ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,wgt,PRESMA04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,VETVOTER,LATINO,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,FAVKERY,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,BUSH,TIME3D,TIMEWK,IRAQ2,BUSHTERR,KERRTERR,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1476297.0,Massachusetts,50.0,State,1.0,Call 1,Complete,0.563238143920898,Kerry,Female,White,45-49,Independent,Liberal,"$50,000-$74,999",Better today,Catholic,No,No,Before that,For your candidate,Moral values,Is a strong leader,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Favorable,White female,45-59,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,East,Suburbs,Suburbs,3.0,2038.0
1473963.0,Massachusetts,105.0,State,1.0,Call 1,Complete,0.595732629299164,Kerry,Female,White,50-59,Democrat,Liberal,"$100,000-$149,999",Better today,Other Christian,No,No,Before that,Against his opponent,Economy/Jobs,Is honest and trustworthy,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Favorable,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,East,Suburbs,Suburbs,9.0,2081.0
1473962.0,Massachusetts,90.0,National,1.0,Call 1,Not complete,0.662094473838806,Kerry,Male,White,50-59,,,,,,,No,Before that,,Economy/Jobs,Will bring about needed change,Strongly disapprove,,,,,White male,45-59,50-64,18-64,,,,,,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,,,,White,East,Suburbs,Suburbs,3.0,2769.0
1501957.0,Massachusetts,2.0,State,1.0,Call 2,Complete,1.12990725040436,Bush,Female,White,75 or over,Republican,Conservative,"$30,000-$49,999",Better today,Protestant,Yes,No,Before that,For your candidate,Economy/Jobs,Is a strong leader,Somewhat approve,Strongly approve,Safer from terrorism,Only George W. Bush,Unfavorable,White female,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Boston area,Suburbs,Suburbs,7.0,2476.0
1525286.0,Massachusetts,15.0,National,1.0,Call 3,Complete,1.17926824092865,Kerry,Female,White,65-74,Democrat,Liberal,"$200,000 or more",About the same,Protestant,No,No,Before that,,Iraq,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,,,White female,60 or over,65 or over,65 or over,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,,White,Boston area,"City over 500,000","City over 50,000",8.0,2116.0
1526551.0,Massachusetts,27.0,National,4.0,Call 3,Complete,0.446138501167297,Bush,Female,White,30-39,Republican,Conservative,"$75,000-$99,999",,,,No,Before that,,,,,,,Only George W. Bush,Unfavorable,White female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Only Bush/Both,Only Bush/Neither,White,Other large industrial cities,Suburbs,Suburbs,2.0,1507.0
1527611.0,Massachusetts,2.0,State,1.0,Call 3,Complete,0.673954665660858,Kerry,Male,White,50-59,Independent,Conservative,"$75,000-$99,999",Worse today,Catholic,No,No,Before that,Against his opponent,Economy/Jobs,Will bring about needed change,Strongly disapprove,Somewhat approve,Safer from terrorism,Only John Kerry,Favorable,White male,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Kerry/Neither,Only Kerry/Both,White,Boston area,Suburbs,Suburbs,7.0,2476.0
1504280.0,Massachusetts,50.0,State,1.0,Call 2,Complete,0.765410184860229,Kerry,Female,White,65-74,Independent,Moderate,"$15,000-$29,999",Worse today,Catholic,No,No,During the last month,For your candidate,Health care,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,Both of them,Favorable,White female,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Bush/Both,Only Kerry/Both,White,East,Suburbs,Suburbs,3.0,2038.0
1476283.0,Massachusetts,27.0,National,3.0,Call 1,Complete,0.48630091547966,Bush,Male,White,30-39,Republican,Conservative,"$150,000-$199,999",,Catholic,,No,,For your candidate,,,,,,,,White male,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,,,,,,,White,Other large industrial cities,Suburbs,Suburbs,2.0,1507.0
1501939.0,Massachusetts,93.0,State,1.0,Call 2,Complete,0.727657556533813,Kerry,Male,White,45-49,Democrat,Liberal,"$50,000-$74,999",Worse today,Catholic,No,No,Before that,Against his opponent,Iraq,Is honest and trustworthy,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Favorable,White male,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,West,Suburbs,Suburbs,1.0,1254.0
1529931.0,Massachusetts,27.0,National,1.0,Call 3,Complete,0.373260498046875,Kerry,Female,White,40-44,Independent,Liberal,"$100,000-$149,999",Worse today,Catholic,No,No,Before that,,Education,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,,,White female,30-44,40-49,18-64,Independent,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,,White,Other large industrial cities,Suburbs,Suburbs,2.0,1507.0
1473938.0,Massachusetts,98.0,State,1.0,Call 1,Complete,0.727657556533813,Kerry,Male,Hispanic/Latino,45-49,Democrat,Moderate,"$50,000-$74,999",About the same,Catholic,No,Yes,Before that,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Safer from terrorism,Only John Kerry,Favorable,Non-white male,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Hispanic/Latino,Other large industrial cities,"City: 50,000 to 500,000","City over 50,000",2.0,1104.0
1532262.0,Massachusetts,50.0,State,1.0,Call 3,Complete,0.61394214630127,Kerry,Male,Hispanic/Latino,30-39,Independent,Moderate,"$50,000-$74,999",About the same,Other Christian,No,Yes,During the last month,Against his opponent,Terrorism,Omit,Somewhat disapprove,Somewhat disapprove,Less safe from terrorism,Only John Kerry,Favorable,Non-white male,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Hispanic/Latino,East,Suburbs,Suburbs,3.0,2038.0
1527594.0,Massachusetts,27.0,National,3.0,Call 3,Complete,0.48630091547966,Bush,Male,White,40-44,Independent,Moderate,"$50,000-$74,999",,Protestant,,No,,For your candidate,,,,,,,,White male,30-44,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,,,,,,,White,Other large industrial cities,Suburbs,Suburbs,2.0,1507.0
1473933.0,Massachusetts,32.0,State,1.0,Call 1,Complete,0.495802611112595,Bush,Female,White,75 or over,Independent,Conservative,"$15,000-$29,999",Better today,Catholic,,,Before that,For your candidate,Terrorism,Is honest and trustworthy,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Unfavorable,White female,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,East,Suburbs,Suburbs,3.0,1510.0
1476755.0,Massachusetts,27.0,National,1.0,Call 1,Not complete,0.660856664180756,Bush,Male,White,65-74,,,,,,,,Just today,,Terrorism,Is honest and trustworthy,Somewhat approve,,,,,White male,60 or over,65 or over,65 or over,,,,,,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,,,,White,Other large industrial cities,Suburbs,Suburbs,2.0,1507.0
1501926.0,Massachusetts,103.0,State,1.0,Call 2,Complete,0.851759672164917,Bush,Female,White,18-24,Independent,Moderate,"$50,000-$74,999",Better today,Catholic,No,No,During the last month,For your candidate,Education,Cares about people like me,Somewhat approve,Somewhat approve,Safer from terrorism,Both of them,Favorable,White female,18-29,18-24,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Kerry/Both,White,East,Suburbs,Suburbs,5.0,1876.0
1527586.0,Massachusetts,82.0,National,4.0,Call 3,Complete,1.62650489807129,Kerry,Female,White,40-44,Democrat,Liberal,"$50,000-$74,999",,,,No,Before that,,,,,,,Only John Kerry,Favorable,White female,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Only Kerry/Neither,Only Kerry/Both,White,North/South Shores,Rural,Small cities and Rural,10.0,2557.0
1473926.0,Massachusetts,90.0,National,1.0,Call 1,Not complete,0.725194990634918,Bush,Male,White,45-49,,,,,,,No,Just today,,Economy/Jobs,Is a strong leader,Somewhat approve,,,,,White male,45-59,40-49,18-64,,,,,,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,,,,White,East,Suburbs,Suburbs,3.0,2769.0
1525250.0,Massachusetts,86.0,National,2.0,Call 3,Complete,1.94014465808868,Kerry,Female,White,25-29,Democrat,Liberal,"$50,000-$74,999",Worse today,Catholic,No,No,Before that,,Economy/Jobs,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,,,White female,18-29,25-29,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,,White,North/South Shores,Suburbs,Suburbs,10.0,2358.0
1476252.0,Massachusetts,2.0,State,1.0,Call 1,Complete,0.618294358253479,Kerry,Female,White,50-59,Independent,Moderate,"$30,000-$49,999",Omit,Catholic,No,No,Before that,For your candidate,Iraq,Is intelligent,Strongly disapprove,Omit,Omit,Only John Kerry,Favorable,White female,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Omit,Only Kerry/Neither,Only Kerry/Both,White,Boston area,Suburbs,Suburbs,7.0,2476.0
1525244.0,Massachusetts,32.0,State,1.0,Call 3,Complete,0.333097815513611,Kerry,Female,White,40-44,Independent,Moderate,"$75,000-$99,999",Worse today,None,No,No,Before that,For your candidate,Terrorism,Is intelligent,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,Only John Kerry,Favorable,White female,30-44,40-49,18-64,Independent,"$50,000 or more","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,East,Suburbs,Suburbs,3.0,1510.0
1499580.0,Massachusetts,98.0,State,1.0,Call 2,Complete,0.821947395801544,Kerry,Male,Black,30-39,Democrat,Moderate,"$30,000-$49,999",Worse today,Other Christian,No,No,Before that,For your candidate,Economy/Jobs,Cares about people like me,Somewhat disapprove,Somewhat disapprove,Less safe from terrorism,Neither of them,Favorable,Non-white male,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,Black,Other large industrial cities,"City: 50,000 to 500,000","City over 50,000",2.0,1104.0
1473916.0,Massachusetts,105.0,State,1.0,Call 1,Complete,0.649361848831177,Kerry,Male,White,45-49,Democrat,Liberal,"$75,000-$99,999",About the same,None,No,No,Before that,For your candidate,Iraq,Is intelligent,Strongly disapprove,Strongly disapprove,Safer from terrorism,Only John Kerry,Favorable,White male,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,East,Suburbs,Suburbs,9.0,2081.0
1525237.0,Massachusetts,77.0,State,1.0,Call 3,Complete,1.31826674938202,Bush,Male,White,30-39,Republican,Conservative,"$30,000-$49,999",Better today,Catholic,Yes,No,Just today,For your candidate,Terrorism,Has strong religious faith,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Unfavorable,White male,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Boston area,"City: 50,000 to 500,000","City over 50,000",4.0,2460.0
1503545.0,Massachusetts,93.0,State,1.0,Call 2,Complete,0.364642739295959,Other,Male,White,45-49,Independent,Liberal,"$30,000-$49,999",Better today,Protestant,No,No,Just today,For your candidate,Moral values,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Neither of them,Favorable,White male,45-59,40-49,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,White,West,Suburbs,Suburbs,1.0,1254.0
1499572.0,Massachusetts,86.0,National,1.0,Call 2,Complete,1.45824575424194,Kerry,Female,White,30-39,Democrat,Moderate,"$75,000-$99,999",About the same,Protestant,No,No,During the last month,,Iraq,Is honest and trustworthy,Strongly disapprove,Somewhat disapprove,Safer from terrorism,,,White female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,,White,North/South Shores,Suburbs,Suburbs,10.0,2358.0
