ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESAR04,SENAR04,AMEND3AR,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,BRNAGAIN,MARRIED,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,BUSH,TIME3D,TIMEWK,IRAQ2,BUSHTERR,KERRTERR,WOMENWED,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1518106.0,Arkansas,35.0,State,1.0,Call 2,Complete,2.4812376499176,Kerry,Lincoln,No,Female,White,60-64,Democrat,Moderate,"$50,000-$74,999",Worse today,Protestant,Yes,Yes,During the last month,For your candidate,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,White female,60 or over,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Married women,White,Northwest,Rural,Small cities and Rural,4.0,71852.0
1532102.0,Arkansas,52.0,State,1.0,Call 3,Complete,0.486518055200577,Bush,Lincoln,No,Female,White,25-29,Independent,Moderate,"$30,000-$49,999",Better today,Protestant,Yes,Yes,Before that,For your candidate,Moral values,Has strong religious faith,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,White female,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Married women,White,East,Rural,Small cities and Rural,1.0,72438.0
1487774.0,Arkansas,30.0,State,1.0,Call 1,Complete,0.856819987297058,Kerry,Lincoln,No,Male,White,30-39,Independent,Moderate,"$15,000-$29,999",Worse today,Protestant,Yes,Yes,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,White male,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,All others,White,South,"City: 10,000 to 49,999",Small cities and Rural,4.0,71901.0
1483106.0,Arkansas,50.0,State,1.0,Call 1,Complete,1.12783527374268,Kerry,Lincoln,No,Female,White,65-74,Democrat,Liberal,"$30,000-$49,999",Worse today,Protestant,No,Yes,Before that,For your candidate,Health care,Is a strong leader,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,White female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Married women,White,Northwest,Rural,Small cities and Rural,3.0,72634.0
1487771.0,Arkansas,69.0,State,1.0,Call 1,Complete,1.03520798683167,Kerry,Lincoln,No,Female,White,50-59,Democrat,Moderate,"$30,000-$49,999",About the same,Catholic,,No,During the last month,Against his opponent,Health care,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,White female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,All others,White,Little Rock area,"City: 50,000 to 500,000","City over 50,000",2.0,72212.0
1485648.0,Arkansas,12.0,State,1.0,Call 1,Complete,0.854623317718506,Bush,Holt,Yes,Female,White,65-74,Republican,Conservative,"$50,000-$74,999",About the same,Protestant,Yes,Yes,Before that,For your candidate,Moral values,Has strong religious faith,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,White female,60 or over,65 or over,65 or over,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Married women,White,Northwest,Rural,Small cities and Rural,3.0,72631.0
1532092.0,Arkansas,25.0,State,1.0,Call 3,Complete,1.01340699195862,Bush,Holt,Yes,Female,White,45-49,Republican,Moderate,"$50,000-$74,999",About the same,Other Christian,Yes,Yes,During the last month,For your candidate,Omit,Is honest and trustworthy,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,White female,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Married women,White,South,Rural,Small cities and Rural,4.0,71655.0
1513427.0,Arkansas,79.0,State,1.0,Call 2,Complete,0.567566871643066,Bush,Holt,Yes,Female,White,18-24,Republican,Conservative,"$50,000-$74,999",Better today,Protestant,Yes,No,Before that,For your candidate,Education,Has strong religious faith,Strongly approve,Strongly approve,Safer from terrorism,Both of them,White female,18-29,18-24,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Kerry/Both,All others,White,Northwest,"City: 50,000 to 500,000","City over 50,000",3.0,72903.0
1532090.0,Arkansas,60.0,State,1.0,Call 3,Not complete,0.641230940818787,Bush,Holt,Yes,Female,White,30-39,,,,,,,,Just today,Against his opponent,Moral values,Has strong religious faith,Somewhat approve,,,,White female,30-44,30-39,18-64,,,,,,All others,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,,,,All others,White,Northwest,Rural,Small cities and Rural,3.0,72858.0
1487761.0,Arkansas,62.0,State,1.0,Call 1,Complete,0.674304485321045,Kerry,Lincoln,Yes,Female,White,75 or over,Democrat,Moderate,"Under $15,000",Worse today,Protestant,Yes,No,Before that,For your candidate,Iraq,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,Only John Kerry,White female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,All others,White,East,Rural,Small cities and Rural,1.0,72040.0
1532955.0,Arkansas,52.0,State,1.0,Call 3,Complete,0.368792533874512,Kerry,Lincoln,Yes,Female,White,45-49,Democrat,Liberal,"$75,000-$99,999",About the same,Other Christian,No,Yes,Before that,For your candidate,Omit,Omit,Strongly disapprove,Strongly disapprove,Safer from terrorism,Both of them,White female,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Bush/Both,Only Kerry/Both,Married women,White,East,Rural,Small cities and Rural,1.0,72438.0
1515755.0,Arkansas,58.0,State,1.0,Call 2,Complete,1.05561912059784,Kerry,Lincoln,Yes,Male,Black,40-44,Democrat,Conservative,"Under $15,000",Worse today,None,Yes,No,Before that,For your candidate,Terrorism,Cares about people like me,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Non-white male,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",None,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,All others,Black,East,Rural,Small cities and Rural,1.0,72342.0
1513421.0,Arkansas,72.0,State,1.0,Call 2,Complete,0.940501809120178,Kerry,Lincoln,No,Female,White,25-29,Independent,Liberal,"$50,000-$74,999",About the same,Protestant,Yes,Yes,Before that,For your candidate,Health care,Is intelligent,Somewhat disapprove,Somewhat disapprove,Safer from terrorism,Both of them,White female,18-29,25-29,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Bush/Both,Only Kerry/Both,Married women,White,Little Rock area,"City: 50,000 to 500,000","City over 50,000",2.0,72116.0
1529751.0,Arkansas,4.0,State,1.0,Call 3,Complete,1.0988222360611,Kerry,Lincoln,No,Female,White,50-59,Democrat,Liberal,"$30,000-$49,999",Worse today,Protestant,Yes,No,Before that,Against his opponent,Moral values,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,White female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,All others,White,Northwest,"City: 10,000 to 49,999",Small cities and Rural,1.0,72653.0
1531946.0,Arkansas,60.0,State,1.0,Call 3,Complete,0.723864436149597,Bush,Holt,Yes,Male,White,45-49,Republican,Conservative,"$50,000-$74,999",Better today,Protestant,Yes,Yes,Before that,For your candidate,Moral values,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,White male,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,White,Northwest,Rural,Small cities and Rural,3.0,72858.0
1532081.0,Arkansas,2.0,State,1.0,Call 3,Complete,0.76696252822876,Bush,Holt,Yes,Female,White,30-39,Republican,Conservative,"$50,000-$74,999",About the same,Protestant,Yes,Yes,Before that,For your candidate,Moral values,Has strong religious faith,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,White female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Married women,White,Northwest,Rural,Small cities and Rural,1.0,72658.0
1487753.0,Arkansas,68.0,National,4.0,Call 1,Complete,0.964472949504852,Bush,Holt,Yes,Male,White,45-49,Republican,Conservative,"$100,000-$149,999",,,,Yes,Before that,,,,,,,Only George W. Bush,White male,45-59,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",,,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Only Bush/Both,Only Bush/Neither,All others,White,Little Rock area,"City: 50,000 to 500,000","City over 50,000",2.0,72207.0
1515746.0,Arkansas,12.0,State,1.0,Call 2,Complete,0.833127021789551,Bush,Holt,Yes,Male,White,50-59,Republican,Moderate,"$30,000-$49,999",Better today,Protestant,Yes,Yes,Before that,For your candidate,Moral values,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,White male,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,White,Northwest,Rural,Small cities and Rural,3.0,72631.0
1515745.0,Arkansas,75.0,State,1.0,Call 2,Complete,0.634399235248566,Kerry,Lincoln,Yes,Female,Black,25-29,Democrat,Moderate,"Under $15,000",Worse today,Other Christian,,Yes,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Neither of them,Non-white female,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,Married women,Black,East,"City: 10,000 to 49,999",Small cities and Rural,1.0,72335.0
1485415.0,Arkansas,50.0,State,1.0,Call 1,Complete,1.19240951538086,Kerry,Holt,Yes,Male,White,60-64,Independent,Conservative,"Under $15,000",About the same,Protestant,Yes,Yes,Just today,Against his opponent,Iraq,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,White male,60 or over,50-64,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,All others,White,Northwest,Rural,Small cities and Rural,3.0,72634.0
1515743.0,Arkansas,4.0,State,1.0,Call 2,Complete,1.20440745353699,Bush,Holt,No,Male,White,45-49,Republican,Conservative,"$200,000 or more",Better today,Other Christian,Yes,Yes,Before that,For your candidate,Terrorism,Has strong religious faith,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,White male,45-59,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,White,Northwest,"City: 10,000 to 49,999",Small cities and Rural,1.0,72653.0
1515742.0,Arkansas,87.0,State,1.0,Call 2,Complete,0.928077757358551,Bush,Holt,Yes,Male,White,40-44,Democrat,Moderate,"$30,000-$49,999",Better today,Other Christian,Yes,Yes,Before that,For your candidate,Moral values,Has clear stands on the issues,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,White male,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,White,Little Rock area,"City: 10,000 to 49,999",Small cities and Rural,2.0,72143.0
