ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESVT04,SENVT04,HOUVT04,GOVVT04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,MARRIED,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,TRSTTERR,GAYMRRGE,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,BUSH,TIME3D,TIMEWK,IRAQ2,BUSHTERR,KERRTERR,WOMENWED,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1497290.0,Vermont,63.0,State,1.0,Call 1,Complete,0.712195038795471,Kerry,Leahy,Sanders,Douglas,Female,White,50-59,Democrat,Liberal,"$30,000-$49,999",About the same,Catholic,Yes,Just today,For your candidate,Omit,Will bring about needed change,Somewhat disapprove,Somewhat approve,Both of them,Legally marry,White female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Only Bush/Both,Only Kerry/Both,Married women,White,Burlington/Winooski River Valley,Suburbs,Suburbs,1.0,05488
1497333.0,Vermont,63.0,State,1.0,Call 1,Complete,0.323071122169495,Kerry,Leahy,Sanders,Hejny,Female,White,30-39,Independent,Liberal,"$30,000-$49,999",Worse today,Protestant,Yes,Before that,Against his opponent,Economy/Jobs,Is honest and trustworthy,Strongly disapprove,Strongly disapprove,Only John Kerry,Legally marry,White female,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Married women,White,Burlington/Winooski River Valley,Suburbs,Suburbs,1.0,05488
1497365.0,Vermont,63.0,State,1.0,Call 1,Complete,1.52951049804688,Bush,Leahy,Sanders,Douglas,Male,White,30-39,Republican,Conservative,"$50,000-$74,999",About the same,Catholic,No,Before that,For your candidate,Moral values,Cares about people like me,Strongly approve,Somewhat approve,Only George W. Bush,Civil unions,White male,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,White,Burlington/Winooski River Valley,Suburbs,Suburbs,1.0,05488
1497405.0,Vermont,63.0,State,1.0,Call 1,Complete,0.581902861595154,Kerry,Leahy,Sanders,Clavelle,Male,White,50-59,Something Else,Liberal,"$150,000-$199,999",Better today,Protestant,No,Before that,For your candidate,Iraq,Is a strong leader,Strongly disapprove,Somewhat approve,Only John Kerry,Legally marry,White male,45-59,50-64,18-64,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Kerry/Neither,Only Kerry/Both,All others,White,Burlington/Winooski River Valley,Suburbs,Suburbs,1.0,05488
1497446.0,Vermont,63.0,State,1.0,Call 1,Complete,1.52762019634247,Bush,Leahy,Sanders,Douglas,Female,White,50-59,Something Else,Moderate,"$100,000-$149,999",About the same,Protestant,Yes,During the last month,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Only George W. Bush,Legally marry,White female,45-59,50-64,18-64,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Married women,White,Burlington/Winooski River Valley,Suburbs,Suburbs,1.0,05488
1497488.0,Vermont,63.0,State,1.0,Call 1,Complete,1.01186800003052,Kerry,Leahy,Sanders,Douglas,Male,Other,25-29,Democrat,Liberal,"$30,000-$49,999",Better today,None,Yes,Before that,For your candidate,Moral values,Will bring about needed change,Strongly disapprove,Strongly disapprove,Neither of them,Legally marry,Non-white male,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",None,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,All others,Other,Burlington/Winooski River Valley,Suburbs,Suburbs,1.0,05488
1497629.0,Vermont,63.0,State,1.0,Call 1,Complete,2.03898692131042,Bush,Leahy,Parke,Douglas,Male,White,18-24,Republican,Conservative,"$75,000-$99,999",About the same,Catholic,No,Before that,For your candidate,Iraq,Is a strong leader,Strongly approve,Strongly approve,Only George W. Bush,No legal recognition,White male,18-29,18-24,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,White,Burlington/Winooski River Valley,Suburbs,Suburbs,1.0,05488
1497663.0,Vermont,63.0,State,1.0,Call 1,Complete,0.581183731555939,Kerry,Leahy,Sanders,Clavelle,Female,White,50-59,Democrat,Moderate,"$30,000-$49,999",Worse today,Catholic,No,Just today,Against his opponent,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Both of them,Legally marry,White female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Only Bush/Both,Only Kerry/Both,All others,White,Burlington/Winooski River Valley,Suburbs,Suburbs,1.0,05488
1497694.0,Vermont,63.0,State,1.0,Call 1,Complete,0.581902861595154,Kerry,Leahy,Sanders,Clavelle,Male,White,45-49,Independent,Moderate,"Under $15,000",Worse today,Protestant,No,During the last month,For your candidate,Terrorism,Will bring about needed change,Strongly disapprove,Strongly disapprove,Neither of them,Civil unions,White male,45-59,40-49,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,All others,White,Burlington/Winooski River Valley,Suburbs,Suburbs,1.0,05488
1497733.0,Vermont,63.0,State,1.0,Call 1,Complete,0.712195038795471,Kerry,Leahy,Sanders,Douglas,Female,White,40-44,Republican,Liberal,"Under $15,000",About the same,Catholic,Yes,Before that,For your candidate,Taxes,Is a strong leader,Strongly approve,Strongly disapprove,Only John Kerry,No legal recognition,White female,30-44,40-49,18-64,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Married women,White,Burlington/Winooski River Valley,Suburbs,Suburbs,1.0,05488
1497781.0,Vermont,63.0,State,1.0,Call 1,Complete,0.735043227672577,Kerry,Leahy,Sanders,Clavelle,Female,White,65-74,Independent,Moderate,"Under $15,000",Worse today,None,No,Before that,For your candidate,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Only John Kerry,Civil unions,White female,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,All others,White,Burlington/Winooski River Valley,Suburbs,Suburbs,1.0,05488
1497816.0,Vermont,63.0,State,1.0,Call 1,Complete,0.956698000431061,Bush,McMullen,Parke,Douglas,,White,60-64,,Moderate,,About the same,Catholic,Yes,Before that,For your candidate,Moral values,Is a strong leader,Strongly approve,Strongly approve,Only George W. Bush,Civil unions,,60 or over,50-64,18-64,,,,Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,White,Burlington/Winooski River Valley,Suburbs,Suburbs,1.0,05488
1497866.0,Vermont,63.0,State,1.0,Call 1,Complete,0.819443821907043,Bush,McMullen,Sanders,Douglas,Male,Other,50-59,Independent,Moderate,"$30,000-$49,999",Better today,Something else,Yes,Before that,For your candidate,Terrorism,Is honest and trustworthy,Strongly approve,Strongly approve,Only George W. Bush,Civil unions,Non-white male,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",Something else,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,Other,Burlington/Winooski River Valley,Suburbs,Suburbs,1.0,05488
1499569.0,Vermont,71.0,State,1.0,Call 1,Complete,1.1171098947525,Bush,McMullen,Parke,Douglas,Male,White,60-64,Republican,Conservative,"$50,000-$74,999",Better today,Catholic,Yes,Before that,For your candidate,Moral values,Has clear stands on the issues,Strongly approve,Strongly approve,Only George W. Bush,No legal recognition,White male,60 or over,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,White,Rutland/CT River Valley,Rural,Small cities and Rural,1.0,05030
1499602.0,Vermont,71.0,State,1.0,Call 1,Complete,1.1171098947525,Bush,McMullen,Parke,Douglas,Male,White,60-64,Republican,Conservative,"$50,000-$74,999",Better today,Catholic,Yes,Before that,For your candidate,Moral values,Has clear stands on the issues,Strongly approve,Strongly approve,Only George W. Bush,No legal recognition,White male,60 or over,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,White,Rutland/CT River Valley,Rural,Small cities and Rural,1.0,05030
1499699.0,Vermont,71.0,State,1.0,Call 1,Complete,1.03085839748383,Kerry,Leahy,Drown,Clavelle,Male,White,65-74,,Liberal,"$30,000-$49,999",Worse today,Protestant,Yes,Just today,For your candidate,Iraq,Cares about people like me,Strongly disapprove,Strongly disapprove,Only John Kerry,Legally marry,White male,60 or over,65 or over,65 or over,,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,All others,White,Rutland/CT River Valley,Rural,Small cities and Rural,1.0,05030
1499807.0,Vermont,71.0,State,1.0,Call 1,Not complete,0.692045629024506,Kerry,Leahy,Sanders,Clavelle,Male,White,30-39,,,,,,,Before that,For your candidate,Taxes,Cares about people like me,Somewhat approve,,,,White male,30-44,30-39,18-64,,,,,,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,,,,All others,White,Rutland/CT River Valley,Rural,Small cities and Rural,1.0,05030
1499863.0,Vermont,71.0,State,1.0,Call 1,Complete,0.896142244338989,Kerry,Leahy,Sanders,Douglas,Female,White,30-39,Independent,Moderate,"$50,000-$74,999",About the same,Protestant,Yes,Just today,Against his opponent,Economy/Jobs,Will bring about needed change,Somewhat disapprove,Somewhat approve,Neither of them,Civil unions,White female,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Only Kerry/Neither,Only Bush/Neither,Married women,White,Rutland/CT River Valley,Rural,Small cities and Rural,1.0,05030
1499923.0,Vermont,71.0,State,1.0,Call 1,Complete,1.00531101226807,Nader,Leahy,Sanders,Douglas,Female,,45-49,Independent,Liberal,"$15,000-$29,999",Worse today,Catholic,Yes,During the last month,For your candidate,Moral values,Will bring about needed change,Somewhat disapprove,Somewhat disapprove,Neither of them,No legal recognition,,45-59,40-49,18-64,Independent,"Under $50,000","Under $100,000",Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,Married women,,Rutland/CT River Valley,Rural,Small cities and Rural,1.0,05030
1499983.0,Vermont,71.0,State,1.0,Call 1,Complete,0.643066644668579,Bush,Leahy,,Douglas,Female,White,65-74,Republican,Conservative,"$15,000-$29,999",About the same,Protestant,Yes,Before that,For your candidate,Moral values,Cares about people like me,Strongly approve,Strongly approve,Only George W. Bush,No legal recognition,White female,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Married women,White,Rutland/CT River Valley,Rural,Small cities and Rural,1.0,05030
1500072.0,Vermont,71.0,State,1.0,Call 1,Complete,0.691190361976624,Kerry,Leahy,Sanders,Clavelle,Female,White,30-39,Democrat,Liberal,"$30,000-$49,999",Worse today,Something else,Yes,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Only John Kerry,Civil unions,White female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Something else,White Something else,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Married women,White,Rutland/CT River Valley,Rural,Small cities and Rural,1.0,05030
1500154.0,Vermont,71.0,State,1.0,Call 1,Complete,0.883275985717773,Bush,McMullen,Parke,Douglas,Male,White,45-49,Republican,Conservative,"$100,000-$149,999",Better today,None,No,Before that,For your candidate,Moral values,Is honest and trustworthy,Strongly approve,Somewhat approve,Only George W. Bush,No legal recognition,White male,45-59,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",None,White None,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,White,Rutland/CT River Valley,Rural,Small cities and Rural,1.0,05030
1500230.0,Vermont,71.0,State,1.0,Call 1,Complete,0.883275985717773,Bush,McMullen,Parke,Douglas,Male,White,50-59,Republican,Conservative,"$100,000-$149,999",About the same,None,No,In the last three days,Against his opponent,Terrorism,Is a strong leader,Somewhat approve,Somewhat approve,Only George W. Bush,Civil unions,White male,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",None,White None,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,All others,White,Rutland/CT River Valley,Rural,Small cities and Rural,1.0,05030
