ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESKY04,SENKY04,AMEND1KY,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,ATTEND,BRNAGAIN,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,TRSTTERR,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,ATTEND2,ATTREL,RELGCONS,BUSH,TIME3D,TIMEWK,IRAQ2,BUSHTERR,KERRTERR,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1496958.0,Kentucky,44.0,State,1.0,Call 2,Complete,0.337088376283646,Kerry,Mongiardo,No,Male,White,45-49,Democrat,Liberal,"$75,000-$99,999",Better today,Something else,Never,No,Before that,For your candidate,Moral values,Is honest and trustworthy,Strongly disapprove,Strongly disapprove,Only John Kerry,White male,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Something else,White Something else,All others,All others,Never,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,West,Suburbs,Suburbs,1.0,42420.0
1473768.0,Kentucky,66.0,State,1.0,Call 1,Complete,1.50579869747162,,Mongiardo,Yes,Female,White,50-59,Independent,Conservative,"$75,000-$99,999",Worse today,Protestant,A few times a month,Yes,Sometime last week,For your candidate,Iraq,Omit,Strongly disapprove,Strongly disapprove,Neither of them,White female,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Occasionally,Protestants/Non-weekly,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,White,North,Suburbs,Suburbs,4.0,41017.0
1494757.0,Kentucky,40.0,State,1.0,Call 2,Complete,0.88948518037796,Kerry,Mongiardo,Yes,Female,White,45-49,Democrat,Moderate,,Worse today,Other Christian,A few times a year,Yes,Before that,Against his opponent,Taxes,Will bring about needed change,Strongly disapprove,Strongly disapprove,Only John Kerry,White female,45-59,40-49,18-64,Democrat,,,Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Occasionally,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,South-central,Rural,Small cities and Rural,2.0,42726.0
1494756.0,Kentucky,76.0,State,1.0,Call 2,Complete,0.96823662519455,Bush,Bunning,Yes,Male,White,50-59,Republican,Conservative,"$15,000-$29,999",About the same,Protestant,More than once a week,Yes,Before that,Against his opponent,Moral values,Has strong religious faith,Strongly approve,Strongly approve,Only George W. Bush,White male,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Weekly,Protestants/Weekly,Religious conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,South-central,Rural,Small cities and Rural,5.0,42635.0
1473758.0,Kentucky,46.0,State,1.0,Call 1,Complete,0.548354744911194,Kerry,Mongiardo,Yes,Female,Black,40-44,Democrat,Moderate,"$30,000-$49,999",About the same,,Once a week,Yes,Omit,For your candidate,Omit,Has clear stands on the issues,Strongly disapprove,Strongly disapprove,Neither of them,Non-white female,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",,All others,All others,All others,Weekly,All others,All others,Somewhat/Strongly disapprove,Omit,Omit,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,Black,Jefferson county,"City: 50,000 to 500,000","City over 50,000",3.0,40220.0
1525083.0,Kentucky,44.0,State,1.0,Call 3,Complete,0.529132425785065,Bush,Bunning,Yes,Male,White,30-39,Independent,Conservative,"$15,000-$29,999",About the same,Other Christian,Once a week,Yes,Before that,Against his opponent,Iraq,Is a strong leader,Somewhat approve,Somewhat approve,Only George W. Bush,White male,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Weekly,All others,Religious conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,West,Suburbs,Suburbs,1.0,42420.0
1522748.0,Kentucky,44.0,State,1.0,Call 3,Complete,0.337088376283646,Kerry,Mongiardo,No,Male,White,30-39,Democrat,Liberal,"$15,000-$29,999",Worse today,Protestant,A few times a month,Yes,Just today,For your candidate,Taxes,Will bring about needed change,Somewhat approve,Somewhat approve,Only George W. Bush,White male,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Occasionally,Protestants/Non-weekly,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,West,Suburbs,Suburbs,1.0,42420.0
1473754.0,Kentucky,58.0,State,1.0,Call 1,Complete,0.52361661195755,Kerry,Mongiardo,Yes,Male,Black,30-39,,Liberal,"$50,000-$74,999",About the same,Other Christian,More than once a week,Yes,Before that,Against his opponent,Economy/Jobs,Is honest and trustworthy,Strongly disapprove,Somewhat disapprove,Neither of them,Non-white male,30-44,30-39,18-64,,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,All others,Weekly,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,Black,Jefferson county,"City: 50,000 to 500,000","City over 50,000",3.0,40210.0
1519564.0,Kentucky,47.0,State,1.0,Call 3,Complete,0.556426823139191,Kerry,Mongiardo,Yes,Female,Asian,40-44,Independent,Moderate,"$30,000-$49,999",About the same,Other Christian,Once a week,Yes,Just today,For your candidate,Economy/Jobs,Is a strong leader,Somewhat approve,Somewhat approve,Neither of them,Non-white female,30-44,40-49,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Weekly,All others,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Only Kerry/Neither,Only Bush/Neither,Asian,Jefferson county,"City: 50,000 to 500,000","City over 50,000",3.0,40218.0
1497081.0,Kentucky,50.0,National,3.0,Call 2,Complete,1.03734004497528,Bush,Bunning,Yes,Female,White,18-24,Republican,Conservative,,,Other Christian,Once a week,No,,For your candidate,,,,,,White female,18-29,18-24,18-64,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Weekly,All others,All others,,,,,,,White,Jefferson county,Suburbs,Suburbs,3.0,40241.0
1473750.0,Kentucky,76.0,State,1.0,Call 1,Complete,0.617441833019257,,,Yes,Male,White,25-29,Republican,Liberal,"Under $15,000",Better today,Other Christian,Once a week,,Just today,For your candidate,Economy/Jobs,Cares about people like me,Strongly approve,Omit,Only George W. Bush,White male,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Weekly,All others,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Omit,Only Bush/Both,Only Bush/Neither,White,South-central,Rural,Small cities and Rural,5.0,42635.0
1522741.0,Kentucky,40.0,State,1.0,Call 3,Complete,0.866270482540131,Bush,Bunning,Yes,Female,White,50-59,Republican,Conservative,"$30,000-$49,999",Worse today,Other Christian,More than once a week,Yes,Before that,For your candidate,Education,Cares about people like me,Strongly approve,Somewhat approve,Only George W. Bush,White female,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Weekly,All others,Religious conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,South-central,Rural,Small cities and Rural,2.0,42726.0
1473747.0,Kentucky,68.0,State,1.0,Call 1,Complete,2.72582697868347,Kerry,Mongiardo,Yes,Male,White,40-44,Independent,Moderate,"$50,000-$74,999",Worse today,Catholic,A few times a year,No,Before that,For your candidate,Economy/Jobs,Has clear stands on the issues,Somewhat disapprove,Somewhat disapprove,Both of them,White male,30-44,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Occasionally,Catholics/Non-weekly,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Bush/Both,Only Kerry/Both,White,North,Suburbs,Suburbs,4.0,41018.0
1473743.0,Kentucky,8.0,State,1.0,Call 1,Complete,0.975425601005554,Kerry,Mongiardo,Yes,Male,White,30-39,Democrat,Conservative,"Under $15,000",About the same,Protestant,Once a week,No,Just today,For your candidate,Health care,Will bring about needed change,Somewhat disapprove,Somewhat disapprove,Only John Kerry,White male,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Weekly,Protestants/Weekly,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,South-central,"City: 10,000 to 49,999",Small cities and Rural,6.0,40422.0
1472047.0,Kentucky,81.0,State,1.0,Call 1,Complete,1.36918377876282,Bush,Bunning,Yes,Male,White,75 or over,Republican,Conservative,"$50,000-$74,999",About the same,Protestant,A few times a month,No,Before that,Against his opponent,Terrorism,Has clear stands on the issues,Strongly disapprove,Somewhat disapprove,Neither of them,White male,60 or over,65 or over,65 or over,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Occasionally,Protestants/Non-weekly,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,White,East/Frankfort/Lexington,Rural,Small cities and Rural,5.0,41203.0
1494730.0,Kentucky,66.0,State,1.0,Call 2,Complete,1.01211929321289,Bush,Bunning,Yes,Female,White,18-24,Republican,Conservative,"$150,000-$199,999",About the same,Catholic,A few times a month,No,Before that,For your candidate,Moral values,Is a strong leader,Strongly approve,Strongly approve,Only George W. Bush,White female,18-29,18-24,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,All others,Occasionally,Catholics/Non-weekly,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,North,Suburbs,Suburbs,4.0,41017.0
1520392.0,Kentucky,58.0,State,1.0,Call 3,Complete,0.41626825928688,Kerry,Mongiardo,No,Female,Black,18-24,Independent,Conservative,"$30,000-$49,999",About the same,None,A few times a year,No,Before that,For your candidate,Terrorism,Will bring about needed change,Strongly disapprove,Strongly disapprove,Only John Kerry,Non-white female,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",None,All others,All others,All others,Occasionally,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Black,Jefferson county,"City: 50,000 to 500,000","City over 50,000",3.0,40210.0
1494724.0,Kentucky,3.0,State,1.0,Call 2,Complete,1.15319538116455,Bush,Bunning,Yes,Female,White,60-64,Democrat,Moderate,"$150,000-$199,999",About the same,Protestant,A few times a year,No,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Only George W. Bush,White female,60 or over,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Occasionally,Protestants/Non-weekly,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,South-central,Rural,Small cities and Rural,2.0,42123.0
1494722.0,Kentucky,68.0,State,1.0,Call 2,Complete,1.41777324676514,Bush,Bunning,Yes,Male,White,25-29,Republican,Moderate,"$15,000-$29,999",Worse today,Something else,Never,No,Before that,Against his opponent,Moral values,Is a strong leader,Somewhat approve,Somewhat approve,Only George W. Bush,White male,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Something else,White Something else,All others,All others,Never,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,North,Suburbs,Suburbs,4.0,41018.0
1494721.0,Kentucky,47.0,State,1.0,Call 2,Complete,1.20214402675629,Bush,Bunning,Yes,Female,Black,30-39,Democrat,Moderate,"$30,000-$49,999",Better today,Protestant,More than once a week,No,Before that,For your candidate,Moral values,Is a strong leader,Somewhat approve,Somewhat approve,Only George W. Bush,Non-white female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Weekly,Protestants/Weekly,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Black,Jefferson county,"City: 50,000 to 500,000","City over 50,000",3.0,40218.0
1520383.0,Kentucky,46.0,State,1.0,Call 3,Complete,0.460140258073807,Kerry,Mongiardo,No,Female,Black,45-49,Democrat,Moderate,"Under $15,000",Worse today,Protestant,A few times a year,Yes,Before that,Against his opponent,Economy/Jobs,Is honest and trustworthy,Strongly disapprove,Strongly disapprove,Only John Kerry,Non-white female,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Occasionally,Protestants/Non-weekly,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Black,Jefferson county,"City: 50,000 to 500,000","City over 50,000",3.0,40220.0
