ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,PRESFL04,SENFL04,SEX,RACE,AGE9,PARTYID,PHIL3,FTVOTER,INCOME,FINSIT,RELIGN8,ATTEND,EDUC,CUBAN3,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,HNDLECON,IRAQGO,STECFL,COUNTACC,GOTV,CANERESP,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,ATTEND2,ATTREL,COLLEDUC,BUSH,TIME3D,TIMEWK,IRAQ2,IRAQGO2,COUNT2,BUSHECON,KERRECON,BUSHTERR,KERRTERR,GOTVBUSH,GOTVKERY,QRACE,SPANISHQ,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1467594.0,Florida,,National,3.0,,Complete,Phone survey,0.764711260795593,Bush,Did not vote,Male,White,65-74,Independent,Moderate,,"$15,000-$29,999",,Protestant,A few times a year,,No,,Against his opponent,,,,,,,,,,Very confident,"Yes, for both Kerry and Bush",,White male,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,Protestants/Non-weekly,,,,,,,Very/somewhat confident,,,,,"Yes, for George W. Bush/Yes, for both","Yes, for John Kerry/Yes, for both",White,English,Central,Suburbs,Suburbs,,32778.0
1467595.0,Florida,,National,3.0,,Complete,Phone survey,3.35092854499817,Kerry,Castor,Male,Black,25-29,Independent,Liberal,,"$100,000-$149,999",,Other Christian,A few times a month,,No,,Against his opponent,,,,,,,,,,Very confident,"Yes, for John Kerry",,Non-white male,18-29,25-29,18-64,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,All others,All others,Occasionally,All others,,,,,,,Very/somewhat confident,,,,,"Yes, for John Kerry/Not contacted","Yes, for John Kerry/Yes, for both",Black,English,Miami/Gold Coast,Suburbs,Suburbs,,33026.0
1467596.0,Florida,,National,3.0,,Complete,Phone survey,1.2453476190567,Kerry,Castor,Female,Black,65-74,Democrat,Moderate,,"$75,000-$99,999",,Other Christian,More than once a week,,No,,For your candidate,,,,,,,,,,Not at all confident,"Yes, for both Kerry and Bush",,Non-white female,60 or over,65 or over,65 or over,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Weekly,All others,,,,,,,Not very/Not at all confident,,,,,"Yes, for George W. Bush/Yes, for both","Yes, for John Kerry/Yes, for both",Black,English,North,"City over 500,000","City over 50,000",,32209.0
1467597.0,Florida,,National,3.0,,Complete,Phone survey,1.91795837879181,Bush,Martinez,Male,White,25-29,Republican,Conservative,,"Under $15,000",,Catholic,Once a week,,No,,Against his opponent,,,,,,,,,,Somewhat confident,"No, I was not contacted",,White male,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Weekly,Catholics/Weekly,,,,,,,Very/somewhat confident,,,,,"Yes, for John Kerry/Not contacted","Yes, for George W. Bush/Not contacted",White,English,North,"City over 500,000","City over 50,000",,32246.0
1467598.0,Florida,,National,3.0,,Complete,Phone survey,0.69386214017868,Bush,Martinez,Female,White,75 or over,Republican,Conservative,,,,Protestant,More than once a week,,No,,For your candidate,,,,,,,,,,Somewhat confident,"No, I was not contacted",,White female,60 or over,65 or over,65 or over,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Weekly,Protestants/Weekly,,,,,,,Very/somewhat confident,,,,,"Yes, for John Kerry/Not contacted","Yes, for George W. Bush/Not contacted",White,English,Central,Suburbs,Suburbs,,34748.0
1467599.0,Florida,,National,3.0,,Complete,Phone survey,1.81984043121338,Kerry,Castor,Male,White,45-49,Democrat,Liberal,,"Under $15,000",,Protestant,A few times a year,,No,,For your candidate,,,,,,,,,,Not at all confident,"Yes, for John Kerry",,White male,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,Protestants/Non-weekly,,,,,,,Not very/Not at all confident,,,,,"Yes, for John Kerry/Not contacted","Yes, for John Kerry/Yes, for both",White,English,South,Suburbs,Suburbs,,34232.0
1468054.0,Florida,,National,4.0,,Complete,Phone survey,1.27347350120544,Bush,Did not vote,Female,White,30-39,Democrat,Moderate,,"$200,000 or more",,,,College graduate,No,,,,,,,,Only George W. Bush,Both of them,,,,,,White female,30-44,30-39,18-64,Democrat,"$50,000 or more","$100,000 or more",,,,,,College graduate,,,,,,,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Bush/Neither,,,White,English,North,"City: 50,000 to 500,000","City over 50,000",,32607.0
1468055.0,Florida,,National,4.0,,Complete,Phone survey,1.87611997127533,Bush,Martinez,Female,White,50-59,Republican,Moderate,,"$100,000-$149,999",,,,Some college/associate degree,No,,,,,,,,Only George W. Bush,Only George W. Bush,,,,,,White female,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",,,,,,No degree,,,,,,,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,,,White,English,North,"City: 10,000 to 49,999",Small cities and Rural,,32444.0
1468056.0,Florida,,National,4.0,,Complete,Phone survey,0.36808380484581,Kerry,Castor,Female,White,45-49,Democrat,Liberal,,"$75,000-$99,999",,,,College graduate,No,,,,,,,,Only John Kerry,Only John Kerry,,,,,,White female,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",,,,,,College graduate,,,,,,,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,,,White,English,Miami/Gold Coast,"City: 50,000 to 500,000","City over 50,000",,33139.0
1468057.0,Florida,,National,4.0,,Complete,Phone survey,1.07499921321869,Kerry,Castor,Female,White,65-74,Independent,Moderate,,"$200,000 or more",,,,College graduate,No,,,,,,,,Both of them,Only John Kerry,,,,,,White female,60 or over,65 or over,65 or over,Independent,"$50,000 or more","$100,000 or more",,,,,,College graduate,,,,,,,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,,,White,English,North,Suburbs,Suburbs,,32034.0
1468058.0,Florida,,National,4.0,,Complete,Phone survey,1.92515790462494,Kerry,Did not vote,Male,,50-59,,,,,,,,College graduate,,,,,,,,,Omit,Omit,,,,,,,45-59,50-64,18-64,,,,,,,,,College graduate,,,,,,,Omit,Omit,Omit,Omit,,,,,Central,Suburbs,Suburbs,,32808.0
1468059.0,Florida,,National,4.0,,Complete,Phone survey,1.21489441394806,Kerry,Castor,Male,White,65-74,Independent,Moderate,,,,,,Postgraduate study,No,,,,,,,,Only John Kerry,Only John Kerry,,,,,,White male,60 or over,65 or over,65 or over,Independent,,,,,,,,College graduate,,,,,,,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,,,White,English,Tampa Bay Area,"City: 50,000 to 500,000","City over 50,000",,33756.0
1468060.0,Florida,,National,4.0,,Complete,Phone survey,2.81417989730835,Bush,Martinez,Female,White,50-59,Independent,Conservative,,,,,,High school graduate,No,,,,,,,,Only George W. Bush,Only George W. Bush,,,,,,White female,45-59,50-64,18-64,Independent,,,,,,,,No degree,,,,,,,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,,,White,English,Tampa Bay Area,"City: 50,000 to 500,000","City over 50,000",,33647.0
1468061.0,Florida,,National,4.0,,Complete,Phone survey,1.45333445072174,Kerry,Castor,Female,White,50-59,Democrat,Liberal,,"$50,000-$74,999",,,,Some college/associate degree,No,,,,,,,,Omit,Only John Kerry,,,,,,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",,,,,,No degree,,,,,,,Only John Kerry/Neither of them,Only John Kerry/Both of them,Omit,Omit,,,White,English,North,Suburbs,Suburbs,,32324.0
1468062.0,Florida,,National,4.0,,Complete,Phone survey,0.622673809528351,Kerry,Castor,Female,Black,65-74,Democrat,Conservative,,"$15,000-$29,999",,,,High school graduate,No,,,,,,,,Omit,Only John Kerry,,,,,,Non-white female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",,,,,,No degree,,,,,,,Only John Kerry/Neither of them,Only John Kerry/Both of them,Omit,Omit,,,Black,English,Central,Suburbs,Suburbs,,32808.0
1468063.0,Florida,,National,4.0,,Complete,Phone survey,3.22492098808289,Kerry,Castor,Female,White,18-24,Democrat,Moderate,,"Under $15,000",,,,Did not complete high school,No,,,,,,,,Both of them,Both of them,,,,,,White female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",,,,,,No degree,,,,,,,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,,,White,English,Tampa Bay Area,Suburbs,Suburbs,,34601.0
1468064.0,Florida,,National,4.0,,Complete,Phone survey,1.81984043121338,Kerry,Castor,Male,White,50-59,Democrat,Liberal,,"$50,000-$74,999",,,,College graduate,No,,,,,,,,Only John Kerry,Only John Kerry,,,,,,White male,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",,,,,,College graduate,,,,,,,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,,,White,English,North,"City: 10,000 to 49,999",Small cities and Rural,,32401.0
1468065.0,Florida,,National,4.0,,Complete,Phone survey,0.537499606609344,Kerry,Castor,Female,White,75 or over,Independent,Conservative,,,,,,College graduate,No,,,,,,,,Omit,Only John Kerry,,,,,,White female,60 or over,65 or over,65 or over,Independent,,,,,,,,College graduate,,,,,,,Only John Kerry/Neither of them,Only John Kerry/Both of them,Omit,Omit,,,White,English,Tampa Bay Area,"City: 50,000 to 500,000","City over 50,000",,33770.0
1468066.0,Florida,,National,4.0,,Complete,Phone survey,0.648449897766113,Bush,Castor,Female,White,65-74,Independent,Conservative,,,,,,Did not complete high school,No,,,,,,,,Only George W. Bush,Only George W. Bush,,,,,,White female,60 or over,65 or over,65 or over,Independent,,,,,,,,No degree,,,,,,,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,,,White,English,Central,Suburbs,Suburbs,,33897.0
1468067.0,Florida,,National,4.0,,Complete,Phone survey,0.777557194232941,Kerry,Martinez,Female,White,50-59,Something Else,Moderate,,"$30,000-$49,999",,,,Some college/associate degree,No,,,,,,,,Only George W. Bush,Both of them,,,,,,White female,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",,,,,,No degree,,,,,,,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Bush/Neither,,,White,English,Central,Suburbs,Suburbs,,32701.0
1468068.0,Florida,,National,4.0,,Complete,Phone survey,0.451063007116318,Bush,Did not vote,Female,White,60-64,Independent,Conservative,,"$15,000-$29,999",,,,Did not complete high school,No,,,,,,,,Both of them,Neither of them,,,,,,White female,60 or over,50-64,18-64,Independent,"Under $50,000","Under $100,000",,,,,,No degree,,,,,,,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Kerry/Both,,,White,English,North,Rural,Small cities and Rural,,32433.0
1468069.0,Florida,,National,4.0,,Complete,Phone survey,0.72666722536087,Kerry,Castor,Female,White,50-59,Democrat,Conservative,,,,,,High school graduate,No,,,,,,,,Only John Kerry,Only John Kerry,,,,,,White female,45-59,50-64,18-64,Democrat,,,,,,,,No degree,,,,,,,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,,,White,English,Tampa Bay Area,"City: 50,000 to 500,000","City over 50,000",,33705.0
1468070.0,Florida,,National,4.0,,Complete,Phone survey,2.9714891910553,Kerry,Castor,Male,White,18-24,Independent,Moderate,,"$15,000-$29,999",,,,Some college/associate degree,No,,,,,,,,Both of them,Only John Kerry,,,,,,White male,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",,,,,,No degree,,,,,,,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,,,White,English,North,"City: 50,000 to 500,000","City over 50,000",,32304.0
1468071.0,Florida,,National,4.0,,Complete,Phone survey,1.21489441394806,Kerry,Castor,Male,White,65-74,Democrat,Moderate,,,,,,High school graduate,No,,,,,,,,Only John Kerry,Only John Kerry,,,,,,White male,60 or over,65 or over,65 or over,Democrat,,,,,,,,No degree,,,,,,,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,,,White,English,Miami/Gold Coast,Suburbs,Suburbs,,33065.0
1468072.0,Florida,,National,4.0,,Complete,Phone survey,2.62286281585693,Kerry,Castor,Female,White,18-24,Democrat,Liberal,,"$150,000-$199,999",,,,College graduate,No,,,,,,,,Only John Kerry,Only John Kerry,,,,,,White female,18-29,18-24,18-64,Democrat,"$50,000 or more","$100,000 or more",,,,,,College graduate,,,,,,,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,,,White,English,South,Suburbs,Suburbs,,34243.0
1468073.0,Florida,,National,4.0,,Complete,Phone survey,1.87611997127533,Bush,Martinez,Female,White,45-49,Republican,Conservative,,"$30,000-$49,999",,,,Some college/associate degree,No,,,,,,,,Only George W. Bush,Only George W. Bush,,,,,,White female,45-59,40-49,18-64,Republican,"Under $50,000","Under $100,000",,,,,,No degree,,,,,,,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,,,White,English,Tampa Bay Area,Suburbs,Suburbs,,34652.0
1468074.0,Florida,,National,4.0,,Complete,Phone survey,1.75333070755005,Bush,Castor,Female,White,50-59,Democrat,Conservative,,"$50,000-$74,999",,,,Some college/associate degree,No,,,,,,,,Both of them,Only John Kerry,,,,,,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",,,,,,No degree,,,,,,,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,,,White,English,Central,"City: 50,000 to 500,000","City over 50,000",,33810.0
1468075.0,Florida,,National,4.0,,Complete,Phone survey,2.35247421264648,Bush,Martinez,Male,Hispanic/Latino,65-74,Republican,Conservative,,,,,,Postgraduate study,"Yes, other Hispanic",,,,,,,,Only George W. Bush,Only George W. Bush,,,,,,Non-white male,60 or over,65 or over,65 or over,Republican,,,,,,,,College graduate,,,,,,,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,,,White,English,Miami/Gold Coast,Suburbs,Suburbs,,33418.0
1468076.0,Florida,,National,4.0,,Complete,Phone survey,2.31670641899109,Bush,Martinez,Male,White,60-64,Republican,Conservative,,"$30,000-$49,999",,,,College graduate,No,,,,,,,,Only George W. Bush,Only George W. Bush,,,,,,White male,60 or over,50-64,18-64,Republican,"Under $50,000","Under $100,000",,,,,,College graduate,,,,,,,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,,,White,English,Central,Suburbs,Suburbs,,33884.0
1468077.0,Florida,,National,4.0,,Complete,Phone survey,1.55036807060242,Kerry,Did not vote,Male,White,25-29,Independent,Moderate,,"$100,000-$149,999",,,,College graduate,No,,,,,,,,Both of them,Both of them,,,,,,White male,18-29,25-29,18-64,Independent,"$50,000 or more","$100,000 or more",,,,,,College graduate,,,,,,,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,,,White,English,Tampa Bay Area,"City: 50,000 to 500,000","City over 50,000",,33611.0
1468078.0,Florida,,National,4.0,,Complete,Phone survey,1.49663889408112,Kerry,Castor,Male,White,,Democrat,Liberal,,"$200,000 or more",,,,College graduate,No,,,,,,,,Only John Kerry,Only John Kerry,,,,,,White male,,,,Democrat,"$50,000 or more","$100,000 or more",,,,,,College graduate,,,,,,,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,,,White,English,Central,Suburbs,Suburbs,,32765.0
1468079.0,Florida,,National,4.0,,Complete,Phone survey,3.41977667808533,Bush,Martinez,Female,Other,30-39,Republican,Moderate,,"$75,000-$99,999",,,,Some college/associate degree,No,,,,,,,,Only George W. Bush,Neither of them,,,,,,Non-white female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",,,,,,No degree,,,,,,,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,,,Other,English,Central,"City: 50,000 to 500,000","City over 50,000",,32907.0
1468080.0,Florida,,National,4.0,,Complete,Phone survey,1.5683159828186,Bush,Martinez,Male,White,65-74,Republican,Conservative,,"Under $15,000",,,,College graduate,No,,,,,,,,Only George W. Bush,Only George W. Bush,,,,,,White male,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",,,,,,College graduate,,,,,,,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,,,White,English,Central,"City: 10,000 to 49,999",Small cities and Rural,,32162.0
1468081.0,Florida,,National,4.0,,Complete,Phone survey,2.34924507141113,Bush,Martinez,Male,Hispanic/Latino,50-59,Democrat,Liberal,,"$30,000-$49,999",,,,Some college/associate degree,"Yes, other Hispanic",,,,,,,,Both of them,Neither of them,,,,,,Non-white male,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",,,,,,No degree,,,,,,,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Kerry/Both,,,Hispanic/Latino,English,Miami/Gold Coast,Suburbs,Suburbs,,33032.0
1468082.0,Florida,,National,4.0,,Complete,Phone survey,1.82959306240082,Bush,Did not vote,Female,White,45-49,Republican,Conservative,,"$100,000-$149,999",,,,College graduate,No,,,,,,,,Only George W. Bush,Only George W. Bush,,,,,,White female,45-59,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",,,,,,College graduate,,,,,,,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,,,White,English,North,Suburbs,Suburbs,,34431.0
1468083.0,Florida,,National,4.0,,Complete,Phone survey,0.909920215606689,Kerry,Castor,Male,White,50-59,Democrat,Moderate,,"$30,000-$49,999",,,,High school graduate,No,,,,,,,,Only John Kerry,Only John Kerry,,,,,,White male,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",,,,,,No degree,,,,,,,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,,,White,English,Miami/Gold Coast,Suburbs,Suburbs,,33063.0
