ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESNY04,SENNY04,SEX,RACE,AGE9,PARTYID,PHIL3,FTVOTER,INCOME,FINSIT,RELIGN8,EDUC,UNION4,LATINO,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,HNDLECON,IRAQGO,TERRWORR,STECNY,HRCPRES,RUDYPRES,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,COLLEDUC,BUSH,TIME3D,TIMEWK,IRAQ2,IRAQGO2,TERWORR2,BUSHECON,KERRECON,BUSHTERR,KERRTERR,UNIONHH,UNIONVOT,QRACE,SPANISHQ,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1504056.0,New York,89.0,State,1.0,Call 2,Complete,0.422104746103287,Nader,Schumer,Female,White,30-39,Independent,Conservative,No,"$30,000-$49,999",About the same,Jewish,High school graduate,"Yes, someone else does",No,Before that,Against his opponent,Terrorism,Cares about people like me,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Neither of them,Neither of them,Very badly,Very worried,Poor,Yes,Yes,White female,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Jewish,White Jewish,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/Somewhat worried,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Bush/Neither,Someone in household is union member,Voter is not union member,White,English,Lower Hudson Valley,Suburbs,Suburbs,18.0,10956.0
1476059.0,New York,8.0,State,1.0,Call 1,Complete,0.909495711326599,Kerry,Schumer,Female,White,45-49,Democrat,Liberal,No,"$50,000-$74,999",Better today,Catholic,Some college/associate degree,"Yes, I do",No,Before that,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Safer from terrorism,Both of them,Only John Kerry,Very badly,Somewhat worried,Good,No,Yes,White female,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/Somewhat worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,Someone in household is union member,Voter is union member,White,English,New York City,"City over 500,000","City over 50,000",17.0,10471.0
1506387.0,New York,36.0,State,1.0,Call 2,Complete,0.463282644748688,Nader,Schumer,Male,Black,30-39,Democrat,Liberal,No,"Under $15,000",Worse today,Other Christian,High school graduate,"Yes, I do",No,Just today,For your candidate,Iraq,Has strong religious faith,Somewhat disapprove,Strongly approve,Safer from terrorism,Only John Kerry,Only John Kerry,Somewhat well,Somewhat worried,Omit,Yes,No,Non-white male,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,No degree,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Very/Somewhat well,Very/Somewhat worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is union member,Black,English,New York City,"City over 500,000","City over 50,000",11.0,11212.0
1473724.0,New York,36.0,State,1.0,Call 1,Complete,0.367599457502365,Kerry,Schumer,Female,Hispanic/Latino,30-39,Democrat,Moderate,Yes,"Under $15,000",Worse today,Catholic,Some college/associate degree,"Yes, someone else does",Yes,Before that,For your candidate,Iraq,Cares about people like me,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very well,Very worried,Not so good,Yes,No,Non-white female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat well,Very/Somewhat worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is not union member,Hispanic/Latino,English,New York City,"City over 500,000","City over 50,000",11.0,11212.0
1506385.0,New York,17.0,State,1.0,Call 2,Complete,1.37742960453033,Bush,Mills,Female,White,65-74,Independent,Moderate,No,"$15,000-$29,999",About the same,Catholic,High school graduate,No one does,No,Before that,Against his opponent,Terrorism,Has clear stands on the issues,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Both of them,Somewhat badly,Somewhat worried,Good,No,Yes,White female,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Very/Somewhat worried,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,White,English,Lower Hudson Valley,Suburbs,Suburbs,20.0,12572.0
1540089.0,New York,23.0,National,2.0,Call 3,Complete,0.918779134750366,Bush,Schumer,Female,White,40-44,Independent,Moderate,No,"$50,000-$74,999",Better today,Catholic,High school graduate,"Yes, I do",No,Before that,,Terrorism,Has strong religious faith,Somewhat approve,Somewhat approve,Safer from terrorism,,,Somewhat well,,,,,White female,30-44,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,,,,,,Someone in household is union member,Voter is union member,White,English,Upstate Urban,Suburbs,Suburbs,26.0,14228.0
1481073.0,New York,69.0,State,1.0,Call 1,Complete,1.219313621521,Bush,Schumer,Female,White,65-74,Republican,Moderate,No,"$200,000 or more",About the same,Catholic,Some college/associate degree,No one does,No,Before that,For your candidate,Terrorism,Has strong religious faith,Somewhat approve,Somewhat approve,Less safe from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Somewhat worried,Good,No,No,White female,60 or over,65 or over,65 or over,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/Somewhat worried,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,White,English,Upstate Urban,Suburbs,Suburbs,25.0,13104.0
1534375.0,New York,18.0,State,1.0,Call 3,Complete,0.741719722747803,,Schumer,Male,Black,60-64,Something Else,Liberal,No,"$75,000-$99,999",Worse today,None,Some college/associate degree,"Yes, I do",No,Before that,For your candidate,Iraq,Omit,Somewhat disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Not at all worried,Poor,Yes,No,Non-white male,60 or over,50-64,18-64,Independent,"$50,000 or more","Under $100,000",None,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Not too/Not at all worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is union member,Black,English,Lower Hudson Valley,Suburbs,Suburbs,19.0,12508.0
1501712.0,New York,7.0,State,1.0,Call 2,Complete,1.05909216403961,Bush,Mills,Female,White,75 or over,Republican,Conservative,No,"$30,000-$49,999",Better today,Protestant,Some college/associate degree,No one does,No,Before that,For your candidate,Terrorism,Has clear stands on the issues,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Both of them,Somewhat well,Somewhat worried,Good,No,Yes,White female,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/Somewhat worried,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,White,English,New York City,"City over 500,000","City over 50,000",17.0,10471.0
1504044.0,New York,23.0,National,4.0,Call 2,Complete,0.919877409934998,Bush,Schumer,Female,White,18-24,Democrat,Liberal,,"$15,000-$29,999",,,,"Yes, I do and someone else does",No,Before that,,,,,,,Both of them,Only George W. Bush,,Somewhat worried,,,,White female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",,,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,,Very/Somewhat worried,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Kerry/Both,Someone in household is union member,Voter is union member,White,English,Upstate Urban,Suburbs,Suburbs,26.0,14228.0
1476046.0,New York,104.0,National,3.0,Call 1,Complete,0.296954602003098,Kerry,Other,Female,,50-59,Independent,Moderate,,"$150,000-$199,999",,Something else,,,No,,For your candidate,,,,,,,,,,,,,,45-59,50-64,18-64,Independent,"$50,000 or more","$100,000 or more",Something else,All others,All others,,,,,,,,,,,,,,,English,Lower Hudson Valley,Rural,Small cities and Rural,22.0,12561.0
1510476.0,New York,84.0,National,2.0,Call 2,Complete,0.747532427310944,Kerry,Schumer,Female,Hispanic/Latino,18-24,Democrat,Moderate,Yes,"$50,000-$74,999",Better today,Catholic,College graduate,No one does,Yes,During the last month,,Iraq,Will bring about needed change,Somewhat disapprove,Somewhat approve,Safer from terrorism,,,Somewhat well,,,,,Non-white female,18-29,18-24,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,All others,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,,,,,,No one in household is union member,Voter is not union member,,English,New York City,"City over 500,000","City over 50,000",13.0,10303.0
1476542.0,New York,104.0,National,2.0,Call 1,Complete,0.804870784282684,Kerry,Schumer,Female,Black,40-44,Republican,Moderate,No,"$50,000-$74,999",Worse today,Something else,Postgraduate study,"Yes, someone else does",No,Before that,,Terrorism,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,,,Very badly,,,,,Non-white female,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Something else,All others,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,,,,,,Someone in household is union member,Voter is not union member,Black,English,Lower Hudson Valley,Rural,Small cities and Rural,22.0,12561.0
1537171.0,New York,98.0,State,1.0,Call 3,Complete,0.756685853004456,Kerry,Schumer,Female,White,40-44,Democrat,Moderate,No,"$30,000-$49,999",Worse today,Protestant,Some college/associate degree,No one does,No,Before that,For your candidate,Iraq,Is intelligent,Somewhat disapprove,Strongly disapprove,Safer from terrorism,Both of them,Only John Kerry,Somewhat badly,Somewhat worried,Not so good,No,No,White female,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/Somewhat worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,White,English,Long Island,Suburbs,Suburbs,3.0,11704.0
1534365.0,New York,89.0,State,1.0,Call 3,Not complete,0.445046752691269,Nader,Did not vote,Female,Other,40-44,,,,,,,,,No,Sometime last week,Against his opponent,Iraq,Cares about people like me,Strongly disapprove,,,,,,Very worried,Not so good,,,Non-white female,30-44,40-49,18-64,,,,,All others,All others,,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,,,Very/Somewhat worried,,,,,,,Other,English,Lower Hudson Valley,Suburbs,Suburbs,18.0,10956.0
1513367.0,New York,69.0,State,1.0,Call 2,Complete,1.40538942813873,Kerry,Schumer,Female,White,30-39,Democrat,Conservative,No,"$75,000-$99,999",About the same,None,College graduate,No one does,No,Sometime last week,For your candidate,Health care,Will bring about needed change,Somewhat disapprove,Somewhat approve,Safer from terrorism,Both of them,Only John Kerry,Somewhat well,Very worried,Not so good,Yes,No,White female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",None,White None,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Very/Somewhat well,Very/Somewhat worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,White,English,Upstate Urban,Suburbs,Suburbs,25.0,13104.0
1533092.0,New York,58.0,National,1.0,Call 3,Complete,1.01866841316223,Kerry,Schumer,Male,White,30-39,Democrat,Liberal,No,"$75,000-$99,999",Worse today,Protestant,Some college/associate degree,"Yes, someone else does",No,Before that,,Iraq,Cares about people like me,Strongly disapprove,Strongly disapprove,Safer from terrorism,,,Very badly,,,,,White male,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,,,,,,Someone in household is union member,Voter is not union member,White,English,New York City,"City over 500,000","City over 50,000",8.0,10024.0
1480703.0,New York,69.0,State,1.0,Call 1,Complete,1.55362677574158,Kerry,Schumer,Male,White,75 or over,Democrat,Liberal,No,"$100,000-$149,999",Worse today,Jewish,Postgraduate study,No one does,No,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Somewhat worried,Poor,Yes,No,White male,60 or over,65 or over,65 or over,Democrat,"$50,000 or more","$100,000 or more",Jewish,White Jewish,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/Somewhat worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,White,English,Upstate Urban,Suburbs,Suburbs,25.0,13104.0
1536692.0,New York,68.0,State,1.0,Call 3,Complete,0.793994009494781,Bush,Mills,Male,White,25-29,Republican,Conservative,No,"$50,000-$74,999",Better today,Other Christian,College graduate,"Yes, I do",No,Before that,For your candidate,Iraq,Is a strong leader,Somewhat approve,Strongly approve,Safer from terrorism,Only George W. Bush,Both of them,Somewhat well,Not at all worried,Not so good,No,Yes,White male,18-29,25-29,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Not too/Not at all worried,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Bush/Neither,Someone in household is union member,Voter is union member,White,English,Upstate Urban,Suburbs,Suburbs,24.0,13413.0
