ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESND04,SENND04,HOUND04,GOVND04,MEAS1ND,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,BRNAGAIN,TIMEPRES,FORCAND,BUSH4,IRAQAPP,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,BUSH,TIME3D,TIMEWK,IRAQ2,QRACEAI,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1539368.0,North Dakota,25.0,State,1.0,Call 3,Complete,0.789980828762054,Kerry,Dorgan,Pomeroy,Satrom,No,Female,White,18-24,Independent,Liberal,"$15,000-$29,999",Worse today,None,No,Before that,Against his opponent,Strongly disapprove,Somewhat disapprove,White female,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",None,White None,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,East,"City: 50,000 to 500,000","City over 50,000",1.0,58102.0
1510687.0,North Dakota,55.0,State,1.0,Call 2,Complete,1.32213485240936,Nader,Dorgan,Sand,Satrom,Yes,Female,White,75 or over,Democrat,Moderate,,Omit,Protestant,Yes,In the last three days,Omit,Somewhat approve,Somewhat approve,White female,60 or over,65 or over,65 or over,Democrat,,,Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,58782.0
1509788.0,North Dakota,48.0,State,1.0,Call 2,Complete,0.77508419752121,Bush,Liffrig,Sand,Hoeven,No,Female,White,25-29,Republican,Moderate,"$15,000-$29,999",Better today,Something else,No,Before that,Against his opponent,Strongly approve,Strongly approve,White female,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Something else,White Something else,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,58784.0
1512890.0,North Dakota,53.0,State,1.0,Call 2,Complete,0.731850862503052,Bush,Dorgan,Pomeroy,Satrom,Yes,Female,White,30-39,Independent,Liberal,"$50,000-$74,999",Better today,Something else,Yes,During the last month,Against his opponent,Strongly disapprove,Somewhat approve,White female,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Something else,White Something else,All others,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East,Rural,Small cities and Rural,1.0,58054.0
1516197.0,North Dakota,49.0,State,1.0,Call 2,Complete,1.01409149169922,Bush,Dorgan,Sand,Hoeven,No,Female,White,75 or over,Independent,Moderate,,About the same,Catholic,No,Before that,Against his opponent,Strongly approve,Somewhat approve,White female,60 or over,65 or over,65 or over,Independent,,,Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,58769.0
1538256.0,North Dakota,15.0,State,1.0,Call 3,Complete,0.780250310897827,Bush,Dorgan,Pomeroy,Hoeven,Yes,Male,White,40-44,Republican,Moderate,"$75,000-$99,999",Better today,Catholic,No,Before that,For your candidate,Somewhat disapprove,Somewhat approve,White male,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East,Suburbs,Suburbs,1.0,58078.0
1509974.0,North Dakota,11.0,State,1.0,Call 2,Complete,0.670775294303894,Bush,Dorgan,Pomeroy,Hoeven,Yes,Female,White,45-49,Democrat,Moderate,"$15,000-$29,999",Worse today,Protestant,No,Before that,For your candidate,Strongly approve,Somewhat approve,White female,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,"City: 50,000 to 500,000","City over 50,000",1.0,58501.0
1531633.0,North Dakota,55.0,State,1.0,Call 3,Complete,0.549815833568573,Bush,Dorgan,Pomeroy,Hoeven,Yes,Female,White,45-49,Something Else,Conservative,"$30,000-$49,999",Worse today,Protestant,Yes,Before that,For your candidate,Strongly approve,Somewhat approve,White female,45-59,40-49,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,58782.0
1511776.0,North Dakota,43.0,State,1.0,Call 2,Complete,0.632806897163391,Bush,Dorgan,Pomeroy,Hoeven,Yes,Female,White,30-39,Republican,Conservative,"$30,000-$49,999",Better today,Other Christian,Yes,Before that,For your candidate,Strongly approve,Somewhat approve,White female,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,Rural,Small cities and Rural,1.0,58647.0
1485303.0,North Dakota,48.0,State,1.0,Call 1,Complete,0.745381891727448,Bush,Liffrig,Sand,Hoeven,Yes,Female,White,30-39,Republican,Conservative,"$15,000-$29,999",Better today,Other Christian,Yes,Before that,For your candidate,Strongly approve,Strongly approve,White female,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,58784.0
1532729.0,North Dakota,58.0,State,1.0,Call 3,Complete,0.747600734233856,Bush,Dorgan,Pomeroy,Hoeven,Yes,Male,White,18-24,Republican,Moderate,"$15,000-$29,999",Better today,Catholic,No,Sometime last week,For your candidate,Somewhat approve,Somewhat disapprove,White male,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,White,East,"City: 10,000 to 49,999",Small cities and Rural,1.0,58075.0
1509565.0,North Dakota,75.0,State,1.0,Call 2,Complete,1.06783640384674,Kerry,Dorgan,Pomeroy,Satrom,Yes,Male,Black,18-24,Independent,Moderate,"$50,000-$74,999",About the same,None,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,Non-white male,18-29,18-24,18-64,Independent,"$50,000 or more","Under $100,000",None,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,North,"City: 10,000 to 49,999",Small cities and Rural,1.0,58801.0
1512872.0,North Dakota,25.0,State,1.0,Call 2,Complete,0.842224538326263,Kerry,Dorgan,Pomeroy,Hoeven,No,Male,White,18-24,Democrat,Liberal,"$50,000-$74,999",About the same,Other Christian,No,During the last month,Against his opponent,Strongly disapprove,Somewhat disapprove,White male,18-29,18-24,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,East,"City: 50,000 to 500,000","City over 50,000",1.0,58102.0
1534367.0,North Dakota,65.0,State,1.0,Call 3,Complete,0.688494980335236,Bush,Dorgan,,Hoeven,Yes,Female,White,25-29,Republican,Moderate,"$50,000-$74,999",About the same,Protestant,No,During the last month,Against his opponent,Somewhat approve,Somewhat approve,White female,18-29,25-29,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,"City: 10,000 to 49,999",Small cities and Rural,1.0,58401.0
1509956.0,North Dakota,48.0,State,1.0,Call 2,Complete,0.599478304386139,Bush,Dorgan,Sand,Hoeven,Yes,Female,White,50-59,Republican,Conservative,"$15,000-$29,999",Better today,Protestant,No,Before that,For your candidate,Strongly approve,Strongly approve,White female,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,58784.0
1511761.0,North Dakota,22.0,State,1.0,Call 2,Complete,0.619156360626221,Bush,Dorgan,Pomeroy,Hoeven,,Female,White,40-44,Independent,Moderate,,Better today,Other Christian,No,Before that,For your candidate,Strongly approve,Somewhat approve,White female,30-44,40-49,18-64,Independent,,,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East,"City: 50,000 to 500,000","City over 50,000",1.0,58104.0
1494112.0,North Dakota,49.0,State,1.0,Call 1,Complete,0.657622814178467,Bush,Dorgan,Pomeroy,Hoeven,Yes,Female,White,50-59,Democrat,Moderate,"$100,000-$149,999",Worse today,Protestant,Yes,Omit,Against his opponent,Somewhat approve,Somewhat approve,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Omit,Omit,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,58769.0
1532713.0,North Dakota,48.0,State,1.0,Call 3,Complete,0.930442452430725,Bush,Liffrig,Sand,Hoeven,Yes,Male,White,18-24,Republican,Conservative,"$30,000-$49,999",About the same,Catholic,,Before that,For your candidate,Strongly approve,Somewhat approve,White male,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,58784.0
1511894.0,North Dakota,58.0,State,1.0,Call 2,Complete,0.613662898540497,Bush,Dorgan,Sand,Hoeven,No,Female,White,30-39,Independent,Moderate,"$30,000-$49,999",About the same,Catholic,Yes,During the last month,For your candidate,Somewhat approve,Somewhat approve,White female,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East,"City: 10,000 to 49,999",Small cities and Rural,1.0,58075.0
1510651.0,North Dakota,43.0,State,1.0,Call 2,Complete,0.778363883495331,Bush,Dorgan,Sand,Hoeven,Yes,Male,White,50-59,Republican,Conservative,,About the same,Catholic,No,Before that,For your candidate,Strongly approve,Strongly approve,White male,45-59,50-64,18-64,Republican,,,Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,Rural,Small cities and Rural,1.0,58647.0
1538225.0,North Dakota,15.0,State,1.0,Call 3,Complete,0.894703090190887,Kerry,Dorgan,Pomeroy,Hoeven,No,Male,White,50-59,Independent,Moderate,"$75,000-$99,999",About the same,Protestant,Yes,During the last month,For your candidate,Somewhat disapprove,Strongly disapprove,White male,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,East,Suburbs,Suburbs,1.0,58078.0
1532847.0,North Dakota,48.0,State,1.0,Call 3,Complete,0.578254580497742,Bush,Dorgan,Pomeroy,Hoeven,Yes,Female,White,50-59,Democrat,Moderate,"$50,000-$74,999",Better today,Protestant,No,Before that,For your candidate,Somewhat approve,Somewhat approve,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,1.0,58784.0
1481970.0,North Dakota,11.0,State,1.0,Call 1,Complete,0.866066753864288,Kerry,Dorgan,Pomeroy,Satrom,Yes,Female,White,50-59,Republican,Moderate,"$30,000-$49,999",Worse today,Protestant,Yes,During the last month,Against his opponent,Somewhat disapprove,Somewhat disapprove,White female,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,South,"City: 50,000 to 500,000","City over 50,000",1.0,58501.0
1536616.0,North Dakota,43.0,State,1.0,Call 3,Complete,1.44194400310516,Kerry,Dorgan,Pomeroy,Satrom,No,Male,White,60-64,Democrat,Moderate,"$15,000-$29,999",About the same,Protestant,No,During the last month,For your candidate,Strongly disapprove,Strongly disapprove,White male,60 or over,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,South,Rural,Small cities and Rural,1.0,58647.0
1516159.0,North Dakota,33.0,State,1.0,Call 2,Complete,2.29184913635254,Bush,Dorgan,Sand,Hoeven,Yes,Male,White,40-44,Republican,Conservative,"$30,000-$49,999",Better today,Protestant,No,Before that,For your candidate,Somewhat approve,Somewhat disapprove,White male,30-44,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,South,Rural,Small cities and Rural,1.0,58621.0
1478656.0,North Dakota,10.0,State,1.0,Call 1,Complete,1.09742069244385,Kerry,Dorgan,Pomeroy,Satrom,No,Female,White,45-49,Independent,Liberal,"$200,000 or more",Better today,Other Christian,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White female,45-59,40-49,18-64,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,South,Rural,Small cities and Rural,1.0,58054.0
