ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESMT04,HOUMT04,GOVMT04,CI96MT,I148MT,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,BRNAGAIN,TIMEPRES,FORCAND,BUSH4,IRAQAPP,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,BUSH,TIME3D,TIMEWK,IRAQ2,QRACEAI,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1495683.0,Montana,39.0,State,1.0,Call 1,Complete,2.5895051956176802,Bush,Rehberg,Schweitzer,Yes,No,Male,White,65-74,Republican,Conservative,"$100,000-$149,999",Better today,Protestant,No,Before that,For your candidate,Somewhat approve,Somewhat disapprove,White male,60 or over,65 or over,65 or over,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Rural west,Rural,Small cities and Rural,1.0,59754.0
1495750.0,Montana,14.0,State,1.0,Call 1,Complete,0.666565001010895,Bush,Rehberg,Brown,Yes,Yes,Female,White,50-59,Republican,Moderate,"$150,000-$199,999",About the same,Protestant,Yes,Before that,For your candidate,Strongly approve,Strongly approve,White female,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Rural west,"City: 10,000 to 49,999",Small cities and Rural,1.0,59901.0
1495809.0,Montana,39.0,State,1.0,Call 1,Complete,1.34534060955048,Bush,Rehberg,Brown,No,No,Female,White,40-44,Republican,Conservative,"$15,000-$29,999",About the same,Catholic,No,Before that,Against his opponent,Strongly approve,Strongly approve,White female,30-44,40-49,18-64,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Rural west,Rural,Small cities and Rural,1.0,59754.0
1495870.0,Montana,32.0,National,2.0,Call 1,Complete,0.415829747915268,Kerry,,Schweitzer,No,No,Female,White,50-59,Democrat,Moderate,"$150,000-$199,999",About the same,Protestant,No,Before that,,Strongly disapprove,Somewhat disapprove,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Urban west,Rural,Small cities and Rural,1.0,59602.0
1495889.0,Montana,39.0,State,1.0,Call 1,Complete,1.84733498096466,Bush,Rehberg,Brown,Yes,No,Female,White,18-24,Republican,Moderate,"$30,000-$49,999",Better today,Something else,No,Before that,Against his opponent,Somewhat approve,Strongly approve,White female,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Something else,White Something else,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Rural west,Rural,Small cities and Rural,1.0,59754.0
1495999.0,Montana,39.0,State,1.0,Call 1,Complete,0.820816934108734,Bush,Rehberg,,,,Female,White,60-64,Independent,Moderate,,Better today,Other Christian,,Before that,For your candidate,Omit,Omit,White female,60 or over,50-64,18-64,Independent,,,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Omit,Sometime last week/During the last month/Before that,During the last month/Before that,Omit,White,Rural west,Rural,Small cities and Rural,1.0,59754.0
1496185.0,Montana,32.0,National,2.0,Call 1,Complete,1.41983079910278,Bush,Velazquez,Brown,Yes,No,Male,White,75 or over,Democrat,Moderate,"$15,000-$29,999",Worse today,Protestant,,Before that,,Strongly approve,Strongly approve,White male,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Urban west,Rural,Small cities and Rural,1.0,59602.0
1496449.0,Montana,32.0,National,2.0,Call 1,Complete,0.757862627506256,,Rehberg,Schweitzer,Yes,Yes,Male,Hispanic/Latino,75 or over,Democrat,Moderate,"Under $15,000",Omit,Catholic,,Before that,,Strongly disapprove,Strongly approve,Non-white male,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Catholic,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Urban west,Rural,Small cities and Rural,1.0,59602.0
1496771.0,Montana,32.0,National,2.0,Call 1,Complete,0.789044141769409,Bush,Rehberg,Brown,Yes,No,Female,White,50-59,Republican,Conservative,"$75,000-$99,999",About the same,Protestant,No,Before that,,Somewhat approve,Somewhat disapprove,White female,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Urban west,Rural,Small cities and Rural,1.0,59602.0
1496955.0,Montana,32.0,National,2.0,Call 1,Complete,2.09819531440735,Bush,Rehberg,Schweitzer,Yes,No,Male,White,40-44,Independent,Conservative,"$50,000-$74,999",Better today,None,No,Before that,,Strongly approve,Strongly approve,White male,30-44,40-49,18-64,Independent,"$50,000 or more","Under $100,000",None,White None,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Urban west,Rural,Small cities and Rural,1.0,59602.0
1497160.0,Montana,32.0,National,2.0,Call 1,Complete,1.07496047019958,Bush,Rehberg,Schweitzer,Yes,Yes,Female,White,50-59,Republican,Moderate,"$50,000-$74,999",Better today,Other Christian,Yes,Before that,,Strongly approve,Somewhat approve,White female,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Urban west,Rural,Small cities and Rural,1.0,59602.0
1497309.0,Montana,32.0,National,2.0,Call 1,Complete,0.319732695817947,Kerry,Rehberg,Brown,Yes,No,Male,White,40-44,Republican,Conservative,"$50,000-$74,999",Worse today,Catholic,Yes,In the last three days,,Strongly approve,Somewhat approve,White male,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,White evangelicals,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,White,Urban west,Rural,Small cities and Rural,1.0,59602.0
1497514.0,Montana,32.0,National,3.0,Call 1,Complete,0.403901785612106,Kerry,Velazquez,Schweitzer,No,Yes,Female,White,30-39,Democrat,Liberal,"$50,000-$74,999",,Protestant,No,,For your candidate,,,White female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,,,,,White,Urban west,Rural,Small cities and Rural,1.0,59602.0
1497736.0,Montana,32.0,National,3.0,Call 1,Complete,0.480182230472565,Nader,Rehberg,Other,No,Yes,Female,White,45-49,Something Else,Moderate,"$30,000-$49,999",,Other Christian,No,,For your candidate,,,White female,45-59,40-49,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,,,,,White,Urban west,Rural,Small cities and Rural,1.0,59602.0
1497956.0,Montana,32.0,National,3.0,Call 1,Complete,1.283118724823,Kerry,Velazquez,Other,No,Yes,Male,White,65-74,Independent,Liberal,"$75,000-$99,999",,Something else,No,,Against his opponent,,,White male,60 or over,65 or over,65 or over,Independent,"$50,000 or more","Under $100,000",Something else,White Something else,All others,All others,,,,,White,Urban west,Rural,Small cities and Rural,1.0,59602.0
1498254.0,Montana,32.0,National,3.0,Call 1,Complete,0.95326179265976,Bush,Rehberg,Brown,Yes,No,Male,White,,Independent,Moderate,"$100,000-$149,999",,Other Christian,No,,Against his opponent,,,White male,,,,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,,,,,White,Urban west,Rural,Small cities and Rural,1.0,59602.0
1498400.0,Montana,32.0,National,3.0,Call 1,Complete,0.662202119827271,Kerry,Rehberg,Schweitzer,Yes,No,Female,White,30-39,Democrat,Moderate,"$150,000-$199,999",,Catholic,No,,Against his opponent,,,White female,30-44,30-39,18-64,Democrat,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,All others,,,,,White,Urban west,Rural,Small cities and Rural,1.0,59602.0
1498635.0,Montana,32.0,National,3.0,Call 1,Complete,1.05161142349243,Kerry,Velazquez,Schweitzer,Yes,No,Female,White,75 or over,Democrat,Moderate,"$15,000-$29,999",,None,No,,For your candidate,,,White female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",None,White None,All others,All others,,,,,White,Urban west,Rural,Small cities and Rural,1.0,59602.0
1498850.0,Montana,32.0,National,3.0,Call 1,Complete,0.789044141769409,Bush,Rehberg,Brown,Yes,No,Female,White,50-59,Republican,Conservative,"$75,000-$99,999",,Catholic,No,,Against his opponent,,,White female,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,,,,,White,Urban west,Rural,Small cities and Rural,1.0,59602.0
1499284.0,Montana,32.0,National,3.0,Call 1,Complete,0.189649865031242,Kerry,,Brown,Yes,Yes,Male,White,25-29,Independent,Moderate,"$30,000-$49,999",,Other Christian,No,,For your candidate,,,White male,18-29,25-29,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,,,,,White,Urban west,Rural,Small cities and Rural,1.0,59602.0
1499396.0,Montana,32.0,National,3.0,Call 1,Complete,0.362439662218094,Bush,Rehberg,Brown,No,Yes,Male,,50-59,Republican,Conservative,"$100,000-$149,999",,Catholic,No,,For your candidate,,,,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,All others,All others,All others,,,,,,Urban west,Rural,Small cities and Rural,1.0,59602.0
1499491.0,Montana,32.0,National,4.0,Call 1,Not complete,0.840297520160675,,Velazquez,Schweitzer,Yes,Yes,Male,White,50-59,,,,,,,During the last month,,,,White male,45-59,50-64,18-64,,,,,,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,White,Urban west,Rural,Small cities and Rural,1.0,59602.0
1499648.0,Montana,32.0,National,4.0,Call 1,Complete,0.556287527084351,,Rehberg,Brown,Yes,No,Male,White,60-64,Republican,Conservative,"$30,000-$49,999",,,,Before that,,,,White male,60 or over,50-64,18-64,Republican,"Under $50,000","Under $100,000",,,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,White,Urban west,Rural,Small cities and Rural,1.0,59602.0
1499770.0,Montana,32.0,National,4.0,Call 1,Complete,0.403901785612106,Kerry,Velazquez,Schweitzer,No,Yes,Female,White,50-59,Democrat,Liberal,"$75,000-$99,999",,,,Before that,,,,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",,,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,White,Urban west,Rural,Small cities and Rural,1.0,59602.0
1515793.0,Montana,10.0,State,1.0,Call 2,Complete,1.04075980186462,Bush,Rehberg,Schweitzer,No,No,Male,White,30-39,Republican,Moderate,"$30,000-$49,999",About the same,Other Christian,No,Before that,For your candidate,Strongly approve,Strongly approve,White male,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East,Rural,Small cities and Rural,1.0,59330.0
1515853.0,Montana,10.0,State,1.0,Call 2,Complete,1.30179965496063,Kerry,Velazquez,Schweitzer,No,Yes,,White,75 or over,Democrat,Moderate,"$15,000-$29,999",Worse today,Protestant,,Before that,For your candidate,Strongly disapprove,Strongly disapprove,,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,East,Rural,Small cities and Rural,1.0,59330.0
1515905.0,Montana,10.0,State,1.0,Call 2,Complete,1.15574502944946,Kerry,Velazquez,Schweitzer,No,Yes,Male,White,45-49,Democrat,Moderate,"$75,000-$99,999",Worse today,Catholic,Yes,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White male,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,East,Rural,Small cities and Rural,1.0,59330.0
1515967.0,Montana,10.0,State,1.0,Call 2,Complete,0.334012895822525,Nader,Velazquez,Schweitzer,No,Yes,Male,White,45-49,Republican,Moderate,"$50,000-$74,999",About the same,Other Christian,No,Sometime last week,Against his opponent,Somewhat approve,Somewhat disapprove,White male,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,White,East,Rural,Small cities and Rural,1.0,59330.0
1516015.0,Montana,10.0,State,1.0,Call 2,Complete,0.460025906562805,Bush,Rehberg,Brown,Yes,No,Female,White,30-39,Republican,Conservative,"$30,000-$49,999",About the same,Other Christian,No,Before that,For your candidate,Somewhat approve,Somewhat approve,White female,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East,Rural,Small cities and Rural,1.0,59330.0
1516078.0,Montana,10.0,State,1.0,Call 2,Complete,0.536315381526947,Bush,Rehberg,Brown,Yes,Yes,Male,White,45-49,Independent,Conservative,"$100,000-$149,999",About the same,Protestant,No,Before that,For your candidate,Strongly approve,Strongly approve,White male,45-59,40-49,18-64,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,East,Rural,Small cities and Rural,1.0,59330.0
