ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESLA04,SENLA04,SEX,RACE,AGE9,PARTYID,PHIL3,FTVOTER,INCOME,FINSIT,RELIGN8,ATTEND,BRNAGAIN,EDUC,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,HNDLECON,IRAQGO,JOBSIT,STECLA,COUNTACC,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,ATTEND2,ATTREL,RELGCONS,COLLEDUC,BUSH,TIME3D,TIMEWK,IRAQ2,IRAQGO2,COUNT2,BUSHECON,KERRECON,BUSHTERR,KERRTERR,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1496426.0,Louisiana,133.0,State,1.0,Call 1,Complete,1.62024140357971,Kerry,Vitter,Male,Black,45-49,Democrat,Moderate,No,"Under $15,000",Worse today,Other Christian,More than once a week,Yes,High school graduate,Before that,For your candidate,Moral values,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,Neither of them,Only John Kerry,Somewhat badly,Worse today,Poor,Somewhat confident,Non-white male,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Weekly,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Bush/Neither,Black,Protestant North,Rural,Small cities and Rural,1.0,70456.0
1535310.0,Louisiana,114.0,State,1.0,Call 3,Complete,0.587861061096191,Kerry,Kennedy,Male,Black,45-49,Republican,Liberal,Yes,"Under $15,000",Omit,Catholic,A few times a year,No,High school graduate,Before that,For your candidate,Economy/Jobs,Has clear stands on the issues,Strongly disapprove,Strongly disapprove,Safer from terrorism,Neither of them,Only John Kerry,Somewhat well,Worse today,Not so good,Not at all confident,Non-white male,45-59,40-49,18-64,Republican,"Under $50,000","Under $100,000",Catholic,All others,All others,All others,Occasionally,Catholics/Non-weekly,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat well,Not very/Not at all confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Bush/Neither,Black,Cajun Country,Suburbs,Suburbs,3.0,70723.0
1476977.0,Louisiana,95.0,State,1.0,Call 1,Not complete,0.92098480463028,Kerry,Kennedy,Male,Black,60-64,,,,,,,,,,Sometime last week,For your candidate,Omit,Cares about people like me,Strongly disapprove,,,,,,,Good,,Non-white male,60 or over,50-64,18-64,,,,,All others,All others,All others,,,All others,,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,,,,,,,,Black,New Orleans Area,"City: 50,000 to 500,000","City over 50,000",2.0,70122.0
1511002.0,Louisiana,33.0,National,3.0,Call 2,Complete,0.892382144927979,Bush,John,Female,White,25-29,Republican,Conservative,,"$50,000-$74,999",,Catholic,Once a week,No,,,Against his opponent,,,,,,,,,,,Very confident,White female,18-29,25-29,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Weekly,Catholics/Weekly,All others,,,,,,,Very/somewhat confident,,,,,White,Protestant North,"City: 50,000 to 500,000","City over 50,000",6.0,70809.0
1535904.0,Louisiana,38.0,State,1.0,Call 3,Complete,0.526300489902496,Kerry,Kennedy,Female,White,18-24,Independent,Liberal,No,"$30,000-$49,999",Better today,None,Never,No,College graduate,Before that,For your candidate,Iraq,Has clear stands on the issues,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Worse today,Poor,Somewhat confident,White female,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",None,White None,All others,All others,Never,All others,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,White,Protestant North,"City: 50,000 to 500,000","City over 50,000",6.0,70809.0
1506135.0,Louisiana,56.0,State,1.0,Call 2,Complete,0.574815511703491,Kerry,,Male,Black,50-59,Democrat,,No,"$15,000-$29,999",Worse today,Something else,A few times a month,No,High school graduate,Before that,Omit,Education,Cares about people like me,Somewhat disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Worse today,Poor,Not very confident,Non-white male,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Something else,All others,All others,All others,Occasionally,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Not very/Not at all confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Black,New Orleans Area,Suburbs,Suburbs,3.0,70072.0
1476968.0,Louisiana,51.0,State,1.0,Call 1,Complete,1.86424624919891,Bush,Vitter,Female,White,50-59,Democrat,Liberal,No,"Under $15,000",Worse today,Catholic,Once a week,No,High school graduate,Before that,For your candidate,Iraq,Is a strong leader,Somewhat approve,Somewhat disapprove,Safer from terrorism,Only George W. Bush,Both of them,Somewhat badly,Worse today,Not so good,Somewhat confident,White female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Weekly,Catholics/Weekly,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Bush/Neither,White,Cajun Country,Rural,Small cities and Rural,6.0,70764.0
1506132.0,Louisiana,91.0,State,1.0,Call 2,Complete,0.739726960659027,Kerry,Kennedy,Male,White,45-49,Democrat,Liberal,No,"$100,000-$149,999",Better today,None,Never,No,Postgraduate study,Before that,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Safer from terrorism,Both of them,Both of them,Very badly,Worse today,Not so good,Somewhat confident,White male,45-59,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",None,White None,All others,All others,Never,All others,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,White,New Orleans Area,"City: 50,000 to 500,000","City over 50,000",1.0,70124.0
1506129.0,Louisiana,130.0,State,1.0,Call 2,Complete,1.13083219528198,Bush,Vitter,Male,White,65-74,Independent,Conservative,No,"$15,000-$29,999",About the same,Catholic,A few times a year,No,High school graduate,Before that,For your candidate,Terrorism,Is honest and trustworthy,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat badly,About the same,Not so good,Very confident,White male,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Occasionally,Catholics/Non-weekly,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,Protestant North,Suburbs,Suburbs,1.0,70458.0
1476961.0,Louisiana,77.0,State,1.0,Call 1,Complete,1.36838710308075,Bush,Vitter,Male,White,45-49,Republican,Moderate,No,"$75,000-$99,999",Better today,Catholic,A few times a month,No,College graduate,Before that,For your candidate,Moral values,Has clear stands on the issues,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Better today,Good,Very confident,White male,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Occasionally,Catholics/Non-weekly,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,Cajun Country,Suburbs,Suburbs,3.0,70394.0
1535290.0,Louisiana,111.0,State,1.0,Call 3,Complete,0.776036500930786,Kerry,John,Female,White,45-49,Democrat,Liberal,No,"$100,000-$149,999",Better today,Catholic,A few times a year,No,Postgraduate study,Before that,Against his opponent,Moral values,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,About the same,Not so good,Not very confident,White female,45-59,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,All others,Occasionally,Catholics/Non-weekly,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Not very/Not at all confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,White,New Orleans Area,Suburbs,Suburbs,3.0,70043.0
1476957.0,Louisiana,56.0,State,1.0,Call 1,Complete,0.704541265964508,Kerry,Kennedy,Female,Black,50-59,Democrat,Moderate,No,"$15,000-$29,999",Worse today,Other Christian,More than once a week,Yes,College graduate,Sometime last week,For your candidate,Education,Will bring about needed change,Somewhat disapprove,Somewhat disapprove,Safer from terrorism,Both of them,Both of them,Somewhat badly,About the same,Not so good,Somewhat confident,Non-white female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Weekly,All others,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,Black,New Orleans Area,Suburbs,Suburbs,3.0,70072.0
1476952.0,Louisiana,90.0,State,1.0,Call 1,Complete,0.800435721874237,Bush,Vitter,Female,White,40-44,Republican,Conservative,No,"$30,000-$49,999",Worse today,Protestant,Once a week,Yes,College graduate,Before that,For your candidate,Moral values,Has strong religious faith,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Worse today,Not so good,Very confident,White female,30-44,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Weekly,Protestants/Weekly,Religious conservatives,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,New Orleans Area,"City: 50,000 to 500,000","City over 50,000",2.0,70119.0
1535282.0,Louisiana,38.0,State,1.0,Call 3,Complete,0.646317899227142,Bush,Vitter,Female,White,50-59,Republican,Conservative,No,"$50,000-$74,999",Better today,Catholic,Once a week,No,Postgraduate study,Before that,For your candidate,Terrorism,Is a strong leader,Somewhat approve,Strongly disapprove,Less safe from terrorism,Only George W. Bush,Only George W. Bush,Very badly,About the same,Poor,Very confident,White female,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Weekly,Catholics/Weekly,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,Protestant North,"City: 50,000 to 500,000","City over 50,000",6.0,70809.0
1535281.0,Louisiana,93.0,State,1.0,Call 3,Complete,1.71098172664642,Kerry,Kennedy,Female,Black,60-64,Democrat,Moderate,No,"$50,000-$74,999",About the same,Catholic,Once a week,No,Postgraduate study,Before that,For your candidate,Terrorism,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Worse today,Not so good,Somewhat confident,Non-white female,60 or over,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,All others,All others,All others,Weekly,Catholics/Weekly,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Black,New Orleans Area,"City: 50,000 to 500,000","City over 50,000",2.0,70112.0
1476945.0,Louisiana,148.0,State,1.0,Call 1,Complete,1.05491769313812,Bush,Vitter,Female,White,18-24,Democrat,Conservative,No,"$30,000-$49,999",Better today,Protestant,More than once a week,Yes,High school graduate,Before that,For your candidate,Iraq,Has clear stands on the issues,Strongly approve,Strongly approve,Safer from terrorism,Only John Kerry,Only George W. Bush,Very well,Better today,Excellent,Very confident,White female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Weekly,Protestants/Weekly,Religious conservatives,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Kerry/Both,White,Protestant North,Suburbs,Suburbs,4.0,71073.0
1506108.0,Louisiana,4.0,State,1.0,Call 2,Complete,3.65868949890137,Kerry,John,Female,White,75 or over,Democrat,Moderate,No,"Under $15,000",About the same,Catholic,Omit,,High school graduate,Before that,For your candidate,Health care,Cares about people like me,Strongly approve,Somewhat disapprove,Omit,Only John Kerry,Only John Kerry,Somewhat badly,About the same,Not so good,Very confident,White female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Omit,Catholics/Non-weekly,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,White,Cajun Country,Rural,Small cities and Rural,3.0,70341.0
