ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESMD04,SENMD04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,UNION4,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,TRSTTERR,TERRWORR,COUNTACC,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,BUSH,TIME3D,TIMEWK,IRAQ2,TERWORR2,COUNT2,BUSHTERR,KERRTERR,UNIONHH,UNIONVOT,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1501994.0,Maryland,14.0,State,1.0,Call 2,Complete,0.948361396789551,Kerry,Mikulski,Female,Black,18-24,Democrat,Moderate,"$100,000-$149,999",Better today,Other Christian,No one does,During the last month,Against his opponent,Iraq,Is intelligent,Strongly disapprove,Strongly disapprove,Only John Kerry,Not too worried,Somewhat confident,Non-white female,18-29,18-24,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Not too/Not at all worried,Very/somewhat confident,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,Black,Suburban Baltimore,Suburbs,Suburbs,5.0,21037.0
1529989.0,Maryland,101.0,State,1.0,Call 3,Complete,1.05060279369354,Kerry,Mikulski,Female,White,50-59,Democrat,Moderate,"$200,000 or more",Better today,Jewish,No one does,Before that,Against his opponent,Moral values,Will bring about needed change,Strongly disapprove,Strongly disapprove,Only John Kerry,Somewhat worried,Somewhat confident,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Jewish,White Jewish,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Very/somewhat confident,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,White,Suburban D.C.,"City: 50,000 to 500,000","City over 50,000",8.0,20817.0
1506658.0,Maryland,26.0,National,2.0,Call 2,Complete,1.04845106601715,Kerry,Mikulski,,Black,45-49,Democrat,Conservative,"$15,000-$29,999",Omit,None,"Yes, I do",Before that,,Omit,Will bring about needed change,Strongly disapprove,Strongly disapprove,,,,,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",None,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,,,,Someone in household is union member,Voter is union member,Black,Suburban Baltimore,Suburbs,Suburbs,2.0,21133.0
1532034.0,Maryland,7.0,National,4.0,Call 3,Complete,0.715185642242432,Bush,Mikulski,Female,White,40-44,Democrat,Moderate,"$75,000-$99,999",,,No one does,Before that,,,,,,Only George W. Bush,Very worried,,White female,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Very/Somewhat worried,,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,White,Suburban Baltimore,Suburbs,Suburbs,3.0,21032.0
1529985.0,Maryland,89.0,State,1.0,Call 3,Complete,1.1058976650238,Kerry,Mikulski,Female,White,50-59,Democrat,Liberal,"$75,000-$99,999",About the same,Jewish,No one does,Before that,For your candidate,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Both of them,Somewhat worried,Very confident,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Jewish,White Jewish,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Very/somewhat confident,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,White,Suburban D.C.,Suburbs,Suburbs,8.0,20852.0
1478658.0,Maryland,87.0,National,3.0,Call 1,Complete,1.23600327968597,Kerry,Mikulski,Female,White,30-39,,,"$75,000-$99,999",,,,,For your candidate,,,,,,,Omit,White female,30-44,30-39,18-64,,"$50,000 or more","Under $100,000",,,All others,,,,,,Omit,,,,,White,Suburban D.C.,Suburbs,Suburbs,4.0,20874.0
1479074.0,Maryland,7.0,National,4.0,Call 1,Complete,0.553345739841461,Kerry,Mikulski,Female,White,60-64,Democrat,Moderate,"$30,000-$49,999",,,"Yes, I do",Before that,,,,,,Only John Kerry,Somewhat worried,,White female,60 or over,50-64,18-64,Democrat,"Under $50,000","Under $100,000",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Very/Somewhat worried,,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is union member,White,Suburban Baltimore,Suburbs,Suburbs,3.0,21032.0
1529980.0,Maryland,135.0,State,1.0,Call 3,Complete,0.796359539031982,Bush,Pipkin,Female,White,50-59,Independent,Conservative,"$50,000-$74,999",About the same,Protestant,"Yes, someone else does",Before that,For your candidate,Terrorism,Has strong religious faith,Strongly approve,Somewhat approve,Only George W. Bush,Very worried,Not at all confident,White female,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat worried,Not very/Not at all confident,Only Bush/Both,Only Bush/Neither,Someone in household is union member,Voter is not union member,White,Rest of state,"City: 10,000 to 49,999",Small cities and Rural,6.0,21740.0
1504314.0,Maryland,6.0,National,4.0,Call 2,Complete,1.04204952716827,Bush,Pipkin,Female,Hispanic/Latino,18-24,Independent,Moderate,"$15,000-$29,999",,,"Yes, someone else does",During the last month,,,,,,Only George W. Bush,Somewhat worried,,Non-white female,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Very/Somewhat worried,,Only Bush/Both,Only Bush/Neither,Someone in household is union member,Voter is not union member,Other,Suburban Baltimore,Suburbs,Suburbs,3.0,21403.0
1499646.0,Maryland,48.0,State,1.0,Call 1,Complete,1.32033407688141,Kerry,Mikulski,Male,Black,40-44,Independent,Moderate,"$50,000-$74,999",Worse today,Other Christian,"Yes, I do",Before that,Against his opponent,Economy/Jobs,Is a strong leader,Strongly disapprove,Strongly disapprove,Only John Kerry,Very worried,Very confident,Non-white male,30-44,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Very/somewhat confident,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is union member,Black,Baltimore city,"City over 500,000","City over 50,000",3.0,21211.0
1499645.0,Maryland,7.0,National,4.0,Call 2,Complete,0.621332108974457,Kerry,Mikulski,Male,Black,18-24,Democrat,Moderate,"$150,000-$199,999",,,"Yes, someone else does",Before that,,,,,,Only John Kerry,Very worried,,Non-white male,18-29,18-24,18-64,Democrat,"$50,000 or more","$100,000 or more",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Very/Somewhat worried,,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is not union member,Black,Suburban Baltimore,Suburbs,Suburbs,3.0,21032.0
1478647.0,Maryland,117.0,State,1.0,Call 1,Complete,1.8515373468399,Kerry,Mikulski,Female,Black,60-64,Democrat,Moderate,"$50,000-$74,999",About the same,Protestant,No one does,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Both of them,Somewhat worried,Somewhat confident,Non-white female,60 or over,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Very/somewhat confident,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,Black,Suburban D.C.,Suburbs,Suburbs,5.0,20744.0
1534638.0,Maryland,60.0,State,1.0,Call 3,Complete,1.14699578285217,Bush,Mikulski,Female,White,45-49,Republican,Moderate,"$50,000-$74,999",Better today,Other Christian,No one does,Before that,For your candidate,Iraq,Will bring about needed change,Somewhat approve,Somewhat disapprove,Both of them,Very worried,Somewhat confident,White female,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Very/somewhat confident,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,White,Suburban Baltimore,Suburbs,Suburbs,1.0,21904.0
1534637.0,Maryland,63.0,National,4.0,Call 3,Complete,1.0142263174057,Kerry,Mikulski,Male,White,18-24,Democrat,Moderate,"$100,000-$149,999",,,"Yes, someone else does",Before that,,,,,,Only John Kerry,Somewhat worried,,White male,18-29,18-24,18-64,Democrat,"$50,000 or more","$100,000 or more",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Very/Somewhat worried,,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is not union member,White,Rest of state,Suburbs,Suburbs,5.0,20616.0
1478642.0,Maryland,60.0,State,1.0,Call 1,Complete,0.837518453598022,Kerry,Mikulski,Male,White,50-59,Democrat,Moderate,"$75,000-$99,999",About the same,Catholic,No one does,During the last month,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Neither of them,Somewhat worried,Very confident,White male,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Very/somewhat confident,Only Kerry/Neither,Only Bush/Neither,No one in household is union member,Voter is not union member,White,Suburban Baltimore,Suburbs,Suburbs,1.0,21904.0
1501971.0,Maryland,63.0,National,4.0,Call 2,Complete,0.952168643474579,Kerry,Mikulski,Male,White,40-44,Republican,Moderate,"$30,000-$49,999",,,No one does,Before that,,,,,,Only John Kerry,Somewhat worried,,White male,30-44,40-49,18-64,Republican,"Under $50,000","Under $100,000",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Very/Somewhat worried,,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,White,Rest of state,Suburbs,Suburbs,5.0,20616.0
1501969.0,Maryland,73.0,National,1.0,Call 2,Complete,0.924759924411774,Kerry,Mikulski,Male,White,50-59,Democrat,Moderate,"$75,000-$99,999",Better today,Catholic,No one does,Before that,,Iraq,Is intelligent,Somewhat disapprove,Somewhat disapprove,,,,White male,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,,,,,No one in household is union member,Voter is not union member,White,Suburban Baltimore,Suburbs,Suburbs,1.0,21015.0
1478637.0,Maryland,109.0,State,1.0,Call 1,Complete,1.35405993461609,Kerry,Mikulski,Female,Black,50-59,Independent,Moderate,"$100,000-$149,999",Better today,Other Christian,No one does,Before that,For your candidate,Terrorism,Will bring about needed change,Strongly disapprove,Strongly disapprove,Neither of them,Not too worried,Not very confident,Non-white female,45-59,50-64,18-64,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Not too/Not at all worried,Not very/Not at all confident,Only Kerry/Neither,Only Bush/Neither,No one in household is union member,Voter is not union member,Black,Suburban D.C.,Suburbs,Suburbs,4.0,20721.0
1529962.0,Maryland,109.0,State,1.0,Call 3,Complete,1.44231104850769,Kerry,Mikulski,Female,Black,18-24,Democrat,Conservative,"$50,000-$74,999",About the same,Other Christian,No one does,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Neither of them,Not too worried,Somewhat confident,Non-white female,18-29,18-24,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Not too/Not at all worried,Very/somewhat confident,Only Kerry/Neither,Only Bush/Neither,No one in household is union member,Voter is not union member,Black,Suburban D.C.,Suburbs,Suburbs,4.0,20721.0
1529961.0,Maryland,134.0,National,2.0,Call 3,Complete,0.879108250141144,Bush,Pipkin,Female,White,18-24,Independent,Moderate,"$30,000-$49,999",About the same,Other Christian,No one does,Before that,,Iraq,Has clear stands on the issues,Strongly approve,Somewhat approve,,,,White female,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,,,,No one in household is union member,Voter is not union member,White,Rest of state,Suburbs,Suburbs,6.0,21795.0
1478630.0,Maryland,134.0,National,3.0,Call 1,Complete,0.825318038463593,Bush,Pipkin,Female,White,40-44,Republican,Conservative,"$30,000-$49,999",,Other Christian,,,Against his opponent,,,,,,,Very confident,White female,30-44,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,,,,,,Very/somewhat confident,,,,,White,Rest of state,Suburbs,Suburbs,6.0,21795.0
1481638.0,Maryland,7.0,National,1.0,Call 1,Complete,0.715185642242432,Bush,Mikulski,Female,White,50-59,Republican,Conservative,"$75,000-$99,999",Better today,Protestant,No one does,Before that,,Terrorism,Will bring about needed change,Strongly approve,Somewhat approve,,,,White female,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,,,,No one in household is union member,Voter is not union member,White,Suburban Baltimore,Suburbs,Suburbs,3.0,21032.0
1476295.0,Maryland,14.0,State,1.0,Call 1,Complete,0.870362281799316,Kerry,Mikulski,Male,White,50-59,Independent,Moderate,"$100,000-$149,999",Worse today,Catholic,No one does,Before that,Against his opponent,Omit,Omit,Strongly disapprove,Strongly disapprove,Only John Kerry,Very worried,Very confident,White male,45-59,50-64,18-64,Independent,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat worried,Very/somewhat confident,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,White,Suburban Baltimore,Suburbs,Suburbs,5.0,21037.0
