ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,PRESNM04,SEX,RACE,AGE9,PARTYID,PHIL3,FTVOTER,INCOME,FINSIT,RELIGN8,ATTEND,EDUC,MARRIED,SPANISH,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,HNDLECON,IRAQGO,JOBSIT,STECNM,LANDBUSH,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,ATTEND2,ATTREL,COLLEDUC,BUSH,TIME3D,TIMEWK,IRAQ2,IRAQGO2,BUSHECON,KERRECON,BUSHTERR,KERRTERR,WOMENWED,QRACEAI,SPANISHQ,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1470885.0,New Mexico,,State,1.0,,Complete,Phone survey,2.64610624313354,Kerry,Female,Hispanic/Latino,25-29,Independent,,No,"$200,000 or more",About the same,Catholic,Once a week,Some college/associate degree,No,Yes,,For your candidate,Moral values,Cares about people like me,Somewhat disapprove,Strongly disapprove,Safer from terrorism,Only John Kerry,Only John Kerry,Somewhat badly,About the same,Good,Not affected your state,Non-white female,18-29,25-29,18-64,Independent,"$50,000 or more","$100,000 or more",Catholic,All others,All others,Weekly,Catholics/Weekly,No degree,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,All others,Hispanic/Latino,English,South/East,"City: 50,000 to 500,000","City over 50,000",,88005.0
1470886.0,New Mexico,,State,1.0,,Complete,Phone survey,2.97573137283325,Kerry,Male,White,50-59,Democrat,Moderate,No,"$100,000-$149,999",About the same,Protestant,Never,Postgraduate study,Yes,No,,For your candidate,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Neither of them,Only John Kerry,Very badly,Worse today,Poor,Hurt your state,White male,45-59,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Never,Protestants/Non-weekly,College graduate,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Bush/Neither,All others,White,English,Northwest,"City: 50,000 to 500,000","City over 50,000",,87505.0
1470887.0,New Mexico,,State,1.0,,Complete,Phone survey,3.27063727378845,Bush,Male,White,40-44,Republican,Conservative,No,"$100,000-$149,999",Better today,Catholic,A few times a month,High school graduate,Yes,No,,For your candidate,Terrorism,Has clear stands on the issues,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Better today,Good,Helped your state,White male,30-44,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Occasionally,Catholics/Non-weekly,No degree,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,All others,White,English,Northwest,"City: 10,000 to 49,999",Small cities and Rural,,87401.0
1470888.0,New Mexico,,State,1.0,,Complete,Phone survey,3.11620879173279,Bush,Female,Hispanic/Latino,50-59,Republican,Conservative,No,"$30,000-$49,999",Better today,Catholic,Once a week,High school graduate,Yes,Yes,,For your candidate,Terrorism,Is honest and trustworthy,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,About the same,Good,Not affected your state,Non-white female,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Catholic,All others,All others,Weekly,Catholics/Weekly,No degree,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Married women,Hispanic/Latino,English,Northwest,Rural,Small cities and Rural,,87410.0
1470889.0,New Mexico,,State,1.0,,Complete,Phone survey,2.81472444534302,Bush,Male,Other,40-44,Independent,Moderate,No,"$15,000-$29,999",About the same,Other Christian,More than once a week,Postgraduate study,Yes,No,,For your candidate,Terrorism,Is a strong leader,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,,Good,Omit,Non-white male,30-44,40-49,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Weekly,All others,College graduate,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,All others,American Indian,English,South/East,"City: 10,000 to 49,999",Small cities and Rural,,88310.0
1470890.0,New Mexico,,State,1.0,,Complete,Phone survey,2.95885109901428,Bush,Female,Black,40-44,Independent,Moderate,No,"$100,000-$149,999",About the same,Catholic,Once a week,Postgraduate study,Yes,No,,For your candidate,Iraq,Has clear stands on the issues,Strongly disapprove,Somewhat approve,Safer from terrorism,Only George W. Bush,Both of them,Somewhat well,About the same,Good,Helped your state,Non-white female,30-44,40-49,18-64,Independent,"$50,000 or more","$100,000 or more",Catholic,All others,All others,Weekly,Catholics/Weekly,College graduate,Somewhat/Strongly disapprove,,,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Bush/Neither,Married women,Black,English,Albuquerque area,"City: 50,000 to 500,000","City over 50,000",,87114.0
1470891.0,New Mexico,,State,1.0,,Complete,Phone survey,1.76985859870911,Kerry,Female,White,50-59,Something Else,,No,"Under $15,000",Worse today,Protestant,Never,College graduate,Yes,No,,Against his opponent,Health care,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Somewhat well,About the same,Poor,Not affected your state,White female,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Never,Protestants/Non-weekly,College graduate,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,Very/Somewhat well,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Married women,White,English,South/East,"City: 10,000 to 49,999",Small cities and Rural,,88201.0
1470892.0,New Mexico,,State,1.0,,Complete,Phone survey,2.83522725105286,Kerry,Female,White,50-59,Democrat,Moderate,No,"Under $15,000",Worse today,Catholic,Once a week,High school graduate,No,No,,For your candidate,Omit,Is a strong leader,Strongly approve,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Worse today,Not so good,Hurt your state,White female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Weekly,Catholics/Weekly,No degree,Strongly/Somewhat approve,,,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,All others,White,English,Albuquerque area,Suburbs,Suburbs,,87004.0
1470893.0,New Mexico,,State,1.0,,Complete,Phone survey,2.61106300354004,Kerry,Female,,50-59,Democrat,Liberal,No,,About the same,Catholic,Once a week,High school graduate,No,No,,For your candidate,Education,Is intelligent,Strongly disapprove,Somewhat disapprove,Safer from terrorism,Only John Kerry,Only John Kerry,Somewhat badly,About the same,Poor,Hurt your state,,45-59,50-64,18-64,Democrat,,,Catholic,All others,All others,Weekly,Catholics/Weekly,No degree,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,All others,,English,Albuquerque area,"City: 50,000 to 500,000","City over 50,000",,87112.0
1470894.0,New Mexico,,State,1.0,,Complete,Phone survey,2.64610624313354,Kerry,Female,Hispanic/Latino,18-24,Democrat,Liberal,No,"Under $15,000",Better today,Catholic,A few times a year,College graduate,No,Yes,,For your candidate,Economy/Jobs,Has clear stands on the issues,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Worse today,Poor,Hurt your state,Non-white female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,All others,All others,Occasionally,Catholics/Non-weekly,College graduate,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,All others,Hispanic/Latino,English,Albuquerque area,"City: 50,000 to 500,000","City over 50,000",,87121.0
1470895.0,New Mexico,,State,1.0,,Complete,Phone survey,2.90834498405457,Bush,Female,Hispanic/Latino,25-29,,Conservative,No,"Under $15,000",About the same,Other Christian,More than once a week,High school graduate,Yes,Yes,,For your candidate,Moral values,Has strong religious faith,Strongly approve,Omit,Safer from terrorism,Only George W. Bush,Only George W. Bush,Omit,Better today,Good,Not affected your state,Non-white female,18-29,25-29,18-64,,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Weekly,All others,No degree,Strongly/Somewhat approve,,,Omit,Omit,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Married women,Hispanic/Latino,English,Albuquerque area,Suburbs,Suburbs,,87105.0
1470896.0,New Mexico,,State,1.0,,Complete,Phone survey,2.90834498405457,Bush,Female,Hispanic/Latino,25-29,Republican,Conservative,No,"$50,000-$74,999",Better today,Mormon/LDS,More than once a week,College graduate,Yes,Yes,,For your candidate,Terrorism,Has clear stands on the issues,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Better today,Good,Helped your state,Non-white female,18-29,25-29,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Weekly,Protestants/Weekly,College graduate,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Married women,White,English,Northwest,"City: 10,000 to 49,999",Small cities and Rural,,87401.0
1470897.0,New Mexico,,State,1.0,,Complete,Phone survey,1.70934247970581,Kerry,Female,White,75 or over,Democrat,Liberal,No,,About the same,Other Christian,Never,College graduate,Yes,,,For your candidate,Taxes,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,,Good,Helped your state,White female,60 or over,65 or over,65 or over,Democrat,,,Protestant/Other Christian,White Protestant/Other Christian,All others,Never,All others,College graduate,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Married women,White,,Albuquerque area,"City: 50,000 to 500,000","City over 50,000",,87108.0
1470898.0,New Mexico,,State,1.0,,Complete,Phone survey,2.71176624298096,Bush,Female,Hispanic/Latino,18-24,Independent,Moderate,Yes,,About the same,Catholic,Once a week,College graduate,No,Yes,,For your candidate,Moral values,Is a strong leader,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Omit,About the same,Not so good,Hurt your state,Non-white female,18-29,18-24,18-64,Independent,,,Catholic,All others,All others,Weekly,Catholics/Weekly,College graduate,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Omit,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,All others,Hispanic/Latino,English,South/East,"City: 10,000 to 49,999",Small cities and Rural,,88101.0
1470899.0,New Mexico,,State,1.0,,Complete,Phone survey,2.83522725105286,Kerry,Female,White,50-59,Democrat,Moderate,No,"$50,000-$74,999",Worse today,None,Never,Some college/associate degree,Yes,No,,For your candidate,Iraq,Is honest and trustworthy,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,,Good,Omit,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",None,White None,All others,Never,All others,No degree,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Married women,White,English,Albuquerque area,"City: 50,000 to 500,000","City over 50,000",,87107.0
1470900.0,New Mexico,,State,1.0,,Complete,Phone survey,2.06246876716614,Kerry,Male,White,65-74,Democrat,Liberal,No,"$200,000 or more",About the same,Jewish,A few times a year,College graduate,No,No,,For your candidate,Economy/Jobs,Has clear stands on the issues,Strongly disapprove,Strongly disapprove,Safer from terrorism,Both of them,Neither of them,Somewhat badly,Better today,Not so good,Not affected your state,White male,60 or over,65 or over,65 or over,Democrat,"$50,000 or more","$100,000 or more",Jewish,White Jewish,All others,Occasionally,All others,College graduate,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Kerry/Both,All others,White,English,Albuquerque area,"City: 50,000 to 500,000","City over 50,000",,87108.0
1470901.0,New Mexico,,State,1.0,,Complete,Phone survey,3.11620879173279,Bush,Female,White,45-49,Republican,Conservative,No,"$15,000-$29,999",Better today,Protestant,More than once a week,Some college/associate degree,Yes,No,,For your candidate,Moral values,Has strong religious faith,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Both of them,Somewhat well,About the same,Not so good,Omit,White female,45-59,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Weekly,Protestants/Weekly,No degree,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Bush/Neither,Married women,White,English,Albuquerque area,Suburbs,Suburbs,,87002.0
1470902.0,New Mexico,,State,1.0,,Complete,Phone survey,3.11620879173279,Bush,Female,White,45-49,Republican,Conservative,No,"$75,000-$99,999",About the same,Mormon/LDS,Once a week,Postgraduate study,Yes,No,,Against his opponent,Iraq,Has clear stands on the issues,Strongly approve,Strongly approve,Less safe from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,About the same,Not so good,Omit,White female,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Weekly,Protestants/Weekly,College graduate,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Married women,White,English,South/East,"City: 10,000 to 49,999",Small cities and Rural,,88220.0
1470903.0,New Mexico,,State,1.0,,Complete,Phone survey,2.78072714805603,Kerry,Male,Hispanic/Latino,60-64,Independent,,No,"$30,000-$49,999",Worse today,Protestant,Once a week,Some college/associate degree,Yes,Yes,,Against his opponent,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Omit,Both of them,Only John Kerry,Very badly,About the same,Poor,Omit,Non-white male,60 or over,50-64,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Weekly,Protestants/Weekly,No degree,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,All others,Hispanic/Latino,English,South/East,"City: 10,000 to 49,999",Small cities and Rural,,88030.0
1470904.0,New Mexico,,State,1.0,,Complete,Phone survey,2.41766762733459,Bush,Female,White,65-74,Republican,Conservative,No,,Better today,Other Christian,Once a week,High school graduate,Yes,No,,For your candidate,Moral values,Is intelligent,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Better today,Good,Helped your state,White female,60 or over,65 or over,65 or over,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Weekly,All others,No degree,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Married women,White,English,South/East,Rural,Small cities and Rural,,88260.0
