ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESNJ04,SEX,RACE,AGE9,PARTYID,PHIL3,FTVOTER,INCOME,FINSIT,RELIGN8,EDUC,UNION4,MARRIED,LATINO,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,HNDLECON,IRAQGO,TERRWORR,STECNJ,MCGREEVY,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,COLLEDUC,BUSH,TIME3D,TIMEWK,IRAQ2,IRAQGO2,TERWORR2,BUSHECON,KERRECON,BUSHTERR,KERRTERR,UNIONHH,UNIONVOT,WOMENWED,QRACE,SPANISHQ,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1473676.0,New Jersey,51.0,State,1.0,Call 1,Complete,0.778798401355743,Kerry,Female,White,40-44,Independent,Moderate,No,"$75,000-$99,999",About the same,None,College graduate,No one does,Yes,No,Just today,Against his opponent,Iraq,Is intelligent,Strongly disapprove,Strongly disapprove,Safer from terrorism,Only John Kerry,Only John Kerry,Very badly,Somewhat worried,Not so good,Served out his full term in office,White female,30-44,40-49,18-64,Independent,"$50,000 or more","Under $100,000",None,White None,All others,College graduate,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/Somewhat worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,Married women,White,English,Northwest,Suburbs,Suburbs,11.0,7438.0
1473671.0,New Jersey,33.0,National,2.0,Call 1,Complete,0.455881983041763,Kerry,Female,White,45-49,Independent,Liberal,No,"$100,000-$149,999",About the same,None,Postgraduate study,No one does,Yes,No,Before that,,Terrorism,Is intelligent,Somewhat disapprove,Strongly disapprove,Less safe from terrorism,,,Somewhat badly,,,,White female,45-59,40-49,18-64,Independent,"$50,000 or more","$100,000 or more",None,White None,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,,,,,,No one in household is union member,Voter is not union member,Married women,White,English,Northwest,Suburbs,Suburbs,7.0,8848.0
1473668.0,New Jersey,43.0,National,2.0,Call 1,Complete,0.37217578291893,Kerry,Male,White,45-49,Democrat,Moderate,No,"$100,000-$149,999",Better today,Jewish,Postgraduate study,No one does,Yes,No,Before that,,Terrorism,Is intelligent,Strongly disapprove,Strongly disapprove,Safer from terrorism,,,Very badly,,,,White male,45-59,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",Jewish,White Jewish,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,,,,,,No one in household is union member,Voter is not union member,All others,White,English,Central,Suburbs,Suburbs,12.0,8852.0
1499328.0,New Jersey,35.0,State,1.0,Call 2,Complete,1.2032755613327,Kerry,Male,White,75 or over,Democrat,Liberal,No,"$75,000-$99,999",About the same,None,Postgraduate study,No one does,Yes,No,Before that,For your candidate,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Not at all worried,Omit,Served out his full term in office,White male,60 or over,65 or over,65 or over,Democrat,"$50,000 or more","Under $100,000",None,White None,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Not too/Not at all worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,English,Central,Suburbs,Suburbs,12.0,8540.0
1526266.0,New Jersey,79.0,State,1.0,Call 3,Complete,1.02099251747131,Bush,Male,White,40-44,Republican,Conservative,No,"$75,000-$99,999",Better today,Jewish,College graduate,No one does,Yes,No,Before that,For your candidate,Taxes,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Somewhat worried,Good,Served out his full term in office,White male,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Jewish,White Jewish,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/Somewhat worried,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,English,Northwest,Suburbs,Suburbs,5.0,8865.0
1529652.0,New Jersey,79.0,State,1.0,Call 3,Complete,0.824575364589691,Kerry,Female,,50-59,Democrat,Liberal,Yes,"$150,000-$199,999",About the same,Protestant,High school graduate,"Yes, I do",Yes,No,Before that,For your candidate,Health care,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only George W. Bush,Only John Kerry,Very badly,Somewhat worried,Good,Served out his full term in office,,45-59,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/Somewhat worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Bush/Both,Only Bush/Neither,Someone in household is union member,Voter is union member,Married women,,English,Northwest,Suburbs,Suburbs,5.0,8865.0
1499321.0,New Jersey,43.0,National,4.0,Call 2,Complete,0.345233649015427,Kerry,Female,White,40-44,Democrat,Liberal,,"$100,000-$149,999",,,College graduate,No one does,Yes,No,Before that,,,,,,,Only John Kerry,Only John Kerry,,Somewhat worried,,,White female,30-44,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",,,,College graduate,,Sometime last week/During the last month/Before that,During the last month/Before that,,,Very/Somewhat worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,Married women,White,English,Central,Suburbs,Suburbs,12.0,8852.0
1531977.0,New Jersey,59.0,National,4.0,Call 3,Complete,0.835577130317688,Kerry,Female,White,50-59,Democrat,Liberal,,"$200,000 or more",,,College graduate,No one does,Yes,No,Before that,,,,,,,Only John Kerry,Only John Kerry,,Very worried,,,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",,,,College graduate,,Sometime last week/During the last month/Before that,During the last month/Before that,,,Very/Somewhat worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,Married women,White,English,South,Suburbs,Suburbs,3.0,8753.0
1527310.0,New Jersey,35.0,State,1.0,Call 3,Complete,0.941832542419434,Kerry,Male,White,30-39,Democrat,Liberal,No,"$50,000-$74,999",About the same,Protestant,Postgraduate study,No one does,Yes,No,Before that,Against his opponent,Education,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Neither of them,Neither of them,Very badly,Very worried,Good,Served out his full term in office,White male,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/Somewhat worried,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,English,Central,Suburbs,Suburbs,12.0,8540.0
1474219.0,New Jersey,21.0,State,1.0,Call 1,Complete,1.06848692893982,Kerry,Female,Black,60-64,Democrat,Moderate,No,"Under $15,000",About the same,None,Some college/associate degree,No one does,No,No,Before that,For your candidate,Health care,Has clear stands on the issues,Somewhat disapprove,Somewhat disapprove,Safer from terrorism,Only John Kerry,Only John Kerry,Very badly,Very worried,Not so good,Served out his full term in office,Non-white female,60 or over,50-64,18-64,Democrat,"Under $50,000","Under $100,000",None,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/Somewhat worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,Black,English,Northern cities,"City: 50,000 to 500,000","City over 50,000",10.0,7103.0
1471955.0,New Jersey,26.0,National,2.0,Call 1,Complete,1.71539676189423,Bush,Female,White,40-44,Republican,Moderate,No,"Under $15,000",Worse today,Other Christian,College graduate,"Yes, I do",No,No,Before that,,Moral values,Has clear stands on the issues,Strongly approve,Strongly approve,Less safe from terrorism,,,Very well,,,,White female,30-44,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,,,,,,Someone in household is union member,Voter is union member,All others,White,English,South,Suburbs,Suburbs,1.0,8096.0
1475977.0,New Jersey,49.0,State,1.0,Call 1,Not complete,1.20910489559174,Kerry,Female,Black,,,,,,,,,,,,Omit,Omit,Omit,Omit,Omit,,,,,,Omit,Good,,Non-white female,,,,,,,,All others,All others,,Omit,Omit,Omit,,,Omit,,,,,,,All others,Black,,Central,Suburbs,Suburbs,6.0,7753.0
1536634.0,New Jersey,50.0,State,1.0,Call 3,Complete,0.807716429233551,Kerry,Female,White,30-39,Democrat,Conservative,No,"$30,000-$49,999",Better today,Other Christian,High school graduate,"Yes, someone else does",Yes,No,Before that,For your candidate,Terrorism,Will bring about needed change,Somewhat disapprove,Somewhat approve,Omit,Only John Kerry,Only John Kerry,Very badly,Somewhat worried,Not so good,Served out his full term in office,White female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Very/Somewhat worried,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is not union member,Married women,White,English,Central,Suburbs,Suburbs,4.0,7719.0
1499305.0,New Jersey,12.0,State,1.0,Call 2,Complete,1.10956001281738,Bush,Male,White,30-39,Independent,Moderate,No,"$30,000-$49,999",Better today,Other Christian,College graduate,No one does,Yes,,Before that,For your candidate,Terrorism,Is a strong leader,Somewhat approve,Strongly approve,Safer from terrorism,Only George W. Bush,Both of them,Somewhat well,Somewhat worried,Poor,Resigned,White male,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/Somewhat worried,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,,South,Suburbs,Suburbs,1.0,8106.0
1472552.0,New Jersey,23.0,State,1.0,Call 1,Complete,0.914405167102814,Kerry,Female,White,40-44,,,,,Worse today,,,"Yes, someone else does",,No,Sometime last week,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,Neither of them,Neither of them,Very badly,Somewhat worried,Not so good,Resigned,White female,30-44,40-49,18-64,,,,,,All others,,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/Somewhat worried,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Bush/Neither,Someone in household is union member,Voter is not union member,All others,White,English,South,Suburbs,Suburbs,1.0,8085.0
1496969.0,New Jersey,43.0,National,1.0,Call 2,Complete,0.653290510177612,Bush,Male,Black,45-49,Independent,Moderate,No,"$50,000-$74,999",Better today,Protestant,College graduate,"Yes, I do",No,No,In the last three days,,Terrorism,Is honest and trustworthy,Somewhat approve,Somewhat approve,Safer from terrorism,,,Somewhat well,,,,Non-white male,45-59,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,College graduate,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Very/Somewhat well,,,,,,Someone in household is union member,Voter is union member,All others,Black,English,Central,Suburbs,Suburbs,12.0,8852.0
1529630.0,New Jersey,12.0,State,1.0,Call 3,Complete,0.949919581413269,Kerry,Male,White,50-59,Independent,Moderate,No,"$75,000-$99,999",Worse today,Catholic,High school graduate,No one does,Yes,No,Before that,Against his opponent,Omit,Is intelligent,Somewhat disapprove,Somewhat disapprove,Less safe from terrorism,Both of them,Both of them,Very badly,Not too worried,Good,Resigned,White male,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Not too/Not at all worried,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,English,South,Suburbs,Suburbs,1.0,8106.0
1528502.0,New Jersey,71.0,National,2.0,Call 3,Complete,0.734295070171356,Kerry,Female,White,45-49,,Moderate,No,"$50,000-$74,999",Worse today,Catholic,College graduate,No one does,Yes,No,In the last three days,,Omit,Is a strong leader,Somewhat approve,Somewhat approve,Less safe from terrorism,,,Somewhat badly,,,,White female,45-59,40-49,18-64,,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,College graduate,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Somewhat/Very badly,,,,,,No one in household is union member,Voter is not union member,Married women,White,English,South,Suburbs,Suburbs,2.0,8069.0
1524961.0,New Jersey,79.0,State,1.0,Call 3,Complete,0.947081923484802,Bush,Female,White,40-44,Republican,Moderate,No,"$75,000-$99,999",About the same,Other Christian,Postgraduate study,No one does,Yes,No,Before that,For your candidate,Moral values,Has strong religious faith,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Both of them,Somewhat well,Somewhat worried,Good,Served out his full term in office,White female,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Very/Somewhat worried,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,Married women,White,English,Northwest,Suburbs,Suburbs,5.0,8865.0
