ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,PRESWA04,SENWA04,GOVWA04,SEX,RACE,AGE9,PARTYID,PHIL3,FTVOTER,INCOME,FINSIT,RELIGN8,ATTEND,EDUC,UNION4,LATINO,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,HNDLECON,IRAQGO,STECWA,COUNTACC,ENVIRON,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,ATTEND2,ATTREL,COLLEDUC,BUSH,TIME3D,TIMEWK,IRAQ2,IRAQGO2,COUNT2,BUSHECON,KERRECON,BUSHTERR,KERRTERR,UNIONHH,UNIONVOT,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1464312.0,Washington,,State,1.0,,Complete,Phone survey,2.162757396698,Kerry,Murray,Gregoire,Male,White,30-39,Independent,Liberal,No,"$30,000-$49,999",About the same,Other Christian,Never,College graduate,No one does,No,,Against his opponent,Moral values,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Safer from terrorism,Only John Kerry,Only John Kerry,Somewhat badly,Not so good,Somewhat confident,Protecting the environment,White male,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Never,All others,College graduate,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,White,East,"City: 50,000 to 500,000","City over 50,000",,99336.0
1464313.0,Washington,,State,1.0,,Complete,Phone survey,1.13004004955292,Nader,Murray,Gregoire,Female,White,40-44,Something Else,Liberal,No,"$30,000-$49,999",Worse today,Protestant,A few times a year,College graduate,No one does,No,,Omit,Economy/Jobs,Will bring about needed change,Somewhat approve,Somewhat approve,Less safe from terrorism,Neither of them,Neither of them,Somewhat badly,Not so good,Omit,Protecting the environment,White female,30-44,40-49,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,Protestants/Non-weekly,College graduate,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Somewhat/Very badly,Omit,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Bush/Neither,No one in household is union member,Voter is not union member,White,West,"City: 50,000 to 500,000","City over 50,000",,98682.0
1464314.0,Washington,,State,1.0,,Complete,Phone survey,2.53681492805481,Bush,Nethercutt,Rossi,Male,White,40-44,Independent,Moderate,No,,Better today,Catholic,A few times a month,College graduate,No one does,No,,For your candidate,Terrorism,Has clear stands on the issues,Somewhat approve,Somewhat approve,Omit,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Very confident,Keeping jobs in your state,White male,30-44,40-49,18-64,Independent,,,Catholic,White Catholic,All others,Occasionally,Catholics/Non-weekly,College graduate,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,White,King County,"City: 50,000 to 500,000","City over 50,000",,98056.0
1464315.0,Washington,,State,1.0,,Complete,Phone survey,2.162757396698,Kerry,Murray,Gregoire,Male,White,45-49,Democrat,Moderate,No,"$15,000-$29,999",About the same,Catholic,Never,High school graduate,No one does,No,,Against his opponent,Moral values,Will bring about needed change,Somewhat disapprove,Somewhat approve,Safer from terrorism,Both of them,Only John Kerry,Somewhat badly,Not so good,Very confident,Keeping jobs in your state,White male,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Never,Catholics/Non-weekly,No degree,Somewhat/Strongly disapprove,,,Strongly/Somewhat approve,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,White,East,"City: 50,000 to 500,000","City over 50,000",,99202.0
1464316.0,Washington,,State,1.0,,Complete,Phone survey,1.63397181034088,Bush,Nethercutt,Rossi,Female,White,18-24,Republican,Conservative,Yes,"$50,000-$74,999",Better today,Protestant,A few times a year,Some college/associate degree,"Yes, I do",No,,Against his opponent,Taxes,Is a strong leader,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Neither of them,Somewhat well,Good,Very confident,Keeping jobs in your state,White female,18-29,18-24,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Occasionally,Protestants/Non-weekly,No degree,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Someone in household is union member,Voter is union member,White,West,"City: 50,000 to 500,000","City over 50,000",,98225.0
1464317.0,Washington,,State,1.0,,Complete,Phone survey,2.162757396698,Kerry,Murray,Gregoire,Female,White,40-44,Democrat,Liberal,No,"$100,000-$149,999",About the same,None,Never,Postgraduate study,No one does,No,,Against his opponent,Economy/Jobs,Is intelligent,Strongly disapprove,Strongly disapprove,Safer from terrorism,Only John Kerry,Only John Kerry,Somewhat badly,Not so good,Very confident,Keeping jobs in your state,White female,30-44,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",None,White None,All others,Never,All others,College graduate,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,White,East,"City: 50,000 to 500,000","City over 50,000",,99202.0
1464318.0,Washington,,State,1.0,,Complete,Phone survey,2.52627635002136,Kerry,Murray,Gregoire,Male,White,40-44,Independent,Moderate,No,"$100,000-$149,999",Worse today,Protestant,More than once a week,Postgraduate study,No one does,No,,For your candidate,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Not so good,Very confident,Protecting the environment,White male,30-44,40-49,18-64,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Weekly,Protestants/Weekly,College graduate,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,White,King County,"City: 50,000 to 500,000","City over 50,000",,98006.0
1464319.0,Washington,,State,1.0,,Complete,Phone survey,2.54274964332581,Bush,Nethercutt,Other,Male,Hispanic/Latino,40-44,Independent,Moderate,No,"$75,000-$99,999",Better today,Other Christian,More than once a week,Postgraduate study,No one does,Yes,,Against his opponent,Omit,Is honest and trustworthy,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Neither of them,Somewhat well,Not so good,Very confident,Omit,Non-white male,30-44,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Weekly,All others,College graduate,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,Other,East,"City: 50,000 to 500,000","City over 50,000",,98908.0
1464320.0,Washington,,State,1.0,,Complete,Phone survey,2.36588788032532,,Murray,Gregoire,Male,White,30-39,Independent,Moderate,No,"$75,000-$99,999",About the same,Protestant,Never,College graduate,No one does,No,,Omit,Iraq,Is honest and trustworthy,Somewhat disapprove,Strongly disapprove,Less safe from terrorism,Both of them,Both of them,Somewhat badly,Good,Very confident,Omit,White male,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Never,Protestants/Non-weekly,College graduate,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,White,King County,"City: 50,000 to 500,000","City over 50,000",,98056.0
1464321.0,Washington,,State,1.0,,Complete,Phone survey,1.50481784343719,Kerry,Murray,Gregoire,Female,White,50-59,Democrat,Liberal,No,"$15,000-$29,999",About the same,Something else,Never,Some college/associate degree,No one does,No,,For your candidate,Economy/Jobs,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Somewhat badly,Not so good,Very confident,Keeping jobs in your state,White female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Something else,White Something else,All others,Never,All others,No degree,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,White,West,"City: 50,000 to 500,000","City over 50,000",,98225.0
1464322.0,Washington,,State,1.0,,Complete,Phone survey,1.63397181034088,Bush,Nethercutt,Rossi,Female,White,45-49,Republican,Conservative,No,"$30,000-$49,999",About the same,Mormon/LDS,Once a week,High school graduate,No one does,No,,For your candidate,Moral values,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Very confident,Keeping jobs in your state,White female,45-59,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Weekly,Protestants/Weekly,No degree,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,White,West,"City: 50,000 to 500,000","City over 50,000",,98682.0
1464323.0,Washington,,State,1.0,,Complete,Phone survey,2.46074104309082,Bush,Nethercutt,Rossi,Female,White,60-64,Republican,Moderate,No,"$30,000-$49,999",About the same,Protestant,A few times a month,Some college/associate degree,No one does,No,,For your candidate,Moral values,Has clear stands on the issues,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Good,Very confident,Omit,White female,60 or over,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,Protestants/Non-weekly,No degree,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,White,East,"City: 50,000 to 500,000","City over 50,000",,99208.0
1464324.0,Washington,,State,1.0,,Complete,Phone survey,2.26258158683777,Bush,Nethercutt,Rossi,Female,White,75 or over,Independent,Conservative,No,"Under $15,000",About the same,Protestant,Never,Some college/associate degree,No one does,No,,For your candidate,Iraq,Is honest and trustworthy,Strongly approve,Strongly approve,Less safe from terrorism,Only George W. Bush,Only George W. Bush,Omit,Not so good,Very confident,Keeping jobs in your state,White female,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Never,Protestants/Non-weekly,No degree,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Omit,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,White,East,"City: 50,000 to 500,000","City over 50,000",,98902.0
1464325.0,Washington,,State,1.0,,Complete,Phone survey,1.92382884025574,Kerry,Murray,Gregoire,Female,White,30-39,Democrat,Conservative,Yes,"Under $15,000",Worse today,Protestant,A few times a month,Some college/associate degree,No one does,No,,Against his opponent,Economy/Jobs,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,Neither of them,Only John Kerry,Somewhat badly,Poor,Somewhat confident,Protecting the environment,White female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Occasionally,Protestants/Non-weekly,No degree,Somewhat/Strongly disapprove,,,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Bush/Neither,No one in household is union member,Voter is not union member,White,Urban Puget Sound,"City: 50,000 to 500,000","City over 50,000",,98405.0
1464326.0,Washington,,State,1.0,,Complete,Phone survey,2.46074104309082,Bush,Nethercutt,Rossi,Female,Asian,30-39,Independent,Moderate,No,"$100,000-$149,999",Worse today,Catholic,More than once a week,College graduate,"Yes, someone else does",No,,For your candidate,Terrorism,Is a strong leader,Somewhat approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Poor,Omit,Keeping jobs in your state,Non-white female,30-44,30-39,18-64,Independent,"$50,000 or more","$100,000 or more",Catholic,All others,All others,Weekly,Catholics/Weekly,College graduate,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Very/Somewhat well,Omit,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Someone in household is union member,Voter is not union member,Asian,East,"City: 50,000 to 500,000","City over 50,000",,99223.0
1464327.0,Washington,,State,1.0,,Complete,Phone survey,2.38511657714844,Bush,Nethercutt,Rossi,Male,White,50-59,Republican,Conservative,No,"Under $15,000",Better today,None,Never,College graduate,"Yes, I do",No,,For your candidate,Terrorism,Has clear stands on the issues,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Not so good,Not very confident,Omit,White male,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",None,White None,All others,Never,All others,College graduate,Strongly/Somewhat approve,,,Strongly/Somewhat approve,Very/Somewhat well,Not very/Not at all confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Someone in household is union member,Voter is union member,White,Urban Puget Sound,"City: 50,000 to 500,000","City over 50,000",,98409.0
1464328.0,Washington,,State,1.0,,Complete,Phone survey,2.52627635002136,Kerry,Murray,Gregoire,Male,White,60-64,Independent,Liberal,No,,Worse today,Other Christian,A few times a year,College graduate,No one does,No,,Against his opponent,Economy/Jobs,Cares about people like me,Strongly approve,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Poor,Somewhat confident,Keeping jobs in your state,White male,60 or over,50-64,18-64,Independent,,,Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,All others,College graduate,Strongly/Somewhat approve,,,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,White,King County,"City: 50,000 to 500,000","City over 50,000",,98056.0
