ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESGA04,SENGA04,AMEND1GA,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,ATTEND,BRNAGAIN,LATINO,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,TRSTTERR,COUNTACC,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,ATTEND2,ATTREL,RELGCONS,BUSH,TIME3D,TIMEWK,IRAQ2,COUNT2,BUSHTERR,KERRTERR,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1522142.0,Georgia,104.0,State,1.0,Call 3,Complete,1.03863227367401,Kerry,Majette,Yes,Female,Black,40-44,Independent,Moderate,"$75,000-$99,999",Better today,Protestant,Once a week,Yes,No,Before that,Against his opponent,Omit,Will bring about needed change,Strongly disapprove,Strongly disapprove,Only John Kerry,Not at all confident,Non-white female,30-44,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,All others,Weekly,Protestants/Weekly,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Not very/Not at all confident,Only Kerry/Neither,Only Kerry/Both,Black,Atlanta suburbs,Suburbs,Suburbs,13.0,30253.0
1481075.0,Georgia,50.0,National,1.0,Call 1,Complete,0.891357362270355,Kerry,Majette,Yes,Female,Black,30-39,Independent,Moderate,"$200,000 or more",Worse today,Other Christian,More than once a week,Yes,No,Sometime last week,,Economy/Jobs,Cares about people like me,Somewhat disapprove,Strongly disapprove,,,Non-white female,30-44,30-39,18-64,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,All others,All others,All others,Weekly,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,,,,Black,Atlanta,"City: 50,000 to 500,000","City over 50,000",4.0,30088.0
1523068.0,Georgia,14.0,National,4.0,Call 3,Complete,0.953030943870544,Kerry,Majette,No,Male,Black,,Democrat,Moderate,"$30,000-$49,999",,,,,No,Before that,,,,,,Only John Kerry,,Non-white male,,,,Democrat,"Under $50,000","Under $100,000",,,,,,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,,Only Kerry/Neither,Only Kerry/Both,Black,South,"City: 50,000 to 500,000","City over 50,000",12.0,31404.0
1502070.0,Georgia,72.0,State,1.0,Call 2,Complete,1.33610165119171,,Majette,,Male,Black,18-24,Independent,Liberal,"$15,000-$29,999",About the same,,Omit,,No,Before that,Against his opponent,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Neither of them,Not at all confident,Non-white male,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",,All others,All others,All others,Omit,Omit,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Not very/Not at all confident,Only Kerry/Neither,Only Bush/Neither,Black,Atlanta,Suburbs,Suburbs,6.0,30349.0
1483405.0,Georgia,108.0,State,1.0,Call 1,Complete,0.919159829616547,Kerry,Majette,Yes,Female,White,25-29,Democrat,Moderate,"Under $15,000",Worse today,Other Christian,A few times a month,Yes,No,Before that,Against his opponent,Economy/Jobs,Cares about people like me,Strongly disapprove,Somewhat disapprove,Only John Kerry,Very confident,White female,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Occasionally,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/somewhat confident,Only Kerry/Neither,Only Kerry/Both,White,South,Rural,Small cities and Rural,1.0,31635.0
1483404.0,Georgia,116.0,National,4.0,Call 1,Complete,0.982737481594086,Bush,Majette,Yes,Male,White,30-39,Democrat,Moderate,"$30,000-$49,999",,,,,No,Before that,,,,,,Only George W. Bush,,White male,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",,,,,,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,,Only Bush/Both,Only Bush/Neither,White,North,Rural,Small cities and Rural,10.0,30705.0
1530060.0,Georgia,8.0,State,1.0,Call 1,Complete,1.5981262922287,Bush,Isakson,Yes,Female,White,40-44,Republican,Moderate,"$30,000-$49,999",Better today,Catholic,A few times a year,No,No,Before that,For your candidate,Iraq,Is honest and trustworthy,Strongly approve,Strongly approve,Only George W. Bush,Somewhat confident,White female,30-44,40-49,18-64,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Occasionally,Catholics/Non-weekly,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/somewhat confident,Only Bush/Both,Only Bush/Neither,White,South,Rural,Small cities and Rural,1.0,31568.0
1504032.0,Georgia,32.0,State,1.0,Call 2,Complete,1.00122344493866,Bush,Isakson,Yes,Female,White,40-44,Republican,Moderate,"$200,000 or more",Better today,Catholic,Once a week,No,No,Before that,For your candidate,Taxes,Has clear stands on the issues,Somewhat approve,Somewhat approve,Both of them,Very confident,White female,30-44,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,All others,Weekly,Catholics/Weekly,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/somewhat confident,Only Bush/Both,Only Kerry/Both,White,Atlanta suburbs,"City: 50,000 to 500,000","City over 50,000",6.0,30068.0
1481064.0,Georgia,21.0,State,1.0,Call 1,Complete,1.34717869758606,Kerry,Majette,No,Female,Black,60-64,Democrat,Moderate,"$50,000-$74,999",Worse today,Other Christian,A few times a month,Yes,No,Before that,Against his opponent,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Neither of them,Somewhat confident,Non-white female,60 or over,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,All others,Occasionally,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/somewhat confident,Only Kerry/Neither,Only Bush/Neither,Black,Atlanta,Suburbs,Suburbs,13.0,30349.0
1523057.0,Georgia,4.0,State,1.0,Call 3,Complete,0.812036216259003,Bush,Isakson,Yes,Female,White,18-24,Republican,Conservative,"$30,000-$49,999",Better today,Protestant,More than once a week,Yes,No,Before that,For your candidate,Moral values,Is a strong leader,Strongly approve,Somewhat approve,Only George W. Bush,Very confident,White female,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Weekly,Protestants/Weekly,Religious conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/somewhat confident,Only Bush/Both,Only Bush/Neither,White,South,Rural,Small cities and Rural,1.0,31639.0
1522951.0,Georgia,34.0,State,1.0,Call 3,Complete,0.780218183994293,Bush,Isakson,Yes,Male,White,50-59,Republican,Conservative,"$75,000-$99,999",Better today,Protestant,More than once a week,Yes,No,Before that,For your candidate,Iraq,Is a strong leader,Strongly approve,Strongly approve,Only George W. Bush,Very confident,White male,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Weekly,Protestants/Weekly,Religious conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/somewhat confident,Only Bush/Both,Only Bush/Neither,White,Central,Suburbs,Suburbs,9.0,30813.0
1523448.0,Georgia,4.0,State,1.0,Call 3,Complete,0.812036216259003,Bush,Isakson,Yes,Female,White,25-29,Republican,Conservative,"$30,000-$49,999",Better today,Protestant,Once a week,Yes,No,Before that,Against his opponent,Moral values,Has strong religious faith,Somewhat approve,Somewhat approve,Neither of them,Very confident,White female,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Weekly,Protestants/Weekly,Religious conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/somewhat confident,Only Kerry/Neither,Only Bush/Neither,White,South,Rural,Small cities and Rural,1.0,31639.0
1501763.0,Georgia,129.0,National,2.0,Call 2,Complete,0.685896098613739,,,Yes,Female,White,30-39,Independent,,,Better today,Other Christian,A few times a year,Yes,No,During the last month,,Omit,Has clear stands on the issues,Omit,Somewhat approve,,,White female,30-44,30-39,18-64,Independent,,,Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Occasionally,All others,All others,Omit,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,,,White,North,Suburbs,Suburbs,13.0,30223.0
1483389.0,Georgia,129.0,National,1.0,Call 1,Complete,0.890684723854065,Bush,Isakson,Yes,Female,White,50-59,Republican,Moderate,"$50,000-$74,999",Better today,Protestant,Once a week,Yes,No,During the last month,,Economy/Jobs,Has clear stands on the issues,Strongly approve,Somewhat approve,,,White female,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Weekly,Protestants/Weekly,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,,,White,North,Suburbs,Suburbs,13.0,30223.0
1525382.0,Georgia,14.0,National,1.0,Call 3,Complete,1.42207276821136,Other,Isakson,No,Male,White,30-39,Independent,Moderate,"$30,000-$49,999",Better today,Protestant,Once a week,No,No,Sometime last week,,Terrorism,Will bring about needed change,Somewhat disapprove,Somewhat disapprove,,,White male,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Weekly,Protestants/Weekly,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,,,,White,South,"City: 50,000 to 500,000","City over 50,000",12.0,31404.0
1499710.0,Georgia,92.0,National,2.0,Call 2,Complete,1.35676062107086,,Isakson,Yes,Female,White,40-44,Republican,Moderate,"$100,000-$149,999",Better today,Protestant,Once a week,Yes,No,Before that,,Moral values,Is honest and trustworthy,Strongly approve,Somewhat approve,,,White female,30-44,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Weekly,Protestants/Weekly,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,,,White,Atlanta suburbs,Suburbs,Suburbs,7.0,30047.0
1488043.0,Georgia,50.0,National,3.0,Call 1,Complete,0.747885942459106,Kerry,Majette,No,Male,Black,50-59,Democrat,Conservative,"$75,000-$99,999",,Other Christian,Once a week,No,No,,Against his opponent,,,,,,Somewhat confident,Non-white male,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,All others,Weekly,All others,All others,,,,,Very/somewhat confident,,,Black,Atlanta,"City: 50,000 to 500,000","City over 50,000",4.0,30088.0
1523034.0,Georgia,24.0,State,1.0,Call 3,Complete,1.23354017734528,Bush,Isakson,Yes,Male,White,45-49,Republican,Conservative,"$100,000-$149,999",Better today,Something else,Once a week,No,No,Before that,Omit,Omit,Omit,Strongly approve,Strongly approve,Only George W. Bush,Very confident,White male,45-59,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Something else,White Something else,All others,All others,Weekly,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/somewhat confident,Only Bush/Both,Only Bush/Neither,White,Atlanta suburbs,Suburbs,Suburbs,6.0,30101.0
1504369.0,Georgia,104.0,State,1.0,Call 2,Complete,1.03863227367401,Kerry,Majette,Yes,Female,Black,30-39,Democrat,Moderate,"Under $15,000",About the same,None,More than once a week,Yes,No,Sometime last week,For your candidate,Omit,Is a strong leader,Strongly approve,Somewhat disapprove,Neither of them,Somewhat confident,Non-white female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",None,All others,All others,All others,Weekly,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Very/somewhat confident,Only Kerry/Neither,Only Bush/Neither,Black,Atlanta suburbs,Suburbs,Suburbs,13.0,30253.0
1499701.0,Georgia,131.0,State,1.0,Call 2,Complete,0.89904797077179,Kerry,Majette,No,Female,Black,25-29,Democrat,Moderate,"Under $15,000",Worse today,Something else,A few times a month,No,No,Before that,Against his opponent,Economy/Jobs,Is honest and trustworthy,Strongly disapprove,Strongly disapprove,Only John Kerry,Very confident,Non-white female,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Something else,All others,All others,All others,Occasionally,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/somewhat confident,Only Kerry/Neither,Only Kerry/Both,Black,Central,"City: 10,000 to 49,999",Small cities and Rural,2.0,31780.0
1502033.0,Georgia,55.0,State,1.0,Call 2,Complete,0.915255904197693,Bush,Isakson,Yes,Male,White,40-44,Something Else,Moderate,,About the same,Other Christian,More than once a week,Yes,No,Before that,For your candidate,Terrorism,Has strong religious faith,Somewhat approve,Somewhat approve,Only George W. Bush,Somewhat confident,White male,30-44,40-49,18-64,Independent,,,Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Weekly,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/somewhat confident,Only Bush/Both,Only Bush/Neither,White,Central,Rural,Small cities and Rural,3.0,31012.0
1502029.0,Georgia,129.0,National,1.0,Call 2,Complete,0.8105189204216,Bush,Majette,No,Female,White,50-59,Democrat,Conservative,"$15,000-$29,999",Worse today,Other Christian,A few times a year,Yes,No,In the last three days,,Taxes,Is a strong leader,Strongly approve,Somewhat approve,,,White female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Occasionally,All others,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,,,,White,North,Suburbs,Suburbs,13.0,30223.0
1504361.0,Georgia,32.0,State,1.0,Call 2,Complete,1.00122344493866,Bush,Isakson,Yes,Female,Asian,30-39,Republican,Moderate,"$100,000-$149,999",Better today,Other Christian,More than once a week,Yes,No,Before that,For your candidate,Taxes,Has strong religious faith,Somewhat approve,Somewhat disapprove,Neither of them,Very confident,Non-white female,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,All others,All others,All others,Weekly,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/somewhat confident,Only Kerry/Neither,Only Bush/Neither,Asian,Atlanta suburbs,"City: 50,000 to 500,000","City over 50,000",6.0,30068.0
