ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,PRESNC04,SENNC04,GOVNC04,SEX,RACE,AGE9,PARTYID,PHIL3,FTVOTER,INCOME,FINSIT,RELIGN8,BRNAGAIN,EDUC,VETVOTER,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,HNDLECON,IRAQGO,STECNC,FAVEDWR,ISS04NC,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,COLLEDUC,BUSH,TIME3D,TIMEWK,IRAQ2,IRAQGO2,BUSHECON,KERRECON,BUSHTERR,KERRTERR,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1475419.0,North Carolina,12.0,State,1.0,Call 1,Complete,Exit poll,0.642223715782166,Kerry,Bowles,Easley,Male,White,75 or over,Democrat,Moderate,No,"$15,000-$29,999",Worse today,Protestant,Yes,High school graduate,Yes,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Not so good,Favorable,Economy/Jobs,White male,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,White,Charlotte,"City: 10,000 to 49,999",Small cities and Rural,10.0,28609.0
1475422.0,North Carolina,85.0,State,1.0,Call 1,Complete,Exit poll,0.886309027671814,Kerry,Bowles,Easley,Female,White,60-64,Democrat,Moderate,No,"$30,000-$49,999",About the same,Protestant,No,Some college/associate degree,No,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Somewhat disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Poor,Favorable,Economy/Jobs,White female,60 or over,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,White,Mountain west,Rural,Small cities and Rural,11.0,28160.0
1475449.0,North Carolina,19.0,State,1.0,Call 1,Complete,Exit poll,0.666475176811218,Bush,Burr,Ballantine,Female,White,50-59,Republican,Conservative,No,"$50,000-$74,999",Better today,Protestant,No,Some college/associate degree,No,Before that,For your candidate,Terrorism,Is honest and trustworthy,Strongly approve,Strongly approve,Omit,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Unfavorable,Economy/Jobs,White female,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,Raleigh/Durham area,"City: 50,000 to 500,000","City over 50,000",4.0,27701.0
1475451.0,North Carolina,56.0,State,1.0,Call 1,Not complete,Exit poll,0.685389280319214,Bush,Burr,Ballantine,Female,White,25-29,,,,,,,,,,Before that,For your candidate,Terrorism,Has strong religious faith,Somewhat approve,,,,,,Good,Unfavorable,,White female,18-29,25-29,18-64,,,,,,All others,All others,,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,,,,,,,White,Charlotte,"City over 500,000","City over 50,000",9.0,28210.0
1475452.0,North Carolina,9.0,State,1.0,Call 1,Complete,Exit poll,0.78380161523819,Kerry,Bowles,Easley,Female,White,45-49,Democrat,Conservative,No,"$30,000-$49,999",Worse today,Protestant,Yes,College graduate,No,Before that,For your candidate,Economy/Jobs,Is a strong leader,Somewhat disapprove,Strongly disapprove,Less safe from terrorism,Both of them,Only John Kerry,Somewhat well,Not so good,Favorable,Economy/Jobs,White female,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat well,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,White,Mountain west,"City: 10,000 to 49,999",Small cities and Rural,10.0,28655.0
1475459.0,North Carolina,94.0,State,1.0,Call 1,Complete,Exit poll,0.426991552114487,Kerry,Bowles,Easley,Male,White,30-39,Democrat,Moderate,No,"$150,000-$199,999",Better today,Jewish,No,Postgraduate study,No,Before that,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Neither of them,Very badly,Not so good,Unfavorable,Health care,White male,30-44,30-39,18-64,Democrat,"$50,000 or more","$100,000 or more",Jewish,White Jewish,All others,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Kerry/Both,White,Raleigh/Durham area,"City: 50,000 to 500,000","City over 50,000",4.0,27511.0
1475461.0,North Carolina,26.0,State,1.0,Call 1,Complete,Exit poll,0.772558450698853,Bush,Burr,Ballantine,Female,White,25-29,Republican,Conservative,No,"$30,000-$49,999",Better today,Protestant,No,College graduate,No,Before that,For your candidate,Moral values,Has strong religious faith,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Not so good,Unfavorable,Economy/Jobs,White female,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,Greensboro area,Suburbs,Suburbs,5.0,27012.0
1475474.0,North Carolina,25.0,State,1.0,Call 1,Complete,Exit poll,1.50213038921356,Bush,Burr,Ballantine,Female,Black,40-44,Independent,Moderate,No,"$75,000-$99,999",About the same,Protestant,Yes,Postgraduate study,No,During the last month,For your candidate,Moral values,Has clear stands on the issues,Somewhat disapprove,Somewhat approve,Less safe from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Poor,Favorable,Education,Non-white female,30-44,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Black,Greensboro area,"City: 50,000 to 500,000","City over 50,000",12.0,27105.0
1475476.0,North Carolina,96.0,State,1.0,Call 1,Complete,Exit poll,0.505475461483002,Bush,Burr,Ballantine,Male,White,50-59,Independent,Moderate,No,"$75,000-$99,999",Better today,Something else,No,College graduate,No,Before that,Against his opponent,Taxes,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Not so good,Unfavorable,Same-sex marriage,White male,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Something else,White Something else,All others,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,Mountain west,"City: 10,000 to 49,999",Small cities and Rural,5.0,28607.0
1475490.0,North Carolina,88.0,State,1.0,Call 1,Complete,Exit poll,0.867567121982574,Bush,Burr,Ballantine,Male,White,30-39,Republican,Conservative,No,"$50,000-$74,999",Better today,Protestant,No,College graduate,No,Before that,For your candidate,Terrorism,Is a strong leader,Somewhat approve,Somewhat approve,Less safe from terrorism,Only George W. Bush,Neither of them,Somewhat well,Good,Unfavorable,Economy/Jobs,White male,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,Raleigh/Durham area,"City: 50,000 to 500,000","City over 50,000",13.0,27612.0
1475491.0,North Carolina,5.0,State,1.0,Call 1,Complete,Exit poll,1.26727426052094,Kerry,Bowles,Easley,Male,Black,30-39,Democrat,Moderate,No,,About the same,Other Christian,Yes,High school graduate,Yes,Before that,For your candidate,Iraq,Has clear stands on the issues,Strongly disapprove,Strongly approve,Safer from terrorism,Only John Kerry,Only John Kerry,Somewhat well,Good,Favorable,Economy/Jobs,Non-white male,30-44,30-39,18-64,Democrat,,,Protestant/Other Christian,All others,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Black,East,Rural,Small cities and Rural,1.0,27849.0
1475492.0,North Carolina,17.0,State,1.0,Call 1,Complete,Exit poll,0.524389386177063,Kerry,Bowles,Easley,Male,Black,45-49,Democrat,Conservative,No,"$50,000-$74,999",About the same,Protestant,Yes,High school graduate,Yes,Before that,For your candidate,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Good,Favorable,Economy/Jobs,Non-white male,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Black,East,Suburbs,Suburbs,8.0,28348.0
1475502.0,North Carolina,57.0,State,1.0,Call 1,Complete,Exit poll,1.44140768051147,Bush,Bowles,Easley,Female,White,40-44,Democrat,Moderate,No,"$50,000-$74,999",About the same,Protestant,Yes,College graduate,No,During the last month,Against his opponent,Moral values,Has strong religious faith,Somewhat disapprove,Somewhat disapprove,Safer from terrorism,Both of them,Both of them,Very badly,Good,Favorable,Economy/Jobs,White female,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,White,Charlotte,"City over 500,000","City over 50,000",9.0,28210.0
1475504.0,North Carolina,48.0,State,1.0,Call 1,Complete,Exit poll,0.634489357471466,Bush,Burr,Ballantine,Male,White,40-44,Republican,Conservative,No,"$100,000-$149,999",Worse today,Other Christian,Yes,College graduate,Yes,Before that,For your candidate,Taxes,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Not so good,Unfavorable,Health care,White male,30-44,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,Raleigh/Durham area,Suburbs,Suburbs,2.0,27520.0
1475505.0,North Carolina,69.0,State,1.0,Call 1,Complete,Exit poll,0.555764317512512,Kerry,Bowles,Easley,Female,White,65-74,Democrat,Moderate,No,"$15,000-$29,999",Worse today,Protestant,Yes,Some college/associate degree,No,Before that,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Not so good,Favorable,Economy/Jobs,White female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,White,East,"City: 50,000 to 500,000","City over 50,000",7.0,28405.0
1475515.0,North Carolina,26.0,State,1.0,Call 1,Complete,Exit poll,0.882922351360321,Bush,Burr,Ballantine,Male,White,50-59,Republican,Conservative,No,"$100,000-$149,999",Better today,Protestant,Yes,College graduate,Yes,Before that,For your candidate,Terrorism,Is honest and trustworthy,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Unfavorable,Health care,White male,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,White,Greensboro area,Suburbs,Suburbs,5.0,27012.0
1475519.0,North Carolina,85.0,State,1.0,Call 1,Complete,Exit poll,0.616348743438721,Kerry,Bowles,Ballantine,Female,White,30-39,Democrat,Moderate,No,"$30,000-$49,999",About the same,Protestant,Yes,College graduate,No,Just today,For your candidate,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Poor,Favorable,Economy/Jobs,White female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,College graduate,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,White,Mountain west,Rural,Small cities and Rural,11.0,28160.0
1475523.0,North Carolina,18.0,State,1.0,Call 1,Complete,Exit poll,0.607180655002594,Kerry,Bowles,Easley,Female,White,60-64,Democrat,Liberal,No,"$15,000-$29,999",Worse today,Protestant,Yes,High school graduate,No,Before that,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Not so good,Favorable,Economy/Jobs,White female,60 or over,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,White,Greensboro area,"City: 10,000 to 49,999",Small cities and Rural,12.0,27295.0
