ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESME04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,VETVOTER,GUNOWNER,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,BUSH,TIME3D,TIMEWK,IRAQ2,BUSHTERR,KERRTERR,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1516762.0,Maine,5.0,State,1.0,Call 2,Complete,1.30049383640289,Kerry,Male,White,50-59,Independent,Moderate,"$50,000-$74,999",Worse today,Catholic,Yes,Yes,Sometime last week,Against his opponent,Iraq,Has clear stands on the issues,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Both of them,White male,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Only Bush/Both,Only Kerry/Both,White,CD 2,"City: 10,000 to 49,999",Small cities and Rural,2.0,4401.0
1530142.0,Maine,57.0,National,1.0,Call 3,Complete,0.886893451213837,Bush,Female,White,50-59,Independent,Moderate,"$75,000-$99,999",Better today,Catholic,No,,Before that,,Terrorism,Is a strong leader,Somewhat approve,Somewhat approve,Safer from terrorism,,White female,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,,,White,CD 2,Rural,Small cities and Rural,2.0,4068.0
1527038.0,Maine,57.0,National,4.0,Call 3,Complete,0.985222578048706,Kerry,Male,White,30-39,Democrat,Moderate,"$30,000-$49,999",,,,,Before that,,,,,,,Only John Kerry,White male,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Only Kerry/Neither,Only Kerry/Both,White,CD 2,Rural,Small cities and Rural,2.0,4068.0
1476667.0,Maine,44.0,State,1.0,Call 1,Complete,1.07459056377411,Kerry,Female,White,50-59,Democrat,Liberal,"$30,000-$49,999",Worse today,Protestant,No,No,Before that,For your candidate,Iraq,Is a strong leader,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Neither of them,White female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,White,CD 2,Rural,Small cities and Rural,2.0,4464.0
1476664.0,Maine,8.0,State,1.0,Call 1,Complete,1.17105960845947,Kerry,Female,White,45-49,Republican,Moderate,"$15,000-$29,999",Worse today,None,No,No,Before that,For your candidate,Health care,Cares about people like me,Strongly disapprove,Strongly disapprove,Safer from terrorism,Only John Kerry,White female,45-59,40-49,18-64,Republican,"Under $50,000","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,CD 1,Rural,Small cities and Rural,1.0,4530.0
1530134.0,Maine,77.0,State,1.0,Call 3,Complete,1.08016848564148,Nader,Male,White,50-59,Democrat,Moderate,"Under $15,000",About the same,None,Yes,No,Just today,For your candidate,Moral values,Is honest and trustworthy,Somewhat approve,Somewhat approve,Safer from terrorism,Neither of them,White male,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",None,White None,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Only Kerry/Neither,Only Bush/Neither,White,CD 1,Rural,Small cities and Rural,1.0,4572.0
1510689.0,Maine,46.0,State,1.0,Call 2,Complete,0.230958074331284,Kerry,Male,White,40-44,Democrat,Liberal,"$150,000-$199,999",Worse today,None,No,No,Before that,For your candidate,Health care,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,White male,30-44,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,CD 1,Suburbs,Suburbs,1.0,4097.0
1476657.0,Maine,65.0,State,1.0,Call 1,Complete,1.11592102050781,Kerry,Female,White,45-49,Democrat,Liberal,"$30,000-$49,999",Better today,Protestant,No,No,Before that,For your candidate,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Safer from terrorism,Both of them,White female,45-59,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Bush/Both,Only Kerry/Both,White,CD 2,Rural,Small cities and Rural,2.0,4971.0
1496100.0,Maine,46.0,State,1.0,Call 1,Complete,0.225247845053673,Bush,Female,White,40-44,Independent,Moderate,"$30,000-$49,999",About the same,Protestant,No,Yes,Before that,For your candidate,Moral values,Has strong religious faith,Somewhat approve,Somewhat disapprove,Omit,Only George W. Bush,White female,30-44,40-49,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Bush/Both,Only Bush/Neither,White,CD 1,Suburbs,Suburbs,1.0,4097.0
1530121.0,Maine,74.0,State,1.0,Call 1,Complete,2.01477742195129,Kerry,Male,White,65-74,Democrat,Moderate,"$30,000-$49,999",Worse today,None,No,No,Before that,For your candidate,Health care,Is honest and trustworthy,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,White male,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,CD 1,Rural,Small cities and Rural,1.0,4858.0
1496091.0,Maine,11.0,National,3.0,Call 1,Complete,1.12875139713287,Kerry,Female,White,65-74,Independent,Moderate,"Under $15,000",,Catholic,,No,,Against his opponent,,,,,,,White female,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,,,,,,,White,CD 1,Rural,Small cities and Rural,1.0,4005.0
1505809.0,Maine,78.0,State,1.0,Call 2,Complete,0.447593182325363,Kerry,Male,White,50-59,Democrat,Liberal,"$50,000-$74,999",About the same,Something else,No,Yes,Before that,Against his opponent,Economy/Jobs,Is intelligent,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,Both of them,White male,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Something else,White Something else,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Bush/Both,Only Kerry/Both,White,CD 1,"City: 10,000 to 49,999",Small cities and Rural,1.0,4901.0
1505807.0,Maine,17.0,State,1.0,Call 2,Complete,1.49111235141754,Bush,Male,White,75 or over,Republican,Conservative,"$30,000-$49,999",About the same,Protestant,No,Yes,Before that,For your candidate,Moral values,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,White male,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,CD 2,Rural,Small cities and Rural,2.0,4736.0
1476640.0,Maine,54.0,State,1.0,Call 1,Complete,1.34450614452362,Kerry,Female,White,75 or over,Republican,Conservative,"$30,000-$49,999",About the same,Catholic,No,No,Before that,For your candidate,Iraq,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,White female,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,CD 2,Rural,Small cities and Rural,2.0,4967.0
1476639.0,Maine,13.0,State,1.0,Call 1,Complete,1.12623918056488,Bush,Female,White,40-44,Republican,Moderate,"$200,000 or more",About the same,Protestant,No,Yes,Before that,For your candidate,Education,Has clear stands on the issues,Somewhat disapprove,Somewhat approve,Safer from terrorism,Only George W. Bush,White female,30-44,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,CD 1,Suburbs,Suburbs,1.0,4011.0
1510665.0,Maine,58.0,National,4.0,Call 2,Complete,1.47218918800354,Kerry,Female,White,30-39,Democrat,Liberal,,,,,,Before that,,,,,,,Only John Kerry,White female,30-44,30-39,18-64,Democrat,,,,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Only Kerry/Neither,Only Kerry/Both,White,CD 1,"City: 10,000 to 49,999",Small cities and Rural,1.0,4116.0
1476636.0,Maine,76.0,State,1.0,Call 1,Complete,1.1561518907547,Bush,Female,White,65-74,Independent,Conservative,"Under $15,000",About the same,Other Christian,No,No,Before that,For your candidate,Omit,Omit,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,White female,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,CD 2,Rural,Small cities and Rural,2.0,4685.0
1479012.0,Maine,1.0,State,1.0,Call 1,Complete,1.10415613651276,Bush,Female,White,30-39,Republican,Moderate,"$50,000-$74,999",Omit,Protestant,No,Yes,Before that,For your candidate,Terrorism,Is a strong leader,Somewhat approve,Strongly approve,Safer from terrorism,Only George W. Bush,White female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,CD 1,Rural,Small cities and Rural,1.0,4046.0
1530095.0,Maine,53.0,State,1.0,Call 3,Complete,0.565432071685791,Kerry,Male,White,50-59,Republican,Moderate,"$150,000-$199,999",Better today,Protestant,No,No,Before that,Against his opponent,Taxes,Omit,Strongly disapprove,Somewhat approve,Safer from terrorism,Both of them,White male,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Kerry/Both,White,CD 2,Rural,Small cities and Rural,2.0,4281.0
1476621.0,Maine,65.0,State,1.0,Call 1,Complete,1.11592102050781,Kerry,Female,White,30-39,Democrat,Liberal,"$15,000-$29,999",Worse today,None,No,Yes,Before that,Against his opponent,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,White female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,CD 2,Rural,Small cities and Rural,2.0,4971.0
1476620.0,Maine,53.0,State,1.0,Call 1,Complete,0.502597749233246,Bush,Female,White,18-24,Independent,Moderate,"$15,000-$29,999",About the same,Other Christian,No,Yes,Before that,For your candidate,Terrorism,Cares about people like me,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,White female,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,CD 2,Rural,Small cities and Rural,2.0,4281.0
1505781.0,Maine,77.0,State,1.0,Call 2,Complete,1.03468883037567,Kerry,Female,White,65-74,Democrat,Moderate,"$30,000-$49,999",About the same,Protestant,No,No,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Omit,Omit,White female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Omit,Omit,White,CD 1,Rural,Small cities and Rural,1.0,4572.0
1530845.0,Maine,77.0,State,1.0,Call 3,Complete,0.96232533454895,Kerry,Male,White,50-59,Democrat,Moderate,"$75,000-$99,999",Worse today,Protestant,Yes,No,Before that,For your candidate,Economy/Jobs,Is a strong leader,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,White male,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,CD 1,Rural,Small cities and Rural,1.0,4572.0
1505768.0,Maine,14.0,State,1.0,Call 1,Complete,1.93196225166321,Kerry,Male,White,50-59,Democrat,Liberal,"$15,000-$29,999",Worse today,Protestant,,,Sometime last week,Omit,Iraq,Will bring about needed change,Somewhat approve,Strongly disapprove,Less safe from terrorism,Only George W. Bush,White male,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Only Bush/Both,Only Bush/Neither,White,CD 1,Rural,Small cities and Rural,1.0,4093.0
1525211.0,Maine,78.0,State,1.0,Call 3,Complete,0.399431169033051,Kerry,Female,White,40-44,Independent,Moderate,"$75,000-$99,999",About the same,Protestant,No,No,Before that,Against his opponent,Terrorism,Will bring about needed change,Somewhat disapprove,Somewhat disapprove,Safer from terrorism,Only John Kerry,White female,30-44,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,CD 1,"City: 10,000 to 49,999",Small cities and Rural,1.0,4901.0
1481461.0,Maine,46.0,State,1.0,Call 1,Complete,0.20610648393631,Kerry,Female,White,30-39,Democrat,Liberal,"$50,000-$74,999",About the same,Something else,No,No,Before that,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,White female,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Something else,White Something else,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,CD 1,Suburbs,Suburbs,1.0,4097.0
