ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSGA16,SENGA16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,BRNAGAIN,MARRIED,@2WAYPRES16,CLINTONEMAIL,DESCRIBP12,FAVHCLIN16,FAVTRUMP,FINSIT,GOVTANGR16,CLINHONEST,TRUMPHONEST,IMMDEPORT,ISSUE16,LIFE,NEC,OBAMA4,QLT16,QUALCLINTON,QUALTRUMP,RACEFACTOR,TEMPCLINTON,TEMPTRUMP,TIME16,TRUMPWOMEN,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,CLINTONEMAILB,FAVPRES16,GOVTANGR16B,HONEST16,NEC2,OBAMA2,PTYIDEO,PTYIDEO7,QUALIFIED16,SPLITTICKET,TEMPERAMENT16,TIME16MONTH,TIME16WEEK,TRUMPWOMENB,WHTEVANG,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE,ZIPCODE
183530.0, Georgia,33.0,Call 1,Complete,Election day exit poll,0.544487357139587,Hillary Clinton,Jim Barksdale,Female,Black,25-29,Democrat,Liberal,,College graduate,,,,Hillary Clinton,Not at all,I strongly favor my candidate,,,,"Satisfied, but not enthusiastic",No,No,Deported to the country they came from,,,Good,,,,,Whites are favored over minorities,Yes,No,,Not at all,Black women,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Black 18-29,Black 18-29,Black 18-29,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic women,Non-White Democrats,Black,Black,Non-white,Black,Other,,Not much or not at all,,"Enthusiastic or satisfied, but not enthusiastic",Neither,Excellent or good,,Liberal Democrats,Liberal Democrats,,Democratic Senate - voted Clinton,Only Hillary Clinton,,,Not much or not at all,,State questionnaire,Suburbs,Suburbs,11.0,South,Version 2,Atlanta Suburbs,30060.0
196413.0, Georgia,117.0,Call 2,Complete,Election day exit poll,0.20723494887352,Hillary Clinton,Jim Barksdale,Female,White,30-39,Independent,Liberal,"$50,000-$99,999",Some college/assoc. degree,No,No,No,,,,Favorable,Unfavorable,Better today,,,,,The economy,Better than life today,,Somewhat approve,Has good judgment,Yes,No,,,,Before that,,White women,Non married women,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,No,,Only Hillary Clinton,,,,Approve,Moderate/Liberal Republicans,Liberal Independents,Only Hillary Clinton,Democratic Senate - voted Clinton,,Before that,Before that,,All others,State questionnaire,Suburbs,Suburbs,8.0,South,Version 1,Central,31047.0
212444.0, Georgia,7.0,Call 3,Complete,Election day exit poll,0.415651172399521,Hillary Clinton,Jim Barksdale,Female,,25-29,Democrat,Conservative,"$50,000-$99,999",Postgraduate study,No,,,,,I strongly favor my candidate,,,,"Satisfied, but not enthusiastic",Yes,No,,The economy,,Not so good,,Omit,,,,Yes,No,,,,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,,,,College graduate,More than High school graduate,,,Less than 100k,50k or more,50 to 100 thousand,,Democrat,,,Democratic women,,,,,,Other,No,,,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,Not so good or poor,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Democratic Senate - voted Clinton,Only Hillary Clinton,,,,,National questionnaire,Rural,Small Cities/Rural,12.0,South,Version 2,Coast/South,30458.0
212597.0, Georgia,86.0,Call 3,Complete,Election day exit poll,1.02799582481384,Hillary Clinton,Jim Barksdale,Female,Black,40-44,Democrat,Conservative,,College graduate,No,,,Hillary Clinton,Omit,Omit,,,,"Satisfied, but not enthusiastic",Yes,No,Offered a chance to apply for legal status,,,Good,,,,,Whites are favored over minorities,Yes,No,,A lot,Black women,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Black 30-44,Black 30-44,Black 30-44,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic women,Non-White Democrats,Black,Black,Non-white,Black,Other,,Omit,,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,Excellent or good,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Democratic Senate - voted Clinton,Only Hillary Clinton,,,A lot or some,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,South,Version 2,Atlanta Metro,30344.0
180199.0, Georgia,133.0,Call 1,Complete,Election day exit poll,0.335456937551498,Hillary Clinton,Jim Barksdale,,Black,25-29,Democrat,Liberal,,High school or less,No,,,Hillary Clinton,Not much,I dislike the other candidates,,,,Omit,No,No,Offered a chance to apply for legal status,,,Poor,,,,,Whites are favored over minorities,Yes,No,,Not much,,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Black 18-29,Black 18-29,Black 18-29,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,,Non-White Democrats,Black,Black,Non-white,Black,Other,,Not much or not at all,,Omit,Neither,Not so good or poor,,Liberal Democrats,Liberal Democrats,,Democratic Senate - voted Clinton,Only Hillary Clinton,,,Not much or not at all,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,South,Version 2,Central,31906.0
196383.0, Georgia,51.0,Call 2,Not complete,Election day exit poll,0.669571399688721,Hillary Clinton,Jim Barksdale,Male,White,65 or over,,,,,No,,Yes,,,,,,,,,,,,,,,,,,,,,,,White men,Married men,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,,,,,,,,,,,,,,White,White,White,White,Other,,,,,,,,,,,Democratic Senate - voted Clinton,,,,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,South,Version 1,Atlanta Metro,30307.0
216623.0, Georgia,45.0,Call 3,Complete,Election day exit poll,0.572701096534729,Hillary Clinton,Jim Barksdale,Male,Black,50-59,Independent,Conservative,,Postgraduate study,No,,,Hillary Clinton,Some,I like my candidate but with reservations,,,,"Satisfied, but not enthusiastic",Yes,No,Offered a chance to apply for legal status,,,Good,,,,,Whites are favored over minorities,Yes,No,,A lot,Black men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Black 45-59,Black 45-59,Black 45-64,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Independent/Something else,Black non-Democrat,Black Independent,Independent men,All others,Black,Black,Non-white,Black,Other,,A lot or some,,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,Excellent or good,,Moderate/Liberal Republicans,Conservative Independents,,Democratic Senate - voted Clinton,Only Hillary Clinton,,,A lot or some,,State questionnaire,Suburbs,Suburbs,12.0,South,Version 2,Central,30809.0
184229.0, Georgia,33.0,Call 1,Complete,Election day exit poll,0.549851596355438,Hillary Clinton,Jim Barksdale,Female,Black,45-49,Democrat,Liberal,"$50,000-$99,999",High school or less,No,Yes,No,,,,Favorable,Unfavorable,Better today,,,,,Terrorism,Better than life today,,Strongly approve,Cares about people like me,Yes,No,,,,Before that,,Black women,Non married women,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Black 45-59,Black 45-59,Black 45-64,No college degree,High school graduate or less,Non white no college degree,Non-whites,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and non white",Democrat,Black Democrat,Black Democrat,Democratic women,Non-White Democrats,Black,Black,Non-white,Black,Other,No,,Only Hillary Clinton,,,,Approve,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,Democratic Senate - voted Clinton,,Before that,Before that,,All others,State questionnaire,Suburbs,Suburbs,11.0,South,Version 1,Atlanta Suburbs,30060.0
209584.0, Georgia,51.0,Call 3,Not complete,Election day exit poll,0.455745190382004,Hillary Clinton,Jim Barksdale,Female,Hispanic/Latino,30-39,,,,,Yes,,,,,,,,,,,,,,Better than life today,,,,,,,,,,,Latino women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,Latino 30-44,Latino 30-44,,,,,,,,,,,,,,White,Other,Non-white,Hispanic/Latino,Other,,,,,,,,,,,Democratic Senate - voted Clinton,,,,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,South,Version 3,Atlanta Metro,30307.0
196366.0, Georgia,96.0,Call 2,Complete,Election day exit poll,0.477743029594421,Hillary Clinton,Jim Barksdale,Male,Black,50-59,Democrat,Moderate,"$50,000-$99,999",Some college/assoc. degree,No,No,Yes,,,,Favorable,Unfavorable,Better today,,,,,The economy,Better than life today,,Strongly approve,Cares about people like me,Yes,No,,,,Before that,,Black men,Married men,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Black 45-59,Black 45-59,Black 45-64,No college degree,More than High school graduate,Non white no college degree,Non-whites,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and non white",Democrat,Black Democrat,Black Democrat,Democratic men,Non-White Democrats,Black,Black,Non-white,Black,Other,No,,Only Hillary Clinton,,,,Approve,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Only Hillary Clinton,Democratic Senate - voted Clinton,,Before that,Before that,,All others,State questionnaire,Suburbs,Suburbs,7.0,South,Version 1,Atlanta Suburbs,30519.0
135747.0, Georgia,,,Complete,Telephone survey,0.540720462799072,Hillary Clinton,Jim Barksdale,Female,Black,60-64,Something else,Conservative,"$250,000 or more",College graduate,,,Yes,,,,Favorable,Unfavorable,,,,,,Terrorism,,,Strongly approve,Has the right experience,,,,,,Before that,,Black women,Married women,45-65,60+,45+,50+,60+,50-64,45+,18-64,Black 60+,Black 60+,Black 45-64,College graduate,More than High school graduate,Non white college degree,Non-whites,100k or more,50k or more,100 thousand or more,"Over $50,000 and non white",Independent/Something else,Black non-Democrat,Black Independent,Independent women,All others,Black,Black,Non-white,,Other,No,,Only Hillary Clinton,,,,Approve,Moderate/Liberal Republicans,Conservative Independents,,Democratic Senate - voted Clinton,,Before that,Before that,,,National questionnaire,Suburbs,Suburbs,6.0,South,Version 1,Atlanta Suburbs,30066.0
209190.0, Georgia,133.0,Call 3,Complete,Election day exit poll,0.331672728061676,Hillary Clinton,Jim Barksdale,Female,Black,30-39,Democrat,Moderate,"$30,000-$49,999",College graduate,No,Yes,Yes,,,,Favorable,Unfavorable,Better today,,,,,The economy,Better than life today,,Strongly approve,Has good judgment,Yes,No,,,,Before that,,Black women,Married women,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Black 30-44,Black 30-44,Black 30-44,College graduate,More than High school graduate,Non white college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Democrat,Black Democrat,Black Democrat,Democratic women,Non-White Democrats,Black,Black,Non-white,Black,Other,No,,Only Hillary Clinton,,,,Approve,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Only Hillary Clinton,Democratic Senate - voted Clinton,,Before that,Before that,,All others,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,South,Version 1,Central,31906.0
136387.0, Georgia,,,Complete,Telephone survey,8.66347789764404,Hillary Clinton,Jim Barksdale,Female,Asian,30-39,Democrat,Liberal,"$50,000-$99,999",College graduate,,,,,,I like my candidate but with reservations,,,,"Dissatisfied, but not angry",Omit,No,,The economy,,Good,,Has the right experience,,,,Yes,No,,,All other races,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,All others,All others,College graduate,More than High school graduate,Non white college degree,Non-whites,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and non white",Democrat,Non-black Democrat,All Other,Democratic women,Non-White Democrats,Asian,Other,Non-white,,Other,No,,,"Dissatisfied, but not angry or Angry",Omit,Excellent or good,,Liberal Democrats,Liberal Democrats,,Democratic Senate - voted Clinton,Only Hillary Clinton,,,,,National questionnaire,Suburbs,Suburbs,4.0,South,Version 2,Atlanta Metro,30030.0
180144.0, Georgia,92.0,Call 1,Complete,Election day exit poll,0.109943456947804,Hillary Clinton,Jim Barksdale,Female,,18-24,Independent,Liberal,,Some college/assoc. degree,No,,,Hillary Clinton,Not much,I strongly favor my candidate,,,,Angry,Yes,Yes,Offered a chance to apply for legal status,,,Poor,,,,,Whites are favored over minorities,Yes,No,,A lot,,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,,,,No college degree,More than High school graduate,,,,,,,Independent/Something else,,,Independent women,,,,,,,,Not much or not at all,,"Dissatisfied, but not angry or Angry",Both,Not so good or poor,,Moderate/Liberal Republicans,Liberal Independents,,Democratic Senate - voted Clinton,Only Hillary Clinton,,,A lot or some,,State questionnaire,Suburbs,Suburbs,4.0,South,Version 2,Atlanta Suburbs,30047.0
196334.0, Georgia,51.0,Call 2,Complete,Election day exit poll,0.474332481622696,Hillary Clinton,Jim Barksdale,Male,Hispanic/Latino,25-29,Democrat,Liberal,,College graduate,Yes,,,,,,,,Better today,,,,,,,,,,,,,,,,,Latino men,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,Latino 18-29,Latino 18-29,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Non-White Democrats,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,,,,,,,,Liberal Democrats,Liberal Democrats,,Democratic Senate - voted Clinton,,,,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,South,Version 4,Atlanta Metro,30307.0
197780.0, Georgia,84.0,Call 2,Complete,Election day exit poll,0.662948191165924,Hillary Clinton,Jim Barksdale,Female,White,65 or over,Republican,Conservative,,College graduate,No,,,Hillary Clinton,Some,I dislike the other candidates,,,,Angry,No,No,Offered a chance to apply for legal status,,,Not so good,,,,,No group is favored,Yes,No,,A lot,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,,A lot or some,,"Dissatisfied, but not angry or Angry",Neither,Not so good or poor,,Independent/Something else,Conservative Republicans,,Democratic Senate - voted Clinton,Only Hillary Clinton,,,A lot or some,,State questionnaire,Suburbs,Suburbs,6.0,South,Version 2,Atlanta Metro,30005.0
180131.0, Georgia,84.0,Call 1,Complete,Election day exit poll,0.474267363548279,Hillary Clinton,Jim Barksdale,Female,White,30-39,Democrat,Liberal,,Some college/assoc. degree,No,,,Hillary Clinton,Some,I like my candidate but with reservations,,,,"Dissatisfied, but not angry",No,No,Offered a chance to apply for legal status,,,Good,,,,,Whites are favored over minorities,Yes,No,,A lot,White women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,,A lot or some,,"Dissatisfied, but not angry or Angry",Neither,Excellent or good,,Liberal Democrats,Liberal Democrats,,Democratic Senate - voted Clinton,Only Hillary Clinton,,,A lot or some,,State questionnaire,Suburbs,Suburbs,6.0,South,Version 2,Atlanta Metro,30005.0
196705.0, Georgia,1.0,Call 2,Complete,Election day exit poll,0.578193962574005,Hillary Clinton,Jim Barksdale,Female,,18-24,Democrat,,"$30,000-$49,999",Some college/assoc. degree,No,,,,,I like my candidate but with reservations,,,,"Dissatisfied, but not angry",No,No,,Foreign policy,,Not so good,,Has the right experience,,,,Yes,No,,,,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,,,,No college degree,More than High school graduate,,,Less than 100k,Less than 50k,Less than 50 thousand,,Democrat,,,Democratic women,,,,,,,,,,"Dissatisfied, but not angry or Angry",Neither,Not so good or poor,,,,,Democratic Senate - voted Clinton,Only Hillary Clinton,,,,,National questionnaire,Suburbs,Suburbs,10.0,South,Version 2,North,30620.0
209652.0, Georgia,106.0,Call 3,Complete,Election day exit poll,0.508817911148071,Hillary Clinton,Jim Barksdale,Female,Black,40-44,Democrat,Liberal,,Some college/assoc. degree,No,,,Hillary Clinton,Not much,I dislike the other candidates,,,,Angry,No,No,Offered a chance to apply for legal status,,,Not so good,,,,,Whites are favored over minorities,Yes,No,,A lot,Black women,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Black 30-44,Black 30-44,Black 30-44,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic women,Non-White Democrats,Black,Black,Non-white,Black,Other,,Not much or not at all,,"Dissatisfied, but not angry or Angry",Neither,Not so good or poor,,Liberal Democrats,Liberal Democrats,,Democratic Senate - voted Clinton,Only Hillary Clinton,,,A lot or some,,State questionnaire,Suburbs,Suburbs,7.0,South,Version 2,Atlanta Suburbs,30024.0
208471.0, Georgia,16.0,Call 2,Complete,Election day exit poll,0.674893140792847,Hillary Clinton,Jim Barksdale,Male,Black,40-44,Democrat,Liberal,,Some college/assoc. degree,No,,,Hillary Clinton,Omit,I strongly favor my candidate,,,,Omit,Yes,No,Deported to the country they came from,,,Poor,,,,,Whites are favored over minorities,No,No,,Omit,Black men,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Black 30-44,Black 30-44,Black 30-44,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic men,Non-White Democrats,Black,Black,Non-white,Black,Other,,Omit,,Omit,Only Hillary Clinton,Not so good or poor,,Liberal Democrats,Liberal Democrats,,Democratic Senate - voted Clinton,Neither,,,Omit,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,South,Version 2,Coast/South,31415.0
180127.0, Georgia,90.0,Call 1,Complete,Election day exit poll,0.781257688999176,Hillary Clinton,Jim Barksdale,Male,Black,40-44,Democrat,Moderate,,College graduate,No,,,Hillary Clinton,Not much,I strongly favor my candidate,,,,Angry,Yes,No,Offered a chance to apply for legal status,,,Poor,,,,,Whites are favored over minorities,Yes,No,,A lot,Black men,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Black 30-44,Black 30-44,Black 30-44,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic men,Non-White Democrats,Black,Black,Non-white,Black,Other,,Not much or not at all,,"Dissatisfied, but not angry or Angry",Only Hillary Clinton,Not so good or poor,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Democratic Senate - voted Clinton,Only Hillary Clinton,,,A lot or some,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",6.0,South,Version 2,Atlanta Metro,30350.0
