ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSVA16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,BRNAGAIN,MARRIED,@2WAYPRES16,ATTEND16,CHIEF16,CLINTONEMAIL,DESCRIBP12,ECONFAIR,FAIRJUSTICE,FAVHCLIN16,FAVTRUMP,FAVKAINE,FINSIT,GOVTANGR16,GUN16,GUNOWNER12,HANDLEECON16,HANDLEFP16,HEALTHCARE16,CLINHONEST,TRUMPHONEST,IMMBETTER,IMMDEPORT,ISSUE16,LIFE,MOVETOVA14,NEC,OBAMA4,OBAMAPLCY16,QLT16,QUALCLINTON,QUALTRUMP,RACEFACTOR,TEMPCLINTON,TEMPTRUMP,TIME16,TRADE16,TRUMPWOMEN,VETVOTER,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,ATTEND16B,CLINTONEMAILB,FAVPRES16,GOVTANGR16B,HONEST16,BORNINVA14,MOVETOVA10YR,NEC2,OBAMA2,PTYIDEO,PTYIDEO7,QUALIFIED16,TEMPERAMENT16,TIME16MONTH,TIME16WEEK,TRUMPWOMENB,WHTEVANG,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE,ZIPCODE
175038.0, Virginia,22.0,Call 1,Complete,Election day exit poll,0.924332439899445,Gary Johnson,Male,White,60-64,Something else,Moderate,"$250,000 or more",Postgraduate study,No,,Yes,,,,,,,,Unfavorable,Unfavorable,,,,,,,,,,,,,The economy,,,,Somewhat approve,,Has good judgment,,,,,,Before that,,,,White men,Married men,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,No,,,Neither,,,,,,Approve,Moderate/Liberal Republicans,Moderate Independents,,,Before that,Before that,,,National questionnaire,Suburbs,Suburbs,8.0,South,Version 1,D.C. Suburbs,22101.0
175086.0, Virginia,22.0,Call 1,Complete,Election day exit poll,1.14767718315125,Donald Trump,Female,White,50-59,Republican,Conservative,"$200.000-$249,999",College graduate,No,,Yes,,,,,,,,Unfavorable,Favorable,,,,,,,,,,,,,Omit,,,,Strongly disapprove,,Can bring needed change,,,,,,In September,,,,White women,Married women,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,No,,,Only Donald Trump,,,,,,Disapprove,Independent/Something else,Conservative Republicans,,,Before that,Before that,,,National questionnaire,Suburbs,Suburbs,8.0,South,Version 1,D.C. Suburbs,22101.0
175093.0, Virginia,17.0,Call 1,Complete,Election day exit poll,0.598823070526123,Gary Johnson,Female,White,30-39,Independent,Moderate,,Postgraduate study,No,No,No,,A few times a year,,,I like my candidate but with reservations,Favors the wealthy,,,,,,"Satisfied, but not enthusiastic",,,,,,No,No,,,The economy,,,Not so good,,Omit,Can bring needed change,,,,No,Yes,,,,,White women,Non married women,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,,A few times a year or less,,,"Enthusiastic or satisfied, but not enthusiastic",Neither,,,Not so good or poor,,Moderate/Liberal Republicans,Moderate Independents,,Only Donald Trump,,,,All others,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",7.0,South,Version 2,Richmond/East,23236.0
175145.0, Virginia,17.0,Call 1,Complete,Election day exit poll,0.694685578346252,Hillary Clinton,Female,Other,50-59,Something else,Liberal,,Postgraduate study,No,Yes,No,,Once a week or more,,,I strongly favor my candidate,Favors the wealthy,,,,,,"Dissatisfied, but not angry",,,,,,Yes,No,,,The economy,,,Not so good,,Change to more liberal policies,Has the right experience,,,,Yes,No,,,,,All other races,Non married women,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,All others,All others,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Independent/Something else,Non-black non-Democrat,All Other,Independent women,All others,Other,Other,Non-white,Other,Other,,At least monthly,,,"Dissatisfied, but not angry or Angry",Only Hillary Clinton,,,Not so good or poor,,Moderate/Liberal Republicans,Liberal Independents,,Only Hillary Clinton,,,,All others,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",7.0,South,Version 2,Richmond/East,23236.0
175150.0, Virginia,22.0,Call 1,Complete,Election day exit poll,1.05880463123322,Hillary Clinton,Female,White,65 or over,Democrat,Liberal,,Postgraduate study,No,,,Hillary Clinton,,,,,,Treats blacks unfairly,,,,,,,,,,Did not go far enough,,,,Offered a chance to apply for legal status,,Better than life today,,,,Change to more liberal policies,,Yes,No,,,,,Creates more U.S. jobs,,,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,,,,,,,,,,,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,,,,,,National questionnaire,Suburbs,Suburbs,8.0,South,Version 3,D.C. Suburbs,22101.0
175155.0, Virginia,31.0,Call 1,Complete,Election day exit poll,1.59831035137177,Donald Trump,Male,White,65 or over,Republican,Conservative,,College graduate,No,No,No,,Once a week or more,,,I strongly favor my candidate,Is fair to most Americans,,,,,,"Dissatisfied, but not angry",,,,,,No,Yes,,,Immigration,,,Not so good,,Change to more conservative policies,Can bring needed change,,,,No,Yes,,,,,White men,Non married men,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,,At least monthly,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,,,Not so good or poor,,Independent/Something else,Conservative Republicans,,Only Donald Trump,,,,All others,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",8.0,South,Version 2,D.C. Suburbs,22303.0
175203.0, Virginia,17.0,Call 1,Complete,Election day exit poll,0.768380522727966,Hillary Clinton,Female,Hispanic/Latino,18-24,Democrat,Moderate,"Under $30,000",Some college/assoc. degree,Yes,,,,,,,,,Treats blacks unfairly,Favorable,Unfavorable,Favorable,,,,,,,Did not go far enough,,,,,Foreign policy,,10+ years but not born here,,Strongly approve,,Can bring needed change,Yes,No,,,,Before that,,,,Latino women,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,Latino 18-29,Latino 18-29,No college degree,More than High school graduate,Non white no college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Democrat,Non-black Democrat,Latino Democrat,Democratic women,Non-White Democrats,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,No,,,Only Hillary Clinton,,,Moved to Virginia,More than 10 years,,Approve,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Only Hillary Clinton,,Before that,Before that,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",7.0,South,Version 1,Richmond/East,23236.0
175205.0, Virginia,22.0,Call 1,Complete,Election day exit poll,0.979101359844208,Hillary Clinton,Male,Asian,30-39,Democrat,Moderate,,Postgraduate study,No,,,,,Hillary Clinton,,,,,,,,Better today,,,,Hillary Clinton,Hillary Clinton,,,,,,,,,,,,,,,,,,,,,No,All other races,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,All others,All others,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Democrat,Non-black Democrat,All Other,Democratic men,Non-White Democrats,Asian,Other,Non-white,Asian,Other,,,,,,,,,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,,,,National questionnaire,Suburbs,Suburbs,8.0,South,Version 4,D.C. Suburbs,22101.0
175208.0, Virginia,31.0,Call 1,Complete,Election day exit poll,1.2034786939621,Hillary Clinton,Male,White,50-59,Democrat,Liberal,,College graduate,No,,,Hillary Clinton,,Hillary Clinton,Some,,,,,,,About the same,,Support,No,Hillary Clinton,Hillary Clinton,,,,Help the country,Offered a chance to apply for legal status,,About the same,,,,,,,,Whites are favored over minorities,,,,Creates more U.S. jobs,A lot,No,White men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,Other,,,A lot or some,,,,,,,,Liberal Democrats,Liberal Democrats,,,,,A lot or some,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",8.0,South,Version 3,D.C. Suburbs,22303.0
175244.0, Virginia,81.0,Call 1,Complete,Election day exit poll,1.15176093578339,Hillary Clinton,Female,Asian,50-59,Democrat,Liberal,"$250,000 or more",Postgraduate study,No,,,,,,,,,Treats blacks unfairly,Favorable,Unfavorable,Unfavorable,,,,,,,Did not go far enough,,,,,The economy,,10+ years but not born here,,Strongly approve,,Has good judgment,Yes,No,,,,Before that,,,,All other races,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,All others,All others,College graduate,More than High school graduate,Non white college degree,Non-whites,100k or more,50k or more,100 thousand or more,"Over $50,000 and non white",Democrat,Non-black Democrat,All Other,Democratic women,Non-White Democrats,Asian,Other,Non-white,Asian,Other,No,,,Only Hillary Clinton,,,Moved to Virginia,More than 10 years,,Approve,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,,Before that,Before that,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",8.0,South,Version 1,D.C. Suburbs,22302.0
175258.0, Virginia,31.0,Call 1,Complete,Election day exit poll,0.797335982322693,Other,Male,White,25-29,Republican,Moderate,"$100,000-$199,999",College graduate,No,,,,,,,,,Treats blacks unfairly,Unfavorable,Unfavorable,Favorable,,,,,,,Went too far,,,,,Foreign policy,,Less than 10 years,,Strongly disapprove,,Has good judgment,No,No,,,,In September,,,,White men,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,No,,,Neither,,,Moved to Virginia,Less than 10 years,,Disapprove,Conservative Republicans,Mod./Liberal Republicans,Neither,,Before that,Before that,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",8.0,South,Version 1,D.C. Suburbs,22303.0
175259.0, Virginia,22.0,Call 1,Complete,Election day exit poll,0.956547260284424,Hillary Clinton,Female,Other,50-59,Democrat,Liberal,"$100,000-$199,999",Postgraduate study,No,,,,,,,I strongly favor my candidate,,,,,,,Angry,,,,,,Yes,No,,,Foreign policy,,,Good,,,Has good judgment,,,,Yes,No,,,,,All other races,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,All others,All others,College graduate,More than High school graduate,Non white college degree,Non-whites,100k or more,50k or more,100 thousand or more,"Over $50,000 and non white",Democrat,Non-black Democrat,All Other,Democratic women,Non-White Democrats,American Indian,Other,Non-white,American Indian,Other,No,,,,"Dissatisfied, but not angry or Angry",Only Hillary Clinton,,,Excellent or good,,Liberal Democrats,Liberal Democrats,,Only Hillary Clinton,,,,,National questionnaire,Suburbs,Suburbs,8.0,South,Version 2,D.C. Suburbs,22101.0
175269.0, Virginia,17.0,Call 1,Complete,Election day exit poll,0.694685578346252,Hillary Clinton,Female,White,40-44,Democrat,Liberal,,Some college/assoc. degree,No,,,Hillary Clinton,,Hillary Clinton,Not much,,,,,,,Better today,,Support,No,Hillary Clinton,Hillary Clinton,,,,Help the country,Offered a chance to apply for legal status,,About the same,,,,,,,,Whites are favored over minorities,,,,Creates more U.S. jobs,A lot,No,White women,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,,,Not much or not at all,,,,,,,,Liberal Democrats,Liberal Democrats,,,,,A lot or some,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",7.0,South,Version 3,Richmond/East,23236.0
175307.0, Virginia,31.0,Call 1,Complete,Election day exit poll,1.59712827205658,Donald Trump,Male,White,25-29,Republican,Moderate,,Some college/assoc. degree,No,No,Yes,,A few times a year,,,I like my candidate but with reservations,Is fair to most Americans,,,,,,"Satisfied, but not enthusiastic",,,,,,No,No,,,The economy,,,Good,,Change to more conservative policies,Can bring needed change,,,,No,No,,,,,White men,Married men,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,,A few times a year or less,,,"Enthusiastic or satisfied, but not enthusiastic",Neither,,,Excellent or good,,Conservative Republicans,Mod./Liberal Republicans,,Neither,,,,All others,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",8.0,South,Version 2,D.C. Suburbs,22303.0
175311.0, Virginia,22.0,Call 1,Complete,Election day exit poll,0.956547260284424,Hillary Clinton,Female,White,30-39,Independent,Moderate,,Postgraduate study,No,No,Yes,Hillary Clinton,A few times a month,,Some,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A lot,,White women,Married women,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,,At least monthly,A lot or some,,,,,,,,Moderate/Liberal Republicans,Moderate Independents,,,,,A lot or some,All others,National questionnaire,Suburbs,Suburbs,8.0,South,Version 5,D.C. Suburbs,22101.0
175317.0, Virginia,17.0,Call 1,Complete,Election day exit poll,0.740557312965393,Hillary Clinton,Female,Black,45-49,Democrat,Moderate,,Postgraduate study,No,No,No,,A few times a year,,,I like my candidate but with reservations,Favors the wealthy,,,,,,"Satisfied, but not enthusiastic",,,,,,No,No,,,Terrorism,,,Excellent,,Continue Barack Obama's policies,Has the right experience,,,,Yes,No,,,,,Black women,Non married women,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Black 45-59,Black 45-59,Black 45-64,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic women,Non-White Democrats,Black,Black,Non-white,Black,Other,,A few times a year or less,,,"Enthusiastic or satisfied, but not enthusiastic",Neither,,,Excellent or good,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Only Hillary Clinton,,,,All others,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",7.0,South,Version 2,Richmond/East,23236.0
175344.0, Virginia,81.0,Call 1,Complete,Election day exit poll,1.15176093578339,Hillary Clinton,Female,White,30-39,Democrat,Liberal,,College graduate,No,No,No,,Never,,,I strongly favor my candidate,Favors the wealthy,,,,,,"Satisfied, but not enthusiastic",,,,,,Yes,No,,,Foreign policy,,,Good,,Change to more liberal policies,Has good judgment,,,,Yes,No,,,,,White women,Non married women,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,,A few times a year or less,,,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,,,Excellent or good,,Liberal Democrats,Liberal Democrats,,Only Hillary Clinton,,,,All others,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",8.0,South,Version 2,D.C. Suburbs,22302.0
175358.0, Virginia,31.0,Call 1,Complete,Election day exit poll,1.00278627872467,Gary Johnson,Female,White,30-39,Independent,Moderate,,Some college/assoc. degree,No,,,Hillary Clinton,,Hillary Clinton,A lot,,,,,,,Better today,,Support,Yes,Hillary Clinton,Hillary Clinton,,,,Help the country,Offered a chance to apply for legal status,,Better than life today,,,,,,,,Whites are favored over minorities,,,,Creates more U.S. jobs,A lot,No,White women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,,,A lot or some,,,,,,,,Moderate/Liberal Republicans,Moderate Independents,,,,,A lot or some,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",8.0,South,Version 3,D.C. Suburbs,22303.0
175383.0, Virginia,17.0,Call 1,Complete,Election day exit poll,0.982510983943939,Donald Trump,Female,White,50-59,Republican,Moderate,,Postgraduate study,No,No,Yes,,A few times a year,,,I strongly favor my candidate,Favors the wealthy,,,,,,"Dissatisfied, but not angry",,,,,,No,Yes,,,Terrorism,,,Poor,,Change to more conservative policies,Can bring needed change,,,,No,Yes,,,,,White women,Married women,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,,A few times a year or less,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,,,Not so good or poor,,Conservative Republicans,Mod./Liberal Republicans,,Only Donald Trump,,,,All others,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",7.0,South,Version 2,Richmond/East,23236.0
175411.0, Virginia,31.0,Call 1,Complete,Election day exit poll,1.30048489570618,Hillary Clinton,Female,White,25-29,Democrat,Liberal,"$100,000-$199,999",Postgraduate study,No,,,,,,,,,Treats blacks unfairly,Favorable,Unfavorable,Favorable,,,,,,,Did not go far enough,,,,,Immigration,,Less than 10 years,,Somewhat approve,,Cares about people like me,Yes,No,,,,Before that,,,,White women,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,No,,,Only Hillary Clinton,,,Moved to Virginia,Less than 10 years,,Approve,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,,Before that,Before that,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",8.0,South,Version 1,D.C. Suburbs,22303.0
