ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSIN16,SENIN16,GOVIN16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,BRNAGAIN,MARRIED,@2WAYPRES16,DESCRIBP12,FAVHCLIN16,FAVTRUMP,FAVPENCE,FINSIT,GOVTANGR16,CLINHONEST,TRUMPHONEST,IMMDEPORT,ISSUE16,LIFE,NEC,OBAMA4,QLT16,QUALCLINTON,QUALTRUMP,RACEFACTOR,TEMPCLINTON,TEMPTRUMP,TIME16,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,FAVPRES16,GOVTANGR16B,HONEST16,NEC2,OBAMA2,PTYIDEO,PTYIDEO7,QUALIFIED16,SPLITTICKET,TEMPERAMENT16,TIME16MONTH,TIME16WEEK,WHTEVANG,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE
173501.0,Indiana,106.0,Call 1,Complete,Election day exit poll,0.989656567573547,Donald Trump,Todd Young,Eric Holcomb,Male,Hispanic/Latino,18-24,Republican,Conservative,"$100,000-$199,999",College graduate,Yes,,No,,,Unfavorable,Favorable,Favorable,,,,,,Terrorism,Worse than life today,,Somewhat approve,Can bring needed change,No,Yes,,,,Before that,Latino men,Non married men,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,Latino 18-29,Latino 18-29,College graduate,More than High school graduate,Non white college degree,Non-whites,100k or more,50k or more,100 thousand or more,"Over $50,000 and non white",Republican,Non-black non-Democrat,All Republicans,Republican men,All others,White,Other,Non-white,Hispanic/Latino,Other,No,Only Donald Trump,,,,Approve,Independent/Something else,Conservative Republicans,Only Donald Trump,Republican Senate - Voted Trump,,Before that,Before that,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",8.0,Midwest,Version 1,North/Central
173511.0,Indiana,6.0,Call 1,Complete,Election day exit poll,0.809752643108368,Donald Trump,Todd Young,Eric Holcomb,Female,White,30-39,Democrat,Conservative,,Some college/assoc. degree,No,Yes,,Donald Trump,I strongly favor my candidate,,,,Better today,Angry,No,Yes,Deported to the country they came from,,,Not so good,,,,,Minorities are favored over whites,No,Yes,,White women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Republican Senate - Voted Trump,Only Donald Trump,,,White Born-again/Evangelical Christians,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,6.0,Midwest,Version 2,South
173519.0,Indiana,82.0,Call 1,Not complete,Election day exit poll,0.952962219715118,Hillary Clinton,Evan Bayh,John Gregg,Female,White,60-64,,,,,No,,No,,,,,,,,,,,,Worse than life today,,,,,,,,,Before that,White women,Non married women,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,,,,,,,,,,,,,,White,White,White,White,Other,,,,,,,,,,Democratic Senate - voted Clinton,,Before that,Before that,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",9.0,Midwest,Version 1,South
173534.0,Indiana,72.0,Call 1,Complete,Election day exit poll,0.87651115655899,Hillary Clinton,Evan Bayh,John Gregg,Female,Black,50-59,Democrat,Moderate,,High school or less,No,Yes,,Hillary Clinton,I strongly favor my candidate,,,,Better today,Enthusiastic,Yes,No,Offered a chance to apply for legal status,,,Excellent,,,,,Whites are favored over minorities,Yes,No,,Black women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Black 45-59,Black 45-59,Black 45-64,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic women,Non-White Democrats,Black,Black,Non-white,Black,Other,,,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,Excellent or good,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Democratic Senate - voted Clinton,Only Hillary Clinton,,,All others,State questionnaire,"Cities over 500,000","Cities over 50,000",7.0,Midwest,Version 2,Marion County
173538.0,Indiana,91.0,Call 1,Complete,Election day exit poll,0.687765538692474,Hillary Clinton,Evan Bayh,John Gregg,Female,White,65 or over,Democrat,Liberal,"$250,000 or more",Postgraduate study,No,,Yes,,,Favorable,Unfavorable,Unfavorable,,,,,,Omit,Better than life today,,Strongly approve,Has the right experience,Yes,No,,,,Before that,White women,Married women,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,No,Only Hillary Clinton,,,,Approve,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,Democratic Senate - voted Clinton,,Before that,Before that,,State questionnaire,Suburbs,Suburbs,2.0,Midwest,Version 1,Northwest
173544.0,Indiana,51.0,Call 1,Complete,Election day exit poll,0.838332891464233,Donald Trump,Evan Bayh,John Gregg,Male,White,45-49,Independent,Moderate,,Some college/assoc. degree,No,No,,Donald Trump,I strongly favor my candidate,,,,Worse today,"Dissatisfied, but not angry",No,Yes,Offered a chance to apply for legal status,,,Not so good,,,,,Minorities are favored over whites,No,Yes,,White men,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Moderate/Liberal Republicans,Moderate Independents,,Democratic Senate - did not vote Clinton,Only Donald Trump,,,All others,State questionnaire,Suburbs,Suburbs,1.0,Midwest,Version 2,Northwest
173546.0,Indiana,17.0,Call 1,Complete,Election day exit poll,2.81500720977783,Donald Trump,Did not vote,John Gregg,Male,White,45-49,Republican,Conservative,,Some college/assoc. degree,No,No,,Donald Trump,I strongly favor my candidate,,,,Worse today,"Dissatisfied, but not angry",No,Yes,Deported to the country they came from,,,Not so good,,,,,Minorities are favored over whites,No,Yes,,White men,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Independent/Something else,Conservative Republicans,,,Only Donald Trump,,,All others,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",6.0,Midwest,Version 2,North/Central
173553.0,Indiana,106.0,Call 1,Not complete,Election day exit poll,1.28200471401215,Hillary Clinton,Evan Bayh,John Gregg,Male,White,18-24,,,,,No,No,,,I strongly favor my candidate,,,,Better today,,,,,,,,,,,,,,,,White men,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,,,,,,,,,,,,,,White,White,White,White,Other,,,,,,,,,,Democratic Senate - voted Clinton,,,,All others,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",8.0,Midwest,Version 2,North/Central
173556.0,Indiana,6.0,Call 1,Complete,Election day exit poll,0.55977988243103,Donald Trump,Todd Young,Did not vote,Female,White,30-39,Republican,Moderate,,College graduate,No,Yes,,Donald Trump,I like my candidate but with reservations,,,,Better today,"Dissatisfied, but not angry",No,No,Deported to the country they came from,,,Not so good,,,,,Minorities are favored over whites,No,No,,White women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,,,"Dissatisfied, but not angry or Angry",Neither,Not so good or poor,,Conservative Republicans,Mod./Liberal Republicans,,Republican Senate - Voted Trump,Neither,,,White Born-again/Evangelical Christians,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,6.0,Midwest,Version 2,South
173562.0,Indiana,78.0,Call 1,Complete,Election day exit poll,1.34775972366333,Gary Johnson,Evan Bayh,John Gregg,Female,White,30-39,Independent,Moderate,"$50,000-$99,999",College graduate,No,,Yes,,,Unfavorable,Unfavorable,Unfavorable,,,,,,Immigration,About the same,,Somewhat approve,Has the right experience,Yes,No,,,,In the last few days,White women,Married women,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,No,Neither,,,,Approve,Moderate/Liberal Republicans,Moderate Independents,Only Hillary Clinton,Democratic Senate - did not vote Clinton,,In the last month,In the last week,,State questionnaire,"Cities over 500,000","Cities over 50,000",7.0,Midwest,Version 1,Marion County
173575.0,Indiana,91.0,Call 1,Not complete,Election day exit poll,0.595930576324463,Hillary Clinton,Evan Bayh,John Gregg,Female,Asian,30-39,,,,,No,,Yes,,,,,,,,,,,,Worse than life today,,,,,,,,,Before that,All other races,Married women,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,All others,All others,,,,,,,,,,,,,,Asian,Other,Non-white,Asian,Other,,,,,,,,,,Democratic Senate - voted Clinton,,Before that,Before that,,State questionnaire,Suburbs,Suburbs,2.0,Midwest,Version 1,Northwest
173590.0,Indiana,4.0,Call 1,Complete,Election day exit poll,0.909996032714844,Donald Trump,Todd Young,John Gregg,Male,White,30-39,Republican,Moderate,"$100,000-$199,999",College graduate,No,,Yes,,,Unfavorable,Unfavorable,Favorable,,,,,,The economy,About the same,,Somewhat disapprove,Can bring needed change,No,No,,,,In the last few days,White men,Married men,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,No,Neither,,,,Disapprove,Conservative Republicans,Mod./Liberal Republicans,Neither,Republican Senate - Voted Trump,,In the last month,In the last week,,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 1,North/Central
173598.0,Indiana,82.0,Call 1,Complete,Election day exit poll,0.873809695243835,Hillary Clinton,Evan Bayh,John Gregg,Male,White,50-59,Democrat,Liberal,,Some college/assoc. degree,No,Yes,,Hillary Clinton,Omit,,,,Better today,Enthusiastic,Yes,No,Offered a chance to apply for legal status,,,Excellent,,,,,Whites are favored over minorities,Yes,No,,White men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,Other,,,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,Excellent or good,,Liberal Democrats,Liberal Democrats,,Democratic Senate - voted Clinton,Only Hillary Clinton,,,White Born-again/Evangelical Christians,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",9.0,Midwest,Version 2,South
173606.0,Indiana,72.0,Call 1,Complete,Election day exit poll,1.1966997385025,Donald Trump,Todd Young,Eric Holcomb,Female,White,60-64,Republican,Conservative,,College graduate,No,Yes,,Would not have voted,I like my candidate but with reservations,,,,Better today,"Dissatisfied, but not angry",No,No,Offered a chance to apply for legal status,,,Poor,,,,,No group is favored,No,No,,White women,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,,,"Dissatisfied, but not angry or Angry",Neither,Not so good or poor,,Independent/Something else,Conservative Republicans,,Republican Senate - Voted Trump,Neither,,,White Born-again/Evangelical Christians,State questionnaire,"Cities over 500,000","Cities over 50,000",7.0,Midwest,Version 2,Marion County
173610.0,Indiana,51.0,Call 1,Complete,Election day exit poll,0.700405240058899,Donald Trump,Todd Young,John Gregg,Male,White,25-29,Republican,Moderate,"$50,000-$99,999",College graduate,,,No,,,Unfavorable,Favorable,Favorable,,,,,,Foreign policy,Omit,,Strongly disapprove,Can bring needed change,No,Yes,,,,Before that,White men,Non married men,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White men college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,No,Only Donald Trump,,,,Disapprove,Conservative Republicans,Mod./Liberal Republicans,Only Donald Trump,Republican Senate - Voted Trump,,Before that,Before that,,State questionnaire,Suburbs,Suburbs,1.0,Midwest,Version 1,Northwest
173617.0,Indiana,106.0,Call 1,Complete,Election day exit poll,2.2512412071228,Gary Johnson,Evan Bayh,John Gregg,Female,White,30-39,Independent,Moderate,,College graduate,No,Yes,,Hillary Clinton,I strongly favor my candidate,,,,Better today,"Dissatisfied, but not angry",No,No,Offered a chance to apply for legal status,,,Good,,,,,Whites are favored over minorities,Yes,No,,White women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,,,"Dissatisfied, but not angry or Angry",Neither,Excellent or good,,Moderate/Liberal Republicans,Moderate Independents,,Democratic Senate - did not vote Clinton,Only Hillary Clinton,,,White Born-again/Evangelical Christians,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",8.0,Midwest,Version 2,North/Central
173618.0,Indiana,6.0,Call 1,Complete,Election day exit poll,0.856916129589081,Donald Trump,Todd Young,Eric Holcomb,Male,White,30-39,Independent,,,High school or less,No,Yes,,Donald Trump,Omit,,,,Better today,"Dissatisfied, but not angry",No,No,Deported to the country they came from,,,Not so good,,,,,No group is favored,No,No,,White men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,,,"Dissatisfied, but not angry or Angry",Neither,Not so good or poor,,,,,Republican Senate - Voted Trump,Neither,,,White Born-again/Evangelical Christians,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,6.0,Midwest,Version 2,South
173629.0,Indiana,11.0,Call 1,Complete,Election day exit poll,1.61456966400146,Did not vote,Lucy Brenton,Eric Holcomb,Male,White,50-59,Republican,Moderate,"$100,000-$199,999",Some college/assoc. degree,No,,Yes,,,Unfavorable,Unfavorable,Favorable,,,,,,The economy,Better than life today,,Somewhat disapprove,Has good judgment,No,No,,,,In the last week,White men,Married men,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White men non college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,No,Neither,,,,Disapprove,Conservative Republicans,Mod./Liberal Republicans,Neither,Other Senate vote,,In the last month,In the last week,,State questionnaire,Suburbs,Suburbs,9.0,Midwest,Version 1,Indianapolis Suburbs
173635.0,Indiana,91.0,Call 1,Complete,Election day exit poll,0.0,Other,Todd Young,Eric Holcomb,Male,White,30-39,Independent,Moderate,"$100,000-$199,999",Postgraduate study,No,,Yes,,,Unfavorable,Unfavorable,Unfavorable,,,,,,The economy,Worse than life today,,Somewhat disapprove,Can bring needed change,No,No,,,,In the last few days,White men,Married men,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,No,Neither,,,,Disapprove,Moderate/Liberal Republicans,Moderate Independents,Neither,Republican Senate - did not vote Trump,,In the last month,In the last week,,State questionnaire,Suburbs,Suburbs,2.0,Midwest,Version 1,Northwest
