ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSCO16,SENCO16,PROP106CO,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,@2WAYPRES16,DESCRIBP12,FAVHCLIN16,FAVTRUMP,GOVTANGR16,HANDLEECON16,HANDLEFP16,CLINHONEST,TRUMPHONEST,IMMBETTER,IMMDEPORT,IMMWALL,ISSUE16,LIFE,MOVETOCO14,NEC,OBAMA4,QLT16,QUALCLINTON,QUALTRUMP,RACEFACTOR,TEMPCLINTON,TEMPTRUMP,TIME16,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,BORNINCO14,FAVPRES16,GOVTANGR16B,HONEST16,MOVETOCO10YR,NEC2,OBAMA2,PTYIDEO,PTYIDEO7,QUALIFIED16,SPLITTICKET,TEMPERAMENT16,TIME16MONTH,TIME16WEEK,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE,ZIPCODE
106195.0,Colorado,,,Complete,Telephone survey,0.199201509356499,Donald Trump,Darryl Glenn,No,Female,White,,Republican,Conservative,,College graduate,,Donald Trump,I strongly favor my candidate,Unfavorable,Favorable,Angry,Donald Trump,Donald Trump,No,Yes,Hurt the country,Offered a chance to apply for legal status,Support,The economy,Worse than life today,10+ years but not born here,Poor,Strongly disapprove,Has good judgment,No,Yes,Minorities are favored over whites,No,Yes,Before that,White women,,,,,,,,,,,,,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,,White suburban women,No,Moved to Colorado,Only Donald Trump,"Dissatisfied, but not angry or Angry",Only Donald Trump,10+ years or more,Not so good or poor,Disapprove,Independent/Something else,Conservative Republicans,Only Donald Trump,Republican Senate - Voted Trump,Only Donald Trump,Before that,Before that,State questionnaire,Suburbs,Suburbs,2.0,West,,3.0,80127.0
138168.0,Colorado,,,Complete,Telephone survey,0.17618702352047,Donald Trump,Darryl Glenn,,Male,White,50-59,Republican,Moderate,,College graduate,No,,,,,,Donald Trump,Donald Trump,,,,,Support,,,,,,,,,,,,,White men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,,,,,,,,,Conservative Republicans,Mod./Liberal Republicans,,Republican Senate - Voted Trump,,,,National questionnaire,Rural,Small Cities/Rural,3.0,West,Version 4,5.0,81230.0
136239.0,Colorado,,,Complete,Telephone survey,0.0429013557732105,Donald Trump,Darryl Glenn,,Male,White,65 or over,Republican,Moderate,"$30,000-$49,999",Some college/assoc. degree,No,,,Unfavorable,Unfavorable,,,,,,,,,The economy,,,,Strongly disapprove,Has good judgment,,,,,,In October,White men,Non married men,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White men non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,Yes,,Neither,,,,,Disapprove,Conservative Republicans,Mod./Liberal Republicans,,Republican Senate - Voted Trump,,In the last month,Before that,National questionnaire,Suburbs,Suburbs,2.0,West,Version 1,3.0,80020.0
137532.0,Colorado,,,Complete,Telephone survey,0.13326370716095,Hillary Clinton,Darryl Glenn,,Female,White,65 or over,Independent,Moderate,,College graduate,No,Hillary Clinton,,,,,,,,,,Offered a chance to apply for legal status,,,About the same,,,,,Yes,No,,,,,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,,,,,,,,,Moderate/Liberal Republicans,Moderate Independents,Only Hillary Clinton,Republican Senate - did not vote Trump,,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,West,Version 3,1.0,80524.0
136258.0,Colorado,,,Complete,Telephone survey,0.658784925937653,Hillary Clinton,Michael Bennet,,Female,White,30-39,Democrat,Liberal,"$50,000-$99,999",Postgraduate study,No,,,Favorable,Unfavorable,,,,,,,,,The economy,,,,Strongly approve,Has the right experience,,,,,,Before that,White women,Married women,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,No,,Only Hillary Clinton,,,,,Approve,Liberal Democrats,Liberal Democrats,,Democratic Senate - voted Clinton,,Before that,Before that,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 1,5.0,81506.0
137551.0,Colorado,,,Complete,Telephone survey,0.0729045420885086,Hillary Clinton,Michael Bennet,,Female,White,65 or over,Democrat,,,Postgraduate study,No,Hillary Clinton,,,,,,,,,,Offered a chance to apply for legal status,,,Better than life today,,,,,Yes,No,,,,,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,,,,,,,,,,,Only Hillary Clinton,Democratic Senate - voted Clinton,,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",6.0,West,Version 3,2.0,80011.0
137556.0,Colorado,,,Complete,Telephone survey,0.247747361660004,Gary Johnson,Michael Bennet,,Male,White,45-49,Independent,Conservative,,College graduate,No,Donald Trump,,,,,,,,,,Offered a chance to apply for legal status,,,Worse than life today,,,,,No,No,,,,,White men,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,,,,,,,,,Moderate/Liberal Republicans,Conservative Independents,Neither,Democratic Senate - did not vote Clinton,,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 3,1.0,81005.0
137537.0,Colorado,,,Complete,Telephone survey,0.291980713605881,Donald Trump,Michael Bennet,,Male,Hispanic/Latino,50-59,Democrat,Liberal,,College graduate,Yes,Hillary Clinton,,,,,,,,,,Offered a chance to apply for legal status,,,Better than life today,,,,,Yes,No,,,,,Latino men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,Latino 45-59,Latino 45-64,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Non-White Democrats,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,,,,,,,,,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,Democratic Senate - did not vote Clinton,,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",6.0,West,Version 3,2.0,80013.0
138187.0,Colorado,,,Complete,Telephone survey,0.685193717479706,Hillary Clinton,Michael Bennet,,Male,White,30-39,Democrat,Moderate,,Postgraduate study,No,,,,,,Hillary Clinton,Hillary Clinton,,,,,Oppose,,,,,,,,,,,,,White men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,Other,,,,,,,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Democratic Senate - voted Clinton,,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,West,Version 4,3.0,80301.0
106193.0,Colorado,,,Complete,Telephone survey,0.405409306287766,Hillary Clinton,Michael Bennet,Yes,Female,White,65 or over,Independent,Moderate,"$30,000-$49,999",Some college/assoc. degree,,Hillary Clinton,I dislike the other candidates,Favorable,Unfavorable,"Satisfied, but not enthusiastic",Hillary Clinton,Hillary Clinton,Yes,No,Help the country,Offered a chance to apply for legal status,Oppose,The economy,About the same,10+ years but not born here,Not so good,Strongly approve,Has the right experience,Yes,No,No group is favored,Yes,No,In September,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,,Other,Yes,Moved to Colorado,Only Hillary Clinton,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,10+ years or more,Not so good or poor,Approve,Moderate/Liberal Republicans,Moderate Independents,Only Hillary Clinton,Democratic Senate - voted Clinton,Only Hillary Clinton,Before that,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,West,,1.0,80634.0
136269.0,Colorado,,,Complete,Telephone survey,0.340974599123001,Hillary Clinton,Michael Bennet,,Male,Black,40-44,Democrat,Liberal,"$100,000-$199,999",College graduate,No,,,Favorable,Unfavorable,,,,,,,,,The economy,,,,Strongly approve,Has the right experience,,,,,,Before that,Black men,Married men,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Black 30-44,Black 30-44,Black 30-44,College graduate,More than High school graduate,Non white college degree,Non-whites,100k or more,50k or more,100 thousand or more,"Over $50,000 and non white",Democrat,Black Democrat,Black Democrat,Democratic men,Non-White Democrats,Black,Black,Non-white,Black,Other,No,,Only Hillary Clinton,,,,,Approve,Liberal Democrats,Liberal Democrats,,Democratic Senate - voted Clinton,,Before that,Before that,National questionnaire,Suburbs,Suburbs,2.0,West,Version 1,1.0,80538.0
136250.0,Colorado,,,Complete,Telephone survey,0.21042338013649,Donald Trump,Darryl Glenn,,Female,Hispanic/Latino,50-59,Independent,Moderate,"$50,000-$99,999",Postgraduate study,Yes,,,Unfavorable,Unfavorable,,,,,,,,,The economy,,,,Strongly disapprove,Can bring needed change,,,,,,Before that,Latino women,Non married women,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,Latino 45-59,Latino 45-64,College graduate,More than High school graduate,Non white college degree,Non-whites,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and non white",Independent/Something else,Non-black non-Democrat,Latino Independent,Independent women,All others,American Indian,Other,Non-white,Hispanic/Latino,Other,No,,Neither,,,,,Disapprove,Moderate/Liberal Republicans,Moderate Independents,,Republican Senate - Voted Trump,,Before that,Before that,National questionnaire,Suburbs,Suburbs,5.0,West,Version 1,4.0,80814.0
138180.0,Colorado,,,Complete,Telephone survey,0.215319007635117,Hillary Clinton,Michael Bennet,,Female,White,65 or over,Democrat,Liberal,,Some college/assoc. degree,No,,,,,,Hillary Clinton,Hillary Clinton,,,,,Oppose,,,,,,,,,,,,,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,,,,,,,,,Liberal Democrats,Liberal Democrats,,Democratic Senate - voted Clinton,,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,West,Version 4,4.0,80907.0
138823.0,Colorado,,,Complete,Telephone survey,0.866662442684174,Donald Trump,Darryl Glenn,,Female,White,40-44,Republican,Conservative,,College graduate,No,Donald Trump,,,,,,,,,,,,,,,,,,,,,,,,White women,Married women,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,,,,,,,,,Independent/Something else,Conservative Republicans,,Republican Senate - Voted Trump,,,,National questionnaire,Suburbs,Suburbs,6.0,West,Version 5,2.0,80123.0
137549.0,Colorado,,,Complete,Telephone survey,0.112948462367058,Other,Darryl Glenn,,Female,,40-44,Independent,Conservative,,High school or less,,Donald Trump,,,,,,,,,,Deported to the country they came from,,,Worse than life today,,,,,No,Yes,,,,,,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,,,,No college degree,High school graduate or less,,,,,,,Independent/Something else,,,Independent women,,,,,,,,,,,,,,,Moderate/Liberal Republicans,Conservative Independents,Only Donald Trump,Republican Senate - did not vote Trump,,,,National questionnaire,Suburbs,Suburbs,4.0,West,Version 3,4.0,80104.0
137555.0,Colorado,,,Complete,Telephone survey,0.58593887090683,Donald Trump,Darryl Glenn,,Male,White,50-59,Republican,Conservative,,Postgraduate study,No,Donald Trump,,,,,,,,,,Deported to the country they came from,,,Worse than life today,,,,,No,Yes,,,,,White men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,,,,,,,,,Independent/Something else,Conservative Republicans,Only Donald Trump,Republican Senate - Voted Trump,,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,West,Version 3,4.0,80924.0
137568.0,Colorado,,,Complete,Telephone survey,0.71483325958252,Hillary Clinton,Darryl Glenn,,Female,Other,25-29,Republican,,,Some college/assoc. degree,No,Hillary Clinton,,,,,,,,,,Offered a chance to apply for legal status,,,About the same,,,,,Yes,No,,,,,All other races,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,All others,All others,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,All others,Other,Other,Non-white,Other,Other,,,,,,,,,,,Only Hillary Clinton,Republican Senate - did not vote Trump,,,,National questionnaire,"Cities over 500,000","Cities over 50,000",1.0,West,Version 3,2.0,80220.0
137536.0,Colorado,,,Complete,Telephone survey,0.0372134931385517,Hillary Clinton,Michael Bennet,,Female,White,65 or over,Independent,Liberal,,Postgraduate study,No,Hillary Clinton,,,,,,,,,,Offered a chance to apply for legal status,,,About the same,,,,,Yes,No,,,,,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,,,,,,,,,Moderate/Liberal Republicans,Liberal Independents,Only Hillary Clinton,Democratic Senate - voted Clinton,,,,National questionnaire,Suburbs,Suburbs,2.0,West,Version 3,3.0,80465.0
136268.0,Colorado,,,Complete,Telephone survey,0.926619589328766,Gary Johnson,,,Female,Asian,30-39,Republican,Moderate,"$50,000-$99,999",Postgraduate study,No,,,Unfavorable,Unfavorable,,,,,,,,,Immigration,,,,Somewhat disapprove,Has good judgment,,,,,,In the last week,All other races,Non married women,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,All others,All others,College graduate,More than High school graduate,Non white college degree,Non-whites,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and non white",Republican,Non-black non-Democrat,All Republicans,Republican women,All others,Asian,Other,Non-white,Asian,Other,No,,Neither,,,,,Disapprove,Conservative Republicans,Mod./Liberal Republicans,,,,In the last month,In the last week,National questionnaire,"Cities over 500,000","Cities over 50,000",7.0,West,Version 1,2.0,80239.0
138198.0,Colorado,,,Complete,Telephone survey,0.981381952762604,Donald Trump,Darryl Glenn,,Male,White,25-29,Something else,Moderate,,Some college/assoc. degree,No,,,,,,Donald Trump,Donald Trump,,,,,Support,,,,,,,,,,,,,White men,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,,,,,,,,,Moderate/Liberal Republicans,Moderate Independents,,Republican Senate - Voted Trump,,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 4,5.0,81505.0
136249.0,Colorado,,,Complete,Telephone survey,0.611144840717316,Hillary Clinton,Michael Bennet,,Female,Hispanic/Latino,45-49,Democrat,Moderate,"Under $30,000",High school or less,Yes,,,Favorable,Unfavorable,,,,,,,,,The economy,,,,Somewhat approve,Has the right experience,,,,,,In September,Latino women,Married women,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,Latino 45-59,Latino 45-64,No college degree,High school graduate or less,Non white no college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Democrat,Non-black Democrat,Latino Democrat,Democratic women,Non-White Democrats,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,No,,Only Hillary Clinton,,,,,Approve,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Democratic Senate - voted Clinton,,Before that,Before that,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,West,Version 1,4.0,80910.0
