ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSNH16,SENNH16,GOVNH16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,BRNAGAIN,MARRIED,@2WAYPRES16,CLINTONEMAIL,DESCRIBP12,FAVHCLIN16,FAVTRUMP,FAVAYOTTE,FAVHASSAN,FINSIT,GOTV16,GOVTANGR16,HANDLEECON16,HANDLEFP16,CLINHONEST,TRUMPHONEST,IMMBETTER,IMMDEPORT,ISSUE16,LIFE,NEC,OBAMA4,QLT16,QUALCLINTON,QUALTRUMP,RACEFACTOR,TEMPCLINTON,TEMPTRUMP,TIME16,TRADE16,TRUMPWOMEN,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,CLINTONEMAILB,FAVPRES16,GOTVCLINTON,GOTVTRUMP,GOVTANGR16B,HONEST16,NEC2,OBAMA2,PTYIDEO,PTYIDEO7,SPLITTICKET,QUALIFIED16,TEMPERAMENT16,TIME16MONTH,TIME16WEEK,TRUMPWOMENB,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE,ZIPCODE
183630.0,New Hampshire,67.0,Call 1,Complete,Election day exit poll,0.659370124340057,Hillary Clinton,Maggie Hassan,Colin Van Ostern,Female,White,60-64,Democrat,Moderate,,Some college/assoc. degree,No,No,,,,I like my candidate but with reservations,,,,,,,"Dissatisfied, but not angry",,,Yes,No,,,The economy,,Good,,Has the right experience,,,No group is favored,Yes,No,,,,White women,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,,,,,,"Dissatisfied, but not angry or Angry",Only Hillary Clinton,Excellent or good,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Democratic Senate - voted Clinton,,Only Hillary Clinton,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,East,Version 2,Manchester/Nashua Corridor,3103.0
183705.0,New Hampshire,67.0,Call 1,Complete,Election day exit poll,0.659370124340057,Hillary Clinton,Maggie Hassan,Colin Van Ostern,Female,White,65 or over,Democrat,Liberal,,Postgraduate study,No,,,Hillary Clinton,Not much,,,,Unfavorable,Favorable,About the same,,,Hillary Clinton,Hillary Clinton,,,Help the country,Offered a chance to apply for legal status,,About the same,,,,,,,,,,Takes away U.S. jobs,A lot,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,,Not much or not at all,,,,,,,,Liberal Democrats,Liberal Democrats,Democratic Senate - voted Clinton,,,,,A lot or some,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,East,Version 3,Manchester/Nashua Corridor,3103.0
183740.0,New Hampshire,76.0,Call 1,Complete,Election day exit poll,0.894894540309906,Donald Trump,Kelly Ayotte,Chris Sununu,Male,White,30-39,Republican,Conservative,,Some college/assoc. degree,No,,No,Donald Trump,A lot,,,,Favorable,Unfavorable,Worse today,,,Donald Trump,Donald Trump,,,Help the country,Deported to the country they came from,,Worse than life today,,,,,,,,,,Omit,Not much,White men,Non married men,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,,A lot or some,,,,,,,,Independent/Something else,Conservative Republicans,Republican Senate - Voted Trump,,,,,Not much or not at all,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,East,Version 3,Manchester/Nashua Corridor,3060.0
183749.0,New Hampshire,46.0,Call 1,Complete,Election day exit poll,1.68829321861267,Donald Trump,Kelly Ayotte,,Male,White,65 or over,Independent,Conservative,"$30,000-$49,999",College graduate,No,,,,,,Unfavorable,Favorable,,,,"No, not contacted by either",,,,,,,,Immigration,,,Strongly disapprove,Can bring needed change,No,Yes,,,,Before that,,,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White men college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,No,,Only Donald Trump,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,Disapprove,Moderate/Liberal Republicans,Conservative Independents,Republican Senate - Voted Trump,Only Donald Trump,,Before that,Before that,,State questionnaire,Suburbs,Suburbs,2.0,East,Version 1,South,3051.0
183800.0,New Hampshire,67.0,Call 1,Complete,Election day exit poll,0.794147133827209,Donald Trump,Kelly Ayotte,Chris Sununu,Male,White,65 or over,Independent,Conservative,,Some college/assoc. degree,,No,,,,I strongly favor my candidate,,,,,,,Angry,,,No,Yes,,,Immigration,,Not so good,,Can bring needed change,,,Minorities are favored over whites,No,Yes,,,,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,,,,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Moderate/Liberal Republicans,Conservative Independents,Republican Senate - Voted Trump,,Only Donald Trump,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,East,Version 2,Manchester/Nashua Corridor,3103.0
183822.0,New Hampshire,76.0,Call 1,Complete,Election day exit poll,0.883297264575958,Donald Trump,Kelly Ayotte,Chris Sununu,Female,White,65 or over,Republican,Moderate,,High school or less,No,No,,,,I strongly favor my candidate,,,,,,,Enthusiastic,,,No,Yes,,,Immigration,,Not so good,,Can bring needed change,,,Minorities are favored over whites,No,Yes,,,,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,,,,,,"Enthusiastic or satisfied, but not enthusiastic",Only Donald Trump,Not so good or poor,,Conservative Republicans,Mod./Liberal Republicans,Republican Senate - Voted Trump,,Only Donald Trump,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,East,Version 2,Manchester/Nashua Corridor,3060.0
183832.0,New Hampshire,46.0,Call 1,Complete,Election day exit poll,2.1075918674469,Donald Trump,Kelly Ayotte,Chris Sununu,Male,White,65 or over,Republican,Conservative,,Some college/assoc. degree,No,,Yes,Donald Trump,Some,,,,Favorable,Unfavorable,Better today,,,Donald Trump,Hillary Clinton,,,Hurt the country,Offered a chance to apply for legal status,,Worse than life today,,,,,,,,,,Takes away U.S. jobs,Not at all,White men,Married men,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,,A lot or some,,,,,,,,Independent/Something else,Conservative Republicans,Republican Senate - Voted Trump,,,,,Not much or not at all,State questionnaire,Suburbs,Suburbs,2.0,East,Version 3,South,3051.0
183839.0,New Hampshire,7.0,Call 1,Complete,Election day exit poll,1.20220601558685,Donald Trump,Maggie Hassan,Chris Sununu,Male,White,30-39,Independent,Moderate,,College graduate,No,,No,Donald Trump,A lot,,,,Unfavorable,Favorable,About the same,,,Donald Trump,Donald Trump,,,Hurt the country,Deported to the country they came from,,Worse than life today,,,,,,,,,,Takes away U.S. jobs,Not much,White men,Non married men,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,,A lot or some,,,,,,,,Moderate/Liberal Republicans,Moderate Independents,Democratic Senate - did not vote Clinton,,,,,Not much or not at all,State questionnaire,Suburbs,Suburbs,1.0,East,Version 3,Manchester/Nashua Corridor,3110.0
183866.0,New Hampshire,67.0,Call 1,Complete,Election day exit poll,0.598275363445282,Hillary Clinton,Maggie Hassan,Colin Van Ostern,Female,White,45-49,Democrat,Liberal,,Postgraduate study,No,,Yes,Hillary Clinton,Not much,,,,Unfavorable,Favorable,About the same,,,Hillary Clinton,Hillary Clinton,,,Help the country,Offered a chance to apply for legal status,,Worse than life today,,,,,,,,,,Creates more U.S. jobs,A lot,White women,Married women,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,,Not much or not at all,,,,,,,,Liberal Democrats,Liberal Democrats,Democratic Senate - voted Clinton,,,,,A lot or some,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,East,Version 3,Manchester/Nashua Corridor,3103.0
183890.0,New Hampshire,46.0,Call 1,Complete,Election day exit poll,2.1075918674469,Donald Trump,Kelly Ayotte,Chris Sununu,Male,Other,65 or over,Independent,Conservative,"$50,000-$99,999",Postgraduate study,No,,,,,,Unfavorable,Favorable,,,,"Yes, for both candidates",,,,,,,,Foreign policy,,,Strongly disapprove,Can bring needed change,No,Yes,,,,In September,,,All other races,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,All others,All others,College graduate,More than High school graduate,Non white college degree,Non-whites,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and non white",Independent/Something else,Non-black non-Democrat,All Other,Independent men,All others,Other,Other,Non-white,Other,Other,No,,Only Donald Trump,Contacted by Hillary Clinton,Contacted by Donald Trump,,,,Disapprove,Moderate/Liberal Republicans,Conservative Independents,Republican Senate - Voted Trump,Only Donald Trump,,Before that,Before that,,State questionnaire,Suburbs,Suburbs,2.0,East,Version 1,South,3051.0
183925.0,New Hampshire,76.0,Call 1,Complete,Election day exit poll,0.986279487609863,Donald Trump,Kelly Ayotte,Chris Sununu,Male,White,65 or over,Republican,,,High school or less,No,,Yes,Donald Trump,A lot,,,,Favorable,Unfavorable,About the same,,,Donald Trump,Donald Trump,,,Hurt the country,Deported to the country they came from,,About the same,,,,,,,,,,Takes away U.S. jobs,Not much,White men,Married men,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,,A lot or some,,,,,,,,,,Republican Senate - Voted Trump,,,,,Not much or not at all,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,East,Version 3,Manchester/Nashua Corridor,3060.0
183950.0,New Hampshire,67.0,Call 1,Complete,Election day exit poll,0.720564424991608,Donald Trump,Kelly Ayotte,Chris Sununu,Male,White,50-59,Independent,Conservative,,Some college/assoc. degree,No,Yes,,,,I strongly favor my candidate,,,,,,,Angry,,,No,Yes,,,Immigration,,Not so good,,Can bring needed change,,,Minorities are favored over whites,No,Yes,,,,White men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,,,,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Moderate/Liberal Republicans,Conservative Independents,Republican Senate - Voted Trump,,Only Donald Trump,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,East,Version 2,Manchester/Nashua Corridor,3103.0
183960.0,New Hampshire,46.0,Call 1,Complete,Election day exit poll,1.88752794265747,Donald Trump,Kelly Ayotte,Chris Sununu,Female,White,65 or over,Republican,Conservative,,College graduate,No,No,,,,I strongly favor my candidate,,,,,,,Angry,,,No,Yes,,,Immigration,,Not so good,,Can bring needed change,,,Minorities are favored over whites,No,Yes,,,,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,,,,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Independent/Something else,Conservative Republicans,Republican Senate - Voted Trump,,Only Donald Trump,,,,State questionnaire,Suburbs,Suburbs,2.0,East,Version 2,South,3051.0
184003.0,New Hampshire,76.0,Call 1,Complete,Election day exit poll,1.09588146209717,Donald Trump,Kelly Ayotte,Chris Sununu,Male,White,25-29,Independent,Moderate,,College graduate,No,No,,,,I dislike the other candidates,,,,,,,Angry,,,No,No,,,Terrorism,,Not so good,,Has good judgment,,,Minorities are favored over whites,Yes,Yes,,,,White men,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,,,,,,"Dissatisfied, but not angry or Angry",Neither,Not so good or poor,,Moderate/Liberal Republicans,Moderate Independents,Republican Senate - Voted Trump,,Both,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,East,Version 2,Manchester/Nashua Corridor,3060.0
184006.0,New Hampshire,67.0,Call 1,Complete,Election day exit poll,0.48448583483696,Donald Trump,Maggie Hassan,Colin Van Ostern,Female,White,50-59,Something else,Moderate,"$30,000-$49,999",Postgraduate study,No,,,,,,Unfavorable,Favorable,,,,"Yes, for Hillary Clinton",,,,,,,,The economy,,,Somewhat approve,Can bring needed change,No,Yes,,,,In the last few days,,,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,No,,Only Donald Trump,Contacted by Hillary Clinton,Not contacted by Donald Trump,,,,Approve,Moderate/Liberal Republicans,Moderate Independents,Democratic Senate - did not vote Clinton,Only Donald Trump,,In the last month,In the last week,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,East,Version 1,Manchester/Nashua Corridor,3103.0
184019.0,New Hampshire,7.0,Call 1,Complete,Election day exit poll,1.82771837711334,Donald Trump,Did not vote,Other,Female,White,50-59,Republican,Conservative,,,No,,,Donald Trump,A lot,,,,Unfavorable,Unfavorable,Worse today,,,Donald Trump,Donald Trump,,,Omit,Deported to the country they came from,,Omit,,,,,,,,,,Omit,Not at all,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,,,,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,,A lot or some,,,,,,,,Independent/Something else,Conservative Republicans,,,,,,Not much or not at all,State questionnaire,Suburbs,Suburbs,1.0,East,Version 3,Manchester/Nashua Corridor,3110.0
184038.0,New Hampshire,46.0,Call 1,Complete,Election day exit poll,1.71263659000397,Donald Trump,Kelly Ayotte,Chris Sununu,Female,White,50-59,Republican,Conservative,"$100,000-$199,999",Some college/assoc. degree,No,,,,,,Unfavorable,Favorable,,,,"No, not contacted by either",,,,,,,,Immigration,,,Strongly disapprove,Can bring needed change,No,Yes,,,,Before that,,,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,No,,Only Donald Trump,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,Disapprove,Independent/Something else,Conservative Republicans,Republican Senate - Voted Trump,Only Donald Trump,,Before that,Before that,,State questionnaire,Suburbs,Suburbs,2.0,East,Version 1,South,3051.0
184095.0,New Hampshire,67.0,Call 1,Complete,Election day exit poll,0.598275363445282,Hillary Clinton,Maggie Hassan,Colin Van Ostern,Female,Asian,50-59,,,,,,,Yes,Hillary Clinton,Omit,,,,Omit,Favorable,Omit,,,Omit,Omit,,,Omit,Offered a chance to apply for legal status,,Omit,,,,,,,,,,Omit,Omit,All other races,Married women,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,All others,All others,,,,,,,,,,,,,,Asian,Other,Non-white,Asian,Other,,Omit,,,,,,,,,,Democratic Senate - voted Clinton,,,,,Omit,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,East,Version 3,Manchester/Nashua Corridor,3103.0
