ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSNY16,SENNY16,HOUNY16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,BRNAGAIN,MARRIED,@2WAYPRES16,ATTEND16,BORNCITIZEN,BREAK12,CHIEF16,CLINTONEMAIL,COUNTACC,DESCRIBP12,FAIRJUSTICE,FAVDEM2,FAVREP2,FAVHCLIN16,FAVTRUMP,FINSIT,FTVOTER,GOVTANGR16,GOVTDO10,HANDLEECON16,HANDLEFP16,HEALTHCARE16,CLINHONEST,TRUMPHONEST,IMMDEPORT,IMMWALL,ISIS16,ISSUE16,LGBT,LIFE,NEC,OBAMA4,OBAMAPLCY16,QLT16,QUALCLINTON,QUALTRUMP,RELIGN10,SUPREME16,TEMPCLINTON,TEMPTRUMP,TIME16,TRACK,TRADE16,TRUMPWOMEN,UNIONHH12,VETVOTER,CLINTONWINGEN,TRUMPWINGEN,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,OVER45,OVER65,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,ATTEND16B,ATTREL,BREAK12A,BREAK12B,CLINTONEMAILB,COUNT2,FAVPRES16,GOVTANGR16B,HONEST16,ISIS16B,NEC2,OBAMA2,PTYIDEO,PTYIDEO7,QUALIFIED16,REL4,REL5,RELWHITE,MORMON,WPROTBRN,WPROTBRN3,WHTEVANG,SPLITTICKET,SUPREME16B,TEMPERAMENT16,TIME16MONTH,TIME16WEEK,TRUMPWOMENB,CLINTONWINGENB,TRUMPWINGENB,QTYPE,SPANISHQ,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE,ZIPCODE
173727.0, New York,128.0,Call 1,Complete,Election day exit poll,0.829241931438446,Hillary Clinton,Wendy Long,The Democratic candidate,Male,Black,18-24,Independent,Moderate,,Some college/assoc. degree,No,Yes,No,Hillary Clinton,Never,,,,Not at all,Somewhat confident,,,,,,,,,,,,,,,,,,,,No,,,,,,,,Catholic,An important factor,,,,Seriously off on the wrong track,,Some,,,,,Black men,Non married men,18-29,18-29,18-44,18-44,18-64,18-49,18-29,18-24,Black 18-29,Black 18-29,Black 18-29,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Independent/Something else,Black non-Democrat,Black Independent,Independent men,All others,Black,Black,Non-white,Black,Other,,A few times a year or less,Catholic/Do not attend weekly,,,Not much or not at all,Very confident or somewhat confident,,,,,,,Moderate/Liberal Republicans,Moderate Independents,,"Protestant, Catholic or other Christian",Catholic,,Not a mormon,No,,All others,Republican Senate - did not vote Trump,The most important factor or an important factor,,,,A lot or some,,,National questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",20.0,East,Version 5,3.0,12303.0
173729.0, New York,139.0,Call 1,Complete,Election day exit poll,0.83252340555191,Donald Trump,Wendy Long,The Republican candidate,Male,White,40-44,Republican,Conservative,"$250,000 or more",College graduate,No,,Yes,,,,A minor factor,,,,,,,,Unfavorable,Favorable,,,,,,,,,,,,,The economy,,,,Somewhat disapprove,,Can bring needed change,,,,,,,In October,,,,,,,,White men,Married men,30-44,30-59,18-44,18-44,18-64,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,No,,,Not important,Factor,,,Only Donald Trump,,,,,Disapprove,Independent/Something else,Conservative Republicans,,,,,,,,,Republican Senate - Voted Trump,,,In the last month,Before that,,,,National questionnaire,English,Suburbs,Suburbs,2.0,East,Version 1,2.0,11782.0
173734.0, New York,160.0,Call 1,Complete,Election day exit poll,1.12284779548645,Hillary Clinton,Charles Schumer,The Democratic candidate,Female,White,25-29,Democrat,Liberal,,College graduate,No,,,,,Yes,,Hillary Clinton,,,,,Favorable,Unfavorable,,,Better today,,,,Hillary Clinton,Hillary Clinton,,,,,Oppose,Somewhat well,,,,,,,,,,,,,,,,,,Yes,No,Optimistic,Concerned,White women,,18-29,18-29,18-44,18-44,18-64,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,,,,,,,,,,,Very well or somewhat well,,,Liberal Democrats,Liberal Democrats,,,,,,,,,Democratic Senate - voted Clinton,,,,,,Excited or optimistic,Concerned or scared,National questionnaire,English,Rural,Small Cities/Rural,27.0,East,Version 4,5.0,14569.0
173741.0, New York,112.0,Call 1,Complete,Election day exit poll,1.13459861278534,Hillary Clinton,Charles Schumer,The Democratic candidate,Female,Black,25-29,Democrat,Conservative,,College graduate,No,,,Hillary Clinton,,,,,,,,Treats blacks unfairly,,,,,,,,Government should do more to solve problems,,,Did not go far enough,,,Offered a chance to apply for legal status,,,,,Worse than life today,,,Continue Barack Obama's policies,,Yes,No,Other christian,,,,,,Creates more U.S. jobs,,,,,,Black women,,18-29,18-29,18-44,18-44,18-64,18-49,18-29,25-29,Black 18-29,Black 18-29,Black 18-29,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic women,Non-White Democrats,Black,Black,Non-white,Black,Other,,,,,,,,,,,,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Only Hillary Clinton,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,,Not a mormon,,,,Democratic Senate - voted Clinton,,,,,,,,National questionnaire,English,"Cities over 500,000","Cities over 50,000",5.0,East,Version 3,1.0,11413.0
173751.0, New York,146.0,Call 1,Complete,Election day exit poll,1.16628110408783,Hillary Clinton,Charles Schumer,The Democratic candidate,Female,White,30-39,Independent,Moderate,"$30,000-$49,999",College graduate,No,,,,,,,,,,I dislike the other candidates,,,,,,,No,"Dissatisfied, but not angry",,,,,No,No,,,,Terrorism,,,Not so good,,,Can bring needed change,,,,,Yes,No,,,,,,,,,White women,,30-44,30-59,18-44,18-44,18-64,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,No,,,,,,,,"Dissatisfied, but not angry or Angry",Neither,,Not so good or poor,,Moderate/Liberal Republicans,Moderate Independents,,,,,,,,,Democratic Senate - voted Clinton,,Only Hillary Clinton,,,,,,National questionnaire,English,Suburbs,Suburbs,19.0,East,Version 2,3.0,12443.0
173763.0, New York,15.0,Call 1,Complete,Election day exit poll,0.798713326454163,Hillary Clinton,Charles Schumer,The Democratic candidate,Female,White,50-59,Independent,Moderate,"$50,000-$99,999",College graduate,No,,,,,,,,,,I like my candidate but with reservations,,,,,,,No,"Satisfied, but not enthusiastic",,,,,No,No,,,,Foreign policy,,,Good,,,Has the right experience,,,,,Yes,No,,,,,,,,,White women,,45-65,30-59,45+,45+,18-64,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,No,,,,,,,,"Enthusiastic or satisfied, but not enthusiastic",Neither,,Excellent or good,,Moderate/Liberal Republicans,Moderate Independents,,,,,,,,,Democratic Senate - voted Clinton,,Only Hillary Clinton,,,,,,National questionnaire,English,Rural,Small Cities/Rural,23.0,East,Version 2,5.0,14701.0
173770.0, New York,76.0,Call 1,Complete,Election day exit poll,0.505714654922485,Hillary Clinton,Charles Schumer,The Democratic candidate,Female,White,45-49,Democrat,Liberal,,College graduate,No,,,Hillary Clinton,,,,,,,,Treats blacks unfairly,,,,,,,,Government should do more to solve problems,,,Went too far,,,Offered a chance to apply for legal status,,,,,Better than life today,,,Change to more conservative policies,,Yes,No,Catholic,,,,,,Takes away U.S. jobs,,,,,,White women,,45-65,30-59,45+,45+,18-64,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,,,,,,,,,,,,,,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,"Protestant, Catholic or other Christian",Catholic,Catholic,Not a mormon,,,,Democratic Senate - voted Clinton,,,,,,,,National questionnaire,English,Suburbs,Suburbs,4.0,East,Version 3,2.0,11560.0
173771.0, New York,128.0,Call 1,Complete,Election day exit poll,0.993339359760284,Hillary Clinton,Charles Schumer,The Democratic candidate,Male,Black,30-39,Democrat,Liberal,"$30,000-$49,999",High school or less,No,,No,,,,An important factor,,,,,,,,Favorable,Unfavorable,,,,,,,,,,,,,The economy,,,,Strongly approve,,Cares about people like me,,,,,,,Before that,,,,,,,,Black men,Non married men,30-44,30-59,18-44,18-44,18-64,18-49,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,No college degree,High school graduate or less,Non white no college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Democrat,Black Democrat,Black Democrat,Democratic men,Non-White Democrats,Black,Black,Non-white,Black,Other,No,,,Important,Factor,,,Only Hillary Clinton,,,,,Approve,Liberal Democrats,Liberal Democrats,,,,,,,,,Democratic Senate - voted Clinton,,,Before that,Before that,,,,National questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",20.0,East,Version 1,3.0,12303.0
173773.0, New York,30.0,Call 1,Complete,Election day exit poll,0.662681102752686,Donald Trump,Wendy Long,The Republican candidate,Female,White,45-49,Independent,,,High school or less,No,,,,,Yes,,Donald Trump,,,,,Unfavorable,Favorable,,,Worse today,,,,Donald Trump,Donald Trump,,,,,Support,Very badly,,,,,,,,,,,,,,,,,,Yes,No,Concerned,Excited,White women,,45-65,30-59,45+,45+,18-64,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,,,,,,,,,,,Somewhat badly or very badly,,,,,,,,,,,,,Republican Senate - Voted Trump,,,,,,Concerned or scared,Excited or optimistic,National questionnaire,English,Rural,Small Cities/Rural,21.0,East,Version 4,5.0,12956.0
173783.0, New York,38.0,Call 1,Complete,Election day exit poll,0.871279537677765,Hillary Clinton,Charles Schumer,The Democratic candidate,Female,White,45-49,Independent,Liberal,,Postgraduate study,No,,,,,Yes,,Hillary Clinton,,,,,Favorable,Unfavorable,,,Better today,,,,Hillary Clinton,Hillary Clinton,,,,,Oppose,Somewhat well,,,,,,,,,,,,,,,,,,No,No,Optimistic,Scared,White women,,45-65,30-59,45+,45+,18-64,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,,,,,,,,,,,Very well or somewhat well,,,Moderate/Liberal Republicans,Liberal Independents,,,,,,,,,Democratic Senate - voted Clinton,,,,,,Excited or optimistic,Concerned or scared,National questionnaire,English,"Cities over 500,000","Cities over 50,000",12.0,East,Version 4,1.0,11230.0
173784.0, New York,142.0,Call 1,Complete,Election day exit poll,1.66465723514557,Hillary Clinton,Charles Schumer,The Democratic candidate,Male,White,30-39,Democrat,Liberal,,Postgraduate study,No,,,Hillary Clinton,,,,,,,,Omit,,,,,,,,Omit,,,Omit,,,Offered a chance to apply for legal status,,,,,Omit,,,Continue Barack Obama's policies,,Yes,No,Jewish,,,,,,Omit,,,,,,White men,,30-44,30-59,18-44,18-44,18-64,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,White suburban men,,,,,,,,,,,,,,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,Other religion,Jewish,Jewish,Not a mormon,,,,Democratic Senate - voted Clinton,,,,,,,,National questionnaire,English,Suburbs,Suburbs,1.0,East,Version 3,2.0,11963.0
173785.0, New York,160.0,Call 1,Complete,Election day exit poll,0.852132320404053,Donald Trump,Charles Schumer,The Democratic candidate,Female,White,50-59,Democrat,Moderate,,High school or less,No,,,,,Yes,,Hillary Clinton,,,,,Favorable,Unfavorable,,,Better today,,,,Donald Trump,Hillary Clinton,,,,,Support,Somewhat badly,,,,,,,,,,,,,,,,,,No,No,Concerned,Optimistic,White women,,45-65,30-59,45+,45+,18-64,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,,,,,,,,,,,Somewhat badly or very badly,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,,,,,,Democratic Senate - did not vote Clinton,,,,,,Concerned or scared,Excited or optimistic,National questionnaire,English,Rural,Small Cities/Rural,27.0,East,Version 4,5.0,14569.0
173790.0, New York,155.0,Call 1,Complete,Election day exit poll,0.966992080211639,Hillary Clinton,Charles Schumer,The Democratic candidate,Female,Black,40-44,Democrat,Liberal,"$50,000-$99,999",College graduate,No,,,,,,,,,,I like my candidate but with reservations,,,,,,,No,"Satisfied, but not enthusiastic",,,,,Yes,No,,,,The economy,,,Not so good,,,Has the right experience,,,,,Yes,No,,,,,,,,,Black women,,30-44,30-59,18-44,18-44,18-64,18-49,30-44,40-49,Black 30-44,Black 30-44,Black 30-44,College graduate,More than High school graduate,Non white college degree,Non-whites,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and non white",Democrat,Black Democrat,Black Democrat,Democratic women,Non-White Democrats,Black,Black,Non-white,Black,Other,No,,,,,,,,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,,Not so good or poor,,Liberal Democrats,Liberal Democrats,,,,,,,,,Democratic Senate - voted Clinton,,Only Hillary Clinton,,,,,,National questionnaire,English,Suburbs,Suburbs,16.0,East,Version 2,3.0,10703.0
173808.0, New York,76.0,Call 1,Not complete,Election day exit poll,0.481070727109909,Donald Trump,Wendy Long,The Republican candidate,Male,Asian,60-64,,,,,No,,,,,,,,,,,,,,,,,No,Angry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All other races,,45-65,60+,45+,45+,18-64,50+,60+,50-64,Non-Black 60+,All others,All others,,,,,,,,,,,,,,Asian,Other,Non-white,Asian,Other,,,,,,,,,"Dissatisfied, but not angry or Angry",,,,,,,,,,,,,,,Republican Senate - Voted Trump,,,,,,,,National questionnaire,English,Suburbs,Suburbs,4.0,East,Version 2,2.0,11560.0
173820.0, New York,112.0,Call 1,Complete,Election day exit poll,0.902021586894989,Hillary Clinton,Charles Schumer,The Democratic candidate,Female,Black,50-59,Democrat,Moderate,,College graduate,No,Yes,,Hillary Clinton,Once a week or more,,,,Some,Somewhat confident,,,,,,,,,,,,,,,,,,,,No,,,,,,,,Other christian,A minor factor,,,,Generally going in the right direction,,A lot,,,,,Black women,,45-65,30-59,45+,45+,18-64,50+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic women,Non-White Democrats,Black,Black,Non-white,Black,Other,,At least monthly,All others,,,A lot or some,Very confident or somewhat confident,,,,,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,,Not a mormon,No,,All others,Democratic Senate - voted Clinton,A minor factor or not a factor at all,,,,A lot or some,,,National questionnaire,English,"Cities over 500,000","Cities over 50,000",5.0,East,Version 5,1.0,11413.0
173821.0, New York,102.0,Call 1,Complete,Election day exit poll,1.0681859254837,Donald Trump,Wendy Long,The Republican candidate,Male,White,45-49,Republican,Moderate,"$50,000-$99,999",High school or less,No,,,,,,,,,,I strongly favor my candidate,,,,,,,No,"Satisfied, but not enthusiastic",,,,,No,Yes,,,,The economy,,,Poor,,,Can bring needed change,,,,,No,Yes,,,,,,,,,White men,,45-65,30-59,45+,45+,18-64,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,No college degree,High school graduate or less,White no college degree,White men non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,No,,,,,,,,"Enthusiastic or satisfied, but not enthusiastic",Only Donald Trump,,Not so good or poor,,Conservative Republicans,Mod./Liberal Republicans,,,,,,,,,Republican Senate - Voted Trump,,Only Donald Trump,,,,,,National questionnaire,English,Rural,Small Cities/Rural,19.0,East,Version 2,5.0,13825.0
173823.0, New York,128.0,Call 1,Complete,Election day exit poll,0.915419161319733,Hillary Clinton,Charles Schumer,The Democratic candidate,Female,Black,50-59,Something else,Moderate,,College graduate,No,,,Hillary Clinton,,,,,,,,Omit,,,,,,,,Government is doing too many things better left to businesses and individuals,,,Did not go far enough,,,Offered a chance to apply for legal status,,,,,Worse than life today,,,Continue Barack Obama's policies,,Yes,No,Other christian,,,,,,Takes away U.S. jobs,,,,,,Black women,,45-65,30-59,45+,45+,18-64,50+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Independent/Something else,Black non-Democrat,Black Independent,Independent women,All others,Black,Black,Non-white,Black,Other,,,,,,,,,,,,,,Moderate/Liberal Republicans,Moderate Independents,Only Hillary Clinton,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,,Not a mormon,,,,Democratic Senate - voted Clinton,,,,,,,,National questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",20.0,East,Version 3,3.0,12303.0
173832.0, New York,30.0,Call 1,Complete,Election day exit poll,0.719088315963745,Donald Trump,Wendy Long,The Republican candidate,Male,White,40-44,Republican,Moderate,,Some college/assoc. degree,No,,,,,,,Donald Trump,,,,,Favorable,Favorable,,,Better today,,,,Donald Trump,Donald Trump,,,,,Support,Somewhat well,,,,,,,,,,,,,,,,,,No,Yes,Scared,Optimistic,White men,,30-44,30-59,18-44,18-44,18-64,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,,,,,,,,,,,Very well or somewhat well,,,Conservative Republicans,Mod./Liberal Republicans,,,,,,,,,Republican Senate - Voted Trump,,,,,,Concerned or scared,Excited or optimistic,National questionnaire,English,Rural,Small Cities/Rural,21.0,East,Version 4,5.0,12956.0
