ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSOH16,SENOH16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,BRNAGAIN,MARRIED,@2WAYPRES16,CHILD12,CLINTONEMAIL,DESCRIBP12,FAVHCLIN16,FAVTRUMP,FAVKASICH,FINSIT,GOTV16,GOVTANGR16,HANDLEECON16,HANDLEFP16,HEALTHCARE16,CLINHONEST,TRUMPHONEST,IMMBETTER,IMMDEPORT,ISSUE16,JOBSIT,LIFE,NEC,OBAMA4,OBAMAPLCY16,QLT16,QUALCLINTON,QUALTRUMP,RACEFACTOR,TEMPCLINTON,TEMPTRUMP,TIME16,TRADE16,TRUMPWOMEN,UNIONHH12,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,CLINTONEMAILB,FAVPRES16,GOTVCLINTON,GOTVTRUMP,GOVTANGR16B,HONEST16,NEC2,OBAMA2,PARENTS,PTYIDEO,PTYIDEO7,QUALIFIED16,REL4,REL5,RELIGN10,RELWHITE,MORMON,SPLITTICKET,TEMPERAMENT16,TIME16MONTH,TIME16WEEK,TRUMPWOMENB,WHTEVANG,WPROTBRN,WPROTBRN3,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE
108148.0,Ohio,,,Complete,Telephone survey,0.840791702270508,Hillary Clinton,Ted Strickland,Male,White,60-64,Democrat,Liberal,,Postgraduate study,No,,Yes,,No,,I strongly favor my candidate,,,,,,"Satisfied, but not enthusiastic",,,Did not go far enough,Yes,No,,,The economy,Better today,,Good,,,Has the right experience,,,,Yes,No,,,,Yes,White men,Married men,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,Other,,,,,,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,Excellent or good,,Men without children,Liberal Democrats,Liberal Democrats,,,,,,,Democratic Senate - voted Clinton,Only Hillary Clinton,,,,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,Midwest,Version 2,Cinc/Dayton Area
108144.0,Ohio,,,Complete,Telephone survey,1.20285177230835,Hillary Clinton,Ted Strickland,Female,Black,45-49,Democrat,Liberal,,Postgraduate study,No,,Yes,,Yes,,I strongly favor my candidate,,,,,,"Satisfied, but not enthusiastic",,,Was about right,No,No,,,The economy,Better today,,Good,,,Has the right experience,,,,Yes,No,,,,Yes,Black women,Married women,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Black 45-59,Black 45-59,Black 45-64,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic women,Non-White Democrats,Black,Black,Non-white,Black,Other,,,,,,"Enthusiastic or satisfied, but not enthusiastic",Neither,Excellent or good,,Women with children,Liberal Democrats,Liberal Democrats,,,,,,,Democratic Senate - voted Clinton,Only Hillary Clinton,,,,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,Midwest,Version 2,Cinc/Dayton Area
108143.0,Ohio,,,Complete,Telephone survey,1.36660218238831,Hillary Clinton,Ted Strickland,Female,White,50-59,Democrat,,,High school or less,No,,Yes,,No,,I strongly favor my candidate,,,,,,"Dissatisfied, but not angry",,,Did not go far enough,Yes,No,,,Terrorism,Better today,,Not so good,,,Has the right experience,,,,Yes,No,,,,No,White women,Married women,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,,,,,,"Dissatisfied, but not angry or Angry",Only Hillary Clinton,Not so good or poor,,Women without children,,,,,,,,,Democratic Senate - voted Clinton,Only Hillary Clinton,,,,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,Midwest,Version 2,Ohio Valley + West
108142.0,Ohio,,,Complete,Telephone survey,0.463431864976883,Hillary Clinton,Ted Strickland,Male,Black,65 or over,Independent,Moderate,,College graduate,No,,Yes,,No,,I strongly favor my candidate,,,,,,Omit,,,Was about right,Yes,No,,,Foreign policy,Omit,,Not so good,,,Has the right experience,,,,Yes,No,,,,No,Black men,Married men,65+,60+,45+,50+,60+,65+,45+,65+,Black 60+,Black 60+,Black 65+,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Independent/Something else,Black non-Democrat,Black Independent,Independent men,All others,Black,Black,Non-white,Black,Other,,,,,,Omit,Only Hillary Clinton,Not so good or poor,,Men without children,Moderate/Liberal Republicans,Moderate Independents,,,,,,,Democratic Senate - voted Clinton,Only Hillary Clinton,,,,,,,State questionnaire,"Cities over 500,000","Cities over 50,000",3.0,Midwest,Version 2,Columbus Area
108141.0,Ohio,,,Complete,Telephone survey,0.839578628540039,Hillary Clinton,Ted Strickland,Female,White,60-64,Democrat,Liberal,,Postgraduate study,No,,Yes,,No,,I strongly favor my candidate,,,,,,"Satisfied, but not enthusiastic",,,Was about right,Yes,No,,,Foreign policy,About the same,,Good,,,Has good judgment,,,,Yes,No,,,,No,White women,Married women,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,,,,,,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,Excellent or good,,Women without children,Liberal Democrats,Liberal Democrats,,,,,,,Democratic Senate - voted Clinton,Only Hillary Clinton,,,,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",11.0,Midwest,Version 2,North
108140.0,Ohio,,,Complete,Telephone survey,3.01041507720947,Hillary Clinton,Ted Strickland,Female,White,18-24,Something else,Liberal,,High school or less,No,,No,,No,,I dislike the other candidates,,,,,,"Dissatisfied, but not angry",,,Did not go far enough,No,No,,,Terrorism,Better today,,Not so good,,,Can bring needed change,,,,Yes,No,,,,No,White women,Non married women,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,,,,,,"Dissatisfied, but not angry or Angry",Neither,Not so good or poor,,Women without children,Moderate/Liberal Republicans,Liberal Independents,,,,,,,Democratic Senate - voted Clinton,Only Hillary Clinton,,,,,,,State questionnaire,Rural,Small Cities/Rural,7.0,Midwest,Version 2,Ohio Valley + West
108135.0,Ohio,,,Complete,Telephone survey,1.18449926376343,Hillary Clinton,Ted Strickland,Male,White,65 or over,Democrat,Moderate,,High school or less,No,,Yes,,No,,I strongly favor my candidate,,,,,,Angry,,,Did not go far enough,Yes,No,,,Omit,Better today,,Good,,,Has the right experience,,,,Yes,No,,,,No,White men,Married men,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,Other,,,,,,"Dissatisfied, but not angry or Angry",Only Hillary Clinton,Excellent or good,,Men without children,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,,,,Democratic Senate - voted Clinton,Only Hillary Clinton,,,,,,,State questionnaire,Rural,Small Cities/Rural,12.0,Midwest,Version 2,Ohio Valley + West
108134.0,Ohio,,,Complete,Telephone survey,0.656540989875793,Hillary Clinton,Ted Strickland,Female,White,65 or over,Democrat,Liberal,,College graduate,No,,Yes,,No,,I dislike the other candidates,,,,,,"Dissatisfied, but not angry",,,Did not go far enough,Yes,No,,,The economy,About the same,,Good,,,Cares about people like me,,,,Yes,No,,,,No,White women,Married women,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,,,,,,"Dissatisfied, but not angry or Angry",Only Hillary Clinton,Excellent or good,,Women without children,Liberal Democrats,Liberal Democrats,,,,,,,Democratic Senate - voted Clinton,Only Hillary Clinton,,,,,,,State questionnaire,Suburbs,Suburbs,2.0,Midwest,Version 2,Ohio Valley + West
108133.0,Ohio,,,Complete,Telephone survey,1.68927097320557,Hillary Clinton,Ted Strickland,Male,White,30-39,Democrat,Liberal,,College graduate,No,,Yes,,Yes,,I strongly favor my candidate,,,,,,"Dissatisfied, but not angry",,,Did not go far enough,No,No,,,The economy,Better today,,Good,,,Has good judgment,,,,Yes,No,,,,No,White men,Married men,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,Other,,,,,,"Dissatisfied, but not angry or Angry",Neither,Excellent or good,,Men with children,Liberal Democrats,Liberal Democrats,,,,,,,Democratic Senate - voted Clinton,Only Hillary Clinton,,,,,,,State questionnaire,"Cities over 500,000","Cities over 50,000",3.0,Midwest,Version 2,Columbus Area
175481.0,Ohio,106.0,Call 1,Complete,Election day exit poll,0.878238022327423,Hillary Clinton,Ted Strickland,Female,White,60-64,Democrat,Liberal,,Postgraduate study,No,,Yes,,No,,I strongly favor my candidate,,,,,,Enthusiastic,,,Did not go far enough,Yes,No,,,Foreign policy,Better today,,Excellent,,,Has the right experience,,,,Yes,No,,,,No,White women,Married women,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,,,,,,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,Excellent or good,,Women without children,Liberal Democrats,Liberal Democrats,,,,,,,Democratic Senate - voted Clinton,Only Hillary Clinton,,,,,,,State questionnaire,Suburbs,Suburbs,13.0,Midwest,Version 2,North
175480.0,Ohio,65.0,Call 1,Complete,Election day exit poll,0.492440432310104,Hillary Clinton,Ted Strickland,Female,White,30-39,Democrat,Liberal,,Postgraduate study,No,,,,,,,,,,Better today,,,Hillary Clinton,Hillary Clinton,,,,,,,,,,,,,,,,,,,,,No,White women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,,,,,,,,,,,Liberal Democrats,Liberal Democrats,,,,,,,Democratic Senate - voted Clinton,,,,,,,,National questionnaire,Suburbs,Suburbs,10.0,Midwest,Version 4,Cinc/Dayton Area
108127.0,Ohio,,,Complete,Telephone survey,0.0648000836372375,Hillary Clinton,Ted Strickland,Female,Other,45-49,Democrat,Liberal,,College graduate,No,,No,,No,,I strongly favor my candidate,,,,,,"Dissatisfied, but not angry",,,Did not go far enough,Yes,No,,,Foreign policy,Better today,,Good,,,Has good judgment,,,,Yes,No,,,,No,All other races,Non married women,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,All others,All others,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Democrat,Non-black Democrat,All Other,Democratic women,Non-White Democrats,American Indian,Other,Non-white,American Indian,Other,,,,,,"Dissatisfied, but not angry or Angry",Only Hillary Clinton,Excellent or good,,Women without children,Liberal Democrats,Liberal Democrats,,,,,,,Democratic Senate - voted Clinton,Only Hillary Clinton,,,,,,,State questionnaire,Suburbs,Suburbs,14.0,Midwest,Version 2,North
108125.0,Ohio,,,Complete,Telephone survey,0.221916541457176,Hillary Clinton,Ted Strickland,Female,Black,60-64,Democrat,Moderate,,College graduate,No,,No,,No,,I strongly favor my candidate,,,,,,"Satisfied, but not enthusiastic",,,Was about right,Yes,No,,,The economy,Better today,,Excellent,,,Has the right experience,,,,Yes,No,,,,No,Black women,Non married women,45-65,60+,45+,50+,60+,50-64,45+,18-64,Black 60+,Black 60+,Black 45-64,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic women,Non-White Democrats,Black,Black,Non-white,Black,Other,,,,,,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,Excellent or good,,Women without children,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,,,,Democratic Senate - voted Clinton,Only Hillary Clinton,,,,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,Midwest,Version 2,North
108124.0,Ohio,,,Complete,Telephone survey,1.53720223903656,Hillary Clinton,Ted Strickland,Female,White,45-49,Democrat,Liberal,,Postgraduate study,No,,Yes,,No,,I strongly favor my candidate,,,,,,"Dissatisfied, but not angry",,,Did not go far enough,Yes,No,,,The economy,Better today,,Good,,,Has the right experience,,,,Yes,No,,,,Yes,White women,Married women,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,,,,,,"Dissatisfied, but not angry or Angry",Only Hillary Clinton,Excellent or good,,Women without children,Liberal Democrats,Liberal Democrats,,,,,,,Democratic Senate - voted Clinton,Only Hillary Clinton,,,,,,,State questionnaire,Suburbs,Suburbs,15.0,Midwest,Version 2,Columbus Area
108119.0,Ohio,,,Complete,Telephone survey,3.01476454734802,Hillary Clinton,Ted Strickland,Male,White,18-24,Something else,Liberal,,College graduate,No,,Yes,,No,,I dislike the other candidates,,,,,,"Dissatisfied, but not angry",,,Did not go far enough,Yes,No,,,The economy,Better today,,Good,,,Has good judgment,,,,Yes,No,,,,No,White men,Married men,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,,,,,,"Dissatisfied, but not angry or Angry",Only Hillary Clinton,Excellent or good,,Men without children,Moderate/Liberal Republicans,Liberal Independents,,,,,,,Democratic Senate - voted Clinton,Only Hillary Clinton,,,,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,Midwest,Version 2,Cinc/Dayton Area
108118.0,Ohio,,,Complete,Telephone survey,1.1690080165863,Hillary Clinton,Ted Strickland,Female,Black,65 or over,Democrat,Liberal,,Some college/assoc. degree,No,,No,,Yes,,I strongly favor my candidate,,,,,,"Satisfied, but not enthusiastic",,,Did not go far enough,Yes,No,,,Terrorism,Better today,,Poor,,,Cares about people like me,,,,Yes,No,,,,No,Black women,Non married women,65+,60+,45+,50+,60+,65+,45+,65+,Black 60+,Black 60+,Black 65+,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic women,Non-White Democrats,Black,Black,Non-white,Black,Other,,,,,,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,Not so good or poor,,Women with children,Liberal Democrats,Liberal Democrats,,,,,,,Democratic Senate - voted Clinton,Only Hillary Clinton,,,,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,Midwest,Version 2,Cinc/Dayton Area
193106.0,Ohio,66.0,Call 2,Complete,Election day exit poll,0.475318163633347,Hillary Clinton,Ted Strickland,Female,White,60-64,Democrat,Liberal,"$50,000-$99,999",College graduate,No,,,,,Not much,,Favorable,Unfavorable,Omit,,,,,,,,,,,The economy,,,,Strongly approve,,Has the right experience,Yes,No,,,,Before that,,A lot,,White women,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,No,Not much or not at all,Only Hillary Clinton,,,,,,Approve,,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,,,,,,Democratic Senate - voted Clinton,,Before that,Before that,A lot or some,,,,State questionnaire,Suburbs,Suburbs,10.0,Midwest,Version 1,Cinc/Dayton Area
108115.0,Ohio,,,Complete,Telephone survey,1.1690080165863,Hillary Clinton,Ted Strickland,Female,Black,65 or over,Democrat,Conservative,,College graduate,No,,No,,Yes,,I dislike the other candidates,,,,,,Angry,,,Was about right,Yes,No,,,The economy,Better today,,Excellent,,,Cares about people like me,,,,Yes,No,,,,Yes,Black women,Non married women,65+,60+,45+,50+,60+,65+,45+,65+,Black 60+,Black 60+,Black 65+,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic women,Non-White Democrats,Black,Black,Non-white,Black,Other,,,,,,"Dissatisfied, but not angry or Angry",Only Hillary Clinton,Excellent or good,,Women with children,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,,,,Democratic Senate - voted Clinton,Only Hillary Clinton,,,,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",11.0,Midwest,Version 2,Cleveland Area
108104.0,Ohio,,,Complete,Telephone survey,2.42947125434875,Hillary Clinton,Ted Strickland,Female,Black,25-29,Democrat,Conservative,,Some college/assoc. degree,No,,Yes,,Yes,,I strongly favor my candidate,,,,,,"Dissatisfied, but not angry",,,Did not go far enough,Yes,No,,,Terrorism,Worse today,,Poor,,,Can bring needed change,,,,Yes,No,,,,No,Black women,Married women,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Black 18-29,Black 18-29,Black 18-29,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic women,Non-White Democrats,Black,Black,Non-white,Black,Other,,,,,,"Dissatisfied, but not angry or Angry",Only Hillary Clinton,Not so good or poor,,Women with children,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,,,,Democratic Senate - voted Clinton,Only Hillary Clinton,,,,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",11.0,Midwest,Version 2,Cleveland Area
108102.0,Ohio,,,Complete,Telephone survey,0.219163209199905,Hillary Clinton,Ted Strickland,Male,White,65 or over,Democrat,Liberal,,Some college/assoc. degree,No,,Yes,,No,,I like my candidate but with reservations,,,,,,"Dissatisfied, but not angry",,,Did not go far enough,Yes,No,,,Foreign policy,Better today,,Not so good,,,Has the right experience,,,,Yes,No,,,,Yes,White men,Married men,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,Other,,,,,,"Dissatisfied, but not angry or Angry",Only Hillary Clinton,Not so good or poor,,Men without children,Liberal Democrats,Liberal Democrats,,,,,,,Democratic Senate - voted Clinton,Only Hillary Clinton,,,,,,,State questionnaire,Rural,Small Cities/Rural,5.0,Midwest,Version 2,North
