ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSMO16,SENMO16,GOVMO16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,MARRIED,@2WAYPRES16,BRNAGAIN,DESCRIBP12,FAIRJUSTICE,FAVHCLIN16,FAVTRUMP,GOVTANGR16,CLINHONEST,TRUMPHONEST,IMMDEPORT,ISSUE16,LIFE,NEC,OBAMA4,QLT16,QUALCLINTON,QUALTRUMP,RACEFACTOR,TEMPCLINTON,TEMPTRUMP,TIME16,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,FAVPRES16,GOVTANGR16B,HONEST16,NEC2,OBAMA2,PTYIDEO,PTYIDEO7,QUALIFIED16,SPLITTICKET,TEMPERAMENT16,TIME16MONTH,TIME16WEEK,WHTEVANG,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE,ZIPCODE
200614.0,Missouri,82.0,Call 2,Complete,Election day exit poll,1.18036556243896,Donald Trump,Roy Blunt,Eric Greitens,Male,White,50-59,Republican,Conservative,"$250,000 or more",Postgraduate study,No,,,Yes,,,Unfavorable,Favorable,,,,,Foreign policy,Worse than life today,,Strongly disapprove,Can bring needed change,No,Yes,,,,Before that,White men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,No,Only Donald Trump,,,,Disapprove,Independent/Something else,Conservative Republicans,Only Donald Trump,Republican Senate - Voted Trump,,Before that,Before that,White Born-again/Evangelical Christians,State questionnaire,Rural,Small Cities/Rural,6.0,Midwest,Version 1,4.0,63456.0
204162.0,Missouri,26.0,Call 2,Complete,Election day exit poll,0.835132241249084,Hillary Clinton,Jason Kander,Chris Koster,Male,White,30-39,Democrat,Moderate,"$50,000-$99,999",College graduate,No,,,No,,,Unfavorable,Unfavorable,,,,,The economy,About the same,,Somewhat approve,Has the right experience,Yes,No,,,,Before that,White men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,Other,No,Neither,,,,Approve,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Only Hillary Clinton,Democratic Senate - voted Clinton,,Before that,Before that,All others,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,Midwest,Version 1,4.0,65109.0
204161.0,Missouri,115.0,Call 2,Complete,Election day exit poll,0.657366573810577,Donald Trump,Roy Blunt,Eric Greitens,Female,White,50-59,Republican,Conservative,,College graduate,No,No,Donald Trump,No,,,,,,,,,,,,,,,,,,,,White women,Non married women,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,,,,,,,Independent/Something else,Conservative Republicans,,Republican Senate - Voted Trump,,,,All others,National questionnaire,Suburbs,Suburbs,2.0,Midwest,Version 5,1.0,63040.0
200111.0,Missouri,108.0,Call 2,Complete,Election day exit poll,0.678437232971191,Hillary Clinton,Jason Kander,Chris Koster,Female,White,65 or over,Democrat,Liberal,,Postgraduate study,No,Yes,Hillary Clinton,,I like my candidate but with reservations,Treats blacks unfairly,,,"Dissatisfied, but not angry",Yes,No,Offered a chance to apply for legal status,,,Good,,,,,Whites are favored over minorities,Yes,No,,White women,Married women,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,,,"Dissatisfied, but not angry or Angry",Only Hillary Clinton,Excellent or good,,Liberal Democrats,Liberal Democrats,,Democratic Senate - voted Clinton,Only Hillary Clinton,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,Midwest,Version 2,1.0,63122.0
216305.0,Missouri,119.0,Call 3,Complete,Election day exit poll,0.753368854522705,Hillary Clinton,Jason Kander,Chris Koster,Female,Black,40-44,Democrat,Moderate,"$100,000-$199,999",Some college/assoc. degree,No,,,Yes,,,Favorable,Unfavorable,,,,,The economy,Better than life today,,Strongly approve,Cares about people like me,Yes,No,,,,Before that,Black women,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Black 30-44,Black 30-44,Black 30-44,No college degree,More than High school graduate,Non white no college degree,Non-whites,100k or more,50k or more,100 thousand or more,"Over $50,000 and non white",Democrat,Black Democrat,Black Democrat,Democratic women,Non-White Democrats,Black,Black,Non-white,Black,Other,No,Only Hillary Clinton,,,,Approve,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Only Hillary Clinton,Democratic Senate - voted Clinton,,Before that,Before that,All others,State questionnaire,Suburbs,Suburbs,1.0,Midwest,Version 1,1.0,63033.0
179863.0,Missouri,119.0,Call 1,Complete,Election day exit poll,0.708229184150696,Hillary Clinton,Jason Kander,Chris Koster,Male,Black,50-59,Democrat,Moderate,,High school or less,No,Yes,Hillary Clinton,,I strongly favor my candidate,Treats blacks unfairly,,,"Satisfied, but not enthusiastic",Yes,No,Offered a chance to apply for legal status,,,Good,,,,,Whites are favored over minorities,Yes,No,,Black men,Married men,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Black 45-59,Black 45-59,Black 45-64,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic men,Non-White Democrats,Black,Black,Non-white,Black,Other,,,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,Excellent or good,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Democratic Senate - voted Clinton,Only Hillary Clinton,,,,State questionnaire,Suburbs,Suburbs,1.0,Midwest,Version 2,1.0,63033.0
204156.0,Missouri,70.0,Call 2,Complete,Election day exit poll,1.07557427883148,Donald Trump,Roy Blunt,Chris Koster,Female,White,40-44,,,"Under $30,000",Some college/assoc. degree,No,,,No,,,Unfavorable,Favorable,,,,,The economy,Better than life today,,Omit,Can bring needed change,No,Yes,,,,Before that,White women,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",,,,,,White,White,White,White,White suburban women,Yes,Only Donald Trump,,,,Omit,,,Only Donald Trump,Republican Senate - Voted Trump,,Before that,Before that,All others,State questionnaire,Suburbs,Suburbs,2.0,Midwest,Version 1,2.0,63010.0
183910.0,Missouri,101.0,Call 1,Complete,Election day exit poll,0.981505513191223,Hillary Clinton,Jason Kander,Chris Koster,Male,Black,40-44,Democrat,Liberal,,College graduate,No,,Hillary Clinton,,,Treats blacks unfairly,,,,,,Offered a chance to apply for legal status,,Better than life today,,,,Yes,No,,,,,Black men,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Black 30-44,Black 30-44,Black 30-44,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic men,Non-White Democrats,Black,Black,Non-white,Black,Other,,,,,,,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,Democratic Senate - voted Clinton,,,,,National questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 3,2.0,63376.0
216301.0,Missouri,108.0,Call 3,Complete,Election day exit poll,0.578767597675323,Hillary Clinton,Jason Kander,Chris Koster,Female,White,30-39,Democrat,Moderate,,College graduate,No,Yes,Hillary Clinton,,I like my candidate but with reservations,Treats blacks unfairly,,,Angry,Yes,No,Offered a chance to apply for legal status,,,Not so good,,,,,Whites are favored over minorities,Yes,No,,White women,Married women,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,,,"Dissatisfied, but not angry or Angry",Only Hillary Clinton,Not so good or poor,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Democratic Senate - voted Clinton,Only Hillary Clinton,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,Midwest,Version 2,1.0,63122.0
220348.0,Missouri,131.0,Call 3,Complete,Election day exit poll,0.756957411766052,Donald Trump,Jason Kander,Eric Greitens,Male,White,30-39,Democrat,Moderate,,Some college/assoc. degree,No,Yes,Donald Trump,,I dislike the other candidates,Treats blacks unfairly,,,"Dissatisfied, but not angry",No,Yes,Offered a chance to apply for legal status,,,Good,,,,,Whites are favored over minorities,Yes,No,,White men,Married men,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,Other,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Excellent or good,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Democratic Senate - did not vote Clinton,Only Hillary Clinton,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,Midwest,Version 2,1.0,63129.0
200102.0,Missouri,82.0,Call 2,Complete,Election day exit poll,1.19234955310822,Hillary Clinton,Roy Blunt,Chris Koster,Female,White,18-24,Republican,Moderate,,Some college/assoc. degree,No,No,Donald Trump,,I dislike the other candidates,Treats all people fairly,,,"Satisfied, but not enthusiastic",No,Omit,Offered a chance to apply for legal status,,,Not so good,,,,,No group is favored,No,Yes,,White women,Non married women,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,,,"Enthusiastic or satisfied, but not enthusiastic",Omit,Not so good or poor,,Conservative Republicans,Mod./Liberal Republicans,,Republican Senate - did not vote Trump,Only Donald Trump,,,,State questionnaire,Rural,Small Cities/Rural,6.0,Midwest,Version 2,4.0,63456.0
204148.0,Missouri,51.0,Call 2,Complete,Election day exit poll,0.636545419692993,Hillary Clinton,Jason Kander,Chris Koster,Female,Hispanic/Latino,18-24,Democrat,Liberal,"$100,000-$199,999",High school or less,Yes,,,No,,,Favorable,Unfavorable,,,,,The economy,About the same,,Strongly approve,Can bring needed change,Yes,No,,,,Before that,Latino women,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,Latino 18-29,Latino 18-29,No college degree,High school graduate or less,Non white no college degree,Non-whites,100k or more,50k or more,100 thousand or more,"Over $50,000 and non white",Democrat,Non-black Democrat,Latino Democrat,Democratic women,Non-White Democrats,White,Other,Non-white,Hispanic/Latino,Other,No,Only Hillary Clinton,,,,Approve,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,Democratic Senate - voted Clinton,,Before that,Before that,All others,State questionnaire,Suburbs,Suburbs,6.0,Midwest,Version 1,3.0,64063.0
219641.0,Missouri,38.0,Call 3,Complete,Election day exit poll,0.952190935611725,Donald Trump,Roy Blunt,Eric Greitens,Female,White,18-24,Republican,Conservative,,College graduate,No,No,Donald Trump,,I like my candidate but with reservations,Treats all people fairly,,,"Dissatisfied, but not angry",No,No,Offered a chance to apply for legal status,,,Not so good,,,,,Whites are favored over minorities,No,Yes,,White women,Non married women,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,,,"Dissatisfied, but not angry or Angry",Neither,Not so good or poor,,Independent/Something else,Conservative Republicans,,Republican Senate - Voted Trump,Only Donald Trump,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",7.0,Midwest,Version 2,5.0,65803.0
179852.0,Missouri,104.0,Call 1,Complete,Election day exit poll,0.579272568225861,Hillary Clinton,Jason Kander,Chris Koster,Female,White,45-49,Democrat,Liberal,"$250,000 or more",College graduate,No,,,No,,,Favorable,Unfavorable,,,,,The economy,About the same,,Strongly approve,Has the right experience,Yes,No,,,,Before that,White women,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,No,Only Hillary Clinton,,,,Approve,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,Democratic Senate - voted Clinton,,Before that,Before that,All others,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 1,2.0,63367.0
192813.0,Missouri,51.0,Call 1,Complete,Election day exit poll,0.647275865077972,Hillary Clinton,Jason Kander,Chris Koster,Male,White,,Democrat,Moderate,"$100,000-$199,999",Postgraduate study,No,,,No,,,Favorable,Unfavorable,,,,,The economy,Better than life today,,Strongly approve,Has good judgment,Yes,No,,,,In October,White men,,,,,,,,,,,,,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,White suburban men,No,Only Hillary Clinton,,,,Approve,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Only Hillary Clinton,Democratic Senate - voted Clinton,,In the last month,Before that,All others,State questionnaire,Suburbs,Suburbs,6.0,Midwest,Version 1,3.0,64063.0
204144.0,Missouri,158.0,Call 2,Complete,Election day exit poll,0.903515219688416,Donald Trump,Roy Blunt,Eric Greitens,Female,White,60-64,Independent,Conservative,,Some college/assoc. degree,No,No,Donald Trump,,I strongly favor my candidate,Treats all people fairly,,,Angry,No,Yes,Deported to the country they came from,,,Not so good,,,,,Minorities are favored over whites,No,Yes,,White women,Non married women,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Moderate/Liberal Republicans,Conservative Independents,,Republican Senate - Voted Trump,Only Donald Trump,,,,State questionnaire,Suburbs,Suburbs,7.0,Midwest,Version 2,5.0,65742.0
216288.0,Missouri,26.0,Call 3,Complete,Election day exit poll,0.778733789920807,Donald Trump,Jason Kander,Eric Greitens,Female,White,45-49,Something else,Moderate,"$30,000-$49,999",College graduate,No,,,No,,,Unfavorable,Favorable,,,,,The economy,About the same,,Strongly disapprove,Can bring needed change,No,Yes,,,,Before that,White women,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,No,Only Donald Trump,,,,Disapprove,Moderate/Liberal Republicans,Moderate Independents,Only Donald Trump,Democratic Senate - did not vote Clinton,,Before that,Before that,All others,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,Midwest,Version 1,4.0,65109.0
179844.0,Missouri,108.0,Call 1,Complete,Election day exit poll,0.359914153814316,Gary Johnson,Jason Kander,Eric Greitens,Female,White,45-49,Independent,Moderate,,Postgraduate study,No,No,Hillary Clinton,,I dislike the other candidates,Treats blacks unfairly,,,Angry,No,No,Offered a chance to apply for legal status,,,Good,,,,,Whites are favored over minorities,Yes,No,,White women,Non married women,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,,,"Dissatisfied, but not angry or Angry",Neither,Excellent or good,,Moderate/Liberal Republicans,Moderate Independents,,Democratic Senate - did not vote Clinton,Only Hillary Clinton,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,Midwest,Version 2,1.0,63122.0
