ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSMN16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,DESCRIBP12,FAIRJUSTICE,FAVHCLIN16,FAVTRUMP,HEALTHCARE16,CLINHONEST,TRUMPHONEST,ISSUE16,LIFE,MARRIED,QLT16,TEMPCLINTON,TEMPTRUMP,TIME16,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,FAVPRES16,HONEST16,PTYIDEO,PTYIDEO7,TEMPERAMENT16,TIME16MONTH,TIME16WEEK,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE,ZIPCODE
220631.0,Minnesota,95.0,Call 3,Complete,Election day exit poll,0.961496651172638,Hillary Clinton,Male,White,45-49,Independent,Liberal,"$100,000-$199,999",College graduate,No,,,Favorable,Unfavorable,,,,The economy,,Yes,Cares about people like me,,,Before that,White men,Married men,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,No,Only Hillary Clinton,,Moderate/Liberal Republicans,Liberal Independents,,Before that,Before that,National questionnaire,Suburbs,Suburbs,6.0,Midwest,Version 1,3.0,55330.0
139650.0,Minnesota,,,Complete,Telephone survey,0.0,Hillary Clinton,Male,Black,40-44,Democrat,Liberal,,Some college/assoc. degree,,,,,,,,,,,Yes,,,,,Black men,Married men,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Black 30-44,Black 30-44,Black 30-44,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic men,Non-White Democrats,Black,Black,Non-white,,Other,,,,Liberal Democrats,Liberal Democrats,,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,Midwest,Version 5,1.0,55117.0
139648.0,Minnesota,,,Complete,Telephone survey,0.0,Hillary Clinton,Male,White,60-64,Democrat,Conservative,,Postgraduate study,,,,,,,,,,,No,,,,,White men,Non married men,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,,Other,,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,National questionnaire,Rural,Small Cities/Rural,1.0,Midwest,Version 5,4.0,55987.0
139647.0,Minnesota,,,Complete,Telephone survey,0.0,Hillary Clinton,Female,Black,40-44,Democrat,Moderate,,High school or less,,,,,,,,,,,No,,,,,Black women,Non married women,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Black 30-44,Black 30-44,Black 30-44,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic women,Non-White Democrats,Black,Black,Non-white,,Other,,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,Midwest,Version 5,1.0,55444.0
139646.0,Minnesota,,,Complete,Telephone survey,0.0,Hillary Clinton,Female,White,50-59,Democrat,Liberal,,Some college/assoc. degree,,,,,,,,,,,No,,,,,White women,Non married women,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,,White suburban women,,,,Liberal Democrats,Liberal Democrats,,,,National questionnaire,Suburbs,Suburbs,1.0,Midwest,Version 5,3.0,55510.0
139645.0,Minnesota,,,Complete,Telephone survey,0.0,Hillary Clinton,Male,White,65 or over,Democrat,Liberal,,Postgraduate study,,,,,,,,,,,Yes,,,,,White men,Married men,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,,Other,,,,Liberal Democrats,Liberal Democrats,,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,Midwest,Version 5,1.0,55403.0
139643.0,Minnesota,,,Complete,Telephone survey,0.0,Hillary Clinton,Male,White,50-59,Democrat,Moderate,,College graduate,,,,,,,,,,,Yes,,,,,White men,Married men,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,,Other,,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,Midwest,Version 5,2.0,55448.0
139641.0,Minnesota,,,Complete,Telephone survey,0.0,Hillary Clinton,Female,,30-39,Independent,Moderate,,College graduate,,,,,,,,,,,Yes,,,,,,Married women,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,,,,College graduate,More than High school graduate,,,,,,,Independent/Something else,,,Independent women,,,,,,Other,,,,Moderate/Liberal Republicans,Moderate Independents,,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",6.0,Midwest,Version 5,3.0,56303.0
139640.0,Minnesota,,,Complete,Telephone survey,0.0,Hillary Clinton,Female,White,65 or over,,,,High school or less,,,,,,,,,,,No,,,,,White women,Non married women,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,,,,,,White,White,White,,Other,,,,,,,,,National questionnaire,Rural,Small Cities/Rural,8.0,Midwest,Version 5,5.0,56672.0
220239.0,Minnesota,52.0,Call 3,Complete,Election day exit poll,0.992356956005096,Hillary Clinton,Male,Black,40-44,Democrat,Liberal,"$50,000-$99,999",High school or less,No,I strongly favor my candidate,Treats blacks unfairly,Favorable,Unfavorable,Did not go far enough,Yes,No,The economy,Better than life today,No,Has the right experience,Yes,Yes,Before that,Black men,Non married men,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Black 30-44,Black 30-44,Black 30-44,No college degree,High school graduate or less,Non white no college degree,Non-whites,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and non white",Democrat,Black Democrat,Black Democrat,Democratic men,Non-White Democrats,Black,Black,Non-white,Black,Other,No,Only Hillary Clinton,Only Hillary Clinton,Liberal Democrats,Liberal Democrats,Both,Before that,Before that,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 1,1.0,55305.0
184176.0,Minnesota,28.0,Call 1,Complete,Election day exit poll,0.672905206680298,Hillary Clinton,Male,Asian,50-59,Democrat,Liberal,"$30,000-$49,999",College graduate,No,I strongly favor my candidate,Treats all people fairly,Favorable,Unfavorable,Was about right,Yes,No,Immigration,Better than life today,No,Has good judgment,Yes,No,In the last few days,All other races,Non married men,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,All others,All others,College graduate,More than High school graduate,Non white college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Democrat,Non-black Democrat,All Other,Democratic men,Non-White Democrats,Asian,Other,Non-white,Asian,Other,No,Only Hillary Clinton,Only Hillary Clinton,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,In the last month,In the last week,State questionnaire,Suburbs,Suburbs,2.0,Midwest,Version 1,2.0,55075.0
204411.0,Minnesota,71.0,Call 2,Complete,Election day exit poll,1.26832473278046,Hillary Clinton,Female,Hispanic/Latino,65 or over,,,"$50,000-$99,999",College graduate,Yes,I strongly favor my candidate,Treats blacks unfairly,Favorable,Unfavorable,Did not go far enough,Yes,No,Omit,Better than life today,Yes,Has the right experience,Yes,No,In September,Latino women,Married women,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,Latino 60+,Latino 65+,College graduate,More than High school graduate,Non white college degree,Non-whites,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and non white",,,,,,White,Other,Non-white,Hispanic/Latino,Other,No,Only Hillary Clinton,Only Hillary Clinton,,,Only Hillary Clinton,Before that,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,Midwest,Version 1,1.0,55109.0
220598.0,Minnesota,9.0,Call 3,Complete,Election day exit poll,1.00050747394562,Hillary Clinton,Female,White,65 or over,Democrat,Liberal,"$100,000-$199,999",Postgraduate study,No,I like my candidate but with reservations,Treats blacks unfairly,Favorable,Unfavorable,Did not go far enough,No,No,Terrorism,Worse than life today,Yes,Has good judgment,Yes,No,In October,White women,Married women,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,No,Only Hillary Clinton,Neither,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,In the last month,Before that,State questionnaire,Rural,Small Cities/Rural,7.0,Midwest,Version 1,5.0,56601.0
220595.0,Minnesota,25.0,Call 3,Complete,Election day exit poll,0.631346344947815,Hillary Clinton,Female,White,30-39,Democrat,Conservative,,Some college/assoc. degree,No,,,,,,,,,,,,,,,White women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,National questionnaire,Rural,Small Cities/Rural,2.0,Midwest,Version 4,2.0,55057.0
200346.0,Minnesota,46.0,Call 2,Complete,Election day exit poll,1.07699358463287,Hillary Clinton,Female,White,45-49,Democrat,Liberal,"$250,000 or more",High school or less,No,I strongly favor my candidate,Treats blacks unfairly,Favorable,Unfavorable,Was about right,No,No,Terrorism,About the same,Yes,Can bring needed change,Yes,No,Before that,White women,Married women,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,High school graduate or less,White no college degree,White women non college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,No,Only Hillary Clinton,Neither,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,Before that,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,Midwest,Version 1,1.0,55419.0
204394.0,Minnesota,51.0,Call 2,Complete,Election day exit poll,1.02924728393555,Hillary Clinton,Female,White,50-59,Independent,Liberal,,Postgraduate study,No,,,,,,,,,,,,,,,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,,,,Moderate/Liberal Republicans,Liberal Independents,,,,National questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 4,1.0,55361.0
220588.0,Minnesota,65.0,Call 3,Complete,Election day exit poll,1.09293138980865,Hillary Clinton,Female,White,30-39,Democrat,,"$50,000-$99,999",Some college/assoc. degree,No,I strongly favor my candidate,Treats all people fairly,Favorable,Unfavorable,Did not go far enough,Yes,No,Terrorism,About the same,No,Has the right experience,Yes,No,Before that,White women,Non married women,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,No,Only Hillary Clinton,Only Hillary Clinton,,,Only Hillary Clinton,Before that,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,Midwest,Version 1,4.0,55906.0
184141.0,Minnesota,7.0,Call 1,Complete,Election day exit poll,0.781666874885559,Hillary Clinton,Female,White,40-44,Independent,Moderate,"$100,000-$199,999",College graduate,No,Omit,Omit,Unfavorable,Unfavorable,Went too far,No,No,The economy,Worse than life today,Yes,Omit,No,No,In September,White women,Married women,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,No,Neither,Neither,Moderate/Liberal Republicans,Moderate Independents,Neither,Before that,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",6.0,Midwest,Version 1,2.0,55126.0
139080.0,Minnesota,,,Complete,Telephone survey,0.0,Hillary Clinton,Female,White,60-64,Democrat,Liberal,"$50,000-$99,999",College graduate,,I strongly favor my candidate,,,,,Yes,No,The economy,,,Has good judgment,Yes,No,,White women,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,,Other,No,,Only Hillary Clinton,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,Midwest,Version 2,1.0,55444.0
204384.0,Minnesota,96.0,Call 2,Complete,Election day exit poll,0.921725630760193,Hillary Clinton,Male,White,65 or over,Democrat,Liberal,"$50,000-$99,999",Postgraduate study,No,I dislike the other candidates,Omit,Favorable,Unfavorable,Did not go far enough,Yes,No,The economy,About the same,Yes,Has good judgment,Yes,No,Before that,White men,Married men,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White men college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,Other,No,Only Hillary Clinton,Only Hillary Clinton,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,Before that,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",6.0,Midwest,Version 1,3.0,56304.0
220568.0,Minnesota,46.0,Call 3,Complete,Election day exit poll,1.1478875875473,Hillary Clinton,Male,White,45-49,Democrat,Liberal,"$200.000-$249,999",Postgraduate study,No,I strongly favor my candidate,Treats blacks unfairly,Favorable,Unfavorable,Did not go far enough,Yes,No,Terrorism,Better than life today,Yes,Has the right experience,Yes,No,Before that,White men,Married men,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,Other,No,Only Hillary Clinton,Only Hillary Clinton,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,Before that,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,Midwest,Version 1,1.0,55419.0
204370.0,Minnesota,27.0,Call 2,Complete,Election day exit poll,1.02593779563904,Hillary Clinton,Female,White,40-44,Democrat,Liberal,"$100,000-$199,999",Postgraduate study,No,,,Favorable,Unfavorable,,,,The economy,,Yes,Has good judgment,,,Before that,White women,Married women,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,No,Only Hillary Clinton,,Liberal Democrats,Liberal Democrats,,Before that,Before that,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,Midwest,Version 1,2.0,55120.0
