ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSAZ16,SENAZ16,PROP205AZ16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,@2WAYPRES16,CLINTONEMAIL,DESCRIBP12,FAVHCLIN16,FAVTRUMP,GOVTANGR16,HANDLEECON16,HANDLEFP16,CLINHONEST,TRUMPHONEST,IMMDEPORT,IMMWALL,ISSUE16,LIFE,NEC,OBAMA4,QLT16,QUALCLINTON,QUALTRUMP,RACEFACTOR,TEMPCLINTON,TEMPTRUMP,TIME16,TRUMPWOMEN,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,CLINTONEMAILB,FAVPRES16,GOVTANGR16B,HONEST16,NEC2,OBAMA2,PTYIDEO,PTYIDEO7,QUALIFIED16,SPLITTICKET,TEMPERAMENT16,TIME16MONTH,TIME16WEEK,TRUMPWOMENB,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE,SPANISHQ,ZIPCODE
111524.0,Arizona,,,Complete,Telephone survey,5.94213342666626,Donald Trump,Other,No,Female,White,50-59,Republican,Liberal,"$50,000-$99,999",Postgraduate study,No,Donald Trump,A lot,I strongly favor my candidate,Unfavorable,Favorable,"Dissatisfied, but not angry",Donald Trump,Donald Trump,No,Yes,Offered a chance to apply for legal status,Support,Immigration,Better than life today,Poor,Strongly disapprove,Cares about people like me,No,Yes,Minorities are favored over whites,No,Yes,Before that,Not at all,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,No,A lot or some,Only Donald Trump,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,Disapprove,Conservative Republicans,Mod./Liberal Republicans,Only Donald Trump,Other Senate vote,Only Donald Trump,Before that,Before that,Not much or not at all,State questionnaire,"Cities over 500,000","Cities over 50,000",6.0,West,Version 1,1.0,English,85032.0
111525.0,Arizona,,,Complete,Telephone survey,1.56419658660889,Gary Johnson,Ann Kirkpatrick,Yes,Female,White,18-24,Democrat,Liberal,,High school or less,No,Would not have voted,A lot,I strongly favor my candidate,Unfavorable,Unfavorable,Angry,Hillary Clinton,Hillary Clinton,No,No,Offered a chance to apply for legal status,Oppose,Immigration,Worse than life today,Good,Somewhat approve,Has good judgment,No,No,No group is favored,No,No,In the last week,A lot,White women,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,,A lot or some,Neither,"Dissatisfied, but not angry or Angry",Neither,Excellent or good,Approve,Liberal Democrats,Liberal Democrats,Neither,Democratic Senate - did not vote Clinton,Neither,In the last month,In the last week,A lot or some,State questionnaire,"Cities over 500,000","Cities over 50,000",6.0,West,Version 1,1.0,English,85032.0
111526.0,Arizona,,,Complete,Telephone survey,0.303871393203735,Gary Johnson,John McCain,No,Male,White,50-59,Democrat,Liberal,"Under $30,000",High school or less,No,Would not have voted,A lot,I strongly favor my candidate,Unfavorable,Unfavorable,Angry,Hillary Clinton,Hillary Clinton,No,No,Offered a chance to apply for legal status,Support,Terrorism,Better than life today,Good,Strongly approve,Cares about people like me,No,No,No group is favored,No,No,Before that,A lot,White men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,High school graduate or less,White no college degree,White men non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,Other,Yes,A lot or some,Neither,"Dissatisfied, but not angry or Angry",Neither,Excellent or good,Approve,Liberal Democrats,Liberal Democrats,Neither,Republican Senate - did not vote Trump,Neither,Before that,Before that,A lot or some,State questionnaire,"Cities over 500,000","Cities over 50,000",6.0,West,Version 1,1.0,English,85032.0
111527.0,Arizona,,,Complete,Telephone survey,0.627488017082214,Gary Johnson,John McCain,No,Female,White,30-39,Democrat,Liberal,"$50,000-$99,999",College graduate,No,Hillary Clinton,Not at all,I like my candidate but with reservations,Favorable,Unfavorable,"Dissatisfied, but not angry",Hillary Clinton,Hillary Clinton,Yes,No,Offered a chance to apply for legal status,Oppose,The economy,Better than life today,Good,Strongly approve,Has good judgment,Yes,No,No group is favored,Yes,No,In October,A lot,White women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,No,Not much or not at all,Only Hillary Clinton,"Dissatisfied, but not angry or Angry",Only Hillary Clinton,Excellent or good,Approve,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,Republican Senate - did not vote Trump,Only Hillary Clinton,In the last month,Before that,A lot or some,State questionnaire,"Cities over 500,000","Cities over 50,000",6.0,West,Version 1,1.0,English,85032.0
111528.0,Arizona,,,Complete,Telephone survey,1.77915382385254,Gary Johnson,John McCain,No,Male,White,25-29,Republican,Conservative,"$30,000-$49,999",College graduate,No,Donald Trump,A lot,I dislike the other candidates,Unfavorable,Favorable,Angry,Donald Trump,Donald Trump,Yes,Yes,Offered a chance to apply for legal status,Oppose,The economy,Worse than life today,Not so good,Somewhat disapprove,Can bring needed change,No,Yes,Whites are favored over minorities,Yes,No,In September,A lot,White men,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White men college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,No,A lot or some,Only Donald Trump,"Dissatisfied, but not angry or Angry",Both,Not so good or poor,Disapprove,Independent/Something else,Conservative Republicans,Only Donald Trump,Republican Senate - did not vote Trump,Only Hillary Clinton,Before that,Before that,A lot or some,State questionnaire,"Cities over 500,000","Cities over 50,000",6.0,West,Version 1,1.0,English,85032.0
111529.0,Arizona,,,Complete,Telephone survey,1.98679006099701,Jill Stein,Ann Kirkpatrick,No,Male,White,30-39,Independent,Liberal,"$50,000-$99,999",Some college/assoc. degree,No,Hillary Clinton,Some,I like my candidate but with reservations,Unfavorable,Unfavorable,Angry,Hillary Clinton,Hillary Clinton,No,No,Offered a chance to apply for legal status,Oppose,Foreign policy,Worse than life today,Not so good,Somewhat disapprove,Has good judgment,Yes,No,No group is favored,Yes,No,In September,A lot,White men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White men non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,No,A lot or some,Neither,"Dissatisfied, but not angry or Angry",Neither,Not so good or poor,Disapprove,Moderate/Liberal Republicans,Liberal Independents,Only Hillary Clinton,Democratic Senate - did not vote Clinton,Only Hillary Clinton,Before that,Before that,A lot or some,State questionnaire,"Cities over 500,000","Cities over 50,000",6.0,West,Version 1,1.0,English,85032.0
111530.0,Arizona,,,Complete,Telephone survey,0.497808277606964,Other,John McCain,No,Female,White,65 or over,Democrat,Liberal,"Under $30,000",College graduate,No,Omit,A lot,I strongly favor my candidate,Omit,Omit,"Dissatisfied, but not angry",Omit,Omit,No,Yes,Offered a chance to apply for legal status,Support,Terrorism,Better than life today,Not so good,Strongly disapprove,Has good judgment,No,Yes,Omit,Omit,Yes,In October,Not at all,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,No,A lot or some,Omit,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,Disapprove,Liberal Democrats,Liberal Democrats,Only Donald Trump,Republican Senate - did not vote Trump,Only Donald Trump,In the last month,Before that,Not much or not at all,State questionnaire,"Cities over 500,000","Cities over 50,000",6.0,West,Version 1,1.0,English,85032.0
111531.0,Arizona,,,Complete,Telephone survey,1.11570835113525,Hillary Clinton,Ann Kirkpatrick,Yes,Female,Hispanic/Latino,18-24,Democrat,Liberal,"$30,000-$49,999",Postgraduate study,Yes,Hillary Clinton,Some,I like my candidate but with reservations,Favorable,Unfavorable,"Dissatisfied, but not angry",Hillary Clinton,Hillary Clinton,Yes,No,Offered a chance to apply for legal status,Oppose,The economy,About the same,Not so good,Strongly approve,Cares about people like me,Yes,No,Whites are favored over minorities,Yes,No,In October,A lot,Latino women,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,Latino 18-29,Latino 18-29,College graduate,More than High school graduate,Non white college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Democrat,Non-black Democrat,Latino Democrat,Democratic women,Non-White Democrats,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,No,A lot or some,Only Hillary Clinton,"Dissatisfied, but not angry or Angry",Only Hillary Clinton,Not so good or poor,Approve,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,Democratic Senate - voted Clinton,Only Hillary Clinton,In the last month,Before that,A lot or some,State questionnaire,"Cities over 500,000","Cities over 50,000",7.0,West,Version 1,1.0,English,85033.0
111532.0,Arizona,,,Complete,Telephone survey,1.15700149536133,Hillary Clinton,Ann Kirkpatrick,Yes,Female,Hispanic/Latino,45-49,Democrat,Conservative,"$50,000-$99,999",Some college/assoc. degree,Yes,Hillary Clinton,Not at all,I like my candidate but with reservations,Favorable,Unfavorable,"Satisfied, but not enthusiastic",Donald Trump,Hillary Clinton,Yes,No,Offered a chance to apply for legal status,Oppose,Terrorism,About the same,Poor,Somewhat approve,Can bring needed change,Yes,No,Minorities are favored over whites,Yes,No,Before that,A lot,Latino women,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,Latino 45-59,Latino 45-64,No college degree,More than High school graduate,Non white no college degree,Non-whites,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and non white",Democrat,Non-black Democrat,Latino Democrat,Democratic women,Non-White Democrats,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,No,Not much or not at all,Only Hillary Clinton,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,Not so good or poor,Approve,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Only Hillary Clinton,Democratic Senate - voted Clinton,Only Hillary Clinton,Before that,Before that,A lot or some,State questionnaire,"Cities over 500,000","Cities over 50,000",3.0,West,Version 1,1.0,English,85033.0
111533.0,Arizona,,,Complete,Telephone survey,0.884763181209564,Hillary Clinton,Ann Kirkpatrick,Yes,Female,Hispanic/Latino,50-59,Democrat,Liberal,"$30,000-$49,999",High school or less,Yes,Hillary Clinton,Not at all,I strongly favor my candidate,Favorable,Unfavorable,"Satisfied, but not enthusiastic",Hillary Clinton,Hillary Clinton,Yes,No,Offered a chance to apply for legal status,Support,The economy,About the same,Good,Strongly approve,Has the right experience,Yes,No,No group is favored,Yes,No,Before that,Some,Latino women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,Latino 45-59,Latino 45-64,No college degree,High school graduate or less,Non white no college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Democrat,Non-black Democrat,Latino Democrat,Democratic women,Non-White Democrats,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,No,Not much or not at all,Only Hillary Clinton,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,Excellent or good,Approve,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,Democratic Senate - voted Clinton,Only Hillary Clinton,Before that,Before that,A lot or some,State questionnaire,"Cities over 500,000","Cities over 50,000",7.0,West,Version 1,1.0,English,85033.0
111534.0,Arizona,,,Complete,Telephone survey,2.87896585464478,Hillary Clinton,Ann Kirkpatrick,No,Female,Hispanic/Latino,40-44,Democrat,Moderate,"$100,000-$199,999",High school or less,Yes,Hillary Clinton,Not at all,I strongly favor my candidate,Favorable,Unfavorable,"Satisfied, but not enthusiastic",Hillary Clinton,Hillary Clinton,Yes,No,Offered a chance to apply for legal status,Oppose,Terrorism,Better than life today,Good,Strongly approve,Has the right experience,Yes,No,Whites are favored over minorities,Yes,No,Before that,A lot,Latino women,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,Latino 30-44,Latino 30-44,No college degree,High school graduate or less,Non white no college degree,Non-whites,100k or more,50k or more,100 thousand or more,"Over $50,000 and non white",Democrat,Non-black Democrat,Latino Democrat,Democratic women,Non-White Democrats,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,No,Not much or not at all,Only Hillary Clinton,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,Excellent or good,Approve,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Only Hillary Clinton,Democratic Senate - voted Clinton,Only Hillary Clinton,Before that,Before that,A lot or some,State questionnaire,"Cities over 500,000","Cities over 50,000",3.0,West,Version 1,1.0,English,85033.0
111535.0,Arizona,,,Complete,Telephone survey,0.332415491342545,Hillary Clinton,John McCain,No,Female,Hispanic/Latino,50-59,Democrat,Liberal,"Under $30,000",High school or less,Yes,Hillary Clinton,Not much,I like my candidate but with reservations,Favorable,Unfavorable,"Dissatisfied, but not angry",Hillary Clinton,Hillary Clinton,Omit,No,Offered a chance to apply for legal status,Oppose,Terrorism,Better than life today,Not so good,Somewhat approve,Has the right experience,Yes,No,Whites are favored over minorities,Yes,No,In October,A lot,Latino women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,Latino 45-59,Latino 45-64,No college degree,High school graduate or less,Non white no college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Democrat,Non-black Democrat,Latino Democrat,Democratic women,Non-White Democrats,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,No,Not much or not at all,Only Hillary Clinton,"Dissatisfied, but not angry or Angry",Omit,Not so good or poor,Approve,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,Republican Senate - did not vote Trump,Only Hillary Clinton,In the last month,Before that,A lot or some,State questionnaire,"Cities over 500,000","Cities over 50,000",3.0,West,Version 1,1.0,Spanish,85033.0
111536.0,Arizona,,,Complete,Telephone survey,0.961618483066559,Hillary Clinton,Did not vote,Yes,Female,Hispanic/Latino,18-24,Independent,,"$30,000-$49,999",Some college/assoc. degree,Yes,Hillary Clinton,Not much,I dislike the other candidates,Favorable,Unfavorable,"Dissatisfied, but not angry",Hillary Clinton,Hillary Clinton,Yes,No,Offered a chance to apply for legal status,Oppose,Foreign policy,Better than life today,Good,Strongly approve,Can bring needed change,Yes,No,Whites are favored over minorities,Yes,No,Before that,A lot,Latino women,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,Latino 18-29,Latino 18-29,No college degree,More than High school graduate,Non white no college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Independent/Something else,Non-black non-Democrat,Latino Independent,Independent women,All others,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,No,Not much or not at all,Only Hillary Clinton,"Dissatisfied, but not angry or Angry",Only Hillary Clinton,Excellent or good,Approve,,,Only Hillary Clinton,,Only Hillary Clinton,Before that,Before that,A lot or some,State questionnaire,"Cities over 500,000","Cities over 50,000",7.0,West,Version 1,1.0,English,85035.0
