ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSOR16,SENOR16,GOVOR16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,DESCRIBP12,FAVHCLIN16,FAVTRUMP,CLINHONEST,TRUMPHONEST,IMMDEPORT,ISSUE16,LIFE,NEC,OBAMA4,QLT16,TEMPCLINTON,TEMPTRUMP,TIME16,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,FAVPRES16,HONEST16,NEC2,OBAMA2,PTYIDEO,PTYIDEO7,SPLITTICKET,TEMPERAMENT16,TIME16MONTH,TIME16WEEK,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE,ZIPCODE
110720.0,Oregon,,,Complete,Telephone survey,0.537863194942474,Donald Trump,Mark Callahan,Bud Pierce,Male,White,40-44,Independent,Moderate,"$50,000-$99,999",Some college/assoc. degree,No,I strongly favor my candidate,Unfavorable,Favorable,No,Yes,Offered a chance to apply for legal status,Terrorism,Better than life today,Poor,Strongly disapprove,Can bring needed change,No,Yes,Before that,White men,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White men non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,No,Only Donald Trump,Only Donald Trump,Not so good or poor,Disapprove,Moderate/Liberal Republicans,Moderate Independents,Republican Senate - Voted Trump,Only Donald Trump,Before that,Before that,State questionnaire,Suburbs,Suburbs,3.0,West,,2.0,97038.0
110721.0,Oregon,,,Complete,Telephone survey,1.18265306949615,Hillary Clinton,Ron Wyden,Kate Brown,Female,White,40-44,Independent,Moderate,"$30,000-$49,999",College graduate,No,I like my candidate but with reservations,Unfavorable,Unfavorable,Yes,No,Offered a chance to apply for legal status,Terrorism,About the same,Good,Somewhat approve,Has the right experience,Yes,No,Before that,White women,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,No,Neither,Only Hillary Clinton,Excellent or good,Approve,Moderate/Liberal Republicans,Moderate Independents,Democratic Senate - voted Clinton,Only Hillary Clinton,Before that,Before that,State questionnaire,Suburbs,Suburbs,2.0,West,,4.0,97540.0
110722.0,Oregon,,,Complete,Telephone survey,0.625227451324463,Hillary Clinton,Ron Wyden,Bud Pierce,Male,White,65 or over,Independent,Moderate,,College graduate,No,I like my candidate but with reservations,Favorable,Unfavorable,Yes,No,Offered a chance to apply for legal status,Foreign policy,About the same,Good,Somewhat approve,Has good judgment,Yes,No,Before that,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,No,Only Hillary Clinton,Only Hillary Clinton,Excellent or good,Approve,Moderate/Liberal Republicans,Moderate Independents,Democratic Senate - voted Clinton,Only Hillary Clinton,Before that,Before that,State questionnaire,Suburbs,Suburbs,4.0,West,,4.0,97759.0
110723.0,Oregon,,,Complete,Telephone survey,0.681629478931427,Hillary Clinton,Ron Wyden,Kate Brown,Male,White,60-64,Independent,Liberal,"$50,000-$99,999",College graduate,No,I dislike the other candidates,Unfavorable,Unfavorable,No,No,Offered a chance to apply for legal status,Foreign policy,About the same,Good,Somewhat approve,Has good judgment,Yes,No,Before that,White men,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,No,Neither,Neither,Excellent or good,Approve,Moderate/Liberal Republicans,Liberal Independents,Democratic Senate - voted Clinton,Only Hillary Clinton,Before that,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,West,,2.0,97124.0
110724.0,Oregon,,,Complete,Telephone survey,0.786023378372192,Donald Trump,Ron Wyden,Bud Pierce,Male,White,60-64,Independent,Conservative,"$30,000-$49,999",High school or less,No,I dislike the other candidates,Unfavorable,Unfavorable,No,Yes,Deported to the country they came from,The economy,Worse than life today,Not so good,Strongly disapprove,Can bring needed change,No,No,Before that,White men,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,No college degree,High school graduate or less,White no college degree,White men non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,Yes,Neither,Only Donald Trump,Not so good or poor,Disapprove,Moderate/Liberal Republicans,Conservative Independents,Democratic Senate - did not vote Clinton,Neither,Before that,Before that,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,2.0,West,,4.0,97526.0
110725.0,Oregon,,,Complete,Telephone survey,2.2108268737793,Hillary Clinton,Ron Wyden,Kate Brown,Male,White,18-24,Democrat,Liberal,"$50,000-$99,999",Some college/assoc. degree,No,I strongly favor my candidate,Favorable,Unfavorable,Yes,No,Offered a chance to apply for legal status,The economy,About the same,Good,Strongly approve,Has good judgment,Yes,No,Before that,White men,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White men non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,White suburban men,No,Only Hillary Clinton,Only Hillary Clinton,Excellent or good,Approve,Liberal Democrats,Liberal Democrats,Democratic Senate - voted Clinton,Only Hillary Clinton,Before that,Before that,State questionnaire,Suburbs,Suburbs,1.0,West,,2.0,97223.0
110726.0,Oregon,,,Complete,Telephone survey,0.275769382715225,Hillary Clinton,Ron Wyden,Kate Brown,Female,White,50-59,Democrat,Liberal,"$50,000-$99,999",Some college/assoc. degree,No,I strongly favor my candidate,Favorable,Unfavorable,Yes,No,Offered a chance to apply for legal status,Terrorism,Worse than life today,Good,Strongly approve,Has the right experience,Yes,No,Before that,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,No,Only Hillary Clinton,Only Hillary Clinton,Excellent or good,Approve,Liberal Democrats,Liberal Democrats,Democratic Senate - voted Clinton,Only Hillary Clinton,Before that,Before that,State questionnaire,Suburbs,Suburbs,3.0,West,,1.0,97080.0
110727.0,Oregon,,,Complete,Telephone survey,0.474326312541962,Hillary Clinton,Ron Wyden,Kate Brown,Male,White,40-44,Democrat,Liberal,"$100,000-$199,999",College graduate,No,I strongly favor my candidate,Favorable,Unfavorable,Yes,No,Offered a chance to apply for legal status,The economy,About the same,Good,Strongly approve,Has the right experience,Yes,No,Before that,White men,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,White suburban men,No,Only Hillary Clinton,Only Hillary Clinton,Excellent or good,Approve,Liberal Democrats,Liberal Democrats,Democratic Senate - voted Clinton,Only Hillary Clinton,Before that,Before that,State questionnaire,Suburbs,Suburbs,1.0,West,,2.0,97007.0
110728.0,Oregon,,,Complete,Telephone survey,0.677459180355072,,Ron Wyden,Bud Pierce,Female,White,65 or over,Republican,Moderate,"$50,000-$99,999",College graduate,No,Omit,Unfavorable,Unfavorable,No,No,Offered a chance to apply for legal status,Terrorism,About the same,Not so good,Somewhat approve,Omit,Yes,No,Omit,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,No,Neither,Neither,Not so good or poor,Approve,Conservative Republicans,Mod./Liberal Republicans,Democratic Senate - did not vote Clinton,Only Hillary Clinton,Omit,Omit,State questionnaire,Suburbs,Suburbs,4.0,West,,3.0,97360.0
110729.0,Oregon,,,Complete,Telephone survey,0.608394026756287,Hillary Clinton,Ron Wyden,Kate Brown,Female,White,40-44,Something else,Liberal,"Under $30,000",Some college/assoc. degree,No,I dislike the other candidates,Favorable,Unfavorable,No,No,Offered a chance to apply for legal status,The economy,About the same,Good,Somewhat approve,Has good judgment,Yes,No,In September,White women,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,Yes,Only Hillary Clinton,Neither,Excellent or good,Approve,Moderate/Liberal Republicans,Liberal Independents,Democratic Senate - voted Clinton,Only Hillary Clinton,Before that,Before that,State questionnaire,Suburbs,Suburbs,5.0,West,,3.0,97361.0
110730.0,Oregon,,,Complete,Telephone survey,0.775432288646698,Donald Trump,Mark Callahan,Bud Pierce,Female,White,65 or over,Republican,Conservative,,Some college/assoc. degree,No,I strongly favor my candidate,Unfavorable,Favorable,No,Yes,Deported to the country they came from,The economy,Worse than life today,Poor,Strongly disapprove,Can bring needed change,No,Yes,In September,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,,Only Donald Trump,Only Donald Trump,Not so good or poor,Disapprove,Independent/Something else,Conservative Republicans,Republican Senate - Voted Trump,Only Donald Trump,Before that,Before that,State questionnaire,"Cities over 500,000","Cities over 50,000",3.0,West,,1.0,97212.0
110731.0,Oregon,,,Complete,Telephone survey,0.100000001490116,Jill Stein,Ron Wyden,Did not vote,Female,White,30-39,Something else,Liberal,"$50,000-$99,999",High school or less,No,I strongly favor my candidate,Unfavorable,Unfavorable,No,No,Offered a chance to apply for legal status,The economy,Worse than life today,Not so good,Somewhat approve,Has good judgment,No,No,In September,White women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,White women non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,No,Neither,Neither,Not so good or poor,Approve,Moderate/Liberal Republicans,Liberal Independents,Democratic Senate - did not vote Clinton,Neither,Before that,Before that,State questionnaire,Rural,Small Cities/Rural,2.0,West,,4.0,97843.0
110732.0,Oregon,,,Complete,Telephone survey,0.808567821979523,Donald Trump,Mark Callahan,Bud Pierce,Male,White,60-64,Republican,Conservative,"$50,000-$99,999",Some college/assoc. degree,No,I strongly favor my candidate,Unfavorable,Favorable,No,Yes,Offered a chance to apply for legal status,The economy,Worse than life today,Poor,Strongly disapprove,Cares about people like me,No,Yes,Before that,White men,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,No college degree,More than High school graduate,White no college degree,White men non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,No,Only Donald Trump,Only Donald Trump,Not so good or poor,Disapprove,Independent/Something else,Conservative Republicans,Republican Senate - Voted Trump,Only Donald Trump,Before that,Before that,State questionnaire,Suburbs,Suburbs,3.0,West,,1.0,97080.0
110733.0,Oregon,,,Complete,Telephone survey,0.495694756507874,Hillary Clinton,Ron Wyden,Kate Brown,Female,White,50-59,Democrat,Liberal,"$30,000-$49,999",College graduate,No,I like my candidate but with reservations,Unfavorable,Unfavorable,No,No,Offered a chance to apply for legal status,The economy,About the same,Good,Somewhat approve,Has good judgment,Yes,No,Before that,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,No,Neither,Neither,Excellent or good,Approve,Liberal Democrats,Liberal Democrats,Democratic Senate - voted Clinton,Only Hillary Clinton,Before that,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,West,,3.0,97405.0
110734.0,Oregon,,,Complete,Telephone survey,0.419108539819717,Donald Trump,Ron Wyden,Bud Pierce,Female,White,60-64,Republican,Conservative,,Some college/assoc. degree,No,I like my candidate but with reservations,Unfavorable,Favorable,No,Yes,Omit,Immigration,Worse than life today,Not so good,Strongly disapprove,Can bring needed change,No,Yes,In September,White women,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,,Only Donald Trump,Only Donald Trump,Not so good or poor,Disapprove,Independent/Something else,Conservative Republicans,Democratic Senate - did not vote Clinton,Only Donald Trump,Before that,Before that,State questionnaire,Suburbs,Suburbs,3.0,West,,1.0,97080.0
110735.0,Oregon,,,Complete,Telephone survey,0.472669452428818,Hillary Clinton,Ron Wyden,Kate Brown,Female,Hispanic/Latino,65 or over,Democrat,Liberal,"$50,000-$99,999",High school or less,Yes,I dislike the other candidates,Favorable,Favorable,No,No,Omit,The economy,Better than life today,Not so good,Strongly approve,Omit,Yes,No,Before that,Latino women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,Latino 60+,Latino 65+,No college degree,High school graduate or less,Non white no college degree,Non-whites,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and non white",Democrat,Non-black Democrat,Latino Democrat,Democratic women,Non-White Democrats,White,Other,Non-white,Hispanic/Latino,Other,No,Both,Neither,Not so good or poor,Approve,Liberal Democrats,Liberal Democrats,Democratic Senate - voted Clinton,Only Hillary Clinton,Before that,Before that,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,West,,3.0,97405.0
