ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSIL16,SENIL16,HOUIL16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,BRNAGAIN,MARRIED,@2WAYPRES16,ATTEND16,BORNCITIZEN,BREAK12,CHIEF16,CLINTONEMAIL,COUNTACC,DESCRIBP12,FAIRJUSTICE,FAVDEM2,FAVREP2,FAVHCLIN16,FAVTRUMP,FINSIT,FTVOTER,GOVTANGR16,GOVTDO10,HANDLEECON16,HANDLEFP16,HEALTHCARE16,CLINHONEST,TRUMPHONEST,IMMDEPORT,IMMWALL,ISIS16,ISSUE16,LGBT,LIFE,NEC,OBAMA4,OBAMAPLCY16,QLT16,QUALCLINTON,QUALTRUMP,RELIGN10,SUPREME16,TEMPCLINTON,TEMPTRUMP,TIME16,TRACK,TRADE16,TRUMPWOMEN,UNIONHH12,VETVOTER,CLINTONWINGEN,TRUMPWINGEN,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,ATTEND16B,ATTREL,BREAK12A,BREAK12B,CLINTONEMAILB,COUNT2,FAVPRES16,GOVTANGR16B,HONEST16,ISIS16B,NEC2,OBAMA2,PTYIDEO,PTYIDEO7,QUALIFIED16,REL4,REL5,RELWHITE,MORMON,WPROTBRN,WPROTBRN3,WHTEVANG,SPLITTICKET,SUPREME16B,TEMPERAMENT16,TIME16MONTH,TIME16WEEK,TRUMPWOMENB,CLINTONWINGENB,TRUMPWINGENB,QTYPE,SPANISHQ,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE,ZIPCODE
176311.0, Illinois,12.0,Call 1,Complete,Election day exit poll,0.947137415409088,Donald Trump,Mark Kirk,The Republican candidate,Female,White,25-29,Republican,Conservative,,College graduate,No,,,Donald Trump,,,,,,,,Treats blacks unfairly,,,,,,,,Government is doing too many things better left to businesses and individuals,,,Went too far,,,Deported to the country they came from,,,,,Better than life today,,,Change to more conservative policies,,No,Yes,Catholic,,,,,,Creates more U.S. jobs,,,,,,White women,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,,,,,,,,,,,,,,Independent/Something else,Conservative Republicans,Only Donald Trump,"Protestant, Catholic or other Christian",Catholic,Catholic,Not a mormon,,,,Republican Senate - Voted Trump,,,,,,,,National questionnaire,English,Suburbs,Suburbs,6.0,Midwest,Version 3,3.0,60188.0
176326.0, Illinois,124.0,Call 1,Complete,Election day exit poll,1.23169529438019,Hillary Clinton,Tammy Duckworth,The Democratic candidate,Male,White,25-29,Democrat,Liberal,"$30,000-$49,999",College graduate,No,,No,,,,An important factor,,,,,,,,Favorable,Unfavorable,,,,,,,,,,,,,The economy,,,,Strongly approve,,Has the right experience,,,,,,,Before that,,,,,,,,White men,Non married men,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White men college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,Other,No,,,Important,Factor,,,Only Hillary Clinton,,,,,Approve,Liberal Democrats,Liberal Democrats,,,,,,,,,Democratic Senate - voted Clinton,,,Before that,Before that,,,,National questionnaire,English,"Cities over 500,000","Cities over 50,000",9.0,Midwest,Version 1,1.0,60660.0
176331.0, Illinois,96.0,Call 1,Complete,Election day exit poll,0.864439725875854,Hillary Clinton,Tammy Duckworth,The Democratic candidate,Male,Asian,45-49,Independent,,,College graduate,No,No,Yes,Hillary Clinton,A few times a year,,,,Not much,Somewhat confident,,,,,,,,,,,,,,,,,,,,No,,,,,,,,Other,A minor factor,,,,Seriously off on the wrong track,,A lot,,,,,All other races,Married men,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,All others,All others,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Independent/Something else,Non-black non-Democrat,All Other,Independent men,All others,Asian,Other,Non-white,Asian,Other,,A few times a year or less,All others,,,Not much or not at all,Very confident or somewhat confident,,,,,,,,,,Other religion,Something else,,Not a mormon,No,,All others,Democratic Senate - voted Clinton,A minor factor or not a factor at all,,,,A lot or some,,,National questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",14.0,Midwest,Version 5,3.0,60564.0
176349.0, Illinois,70.0,Call 1,Complete,Election day exit poll,1.06053042411804,Donald Trump,Did not vote,The Republican candidate,Female,White,65 or over,Independent,Conservative,,Some college/assoc. degree,No,,,,,Yes,,Donald Trump,,,,,Unfavorable,Unfavorable,,,About the same,,,,Donald Trump,Donald Trump,,,,,Support,Somewhat badly,,,,,,,,,,,,,,,,,,No,No,Scared,Excited,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,,,,,,,,,,,Somewhat badly or very badly,,,Moderate/Liberal Republicans,Conservative Independents,,,,,,,,,,,,,,,Concerned or scared,Excited or optimistic,National questionnaire,English,"Cities 10,000-50,000",Small Cities/Rural,17.0,Midwest,Version 4,4.0,61265.0
176368.0, Illinois,102.0,Call 1,Complete,Election day exit poll,0.683903515338898,Hillary Clinton,Tammy Duckworth,The Democratic candidate,Female,Hispanic/Latino,25-29,Democrat,Liberal,"Under $30,000",Some college/assoc. degree,Yes,,,,,,,,,,I strongly favor my candidate,,,,,,,No,"Dissatisfied, but not angry",,,,,Yes,No,,,,The economy,,,Not so good,,,Can bring needed change,,,,,Yes,No,,,,,,,,,Latino women,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,Latino 18-29,Latino 18-29,No college degree,More than High school graduate,Non white no college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Democrat,Non-black Democrat,Latino Democrat,Democratic women,Non-White Democrats,Black,Other,Non-white,Hispanic/Latino,Other,No,,,,,,,,"Dissatisfied, but not angry or Angry",Only Hillary Clinton,,Not so good or poor,,Liberal Democrats,Liberal Democrats,,,,,,,,,Democratic Senate - voted Clinton,,Only Hillary Clinton,,,,,,National questionnaire,English,"Cities over 500,000","Cities over 50,000",7.0,Midwest,Version 2,1.0,60623.0
176372.0, Illinois,12.0,Call 1,Complete,Election day exit poll,1.01138830184937,,Tammy Duckworth,,Female,White,65 or over,Republican,,,High school or less,No,,,,,,,,,,I like my candidate but with reservations,,,,,,,No,"Dissatisfied, but not angry",,,,,Yes,No,,,,Foreign policy,,,Not so good,,,Omit,,,,,Yes,No,,,,,,,,,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,,,,,,,,,"Dissatisfied, but not angry or Angry",Only Hillary Clinton,,Not so good or poor,,,,,,,,,,,,Democratic Senate - did not vote Clinton,,Only Hillary Clinton,,,,,,National questionnaire,English,Suburbs,Suburbs,6.0,Midwest,Version 2,3.0,60188.0
176386.0, Illinois,124.0,Call 1,Complete,Election day exit poll,1.32424807548523,Hillary Clinton,Tammy Duckworth,The Democratic candidate,Male,White,30-39,Democrat,Liberal,,Some college/assoc. degree,No,No,No,Hillary Clinton,Never,,,,Not at all,Somewhat confident,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,Other,An important factor,,,,Generally going in the right direction,,A lot,,,,,White men,Non married men,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,Other,,A few times a year or less,All others,,,Not much or not at all,Very confident or somewhat confident,,,,,,,Liberal Democrats,Liberal Democrats,,Other religion,Something else,Something else,Not a mormon,No,All others,All others,Democratic Senate - voted Clinton,The most important factor or an important factor,,,,A lot or some,,,National questionnaire,English,"Cities over 500,000","Cities over 50,000",9.0,Midwest,Version 5,1.0,60660.0
176398.0, Illinois,99.0,Call 1,Complete,Election day exit poll,0.770476996898651,Hillary Clinton,Tammy Duckworth,The Republican candidate,Female,Hispanic/Latino,30-39,Democrat,Moderate,,Some college/assoc. degree,Yes,Yes,Yes,Hillary Clinton,,,,,Not at all,Very confident,,,,,,,,,,,,,,,,,,,,No,,,,,,,,Protestant,A minor factor,,,,Seriously off on the wrong track,,A lot,,,,,Latino women,Married women,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,Latino 30-44,Latino 30-44,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Non-White Democrats,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,,,,,,Not much or not at all,Very confident or somewhat confident,,,,,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,,Not a mormon,No,,All others,Democratic Senate - voted Clinton,A minor factor or not a factor at all,,,,A lot or some,,,National questionnaire,English,"Cities over 500,000","Cities over 50,000",2.0,Midwest,Version 5,1.0,60633.0
176408.0, Illinois,96.0,Call 1,Complete,Election day exit poll,0.781178057193756,Hillary Clinton,Tammy Duckworth,The Democratic candidate,Female,White,50-59,Democrat,Liberal,,College graduate,No,,,Hillary Clinton,,,,,,,,Treats blacks unfairly,,,,,,,,Government should do more to solve problems,,,Did not go far enough,,,Offered a chance to apply for legal status,,,,,Better than life today,,,Change to more liberal policies,,Yes,No,Protestant,,,,,,Has no effect on U.S. jobs,,,,,,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,,,,,,,,,,,,,,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Not a mormon,,,,Democratic Senate - voted Clinton,,,,,,,,National questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",14.0,Midwest,Version 3,3.0,60564.0
176434.0, Illinois,70.0,Call 1,Complete,Election day exit poll,0.761706292629242,Hillary Clinton,Tammy Duckworth,The Republican candidate,Male,White,25-29,Independent,Liberal,,College graduate,No,,,Hillary Clinton,,,,,,,,Treats blacks unfairly,,,,,,,,Government should do more to solve problems,,,Did not go far enough,,,Offered a chance to apply for legal status,,,,,Worse than life today,,,Continue Barack Obama's policies,,No,No,Catholic,,,,,,Creates more U.S. jobs,,,,,,White men,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,,,,,,,,,,,,,,Moderate/Liberal Republicans,Liberal Independents,Neither,"Protestant, Catholic or other Christian",Catholic,Catholic,Not a mormon,,,,Democratic Senate - voted Clinton,,,,,,,,National questionnaire,English,"Cities 10,000-50,000",Small Cities/Rural,17.0,Midwest,Version 3,4.0,61265.0
176435.0, Illinois,12.0,Call 1,Complete,Election day exit poll,1.01830780506134,Donald Trump,Mark Kirk,The Republican candidate,Female,White,40-44,Republican,Conservative,,College graduate,No,,,,,Yes,,Donald Trump,,,,,Unfavorable,Favorable,,,About the same,,,,Donald Trump,Donald Trump,,,,,Support,Somewhat badly,,,,,,,,,,,,,,,,,,No,No,Concerned,Optimistic,White women,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,,,,,,,,,,,Somewhat badly or very badly,,,Independent/Something else,Conservative Republicans,,,,,,,,,Republican Senate - Voted Trump,,,,,,Concerned or scared,Excited or optimistic,National questionnaire,English,Suburbs,Suburbs,6.0,Midwest,Version 4,3.0,60188.0
176452.0, Illinois,124.0,Call 1,Complete,Election day exit poll,1.11306011676788,Hillary Clinton,Tammy Duckworth,Did not vote,Female,White,25-29,Independent,Liberal,,College graduate,No,,,,,Yes,,Hillary Clinton,,,,,Favorable,Unfavorable,,,Better today,,,,Hillary Clinton,Hillary Clinton,,,,,Oppose,Somewhat well,,,,,,,,,,,,,,,,,,No,No,Excited,Scared,White women,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,,,,,,,,,,,Very well or somewhat well,,,Moderate/Liberal Republicans,Liberal Independents,,,,,,,,,Democratic Senate - voted Clinton,,,,,,Excited or optimistic,Concerned or scared,National questionnaire,English,"Cities over 500,000","Cities over 50,000",9.0,Midwest,Version 4,1.0,60660.0
176453.0, Illinois,102.0,Call 1,Complete,Election day exit poll,0.670690059661865,Hillary Clinton,Tammy Duckworth,The Democratic candidate,Female,Hispanic/Latino,18-24,Democrat,Moderate,,Some college/assoc. degree,Yes,,,,,Yes,,Hillary Clinton,,,,,Favorable,Favorable,,,About the same,,,,Hillary Clinton,Hillary Clinton,,,,,Oppose,Somewhat badly,,,,,,,,,,,,,,,,,,No,No,Excited,Scared,Latino women,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,Latino 18-29,Latino 18-29,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Non-White Democrats,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,,,,,,,,,,,Somewhat badly or very badly,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,,,,,,Democratic Senate - voted Clinton,,,,,,Excited or optimistic,Concerned or scared,National questionnaire,English,"Cities over 500,000","Cities over 50,000",7.0,Midwest,Version 4,1.0,60623.0
176467.0, Illinois,96.0,Call 1,Not complete,Election day exit poll,0.998629212379456,Hillary Clinton,Tammy Duckworth,The Democratic candidate,Male,White,60-64,,,,,No,,Yes,,,,Not a factor at all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,White men,Married men,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,,,,,,,,,,,,,,White,White,White,White,Other,,,,Not important,Not a factor,,,,,,,,,,,,,,,,,,,Democratic Senate - voted Clinton,,,,,,,,National questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",14.0,Midwest,Version 1,3.0,60564.0
176469.0, Illinois,23.0,Call 1,Complete,Election day exit poll,1.81704986095428,Donald Trump,Mark Kirk,The Republican candidate,Male,White,60-64,Independent,Conservative,,College graduate,No,,,,,Yes,,Donald Trump,,,,,Unfavorable,Unfavorable,,,Worse today,,,,Donald Trump,Donald Trump,,,,,Support,Somewhat badly,,,,,,,,,,,,,,,,,,No,No,Scared,Optimistic,White men,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,,,,,,,,,,,Somewhat badly or very badly,,,Moderate/Liberal Republicans,Conservative Independents,,,,,,,,,Republican Senate - Voted Trump,,,,,,Concerned or scared,Excited or optimistic,National questionnaire,English,Rural,Small Cities/Rural,15.0,Midwest,Version 4,5.0,62471.0
176497.0, Illinois,12.0,Call 1,Complete,Election day exit poll,1.01830780506134,Donald Trump,Mark Kirk,The Republican candidate,Female,White,50-59,Independent,Moderate,"$100,000-$199,999",Some college/assoc. degree,No,,Yes,,,,An important factor,,,,,,,,Unfavorable,Favorable,,,,,,,,,,,,,The economy,,,,Strongly disapprove,,Can bring needed change,,,,,,,Before that,,,,,,,,White women,Married women,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,No,,,Important,Factor,,,Only Donald Trump,,,,,Disapprove,Moderate/Liberal Republicans,Moderate Independents,,,,,,,,,Republican Senate - Voted Trump,,,Before that,Before that,,,,National questionnaire,English,Suburbs,Suburbs,6.0,Midwest,Version 1,3.0,60188.0
176506.0, Illinois,99.0,Call 1,Complete,Election day exit poll,0.769194900989532,Hillary Clinton,Mark Kirk,The Republican candidate,Female,White,50-59,Independent,Conservative,"$100,000-$199,999",College graduate,No,,Yes,,,,Omit,,,,,,,,Unfavorable,Unfavorable,,,,,,,,,,,,,Terrorism,,,,Strongly disapprove,,Has good judgment,,,,,,,In the last few days,,,,,,,,White women,Married women,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,No,,,Omit,Omit,,,Neither,,,,,Disapprove,Moderate/Liberal Republicans,Conservative Independents,,,,,,,,,Republican Senate - did not vote Trump,,,In the last month,In the last week,,,,National questionnaire,English,"Cities over 500,000","Cities over 50,000",2.0,Midwest,Version 1,1.0,60633.0
176518.0, Illinois,124.0,Call 1,Complete,Election day exit poll,1.11306011676788,Hillary Clinton,Tammy Duckworth,The Democratic candidate,Female,White,25-29,Democrat,Liberal,"$30,000-$49,999",Postgraduate study,No,,,,,,,,,,I like my candidate but with reservations,,,,,,,No,"Dissatisfied, but not angry",,,,,Yes,No,,,,The economy,,,Not so good,,,Has the right experience,,,,,Yes,No,,,,,,,,,White women,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,No,,,,,,,,"Dissatisfied, but not angry or Angry",Only Hillary Clinton,,Not so good or poor,,Liberal Democrats,Liberal Democrats,,,,,,,,,Democratic Senate - voted Clinton,,Only Hillary Clinton,,,,,,National questionnaire,English,"Cities over 500,000","Cities over 50,000",9.0,Midwest,Version 2,1.0,60660.0
