ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSKY16,SENKY16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,BRNAGAIN,COALHH,DESCRIBP12,FAVHCLIN16,FAVTRUMP,CLINHONEST,TRUMPHONEST,ISSUE16,LIFE,MARRIED,QLT16,TIME16,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,FAVPRES16,HONEST16,PTYIDEO,PTYIDEO7,SPLITTICKET,TIME16MONTH,TIME16WEEK,WHTEVANG,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE,ZIPCODE
174108.0,Kentucky,25.0,Call 1,Complete,Election day exit poll,0.47049555182457,Hillary Clinton,Jim Gray,Female,White,50-59,Independent,Moderate,,College graduate,No,Yes,,,,,,,,,Yes,,,White women,Married women,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,,,,Moderate/Liberal Republicans,Moderate Independents,Democratic Senate - voted Clinton,,,White Born-again/Evangelical Christians,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",6.0,South,Version 5,2.0,40504.0
174118.0,Kentucky,46.0,Call 1,Complete,Election day exit poll,0.831942975521088,Donald Trump,Rand Paul,Male,White,40-44,Republican,Conservative,"$30,000-$49,999",College graduate,No,No,No,I strongly favor my candidate,Unfavorable,Favorable,No,Yes,Immigration,Worse than life today,No,Cares about people like me,Before that,White men,Non married men,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,No,Only Donald Trump,Only Donald Trump,Independent/Something else,Conservative Republicans,Republican Senate - Voted Trump,Before that,Before that,All others,State questionnaire,Rural,Small Cities/Rural,4.0,South,Version 1,2.0,41031.0
174125.0,Kentucky,80.0,Call 1,Complete,Election day exit poll,2.12102651596069,Donald Trump,Jim Gray,Male,White,65 or over,Republican,Conservative,,Some college/assoc. degree,No,,,I like my candidate but with reservations,,,No,No,Immigration,,,Can bring needed change,,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,,,Neither,Independent/Something else,Conservative Republicans,Democratic Senate - did not vote Clinton,,,,National questionnaire,Suburbs,Suburbs,4.0,South,Version 2,3.0,41051.0
174140.0,Kentucky,66.0,Call 1,Complete,Election day exit poll,2.13667011260986,Donald Trump,Rand Paul,Female,White,50-59,Republican,Moderate,"$30,000-$49,999",Some college/assoc. degree,No,,,,Unfavorable,Favorable,,,The economy,,No,Can bring needed change,Before that,White women,Non married women,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,Yes,Only Donald Trump,,Conservative Republicans,Mod./Liberal Republicans,Republican Senate - Voted Trump,Before that,Before that,,National questionnaire,"Cities over 500,000","Cities over 50,000",3.0,South,Version 1,4.0,40212.0
174142.0,Kentucky,39.0,Call 1,Complete,Election day exit poll,1.07980668544769,Donald Trump,Rand Paul,Male,White,60-64,Republican,Moderate,,Some college/assoc. degree,No,,,,,,,,,,,,,White men,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,,,,Conservative Republicans,Mod./Liberal Republicans,Republican Senate - Voted Trump,,,,National questionnaire,Rural,Small Cities/Rural,2.0,South,Version 4,5.0,42712.0
174160.0,Kentucky,25.0,Call 1,Complete,Election day exit poll,0.517387509346008,Hillary Clinton,Jim Gray,Male,Hispanic/Latino,18-24,Something else,Conservative,,High school or less,Yes,,,,,,,,,Worse than life today,,,,Latino men,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,Latino 18-29,Latino 18-29,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,All others,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,,,,Moderate/Liberal Republicans,Conservative Independents,Democratic Senate - voted Clinton,,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",6.0,South,Version 3,2.0,40504.0
174164.0,Kentucky,57.0,Call 1,Complete,Election day exit poll,2.19501566886902,Donald Trump,Rand Paul,Female,White,65 or over,Republican,Moderate,,College graduate,No,No,,,,,,,,,Yes,,,White women,Married women,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,,,,Conservative Republicans,Mod./Liberal Republicans,Republican Senate - Voted Trump,,,All others,National questionnaire,"Cities over 500,000","Cities over 50,000",3.0,South,Version 5,4.0,40241.0
174177.0,Kentucky,111.0,Call 1,Complete,Election day exit poll,0.923338830471039,Donald Trump,Rand Paul,Male,White,50-59,Independent,Conservative,"$100,000-$199,999",College graduate,No,Yes,No,I strongly favor my candidate,Unfavorable,Favorable,No,Yes,Immigration,Worse than life today,Yes,Can bring needed change,Before that,White men,Married men,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,No,Only Donald Trump,Only Donald Trump,Moderate/Liberal Republicans,Conservative Independents,Republican Senate - Voted Trump,Before that,Before that,White Born-again/Evangelical Christians,State questionnaire,Suburbs,Suburbs,2.0,South,Version 1,3.0,40071.0
174193.0,Kentucky,39.0,Call 1,Complete,Election day exit poll,0.79777193069458,Hillary Clinton,Jim Gray,Male,White,40-44,,,,,No,,,,,,,,,,,,,White men,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,,,,,,,,,,,,,,White,White,White,White,Other,,,,,,Democratic Senate - voted Clinton,,,,National questionnaire,Rural,Small Cities/Rural,2.0,South,Version 4,5.0,42712.0
174194.0,Kentucky,46.0,Call 1,Complete,Election day exit poll,0.945478916168213,Donald Trump,Rand Paul,Male,White,25-29,Republican,Conservative,"$50,000-$99,999",Some college/assoc. degree,No,Yes,No,I strongly favor my candidate,Unfavorable,Unfavorable,No,Yes,Immigration,Worse than life today,Yes,Can bring needed change,In September,White men,Married men,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White men non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,Other,No,Neither,Only Donald Trump,Independent/Something else,Conservative Republicans,Republican Senate - Voted Trump,Before that,Before that,White Born-again/Evangelical Christians,State questionnaire,Rural,Small Cities/Rural,4.0,South,Version 1,2.0,41031.0
174219.0,Kentucky,80.0,Call 1,Complete,Election day exit poll,2.19201731681824,Donald Trump,Jim Gray,Female,White,65 or over,Democrat,Conservative,,High school or less,No,,,,,,,,,Better than life today,,,,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Democratic Senate - did not vote Clinton,,,,National questionnaire,Suburbs,Suburbs,4.0,South,Version 3,3.0,41051.0
174222.0,Kentucky,25.0,Call 1,Complete,Election day exit poll,0.455258071422577,Hillary Clinton,Jim Gray,Male,White,30-39,Democrat,Liberal,"$100,000-$199,999",Some college/assoc. degree,No,,,I like my candidate but with reservations,,,Yes,No,The economy,,,Has the right experience,,White men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White men non college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,Other,No,,Only Hillary Clinton,Liberal Democrats,Liberal Democrats,Democratic Senate - voted Clinton,,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",6.0,South,Version 2,2.0,40504.0
174227.0,Kentucky,111.0,Call 1,Complete,Election day exit poll,1.12005853652954,Donald Trump,Rand Paul,Female,White,60-64,Republican,Moderate,"$30,000-$49,999",Some college/assoc. degree,No,Yes,No,I like my candidate but with reservations,Unfavorable,Favorable,No,Yes,The economy,Worse than life today,Yes,Can bring needed change,In September,White women,Married women,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,Yes,Only Donald Trump,Only Donald Trump,Conservative Republicans,Mod./Liberal Republicans,Republican Senate - Voted Trump,Before that,Before that,White Born-again/Evangelical Christians,State questionnaire,Suburbs,Suburbs,2.0,South,Version 1,3.0,40071.0
174236.0,Kentucky,39.0,Call 1,Not complete,Election day exit poll,1.07980668544769,Donald Trump,Rand Paul,Male,White,65 or over,,,,,No,,,,,,,,,,Yes,,,White men,Married men,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,,,,,,,,,,,,,,White,White,White,White,Other,,,,,,Republican Senate - Voted Trump,,,,National questionnaire,Rural,Small Cities/Rural,2.0,South,Version 1,5.0,42712.0
174255.0,Kentucky,46.0,Call 1,Complete,Election day exit poll,0.859788060188293,Donald Trump,Rand Paul,Female,White,50-59,Republican,Moderate,"$50,000-$99,999",College graduate,No,No,No,I dislike the other candidates,Unfavorable,Unfavorable,No,Yes,The economy,Worse than life today,No,Can bring needed change,Before that,White women,Non married women,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,No,Neither,Only Donald Trump,Conservative Republicans,Mod./Liberal Republicans,Republican Senate - Voted Trump,Before that,Before that,All others,State questionnaire,Rural,Small Cities/Rural,4.0,South,Version 1,2.0,41031.0
174276.0,Kentucky,111.0,Call 1,Complete,Election day exit poll,0.954242944717407,Donald Trump,Rand Paul,Female,White,50-59,Republican,Moderate,"$30,000-$49,999",High school or less,No,Yes,No,I strongly favor my candidate,Unfavorable,Favorable,No,Yes,The economy,Better than life today,No,Can bring needed change,Before that,White women,Non married women,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,High school graduate or less,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,Yes,Only Donald Trump,Only Donald Trump,Conservative Republicans,Mod./Liberal Republicans,Republican Senate - Voted Trump,Before that,Before that,White Born-again/Evangelical Christians,State questionnaire,Suburbs,Suburbs,2.0,South,Version 1,3.0,40071.0
174282.0,Kentucky,25.0,Call 1,Complete,Election day exit poll,0.47049555182457,Hillary Clinton,Jim Gray,Female,White,50-59,Democrat,Liberal,,College graduate,No,,,,,,,,,Worse than life today,,,,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,,,,Liberal Democrats,Liberal Democrats,Democratic Senate - voted Clinton,,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",6.0,South,Version 3,2.0,40504.0
174290.0,Kentucky,80.0,Call 1,Not complete,Election day exit poll,2.60055708885193,Donald Trump,Rand Paul,Male,White,25-29,,,,,No,No,,,,,,,,,,,,White men,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,,,,,,,,,,,,,,White,White,White,White,White suburban men,,,,,,Republican Senate - Voted Trump,,,All others,National questionnaire,Suburbs,Suburbs,4.0,South,Version 5,3.0,41051.0
174291.0,Kentucky,80.0,Call 1,Not complete,Election day exit poll,2.60055708885193,Donald Trump,Rand Paul,Male,White,25-29,,,,,No,No,,,,,,,,,,,,White men,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,,,,,,,,,,,,,,White,White,White,White,White suburban men,,,,,,Republican Senate - Voted Trump,,,All others,National questionnaire,Suburbs,Suburbs,4.0,South,Version 5,3.0,41051.0
174314.0,Kentucky,39.0,Call 1,Complete,Election day exit poll,0.95074075460434,Donald Trump,Rand Paul,Female,White,30-39,Republican,Conservative,,Some college/assoc. degree,No,,,,,,,,,About the same,,,,White women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,,,,Independent/Something else,Conservative Republicans,Republican Senate - Voted Trump,,,,National questionnaire,Rural,Small Cities/Rural,2.0,South,Version 3,5.0,42712.0
174328.0,Kentucky,46.0,Call 1,Complete,Election day exit poll,0.831942975521088,Donald Trump,Rand Paul,Male,White,50-59,Democrat,Conservative,"$250,000 or more",Some college/assoc. degree,No,Yes,No,I strongly favor my candidate,Unfavorable,Favorable,No,Yes,Immigration,Worse than life today,Yes,Cares about people like me,Before that,White men,Married men,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White men non college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,Other,No,Only Donald Trump,Only Donald Trump,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Republican Senate - Voted Trump,Before that,Before that,White Born-again/Evangelical Christians,State questionnaire,Rural,Small Cities/Rural,4.0,South,Version 1,2.0,41031.0
