ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSMI16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,BRNAGAIN,MARRIED,@2WAYPRES16,ATTEND16,CLINTONEMAIL,DESCRIBP12,ECONFAIR,FAIRJUSTICE,FAVHCLIN16,FAVTRUMP,FINSIT,GOVTANGR16,GOVTDO10,HANDLEECON16,HANDLEFP16,HEALTHCARE16,CLINHONEST,TRUMPHONEST,IMMBETTER,IMMDEPORT,ISSUE16,JOBSIT,LIFE,NEC,OBAMA4,OBAMAPLCY16,QLT16,QUALCLINTON,QUALTRUMP,RACEFACTOR,RELIGN10,TEMPCLINTON,TEMPTRUMP,TIME16,TRADE16,TRUMPWOMEN,UNFAIRCLIN,UNFAIRTRUMP,UNIONHH12,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYSEX,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,ATTEND16B,ATTREL,CLINTONEMAILB,FAVPRES16,GOVTANGR16B,HONEST16,NEC2,OBAMA2,PTYIDEO,PTYIDEO7,QUALIFIED16,REL4,REL5,RELWHITE,MORMON,WPROTBRN,WPROTBRN3,WHITEREL,WHTEVANG,TEMPERAMENT16,TIME16MONTH,TIME16WEEK,TRUMPWOMENB,UNFAIR16,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE
190705.0, Michigan,31.0,Call 2,Complete,Election day exit poll,0.957035899162292,Donald Trump,Female,White,65 or over,Independent,Conservative,"$50,000-$99,999",Postgraduate study,No,Yes,,,Once a week or more,,,,,Unfavorable,Favorable,,,,,,,,,,,Terrorism,,,,Strongly disapprove,,Can bring needed change,No,Yes,,Protestant,,,Before that,,,No,No,,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent Women,White Independent,White,White,White,White,Other,No,At least monthly,Protestant/Attend weekly,,Only Donald Trump,,,,Disapprove,Moderate/Liberal Republicans,Conservative Independents,Only Donald Trump,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Not a mormon,Yes,White Protestant evangelical,White Protestants,White Born-again/Evangelical Christians,,Before that,Before that,,Neither,State questionnaire,Rural,Small Cities/Rural,5.0,Midwest,Version 1,North Central/U.P.
184834.0, Michigan,128.0,Call 1,Complete,Election day exit poll,0.960040271282196,Donald Trump,Female,White,18-24,Republican,Moderate,,College graduate,No,,,,,,,,,,,Worse today,,,Donald Trump,Donald Trump,,,,,,,,,,,,,,,,,,,,,,,,Yes,White women,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican Women,White Republican,White,White,White,White,Other,,,,,,,,,,Conservative Republicans,Mod./Liberal Republicans,,,,,,,,,,,,,,,National questionnaire,Rural,Small Cities/Rural,3.0,Midwest,Version 4,Southeast
184174.0, Michigan,128.0,Call 1,Complete,Election day exit poll,0.960040271282196,Donald Trump,Female,White,25-29,Republican,Moderate,,Postgraduate study,No,,,Donald Trump,,,,,Treats all people fairly,,,,,Government should do more to solve problems,,,Went too far,,,,Offered a chance to apply for legal status,,,About the same,,,Change to more conservative policies,,No,No,,Other,,,,Takes away U.S. jobs,,,,,White women,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican Women,White Republican,White,White,White,White,Other,,,,,,,,,,Conservative Republicans,Mod./Liberal Republicans,Neither,Other religion,Something else,Something else,Not a mormon,,,White something else,,,,,,,National questionnaire,Rural,Small Cities/Rural,3.0,Midwest,Version 3,Southeast
201774.0, Michigan,128.0,Call 2,Complete,Election day exit poll,0.960040271282196,Donald Trump,Female,White,18-24,Independent,Moderate,,High school or less,No,No,No,Donald Trump,Never,Some,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,Some,,,,White women,Non married women,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent Women,White Independent,White,White,White,White,Other,,A few times a year or less,All others,A lot or some,,,,,,Moderate/Liberal Republicans,Moderate Independents,,None,None,None,Not a mormon,No,All others,White none,All others,,,,A lot or some,,National questionnaire,Rural,Small Cities/Rural,3.0,Midwest,Version 5,Southeast
101058.0, Michigan,,,Complete,Telephone survey,0.960201263427734,Other,Male,Black,30-39,Democrat,Conservative,,College graduate,No,,Yes,,,Not at all,I like my candidate but with reservations,Is fair to most Americans,,,,,"Dissatisfied, but not angry",Government is doing too many things better left to businesses and individuals,,,,No,No,,,Immigration,,,Poor,,,Omit,,,,,No,Yes,,,A lot,,,,Black men,Married men,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Black 30-44,Black 30-44,Black 30-44,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic men,Democratic Men,Non-White Democrats,Black,Black,Non-white,Black,Other,,,,Not much or not at all,,"Dissatisfied, but not angry or Angry",Neither,Not so good or poor,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,,,,,,,Only Donald Trump,,,A lot or some,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",8.0,Midwest,Version 2,Southeast
201579.0, Michigan,109.0,Call 2,Complete,Election day exit poll,0.960517942905426,Gary Johnson,Female,White,25-29,Something else,Liberal,,College graduate,No,,,Hillary Clinton,,,,,Omit,,,About the same,,,Hillary Clinton,Donald Trump,Went too far,,,Help the country,Offered a chance to apply for legal status,,About the same,Better than life today,,,Change to more liberal policies,,,,Whites are favored over minorities,,,,,Has no effect on U.S. jobs,,,,No,White women,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent Women,White Independent,White,White,White,White,White suburban women,,,,,,,,,,Moderate/Liberal Republicans,Liberal Independents,,,,,,,,,,,,,,,State questionnaire,Suburbs,Suburbs,14.0,Midwest,Version 3,Oakland/Macomb
201578.0, Michigan,109.0,Call 2,Complete,Election day exit poll,0.960517942905426,Gary Johnson,Female,White,25-29,Something else,Liberal,,College graduate,No,,,Hillary Clinton,,,,,Omit,,,About the same,,,Hillary Clinton,Donald Trump,Went too far,,,Help the country,Offered a chance to apply for legal status,,About the same,Better than life today,,,Change to more liberal policies,,,,Whites are favored over minorities,,,,,Has no effect on U.S. jobs,,,,No,White women,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent Women,White Independent,White,White,White,White,White suburban women,,,,,,,,,,Moderate/Liberal Republicans,Liberal Independents,,,,,,,,,,,,,,,State questionnaire,Suburbs,Suburbs,14.0,Midwest,Version 3,Oakland/Macomb
203572.0, Michigan,117.0,Call 2,Complete,Election day exit poll,0.960742473602295,Gary Johnson,Male,White,18-24,Something else,Liberal,,High school or less,No,,No,,,A lot,I strongly favor my candidate,Favors the wealthy,,,,,"Dissatisfied, but not angry",Government is doing too many things better left to businesses and individuals,,,,Yes,No,,,Foreign policy,,,Good,,,Has good judgment,,,,,Yes,No,,,A lot,,,,White men,Non married men,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent Men,White Independent,White,White,White,White,White suburban men,,,,A lot or some,,"Dissatisfied, but not angry or Angry",Only Hillary Clinton,Excellent or good,,Moderate/Liberal Republicans,Liberal Independents,,,,,,,,,,Only Hillary Clinton,,,A lot or some,,State questionnaire,Suburbs,Suburbs,2.0,Midwest,Version 2,Southwest
185252.0, Michigan,1.0,Call 1,Complete,Election day exit poll,0.961188971996307,Donald Trump,Male,White,18-24,Republican,Conservative,,College graduate,No,,,Donald Trump,,,,,Treats all people fairly,,,Better today,,,Donald Trump,Donald Trump,Went too far,,,Help the country,Deported to the country they came from,,About the same,About the same,,,Change to more conservative policies,,,,No group is favored,,,,,Takes away U.S. jobs,,,,No,White men,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican Men,White Republican,White,White,White,White,Other,,,,,,,,,,Independent/Something else,Conservative Republicans,,,,,,,,,,,,,,,State questionnaire,Rural,Small Cities/Rural,6.0,Midwest,Version 3,Southwest
219316.0, Michigan,1.0,Call 3,Complete,Election day exit poll,0.961188971996307,Donald Trump,Male,White,25-29,Republican,Moderate,"Under $30,000",Some college/assoc. degree,No,No,,,Never,,,,,Unfavorable,Unfavorable,,,,,,,,,,,The economy,,,,Strongly disapprove,,Can bring needed change,No,No,,None,,,In September,,,No,Yes,,White men,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White men non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,Republican Men,White Republican,White,White,White,White,Other,Yes,A few times a year or less,All others,,Neither,,,,Disapprove,Conservative Republicans,Mod./Liberal Republicans,Neither,None,None,None,Not a mormon,No,All others,White none,All others,,Before that,Before that,,Only Donald Trump,State questionnaire,Rural,Small Cities/Rural,6.0,Midwest,Version 1,Southwest
201998.0, Michigan,2.0,Call 2,Complete,Election day exit poll,0.961915135383606,Hillary Clinton,Male,White,65 or over,Democrat,Liberal,,High school or less,No,,Yes,,,Not at all,I strongly favor my candidate,Favors the wealthy,,,,,"Satisfied, but not enthusiastic",Government should do more to solve problems,,,,Yes,No,,,Foreign policy,,,Good,,,Cares about people like me,,,,,Yes,No,,,A lot,,,,White men,Married men,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic men,Democratic Men,White Democrat,White,White,White,White,Other,,,,Not much or not at all,,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,Excellent or good,,Liberal Democrats,Liberal Democrats,,,,,,,,,,Only Hillary Clinton,,,A lot or some,,State questionnaire,Rural,Small Cities/Rural,6.0,Midwest,Version 2,Southwest
216188.0, Michigan,2.0,Call 3,Complete,Election day exit poll,0.963850200176239,Donald Trump,Female,White,18-24,Republican,Conservative,,High school or less,No,,Yes,,,A lot,I strongly favor my candidate,Is fair to most Americans,,,,,"Dissatisfied, but not angry",Government is doing too many things better left to businesses and individuals,,,,No,Yes,,,Terrorism,,,Good,,,Can bring needed change,,,,,No,Yes,,,Not at all,,,,White women,Married women,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican Women,White Republican,White,White,White,White,Other,,,,A lot or some,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Excellent or good,,Independent/Something else,Conservative Republicans,,,,,,,,,,Only Donald Trump,,,Not much or not at all,,State questionnaire,Rural,Small Cities/Rural,6.0,Midwest,Version 2,Southwest
216292.0, Michigan,2.0,Call 3,Complete,Election day exit poll,0.963850200176239,Donald Trump,Female,White,25-29,Republican,Conservative,"$50,000-$99,999",College graduate,No,No,,,A few times a year,,,,,Unfavorable,Unfavorable,,,,,,,,,,,The economy,,,,Strongly disapprove,,Cares about people like me,No,Yes,,Other,,,Before that,,,Yes,Yes,,White women,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,Republican Women,White Republican,White,White,White,White,Other,No,A few times a year or less,All others,,Neither,,,,Disapprove,Independent/Something else,Conservative Republicans,Only Donald Trump,Other religion,Something else,Something else,Not a mormon,No,All others,White something else,All others,,Before that,Before that,,Both,State questionnaire,Rural,Small Cities/Rural,6.0,Midwest,Version 1,Southwest
199086.0, Michigan,27.0,Call 2,Complete,Election day exit poll,0.968341946601868,Hillary Clinton,Male,Other,30-39,Democrat,Liberal,,Some college/assoc. degree,No,,Yes,,,Not much,I like my candidate but with reservations,Favors the wealthy,,,,,"Dissatisfied, but not angry",Government should do more to solve problems,,,,No,No,,,Foreign policy,,,Good,,,Has the right experience,,,,,Yes,No,,,A lot,,,,All other races,Married men,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,All others,All others,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Democrat,Non-black Democrat,All Other,Democratic men,Democratic Men,Non-White Democrats,American Indian,Other,Non-white,American Indian,Other,,,,Not much or not at all,,"Dissatisfied, but not angry or Angry",Neither,Excellent or good,,Liberal Democrats,Liberal Democrats,,,,,,,,,,Only Hillary Clinton,,,A lot or some,,State questionnaire,Suburbs,Suburbs,8.0,Midwest,Version 2,Southeast
180050.0, Michigan,27.0,Call 1,Complete,Election day exit poll,0.968341946601868,Hillary Clinton,Male,White,45-49,Democrat,Liberal,,College graduate,No,,,Hillary Clinton,,,,,Treats blacks unfairly,,,Better today,,,Hillary Clinton,Hillary Clinton,Was about right,,,Help the country,Offered a chance to apply for legal status,,Better today,Better than life today,,,Continue Barack Obama's policies,,,,Whites are favored over minorities,,,,,Creates more U.S. jobs,,,,Yes,White men,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic men,Democratic Men,White Democrat,White,White,White,White,White suburban men,,,,,,,,,,Liberal Democrats,Liberal Democrats,,,,,,,,,,,,,,,State questionnaire,Suburbs,Suburbs,8.0,Midwest,Version 3,Southeast
179167.0, Michigan,27.0,Call 1,Complete,Election day exit poll,0.968341946601868,Hillary Clinton,Male,White,40-44,Democrat,Liberal,,High school or less,No,,,Hillary Clinton,,,,,Treats blacks unfairly,,,Better today,,,Omit,Omit,Did not go far enough,,,Omit,Offered a chance to apply for legal status,,Omit,Omit,,,Omit,,,,Whites are favored over minorities,,,,,Has no effect on U.S. jobs,,,,Yes,White men,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic men,Democratic Men,White Democrat,White,White,White,White,White suburban men,,,,,,,,,,Liberal Democrats,Liberal Democrats,,,,,,,,,,,,,,,State questionnaire,Suburbs,Suburbs,8.0,Midwest,Version 3,Southeast
199020.0, Michigan,27.0,Call 2,Complete,Election day exit poll,0.968341946601868,Hillary Clinton,Male,Hispanic/Latino,50-59,Democrat,Liberal,"$30,000-$49,999",High school or less,Yes,No,,,A few times a year,,,,,Favorable,Unfavorable,,,,,,,,,,,The economy,,,,Strongly approve,,Has the right experience,Yes,Yes,,Catholic,,,Before that,,,No,Yes,,Latino men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,Latino 45-59,Latino 45-64,No college degree,High school graduate or less,Non white no college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Democrat,Non-black Democrat,Latino Democrat,Democratic men,Democratic Men,Non-White Democrats,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,No,A few times a year or less,Catholic/Do not attend weekly,,Only Hillary Clinton,,,,Approve,Liberal Democrats,Liberal Democrats,Both,"Protestant, Catholic or other Christian",Catholic,,Not a mormon,No,,Non-white,All others,,Before that,Before that,,Only Donald Trump,State questionnaire,Suburbs,Suburbs,8.0,Midwest,Version 1,Southeast
101103.0, Michigan,,,Complete,Telephone survey,0.970076262950897,Donald Trump,Male,Other,65 or over,Independent,Conservative,,College graduate,,,Yes,,,A lot,I strongly favor my candidate,Favors the wealthy,,,,,Angry,Government is doing too many things better left to businesses and individuals,,,,No,Yes,,,Immigration,,,Poor,,,Can bring needed change,,,,,No,Yes,,,Not at all,,,,All other races,Married men,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,All others,All others,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Independent/Something else,Non-black non-Democrat,All Other,Independent men,Independent Men,All others,Other,Other,Non-white,Other,Other,,,,A lot or some,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Moderate/Liberal Republicans,Conservative Independents,,,,,,,,,,Only Donald Trump,,,Not much or not at all,,State questionnaire,Suburbs,Suburbs,14.0,Midwest,Version 2,Oakland/Macomb
