ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSFL16,SENFL16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,CUBAN3,MARRIED,@2WAYPRES16,BRNAGAIN,CLIMATECHANGE,CLINTONEMAIL,DESCRIBP12,FAIRJUSTICE,FAVHCLIN16,FAVTRUMP,FINSIT,GOTV16,GOVTANGR16,HANDLEECON16,HANDLEFP16,HEALTHCARE16,CLINHONEST,TRUMPHONEST,IMMBETTER,IMMDEPORT,ISSUE16,LIFE,NEC,OBAMA4,QLT16,QUALCLINTON,QUALTRUMP,RACEFACTOR,RELIGN10,TEMPCLINTON,TEMPTRUMP,TIME16,TRADE16,TRUMPWOMEN,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,CLINTONEMAILB,FAVPRES16,GOTVCLINTON,GOTVTRUMP,GOVTANGR16B,HONEST16,NEC2,OBAMA2,PTYIDEO,PTYIDEO7,QUALIFIED16,REL4,REL5,RELWHITE,MORMON,WHTEVANG,WPROTBRN,WPROTBRN3,SPLITTICKET,TEMPERAMENT16,TIME16MONTH,TIME16WEEK,TRUMPWOMENB,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE,SPANISHQ
195554.0,Florida,40.0,Call 2,Complete,Election day exit poll,0.308021426200867,Donald Trump,,Male,,50-59,Independent,Conservative,,,,,,,,,,,,,Worse today,,,Donald Trump,Donald Trump,,,,,,,,,,,,,,,,,,,,,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,,,,,,,,,,,,Independent/Something else,,,Independent men,,,,,,Other,,,,,,,,,,Moderate/Liberal Republicans,Conservative Independents,,,,,,,,,,,,,,National questionnaire,"Cities over 500,000","Cities over 50,000",4.0,South,Version 4,1.0,
214716.0,Florida,33.0,Call 3,Complete,Election day exit poll,0.602932989597321,Donald Trump,Marco Rubio,Male,Hispanic/Latino,30-39,Independent,Moderate,"$100,000-$199,999",Some college/assoc. degree,"Yes, other Hispanic",,,Yes,No,,,,Unfavorable,Favorable,,,,,,,,,,,The economy,,,Strongly disapprove,Can bring needed change,No,Yes,,Protestant,,,In the last few days,,,Latino men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,Latino 30-44,Latino 30-44,No college degree,More than High school graduate,Non white no college degree,Non-whites,100k or more,50k or more,100 thousand or more,"Over $50,000 and non white",Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,All others,Hispanic/Latino,Other,Non-white,,Other,No,,Only Donald Trump,,,,,,Disapprove,Moderate/Liberal Republicans,Moderate Independents,Only Donald Trump,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,,Not a mormon,All others,No,,Republican Senate - Voted Trump,,In the last month,In the last week,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",24.0,South,Version 1,5.0,English
181039.0,Florida,48.0,Call 1,Complete,Election day exit poll,0.485216051340103,Donald Trump,Marco Rubio,Female,White,40-44,Independent,Moderate,,College graduate,No,,Donald Trump,,,,,Treats all people fairly,,,,,,,,Went too far,,,,Deported to the country they came from,,About the same,,,,No,No,,Protestant,,,,Has no effect on U.S. jobs,,White women,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,,Other,,,,,,,,,,Moderate/Liberal Republicans,Moderate Independents,Neither,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Not a mormon,,,,Republican Senate - Voted Trump,,,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,South,Version 3,1.0,English
136958.0,Florida,,,Complete,Telephone survey,1.10878503322601,Donald Trump,Marco Rubio,Female,White,65 or over,Something else,Liberal,,High school or less,No,,Donald Trump,,,,,Treats all people fairly,,,,,,,,Went too far,,,,Offered a chance to apply for legal status,,Better than life today,,,,No,Omit,,,,,,Takes away U.S. jobs,,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,,Other,,,,,,,,,,Moderate/Liberal Republicans,Liberal Independents,Omit,,,,,,,,Republican Senate - Voted Trump,,,,,National questionnaire,"Cities 10,000-50,000",Small Cities/Rural,6.0,South,Version 3,2.0,English
212555.0,Florida,29.0,Call 3,Complete,Election day exit poll,0.459418267011642,Donald Trump,Marco Rubio,Female,White,18-24,Republican,Moderate,"$50,000-$99,999",Some college/assoc. degree,No,,,No,Yes,,,,Favorable,Unfavorable,,,,,,,,,,,Terrorism,,,Somewhat approve,Can bring needed change,No,Yes,,Catholic,,,Before that,,,White women,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,,Other,No,,Only Hillary Clinton,,,,,,Approve,Conservative Republicans,Mod./Liberal Republicans,Only Donald Trump,"Protestant, Catholic or other Christian",Catholic,Catholic,Not a mormon,All others,No,All others,Republican Senate - Voted Trump,,Before that,Before that,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",27.0,South,Version 1,5.0,English
214700.0,Florida,104.0,Call 3,Complete,Election day exit poll,0.485809773206711,Donald Trump,Marco Rubio,Male,Hispanic/Latino,25-29,Republican,Conservative,"$30,000-$49,999",Some college/assoc. degree,"Yes, other Hispanic",,,No,Yes,,,,Unfavorable,Favorable,,,,,,,,,,,The economy,,,Strongly disapprove,Can bring needed change,No,Yes,,Catholic,,,Before that,,,Latino men,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,Latino 18-29,Latino 18-29,No college degree,More than High school graduate,Non white no college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Republican,Non-black non-Democrat,All Republicans,Republican men,All others,White,Other,Non-white,,Other,No,,Only Donald Trump,,,,,,Disapprove,Independent/Something else,Conservative Republicans,Only Donald Trump,"Protestant, Catholic or other Christian",Catholic,,Not a mormon,All others,No,,Republican Senate - Voted Trump,,Before that,Before that,,State questionnaire,Suburbs,Suburbs,1.0,South,Version 1,1.0,English
214696.0,Florida,47.0,Call 3,Complete,Election day exit poll,0.42360132932663,Donald Trump,Marco Rubio,Female,White,50-59,Republican,Moderate,"Under $30,000",Some college/assoc. degree,No,,,Yes,Yes,,,,Unfavorable,Favorable,,,,,,,,,,,Terrorism,,,Strongly disapprove,Can bring needed change,No,Yes,,Catholic,,,Before that,,,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,,White suburban women,Yes,,Only Donald Trump,,,,,,Disapprove,Conservative Republicans,Mod./Liberal Republicans,Only Donald Trump,"Protestant, Catholic or other Christian",Catholic,Catholic,Not a mormon,White Born-again/Evangelical Christians,No,All others,Republican Senate - Voted Trump,,Before that,Before that,,State questionnaire,Suburbs,Suburbs,1.0,South,Version 1,1.0,English
197849.0,Florida,48.0,Call 2,Complete,Election day exit poll,0.619910061359406,Donald Trump,Marco Rubio,Male,White,65 or over,Republican,Conservative,,High school or less,No,,,,,,,,,,Better today,,,Donald Trump,Donald Trump,,,,,,,,,,,,,,,,,,,,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,,Other,,,,,,,,,,Independent/Something else,Conservative Republicans,,,,,,,,,Republican Senate - Voted Trump,,,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,South,Version 4,1.0,English
181009.0,Florida,91.0,Call 1,Complete,Election day exit poll,0.687454760074615,Donald Trump,Marco Rubio,Male,White,30-39,Republican,Moderate,"$50,000-$99,999",College graduate,No,,,Yes,Yes,,,,Unfavorable,Unfavorable,,,,,,,,,,,The economy,,,Somewhat approve,Can bring needed change,No,No,,Other christian,,,In the last week,,,White men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,,Other,No,,Neither,,,,,,Approve,Conservative Republicans,Mod./Liberal Republicans,Neither,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Not a mormon,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Republican Senate - Voted Trump,,In the last month,In the last week,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",14.0,South,Version 1,3.0,English
103038.0,Florida,,,Complete,Telephone survey,4.93565893173218,Donald Trump,Marco Rubio,Male,White,45-49,Republican,Conservative,,College graduate,No,Yes,,,,,I dislike the other candidates,Treats all people fairly,,,Worse today,,Angry,,,,No,Yes,,,Omit,,Not so good,,Can bring needed change,,,,Catholic,No,Yes,,,,White men,Married men,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,,Other,,,,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Independent/Something else,Conservative Republicans,,"Protestant, Catholic or other Christian",Catholic,Catholic,Not a mormon,,,,Republican Senate - Voted Trump,Only Donald Trump,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",8.0,South,Version 2,2.0,English
197837.0,Florida,5.0,Call 2,Complete,Election day exit poll,0.603925883769989,Donald Trump,Marco Rubio,Female,White,65 or over,,,,,No,,,,No,,,,Omit,Omit,,,,,,,,,,,Omit,,,Omit,Can bring needed change,Omit,Omit,,Protestant,,,Before that,,,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,,,,,,,,,,,,,,White,White,White,,White suburban women,,,Omit,,,,,,Omit,,,Omit,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Not a mormon,All others,,,Republican Senate - Voted Trump,,Before that,Before that,,State questionnaire,Suburbs,Suburbs,8.0,South,Version 1,2.0,English
214672.0,Florida,65.0,Call 3,Complete,Election day exit poll,0.534128546714783,Donald Trump,Marco Rubio,Male,Hispanic/Latino,25-29,Democrat,Liberal,,High school or less,"Yes, other Hispanic",No,,,,,I dislike the other candidates,Treats blacks unfairly,,,Better today,,"Dissatisfied, but not angry",,,,No,No,,,Immigration,,Poor,,Can bring needed change,,,,Other christian,Yes,Yes,,,,Latino men,Non married men,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,Latino 18-29,Latino 18-29,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Non-White Democrats,,Other,Non-white,,Other,,,,,,"Dissatisfied, but not angry or Angry",Neither,Not so good or poor,,Liberal Democrats,Liberal Democrats,,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,,Not a mormon,,,,Republican Senate - Voted Trump,Both,,,,State questionnaire,Suburbs,Suburbs,17.0,South,Version 2,4.0,English
178965.0,Florida,80.0,Call 1,Complete,Election day exit poll,0.269465833902359,Donald Trump,Patrick Murphy,Male,White,45-49,Something else,Liberal,"$50,000-$99,999",Postgraduate study,No,,,,,,I strongly favor my candidate,,,,,,"Satisfied, but not enthusiastic",,,,No,No,,,Foreign policy,,Good,,Can bring needed change,,,,,Yes,No,,,,White men,,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,,Other,No,,,,,"Enthusiastic or satisfied, but not enthusiastic",Neither,Excellent or good,,Moderate/Liberal Republicans,Liberal Independents,,,,,,,,,Democratic Senate - did not vote Clinton,Only Hillary Clinton,,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",9.0,South,Version 2,2.0,English
214644.0,Florida,104.0,Call 3,Complete,Election day exit poll,0.398311704397202,Donald Trump,Marco Rubio,Female,Hispanic/Latino,45-49,Independent,Moderate,,Some college/assoc. degree,"Yes, other Hispanic",Yes,,,,,I like my candidate but with reservations,Treats blacks unfairly,,,About the same,,"Dissatisfied, but not angry",,,,No,Yes,,,Immigration,,Not so good,,Can bring needed change,,,,Other christian,No,Yes,,,,Latino women,Married women,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,Latino 45-59,Latino 45-64,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent women,All others,White,Other,Non-white,,Other,,,,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Moderate/Liberal Republicans,Moderate Independents,,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,,Not a mormon,,,,Republican Senate - Voted Trump,Only Donald Trump,,,,State questionnaire,Suburbs,Suburbs,1.0,South,Version 2,1.0,English
180966.0,Florida,70.0,Call 1,Complete,Election day exit poll,0.741754651069641,Donald Trump,Marco Rubio,Female,White,40-44,Republican,Conservative,"$200.000-$249,999",College graduate,No,,,Yes,Yes,,,,Unfavorable,Favorable,,,,,,,,,,,Terrorism,,,Strongly disapprove,Can bring needed change,No,Yes,,Other christian,,,Before that,,,White women,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,,White suburban women,No,,Only Donald Trump,,,,,,Disapprove,Independent/Something else,Conservative Republicans,Only Donald Trump,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Not a mormon,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Republican Senate - Voted Trump,,Before that,Before that,,State questionnaire,Suburbs,Suburbs,16.0,South,Version 1,3.0,English
210821.0,Florida,50.0,Call 3,Complete,Election day exit poll,0.660753786563873,Donald Trump,Marco Rubio,Male,,18-24,Republican,Conservative,"Under $30,000",High school or less,No,No,,,,,,,Unfavorable,Favorable,,,,,,,,,,,Immigration,,,Strongly disapprove,Has good judgment,,,,,,,Before that,,,,Non married men,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,,,,No college degree,High school graduate or less,,,Less than 100k,Less than 50k,Less than 50 thousand,,Republican,,,Republican men,,,,,,Other,,,Only Donald Trump,,,,,,Disapprove,Independent/Something else,Conservative Republicans,,,,,,,,,Republican Senate - Voted Trump,,Before that,Before that,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",14.0,South,Version 1,3.0,English
212389.0,Florida,43.0,Call 3,Complete,Election day exit poll,0.516654849052429,Donald Trump,Marco Rubio,Male,Hispanic/Latino,25-29,Independent,Moderate,"$30,000-$49,999",College graduate,"Yes, other Hispanic",,,Yes,Yes,,,,Unfavorable,Favorable,,,,,,,,,,,Omit,,,Somewhat disapprove,Omit,No,No,,Protestant,,,Before that,,,Latino men,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,Latino 18-29,Latino 18-29,College graduate,More than High school graduate,Non white college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,All others,White,Other,Non-white,,Other,No,,Only Donald Trump,,,,,,Disapprove,Moderate/Liberal Republicans,Moderate Independents,Neither,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,,Not a mormon,All others,No,,Republican Senate - Voted Trump,,Before that,Before that,,State questionnaire,Suburbs,Suburbs,4.0,South,Version 1,1.0,English
197760.0,Florida,56.0,Call 2,Complete,Election day exit poll,0.483843207359314,Donald Trump,Marco Rubio,Female,Hispanic/Latino,65 or over,Republican,Conservative,,College graduate,"Yes, other Hispanic",,Donald Trump,,,A lot,,,,,,"Yes, for Donald Trump",,Donald Trump,Omit,Did not go far enough,,,Omit,Offered a chance to apply for legal status,,Better than life today,,,,,,No group is favored,,,,,Creates more U.S. jobs,Some,Latino women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,Latino 60+,Latino 65+,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,All others,Hispanic/Latino,Other,Non-white,,Other,,A lot or some,,Not contacted by Hillary Clinton,Contacted by Donald Trump,,,,,Independent/Something else,Conservative Republicans,,,,,,,,,Republican Senate - Voted Trump,,,,A lot or some,State questionnaire,Suburbs,Suburbs,15.0,South,Version 3,3.0,English
