ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSNV16,SENNV16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,BRNAGAIN,MARRIED,@2WAYPRES16,CLINTONEMAIL,DESCRIBP12,FAVHCLIN16,FAVTRUMP,FAVREID,FINSIT,GOTV16,GOVTANGR16,HANDLEECON16,HANDLEFP16,CLINHONEST,TRUMPHONEST,IMMBETTER,IMMDEPORT,IMMWALL,ISSUE16,LIFE,NEC,OBAMA4,QLT16,QUALCLINTON,QUALTRUMP,RACEFACTOR,RELIGN10,TEMPCLINTON,TEMPTRUMP,TIME16,TRADE16,TRUMPWOMEN,UNFAIRCLIN,UNFAIRTRUMP,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,CLINTONEMAILB,FAVPRES16,GOTVCLINTON,GOTVTRUMP,GOVTANGR16B,HONEST16,NEC2,OBAMA2,PTYIDEO,PTYIDEO7,QUALIFIED16,REL4,REL5,RELWHITE,MORMON,WHITEREL,WHTEVANG,WPROTBRN,WPROTBRN3,SPLITTICKET,TEMPERAMENT16,TIME16MONTH,TIME16WEEK,TRUMPWOMENB,UNFAIR16,UNIONHH12,QTYPE,SPANISHQ,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE
134997.0,Nevada,,,Complete,Telephone survey,1.85125648975372,None of these candidates,Joe Heck,Female,Hispanic/Latino,50-59,Independent,Moderate,,Some college/assoc. degree,Yes,,Yes,Hillary Clinton,,I dislike the other candidates,,,,,,"Dissatisfied, but not angry",,,No,No,,,Oppose,The economy,,Not so good,,Cares about people like me,,,,,Yes,No,,,,,,Latino women,Married women,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,Latino 45-59,Latino 45-64,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent women,All others,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,,,,,,"Dissatisfied, but not angry or Angry",Neither,Not so good or poor,,Moderate/Liberal Republicans,Moderate Independents,,,,,,,,,,Republican Senate - did not vote Trump,Only Hillary Clinton,,,,,No,State questionnaire,English,Suburbs,Suburbs,2.0,West,Version 2,Washoe County
134998.0,Nevada,,,Complete,Telephone survey,3.07630705833435,Hillary Clinton,Catherine Cortez Masto,Male,Hispanic/Latino,18-24,Something else,Moderate,,Some college/assoc. degree,Yes,,No,Hillary Clinton,,I strongly favor my candidate,,,,,,"Dissatisfied, but not angry",,,No,No,,,Oppose,The economy,,Poor,,Cares about people like me,,,,,Yes,No,,,,,,Latino men,Non married men,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,Latino 18-29,Latino 18-29,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,All others,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,,,,,,"Dissatisfied, but not angry or Angry",Neither,Not so good or poor,,Moderate/Liberal Republicans,Moderate Independents,,,,,,,,,,Democratic Senate - voted Clinton,Only Hillary Clinton,,,,,No,State questionnaire,English,"Cities over 500,000","Cities over 50,000",4.0,West,Version 2,Clark County
134999.0,Nevada,,,Complete,Telephone survey,0.793107271194458,Hillary Clinton,,Male,Hispanic/Latino,50-59,Democrat,Liberal,,College graduate,Yes,,Yes,Omit,,I dislike the other candidates,,,,,,"Satisfied, but not enthusiastic",,,Yes,No,,,Oppose,Foreign policy,,Good,,Has the right experience,,,,,Yes,No,,,,,,Latino men,Married men,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,Latino 45-59,Latino 45-64,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Non-White Democrats,,Other,Non-white,Hispanic/Latino,Other,,,,,,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,Excellent or good,,Liberal Democrats,Liberal Democrats,,,,,,,,,,,Only Hillary Clinton,,,,,No,State questionnaire,English,Suburbs,Suburbs,4.0,West,Version 2,Clark County
135000.0,Nevada,,,Complete,Telephone survey,0.753402888774872,Hillary Clinton,Catherine Cortez Masto,Female,Hispanic/Latino,60-64,Democrat,Moderate,,Some college/assoc. degree,Yes,,Yes,Hillary Clinton,,I strongly favor my candidate,,,,,,"Dissatisfied, but not angry",,,Yes,No,,,Oppose,The economy,,Not so good,,Has the right experience,,,,,Yes,No,,,,,,Latino women,Married women,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,Latino 60+,Latino 45-64,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Non-White Democrats,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,,,,,,"Dissatisfied, but not angry or Angry",Only Hillary Clinton,Not so good or poor,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,,,,,,,Democratic Senate - voted Clinton,Only Hillary Clinton,,,,,No,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",1.0,West,Version 2,Clark County
135001.0,Nevada,,,Complete,Telephone survey,0.977591812610626,None of these candidates,Catherine Cortez Masto,Female,Hispanic/Latino,25-29,Democrat,Liberal,,High school or less,Yes,,No,Would not have voted,,I dislike the other candidates,,,,,,"Satisfied, but not enthusiastic",,,No,No,,,Oppose,Terrorism,,Not so good,,Cares about people like me,,,,,Yes,No,,,,,,Latino women,Non married women,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,Latino 18-29,Latino 18-29,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Non-White Democrats,White,Other,Non-white,Hispanic/Latino,Other,,,,,,"Enthusiastic or satisfied, but not enthusiastic",Neither,Not so good or poor,,Liberal Democrats,Liberal Democrats,,,,,,,,,,Democratic Senate - did not vote Clinton,Only Hillary Clinton,,,,,No,State questionnaire,English,"Cities over 500,000","Cities over 50,000",1.0,West,Version 2,Clark County
135002.0,Nevada,,,Complete,Telephone survey,0.963607490062714,Hillary Clinton,Catherine Cortez Masto,Female,Hispanic/Latino,50-59,Independent,Moderate,,College graduate,Yes,,Yes,Hillary Clinton,,I strongly favor my candidate,,,,,,"Dissatisfied, but not angry",,,Yes,No,,,Oppose,The economy,,Excellent,,Has the right experience,,,,,Yes,No,,,,,,Latino women,Married women,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,Latino 45-59,Latino 45-64,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent women,All others,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,,,,,,"Dissatisfied, but not angry or Angry",Only Hillary Clinton,Excellent or good,,Moderate/Liberal Republicans,Moderate Independents,,,,,,,,,,Democratic Senate - voted Clinton,Only Hillary Clinton,,,,,No,State questionnaire,English,"Cities over 500,000","Cities over 50,000",1.0,West,Version 2,Clark County
135003.0,Nevada,,,Complete,Telephone survey,2.12305068969727,Donald Trump,Joe Heck,Female,Hispanic/Latino,60-64,Republican,Conservative,,Some college/assoc. degree,Yes,,No,Donald Trump,,I strongly favor my candidate,,,,,,"Dissatisfied, but not angry",,,No,Yes,,,Oppose,The economy,,Not so good,,Cares about people like me,,,,,No,Yes,,,,,,Latino women,Non married women,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,Latino 60+,Latino 45-64,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,All others,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,,,,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Independent/Something else,Conservative Republicans,,,,,,,,,,Republican Senate - Voted Trump,Only Donald Trump,,,,,No,State questionnaire,English,Suburbs,Suburbs,4.0,West,Version 2,Clark County
135004.0,Nevada,,,Complete,Telephone survey,2.13091945648193,Donald Trump,Joe Heck,Male,Hispanic/Latino,65 or over,Independent,Moderate,,College graduate,Yes,,Yes,Donald Trump,,I strongly favor my candidate,,,,,,"Dissatisfied, but not angry",,,No,Yes,,,Support,Immigration,,Poor,,Can bring needed change,,,,,No,Yes,,,,,,Latino men,Married men,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,Latino 60+,Latino 65+,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,All others,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,,,,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Moderate/Liberal Republicans,Moderate Independents,,,,,,,,,,Republican Senate - Voted Trump,Only Donald Trump,,,,,No,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",2.0,West,Version 2,Washoe County
135005.0,Nevada,,,Complete,Telephone survey,0.802649140357971,Donald Trump,Joe Heck,Female,Hispanic/Latino,60-64,Republican,Conservative,,College graduate,Yes,,Yes,Donald Trump,,I dislike the other candidates,,,,,,Angry,,,No,Yes,,,Support,The economy,,Poor,,Can bring needed change,,,,,No,Yes,,,,,,Latino women,Married women,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,Latino 60+,Latino 45-64,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,All others,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,,,,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Independent/Something else,Conservative Republicans,,,,,,,,,,Republican Senate - Voted Trump,Only Donald Trump,,,,,No,State questionnaire,English,"Cities over 500,000","Cities over 50,000",3.0,West,Version 2,Clark County
135006.0,Nevada,,,Complete,Telephone survey,1.19069051742554,None of these candidates,,Male,Hispanic/Latino,45-49,Independent,Liberal,,High school or less,Yes,,No,Would not have voted,,Omit,,,,,,"Dissatisfied, but not angry",,,No,No,,,Oppose,The economy,,Poor,,Can bring needed change,,,,,No,No,,,,,,Latino men,Non married men,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,Latino 45-59,Latino 45-64,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,All others,White,Other,Non-white,Hispanic/Latino,Other,,,,,,"Dissatisfied, but not angry or Angry",Neither,Not so good or poor,,Moderate/Liberal Republicans,Liberal Independents,,,,,,,,,,,Neither,,,,,No,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 2,Clark County
135007.0,Nevada,,,Complete,Telephone survey,2.88290953636169,Hillary Clinton,Catherine Cortez Masto,Male,Hispanic/Latino,45-49,Democrat,Conservative,,Some college/assoc. degree,Yes,,Yes,Hillary Clinton,,I dislike the other candidates,,,,,,Enthusiastic,,,No,No,,,Oppose,Foreign policy,,Not so good,,Has good judgment,,,,,Yes,No,,,,,,Latino men,Married men,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,Latino 45-59,Latino 45-64,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Non-White Democrats,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,,,,,,"Enthusiastic or satisfied, but not enthusiastic",Neither,Not so good or poor,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,,,,,,,Democratic Senate - voted Clinton,Only Hillary Clinton,,,,,No,State questionnaire,English,"Cities over 500,000","Cities over 50,000",1.0,West,Version 2,Clark County
135008.0,Nevada,,,Complete,Telephone survey,3.47504568099976,Donald Trump,Joe Heck,Female,Hispanic/Latino,45-49,Independent,Moderate,,Some college/assoc. degree,Yes,,Yes,Donald Trump,,I dislike the other candidates,,,,,,Angry,,,No,Yes,,,Support,Terrorism,,Not so good,,Can bring needed change,,,,,No,Yes,,,,,,Latino women,Married women,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,Latino 45-59,Latino 45-64,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent women,All others,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,,,,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Moderate/Liberal Republicans,Moderate Independents,,,,,,,,,,Republican Senate - Voted Trump,Only Donald Trump,,,,,No,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 2,Clark County
135009.0,Nevada,,,Complete,Telephone survey,3.88683271408081,Hillary Clinton,Catherine Cortez Masto,Female,Hispanic/Latino,25-29,Independent,Moderate,,Some college/assoc. degree,Yes,,No,Hillary Clinton,,I dislike the other candidates,,,,,,"Dissatisfied, but not angry",,,No,No,,,Oppose,The economy,,Not so good,,Can bring needed change,,,,,Yes,No,,,,,,Latino women,Non married women,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,Latino 18-29,Latino 18-29,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent women,All others,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,,,,,,"Dissatisfied, but not angry or Angry",Neither,Not so good or poor,,Moderate/Liberal Republicans,Moderate Independents,,,,,,,,,,Democratic Senate - voted Clinton,Only Hillary Clinton,,,,,No,State questionnaire,English,"Cities over 500,000","Cities over 50,000",3.0,West,Version 2,Clark County
135010.0,Nevada,,,Complete,Telephone survey,3.07630705833435,Hillary Clinton,Catherine Cortez Masto,Male,Hispanic/Latino,18-24,Democrat,Liberal,,High school or less,Yes,,No,Hillary Clinton,,I dislike the other candidates,,,,,,"Dissatisfied, but not angry",,,No,No,,,Oppose,Terrorism,,Good,,Cares about people like me,,,,,Yes,No,,,,,,Latino men,Non married men,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,Latino 18-29,Latino 18-29,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Non-White Democrats,Other,Other,Non-white,Hispanic/Latino,Other,,,,,,"Dissatisfied, but not angry or Angry",Neither,Excellent or good,,Liberal Democrats,Liberal Democrats,,,,,,,,,,Democratic Senate - voted Clinton,Only Hillary Clinton,,,,,No,State questionnaire,English,"Cities over 500,000","Cities over 50,000",4.0,West,Version 2,Clark County
135011.0,Nevada,,,Complete,Telephone survey,0.802649140357971,Donald Trump,Joe Heck,Female,Hispanic/Latino,60-64,Republican,Moderate,,College graduate,Yes,,No,Omit,,Omit,,,,,,"Dissatisfied, but not angry",,,No,Omit,,,Omit,Terrorism,,Poor,,Can bring needed change,,,,,No,Omit,,,,,,Latino women,Non married women,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,Latino 60+,Latino 45-64,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,All others,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,,,,,,"Dissatisfied, but not angry or Angry",Omit,Not so good or poor,,Conservative Republicans,Mod./Liberal Republicans,,,,,,,,,,Republican Senate - Voted Trump,Omit,,,,,No,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 2,Clark County
135012.0,Nevada,,,Complete,Telephone survey,3.27139043807983,Hillary Clinton,Did not vote,Female,Hispanic/Latino,40-44,Democrat,Moderate,,Some college/assoc. degree,Yes,,No,Hillary Clinton,,I strongly favor my candidate,,,,,,"Satisfied, but not enthusiastic",,,Omit,Omit,,,Oppose,Foreign policy,,Good,,Has the right experience,,,,,Yes,No,,,,,,Latino women,Non married women,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,Latino 30-44,Latino 30-44,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Non-White Democrats,Other,Other,Non-white,Hispanic/Latino,Other,,,,,,"Enthusiastic or satisfied, but not enthusiastic",Omit,Excellent or good,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,,,,,,,,Only Hillary Clinton,,,,,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",1.0,West,Version 2,Clark County
135013.0,Nevada,,,Complete,Telephone survey,1.08691418170929,None of these candidates,None of these candidates,Male,Hispanic/Latino,25-29,Independent,Moderate,,Some college/assoc. degree,Yes,,Yes,Donald Trump,,I dislike the other candidates,,,,,,"Satisfied, but not enthusiastic",,,No,No,,,Oppose,Terrorism,,Not so good,,Cares about people like me,,,,,No,Yes,,,,,,Latino men,Married men,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,Latino 18-29,Latino 18-29,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,All others,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,,,,,,"Enthusiastic or satisfied, but not enthusiastic",Neither,Not so good or poor,,Moderate/Liberal Republicans,Moderate Independents,,,,,,,,,,Other Senate vote,Only Donald Trump,,,,,No,State questionnaire,English,"Cities over 500,000","Cities over 50,000",1.0,West,Version 2,Clark County
135014.0,Nevada,,,Complete,Telephone survey,3.10483503341675,Hillary Clinton,Catherine Cortez Masto,Male,Hispanic/Latino,40-44,Democrat,Liberal,,College graduate,Yes,,Yes,Hillary Clinton,,I strongly favor my candidate,,,,,,Enthusiastic,,,Yes,No,,,Oppose,Immigration,,Excellent,,Cares about people like me,,,,,Yes,No,,,,,,Latino men,Married men,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,Latino 30-44,Latino 30-44,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Non-White Democrats,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,,,,,,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,Excellent or good,,Liberal Democrats,Liberal Democrats,,,,,,,,,,Democratic Senate - voted Clinton,Only Hillary Clinton,,,,,Yes,State questionnaire,English,Suburbs,Suburbs,4.0,West,Version 2,Clark County
135015.0,Nevada,,,Complete,Telephone survey,2.84748196601868,Donald Trump,Joe Heck,Male,Hispanic/Latino,50-59,Republican,Moderate,,High school or less,Yes,,No,Donald Trump,,I like my candidate but with reservations,,,,,,"Dissatisfied, but not angry",,,No,Yes,,,Omit,Terrorism,,Not so good,,Cares about people like me,,,,,Yes,Yes,,,,,,Latino men,Non married men,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,Latino 45-59,Latino 45-64,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,All others,White,Other,Non-white,Hispanic/Latino,Other,,,,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Conservative Republicans,Mod./Liberal Republicans,,,,,,,,,,Republican Senate - Voted Trump,Both,,,,,No,State questionnaire,English,Rural,Small Cities/Rural,4.0,West,Version 2,None of Above
135016.0,Nevada,,,Complete,Telephone survey,1.95178294181824,Donald Trump,Catherine Cortez Masto,Male,Hispanic/Latino,65 or over,Republican,Moderate,,College graduate,Yes,,No,Donald Trump,,I dislike the other candidates,,,,,,Angry,,,No,Yes,,,Support,Immigration,,Not so good,,Can bring needed change,,,,,No,Yes,,,,,,Latino men,Non married men,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,Latino 60+,Latino 65+,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,All others,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,,,,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Conservative Republicans,Mod./Liberal Republicans,,,,,,,,,,Democratic Senate - did not vote Clinton,Only Donald Trump,,,,,Yes,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",3.0,West,Version 2,Clark County
