ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSSC16,SENSC16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,BRNAGAIN,DESCRIBP12,FAIRJUSTICE,FAVHCLIN16,FAVTRUMP,CLINHONEST,TRUMPHONEST,ISSUE16,LIFE,MARRIED,QLT16,TIME16,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,FAVPRES16,HONEST16,PTYIDEO,PTYIDEO7,SPLITTICKET,TIME16MONTH,TIME16WEEK,WHTEVANG,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE,ZIPCODE
177077.0,South Carolina,70.0,Call 1,Complete,Election day exit poll,0.873484373092651,Donald Trump,Tim Scott,Female,White,45-49,Independent,Conservative,"$30,000-$49,999",College graduate,,Yes,I dislike the other candidates,Treats all people fairly,Unfavorable,Unfavorable,No,No,The economy,Worse than life today,Yes,Can bring needed change,In October,White women,Married women,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,No,Neither,Neither,Moderate/Liberal Republicans,Conservative Independents,Republican Senate - Voted Trump,In the last month,Before that,White Born-again/Evangelical Christians,State questionnaire,Suburbs,Suburbs,7.0,South,Version 1,4.0,29511.0
177091.0,South Carolina,36.0,Call 1,Complete,Election day exit poll,1.89638721942902,Donald Trump,Tim Scott,Female,White,40-44,Republican,Moderate,"$100,000-$199,999",College graduate,No,No,I like my candidate but with reservations,Treats blacks unfairly,Unfavorable,Favorable,No,Yes,The economy,About the same,Yes,Has the right experience,Before that,White women,Married women,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,No,Only Donald Trump,Only Donald Trump,Conservative Republicans,Mod./Liberal Republicans,Republican Senate - Voted Trump,Before that,Before that,All others,State questionnaire,Suburbs,Suburbs,1.0,South,Version 1,5.0,29483.0
177099.0,South Carolina,113.0,Call 1,Complete,Election day exit poll,0.990687906742096,Hillary Clinton,Thomas Dixon,Female,Black,18-24,Democrat,Liberal,,Some college/assoc. degree,No,Yes,,,,,,,,,No,,,Black women,Non married women,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Black 18-29,Black 18-29,Black 18-29,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic women,Non-White Democrats,Black,Black,Non-white,Black,Other,,,,Liberal Democrats,Liberal Democrats,Democratic Senate - voted Clinton,,,All others,National questionnaire,Suburbs,Suburbs,5.0,South,Version 5,2.0,29730.0
177101.0,South Carolina,73.0,Call 1,Complete,Election day exit poll,0.39488223195076,Gary Johnson,Thomas Dixon,Male,White,18-24,Something else,Moderate,"Under $30,000",High school or less,No,,,,Unfavorable,Unfavorable,,,Foreign policy,,No,Has the right experience,In October,White men,Non married men,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,White men non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,Yes,Neither,,Moderate/Liberal Republicans,Moderate Independents,Democratic Senate - did not vote Clinton,In the last month,Before that,,National questionnaire,Suburbs,Suburbs,5.0,South,Version 1,3.0,29078.0
177134.0,South Carolina,77.0,Call 1,Complete,Election day exit poll,1.24729001522064,Donald Trump,Tim Scott,Male,White,50-59,Republican,Conservative,"$50,000-$99,999",College graduate,No,Yes,I like my candidate but with reservations,Treats blacks unfairly,Unfavorable,Favorable,No,Yes,Omit,Worse than life today,Yes,Can bring needed change,Before that,White men,Married men,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,No,Only Donald Trump,Only Donald Trump,Independent/Something else,Conservative Republicans,Republican Senate - Voted Trump,Before that,Before that,White Born-again/Evangelical Christians,State questionnaire,Suburbs,Suburbs,2.0,South,Version 1,3.0,29072.0
177135.0,South Carolina,77.0,Call 1,Complete,Election day exit poll,1.24729001522064,Donald Trump,Tim Scott,Male,White,50-59,Republican,Conservative,"$50,000-$99,999",College graduate,No,Yes,I like my candidate but with reservations,Treats blacks unfairly,Unfavorable,Favorable,No,Yes,Omit,Worse than life today,Yes,Can bring needed change,Before that,White men,Married men,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,No,Only Donald Trump,Only Donald Trump,Independent/Something else,Conservative Republicans,Republican Senate - Voted Trump,Before that,Before that,White Born-again/Evangelical Christians,State questionnaire,Suburbs,Suburbs,2.0,South,Version 1,3.0,29072.0
177140.0,South Carolina,36.0,Call 1,Complete,Election day exit poll,1.89638721942902,Donald Trump,Tim Scott,Female,White,30-39,Republican,Conservative,"Under $30,000",Some college/assoc. degree,No,No,I dislike the other candidates,Treats all people fairly,Unfavorable,Unfavorable,No,Yes,The economy,About the same,No,Can bring needed change,In the last few days,White women,Non married women,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,Yes,Neither,Only Donald Trump,Independent/Something else,Conservative Republicans,Republican Senate - Voted Trump,In the last month,In the last week,All others,State questionnaire,Suburbs,Suburbs,1.0,South,Version 1,5.0,29483.0
177158.0,South Carolina,70.0,Call 1,Complete,Election day exit poll,0.862514197826386,Hillary Clinton,Thomas Dixon,Female,White,65 or over,Democrat,Moderate,"$30,000-$49,999",College graduate,No,Yes,I dislike the other candidates,Treats blacks unfairly,Favorable,Unfavorable,Yes,No,Terrorism,Worse than life today,No,Cares about people like me,Before that,White women,Non married women,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,No,Only Hillary Clinton,Only Hillary Clinton,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Democratic Senate - voted Clinton,Before that,Before that,White Born-again/Evangelical Christians,State questionnaire,Suburbs,Suburbs,7.0,South,Version 1,4.0,29511.0
177159.0,South Carolina,70.0,Call 1,Complete,Election day exit poll,0.862514197826386,Hillary Clinton,Thomas Dixon,Female,White,65 or over,Democrat,Moderate,"$30,000-$49,999",College graduate,No,Yes,I dislike the other candidates,Treats blacks unfairly,Favorable,Unfavorable,Yes,No,Terrorism,Worse than life today,No,Cares about people like me,Before that,White women,Non married women,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,No,Only Hillary Clinton,Only Hillary Clinton,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Democratic Senate - voted Clinton,Before that,Before that,White Born-again/Evangelical Christians,State questionnaire,Suburbs,Suburbs,7.0,South,Version 1,4.0,29511.0
177160.0,South Carolina,52.0,Call 1,Complete,Election day exit poll,0.706225752830505,Hillary Clinton,Tim Scott,Male,White,30-39,Democrat,Moderate,"$200.000-$249,999",Postgraduate study,No,No,I dislike the other candidates,Treats blacks unfairly,Favorable,Unfavorable,Yes,No,The economy,About the same,Yes,Has good judgment,Before that,White men,Married men,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic men,White Democrat,White,White,White,White,Other,No,Only Hillary Clinton,Only Hillary Clinton,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Republican Senate - did not vote Trump,Before that,Before that,All others,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,South,Version 1,1.0,29601.0
177175.0,South Carolina,36.0,Call 1,Complete,Election day exit poll,1.89638721942902,Donald Trump,Tim Scott,Female,White,45-49,Republican,Moderate,"$50,000-$99,999",High school or less,No,No,I strongly favor my candidate,Omit,Unfavorable,Favorable,No,Yes,Terrorism,Better than life today,Yes,Can bring needed change,Before that,White women,Married women,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,High school graduate or less,White no college degree,White women non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,No,Only Donald Trump,Only Donald Trump,Conservative Republicans,Mod./Liberal Republicans,Republican Senate - Voted Trump,Before that,Before that,All others,State questionnaire,Suburbs,Suburbs,1.0,South,Version 1,5.0,29483.0
177218.0,South Carolina,113.0,Call 1,Complete,Election day exit poll,1.07620489597321,Donald Trump,Tim Scott,Male,White,60-64,Something else,Conservative,"Under $30,000",Some college/assoc. degree,No,,I strongly favor my candidate,,,,No,Yes,Immigration,,,Can bring needed change,,White men,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,No college degree,More than High school graduate,White no college degree,White men non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,Yes,,Only Donald Trump,Moderate/Liberal Republicans,Conservative Independents,Republican Senate - Voted Trump,,,,National questionnaire,Suburbs,Suburbs,5.0,South,Version 2,2.0,29730.0
177262.0,South Carolina,36.0,Call 1,Complete,Election day exit poll,1.80418086051941,Donald Trump,Tim Scott,Male,Black,45-49,Republican,Conservative,"$50,000-$99,999",Some college/assoc. degree,No,Yes,I dislike the other candidates,Treats all people fairly,Unfavorable,Unfavorable,No,No,Terrorism,Worse than life today,Yes,Can bring needed change,In the last week,Black men,Married men,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Black 45-59,Black 45-59,Black 45-64,No college degree,More than High school graduate,Non white no college degree,Non-whites,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and non white",Republican,Black non-Democrat,All Republicans,Republican men,All others,Black,Black,Non-white,Black,Other,No,Neither,Neither,Independent/Something else,Conservative Republicans,Republican Senate - Voted Trump,In the last month,In the last week,All others,State questionnaire,Suburbs,Suburbs,1.0,South,Version 1,5.0,29483.0
177269.0,South Carolina,52.0,Call 1,Complete,Election day exit poll,0.59051901102066,Gary Johnson,Tim Scott,Male,White,18-24,Independent,Conservative,"$30,000-$49,999",High school or less,No,No,I like my candidate but with reservations,Treats all people fairly,Omit,Unfavorable,No,No,The economy,About the same,No,Can bring needed change,Before that,White men,Non married men,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,White men non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,Yes,Omit,Neither,Moderate/Liberal Republicans,Conservative Independents,Republican Senate - did not vote Trump,Before that,Before that,All others,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,South,Version 1,1.0,29601.0
177277.0,South Carolina,73.0,Call 1,Complete,Election day exit poll,1.26582181453705,Hillary Clinton,Thomas Dixon,Female,Black,30-39,Democrat,Moderate,"Under $30,000",College graduate,No,,I strongly favor my candidate,,,,Yes,No,Immigration,,,Has the right experience,,Black women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Black 30-44,Black 30-44,Black 30-44,College graduate,More than High school graduate,Non white college degree,Non-whites,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and non white",Democrat,Black Democrat,Black Democrat,Democratic women,Non-White Democrats,Black,Black,Non-white,Black,Other,No,,Only Hillary Clinton,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Democratic Senate - voted Clinton,,,,National questionnaire,Suburbs,Suburbs,5.0,South,Version 2,3.0,29078.0
177294.0,South Carolina,36.0,Call 1,Complete,Election day exit poll,2.00464034080505,Donald Trump,Tim Scott,Male,White,50-59,Republican,Conservative,"$100,000-$199,999",Postgraduate study,No,No,I strongly favor my candidate,Treats all people fairly,Unfavorable,Favorable,No,Yes,The economy,Worse than life today,No,Can bring needed change,Before that,White men,Non married men,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,No,Only Donald Trump,Only Donald Trump,Independent/Something else,Conservative Republicans,Republican Senate - Voted Trump,Before that,Before that,All others,State questionnaire,Suburbs,Suburbs,1.0,South,Version 1,5.0,29483.0
