ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSME16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,MARRIED,@2WAYPRES16,CLIMATECHANGE,CRIMEDRUGS,DESCRIBP12,FAVHCLIN16,FAVTRUMP,FINSIT,GOVTANGR16,HANDLEECON16,HANDLEFP16,CLINHONEST,TRUMPHONEST,IMMDEPORT,ISSUE16,LEPAGEAPP2,LIFE,NEC,OBAMA4,QLT16,QUALCLINTON,QUALTRUMP,RACEFACTOR,TEMPCLINTON,TEMPTRUMP,TIME16,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,FAVPRES16,GOVTANGR16B,HONEST16,NEC2,OBAMA2,PTYIDEO,PTYIDEO7,QUALIFIED16,TEMPERAMENT16,TIME16MONTH,TIME16WEEK,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE,ZIPCODE
218416.0,Maine,6.0,Call 3,Complete,Election day exit poll,0.825656235218048,Gary Johnson,Female,Black,40-44,Something else,Conservative,"$100,000-$199,999",College graduate,No,No,,Yes,,,Omit,Omit,,,Omit,Omit,,,,The economy,,About the same,,Somewhat disapprove,Has the right experience,Omit,Omit,,,,In the last week,Black women,Non married women,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Black 30-44,Black 30-44,Black 30-44,College graduate,More than High school graduate,Non white college degree,Non-whites,100k or more,50k or more,100 thousand or more,"Over $50,000 and non white",Independent/Something else,Black non-Democrat,Black Independent,Independent women,All others,Black,Black,Non-white,Black,Other,No,Omit,,,,Disapprove,Moderate/Liberal Republicans,Conservative Independents,Omit,,In the last month,In the last week,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,2.0,East,Version 1,2.0,4401.0
185825.0,Maine,106.0,Call 1,Complete,Election day exit poll,0.828970849514008,Hillary Clinton,Female,White,65 or over,Democrat,Moderate,,Postgraduate study,No,,Hillary Clinton,,Treatment for drug users,I strongly favor my candidate,,,About the same,"Satisfied, but not enthusiastic",,,Yes,No,Offered a chance to apply for legal status,Foreign policy,Disapprove,,Good,,,,,Whites are favored over minorities,Yes,No,,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,,,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,Excellent or good,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Only Hillary Clinton,,,State questionnaire,Rural,Small Cities/Rural,1.0,East,Version 2,1.0,4901.0
185804.0,Maine,91.0,Call 1,Complete,Election day exit poll,0.828970849514008,Hillary Clinton,Female,White,65 or over,Democrat,Liberal,,Postgraduate study,No,,Hillary Clinton,,Treatment for drug users,I strongly favor my candidate,,,Better today,"Satisfied, but not enthusiastic",,,Yes,No,Offered a chance to apply for legal status,Immigration,Disapprove,,Good,,,,,Whites are favored over minorities,Yes,No,,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,,,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,Excellent or good,,Liberal Democrats,Liberal Democrats,,Only Hillary Clinton,,,State questionnaire,Rural,Small Cities/Rural,1.0,East,Version 2,1.0,4858.0
199047.0,Maine,71.0,Call 2,Complete,Election day exit poll,0.828970849514008,Hillary Clinton,Female,White,65 or over,Democrat,Liberal,,Postgraduate study,No,,Hillary Clinton,,Treatment for drug users,I strongly favor my candidate,,,About the same,"Satisfied, but not enthusiastic",,,Yes,No,Offered a chance to apply for legal status,The economy,Disapprove,,Good,,,,,Whites are favored over minorities,Yes,No,,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,,,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,Excellent or good,,Liberal Democrats,Liberal Democrats,,Only Hillary Clinton,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,East,Version 2,1.0,4102.0
185177.0,Maine,91.0,Call 1,Complete,Election day exit poll,0.828970849514008,Hillary Clinton,Female,White,60-64,Democrat,Moderate,,High school or less,No,,Hillary Clinton,,Treatment for drug users,I like my candidate but with reservations,,,Better today,"Satisfied, but not enthusiastic",,,No,No,Offered a chance to apply for legal status,Terrorism,Disapprove,,Good,,,,,Whites are favored over minorities,Yes,No,,White women,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,,,"Enthusiastic or satisfied, but not enthusiastic",Neither,Excellent or good,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Only Hillary Clinton,,,State questionnaire,Rural,Small Cities/Rural,1.0,East,Version 2,1.0,4858.0
183101.0,Maine,71.0,Call 1,Complete,Election day exit poll,0.828970849514008,Hillary Clinton,Female,White,65 or over,Independent,Liberal,,Postgraduate study,No,,Hillary Clinton,,Treatment for drug users,I like my candidate but with reservations,,,About the same,"Dissatisfied, but not angry",,,No,No,Offered a chance to apply for legal status,The economy,Disapprove,,Poor,,,,,Whites are favored over minorities,Yes,No,,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,,,"Dissatisfied, but not angry or Angry",Neither,Not so good or poor,,Moderate/Liberal Republicans,Liberal Independents,,Only Hillary Clinton,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,East,Version 2,1.0,4102.0
184925.0,Maine,91.0,Call 1,Complete,Election day exit poll,0.828970849514008,Hillary Clinton,Female,White,65 or over,Democrat,Liberal,,Some college/assoc. degree,No,,Hillary Clinton,,Treatment for drug users,I strongly favor my candidate,,,Worse today,"Dissatisfied, but not angry",,,Yes,No,Offered a chance to apply for legal status,The economy,Disapprove,,Not so good,,,,,Whites are favored over minorities,Yes,No,,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,,,"Dissatisfied, but not angry or Angry",Only Hillary Clinton,Not so good or poor,,Liberal Democrats,Liberal Democrats,,Only Hillary Clinton,,,State questionnaire,Rural,Small Cities/Rural,1.0,East,Version 2,1.0,4858.0
201067.0,Maine,91.0,Call 2,Complete,Election day exit poll,0.828970849514008,Hillary Clinton,Female,White,60-64,Democrat,Liberal,,Some college/assoc. degree,No,,Hillary Clinton,,Treatment for drug users,I strongly favor my candidate,,,About the same,Angry,,,Yes,No,Offered a chance to apply for legal status,The economy,Disapprove,,Good,,,,,Whites are favored over minorities,Yes,No,,White women,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,,,"Dissatisfied, but not angry or Angry",Only Hillary Clinton,Excellent or good,,Liberal Democrats,Liberal Democrats,,Only Hillary Clinton,,,State questionnaire,Rural,Small Cities/Rural,1.0,East,Version 2,1.0,4858.0
200248.0,Maine,91.0,Call 2,Complete,Election day exit poll,0.828970849514008,Hillary Clinton,Female,White,65 or over,Independent,Moderate,,Some college/assoc. degree,No,,Hillary Clinton,,Treatment for drug users,I like my candidate but with reservations,,,Better today,"Satisfied, but not enthusiastic",,,Yes,No,Offered a chance to apply for legal status,Terrorism,Disapprove,,Not so good,,,,,Whites are favored over minorities,Yes,No,,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,,,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,Not so good or poor,,Moderate/Liberal Republicans,Moderate Independents,,Only Hillary Clinton,,,State questionnaire,Rural,Small Cities/Rural,1.0,East,Version 2,1.0,4858.0
200150.0,Maine,91.0,Call 2,Complete,Election day exit poll,0.828970849514008,Hillary Clinton,Female,White,60-64,Democrat,Liberal,,Postgraduate study,No,,Hillary Clinton,,Treatment for drug users,I strongly favor my candidate,,,Worse today,"Dissatisfied, but not angry",,,Yes,No,Omit,Foreign policy,Disapprove,,Not so good,,,,,Whites are favored over minorities,Yes,No,,White women,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,,,"Dissatisfied, but not angry or Angry",Only Hillary Clinton,Not so good or poor,,Liberal Democrats,Liberal Democrats,,Only Hillary Clinton,,,State questionnaire,Rural,Small Cities/Rural,1.0,East,Version 2,1.0,4858.0
183567.0,Maine,91.0,Call 1,Complete,Election day exit poll,0.828970849514008,Hillary Clinton,Female,White,60-64,Democrat,Liberal,,Postgraduate study,No,,Hillary Clinton,,Treatment for drug users,I strongly favor my candidate,,,Better today,"Dissatisfied, but not angry",,,Yes,No,Offered a chance to apply for legal status,The economy,Disapprove,,Good,,,,,Whites are favored over minorities,Yes,No,,White women,,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,,,"Dissatisfied, but not angry or Angry",Only Hillary Clinton,Excellent or good,,Liberal Democrats,Liberal Democrats,,Only Hillary Clinton,,,State questionnaire,Rural,Small Cities/Rural,1.0,East,Version 2,1.0,4858.0
184628.0,Maine,91.0,Call 1,Complete,Election day exit poll,0.828970849514008,Hillary Clinton,Female,White,65 or over,Democrat,Liberal,,College graduate,No,,Hillary Clinton,,Treatment for drug users,I dislike the other candidates,,,About the same,"Dissatisfied, but not angry",,,Yes,No,Offered a chance to apply for legal status,Immigration,Disapprove,,Good,,,,,Whites are favored over minorities,Yes,No,,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,,,"Dissatisfied, but not angry or Angry",Only Hillary Clinton,Excellent or good,,Liberal Democrats,Liberal Democrats,,Only Hillary Clinton,,,State questionnaire,Rural,Small Cities/Rural,1.0,East,Version 2,1.0,4858.0
199392.0,Maine,71.0,Call 2,Complete,Election day exit poll,0.828970849514008,Hillary Clinton,Female,White,65 or over,Independent,Liberal,,Postgraduate study,No,,Hillary Clinton,,Treatment for drug users,I dislike the other candidates,,,About the same,Angry,,,Omit,No,Offered a chance to apply for legal status,The economy,Disapprove,,Good,,,,,Whites are favored over minorities,Yes,No,,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,,,"Dissatisfied, but not angry or Angry",Omit,Excellent or good,,Moderate/Liberal Republicans,Liberal Independents,,Only Hillary Clinton,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,East,Version 2,1.0,4102.0
198988.0,Maine,71.0,Call 2,Complete,Election day exit poll,0.828970849514008,Hillary Clinton,Female,White,65 or over,Democrat,Liberal,,College graduate,No,,Hillary Clinton,,Treatment for drug users,I strongly favor my candidate,,,About the same,"Dissatisfied, but not angry",,,Yes,No,Offered a chance to apply for legal status,Foreign policy,Disapprove,,Good,,,,,Whites are favored over minorities,Yes,No,,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,,,"Dissatisfied, but not angry or Angry",Only Hillary Clinton,Excellent or good,,Liberal Democrats,Liberal Democrats,,Only Hillary Clinton,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,East,Version 2,1.0,4102.0
225636.0,Maine,30.0,Call 3,Complete,Election day exit poll,0.832334578037262,Hillary Clinton,Female,White,50-59,Democrat,Liberal,"$250,000 or more",Postgraduate study,No,Yes,,Yes,,,Favorable,Unfavorable,,,Hillary Clinton,Hillary Clinton,,,,Foreign policy,,Worse than life today,,Strongly approve,Has good judgment,Yes,No,,,,Before that,White women,Married women,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,100k or more,50k or more,100 thousand or more,"Over $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,No,Only Hillary Clinton,,,,Approve,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,,Before that,Before that,State questionnaire,Suburbs,Suburbs,1.0,East,Version 1,1.0,4032.0
225590.0,Maine,30.0,Call 3,Complete,Election day exit poll,0.832334578037262,Hillary Clinton,Female,White,45-49,Democrat,Liberal,"Under $30,000",College graduate,No,No,,Yes,,,Favorable,Unfavorable,,,Hillary Clinton,Hillary Clinton,,,,The economy,,Worse than life today,,Strongly approve,Has good judgment,Yes,No,,,,Before that,White women,Non married women,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,No,Only Hillary Clinton,,,,Approve,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,,Before that,Before that,State questionnaire,Suburbs,Suburbs,1.0,East,Version 1,1.0,4032.0
225547.0,Maine,30.0,Call 3,Complete,Election day exit poll,0.832334578037262,Hillary Clinton,Female,White,40-44,Democrat,Liberal,"$30,000-$49,999",College graduate,No,No,,Yes,,,Favorable,Unfavorable,,,Hillary Clinton,Hillary Clinton,,,,The economy,,About the same,,Strongly approve,Has good judgment,Yes,No,,,,Before that,White women,Non married women,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,No,Only Hillary Clinton,,,,Approve,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,,Before that,Before that,State questionnaire,Suburbs,Suburbs,1.0,East,Version 1,1.0,4032.0
