ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSTX16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,@2WAYPRES16,BRNAGAIN,CLINTONEMAIL,DESCRIBP12,FAIRJUSTICE,FAVHCLIN16,FAVTRUMP,FAVCRUZ,GOVTANGR16,HANDLEECON16,HANDLEFP16,CLINHONEST,TRUMPHONEST,IMMBETTER,IMMDEPORT,IMMWALL,ISSUE16,LIFE,NEC,OBAMA4,QLT16,QUALCLINTON,QUALTRUMP,RACEFACTOR,TEMPCLINTON,TEMPTRUMP,TIME16,TRUMPWOMEN,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,CLINTONEMAILB,FAVPRES16,GOVTANGR16B,HONEST16,NEC2,OBAMA2,PTYIDEO,PTYIDEO7,QUALIFIED16,TEMPERAMENT16,TIME16MONTH,TIME16WEEK,TRUMPWOMENB,WHTEVANG,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE,SPANISHQ
109124.0,Texas,,,Complete,Telephone survey,0.941054403781891,Hillary Clinton,Female,Hispanic/Latino,50-59,Democrat,Liberal,,College graduate,Yes,,,,,Treats blacks unfairly,Favorable,Unfavorable,Unfavorable,,,,,,Help the country,,Oppose,The economy,Better than life today,,Strongly approve,Has the right experience,Yes,No,,,,Before that,,Latino women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,Latino 45-59,Latino 45-64,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Non-White Democrats,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,No,,Only Hillary Clinton,,,,Approve,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,,Before that,Before that,,,State questionnaire,"Cities over 500,000","Cities over 50,000",18.0,South,Version 1,3.0,English
109125.0,Texas,,,Complete,Telephone survey,3.59366083145142,Hillary Clinton,Female,Hispanic/Latino,25-29,Republican,Moderate,"$50,000-$99,999",Some college/assoc. degree,Yes,,,,,Treats all people fairly,Favorable,Unfavorable,Unfavorable,,,,,,Help the country,,Oppose,Terrorism,Better than life today,,Strongly approve,Has the right experience,Yes,No,,,,In September,,Latino women,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,Latino 18-29,Latino 18-29,No college degree,More than High school graduate,Non white no college degree,Non-whites,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and non white",Republican,Non-black non-Democrat,All Republicans,Republican women,All others,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,No,,Only Hillary Clinton,,,,Approve,Conservative Republicans,Mod./Liberal Republicans,Only Hillary Clinton,,Before that,Before that,,,State questionnaire,Suburbs,Suburbs,8.0,South,Version 1,1.0,English
109126.0,Texas,,,Complete,Telephone survey,1.51269710063934,Hillary Clinton,Female,Hispanic/Latino,30-39,Democrat,Liberal,"$100,000-$199,999",Postgraduate study,Yes,,,,,Treats blacks unfairly,Favorable,Unfavorable,Unfavorable,,,,,,Help the country,,Oppose,The economy,Better than life today,,Somewhat approve,Has the right experience,Yes,No,,,,Before that,,Latino women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,Latino 30-44,Latino 30-44,College graduate,More than High school graduate,Non white college degree,Non-whites,100k or more,50k or more,100 thousand or more,"Over $50,000 and non white",Democrat,Non-black Democrat,Latino Democrat,Democratic women,Non-White Democrats,White,Other,Non-white,Hispanic/Latino,Other,No,,Only Hillary Clinton,,,,Approve,Liberal Democrats,Liberal Democrats,Only Hillary Clinton,,Before that,Before that,,,State questionnaire,"Cities over 500,000","Cities over 50,000",2.0,South,Version 1,3.0,English
109127.0,Texas,,,Complete,Telephone survey,1.75524425506592,Gary Johnson,Male,Hispanic/Latino,25-29,Independent,Liberal,"$100,000-$199,999",College graduate,Yes,,,,,Treats all people fairly,Unfavorable,Unfavorable,Unfavorable,,,,,,Help the country,,Oppose,The economy,Better than life today,,Somewhat approve,Has the right experience,Yes,No,,,,Before that,,Latino men,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,Latino 18-29,Latino 18-29,College graduate,More than High school graduate,Non white college degree,Non-whites,100k or more,50k or more,100 thousand or more,"Over $50,000 and non white",Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,All others,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,No,,Neither,,,,Approve,Moderate/Liberal Republicans,Liberal Independents,Only Hillary Clinton,,Before that,Before that,,,State questionnaire,"Cities over 500,000","Cities over 50,000",28.0,South,Version 1,6.0,English
109128.0,Texas,,,Complete,Telephone survey,3.72306704521179,Hillary Clinton,Male,Black,25-29,Democrat,Conservative,,Some college/assoc. degree,No,Hillary Clinton,Yes,Not at all,I strongly favor my candidate,,,,,"Satisfied, but not enthusiastic",Hillary Clinton,Hillary Clinton,Yes,No,,Offered a chance to apply for legal status,,,,Good,,,,,No group is favored,Yes,No,,Some,Black men,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Black 18-29,Black 18-29,Black 18-29,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic men,Non-White Democrats,Black,Black,Non-white,Black,Other,,Not much or not at all,,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,Excellent or good,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Only Hillary Clinton,,,A lot or some,All others,State questionnaire,Suburbs,Suburbs,24.0,South,Version 2,2.0,English
109129.0,Texas,,,Complete,Telephone survey,1.02588653564453,Hillary Clinton,Female,White,65 or over,Democrat,Moderate,,Postgraduate study,No,Hillary Clinton,No,Some,I dislike the other candidates,,,,,Omit,Hillary Clinton,Hillary Clinton,No,No,,Offered a chance to apply for legal status,,,,Good,,,,,Whites are favored over minorities,Yes,No,,A lot,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,,A lot or some,,Omit,Neither,Excellent or good,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Only Hillary Clinton,,,A lot or some,All others,State questionnaire,Suburbs,Suburbs,24.0,South,Version 2,2.0,English
109130.0,Texas,,,Complete,Telephone survey,1.02588653564453,Hillary Clinton,Female,White,65 or over,Democrat,Moderate,,Some college/assoc. degree,No,Hillary Clinton,Yes,Not much,I like my candidate but with reservations,,,,,"Satisfied, but not enthusiastic",Hillary Clinton,Hillary Clinton,Yes,No,,Offered a chance to apply for legal status,,,,Good,,,,,Whites are favored over minorities,Yes,No,,A lot,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,,Not much or not at all,,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,Excellent or good,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Only Hillary Clinton,,,A lot or some,White Born-again/Evangelical Christians,State questionnaire,Suburbs,Suburbs,24.0,South,Version 2,2.0,English
109131.0,Texas,,,Complete,Telephone survey,2.16427707672119,Donald Trump,Male,,25-29,Republican,Conservative,,Some college/assoc. degree,No,Donald Trump,No,A lot,I dislike the other candidates,,,,,Angry,Donald Trump,Donald Trump,No,No,,Offered a chance to apply for legal status,,,,Not so good,,,,,Omit,No,No,,Not much,,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,,,,No college degree,More than High school graduate,,,,,,,Republican,,,Republican men,,,,,,,,A lot or some,,"Dissatisfied, but not angry or Angry",Neither,Not so good or poor,,Independent/Something else,Conservative Republicans,,Neither,,,Not much or not at all,All others,State questionnaire,Suburbs,Suburbs,24.0,South,Version 2,2.0,English
109132.0,Texas,,,Complete,Telephone survey,4.99966382980347,Hillary Clinton,Female,White,40-44,Democrat,Liberal,,Postgraduate study,No,Hillary Clinton,No,Some,I strongly favor my candidate,,,,,"Satisfied, but not enthusiastic",Hillary Clinton,Hillary Clinton,Yes,No,,Offered a chance to apply for legal status,,,,Good,,,,,Whites are favored over minorities,Yes,No,,A lot,White women,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,,A lot or some,,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,Excellent or good,,Liberal Democrats,Liberal Democrats,,Only Hillary Clinton,,,A lot or some,All others,State questionnaire,Suburbs,Suburbs,24.0,South,Version 2,2.0,English
109133.0,Texas,,,Complete,Telephone survey,0.664343893527985,Donald Trump,Male,White,65 or over,Independent,Moderate,,College graduate,No,Donald Trump,No,A lot,I dislike the other candidates,,,,,"Dissatisfied, but not angry",Donald Trump,Donald Trump,No,Yes,,Offered a chance to apply for legal status,,,,Not so good,,,,,Whites are favored over minorities,No,Yes,,Not at all,White men,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,,A lot or some,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Moderate/Liberal Republicans,Moderate Independents,,Only Donald Trump,,,Not much or not at all,All others,State questionnaire,Suburbs,Suburbs,24.0,South,Version 2,2.0,English
109134.0,Texas,,,Complete,Telephone survey,0.877288997173309,Donald Trump,Female,White,65 or over,Republican,Conservative,,Some college/assoc. degree,No,Donald Trump,No,A lot,I strongly favor my candidate,,,,,"Satisfied, but not enthusiastic",Donald Trump,Donald Trump,No,Yes,,Deported to the country they came from,,,,Not so good,,,,,Whites are favored over minorities,No,Yes,,Not much,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,,A lot or some,,"Enthusiastic or satisfied, but not enthusiastic",Only Donald Trump,Not so good or poor,,Independent/Something else,Conservative Republicans,,Only Donald Trump,,,Not much or not at all,All others,State questionnaire,Suburbs,Suburbs,24.0,South,Version 2,2.0,English
109135.0,Texas,,,Complete,Telephone survey,0.877288997173309,Donald Trump,Female,White,65 or over,Republican,Conservative,,College graduate,No,Donald Trump,No,A lot,I dislike the other candidates,,,,,"Dissatisfied, but not angry",Donald Trump,Donald Trump,No,Yes,,Offered a chance to apply for legal status,,,,Poor,,,,,No group is favored,No,Yes,,Some,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,White women college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,White suburban women,,A lot or some,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Independent/Something else,Conservative Republicans,,Only Donald Trump,,,A lot or some,All others,State questionnaire,Suburbs,Suburbs,24.0,South,Version 2,2.0,English
109136.0,Texas,,,Complete,Telephone survey,4.80946683883667,Hillary Clinton,Female,Black,30-39,Democrat,Moderate,,College graduate,No,Hillary Clinton,Yes,Not at all,I strongly favor my candidate,,,,,"Dissatisfied, but not angry",Hillary Clinton,Hillary Clinton,Yes,No,,Offered a chance to apply for legal status,,,,Good,,,,,Whites are favored over minorities,Yes,No,,A lot,Black women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Black 30-44,Black 30-44,Black 30-44,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic women,Non-White Democrats,Black,Black,Non-white,Black,Other,,Not much or not at all,,"Dissatisfied, but not angry or Angry",Only Hillary Clinton,Excellent or good,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Only Hillary Clinton,,,A lot or some,All others,State questionnaire,Suburbs,Suburbs,3.0,South,Version 2,2.0,English
109137.0,Texas,,,Complete,Telephone survey,2.3746337890625,Donald Trump,Male,White,50-59,Republican,Moderate,,Some college/assoc. degree,No,Donald Trump,Yes,A lot,I strongly favor my candidate,,,,,"Dissatisfied, but not angry",Donald Trump,Donald Trump,No,Yes,,Omit,,,,Not so good,,,,,No group is favored,No,Yes,,Some,White men,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,,A lot or some,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Conservative Republicans,Mod./Liberal Republicans,,Only Donald Trump,,,A lot or some,White Born-again/Evangelical Christians,State questionnaire,Suburbs,Suburbs,3.0,South,Version 2,2.0,English
109138.0,Texas,,,Complete,Telephone survey,2.68934202194214,Donald Trump,Female,Hispanic/Latino,50-59,Republican,Conservative,,College graduate,Yes,Donald Trump,,Some,I like my candidate but with reservations,,,,,"Dissatisfied, but not angry",Donald Trump,Donald Trump,No,Yes,,Offered a chance to apply for legal status,,,,Good,,,,,Whites are favored over minorities,Yes,Yes,,Not much,Latino women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,Latino 45-59,Latino 45-64,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,All others,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,,A lot or some,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Excellent or good,,Independent/Something else,Conservative Republicans,,Both,,,Not much or not at all,All others,State questionnaire,Suburbs,Suburbs,3.0,South,Version 2,2.0,English
109139.0,Texas,,,Complete,Telephone survey,4.09066486358643,Hillary Clinton,Male,Black,18-24,Democrat,Liberal,,College graduate,No,Hillary Clinton,Yes,Not at all,I strongly favor my candidate,,,,,"Satisfied, but not enthusiastic",Hillary Clinton,Hillary Clinton,Yes,No,,Offered a chance to apply for legal status,,,,Not so good,,,,,Whites are favored over minorities,Yes,No,,A lot,Black men,,18-29,18-29,18-44,18-49,18-29,18-24,18-44,18-64,Black 18-29,Black 18-29,Black 18-29,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic men,Non-White Democrats,Black,Black,Non-white,Black,Other,,Not much or not at all,,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,Not so good or poor,,Liberal Democrats,Liberal Democrats,,Only Hillary Clinton,,,A lot or some,All others,State questionnaire,Suburbs,Suburbs,24.0,South,Version 2,2.0,English
109140.0,Texas,,,Complete,Telephone survey,0.28607314825058,Hillary Clinton,Male,Other,65 or over,Independent,Conservative,,High school or less,No,Hillary Clinton,Yes,Not at all,I dislike the other candidates,,,,,"Dissatisfied, but not angry",Hillary Clinton,Hillary Clinton,Yes,No,,Omit,,,,Not so good,,,,,No group is favored,Yes,No,,A lot,All other races,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,All others,All others,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,Independent/Something else,Non-black non-Democrat,All Other,Independent men,All others,American Indian,Other,Non-white,American Indian,Other,,Not much or not at all,,"Dissatisfied, but not angry or Angry",Only Hillary Clinton,Not so good or poor,,Moderate/Liberal Republicans,Conservative Independents,,Only Hillary Clinton,,,A lot or some,All others,State questionnaire,Suburbs,Suburbs,32.0,South,Version 2,2.0,English
109141.0,Texas,,,Complete,Telephone survey,3.23768401145935,Donald Trump,Male,White,40-44,Independent,Conservative,,Some college/assoc. degree,No,Donald Trump,Yes,A lot,I like my candidate but with reservations,,,,,"Dissatisfied, but not angry",Donald Trump,Donald Trump,No,Yes,,Deported to the country they came from,,,,Poor,,,,,Minorities are favored over whites,No,Yes,,Not much,White men,,30-44,30-59,18-44,18-49,30-44,40-49,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,,A lot or some,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Moderate/Liberal Republicans,Conservative Independents,,Only Donald Trump,,,Not much or not at all,White Born-again/Evangelical Christians,State questionnaire,Suburbs,Suburbs,6.0,South,Version 2,2.0,English
109142.0,Texas,,,Complete,Telephone survey,1.2874436378479,Hillary Clinton,Female,Black,50-59,Democrat,Moderate,,Some college/assoc. degree,No,Hillary Clinton,Yes,Not much,I dislike the other candidates,,,,,"Satisfied, but not enthusiastic",Omit,Hillary Clinton,Yes,No,,Deported to the country they came from,,,,Poor,,,,,Whites are favored over minorities,Yes,No,,A lot,Black women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Black 45-59,Black 45-59,Black 45-64,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,,Democrat,Black Democrat,Black Democrat,Democratic women,Non-White Democrats,Black,Black,Non-white,Black,Other,,Not much or not at all,,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,Not so good or poor,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Only Hillary Clinton,,,A lot or some,All others,State questionnaire,Suburbs,Suburbs,30.0,South,Version 2,2.0,English
