ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSIA16,SENIA16,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME16GEN,EDUC12R,LATINO,BRNAGAIN,MARRIED,@2WAYPRES16,ATTEND16,CLINTONEMAIL,DESCRIBP12,ECONFAIR,FAVHCLIN16,FAVTRUMP,FINSIT,GOTV16,GOVTANGR16,HANDLEECON16,HANDLEFP16,IMMBETTER,IMMDEPORT,ISSUE16,LIFE,NEC,OBAMA4,OBAMAPLCY16,QLT16,QUALCLINTON,QUALTRUMP,RACEFACTOR,RELIGN10,TEMPCLINTON,TEMPTRUMP,TIME16,TRADE16,TRUMPWOMEN,VETVOTER,SEXBYRACE,SEXWED,AGE,AGE3,AGE45,AGE49,AGE60,AGE65,OVER45,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,INC100K,INC50K,INCOME3,INCWHITE,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYWHITE,QRACEAI,QRACE3,RACE2B,RACEAI,SUBURBWHITE,WHNCLINC,ATTEND16B,ATTREL,CLINHONEST,CLINTONEMAILB,FAVPRES16,GOTVCLINTON,GOTVTRUMP,GOVTANGR16B,HONEST16,NEC2,OBAMA2,PTYIDEO,PTYIDEO7,QUALIFIED16,REL4,REL5,RELWHITE,MORMON,SPLITTICKET,TEMPERAMENT16,TIME16MONTH,TIME16WEEK,TRUMPHONEST,TRUMPWOMENB,WHTEVANG,WPROTBRN,WPROTBRN3,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,REGION,VERSION,GEOCODE,ZIPCODE
224419.0, Iowa,18.0,Call 3,Complete,Election day exit poll,0.454916715621948,Hillary Clinton,Patty Judge,Female,White,50-59,Democrat,Liberal,,High school or less,No,No,,,A few times a year,,I strongly favor my candidate,,,,,,"Satisfied, but not enthusiastic",,,,,The economy,,Good,,,Has the right experience,,,,Other christian,Yes,No,,,,,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,,A few times a year or less,All others,Yes,,,,,"Enthusiastic or satisfied, but not enthusiastic",Only Hillary Clinton,Excellent or good,,Liberal Democrats,Liberal Democrats,,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Not a mormon,Democratic Senate - voted Clinton,Only Hillary Clinton,,,No,,All others,No,White Protestant non-evangelical,State questionnaire,Rural,Small Cities/Rural,4.0,Midwest,Version 2,5.0,51012.0
224418.0, Iowa,17.0,Call 3,Complete,Election day exit poll,0.615313589572906,Hillary Clinton,Chuck Grassley,Female,White,50-59,,,,,,,,Hillary Clinton,,Omit,,,,,,,,,,,,,,,,,,,,,,,,,,Omit,,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,,,,,,,,,,,,,,White,White,White,White,Other,,,,,Omit,,,,,,,,,,,,,,,Republican Senate - did not vote Trump,,,,,Omit,All others,,,National questionnaire,Rural,Small Cities/Rural,4.0,Midwest,Version 5,4.0,50401.0
224417.0, Iowa,57.0,Call 3,Complete,Election day exit poll,0.938698470592499,Donald Trump,Chuck Grassley,Male,White,45-49,Republican,Conservative,,College graduate,No,,Yes,Donald Trump,,A lot,,Omit,,,,"Yes, for Hillary Clinton",,,,Help the country,Deported to the country they came from,,Worse than life today,,,Change to more conservative policies,,,,No group is favored,,,,,Creates more U.S. jobs,Not at all,,White men,Married men,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,,,,,A lot or some,,Contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,Independent/Something else,Conservative Republicans,,,,,,Republican Senate - Voted Trump,,,,,Not much or not at all,,,,State questionnaire,Suburbs,Suburbs,1.0,Midwest,Version 3,1.0,52302.0
224416.0, Iowa,35.0,Call 3,Complete,Election day exit poll,0.752945601940155,Donald Trump,Chuck Grassley,Male,White,30-39,Independent,Moderate,,Some college/assoc. degree,No,Yes,,,A few times a year,,I like my candidate but with reservations,,,,,,Angry,,,,,The economy,,Not so good,,,Can bring needed change,,,,Protestant,No,Yes,,,,,White men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,White suburban men,,A few times a year or less,Protestant/Do not attend weekly,No,,,,,"Dissatisfied, but not angry or Angry",Only Donald Trump,Not so good or poor,,Moderate/Liberal Republicans,Moderate Independents,,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Not a mormon,Republican Senate - Voted Trump,Only Donald Trump,,,Yes,,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,State questionnaire,Suburbs,Suburbs,4.0,Midwest,Version 2,2.0,50624.0
224414.0, Iowa,102.0,Call 3,Complete,Election day exit poll,0.691913485527039,Donald Trump,Chuck Grassley,Female,White,30-39,Republican,Conservative,"Under $30,000",College graduate,No,,,,,,,,Unfavorable,Favorable,Worse today,,,Donald Trump,Donald Trump,,,The economy,,,Somewhat disapprove,,Can bring needed change,No,Yes,,,,,Before that,,,No,White women,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,No,,,,,Only Donald Trump,,,,,,Disapprove,Independent/Something else,Conservative Republicans,Only Donald Trump,,,,,Republican Senate - Voted Trump,,Before that,Before that,,,,,,State questionnaire,Rural,Small Cities/Rural,4.0,Midwest,Version 1,5.0,51041.0
224413.0, Iowa,22.0,Call 3,Complete,Election day exit poll,0.917844414710999,Donald Trump,Chuck Grassley,Female,White,50-59,Independent,,,High school or less,,,,,,,,,Omit,Omit,About the same,,,Omit,Omit,,,The economy,,,Somewhat approve,,Can bring needed change,Omit,Omit,,,,,In the last few days,,,No,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,,,,,,Omit,,,,,,Approve,,,Omit,,,,,Republican Senate - Voted Trump,,In the last month,In the last week,,,,,,State questionnaire,Rural,Small Cities/Rural,4.0,Midwest,Version 1,5.0,51461.0
224412.0, Iowa,29.0,Call 3,Not complete,Election day exit poll,0.552448213100433,Hillary Clinton,Patty Judge,Female,White,50-59,,,,,No,,,,Never,,I like my candidate but with reservations,,,,,,,,,,,,,Poor,,,,,,,,,,,,,,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,,,,,,,,,,,,,,White,White,White,White,White suburban women,,A few times a year or less,,,,,,,,,Not so good or poor,,,,,,,,,Democratic Senate - voted Clinton,,,,,,,,,State questionnaire,Suburbs,Suburbs,1.0,Midwest,Version 2,1.0,52068.0
224411.0, Iowa,49.0,Call 3,Complete,Election day exit poll,0.863947629928589,Hillary Clinton,Patty Judge,Female,White,60-64,Independent,Moderate,"$50,000-$99,999",Some college/assoc. degree,No,,Yes,,,,,,Favorable,Unfavorable,,,,,,,,Foreign policy,,,Somewhat approve,,Has the right experience,,,,,,,In October,,,,White women,Married women,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,Other,No,,,,,Only Hillary Clinton,,,,,,Approve,Moderate/Liberal Republicans,Moderate Independents,,,,,,Democratic Senate - voted Clinton,,In the last month,Before that,,,,,,National questionnaire,Rural,Small Cities/Rural,2.0,Midwest,Version 1,2.0,52632.0
224410.0, Iowa,75.0,Call 3,Complete,Election day exit poll,0.729956984519959,Donald Trump,Chuck Grassley,Female,White,65 or over,Independent,Conservative,"Under $30,000",Some college/assoc. degree,No,,,,,,,,Unfavorable,Favorable,Worse today,,,Donald Trump,Donald Trump,,,The economy,,,Strongly disapprove,,Can bring needed change,No,Yes,,,,,Before that,,,No,White women,,65+,60+,45+,50+,60+,65+,45+,65+,Non-Black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Independent/Something else,Non-black non-Democrat,White Independent,Independent women,White Independent,White,White,White,White,White suburban women,Yes,,,,,Only Donald Trump,,,,,,Disapprove,Moderate/Liberal Republicans,Conservative Independents,Only Donald Trump,,,,,Republican Senate - Voted Trump,,Before that,Before that,,,,,,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 1,3.0,50023.0
224408.0, Iowa,91.0,Call 3,Complete,Election day exit poll,0.143117293715477,Gary Johnson,Chuck Grassley,Male,White,25-29,Republican,Conservative,,College graduate,No,Yes,,,A few times a month,,I dislike the other candidates,,,,,,"Satisfied, but not enthusiastic",,,,,The economy,,Good,,,Can bring needed change,,,,Other christian,No,No,,,,,White men,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,,At least monthly,All others,No,,,,,"Enthusiastic or satisfied, but not enthusiastic",Neither,Excellent or good,,Independent/Something else,Conservative Republicans,,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Not a mormon,Republican Senate - did not vote Trump,Neither,,,No,,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 2,5.0,51560.0
185555.0, Iowa,19.0,Call 1,Complete,Election day exit poll,1.55135190486908,Donald Trump,Other,Female,White,50-59,Republican,Moderate,"$30,000-$49,999",Some college/assoc. degree,No,,,,,,,,Unfavorable,Unfavorable,Worse today,,,Donald Trump,Donald Trump,,,The economy,,,Somewhat disapprove,,Can bring needed change,No,No,,,,,In September,,,No,White women,,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,Yes,,,,,Neither,,,,,,Disapprove,Conservative Republicans,Mod./Liberal Republicans,Neither,,,,,Other Senate vote,,Before that,Before that,,,,,,State questionnaire,Rural,Small Cities/Rural,4.0,Midwest,Version 1,2.0,50659.0
224406.0, Iowa,59.0,Call 3,Complete,Election day exit poll,1.1620626449585,Donald Trump,Chuck Grassley,Male,White,60-64,Independent,Conservative,,Some college/assoc. degree,No,,Yes,Donald Trump,,A lot,,Favors the wealthy,,,,"Yes, for both candidates",,,,Hurt the country,Deported to the country they came from,,Worse than life today,,,Change to more conservative policies,,,,Minorities are favored over whites,,,,,Takes away U.S. jobs,Not much,,White men,Married men,45-65,60+,45+,50+,60+,50-64,45+,18-64,Non-Black 60+,White 60+,White 45-64,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,White Independent,White,White,White,White,Other,,,,,A lot or some,,Contacted by Hillary Clinton,Contacted by Donald Trump,,,,,Moderate/Liberal Republicans,Conservative Independents,,,,,,Republican Senate - Voted Trump,,,,,Not much or not at all,,,,State questionnaire,Rural,Small Cities/Rural,2.0,Midwest,Version 3,4.0,52561.0
224405.0, Iowa,34.0,Call 3,Complete,Election day exit poll,0.796384811401367,Donald Trump,Chuck Grassley,Male,White,30-39,Republican,Moderate,,College graduate,No,No,,,A few times a month,,I like my candidate but with reservations,,,,,,"Satisfied, but not enthusiastic",,,,,Terrorism,,Good,,,Can bring needed change,,,,Other christian,No,Yes,,,,,White men,,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White men college graduates,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,White Republican,White,White,White,White,White suburban men,,At least monthly,All others,No,,,,,"Enthusiastic or satisfied, but not enthusiastic",Only Donald Trump,Excellent or good,,Conservative Republicans,Mod./Liberal Republicans,,"Protestant, Catholic or other Christian",Protestant/Other Non-Catholic Christian,Protestant/Other Non-Catholic Christian,Not a mormon,Republican Senate - Voted Trump,Only Donald Trump,,,Yes,,All others,No,White Protestant non-evangelical,State questionnaire,Suburbs,Suburbs,4.0,Midwest,Version 2,2.0,50680.0
224404.0, Iowa,87.0,Call 3,Complete,Election day exit poll,0.575984954833984,Hillary Clinton,Patty Judge,Female,Hispanic/Latino,25-29,Democrat,Liberal,,College graduate,Yes,,Yes,Hillary Clinton,,Some,,Favors the wealthy,,,,"No, not contacted by either",,,,Help the country,Offered a chance to apply for legal status,,Better than life today,,,Continue Barack Obama's policies,,,,Whites are favored over minorities,,,,,Takes away U.S. jobs,A lot,,Latino women,Married women,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,Latino 18-29,Latino 18-29,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Non-White Democrats,White,Other,Non-white,Hispanic/Latino,Other,,,,,A lot or some,,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,Liberal Democrats,Liberal Democrats,,,,,,Democratic Senate - voted Clinton,,,,,A lot or some,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,Midwest,Version 3,3.0,50265.0
224403.0, Iowa,24.0,Call 3,Complete,Election day exit poll,0.653425872325897,Hillary Clinton,Patty Judge,Female,White,25-29,Democrat,Moderate,"$30,000-$49,999",College graduate,No,,,,,,,,Favorable,Unfavorable,Worse today,,,Hillary Clinton,Hillary Clinton,,,The economy,,,Somewhat approve,,Can bring needed change,Yes,No,,,,,Before that,,,No,White women,,18-29,18-29,18-44,18-49,18-29,25-29,18-44,18-64,Non-Black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,Less than 50k,Less than 50 thousand,"Under $50,000 and white",Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,Other,No,,,,,Only Hillary Clinton,,,,,,Approve,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Only Hillary Clinton,,,,,Democratic Senate - voted Clinton,,Before that,Before that,,,,,,State questionnaire,Rural,Small Cities/Rural,1.0,Midwest,Version 1,2.0,52041.0
224402.0, Iowa,90.0,Call 3,Complete,Election day exit poll,0.507746160030365,Donald Trump,,Female,White,30-39,Republican,Conservative,"$50,000-$99,999",College graduate,No,,No,,,,,,Unfavorable,Favorable,,,,,,,,Immigration,,,Somewhat disapprove,,Cares about people like me,,,,,,,In the last few days,,,,White women,Non married women,30-44,30-59,18-44,18-49,30-44,30-39,18-44,18-64,Non-Black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,White women college graduates,Less than 100k,50k or more,50 to 100 thousand,"Over $50,000 and white",Republican,Non-black non-Democrat,All Republicans,Republican women,White Republican,White,White,White,White,Other,No,,,,,Only Donald Trump,,,,,,Disapprove,Independent/Something else,Conservative Republicans,,,,,,,,In the last month,In the last week,,,,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,Midwest,Version 1,5.0,51501.0
224400.0, Iowa,109.0,Call 3,Complete,Election day exit poll,0.611516356468201,Hillary Clinton,Patty Judge,Female,White,45-49,Democrat,Moderate,,Some college/assoc. degree,No,,No,Hillary Clinton,,Some,,Favors the wealthy,,,,"No, not contacted by either",,,,Help the country,Offered a chance to apply for legal status,,About the same,,,Continue Barack Obama's policies,,,,Minorities are favored over whites,,,,,Takes away U.S. jobs,A lot,,White women,Non married women,45-65,30-59,45+,18-49,45-59,40-49,45+,18-64,Non-Black 45-59,White 45-59,White 45-64,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,White Democrat,White,White,White,White,White suburban women,,,,,A lot or some,,Not contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,,,,Democratic Senate - voted Clinton,,,,,A lot or some,,,,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 3,3.0,50125.0
224399.0, Iowa,58.0,Call 3,Complete,Election day exit poll,0.818620204925537,Hillary Clinton,Chuck Grassley,Male,Hispanic/Latino,50-59,Democrat,Liberal,,College graduate,Yes,,No,Hillary Clinton,,Some,,Favors the wealthy,,,,"Yes, for Hillary Clinton",,,,Help the country,Offered a chance to apply for legal status,,Worse than life today,,,Continue Barack Obama's policies,,,,Whites are favored over minorities,,,,,Creates more U.S. jobs,A lot,,Latino men,Non married men,45-65,30-59,45+,50+,45-59,50-64,45+,18-64,Non-Black 45-59,Latino 45-59,Latino 45-64,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Non-White Democrats,Hispanic/Latino,Other,Non-white,Hispanic/Latino,Other,,,,,A lot or some,,Contacted by Hillary Clinton,Not contacted by Donald Trump,,,,,Liberal Democrats,Liberal Democrats,,,,,,Republican Senate - did not vote Trump,,,,,A lot or some,,,,State questionnaire,Suburbs,Suburbs,1.0,Midwest,Version 3,1.0,52218.0
