ID,AGE3,AGE60,AGE65,AGE9,AGEBLACK,AGEBYRACE,ATTEND,ATTEND2,ATTREL,BACKSIDE,BEATREP2,BREAKDEM,BREAKDM2,CALL,CDNUM,CHIEFDEM2,CLRCLIN,CLROBAM,CLRPLAN,COLLEDUC,DPRS08,EDUC,FINWORRY,FINWRRY2,GENDISS,GENDISS2,GEOCODE,HSEDUC,IMMPRIME,INC100K,INC50K,INCOME07,INSPIRSC,INSPIRSO,INSPIRES,ISSIA08D,LATINO,NEC,NEC2,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08D,QRACEAI,QTYPE,RACE,RACEISS,RACEISS2,REGION,REL5,RELIGN8,RELWHITE,SATCLIN,SATISDEM,SATOBAM,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SIZEPLAC,SIZEPLC3,STANUM,SUPERDEL,TELEPOLL,TIME3D,TIMEPR,TIMEWK,TRADE,UNFAIRSC,UNFRCLIN,UNFROBAM,VERSION,VTDPRS08,WHITEREL,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XBEATREP,XCHIEFDEM,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1227384.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,2.0,1.0,Call 3,1.0,1.0,1.0,1.0,3.0,1.0,2.0,Some college or associate degree,3.0,2.0,2.0,1.0,3.0,2.0,2.0,,,,2.0,1.0,2.0,2.0,No,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,2.0,1.0,3.0,White,State questionnaire,White,3.0,2.0,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural, Vermont,2.0,Election day exit poll,2.0,3.0,1.0,9.0,4.0,2.0,Barack Obama did not,Version 1,1.0,Protestant/Other Christian,2.0,2.0,4.0,4.0,2.0,2.0,1.0,17-64,Low Density Rural,Rural,Rural,Upscale,5491.0,0.907992303371429
1227373.0,18-29,18-29,18-24,18-24,Non black 18-29,White 18-29,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,2.0,1.0,Call 3,1.0,1.0,1.0,1.0,3.0,1.0,2.0,High school graduate,2.0,1.0,3.0,2.0,1.0,1.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,1.0,3.0,2.0,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,14.0,3.0,White,State questionnaire,White,3.0,2.0,East,None,None,5.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,"Cities 10,000-50,000",Small Cities/Rural, Vermont,2.0,Election day exit poll,2.0,4.0,2.0,3.0,4.0,2.0,Barack Obama did not,Version 1,1.0,None,1.0,1.0,1.0,1.0,1.0,2.0,1.0,17-64,Town,Rural,Rural,Upscale,5401.0,1.37885963916779
1227350.0,60+,60+,50-64,60-64,Non black 60+,White 60+,Never,Never,Protestant/Do not attend weekly,Complete,2.0,4.0,2.0,Call 3,1.0,1.0,1.0,1.0,3.0,2.0,2.0,College graduate,2.0,1.0,3.0,2.0,2.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,1.0,3.0,1.0,No,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,53.0,1.0,White,State questionnaire,White,2.0,1.0,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural, Vermont,1.0,Election day exit poll,1.0,1.0,1.0,2.0,4.0,2.0,Barack Obama did not,Version 1,1.0,Protestant/Other Christian,3.0,4.0,5.0,7.0,4.0,2.0,1.0,17-64,Low Density Rural,Rural,Rural,Upscale,5763.0,0.798440873622894
1227320.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,2.0,1.0,Call 3,1.0,1.0,1.0,1.0,3.0,1.0,2.0,Some college or associate degree,2.0,1.0,3.0,2.0,3.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,2.0,1.0,1.0,No,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Something else,Moderate,3.0,1.0,1.0,White,State questionnaire,White,3.0,2.0,East,None,None,5.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural, Vermont,1.0,Election day exit poll,2.0,5.0,2.0,3.0,3.0,1.0,Barack Obama did,Version 1,1.0,None,2.0,2.0,3.0,3.0,2.0,2.0,1.0,17-64,Low Density Rural,Rural,Rural,Upscale,5491.0,0.907992303371429
1224976.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,3.0,2.0,Call 2,1.0,1.0,2.0,2.0,4.0,2.0,2.0,Postgraduate study,3.0,2.0,3.0,2.0,1.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,1.0,2.0,9.0,No,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,2.0,14.0,9.0,White,State questionnaire,White,3.0,2.0,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,"Cities 10,000-50,000",Small Cities/Rural, Vermont,2.0,Election day exit poll,2.0,4.0,2.0,1.0,3.0,1.0,Barack Obama did,Version 1,1.0,Protestant/Other Christian,3.0,3.0,5.0,6.0,3.0,2.0,1.0,17-64,Town,Rural,Rural,Upscale,5401.0,1.19124615192413
1227308.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,9.0,9.0,Call 3,1.0,1.0,1.0,1.0,3.0,1.0,2.0,Some college or associate degree,1.0,1.0,3.0,2.0,2.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,1.0,3.0,1.0,No,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,53.0,3.0,White,State questionnaire,White,3.0,2.0,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,4.0,2.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural, Vermont,1.0,Election day exit poll,1.0,2.0,1.0,2.0,3.0,1.0,Barack Obama did,Version 1,1.0,Protestant/Other Christian,3.0,3.0,5.0,6.0,3.0,2.0,1.0,17-64,Low Density Rural,Rural,Rural,Upscale,5763.0,0.691292464733124
1222638.0,60+,60+,65+,65-74,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,2.0,1.0,Call 1,1.0,1.0,2.0,2.0,4.0,2.0,2.0,Postgraduate study,2.0,1.0,3.0,2.0,1.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,2.0,1.0,3.0,No,Not so good,Not so good/Poor,65+,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,14.0,3.0,White,State questionnaire,White,3.0,2.0,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,"Cities 10,000-50,000",Small Cities/Rural, Vermont,2.0,Election day exit poll,1.0,2.0,1.0,2.0,4.0,2.0,Barack Obama did not,Version 1,1.0,Protestant/Other Christian,4.0,4.0,6.0,8.0,4.0,2.0,1.0,65+,Town,Rural,Rural,Upscale,5401.0,1.37588596343994
1227297.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,4.0,2.0,Call 3,1.0,1.0,1.0,1.0,3.0,2.0,2.0,Postgraduate study,3.0,2.0,3.0,2.0,1.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,1.0,3.0,2.0,No,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,14.0,3.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,"Cities 10,000-50,000",Small Cities/Rural, Vermont,1.0,Election day exit poll,2.0,4.0,2.0,1.0,4.0,2.0,Barack Obama did not,Version 1,1.0,Catholic,3.0,3.0,4.0,5.0,3.0,2.0,1.0,17-64,Town,Rural,Rural,Upscale,5401.0,1.29141962528229
1222628.0,60+,60+,65+,75 or over,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,1.0,Call 1,1.0,1.0,1.0,2.0,1.0,2.0,2.0,Postgraduate study,2.0,1.0,3.0,2.0,3.0,2.0,1.0,,,,2.0,1.0,2.0,2.0,No,Not so good,Not so good/Poor,65+,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,1.0,1.0,White,State questionnaire,White,3.0,2.0,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural, Vermont,1.0,Election day exit poll,2.0,5.0,2.0,1.0,3.0,1.0,Barack Obama did,Version 1,1.0,Protestant/Other Christian,4.0,4.0,6.0,9.0,4.0,2.0,1.0,65+,Low Density Rural,Rural,Rural,Upscale,5491.0,1.13691759109497
1227288.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,2.0,1.0,Call 3,1.0,1.0,1.0,2.0,1.0,2.0,2.0,Postgraduate study,2.0,1.0,2.0,1.0,2.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,1.0,3.0,1.0,No,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,53.0,3.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural, Vermont,1.0,Election day exit poll,1.0,2.0,1.0,2.0,3.0,1.0,Barack Obama did,Version 1,1.0,Catholic,2.0,2.0,4.0,4.0,2.0,2.0,1.0,17-64,Low Density Rural,Rural,Rural,Upscale,5763.0,0.74942421913147
1227287.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,2.0,1.0,Call 3,1.0,1.0,1.0,2.0,1.0,2.0,2.0,Postgraduate study,2.0,1.0,3.0,2.0,1.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,2.0,1.0,1.0,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,61.0,3.0,White,State questionnaire,White,3.0,2.0,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Vermont,2.0,Election day exit poll,2.0,5.0,2.0,3.0,3.0,1.0,Barack Obama did,Version 1,1.0,Protestant/Other Christian,2.0,2.0,3.0,3.0,2.0,2.0,1.0,17-64,Town,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,5478.0,1.23071885108948
1222619.0,60+,60+,65+,65-74,Non black 60+,White 60+,A few times a month,A few times a month/A few times a year,All others,Complete,2.0,3.0,2.0,Call 1,1.0,2.0,1.0,1.0,3.0,2.0,2.0,Postgraduate study,2.0,1.0,1.0,1.0,3.0,2.0,2.0,100k or more,50k or more,"$150,000-$199,999",9.0,9.0,9.0,3.0,No,Poor,Not so good/Poor,65+,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,1.0,2.0,White,State questionnaire,White,3.0,2.0,East,None,None,5.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural, Vermont,2.0,Election day exit poll,1.0,2.0,1.0,3.0,4.0,2.0,Barack Obama did not,Version 1,1.0,None,4.0,4.0,6.0,8.0,4.0,2.0,2.0,65+,Low Density Rural,Rural,Rural,Upscale,5491.0,1.13691759109497
1224948.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,All others,Complete,2.0,1.0,1.0,Call 2,1.0,1.0,2.0,2.0,4.0,1.0,2.0,Some college or associate degree,1.0,1.0,3.0,2.0,1.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,1.0,3.0,1.0,No,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,14.0,1.0,White,State questionnaire,White,3.0,2.0,East,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,"Cities 10,000-50,000",Small Cities/Rural, Vermont,2.0,Election day exit poll,1.0,1.0,1.0,2.0,4.0,2.0,Barack Obama did not,Version 1,1.0,Protestant/Other Christian,3.0,3.0,4.0,5.0,3.0,2.0,1.0,17-64,Town,Rural,Rural,Upscale,5401.0,1.19124615192413
1222585.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,,,,Not complete,2.0,9.0,9.0,Call 1,1.0,,1.0,1.0,3.0,,2.0,,1.0,1.0,,,1.0,,,,,,,,,1.0,No,Not so good,Not so good/Poor,18-64,,,,,,,14.0,3.0,White,State questionnaire,White,,,East,,,,,,,Female,Non black female,White women,White female,White female,"Cities 10,000-50,000",Small Cities/Rural, Vermont,,Election day exit poll,2.0,5.0,2.0,,3.0,1.0,Barack Obama did,Version 1,1.0,,2.0,2.0,3.0,3.0,2.0,2.0,,17-64,Town,Rural,Rural,Upscale,5401.0,1.19124615192413
1224915.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,Never,Never,All others,Complete,2.0,2.0,1.0,Call 2,1.0,1.0,1.0,1.0,3.0,2.0,2.0,College graduate,2.0,1.0,3.0,2.0,1.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,1.0,3.0,3.0,No,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,14.0,3.0,White,State questionnaire,White,3.0,2.0,East,None,None,5.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,"Cities 10,000-50,000",Small Cities/Rural, Vermont,2.0,Election day exit poll,1.0,1.0,1.0,2.0,1.0,1.0,Barack Obama did not,Version 1,1.0,None,2.0,2.0,3.0,3.0,2.0,2.0,1.0,17-64,Town,Rural,Rural,Upscale,5401.0,1.19124615192413
1222570.0,60+,60+,50-64,60-64,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,4.0,2.0,Call 1,1.0,1.0,2.0,2.0,4.0,2.0,2.0,College graduate,2.0,1.0,3.0,2.0,1.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,1.0,3.0,1.0,No,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,2.0,14.0,1.0,White,State questionnaire,White,3.0,2.0,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,"Cities 10,000-50,000",Small Cities/Rural, Vermont,2.0,Election day exit poll,2.0,5.0,2.0,2.0,4.0,2.0,Barack Obama did not,Version 1,1.0,Protestant/Other Christian,3.0,4.0,5.0,7.0,4.0,2.0,1.0,17-64,Town,Rural,Rural,Upscale,5401.0,1.37588596343994
1227224.0,18-29,18-29,25-29,25-29,Non black 18-29,White 18-29,Never,Never,All others,Complete,2.0,3.0,2.0,Call 3,1.0,1.0,1.0,2.0,1.0,2.0,2.0,College graduate,3.0,2.0,3.0,2.0,1.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,1.0,3.0,1.0,No,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,61.0,3.0,White,State questionnaire,White,3.0,2.0,East,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Vermont,2.0,Election day exit poll,2.0,5.0,2.0,2.0,2.0,2.0,Barack Obama did,Version 1,1.0,Protestant/Other Christian,1.0,1.0,2.0,2.0,1.0,2.0,1.0,17-64,Town,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,5478.0,1.42454922199249
1224882.0,60+,60+,50-64,60-64,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,3.0,2.0,Call 2,1.0,1.0,1.0,1.0,3.0,2.0,2.0,College graduate,2.0,1.0,2.0,1.0,1.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,1.0,3.0,2.0,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,14.0,3.0,White,State questionnaire,White,3.0,2.0,East,Jewish,Jewish,3.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,"Cities 10,000-50,000",Small Cities/Rural, Vermont,1.0,Election day exit poll,2.0,4.0,2.0,2.0,4.0,2.0,Barack Obama did not,Version 1,1.0,Jewish,3.0,4.0,5.0,7.0,4.0,2.0,1.0,17-64,Town,Rural,Rural,Upscale,5401.0,1.37588596343994
1224865.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Never,Never,All others,Complete,2.0,2.0,1.0,Call 2,1.0,1.0,1.0,1.0,3.0,2.0,2.0,Postgraduate study,4.0,2.0,2.0,1.0,1.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,1.0,3.0,1.0,No,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,14.0,3.0,White,State questionnaire,White,3.0,2.0,East,None,None,5.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,"Cities 10,000-50,000",Small Cities/Rural, Vermont,2.0,Election day exit poll,1.0,1.0,1.0,3.0,3.0,1.0,Barack Obama did,Version 1,1.0,None,3.0,3.0,5.0,6.0,3.0,2.0,1.0,17-64,Town,Rural,Rural,Upscale,5401.0,1.19124615192413
1227187.0,60+,60+,50-64,60-64,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,2.0,1.0,Call 3,1.0,1.0,1.0,2.0,1.0,2.0,2.0,Postgraduate study,3.0,2.0,2.0,1.0,1.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,1.0,3.0,2.0,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,14.0,3.0,White,State questionnaire,White,2.0,1.0,East,Something else,Something else,4.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,"Cities 10,000-50,000",Small Cities/Rural, Vermont,1.0,Election day exit poll,1.0,1.0,1.0,1.0,4.0,2.0,Barack Obama did not,Version 1,1.0,Something else,3.0,4.0,5.0,7.0,4.0,2.0,1.0,17-64,Town,Rural,Rural,Upscale,5401.0,1.37588596343994
1227165.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Never,Never,All others,Complete,2.0,2.0,1.0,Call 3,1.0,1.0,2.0,2.0,4.0,2.0,2.0,Postgraduate study,3.0,2.0,3.0,2.0,3.0,2.0,1.0,,,,1.0,1.0,3.0,2.0,No,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,28.0,3.0,White,State questionnaire,White,3.0,2.0,East,None,None,5.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural, Vermont,2.0,Election day exit poll,2.0,5.0,2.0,3.0,4.0,2.0,Barack Obama did not,Version 1,1.0,None,3.0,3.0,5.0,6.0,3.0,2.0,1.0,17-64,Extremely Low Density Rural,Rural,Rural,Very upscale,5251.0,1.01287746429443
1222491.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Never,Never,All others,Complete,2.0,1.0,1.0,Call 1,1.0,2.0,1.0,1.0,3.0,2.0,8.0,College graduate,1.0,1.0,3.0,2.0,3.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,1.0,2.0,1.0,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,41.0,1.0,White,State questionnaire,White,3.0,2.0,East,Jewish,Jewish,3.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural, Vermont,2.0,Election day exit poll,2.0,5.0,2.0,2.0,1.0,1.0,Barack Obama did not,Version 1,2.0,Jewish,3.0,3.0,5.0,6.0,3.0,2.0,2.0,17-64,Low Density Rural,Rural,Rural,Very upscale,5255.0,0.678080141544342
1222489.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,Never,Never,All others,Complete,2.0,2.0,1.0,Call 1,1.0,2.0,1.0,1.0,3.0,2.0,8.0,College graduate,2.0,1.0,3.0,2.0,1.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,1.0,2.0,2.0,No,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,24.0,1.0,White,State questionnaire,White,2.0,1.0,East,Something else,Something else,4.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Vermont,2.0,Election day exit poll,2.0,5.0,2.0,2.0,1.0,1.0,Barack Obama did not,Version 1,2.0,Something else,3.0,3.0,4.0,5.0,3.0,2.0,2.0,17-64,Town,70s Suburbs,Urban Perimeter,Very upscale,5446.0,1.49614584445953
1227151.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,1.0,1.0,Call 3,1.0,2.0,2.0,1.0,2.0,1.0,8.0,Some college or associate degree,1.0,1.0,3.0,2.0,2.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,1.0,2.0,1.0,No,Poor,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,53.0,1.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural, Vermont,2.0,Election day exit poll,2.0,4.0,2.0,2.0,3.0,1.0,Barack Obama did,Version 1,2.0,Catholic,3.0,3.0,4.0,5.0,3.0,2.0,2.0,17-64,Low Density Rural,Rural,Rural,Upscale,5763.0,0.413054704666138
1222484.0,60+,60+,50-64,60-64,Non black 60+,White 60+,Never,Never,All others,Complete,2.0,4.0,2.0,Call 1,1.0,2.0,1.0,1.0,3.0,2.0,8.0,College graduate,2.0,1.0,3.0,2.0,3.0,2.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",2.0,1.0,2.0,3.0,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,71.0,1.0,White,State questionnaire,White,3.0,2.0,East,Something else,Something else,4.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural, Vermont,2.0,Election day exit poll,2.0,5.0,2.0,3.0,1.0,1.0,Barack Obama did not,Version 1,2.0,Something else,3.0,4.0,5.0,7.0,4.0,2.0,2.0,17-64,Low Density Rural,Rural,Rural,Very upscale,5673.0,0.918821811676025
1222483.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Never,Never,All others,Complete,2.0,1.0,1.0,Call 1,1.0,1.0,1.0,1.0,3.0,2.0,8.0,Postgraduate study,2.0,1.0,3.0,2.0,3.0,2.0,1.0,100k or more,50k or more,"$100,000-$149,999",1.0,1.0,3.0,1.0,No,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,2.0,22.0,1.0,White,State questionnaire,White,3.0,2.0,East,None,None,5.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Vermont,2.0,Election day exit poll,2.0,4.0,2.0,9.0,4.0,2.0,Barack Obama did not,Version 1,2.0,None,3.0,3.0,5.0,6.0,3.0,2.0,1.0,17-64,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,5445.0,0.576786458492279
1222481.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,Never,Never,All others,Complete,2.0,4.0,2.0,Call 1,1.0,2.0,2.0,1.0,2.0,2.0,8.0,Postgraduate study,1.0,1.0,3.0,2.0,3.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,1.0,2.0,1.0,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,56.0,1.0,White,State questionnaire,White,3.0,2.0,East,None,None,5.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural, Vermont,2.0,Election day exit poll,2.0,5.0,2.0,1.0,1.0,1.0,Barack Obama did not,Version 1,2.0,None,2.0,2.0,3.0,3.0,2.0,2.0,2.0,17-64,Low Density Rural,Rural,Rural,Downscale,5068.0,0.675009548664093
1227146.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,More than once a week,More than once a week/Once a week,All others,Complete,2.0,4.0,2.0,Call 3,1.0,2.0,2.0,2.0,4.0,2.0,8.0,Postgraduate study,3.0,2.0,3.0,2.0,3.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",2.0,2.0,4.0,1.0,No,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,1.0,4.0,White,State questionnaire,White,3.0,2.0,East,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural, Vermont,1.0,Election day exit poll,2.0,3.0,1.0,1.0,3.0,1.0,Barack Obama did,Version 1,2.0,Protestant/Other Christian,3.0,3.0,4.0,5.0,3.0,2.0,2.0,17-64,Low Density Rural,Rural,Rural,Upscale,5491.0,0.619958281517029
1227145.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,Never,Never,All others,Complete,2.0,3.0,2.0,Call 3,1.0,2.0,1.0,1.0,3.0,2.0,8.0,Postgraduate study,1.0,1.0,3.0,2.0,1.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,1.0,2.0,3.0,No,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,18.0,1.0,White,State questionnaire,White,3.0,2.0,East,None,None,5.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,"Cities 10,000-50,000",Small Cities/Rural, Vermont,2.0,Election day exit poll,2.0,5.0,2.0,3.0,9.0,9.0,Omit,Version 1,2.0,None,2.0,2.0,3.0,3.0,2.0,2.0,2.0,17-64,Town,Rural,Rural,Upscale,5401.0,0.954039096832275
