ID,ABORT2,ABORTION,AGE3,AGE60,AGE65,AGE9,ATTEND,ATTEND2,ATTREL,BACKSIDE,BEATDEM,BREAKREP,BREAKRP2,BRNAGAIN,BUSHANG08,BUSHANG2,BUSHPLCY,CALL,CDNUM,CHIEFREP,CIVILNH,CIVILNH2,COLLEDUC,DESCRIBPR,ECONWORR,ECOWORR2,EDUC,FAVGIUL,FAVGIUL2,FAVHUCK,FAVHUCK2,FAVMCCN,FAVMCCN2,FAVPAUL,FAVPAUL2,FAVROM,FAVROM2,GEOCODE,GETAHEAD,GUNOWNER,HSEDUC,IMMPRIME,INC100K,INC50K,INCOME07,IRAQWAR,IRAQWAR2,ISSIA08R,ISSVQUAL,LEADERR,MARRIED,NEC,NEC2,OVER65,PARTY,PARTYID,PHIL3,PHIL5,PRECINCT,PRSNH08R,QLTNH08R,QRACEAI,QTYPE,RACE,REGION,REGNHREP,REL5,RELIGN8,RELWHITE,RPRS08,SEX,SEXRACE,SEXWED,SEXWHITE,SHAREREL,SHARERL2,SIZEPLAC,SIZEPLC3,STANUM,TAXPREF,TELEPOLL,TERRWORR,TERWORR2,TIME3D,TIMEPR,TIMEWK,TOOSOON,UNFAIRREP,VERSION,WHITEREL,WHTEVANG,WOMENWED,WPROTBRN,XAGE,XAGE60,XAGE65,XAGE9,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
468186.0,,,30-59,45-59,50-64,50-59,A few times a year,A few times a month/A few times a year,,Complete,,,,,,,2.0,Call 1,2.0,,,,2.0,1.0,3.0,2.0,Postgraduate study,,,,,,,,,,,2.0,2.0,Yes,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",Strongly approve,Approve,4.0,My candidates position on the issues,,,Good,Excellent/Good,18-64,Republican,Republican,Conservative,5.0,88.0,6.0,2.0,White,State questionnaire,White,East,2.0,,,,7.0,Male,White male,,White male,,,Rural,Small Cities/Rural,New Hampshire,1.0,Election day exit poll,Very worried,Worried,2.0,4.0,2.0,1.0,2.0,Version 2,,,,,3.0,3.0,5.0,6.0,17-64,Suburb,Rural,Rural,Downscale,3275.0,1.19158601760864
469367.0,,,30-59,45-59,50-64,50-59,A few times a year,A few times a month/A few times a year,,Complete,,,,,,,2.0,Call 2,2.0,,,,2.0,2.0,2.0,1.0,Postgraduate study,,,,,,,,,,,2.0,2.0,Yes,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",Somewhat approve,Approve,1.0,My candidates position on the issues,,,Good,Excellent/Good,18-64,Republican,Republican,Conservative,4.0,38.0,6.0,2.0,White,State questionnaire,White,East,2.0,,,,7.0,Male,White male,,White male,,,Rural,Small Cities/Rural,New Hampshire,1.0,Election day exit poll,Somewhat worried,Worried,2.0,4.0,2.0,1.0,2.0,Version 2,,,,,3.0,3.0,5.0,6.0,17-64,Low Density Rural,Rural,Rural,Very upscale,3755.0,0.515444874763489
469366.0,,,30-59,45-59,50-64,50-59,A few times a year,A few times a month/A few times a year,,Complete,,,,,,,2.0,Call 2,2.0,,,,2.0,2.0,2.0,1.0,Postgraduate study,,,,,,,,,,,2.0,2.0,Yes,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",Somewhat approve,Approve,1.0,My candidates position on the issues,,,Good,Excellent/Good,18-64,Republican,Republican,Conservative,4.0,38.0,6.0,2.0,White,State questionnaire,White,East,2.0,,,,7.0,Male,White male,,White male,,,Rural,Small Cities/Rural,New Hampshire,1.0,Election day exit poll,Somewhat worried,Worried,2.0,4.0,2.0,1.0,2.0,Version 2,,,,,3.0,3.0,5.0,6.0,17-64,Low Density Rural,Rural,Rural,Very upscale,3755.0,0.515444874763489
468521.0,,,30-59,30-44,40-49,40-44,More than once a week,More than once a week/Once a week,,Complete,,,,,,,2.0,Call 1,2.0,,,,2.0,1.0,3.0,2.0,College graduate,,,,,,,,,,,3.0,1.0,Yes,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",Strongly approve,Approve,1.0,My candidates leadership/personal qualities,,,Good,Excellent/Good,18-64,Republican,Republican,Conservative,5.0,3.0,7.0,2.0,White,State questionnaire,White,East,2.0,,,,9.0,Male,White male,,White male,,,Suburbs,Suburbs,New Hampshire,1.0,Election day exit poll,Somewhat worried,Worried,2.0,4.0,2.0,1.0,3.0,Version 2,,,,,2.0,2.0,4.0,4.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,3031.0,1.22508549690247
470896.0,,,18-29,18-29,18-24,18-24,Never,Never,,Complete,,,,,,,2.0,Call 3,2.0,,,,1.0,1.0,1.0,1.0,Some college or associate degree,,,,,,,,,,,4.0,2.0,Yes,2.0,3.0,100k or more,50k or more,"$150,000-$199,999",Somewhat approve,Approve,3.0,My candidates leadership/personal qualities,,,Poor,Not so good/Poor,18-64,Independent/Something else,Something else,Moderate,3.0,33.0,1.0,2.0,White,State questionnaire,White,East,1.0,,,,1.0,Male,White male,,White male,,,Rural,Small Cities/Rural,New Hampshire,2.0,Election day exit poll,Not at all worried,Not worried,2.0,5.0,2.0,2.0,5.0,Version 2,,,,,1.0,1.0,1.0,1.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,3581.0,0.734715461730957
470895.0,,,18-29,18-29,18-24,18-24,Never,Never,,Complete,,,,,,,2.0,Call 3,2.0,,,,1.0,1.0,1.0,1.0,Some college or associate degree,,,,,,,,,,,4.0,2.0,Yes,2.0,3.0,100k or more,50k or more,"$150,000-$199,999",Somewhat approve,Approve,3.0,My candidates leadership/personal qualities,,,Poor,Not so good/Poor,18-64,Independent/Something else,Something else,Moderate,3.0,33.0,1.0,2.0,White,State questionnaire,White,East,1.0,,,,1.0,Male,White male,,White male,,,Rural,Small Cities/Rural,New Hampshire,2.0,Election day exit poll,Not at all worried,Not worried,2.0,5.0,2.0,2.0,5.0,Version 2,,,,,1.0,1.0,1.0,1.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,3581.0,0.734715461730957
471195.0,,,30-59,45-59,50-64,50-59,Once a week,More than once a week/Once a week,,Complete,,,,,,,1.0,Call 3,2.0,,,,2.0,1.0,4.0,2.0,College graduate,,,,,,,,,,,1.0,1.0,No,2.0,3.0,100k or more,50k or more,"$200,000 or more",Strongly approve,Approve,4.0,My candidates position on the issues,,,Good,Excellent/Good,18-64,Republican,Republican,Conservative,5.0,75.0,2.0,2.0,White,State questionnaire,White,East,2.0,,,,2.0,Male,White male,,White male,,,"Cities 50,000-500,000","Cities over 50,000",New Hampshire,1.0,Election day exit poll,Not too worried,Not worried,2.0,5.0,2.0,2.0,1.0,Version 2,,,,,3.0,3.0,5.0,6.0,17-64,Suburb,Urban,Urban Core,Very upscale,3062.0,1.53804576396942
471194.0,,,30-59,45-59,50-64,50-59,Once a week,More than once a week/Once a week,,Complete,,,,,,,1.0,Call 3,2.0,,,,2.0,1.0,4.0,2.0,College graduate,,,,,,,,,,,1.0,1.0,No,2.0,3.0,100k or more,50k or more,"$200,000 or more",Strongly approve,Approve,4.0,My candidates position on the issues,,,Good,Excellent/Good,18-64,Republican,Republican,Conservative,5.0,75.0,2.0,2.0,White,State questionnaire,White,East,2.0,,,,2.0,Male,White male,,White male,,,"Cities 50,000-500,000","Cities over 50,000",New Hampshire,1.0,Election day exit poll,Not too worried,Not worried,2.0,5.0,2.0,2.0,1.0,Version 2,,,,,3.0,3.0,5.0,6.0,17-64,Suburb,Urban,Urban Core,Very upscale,3062.0,1.53804576396942
468256.0,,,30-59,45-59,50-64,50-59,More than once a week,More than once a week/Once a week,,Complete,,,,,,,1.0,Call 1,1.0,,,,1.0,1.0,2.0,1.0,Some college or associate degree,,,,,,,,,,,1.0,2.0,Yes,2.0,3.0,,,,Somewhat approve,Approve,4.0,My candidates leadership/personal qualities,,,Good,Excellent/Good,18-64,Republican,Republican,Conservative,5.0,60.0,2.0,2.0,White,State questionnaire,White,East,2.0,,,,2.0,Male,White male,,White male,,,"Cities 50,000-500,000","Cities over 50,000",New Hampshire,1.0,Election day exit poll,Somewhat worried,Worried,2.0,5.0,2.0,2.0,9.0,Version 2,,,,,3.0,3.0,5.0,6.0,17-64,Suburb,Urban,Urban Core,Very downscale,3102.0,0.61696445941925
470562.0,,,30-59,45-59,50-64,50-59,More than once a week,More than once a week/Once a week,,Complete,,,,,,,2.0,Call 3,2.0,,,,2.0,9.0,3.0,2.0,College graduate,,,,,,,,,,,2.0,1.0,No,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Strongly approve,Approve,4.0,My candidates leadership/personal qualities,,,Not so good,Not so good/Poor,18-64,Republican,Republican,Conservative,5.0,88.0,2.0,2.0,White,State questionnaire,White,East,2.0,,,,2.0,Male,White male,,White male,,,Rural,Small Cities/Rural,New Hampshire,2.0,Election day exit poll,Not too worried,Not worried,2.0,5.0,2.0,2.0,4.0,Version 2,,,,,3.0,3.0,5.0,6.0,17-64,Suburb,Rural,Rural,Downscale,3275.0,0.832007229328156
470074.0,,,60+,60+,65+,65-74,Once a week,More than once a week/Once a week,,Complete,,,,,,,2.0,Call 2,2.0,,,,2.0,1.0,2.0,1.0,Postgraduate study,,,,,,,,,,,2.0,2.0,No,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",Somewhat approve,Approve,4.0,My candidates leadership/personal qualities,,,Good,Excellent/Good,65+,Republican,Republican,Conservative,5.0,16.0,2.0,2.0,White,State questionnaire,White,East,2.0,,,,2.0,Male,White male,,White male,,,Rural,Small Cities/Rural,New Hampshire,2.0,Election day exit poll,Very worried,Worried,2.0,5.0,2.0,1.0,9.0,Version 2,,,,,4.0,4.0,6.0,8.0,65+,Low Density Rural,Rural,Rural,Downscale,3443.0,1.08258533477783
469817.0,,,30-59,30-44,40-49,40-44,Once a week,More than once a week/Once a week,,Complete,,,,,,,2.0,Call 2,2.0,,,,2.0,1.0,1.0,1.0,Postgraduate study,,,,,,,,,,,1.0,2.0,No,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",Somewhat approve,Approve,4.0,My candidates position on the issues,,,Good,Excellent/Good,18-64,Republican,Republican,Conservative,5.0,45.0,2.0,2.0,White,State questionnaire,White,East,2.0,,,,2.0,Male,White male,,White male,,,Suburbs,Suburbs,New Hampshire,2.0,Election day exit poll,Very worried,Worried,2.0,5.0,2.0,2.0,5.0,Version 2,,,,,2.0,2.0,4.0,4.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,3051.0,1.12327897548676
469250.0,,,18-29,18-29,25-29,25-29,Never,Never,,Complete,,,,,,,3.0,Call 2,1.0,,,,1.0,1.0,3.0,2.0,Some college or associate degree,,,,,,,,,,,3.0,2.0,Yes,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",Somewhat approve,Approve,4.0,My candidates leadership/personal qualities,,,Good,Excellent/Good,18-64,Republican,Republican,Conservative,4.0,8.0,4.0,2.0,White,State questionnaire,White,East,1.0,,,,4.0,Male,White male,,White male,,,Suburbs,Suburbs,New Hampshire,2.0,Election day exit poll,Somewhat worried,Worried,2.0,5.0,2.0,2.0,5.0,Version 2,,,,,1.0,1.0,2.0,2.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,3110.0,1.42899358272552
468544.0,,,30-59,30-44,40-49,40-44,A few times a year,A few times a month/A few times a year,,Complete,,,,,,,2.0,Call 1,2.0,,,,2.0,1.0,1.0,1.0,College graduate,,,,,,,,,,,4.0,2.0,Yes,2.0,3.0,Less than 100k,Less than 50k,"Under $15,000",Strongly disapprove,Disapprove,9.0,My candidates position on the issues,,,Poor,Not so good/Poor,18-64,Independent/Something else,Independent,Conservative,5.0,34.0,5.0,2.0,White,State questionnaire,White,East,1.0,,,,6.0,Male,White male,,White male,,,Rural,Small Cities/Rural,New Hampshire,9.0,Election day exit poll,Not at all worried,Not worried,2.0,5.0,2.0,9.0,1.0,Version 2,,,,,2.0,2.0,4.0,4.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,3240.0,0.940197646617889
470643.0,,,30-59,30-44,30-39,30-39,A few times a year,A few times a month/A few times a year,,Complete,,,,,,,2.0,Call 3,1.0,,,,1.0,1.0,1.0,1.0,Some college or associate degree,,,,,,,,,,,1.0,3.0,No,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat disapprove,Disapprove,3.0,My candidates position on the issues,,,Not so good,Not so good/Poor,18-64,Republican,Republican,Conservative,4.0,35.0,5.0,2.0,White,State questionnaire,White,East,2.0,,,,6.0,Male,White male,,White male,,,Suburbs,Suburbs,New Hampshire,1.0,Election day exit poll,Somewhat worried,Worried,2.0,5.0,2.0,1.0,5.0,Version 2,,,,,2.0,2.0,3.0,3.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,3840.0,0.318051278591156
470064.0,,,18-29,18-29,18-24,18-24,A few times a year,A few times a month/A few times a year,,Complete,,,,,,,2.0,Call 2,2.0,,,,2.0,1.0,2.0,1.0,College graduate,,,,,,,,,,,1.0,2.0,Yes,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",Strongly approve,Approve,1.0,My candidates position on the issues,,,Not so good,Not so good/Poor,18-64,Republican,Republican,Conservative,4.0,74.0,5.0,2.0,White,State questionnaire,White,East,1.0,,,,6.0,Male,White male,,White male,,,"Cities 50,000-500,000","Cities over 50,000",New Hampshire,2.0,Election day exit poll,Very worried,Worried,2.0,5.0,2.0,2.0,1.0,Version 2,,,,,1.0,1.0,1.0,1.0,17-64,High Density Urban,Urban,Urban Core,Very downscale,3060.0,0.545643270015717
470842.0,,,30-59,30-44,30-39,30-39,More than once a week,More than once a week/Once a week,,Complete,,,,,,,2.0,Call 3,1.0,,,,2.0,1.0,1.0,1.0,College graduate,,,,,,,,,,,3.0,1.0,No,2.0,3.0,,,,Somewhat disapprove,Disapprove,3.0,My candidates position on the issues,,,Good,Excellent/Good,18-64,Independent/Something else,Something else,Conservative,5.0,6.0,5.0,2.0,White,State questionnaire,White,East,1.0,,,,6.0,Male,White male,,White male,,,Suburbs,Suburbs,New Hampshire,1.0,Election day exit poll,Somewhat worried,Worried,2.0,5.0,2.0,1.0,9.0,Version 2,,,,,2.0,2.0,3.0,3.0,17-64,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,3825.0,0.58717155456543
469225.0,,,60+,60+,50-64,60-64,More than once a week,More than once a week/Once a week,,Complete,,,,,,,2.0,Call 2,2.0,,,,2.0,1.0,1.0,1.0,Postgraduate study,,,,,,,,,,,4.0,3.0,Yes,2.0,3.0,Less than 100k,Less than 50k,"$15,000-$29,999",Strongly disapprove,Disapprove,3.0,My candidates position on the issues,,,Poor,Not so good/Poor,18-64,Republican,Republican,Conservative,4.0,85.0,5.0,2.0,White,State questionnaire,White,East,1.0,,,,6.0,Male,White male,,White male,,,Rural,Small Cities/Rural,New Hampshire,2.0,Election day exit poll,Not too worried,Not worried,2.0,5.0,2.0,2.0,1.0,Version 2,,,,,3.0,4.0,5.0,7.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,3582.0,0.633034348487854
470909.0,,,30-59,30-44,30-39,30-39,Never,Never,,Complete,,,,,,,2.0,Call 3,1.0,,,,1.0,1.0,1.0,1.0,Some college or associate degree,,,,,,,,,,,4.0,3.0,Yes,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Strongly disapprove,Disapprove,3.0,Omit,,,Poor,Not so good/Poor,18-64,Independent/Something else,Independent,Conservative,5.0,115.0,5.0,2.0,White,State questionnaire,White,East,1.0,,,,6.0,Male,White male,,White male,,,Rural,Small Cities/Rural,New Hampshire,9.0,Election day exit poll,Somewhat worried,Worried,2.0,5.0,2.0,1.0,9.0,Version 2,,,,,2.0,2.0,3.0,3.0,17-64,Low Density Rural,Rural,Rural,Downscale,3872.0,0.622618675231934
471239.0,,,30-59,30-44,40-49,40-44,Omit,Omit,,Complete,,,,,,,2.0,Call 3,1.0,,,,2.0,1.0,2.0,1.0,College graduate,,,,,,,,,,,1.0,1.0,No,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",Strongly approve,Approve,1.0,My candidates leadership/personal qualities,,,Good,Excellent/Good,18-64,Republican,Republican,Conservative,5.0,67.0,6.0,2.0,White,State questionnaire,White,East,2.0,,,,7.0,Male,White male,,White male,,,Suburbs,Suburbs,New Hampshire,1.0,Election day exit poll,Somewhat worried,Worried,2.0,5.0,2.0,2.0,9.0,Version 2,,,,,2.0,2.0,4.0,4.0,17-64,Suburb,80s Suburbs,Low-Growth Suburban Perimeter,Very upscale,3054.0,1.76019716262817
468566.0,,,30-59,45-59,50-64,50-59,A few times a year,A few times a month/A few times a year,,Complete,,,,,,,2.0,Call 1,2.0,,,,2.0,1.0,3.0,2.0,College graduate,,,,,,,,,,,3.0,1.0,No,2.0,3.0,100k or more,50k or more,"$150,000-$199,999",Strongly approve,Approve,1.0,My candidates position on the issues,,,Good,Excellent/Good,18-64,Independent/Something else,Independent,Conservative,4.0,42.0,6.0,2.0,White,State questionnaire,White,East,1.0,,,,7.0,Male,White male,,White male,,,Suburbs,Suburbs,New Hampshire,1.0,Election day exit poll,Very worried,Worried,2.0,5.0,2.0,1.0,2.0,Version 2,,,,,3.0,3.0,5.0,6.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,3049.0,0.684531211853027
469930.0,,,30-59,45-59,40-49,45-49,A few times a year,A few times a month/A few times a year,,Complete,,,,,,,2.0,Call 2,2.0,,,,1.0,1.0,3.0,2.0,Some college or associate degree,,,,,,,,,,,2.0,2.0,No,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",Somewhat disapprove,Disapprove,3.0,My candidates leadership/personal qualities,,,Good,Excellent/Good,18-64,Republican,Republican,Moderate,3.0,46.0,6.0,2.0,White,State questionnaire,White,East,2.0,,,,7.0,Male,White male,,White male,,,Rural,Small Cities/Rural,New Hampshire,1.0,Election day exit poll,Somewhat worried,Worried,2.0,5.0,2.0,2.0,9.0,Version 2,,,,,3.0,3.0,4.0,5.0,17-64,Low Density Rural,Rural,Rural,Downscale,3452.0,1.19166576862335
469541.0,,,30-59,30-44,40-49,40-44,Never,Never,,Complete,,,,,,,2.0,Call 2,2.0,,,,2.0,1.0,1.0,1.0,College graduate,,,,,,,,,,,3.0,2.0,Yes,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",Omit,Omit,1.0,My candidates leadership/personal qualities,,,Good,Excellent/Good,18-64,Independent/Something else,Independent,Conservative,5.0,108.0,6.0,2.0,White,State questionnaire,White,East,1.0,,,,7.0,Male,White male,,White male,,,Rural,Small Cities/Rural,New Hampshire,1.0,Election day exit poll,Very worried,Worried,2.0,5.0,2.0,1.0,2.0,Version 2,,,,,2.0,2.0,4.0,4.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,3464.0,0.588863670825958
470948.0,,,60+,60+,65+,65-74,Once a week,More than once a week/Once a week,,Complete,,,,,,,2.0,Call 3,1.0,,,,2.0,1.0,4.0,2.0,Postgraduate study,,,,,,,,,,,3.0,1.0,Yes,2.0,3.0,100k or more,50k or more,"$150,000-$199,999",Strongly approve,Approve,1.0,My candidates position on the issues,,,Good,Excellent/Good,65+,Republican,Republican,Conservative,5.0,56.0,6.0,2.0,White,State questionnaire,White,East,2.0,,,,7.0,Male,White male,,White male,,,Suburbs,Suburbs,New Hampshire,1.0,Election day exit poll,Very worried,Worried,2.0,5.0,2.0,1.0,2.0,Version 2,,,,,4.0,4.0,6.0,8.0,65+,Suburb,80s Suburbs,Low-Growth Suburban Perimeter,Very upscale,3053.0,1.36496484279633
468562.0,,,60+,60+,65+,65-74,A few times a year,A few times a month/A few times a year,,Complete,,,,,,,2.0,Call 1,2.0,,,,1.0,1.0,2.0,1.0,Some college or associate degree,,,,,,,,,,,3.0,2.0,Yes,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",Somewhat approve,Approve,1.0,My candidates leadership/personal qualities,,,Good,Excellent/Good,65+,Republican,Republican,Conservative,4.0,3.0,6.0,2.0,White,State questionnaire,White,East,2.0,,,,7.0,Male,White male,,White male,,,Suburbs,Suburbs,New Hampshire,1.0,Election day exit poll,Very worried,Worried,2.0,5.0,2.0,1.0,4.0,Version 2,,,,,4.0,4.0,6.0,8.0,65+,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,3031.0,1.97947442531586
469090.0,,,30-59,45-59,40-49,45-49,More than once a week,More than once a week/Once a week,,Complete,,,,,,,2.0,Call 2,2.0,,,,1.0,1.0,4.0,2.0,Some college or associate degree,,,,,,,,,,,2.0,2.0,Yes,2.0,3.0,100k or more,50k or more,"$200,000 or more",Strongly approve,Approve,2.0,My candidates leadership/personal qualities,,,Good,Excellent/Good,18-64,Independent/Something else,Independent,Conservative,5.0,52.0,6.0,2.0,White,State questionnaire,White,East,1.0,,,,7.0,Male,White male,,White male,,,"Cities 10,000-50,000",Small Cities/Rural,New Hampshire,1.0,Election day exit poll,Not at all worried,Not worried,2.0,5.0,2.0,1.0,3.0,Version 2,,,,,3.0,3.0,4.0,5.0,17-64,Town,Rural,Rural,Downscale,3766.0,0.960157454013824
468994.0,,,60+,60+,65+,65-74,Never,Never,,Complete,,,,,,,2.0,Call 2,2.0,,,,1.0,1.0,1.0,1.0,Some college or associate degree,,,,,,,,,,,3.0,3.0,No,2.0,3.0,Less than 100k,Less than 50k,"$15,000-$29,999",Strongly disapprove,Disapprove,2.0,My candidates leadership/personal qualities,,,Not so good,Not so good/Poor,65+,Republican,Republican,Moderate,3.0,42.0,6.0,2.0,White,State questionnaire,White,East,2.0,,,,7.0,Male,White male,,White male,,,Suburbs,Suburbs,New Hampshire,2.0,Election day exit poll,Very worried,Worried,2.0,5.0,2.0,2.0,3.0,Version 2,,,,,4.0,4.0,6.0,8.0,65+,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,3049.0,0.805209457874298
468780.0,,,30-59,30-44,30-39,30-39,Never,Never,,Complete,,,,,,,2.0,Call 1,1.0,,,,1.0,1.0,2.0,1.0,Some college or associate degree,,,,,,,,,,,1.0,2.0,Yes,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Strongly approve,Approve,3.0,My candidates position on the issues,,,Good,Excellent/Good,18-64,Republican,Republican,Conservative,5.0,35.0,7.0,2.0,White,State questionnaire,White,East,2.0,,,,9.0,Male,White male,,White male,,,Suburbs,Suburbs,New Hampshire,1.0,Election day exit poll,Somewhat worried,Worried,2.0,5.0,2.0,1.0,2.0,Version 2,,,,,2.0,2.0,3.0,3.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,3840.0,0.463778913021088
468779.0,,,30-59,30-44,30-39,30-39,Never,Never,,Complete,,,,,,,2.0,Call 1,1.0,,,,1.0,1.0,2.0,1.0,Some college or associate degree,,,,,,,,,,,1.0,2.0,Yes,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Strongly approve,Approve,3.0,My candidates position on the issues,,,Good,Excellent/Good,18-64,Republican,Republican,Conservative,5.0,35.0,7.0,2.0,White,State questionnaire,White,East,2.0,,,,9.0,Male,White male,,White male,,,Suburbs,Suburbs,New Hampshire,1.0,Election day exit poll,Somewhat worried,Worried,2.0,5.0,2.0,1.0,2.0,Version 2,,,,,2.0,2.0,3.0,3.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,3840.0,0.463778913021088
468931.0,,,30-59,30-44,40-49,40-44,A few times a year,A few times a month/A few times a year,,Complete,,,,,,,3.0,Call 1,1.0,,,,2.0,2.0,2.0,1.0,College graduate,,,,,,,,,,,1.0,1.0,Yes,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",Somewhat approve,Approve,3.0,My candidates leadership/personal qualities,,,Not so good,Not so good/Poor,18-64,Republican,Republican,Liberal,2.0,83.0,2.0,2.0,White,State questionnaire,White,East,2.0,,,,2.0,Female,White female,,White female,,,Suburbs,Suburbs,New Hampshire,2.0,Election day exit poll,Not too worried,Not worried,1.0,1.0,1.0,1.0,9.0,Version 2,,,,,2.0,2.0,4.0,4.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,3857.0,0.729941070079803
471045.0,,,30-59,30-44,30-39,30-39,Once a week,More than once a week/Once a week,,Complete,,,,,,,1.0,Call 3,1.0,,,,2.0,2.0,2.0,1.0,College graduate,,,,,,,,,,,1.0,2.0,Yes,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",Somewhat approve,Approve,2.0,My candidates position on the issues,,,Not so good,Not so good/Poor,18-64,Independent/Something else,Independent,Moderate,3.0,83.0,4.0,2.0,White,State questionnaire,White,East,1.0,,,,4.0,Female,White female,,White female,,,Suburbs,Suburbs,New Hampshire,1.0,Election day exit poll,Somewhat worried,Worried,1.0,1.0,1.0,2.0,1.0,Version 2,,,,,2.0,2.0,3.0,3.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,3857.0,0.757699012756348
470813.0,,,30-59,30-44,40-49,40-44,A few times a year,A few times a month/A few times a year,,Complete,,,,,,,1.0,Call 3,1.0,,,,1.0,1.0,2.0,1.0,Some college or associate degree,,,,,,,,,,,3.0,3.0,Yes,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",Strongly approve,Approve,4.0,My candidates position on the issues,,,Good,Excellent/Good,18-64,Independent/Something else,Independent,Moderate,3.0,6.0,4.0,2.0,White,State questionnaire,White,East,1.0,,,,4.0,Female,White female,,White female,,,Suburbs,Suburbs,New Hampshire,1.0,Election day exit poll,Somewhat worried,Worried,1.0,1.0,1.0,2.0,5.0,Version 2,,,,,2.0,2.0,4.0,4.0,17-64,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,3825.0,0.661681592464447
470369.0,,,30-59,45-59,50-64,50-59,Once a week,More than once a week/Once a week,,Complete,,,,,,,2.0,Call 3,1.0,,,,1.0,2.0,1.0,1.0,Some college or associate degree,,,,,,,,,,,1.0,3.0,No,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",Somewhat disapprove,Disapprove,1.0,My candidates position on the issues,,,Not so good,Not so good/Poor,18-64,Independent/Something else,Independent,Conservative,5.0,59.0,4.0,2.0,White,State questionnaire,White,East,1.0,,,,4.0,Female,White female,,White female,,,"Cities 50,000-500,000","Cities over 50,000",New Hampshire,2.0,Election day exit poll,Very worried,Worried,1.0,1.0,1.0,2.0,5.0,Version 2,,,,,3.0,3.0,5.0,6.0,17-64,High Density Urban,Urban,Urban Core,Upscale,3104.0,0.984813094139099
