ID,ABORT2,ABORTION,AGE3,AGE60,AGE65,AGE9,AGEBLACK,ATTEND,ATTEND2,ATTREL,BACKSIDE,BEATDEM,BREAKREP,BREAKRP2,BRNAGAIN,BUSHANG08,BUSHANG2,CALL,CDNUM,CHIEFREP,COLLEDUC,CUBAN3,CUBAN3S,EDUC,FLREP2ND,FLREP2NX,FLRPRS08,GEOCODE,HSEDUC,IMMPRIME,INC100K,INC50K,INCOME07,ISSIA08R,ISSVQUAL,NEC,NEC2,OVER65,PARTY,PARTYBLACK,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08R,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN8,RELWHITE,RPRS08,SEX,SEXBLACK,SEXRACE,SEXWHITE,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TAXPREF,TELEPOLL,TIME3D,TIME3DAB,TIMEPR,TIMEPRAB,TIMEWK,TIMEWKAB,VERSION,VETVOTER,WHITEREL,WHTEVANG,WPROTBRN,XAGE,XAGE60,XAGE65,XAGE9,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
703827.0,1.0,2.0,30-59,45-59,50-64,50-59,Non black 45-59,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,3.0,4.0,2.0,No,2.0,1.0,Call 2,11.0,5.0,1.0,3.0,3.0,Some college or associate degree,1.0,9.0,1.0,3.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,My candidates leadership/personal qualities,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,Independent,Moderate,3.0,71.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,Male,Non black male,White male,White male,Suburbs,Suburbs,English,Florida,1.0,Election day exit poll,1.0,1.0,2.0,2.0,1.0,1.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,17-64,Low Density Rural,Rural,Rural,Very downscale,32131.0,0.62858384847641
703845.0,1.0,1.0,30-59,45-59,40-49,45-49,Non black 45-59,A few times a year,A few times a month/A few times a year,All others,Complete,3.0,3.0,2.0,No,2.0,1.0,Call 2,24.0,3.0,1.0,3.0,3.0,Some college or associate degree,3.0,9.0,4.0,4.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,My candidates position on the issues,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,Independent,Moderate,3.0,170.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,Male,Non black male,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English,Florida,1.0,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,4.0,5.0,17-64,Low Density Rural,Rural,Rural,Very downscale,32131.0,1.07766246795654
703851.0,9.0,9.0,30-59,45-59,50-64,50-59,Non black 45-59,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,1.0,No,1.0,1.0,Call 2,6.0,5.0,1.0,3.0,3.0,Some college or associate degree,1.0,1.0,6.0,5.0,2.0,1.0,100k or more,50k or more,"$200,000 or more",2.0,My candidates position on the issues,Good,Excellent/Good,18-64,Republican,Non black non Democrat,Republican,Conservative,5.0,96.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,Female,Non black female,White female,White female,Suburbs,Suburbs,English,Florida,1.0,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,17-64,Low Density Rural,Rural,Rural,Very downscale,32131.0,0.827531218528748
703897.0,1.0,2.0,60+,60+,65+,75 or over,Non black 60+,Never,Never,All others,Complete,5.0,4.0,2.0,No,1.0,1.0,Call 2,13.0,5.0,1.0,3.0,3.0,High school graduate,7.0,7.0,6.0,2.0,1.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,My candidates leadership/personal qualities,Good,Excellent/Good,65+,Independent/Something else,Non black non Democrat,Independent,Conservative,4.0,95.0,2.0,White,State questionnaire,White,South,None,None,5.0,7.0,Female,Non black female,White female,White female,Suburbs,Suburbs,English,Florida,1.0,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,Version 1,No,None,All others,All others,4.0,4.0,6.0,9.0,65+,Suburb,Rural,Rural,Upscale,32514.0,0.810042083263397
703900.0,2.0,3.0,30-59,45-59,50-64,50-59,Non black 45-59,A few times a year,A few times a month/A few times a year,All others,Complete,3.0,4.0,2.0,Yes,1.0,1.0,Call 2,2.0,3.0,1.0,3.0,3.0,Some college or associate degree,2.0,2.0,4.0,5.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,My candidates leadership/personal qualities,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,Something else,Conservative,5.0,63.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,Male,Non black male,White male,White male,Rural,Small Cities/Rural,English,Florida,1.0,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,17-64,Suburb,Rural,Rural,Upscale,32962.0,0.824336051940918
703915.0,2.0,3.0,30-59,45-59,50-64,50-59,Non black 45-59,A few times a year,A few times a month/A few times a year,All others,Complete,1.0,3.0,2.0,No,2.0,1.0,Call 2,13.0,1.0,2.0,3.0,3.0,Postgraduate study,9.0,9.0,6.0,2.0,2.0,1.0,100k or more,50k or more,"$100,000-$149,999",3.0,My candidates position on the issues,Good,Excellent/Good,18-64,Republican,Non black non Democrat,Republican,Conservative,4.0,95.0,2.0,White,State questionnaire,White,South,Jewish,Jewish,3.0,7.0,Male,Non black male,White male,White male,Suburbs,Suburbs,English,Florida,1.0,Election day exit poll,1.0,1.0,1.0,1.0,1.0,1.0,Version 1,No,Jewish,All others,All others,3.0,3.0,5.0,6.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,32465.0,0.703892529010773
703937.0,2.0,3.0,60+,60+,50-64,60-64,Non black 60+,More than once a week,More than once a week/Once a week,All others,Complete,2.0,4.0,2.0,Yes,2.0,1.0,Call 2,6.0,3.0,1.0,3.0,3.0,Some college or associate degree,5.0,5.0,2.0,5.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,My candidates leadership/personal qualities,Good,Excellent/Good,18-64,Independent/Something else,Non black non Democrat,Independent,Conservative,5.0,1.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,Male,Non black male,White male,White male,Suburbs,Suburbs,English,Florida,2.0,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,4.0,5.0,7.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,32465.0,0.714660346508026
703941.0,1.0,2.0,60+,60+,65+,65-74,Non black 60+,A few times a year,A few times a month/A few times a year,All others,Complete,3.0,2.0,1.0,No,3.0,2.0,Call 2,13.0,3.0,2.0,3.0,3.0,Postgraduate study,1.0,1.0,4.0,2.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",4.0,My candidates leadership/personal qualities,Not so good,Not so good/Poor,65+,Republican,Non black non Democrat,Republican,Conservative,4.0,95.0,1.0,White,State questionnaire,White,South,Jewish,Jewish,3.0,4.0,Male,Non black male,White male,White male,Suburbs,Suburbs,English,Florida,2.0,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,Version 1,Yes,Jewish,All others,All others,4.0,4.0,6.0,8.0,65+,Suburb,Rural,Rural,Upscale,32962.0,0.872515499591827
703942.0,2.0,3.0,60+,60+,50-64,60-64,Non black 60+,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,3.0,2.0,No,1.0,1.0,Call 2,6.0,2.0,1.0,3.0,3.0,Some college or associate degree,5.0,5.0,2.0,5.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",4.0,My candidates position on the issues,Good,Excellent/Good,18-64,Republican,Non black non Democrat,Republican,Conservative,4.0,1.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,Male,Non black male,White male,White male,Suburbs,Suburbs,English,Florida,2.0,Election day exit poll,1.0,1.0,2.0,2.0,1.0,1.0,Version 1,Yes,Protestant/Other Christian,All others,All others,3.0,4.0,5.0,7.0,17-64,Suburb,Rural,Rural,Upscale,32962.0,0.714660346508026
703957.0,1.0,2.0,30-59,45-59,50-64,50-59,Non black 45-59,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,4.0,2.0,Yes,1.0,1.0,Call 2,1.0,2.0,1.0,3.0,3.0,Some college or associate degree,3.0,3.0,2.0,5.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,My candidates leadership/personal qualities,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,Republican,Liberal,2.0,105.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,Male,Non black male,White male,White male,Suburbs,Suburbs,English,Florida,1.0,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,32465.0,0.987733244895935
703970.0,2.0,3.0,60+,60+,65+,65-74,Non black 60+,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,5.0,3.0,2.0,No,2.0,1.0,Call 2,5.0,5.0,1.0,3.0,3.0,Some college or associate degree,3.0,3.0,6.0,4.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,My candidates leadership/personal qualities,Good,Excellent/Good,65+,Republican,Non black non Democrat,Republican,Conservative,4.0,81.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,Male,Non black male,White male,White male,Suburbs,Suburbs,English,Florida,1.0,Election day exit poll,2.0,2.0,3.0,3.0,1.0,1.0,Version 1,Yes,Protestant/Other Christian,All others,All others,4.0,4.0,6.0,8.0,65+,Suburb,Rural,Rural,Upscale,32962.0,0.811040222644806
703990.0,2.0,3.0,60+,60+,65+,75 or over,Non black 60+,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,3.0,2.0,Yes,2.0,1.0,Call 2,5.0,1.0,1.0,3.0,3.0,High school graduate,6.0,6.0,1.0,4.0,1.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,My candidates leadership/personal qualities,Not so good,Not so good/Poor,65+,Republican,Non black non Democrat,Republican,Conservative,4.0,81.0,2.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,1.0,Female,Non black female,White female,White female,Suburbs,Suburbs,English,Florida,2.0,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,Version 1,No,Catholic,White Born-again/Evangelical Christians,All others,4.0,4.0,6.0,9.0,65+,Suburb,Rural,Rural,Upscale,32962.0,0.91920804977417
703991.0,2.0,3.0,60+,60+,65+,75 or over,Non black 60+,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,3.0,2.0,Yes,2.0,1.0,Call 2,5.0,1.0,1.0,3.0,3.0,High school graduate,6.0,6.0,1.0,4.0,1.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,My candidates leadership/personal qualities,Not so good,Not so good/Poor,65+,Republican,Non black non Democrat,Republican,Conservative,4.0,81.0,2.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,1.0,Female,Non black female,White female,White female,Suburbs,Suburbs,English,Florida,2.0,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,Version 1,No,Catholic,White Born-again/Evangelical Christians,All others,4.0,4.0,6.0,9.0,65+,Low Density Rural,Rural,Rural,Downscale,32539.0,0.91920804977417
704028.0,2.0,4.0,60+,60+,65+,65-74,Non black 60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,1.0,1.0,Yes,2.0,1.0,Call 3,15.0,3.0,,3.0,3.0,,5.0,5.0,4.0,4.0,,3.0,100k or more,50k or more,"$200,000 or more",3.0,My candidates position on the issues,Not so good,Not so good/Poor,65+,Republican,Non black non Democrat,Republican,Conservative,5.0,6.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,Female,Non black female,White female,White female,"Cities 50,000-500,000","Cities over 50,000",English,Florida,2.0,Election day exit poll,1.0,1.0,1.0,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,8.0,65+,Town,Rural,Rural,Upscale,32405.0,0.860287427902222
704052.0,1.0,1.0,30-59,45-59,40-49,45-49,Non black 45-59,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,3.0,1.0,1.0,No,3.0,2.0,Call 3,5.0,3.0,1.0,3.0,3.0,High school graduate,1.0,1.0,4.0,3.0,1.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",4.0,Omit,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,Independent,Moderate,3.0,64.0,9.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,4.0,Female,Non black female,White female,White female,Suburbs,Suburbs,English,Florida,1.0,Election day exit poll,1.0,1.0,1.0,1.0,1.0,1.0,Version 1,No,Catholic,All others,All others,3.0,3.0,4.0,5.0,17-64,Town,Rural,Rural,Downscale,33872.0,0.6349116563797
704066.0,2.0,3.0,60+,60+,65+,65-74,Non black 60+,More than once a week,More than once a week/Once a week,All others,Complete,1.0,1.0,1.0,Yes,2.0,1.0,Call 3,10.0,3.0,2.0,3.0,3.0,College graduate,5.0,5.0,2.0,3.0,2.0,3.0,Less than 100k,Less than 50k,"Under $15,000",4.0,Omit,Not so good,Not so good/Poor,65+,Republican,Non black non Democrat,Republican,Conservative,5.0,142.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,Female,Non black female,White female,White female,Suburbs,Suburbs,English,Florida,1.0,Election day exit poll,1.0,1.0,1.0,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,8.0,65+,Low Density Rural,Rural,Rural,Very downscale,32148.0,2.89644336700439
704072.0,2.0,3.0,60+,60+,65+,65-74,Non black 60+,Never,Never,Protestant/Do not attend weekly,Complete,3.0,2.0,1.0,No,2.0,1.0,Call 3,15.0,3.0,1.0,3.0,3.0,High school graduate,5.0,5.0,4.0,4.0,1.0,1.0,100k or more,50k or more,"$100,000-$149,999",3.0,My candidates position on the issues,Not so good,Not so good/Poor,65+,Republican,Non black non Democrat,Republican,Conservative,4.0,6.0,4.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,Male,Non black male,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English,Florida,1.0,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,Version 1,Yes,Protestant/Other Christian,All others,All others,4.0,4.0,6.0,8.0,65+,Suburb,Rural,Rural,Upscale,32514.0,0.859971523284912
704076.0,2.0,3.0,30-59,45-59,40-49,45-49,Non black 45-59,Never,Never,Protestant/Do not attend weekly,Complete,5.0,2.0,1.0,No,3.0,2.0,Call 3,10.0,3.0,2.0,3.0,3.0,College graduate,5.0,5.0,4.0,3.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,My candidates position on the issues,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,Independent,Moderate,3.0,142.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,Male,Non black male,White male,White male,Suburbs,Suburbs,English,Florida,2.0,Election day exit poll,1.0,1.0,1.0,1.0,1.0,1.0,Version 1,Yes,Protestant/Other Christian,All others,All others,3.0,3.0,4.0,5.0,17-64,Low Density Rural,Rural,Rural,Very downscale,32693.0,1.61188888549805
704079.0,2.0,3.0,30-59,45-59,50-64,50-59,Non black 45-59,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,5.0,4.0,2.0,No,1.0,1.0,Call 3,15.0,1.0,1.0,3.0,3.0,Some college or associate degree,1.0,1.0,6.0,4.0,2.0,3.0,100k or more,50k or more,"$150,000-$199,999",1.0,My candidates leadership/personal qualities,Excellent,Excellent/Good,18-64,Republican,Non black non Democrat,Republican,Conservative,4.0,6.0,3.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,7.0,Female,Non black female,White female,White female,"Cities 50,000-500,000","Cities over 50,000",English,Florida,2.0,Election day exit poll,1.0,1.0,1.0,1.0,1.0,1.0,Version 1,No,Catholic,All others,All others,3.0,3.0,5.0,6.0,17-64,Low Density Rural,Rural,Rural,Very upscale,32459.0,0.678708672523499
704173.0,2.0,3.0,60+,60+,65+,75 or over,Non black 60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,5.0,3.0,2.0,No,3.0,2.0,Call 3,13.0,5.0,1.0,3.0,3.0,Some college or associate degree,6.0,6.0,6.0,2.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,My candidates leadership/personal qualities,Not so good,Not so good/Poor,65+,Independent/Something else,Non black non Democrat,Independent,Conservative,5.0,159.0,4.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,Female,Non black female,White female,White female,"Cities 50,000-500,000","Cities over 50,000",English,Florida,2.0,Election day exit poll,1.0,1.0,2.0,2.0,1.0,1.0,Version 1,No,Protestant/Other Christian,All others,All others,4.0,4.0,6.0,9.0,65+,Town,Rural,Rural,Upscale,32444.0,1.32591283321381
704187.0,2.0,4.0,30-59,45-59,40-49,45-49,Non black 45-59,Never,Never,All others,Complete,2.0,4.0,2.0,Yes,1.0,1.0,Call 3,16.0,2.0,,3.0,3.0,,4.0,4.0,2.0,2.0,,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",4.0,My candidates position on the issues,Excellent,Excellent/Good,18-64,Republican,Non black non Democrat,Republican,Conservative,5.0,100.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,Male,Non black male,White male,White male,Suburbs,Suburbs,English,Florida,2.0,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,4.0,5.0,17-64,Suburb,Rural,Rural,Upscale,32780.0,1.69796931743622
704195.0,2.0,3.0,30-59,45-59,50-64,50-59,Non black 45-59,Once a week,More than once a week/Once a week,All others,Complete,3.0,4.0,2.0,Yes,2.0,1.0,Call 3,6.0,3.0,1.0,3.0,3.0,Some college or associate degree,3.0,3.0,2.0,5.0,2.0,2.0,100k or more,50k or more,"$150,000-$199,999",4.0,My candidates position on the issues,Good,Excellent/Good,18-64,Republican,Non black non Democrat,Republican,Conservative,5.0,55.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,Female,Non black female,White female,White female,"Cities over 500,000","Cities over 50,000",English,Florida,1.0,Election day exit poll,1.0,1.0,1.0,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,17-64,Suburb,Rural,Rural,Upscale,32962.0,0.736577153205872
704211.0,2.0,3.0,60+,60+,50-64,60-64,Non black 60+,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,3.0,2.0,1.0,No,2.0,1.0,Call 3,16.0,3.0,2.0,3.0,3.0,Postgraduate study,5.0,5.0,4.0,2.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,My candidates leadership/personal qualities,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,Republican,Conservative,4.0,100.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,Male,Non black male,White male,White male,Suburbs,Suburbs,English,Florida,2.0,Election day exit poll,2.0,2.0,3.0,3.0,1.0,1.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,4.0,5.0,7.0,17-64,Low Density Rural,Rural,Rural,Very downscale,34974.0,1.82231736183167
704224.0,1.0,1.0,60+,60+,65+,75 or over,Non black 60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,1.0,No,2.0,1.0,Call 3,16.0,3.0,2.0,3.0,3.0,College graduate,2.0,2.0,4.0,2.0,2.0,1.0,Less than 100k,Less than 50k,"Under $15,000",3.0,My candidates leadership/personal qualities,Not so good,Not so good/Poor,65+,Republican,Non black non Democrat,Republican,Conservative,5.0,100.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,Female,Non black female,White female,White female,Suburbs,Suburbs,English,Florida,2.0,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,4.0,4.0,6.0,9.0,65+,Suburb,Rural,Rural,Upscale,32962.0,1.82298672199249
704361.0,1.0,2.0,30-59,45-59,50-64,50-59,Non black 45-59,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,5.0,4.0,2.0,Yes,2.0,1.0,Call 3,11.0,5.0,1.0,3.0,3.0,Some college or associate degree,6.0,6.0,6.0,3.0,2.0,1.0,100k or more,50k or more,"$200,000 or more",9.0,My candidates leadership/personal qualities,Good,Excellent/Good,18-64,Republican,Non black non Democrat,Republican,Conservative,4.0,66.0,2.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,7.0,Female,Non black female,White female,White female,"Cities 50,000-500,000","Cities over 50,000",English,Florida,2.0,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,Version 1,No,Catholic,White Born-again/Evangelical Christians,All others,3.0,3.0,5.0,6.0,17-64,Low Density Rural,Rural,Rural,Very downscale,32131.0,0.750058114528656
704366.0,2.0,3.0,30-59,45-59,40-49,45-49,Non black 45-59,More than once a week,More than once a week/Once a week,All others,Complete,5.0,2.0,1.0,Yes,3.0,2.0,Call 3,13.0,5.0,1.0,3.0,3.0,High school graduate,1.0,1.0,4.0,2.0,1.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,My candidates leadership/personal qualities,Poor,Not so good/Poor,18-64,Republican,Non black non Democrat,Republican,Moderate,3.0,93.0,4.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,Male,Non black male,White male,White male,Suburbs,Suburbs,English,Florida,1.0,Election day exit poll,1.0,1.0,2.0,2.0,1.0,1.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,4.0,5.0,17-64,Low Density Rural,Rural,Rural,Very downscale,32131.0,0.751568853855133
