ID,AGE3,AGE60,AGE65,AGE9,AGEBLACK,AGEBYRACE,ATTEND,ATTEND2,ATTREL,BACKSIDE,BEATMCCN,BREAKDEM,BREAKDM2,CALL,CDNUM,CLINASVP,CLINVSMCCN,COLLEDUC,DPRS08,EDUC,GENDISS,GENDISS2,GENDISS4,GEOCODE,GUNOWNER,HONESTCLIN,HONESTDEM,HONESTOBAM,HSEDUC,INC100K,INC50K,INCOME07,ISSIA08D,ISSVQUAL,LONGPRIM,OBAMAASVP,OBAMVSMCCN,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08D,QRACEAI,QTYPE,RACE,RACEISS,RACEISS2,RACEISS5,RECESS08,RECSS082,REGION,REL5,RELIGN8,RELWHITE,SATCLIN,SATISDEM,SATOBAM,SDDPRS08,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SHARECLIN,SHAREOBAM,SHAREVAL,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME3D,TIMEPR,TIMEWK,TIME3DAB,TIMEPRAB,TIMEWKAB,UNFAIRSC,UNFRCLIN,UNFROBAM,VERSION,WHITEREL,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XBEATREP,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
3707253.0,60+,60+,65+,75 or over,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,,,,1.0,9.0,1.0,1.0,99.0,High school graduate,3.0,2.0,4.0,3.0,No,1.0,3.0,1.0,1.0,,,,2.0,My candidates leadership/personal qualities,9.0,9.0,1.0,65+,Democrat,Non black Democrat,White Democrats,Democrat,,,50002.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,9.0,Female,Non black female,White women,White female,White female,1.0,1.0,3.0,Rural,Small Cities/Rural,South Dakota,Telephone survey,9.0,9.0,9.0,3.0,6.0,3.0,1.0,1.0,Barack Obama did not,Version 1,Protestant/Other Christian,4.0,4.0,6.0,9.0,4.0,1.0,65+,Extremely Low Density Rural,Rural,Rural,Downscale,57785.0,0.0
3707176.0,60+,60+,65+,75 or over,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,9.0,,,,1.0,1.0,1.0,1.0,99.0,High school graduate,3.0,2.0,2.0,2.0,Yes,1.0,3.0,1.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",9.0,Omit,9.0,1.0,1.0,65+,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,50001.0,4.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,9.0,Male,Non black male,White men,White male,White male,1.0,1.0,3.0,Rural,Small Cities/Rural,South Dakota,Telephone survey,9.0,9.0,9.0,3.0,6.0,3.0,4.0,2.0,Barack Obama did not,Version 1,Protestant/Other Christian,4.0,4.0,6.0,9.0,4.0,9.0,65+,Extremely Low Density Rural,Rural,Rural,Downscale,57430.0,0.0
3707283.0,60+,60+,65+,75 or over,Non black 60+,White 60+,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,9.0,,,,1.0,1.0,1.0,2.0,99.0,College graduate,3.0,2.0,4.0,3.0,Yes,1.0,3.0,1.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,Omit,9.0,1.0,1.0,65+,Democrat,Non black Democrat,White Democrats,Democrat,Conservative,5.0,50002.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,1.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,9.0,Female,Non black female,White women,White female,White female,1.0,1.0,3.0,Rural,Small Cities/Rural,South Dakota,Telephone survey,9.0,9.0,9.0,3.0,6.0,3.0,4.0,2.0,Barack Obama did not,Version 1,Protestant/Other Christian,4.0,4.0,6.0,9.0,4.0,9.0,65+,Low Density Rural,Rural,Rural,Upscale,57718.0,0.0
3707229.0,60+,60+,50-64,60-64,Non black 60+,White 60+,Once a week,More than once a week/Once a week,All others,Complete,9.0,,,,1.0,1.0,1.0,2.0,99.0,College graduate,2.0,1.0,3.0,3.0,Yes,1.0,3.0,1.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",2.0,My candidates leadership/personal qualities,1.0,1.0,1.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,50002.0,2.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,3.0,1.0,9.0,Female,Non black female,White women,White female,White female,1.0,1.0,3.0,"Cities 50,000-500,000","Cities over 50,000",South Dakota,Telephone survey,9.0,9.0,9.0,3.0,6.0,3.0,4.0,2.0,Barack Obama did not,Version 1,Protestant/Other Christian,3.0,4.0,5.0,7.0,4.0,9.0,17-64,Suburb,Urban,Urban Core,Upscale,57701.0,0.0
3708781.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,,,,Not complete,1.0,9.0,9.0,Call 3,1.0,,,,2.0,,,,,1.0,,1.0,1.0,2.0,,,,,1.0,My candidates leadership/personal qualities,,,,18-64,,,,,,,2.0,1.0,White,State questionnaire,White,,,,2.0,1.0,Midwest,,,,1.0,3.0,1.0,1.0,Female,Non black female,White women,White female,White female,1.0,1.0,3.0,Rural,Small Cities/Rural,South Dakota,Election day exit poll,1.0,2.0,1.0,1.0,2.0,1.0,,,,Version 1,,3.0,3.0,5.0,6.0,3.0,1.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,57066.0,1.01232802867889
3708757.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,,,,Not complete,1.0,9.0,9.0,Call 3,1.0,,,,2.0,,,,,3.0,,1.0,3.0,1.0,,,,,1.0,My candidates leadership/personal qualities,,,,18-64,,,,,,,42.0,2.0,White,State questionnaire,White,,,,1.0,1.0,Midwest,,,,1.0,3.0,1.0,1.0,Female,Non black female,White women,White female,White female,1.0,1.0,3.0,Rural,Small Cities/Rural,South Dakota,Election day exit poll,1.0,2.0,1.0,1.0,2.0,1.0,,,,Version 1,,3.0,3.0,5.0,6.0,3.0,1.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,57785.0,0.691229343414307
3707656.0,60+,60+,50-64,60-64,Non black 60+,All other,,,,Not complete,1.0,1.0,1.0,Call 1,1.0,,,,2.0,,,,,3.0,,1.0,3.0,1.0,,,,,1.0,My candidates position on the issues,,,,18-64,,,,,,,65.0,1.0,American Indian,State questionnaire,Other,,,,2.0,1.0,Midwest,,,,1.0,3.0,1.0,1.0,Male,Non black male,All other races,Non white male,Non white,1.0,1.0,3.0,"Cities 50,000-500,000","Cities over 50,000",South Dakota,Election day exit poll,1.0,1.0,1.0,1.0,1.0,1.0,,,,Version 1,,3.0,4.0,5.0,7.0,13.0,1.0,17-64,Suburb,Urban,Urban Core,Upscale,57701.0,0.996891140937805
3707591.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,,,,Not complete,1.0,1.0,1.0,Call 1,1.0,,,,2.0,,,,,3.0,,1.0,1.0,2.0,,,,,2.0,My candidates leadership/personal qualities,,,,18-64,,,,,,,63.0,4.0,White,State questionnaire,White,,,,3.0,2.0,Midwest,,,,1.0,1.0,2.0,1.0,Female,Non black female,White women,White female,White female,1.0,2.0,1.0,"Cities 50,000-500,000","Cities over 50,000",South Dakota,Election day exit poll,1.0,2.0,1.0,1.0,2.0,1.0,,,,Version 1,,3.0,3.0,5.0,6.0,3.0,1.0,17-64,Low Density Rural,Urban,Urban Core,Very upscale,57702.0,1.15882563591003
3707466.0,60+,60+,50-64,60-64,Non black 60+,White 60+,,,,Not complete,1.0,3.0,2.0,Call 1,1.0,,,,2.0,,,,,1.0,,9.0,9.0,9.0,,,,,9.0,Omit,,,,18-64,,,,,,,13.0,9.0,White,State questionnaire,White,,,,1.0,1.0,Midwest,,,,1.0,1.0,2.0,1.0,Male,Non black male,White men,White male,White male,9.0,9.0,9.0,"Cities 10,000-50,000",Small Cities/Rural,South Dakota,Election day exit poll,1.0,2.0,1.0,1.0,2.0,1.0,,,,Version 1,,3.0,4.0,5.0,7.0,4.0,1.0,17-64,Low Density Rural,Rural,Rural,Downscale,57069.0,1.00296533107758
3708943.0,30-59,30-44,40-49,40-44,Non black 30-44,All other,A few times a month,A few times a month/A few times a year,All others,Complete,1.0,3.0,2.0,Call 3,1.0,1.0,1.0,1.0,2.0,Some college or associate degree,2.0,1.0,3.0,3.0,No,1.0,1.0,2.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,Omit,2.0,1.0,3.0,18-64,Democrat,Non black Democrat,All other,Democrat,Moderate,3.0,72.0,3.0,American Indian,State questionnaire,Other,2.0,1.0,5.0,3.0,2.0,Midwest,Something else,Something else,9.0,1.0,1.0,2.0,1.0,Female,Non black female,All other races,Non white female,Non white,1.0,2.0,1.0,Rural,Small Cities/Rural,South Dakota,Election day exit poll,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,Barack Obama did,Version 1,Non-white,2.0,2.0,4.0,4.0,13.0,1.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,57772.0,1.15882563591003
3708925.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,Never,Never,All others,Complete,1.0,1.0,1.0,Call 3,1.0,1.0,1.0,1.0,2.0,Some college or associate degree,3.0,2.0,2.0,3.0,No,1.0,3.0,1.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,My candidates position on the issues,2.0,1.0,1.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,65.0,3.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,Midwest,None,None,5.0,1.0,3.0,1.0,1.0,Male,Non black male,White men,White male,White male,1.0,1.0,3.0,"Cities 50,000-500,000","Cities over 50,000",South Dakota,Election day exit poll,1.0,2.0,1.0,1.0,2.0,1.0,4.0,2.0,Barack Obama did not,Version 1,None,3.0,3.0,4.0,5.0,3.0,1.0,17-64,Suburb,Urban,Urban Core,Upscale,57701.0,0.773977637290955
3708914.0,30-59,45-59,50-64,50-59,,,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,2.0,1.0,Call 3,1.0,2.0,2.0,1.0,2.0,Some college or associate degree,3.0,2.0,4.0,3.0,No,1.0,3.0,1.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,My candidates leadership/personal qualities,2.0,2.0,2.0,18-64,Democrat,,,Democrat,Moderate,3.0,65.0,4.0,,State questionnaire,,3.0,2.0,9.0,2.0,1.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,9.0,1.0,3.0,1.0,1.0,Female,,,,,1.0,1.0,3.0,"Cities 50,000-500,000","Cities over 50,000",South Dakota,Election day exit poll,1.0,2.0,1.0,1.0,2.0,1.0,4.0,2.0,Barack Obama did not,Version 1,Non-white,3.0,3.0,5.0,6.0,,1.0,17-64,Suburb,Urban,Urban Core,Upscale,57701.0,0.593437075614929
3708912.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,All others,Complete,1.0,3.0,2.0,Call 3,1.0,1.0,2.0,1.0,2.0,High school graduate,3.0,2.0,2.0,2.0,Yes,2.0,4.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,My candidates leadership/personal qualities,2.0,1.0,2.0,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,25.0,3.0,White,State questionnaire,White,3.0,2.0,2.0,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,3.0,1.0,1.0,Male,Non black male,White men,White male,White male,2.0,2.0,4.0,Rural,Small Cities/Rural,South Dakota,Election day exit poll,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,Barack Obama did not,Version 1,Protestant/Other Christian,3.0,3.0,5.0,6.0,3.0,1.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,57252.0,0.844572722911835
3708894.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,2.0,1.0,Call 3,1.0,1.0,1.0,1.0,2.0,Some college or associate degree,3.0,2.0,4.0,3.0,Yes,2.0,4.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,My candidates leadership/personal qualities,2.0,2.0,2.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,65.0,2.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,1.0,Midwest,Catholic,Catholic,2.0,1.0,3.0,1.0,1.0,Female,Non black female,White women,White female,White female,2.0,2.0,4.0,"Cities 50,000-500,000","Cities over 50,000",South Dakota,Election day exit poll,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,Barack Obama did,Version 1,Catholic,2.0,2.0,4.0,4.0,2.0,1.0,17-64,Suburb,Urban,Urban Core,Upscale,57701.0,0.656667828559875
3708857.0,60+,60+,65+,65-74,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,9.0,9.0,Call 3,1.0,9.0,1.0,1.0,2.0,High school graduate,3.0,2.0,4.0,1.0,No,1.0,1.0,2.0,1.0,Less than 100k,Less than 50k,"Under $15,000",1.0,My candidates position on the issues,2.0,2.0,3.0,65+,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,2.0,2.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,1.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,1.0,Female,Non black female,White women,White female,White female,1.0,2.0,1.0,Rural,Small Cities/Rural,South Dakota,Election day exit poll,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,Barack Obama did not,Version 1,Protestant/Other Christian,4.0,4.0,6.0,8.0,4.0,1.0,65+,Extremely Low Density Rural,Rural,Rural,Very downscale,57066.0,1.3038889169693
3708844.0,60+,60+,65+,75 or over,Non black 60+,White 60+,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,3.0,2.0,Call 3,1.0,2.0,1.0,1.0,2.0,High school graduate,3.0,2.0,2.0,2.0,Yes,1.0,3.0,1.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",3.0,My candidates leadership/personal qualities,2.0,2.0,1.0,65+,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,25.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,Midwest,Catholic,Catholic,2.0,1.0,3.0,1.0,1.0,Male,Non black male,White men,White male,White male,1.0,1.0,3.0,Rural,Small Cities/Rural,South Dakota,Election day exit poll,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,Barack Obama did,Version 1,Catholic,4.0,4.0,6.0,9.0,4.0,1.0,65+,Extremely Low Density Rural,Rural,Rural,Downscale,57252.0,1.08781838417053
3708797.0,60+,60+,50-64,60-64,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,2.0,1.0,Call 3,1.0,2.0,1.0,1.0,2.0,Some college or associate degree,3.0,2.0,4.0,1.0,No,2.0,4.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,My candidates position on the issues,2.0,2.0,3.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Conservative,4.0,53.0,2.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,4.0,2.0,1.0,Female,Non black female,White women,White female,White female,2.0,2.0,4.0,"Cities 50,000-500,000","Cities over 50,000",South Dakota,Election day exit poll,1.0,2.0,1.0,1.0,2.0,1.0,4.0,2.0,Barack Obama did not,Version 1,Protestant/Other Christian,3.0,4.0,5.0,7.0,4.0,2.0,17-64,Suburb,Urban,Urban Core,Very upscale,57103.0,0.835476696491241
3708772.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,2.0,1.0,Call 3,1.0,1.0,1.0,1.0,2.0,Some college or associate degree,2.0,1.0,3.0,3.0,Yes,1.0,3.0,1.0,2.0,100k or more,50k or more,"$150,000-$199,999",1.0,My candidates leadership/personal qualities,1.0,1.0,1.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,42.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,1.0,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,3.0,1.0,1.0,Female,Non black female,White women,White female,White female,1.0,1.0,3.0,Rural,Small Cities/Rural,South Dakota,Election day exit poll,1.0,2.0,1.0,1.0,2.0,1.0,4.0,2.0,Barack Obama did not,Version 1,Protestant/Other Christian,2.0,2.0,3.0,3.0,2.0,2.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,57785.0,0.691229343414307
3708765.0,60+,60+,65+,75 or over,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,All others,Complete,1.0,3.0,2.0,Call 3,1.0,1.0,1.0,1.0,2.0,High school graduate,3.0,2.0,2.0,3.0,Yes,1.0,3.0,1.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,Omit,1.0,1.0,1.0,65+,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,42.0,2.0,White,State questionnaire,White,1.0,1.0,1.0,2.0,1.0,Midwest,Something else,Something else,4.0,2.0,2.0,1.0,1.0,Male,Non black male,White men,White male,White male,1.0,1.0,3.0,Rural,Small Cities/Rural,South Dakota,Election day exit poll,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,Barack Obama did not,Version 1,Something else,4.0,4.0,6.0,9.0,4.0,1.0,65+,Extremely Low Density Rural,Rural,Rural,Downscale,57785.0,1.04935908317566
3708763.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,All others,Complete,1.0,3.0,2.0,Call 3,1.0,1.0,1.0,1.0,2.0,High school graduate,3.0,2.0,2.0,1.0,No,1.0,3.0,1.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,My candidates leadership/personal qualities,1.0,1.0,1.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Conservative,4.0,53.0,3.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,3.0,1.0,1.0,Male,Non black male,White men,White male,White male,1.0,1.0,3.0,"Cities 50,000-500,000","Cities over 50,000",South Dakota,Election day exit poll,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,Barack Obama did not,Version 1,Protestant/Other Christian,2.0,2.0,3.0,3.0,2.0,1.0,17-64,Suburb,Urban,Urban Core,Very upscale,57103.0,0.764535486698151
3708755.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,3.0,2.0,Call 3,1.0,1.0,1.0,1.0,2.0,Some college or associate degree,3.0,2.0,2.0,1.0,Yes,1.0,3.0,1.0,2.0,100k or more,50k or more,"$150,000-$199,999",1.0,My candidates position on the issues,1.0,2.0,1.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,57.0,2.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,1.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,1.0,Male,Non black male,White men,White male,White male,1.0,1.0,3.0,Suburbs,Suburbs,South Dakota,Election day exit poll,1.0,2.0,1.0,1.0,2.0,1.0,4.0,2.0,Barack Obama did not,Version 1,Protestant/Other Christian,2.0,2.0,4.0,4.0,2.0,2.0,17-64,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,57033.0,0.824499070644379
3708753.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,All others,Complete,1.0,1.0,1.0,Call 3,1.0,2.0,2.0,1.0,2.0,Some college or associate degree,3.0,2.0,2.0,1.0,Yes,2.0,4.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,My candidates position on the issues,2.0,2.0,2.0,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,53.0,4.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,1.0,Midwest,None,None,5.0,1.0,3.0,1.0,1.0,Male,Non black male,White men,White male,White male,2.0,2.0,4.0,"Cities 50,000-500,000","Cities over 50,000",South Dakota,Election day exit poll,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,Barack Obama did,Version 1,None,3.0,3.0,4.0,5.0,3.0,1.0,17-64,Suburb,Urban,Urban Core,Very upscale,57103.0,0.764535486698151
3708727.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,A few times a month,A few times a month/A few times a year,All others,Complete,2.0,4.0,2.0,Call 3,1.0,1.0,1.0,1.0,2.0,Some college or associate degree,3.0,2.0,4.0,3.0,Yes,1.0,3.0,1.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",2.0,My candidates position on the issues,1.0,1.0,1.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,42.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,Midwest,Something else,Something else,4.0,1.0,3.0,1.0,1.0,Female,Non black female,White women,White female,White female,1.0,1.0,3.0,Rural,Small Cities/Rural,South Dakota,Election day exit poll,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,Barack Obama did not,Version 1,Something else,2.0,2.0,3.0,3.0,2.0,2.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,57785.0,0.691229343414307
3708710.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,Never,Never,All others,Complete,1.0,3.0,2.0,Call 3,1.0,2.0,1.0,1.0,2.0,Some college or associate degree,3.0,2.0,2.0,1.0,No,2.0,4.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,My candidates position on the issues,1.0,2.0,1.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,53.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,3.0,1.0,1.0,Male,Non black male,White men,White male,White male,1.0,1.0,3.0,"Cities 50,000-500,000","Cities over 50,000",South Dakota,Election day exit poll,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,Barack Obama did,Version 1,Protestant/Other Christian,3.0,3.0,4.0,5.0,3.0,1.0,17-64,Suburb,Urban,Urban Core,Very upscale,57103.0,0.764535486698151
3708692.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,2.0,1.0,Call 3,1.0,1.0,1.0,1.0,2.0,Some college or associate degree,3.0,2.0,4.0,2.0,Yes,1.0,1.0,2.0,2.0,100k or more,50k or more,"$200,000 or more",1.0,My candidates leadership/personal qualities,1.0,1.0,1.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,20.0,2.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,1.0,Midwest,Catholic,Catholic,2.0,1.0,1.0,2.0,1.0,Female,Non black female,White women,White female,White female,1.0,1.0,3.0,Rural,Small Cities/Rural,South Dakota,Election day exit poll,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,Barack Obama did not,Version 1,Catholic,3.0,3.0,4.0,5.0,3.0,1.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,57219.0,0.663484275341034
3708690.0,18-29,18-29,18-24,18-24,Non black 18-29,White 18-29,A few times a year,A few times a month/A few times a year,All others,Complete,1.0,4.0,2.0,Call 3,1.0,1.0,1.0,1.0,2.0,High school graduate,3.0,2.0,4.0,1.0,Yes,1.0,3.0,1.0,1.0,Less than 100k,Less than 50k,"Under $15,000",2.0,My candidates position on the issues,1.0,1.0,1.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,13.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,1.0,Midwest,None,None,5.0,1.0,1.0,2.0,1.0,Female,Non black female,White women,White female,White female,1.0,2.0,1.0,"Cities 10,000-50,000",Small Cities/Rural,South Dakota,Election day exit poll,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,Barack Obama did,Version 1,None,1.0,1.0,1.0,1.0,1.0,1.0,17-64,Low Density Rural,Rural,Rural,Downscale,57069.0,0.636889755725861
3708682.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,All others,Complete,2.0,2.0,1.0,Call 3,1.0,1.0,1.0,1.0,2.0,High school graduate,3.0,2.0,4.0,2.0,Yes,1.0,3.0,1.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,My candidates position on the issues,1.0,1.0,1.0,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,25.0,2.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,1.0,Midwest,Something else,Something else,4.0,1.0,3.0,1.0,1.0,Female,Non black female,White women,White female,White female,1.0,1.0,3.0,Rural,Small Cities/Rural,South Dakota,Election day exit poll,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,Barack Obama did,Version 1,Something else,3.0,3.0,5.0,6.0,3.0,2.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,57252.0,0.716563045978546
3708669.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,3.0,2.0,Call 3,1.0,1.0,1.0,1.0,2.0,Some college or associate degree,3.0,2.0,2.0,1.0,No,1.0,3.0,1.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,My candidates leadership/personal qualities,2.0,1.0,1.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,13.0,3.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,1.0,Male,Non black male,White men,White male,White male,1.0,1.0,3.0,"Cities 10,000-50,000",Small Cities/Rural,South Dakota,Election day exit poll,1.0,2.0,1.0,1.0,2.0,1.0,4.0,2.0,Barack Obama did not,Version 1,Protestant/Other Christian,2.0,2.0,3.0,3.0,2.0,1.0,17-64,Low Density Rural,Rural,Rural,Downscale,57069.0,0.778693556785584
