ID,AGE3,AGE60,AGE65,AGE9,AGEBLACK,AGEBYRACE,ATTEND,ATTEND2,ATTREL,BACKSIDE,BILLHELP,BREAKDEM,BREAKDM2,CALL,CDNUM,CHIEFDST,COLLEDUC,DPRS08,DPRS08ST,EDUC,GENDISS,GENDISS2,GEOCODE,GETAHEAD,HSEDUC,INC100K,INC50K,INCOME07,ISSIA08D,LATINO,MARRIED,NEC,NEC2,NJDPRS08,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08D,QRACEAI,QTYPE,RACE,RACEISS,RACEISS2,REGION,REL5,RELIGN8,RELWHITE,SATCLIN,SATISDEM,SATOBAM,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWED,SEXWHITE,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME3D,TIMEPR,TIMEWK,UNFAIRSC,UNFRCLIN,UNFROBAM,UNION4,UNIONHH,UNIONMEM,UNIONVOT,UNITEST,VERSION,WHITEREL,WOMENWED,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1123308.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,Never,Never,All others,Complete,9.0,3.0,2.0,Call 3,13.0,2.0,2.0,2.0,1.0,Postgraduate study,3.0,2.0,1.0,2.0,2.0,100k or more,50k or more,"$150,000-$199,999",1.0,No,Yes,Poor,Not so good/Poor,1.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,53.0,1.0,White,State questionnaire,White,3.0,2.0,East,Jewish,Jewish,3.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,New Jersey,Election day exit poll,1.0,2.0,1.0,3.0,1.0,Barack Obama did,No one does,No,No,No,2.0,Version 1,Jewish,1.0,2.0,2.0,4.0,4.0,2.0,17-64,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Downscale,7302.0,1.65803492069244
1123185.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,3.0,1.0,1.0,Call 3,4.0,1.0,1.0,2.0,1.0,Some college or associate degree,3.0,2.0,4.0,2.0,2.0,100k or more,50k or more,"$150,000-$199,999",2.0,No,Yes,Poor,Not so good/Poor,1.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,106.0,1.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,New Jersey,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,"Yes, someone else does",Yes,"Member in household, but not voter",No,1.0,Version 1,Catholic,1.0,3.0,3.0,5.0,6.0,3.0,17-64,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,8742.0,1.10747373104095
1123301.0,30-59,30-44,30-39,30-39,Non black 30-44,All other,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,3.0,3.0,2.0,Call 3,12.0,1.0,1.0,2.0,1.0,Some college or associate degree,3.0,2.0,3.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",9.0,No,Yes,Not so good,Not so good/Poor,1.0,18-64,Democrat,Non black Democrat,All other,Democrat,Moderate,3.0,85.0,3.0,Asian,State questionnaire,Asian,3.0,2.0,East,Catholic,Catholic,9.0,1.0,1.0,2.0,Female,Non black female,All other races,Non white female,Married women,Non white,Suburbs,Suburbs,New Jersey,Election day exit poll,2.0,4.0,2.0,3.0,1.0,Barack Obama did,"Yes, I do",Yes,I am,Yes,1.0,Version 1,Non-white,1.0,2.0,2.0,3.0,3.0,13.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,7738.0,0.764870405197144
1104633.0,30-59,45-59,50-64,50-59,Non black 45-59,Latino 45-59,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,4.0,2.0,Call 1,3.0,1.0,2.0,2.0,1.0,College graduate,3.0,2.0,4.0,3.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,Yes,No,Not so good,Not so good/Poor,1.0,18-64,Democrat,Non black Democrat,Latino Democrats,Democrat,Liberal,2.0,100.0,3.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,3.0,2.0,East,Catholic,Catholic,9.0,1.0,1.0,2.0,Female,Non black female,Latino women,Non white female,Non-married women,Non white,Suburbs,Suburbs,New Jersey,Election day exit poll,2.0,5.0,2.0,2.0,2.0,Barack Obama did,"Yes, I do",Yes,I am,Yes,1.0,Version 1,Non-white,2.0,3.0,3.0,5.0,6.0,11.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,8753.0,0.927512168884277
1123290.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,3.0,2.0,Call 3,4.0,2.0,2.0,2.0,1.0,College graduate,3.0,2.0,4.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",2.0,No,Yes,Not so good,Not so good/Poor,1.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,106.0,3.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,New Jersey,Election day exit poll,2.0,4.0,2.0,4.0,2.0,Barack Obama did not,"Yes, someone else does",Yes,"Member in household, but not voter",No,2.0,Version 1,Catholic,1.0,3.0,3.0,5.0,6.0,3.0,17-64,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,8742.0,1.10747373104095
1125250.0,18-29,18-29,25-29,25-29,Non black 18-29,Latino 18-29,A few times a year,A few times a month/A few times a year,All others,Complete,1.0,4.0,2.0,Call 3,13.0,1.0,2.0,2.0,1.0,Postgraduate study,3.0,2.0,1.0,2.0,2.0,100k or more,50k or more,"$150,000-$199,999",1.0,Yes,Yes,Poor,Not so good/Poor,1.0,18-64,Democrat,Non black Democrat,Latino Democrats,Democrat,Conservative,4.0,51.0,1.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,3.0,2.0,East,None,None,9.0,1.0,3.0,1.0,Female,Non black female,Latino women,Non white female,Married women,Non white,Suburbs,Suburbs,New Jersey,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Non-white,1.0,1.0,1.0,2.0,2.0,9.0,17-64,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Upscale,7030.0,1.76471745967865
1125611.0,30-59,45-59,50-64,50-59,Non black 45-59,Latino 45-59,Omit,Omit,Catholic/Do not attend weekly,Complete,1.0,4.0,2.0,Call 3,1.0,1.0,1.0,2.0,1.0,Some college or associate degree,3.0,2.0,4.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,Yes,Yes,Poor,Not so good/Poor,1.0,18-64,Independent/Something else,Non black non Democrat,Latino Independents,Independent,Moderate,3.0,48.0,1.0,White,State questionnaire,Hispanic/Latino,3.0,2.0,East,Catholic,Catholic,9.0,1.0,1.0,2.0,Male,Non black male,Latino men,Non white male,Married men,Non white,Suburbs,Suburbs,New Jersey,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,"Yes, I do",Yes,I am,Yes,1.0,Version 1,Non-white,2.0,3.0,3.0,5.0,6.0,11.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,8080.0,1.04900217056274
1123268.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,3.0,2.0,Call 3,3.0,1.0,2.0,2.0,1.0,College graduate,3.0,2.0,4.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",2.0,,Yes,Not so good,Not so good/Poor,1.0,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,4.0,20.0,3.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,1.0,1.0,2.0,Male,Non black male,White men,White male,Married men,White male,Suburbs,Suburbs,New Jersey,Election day exit poll,1.0,2.0,1.0,3.0,1.0,Barack Obama did,No one does,No,No,No,1.0,Version 1,Catholic,2.0,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,8053.0,1.33623468875885
1113933.0,60+,60+,65+,65-74,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,2.0,1.0,Call 2,11.0,1.0,2.0,2.0,1.0,College graduate,3.0,2.0,5.0,2.0,2.0,,,,1.0,No,No,Poor,Not so good/Poor,1.0,65+,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,88.0,3.0,White,State questionnaire,White,3.0,2.0,East,Jewish,Jewish,3.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Non-married women,White female,Suburbs,Suburbs,New Jersey,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,9.0,Version 1,Jewish,2.0,4.0,4.0,6.0,8.0,4.0,65+,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,7936.0,0.648779094219208
1123262.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,3.0,2.0,Call 3,11.0,1.0,2.0,2.0,1.0,Postgraduate study,3.0,2.0,5.0,3.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,No,Yes,Not so good,Not so good/Poor,1.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,91.0,3.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,1.0,3.0,1.0,Male,Non black male,White men,White male,Married men,White male,Suburbs,Suburbs,New Jersey,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Catholic,2.0,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,7054.0,1.45885121822357
1125400.0,30-59,30-44,40-49,40-44,,,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,3.0,3.0,2.0,Call 3,1.0,1.0,1.0,2.0,1.0,Some college or associate degree,2.0,1.0,4.0,1.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,No,Yes,Not so good,Not so good/Poor,1.0,18-64,Democrat,,,Democrat,Liberal,2.0,44.0,3.0,,State questionnaire,,3.0,2.0,East,Catholic,Catholic,9.0,1.0,3.0,1.0,Female,,,,Married women,,Suburbs,Suburbs,New Jersey,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,"Yes, someone else does",Yes,"Member in household, but not voter",No,3.0,Version 1,Non-white,1.0,2.0,2.0,4.0,4.0,,17-64,Suburb,60s Suburbs,Urban Perimeter,Downscale,8090.0,0.814799249172211
1123256.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,4.0,2.0,Call 3,11.0,1.0,2.0,2.0,1.0,Postgraduate study,3.0,2.0,1.0,2.0,2.0,100k or more,50k or more,"$200,000 or more",2.0,No,Yes,Not so good,Not so good/Poor,1.0,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,2.0,40.0,3.0,White,State questionnaire,White,3.0,2.0,East,Jewish,Jewish,3.0,1.0,1.0,2.0,Male,Non black male,White men,White male,Married men,White male,Suburbs,Suburbs,New Jersey,Election day exit poll,1.0,1.0,1.0,3.0,1.0,Barack Obama did,No one does,No,No,No,3.0,Version 1,Jewish,2.0,2.0,2.0,4.0,4.0,2.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,7078.0,1.6245242357254
1113919.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,4.0,2.0,Call 2,4.0,1.0,2.0,2.0,1.0,College graduate,3.0,2.0,4.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,No,No,Not so good,Not so good/Poor,1.0,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,106.0,1.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Non-married women,White female,Suburbs,Suburbs,New Jersey,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,1.0,Version 1,Catholic,2.0,3.0,3.0,5.0,6.0,3.0,17-64,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,8742.0,1.10747373104095
1116244.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,4.0,2.0,Call 2,1.0,1.0,1.0,2.0,1.0,High school graduate,3.0,2.0,4.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,Yes,Poor,Not so good/Poor,1.0,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,44.0,1.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,2.0,4.0,2.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,New Jersey,Election day exit poll,1.0,2.0,1.0,4.0,2.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,1.0,Version 1,Catholic,1.0,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Downscale,8090.0,0.92849063873291
1125573.0,18-29,18-29,25-29,25-29,Non black 18-29,White 18-29,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,4.0,2.0,Call 3,8.0,1.0,2.0,2.0,1.0,College graduate,3.0,2.0,2.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,No,Yes,Poor,Not so good/Poor,1.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,107.0,1.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,New Jersey,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,1.0,Version 1,Catholic,1.0,1.0,1.0,2.0,2.0,1.0,17-64,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,7013.0,0.792141199111938
1123239.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,3.0,2.0,1.0,Call 3,4.0,1.0,1.0,2.0,1.0,Some college or associate degree,3.0,2.0,4.0,3.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,No,No,Not so good,Not so good/Poor,1.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,106.0,3.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Non-married women,White female,Suburbs,Suburbs,New Jersey,Election day exit poll,2.0,4.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Catholic,2.0,3.0,3.0,4.0,5.0,3.0,17-64,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,8742.0,1.10747373104095
1113904.0,18-29,18-29,18-24,18-24,Non black 18-29,Latino 18-29,Never,Never,Catholic/Do not attend weekly,Complete,1.0,2.0,1.0,Call 2,5.0,1.0,1.0,2.0,1.0,High school graduate,3.0,2.0,5.0,1.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,Yes,Yes,Not so good,Not so good/Poor,1.0,18-64,Democrat,Non black Democrat,Latino Democrats,Democrat,Moderate,3.0,116.0,1.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,3.0,2.0,East,Catholic,Catholic,9.0,1.0,1.0,2.0,Male,Non black male,Latino men,Non white male,Married men,Non white,Suburbs,Suburbs,New Jersey,Election day exit poll,2.0,4.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Non-white,2.0,1.0,1.0,1.0,1.0,9.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,7821.0,0.767053604125977
1125562.0,60+,60+,65+,75 or over,Non black 60+,Latino 60+,Omit,Omit,Catholic/Do not attend weekly,Complete,1.0,1.0,1.0,Call 3,13.0,1.0,1.0,2.0,1.0,Did not complete high school,9.0,9.0,3.0,9.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",9.0,Yes,Yes,Good,Excellent/Good,1.0,65+,Democrat,Non black Democrat,Latino Democrats,Democrat,Moderate,3.0,76.0,3.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,1.0,1.0,East,Catholic,Catholic,9.0,1.0,1.0,2.0,Female,Non black female,Latino women,Non white female,Married women,Non white,Suburbs,Suburbs,New Jersey,Election day exit poll,1.0,1.0,1.0,1.0,1.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,1.0,Version 1,Non-white,1.0,4.0,4.0,6.0,9.0,12.0,65+,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very downscale,8861.0,1.15748941898346
1113895.0,30-59,30-44,30-39,30-39,Non black 30-44,All other,More than once a week,More than once a week/Once a week,All others,Complete,3.0,3.0,2.0,Call 2,8.0,1.0,1.0,2.0,1.0,Some college or associate degree,1.0,1.0,2.0,1.0,2.0,100k or more,50k or more,"$100,000-$149,999",2.0,No,Yes,Not so good,Not so good/Poor,1.0,18-64,Democrat,Non black Democrat,All other,Democrat,Liberal,1.0,107.0,2.0,Asian,State questionnaire,Asian,1.0,1.0,East,Something else,Muslim,9.0,1.0,1.0,2.0,Female,Non black female,All other races,Non white female,Married women,Non white,Suburbs,Suburbs,New Jersey,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Non-white,1.0,2.0,2.0,3.0,3.0,13.0,17-64,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,7013.0,0.689256370067596
1123218.0,60+,60+,50-64,60-64,Non black 60+,White 60+,A few times a month,A few times a month/A few times a year,All others,Complete,1.0,4.0,2.0,Call 3,11.0,1.0,1.0,2.0,1.0,Some college or associate degree,2.0,1.0,5.0,3.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,No,Yes,Poor,Not so good/Poor,1.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,91.0,3.0,White,State questionnaire,White,3.0,2.0,East,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,New Jersey,Election day exit poll,1.0,2.0,1.0,3.0,1.0,Barack Obama did,No one does,No,No,No,1.0,Version 1,Protestant/Other Christian,1.0,3.0,4.0,5.0,7.0,4.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,7054.0,1.65301477909088
1123207.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,All others,Complete,3.0,4.0,2.0,Call 3,11.0,1.0,1.0,2.0,1.0,High school graduate,1.0,1.0,5.0,2.0,1.0,100k or more,50k or more,"$200,000 or more",1.0,No,Yes,Not so good,Not so good/Poor,1.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,88.0,2.0,White,State questionnaire,White,3.0,2.0,East,Jewish,Jewish,3.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,New Jersey,Election day exit poll,1.0,1.0,1.0,3.0,1.0,Barack Obama did,No one does,No,No,No,1.0,Version 1,Jewish,1.0,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,7936.0,0.578660368919373
1113871.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,A few times a month,A few times a month/A few times a year,All others,Complete,3.0,4.0,2.0,Call 2,7.0,1.0,2.0,2.0,1.0,Postgraduate study,3.0,2.0,5.0,1.0,2.0,100k or more,50k or more,"$200,000 or more",1.0,No,Yes,Not so good,Not so good/Poor,1.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Conservative,4.0,115.0,3.0,White,State questionnaire,White,3.0,2.0,East,Jewish,Jewish,3.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,New Jersey,Election day exit poll,2.0,5.0,2.0,2.0,2.0,Barack Obama did,No one does,No,No,No,1.0,Version 1,Jewish,1.0,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Upscale,8505.0,0.620702624320984
1113861.0,60+,60+,65+,75 or over,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,1.0,1.0,Call 2,3.0,1.0,1.0,2.0,1.0,Did not complete high school,3.0,2.0,4.0,3.0,1.0,Less than 100k,Less than 50k,"Under $15,000",2.0,No,Yes,Poor,Not so good/Poor,1.0,65+,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,23.0,3.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,New Jersey,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,1.0,Version 1,Catholic,1.0,4.0,4.0,6.0,9.0,4.0,65+,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,8046.0,1.3439394235611
1113853.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,Never,Never,Protestant/Do not attend weekly,Complete,1.0,1.0,1.0,Call 2,4.0,1.0,2.0,2.0,1.0,College graduate,3.0,2.0,4.0,3.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",3.0,No,No,Poor,Not so good/Poor,1.0,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,2.0,106.0,1.0,White,State questionnaire,White,3.0,2.0,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Male,Non black male,White men,White male,Non-married men,White male,Suburbs,Suburbs,New Jersey,Election day exit poll,1.0,2.0,1.0,3.0,1.0,Barack Obama did,No one does,No,No,No,3.0,Version 1,Protestant/Other Christian,2.0,3.0,3.0,4.0,5.0,3.0,17-64,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,8742.0,1.0958240032196
1125517.0,60+,60+,50-64,60-64,Non black 60+,All other,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,2.0,1.0,Call 3,7.0,1.0,,2.0,1.0,,2.0,1.0,1.0,3.0,,Less than 100k,Less than 50k,"$30,000-$49,999",9.0,No,Yes,Not so good,Not so good/Poor,1.0,18-64,Independent/Something else,Non black non Democrat,All other,Independent,Moderate,3.0,122.0,3.0,Asian,State questionnaire,Asian,2.0,1.0,East,Catholic,Catholic,9.0,1.0,3.0,1.0,Female,Non black female,All other races,Non white female,Married women,Non white,"Cities 50,000-500,000","Cities over 50,000",New Jersey,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,1.0,Version 1,Non-white,1.0,3.0,4.0,5.0,7.0,13.0,17-64,High Density Urban,Urban,Urban Core,Upscale,7083.0,2.25637578964233
1123183.0,30-59,45-59,40-49,45-49,Non black 45-59,All other,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,3.0,3.0,2.0,Call 3,11.0,1.0,2.0,2.0,1.0,Postgraduate study,3.0,2.0,1.0,2.0,2.0,100k or more,50k or more,"$200,000 or more",2.0,No,Yes,Not so good,Not so good/Poor,1.0,18-64,Democrat,Non black Democrat,All other,Democrat,Moderate,3.0,40.0,3.0,Asian,State questionnaire,Asian,3.0,2.0,East,Protestant/Other Non-Catholic Christian,Protestant,9.0,1.0,3.0,1.0,Male,Non black male,All other races,Non white male,Married men,Non white,Suburbs,Suburbs,New Jersey,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Non-white,2.0,3.0,3.0,4.0,5.0,13.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,7078.0,1.6245242357254
1113843.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,3.0,2.0,Call 2,8.0,1.0,1.0,2.0,1.0,High school graduate,3.0,2.0,2.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,No,Yes,Good,Excellent/Good,1.0,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,107.0,1.0,White,State questionnaire,White,3.0,2.0,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,New Jersey,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,"Yes, someone else does",Yes,"Member in household, but not voter",No,1.0,Version 1,Protestant/Other Christian,1.0,2.0,2.0,4.0,4.0,2.0,17-64,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,7013.0,0.689256370067596
