ID,AGE3,AGE60,AGE65,AGE9,AGEBLACK,AGEBYRACE,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAKDEM,BREAKDEM2,CALL,CDNUM,CHIEFDST,COLLEDUC,DPRS08,DPRS08ST,EDUC,FAVBILL,FAVBILL2,GENDISS,GENDISS2,GEOCODE,GETAHEAD,HSEDUC,ILDPRS08,INC100K,INC50K,INCOME07,ISSIA08D,LATINO,LATINOS,MARRIED,NEC,NEC2,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08D,QRACEAI,QTYPE,RACE,RACEISS,RACEISS2,REGION,REL5,RELIGN8,RELWHITE,SATCLIN,SATISDEM,SATOBAM,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWED,SEXWHITE,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TELEPOLL,TIME3D,TIMEPR,TIMEWK,UNFAIRSC,UNFRCLIN,UNFROBAM,UNION4,UNIONHH,UNIONMEM,UNIONVOT,UNITEST,VERSION,WHITEREL,WOMENWED,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1104456.0,60+,60+,65+,65-74,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,Call 1,16.0,1.0,1.0,2.0,1.0,High school graduate,2.0,1.0,3.0,2.0,4.0,3.0,1.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,No,No,Yes,Not so good,Not so good/Poor,65+,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,89.0,3.0,White,State questionnaire,White,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Male,Non black male,White men,White male,Married men,White male,Suburbs,Suburbs,English, Illinois,Election day exit poll,2.0,3.0,1.0,3.0,1.0,Barack Obama did,No one does,No,No,No,3.0,Version 1,Protestant/Other Christian,2.0,4.0,4.0,6.0,8.0,4.0,65+,Suburb,70s Suburbs,Urban Perimeter,Upscale,61111.0,0.725267827510834
1113948.0,60+,60+,50-64,60-64,Non black 60+,Latino 60+,Once a week,More than once a week/Once a week,All others,Complete,4.0,2.0,Call 2,4.0,1.0,1.0,2.0,1.0,High school graduate,3.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,Yes,Yes,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,Latino Democrats,Democrat,Conservative,4.0,112.0,3.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,1.0,2.0,Male,Non black male,Latino men,Non white male,Married men,Non white,"Cities over 500,000","Cities over 50,000",English, Illinois,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Non-white,2.0,3.0,4.0,5.0,7.0,12.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very downscale,60651.0,1.92771339416504
1123105.0,18-29,18-29,25-29,25-29,Non black 18-29,Latino 18-29,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,1.0,Call 3,8.0,1.0,1.0,2.0,1.0,High school graduate,2.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,Yes,Yes,No,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,Latino Democrats,Democrat,Moderate,3.0,28.0,2.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,2.0,1.0,Midwest,Catholic,Catholic,9.0,1.0,3.0,1.0,Female,Non black female,Latino women,Non white female,Non-married women,Non white,Suburbs,Suburbs,English, Illinois,Election day exit poll,2.0,3.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Non-white,2.0,1.0,1.0,2.0,2.0,9.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,60030.0,0.9200838804245
1116101.0,60+,60+,65+,65-74,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,1.0,Call 2,3.0,1.0,1.0,2.0,1.0,High school graduate,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,No,,Poor,Not so good/Poor,65+,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,109.0,2.0,White,State questionnaire,White,1.0,1.0,Midwest,Catholic,Catholic,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,,White female,"Cities over 500,000","Cities over 50,000",English, Illinois,Election day exit poll,1.0,1.0,1.0,2.0,2.0,Barack Obama did,No one does,No,No,No,1.0,Version 1,Catholic,2.0,4.0,4.0,6.0,8.0,4.0,65+,High Density Urban,Urban,Urban Core,Downscale,60638.0,0.698919713497162
1122976.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,1.0,Call 3,8.0,1.0,1.0,2.0,1.0,High school graduate,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,No,No,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,28.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,Catholic,Catholic,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,English, Illinois,Election day exit poll,1.0,2.0,1.0,2.0,2.0,Barack Obama did,"Yes, I do",Yes,I am,Yes,1.0,Version 1,Catholic,1.0,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,60030.0,0.922893941402435
1106750.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,All others,Complete,9.0,9.0,Call 1,8.0,1.0,1.0,2.0,1.0,Some college or associate degree,1.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,No,No,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,,,37.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,Something else,Something else,4.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,English, Illinois,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,"Yes, someone else does",Yes,"Member in household, but not voter",No,1.0,Version 1,Something else,1.0,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,60098.0,0.969890534877777
1127737.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,1.0,Call 3,3.0,1.0,2.0,2.0,1.0,Postgraduate study,2.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,100k or more,50k or more,"$100,000-$149,999",3.0,No,No,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,109.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,Catholic,Catholic,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,"Cities over 500,000","Cities over 50,000",English, Illinois,Election day exit poll,2.0,4.0,2.0,3.0,1.0,Barack Obama did,"Yes, I do and someone else does",Yes,I am,Yes,3.0,Version 1,Catholic,1.0,3.0,3.0,4.0,5.0,3.0,17-64,High Density Urban,Urban,Urban Core,Downscale,60638.0,0.591647624969482
1104395.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,All others,Complete,3.0,2.0,Call 1,16.0,1.0,1.0,2.0,1.0,High school graduate,1.0,1.0,3.0,2.0,4.0,2.0,1.0,1.0,,,,3.0,No,No,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Conservative,4.0,89.0,3.0,White,State questionnaire,White,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,English, Illinois,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,1.0,Version 1,Protestant/Other Christian,1.0,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Upscale,61111.0,0.561753630638123
1123057.0,30-59,30-44,30-39,30-39,Non black 30-44,Latino 30-44,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,1.0,Call 3,16.0,1.0,,2.0,1.0,,2.0,1.0,3.0,2.0,4.0,3.0,,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,Yes,Yes,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,Latino Democrats,Democrat,Moderate,3.0,90.0,3.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,3.0,2.0,Midwest,Catholic,Catholic,9.0,1.0,3.0,1.0,Female,Non black female,Latino women,Non white female,Married women,Non white,Suburbs,Suburbs,English, Illinois,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,"Yes, I do",Yes,I am,Yes,1.0,Version 1,Non-white,1.0,2.0,2.0,3.0,3.0,10.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Downscale,61115.0,0.732647597789764
1113894.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,Call 2,5.0,1.0,2.0,2.0,1.0,Postgraduate study,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,100k or more,50k or more,"$100,000-$149,999",1.0,No,No,Yes,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,131.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,English, Illinois,Election day exit poll,1.0,1.0,1.0,3.0,1.0,Barack Obama did,No one does,No,No,No,1.0,Version 1,Protestant/Other Christian,1.0,3.0,3.0,4.0,5.0,3.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Downscale,60131.0,3.19863677024841
1105270.0,60+,60+,65+,65-74,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,Call 1,16.0,1.0,2.0,2.0,1.0,Postgraduate study,3.0,2.0,3.0,2.0,4.0,2.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,No,No,No,Not so good,Not so good/Poor,65+,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,75.0,3.0,White,State questionnaire,White,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Non-married women,White female,Rural,Small Cities/Rural,English, Illinois,Election day exit poll,1.0,1.0,1.0,3.0,1.0,Barack Obama did,"Yes, I do",Yes,I am,Yes,1.0,Version 1,Protestant/Other Christian,2.0,4.0,4.0,6.0,8.0,4.0,65+,Low Density Rural,Rural,Rural,Very downscale,61252.0,0.559628903865814
1116052.0,60+,60+,50-64,60-64,Non black 60+,White 60+,Never,Never,Catholic/Do not attend weekly,Complete,2.0,1.0,Call 2,6.0,1.0,2.0,2.0,1.0,Postgraduate study,1.0,1.0,3.0,2.0,3.0,1.0,2.0,1.0,100k or more,50k or more,"$100,000-$149,999",2.0,No,No,Yes,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,17.0,3.0,White,State questionnaire,White,3.0,2.0,Midwest,Catholic,Catholic,2.0,1.0,1.0,2.0,Male,Non black male,White men,White male,Married men,White male,Suburbs,Suburbs,English, Illinois,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,"Yes, I do",Yes,I am,Yes,1.0,Version 1,Catholic,2.0,3.0,4.0,5.0,7.0,4.0,17-64,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,60187.0,1.14029133319855
1113881.0,60+,60+,50-64,60-64,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,1.0,Call 2,9.0,1.0,2.0,2.0,1.0,Postgraduate study,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,100k or more,50k or more,"$200,000 or more",3.0,No,No,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,129.0,3.0,White,State questionnaire,White,3.0,2.0,Midwest,None,None,5.0,9.0,9.0,9.0,Female,Non black female,White women,White female,Married women,White female,"Cities 50,000-500,000","Cities over 50,000",English, Illinois,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,"Yes, someone else does",Yes,"Member in household, but not voter",No,9.0,Version 1,None,1.0,3.0,4.0,5.0,7.0,4.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very upscale,60201.0,1.92633700370789
1127698.0,60+,60+,65+,65-74,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,4.0,2.0,Call 3,3.0,1.0,1.0,2.0,1.0,High school graduate,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,100k or more,50k or more,"$100,000-$149,999",3.0,No,No,Yes,Not so good,Not so good/Poor,65+,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,109.0,3.0,White,State questionnaire,White,3.0,2.0,Midwest,Catholic,Catholic,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,"Cities over 500,000","Cities over 50,000",English, Illinois,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,"Yes, someone else does",Yes,"Member in household, but not voter",No,1.0,Version 1,Catholic,1.0,4.0,4.0,6.0,8.0,4.0,65+,High Density Urban,Urban,Urban Core,Downscale,60638.0,0.698919713497162
1104365.0,60+,60+,65+,65-74,Non black 60+,White 60+,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,Call 1,16.0,1.0,1.0,2.0,1.0,Some college or associate degree,1.0,1.0,3.0,2.0,4.0,3.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,No,Yes,Poor,Not so good/Poor,65+,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,89.0,3.0,White,State questionnaire,White,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,English, Illinois,Election day exit poll,2.0,3.0,1.0,3.0,1.0,Barack Obama did,No one does,No,No,No,1.0,Version 1,Protestant/Other Christian,1.0,4.0,4.0,6.0,8.0,4.0,65+,Suburb,70s Suburbs,Urban Perimeter,Upscale,61111.0,0.663605630397797
1113855.0,30-59,30-44,30-39,30-39,Non black 30-44,Latino 30-44,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,3.0,2.0,Call 2,5.0,1.0,1.0,2.0,1.0,Some college or associate degree,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,Yes,Yes,No,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,Latino Democrats,Democrat,Moderate,3.0,131.0,3.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,3.0,2.0,Midwest,Catholic,Catholic,9.0,1.0,1.0,2.0,Female,Non black female,Latino women,Non white female,Non-married women,Non white,Suburbs,Suburbs,English, Illinois,Election day exit poll,2.0,4.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,1.0,Version 1,Non-white,2.0,2.0,2.0,3.0,3.0,10.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Downscale,60131.0,3.19863677024841
1113851.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,4.0,2.0,Call 2,5.0,1.0,1.0,2.0,1.0,Some college or associate degree,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,No,No,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,133.0,3.0,White,State questionnaire,White,1.0,1.0,Midwest,Catholic,Catholic,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Non-married women,White female,Suburbs,Suburbs,English, Illinois,Election day exit poll,2.0,4.0,2.0,2.0,2.0,Barack Obama did,No one does,No,No,No,1.0,Version 1,Catholic,2.0,2.0,2.0,4.0,4.0,2.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Downscale,60131.0,1.78848505020142
1104334.0,60+,60+,65+,65-74,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,4.0,2.0,Call 1,16.0,1.0,1.0,2.0,1.0,High school graduate,1.0,1.0,3.0,2.0,4.0,1.0,1.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,No,No,Yes,Poor,Not so good/Poor,65+,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,89.0,3.0,White,State questionnaire,White,1.0,1.0,Midwest,Catholic,Catholic,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,English, Illinois,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Catholic,1.0,4.0,4.0,6.0,8.0,4.0,65+,Suburb,70s Suburbs,Urban Perimeter,Upscale,61111.0,0.663605630397797
1114145.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,1.0,Call 2,6.0,1.0,1.0,2.0,1.0,High school graduate,2.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,100k or more,50k or more,"$150,000-$199,999",1.0,No,No,Yes,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,18.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,Catholic,Catholic,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,English, Illinois,Election day exit poll,1.0,2.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Catholic,1.0,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,80s Suburbs,Low-Growth Suburban Perimeter,Very upscale,60190.0,0.836147248744965
1106649.0,60+,60+,65+,75 or over,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,3.0,2.0,Call 1,3.0,1.0,1.0,2.0,1.0,High school graduate,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",2.0,No,No,No,Not so good,Not so good/Poor,65+,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,109.0,4.0,White,State questionnaire,White,3.0,2.0,Midwest,Catholic,Catholic,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Non-married women,White female,"Cities over 500,000","Cities over 50,000",English, Illinois,Election day exit poll,1.0,2.0,1.0,3.0,1.0,Barack Obama did,No one does,No,No,No,1.0,Version 1,Catholic,2.0,4.0,4.0,6.0,9.0,4.0,65+,High Density Urban,Urban,Urban Core,Downscale,60638.0,0.698919713497162
1104768.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,4.0,2.0,Call 1,5.0,1.0,2.0,2.0,1.0,College graduate,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,100k or more,50k or more,"$100,000-$149,999",1.0,No,No,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,133.0,3.0,White,State questionnaire,White,3.0,2.0,Midwest,Catholic,Catholic,2.0,1.0,3.0,1.0,Male,Non black male,White men,White male,Married men,White male,Suburbs,Suburbs,English, Illinois,Election day exit poll,2.0,4.0,2.0,4.0,2.0,Barack Obama did not,"Yes, someone else does",Yes,"Member in household, but not voter",No,1.0,Version 1,Catholic,2.0,2.0,2.0,3.0,3.0,2.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Downscale,60131.0,1.95467114448547
1115973.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,3.0,2.0,Call 2,6.0,1.0,2.0,2.0,1.0,Postgraduate study,1.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,100k or more,50k or more,"$100,000-$149,999",2.0,No,No,Yes,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,17.0,3.0,White,State questionnaire,White,3.0,2.0,Midwest,Catholic,Catholic,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,English, Illinois,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,"Yes, I do and someone else does",Yes,I am,Yes,3.0,Version 1,Catholic,1.0,3.0,3.0,5.0,6.0,3.0,17-64,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,60187.0,0.883208572864532
1120637.0,18-29,18-29,18-24,18-24,Non black 18-29,Latino 18-29,A few times a month,A few times a month/A few times a year,All others,Complete,4.0,2.0,Call 3,1.0,1.0,2.0,2.0,1.0,College graduate,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,100k or more,50k or more,"$100,000-$149,999",3.0,Yes,Yes,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,Latino Democrats,Democrat,Liberal,2.0,106.0,3.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,3.0,1.0,Female,Non black female,Latino women,Non white female,Non-married women,Non white,"Cities over 500,000","Cities over 50,000",English, Illinois,Election day exit poll,2.0,3.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Non-white,2.0,1.0,1.0,1.0,1.0,9.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very downscale,60637.0,0.884150803089142
1106635.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,All others,Complete,1.0,1.0,Call 1,8.0,1.0,2.0,2.0,1.0,College graduate,3.0,2.0,3.0,2.0,3.0,3.0,2.0,1.0,100k or more,50k or more,"$100,000-$149,999",1.0,No,No,Yes,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,37.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,1.0,2.0,Male,Non black male,White men,White male,Married men,White male,Suburbs,Suburbs,English, Illinois,Election day exit poll,1.0,1.0,1.0,3.0,1.0,Barack Obama did,"Yes, I do",Yes,I am,Yes,1.0,Version 1,Protestant/Other Christian,2.0,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,60098.0,1.06001281738281
1107008.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,1.0,Call 1,8.0,1.0,2.0,2.0,1.0,Postgraduate study,1.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,100k or more,50k or more,"$100,000-$149,999",1.0,No,No,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,37.0,3.0,White,State questionnaire,White,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,English, Illinois,Election day exit poll,2.0,4.0,2.0,3.0,1.0,Barack Obama did,"Yes, I do",Yes,I am,Yes,1.0,Version 1,Protestant/Other Christian,1.0,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,60098.0,0.969890534877777
1106596.0,30-59,30-44,30-39,30-39,Non black 30-44,All other,Omit,Omit,Catholic/Do not attend weekly,Complete,4.0,2.0,Call 1,3.0,1.0,2.0,2.0,1.0,College graduate,3.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,No,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,All other,Democrat,Moderate,3.0,109.0,3.0,Other,State questionnaire,Other,3.0,2.0,Midwest,Catholic,Catholic,9.0,1.0,3.0,1.0,Female,Non black female,All other races,Non white female,Married women,Non white,"Cities over 500,000","Cities over 50,000",English, Illinois,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,"Yes, someone else does",Yes,"Member in household, but not voter",No,1.0,Version 1,Non-white,1.0,2.0,2.0,3.0,3.0,13.0,17-64,High Density Urban,Urban,Urban Core,Downscale,60638.0,0.591647624969482
