ID,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAKDEM,BREAKDM2,CALL,CDNUM,CHIEFDLA,COLLEDUC,DPRS08,EDUC,FTEVER,FTPRIM,FTVOTEP,GEOCODE,GETAHEAD,HSEDUC,INC100K,INC50K,INCOME07,ISSIA08D,LATINO,MARRIED,NEC,NEC2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08D,QRACEAI,QTYPE,RACE,READYBLACK,READYBL2,READYWOMAN,READYWM2,REGION,REL5,RELIGN8,RELWHITE,SATCLIN,SATISDEM,SATOBAM,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWED,SEXWHITE,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME3D,TIMEPR,TIMEWK,UNFAIRSC,UNFRCLIN,UNFROBAM,UNION4,UNIONHH,UNIONMEM,UNIONVOT,UNITELA,VADPRS08,VERSION,WHITEREL,WOMENWED,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1161173.0,Never,Never,Catholic/Do not attend weekly,Complete,3.0,2.0,Call 1,6.0,1.0,2.0,2.0,College graduate,2.0,2.0,1.0,3.0,3.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,No,Yes,Not so good,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,5.0,1.0,White,State questionnaire,White,2.0,1.0,2.0,1.0,South,Catholic,Catholic,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs, Virginia,Election day exit poll,1.0,2.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,1.0,Version 1,Catholic,1.0,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Downscale,24122.0,0.741224884986877
1162477.0,A few times a month,A few times a month/A few times a year,All others,Complete,9.0,9.0,Call 2,8.0,1.0,1.0,2.0,Some college or associate degree,2.0,2.0,1.0,1.0,2.0,2.0,100k or more,50k or more,"$150,000-$199,999",1.0,No,Yes,Poor,Not so good/Poor,Independent/Something else,Non black non Democrat,White Independents,Something else,Moderate,3.0,21.0,3.0,White,State questionnaire,White,2.0,1.0,1.0,1.0,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs, Virginia,Election day exit poll,1.0,1.0,1.0,2.0,2.0,Barack Obama did,No one does,No,No,No,2.0,1.0,Version 1,Protestant/Other Christian,1.0,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,60s Suburbs,High-Growth Suburban Perimeter,Very upscale,22150.0,1.23070287704468
1162471.0,,,,Not complete,4.0,2.0,Call 2,5.0,,,2.0,,,,,3.0,,,,,,2.0,No,,Poor,Not so good/Poor,,,,,,,27.0,3.0,White,State questionnaire,White,,,,,South,,,,,,,Male,Non black male,White men,White male,,White male,Suburbs,Suburbs, Virginia,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,,1.0,Version 1,,,4.0,4.0,6.0,8.0,4.0,65+,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,24121.0,0.607399046421051
1162466.0,Once a week,More than once a week/Once a week,All others,Complete,2.0,1.0,Call 2,9.0,1.0,1.0,2.0,Some college or associate degree,1.0,1.0,3.0,4.0,2.0,2.0,Less than 100k,Less than 50k,"Under $15,000",2.0,No,No,Not so good,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,62.0,3.0,White,State questionnaire,White,1.0,1.0,1.0,1.0,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,3.0,1.0,Male,Non black male,White men,White male,Non-married men,White male,"Cities 10,000-50,000",Small Cities/Rural, Virginia,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,1.0,Version 1,Protestant/Other Christian,2.0,1.0,1.0,1.0,1.0,1.0,17-64,Low Density Rural,Rural,Rural,Very downscale,24202.0,1.04343807697296
1162458.0,Never,Never,All others,Complete,3.0,2.0,Call 2,5.0,1.0,2.0,2.0,College graduate,2.0,2.0,1.0,3.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,Yes,Not so good,Not so good/Poor,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,2.0,27.0,3.0,White,State questionnaire,White,2.0,1.0,1.0,1.0,South,None,None,5.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs, Virginia,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,1.0,Version 1,None,1.0,4.0,4.0,6.0,8.0,4.0,65+,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,24121.0,0.623424172401428
1162455.0,A few times a year,A few times a month/A few times a year,All others,Complete,3.0,2.0,Call 2,7.0,1.0,1.0,2.0,High school graduate,2.0,2.0,1.0,3.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,No,No,Not so good,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,49.0,3.0,White,State questionnaire,White,3.0,2.0,1.0,1.0,South,None,None,5.0,1.0,1.0,2.0,Male,Non black male,White men,White male,Non-married men,White male,Rural,Small Cities/Rural, Virginia,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,1.0,Version 1,None,2.0,3.0,3.0,5.0,6.0,3.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,22747.0,0.737720191478729
1162454.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,Call 2,9.0,1.0,2.0,2.0,Postgraduate study,2.0,2.0,1.0,4.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,No,Yes,Poor,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,62.0,1.0,White,State questionnaire,White,1.0,1.0,1.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Married women,White female,"Cities 10,000-50,000",Small Cities/Rural, Virginia,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,1.0,Version 1,Protestant/Other Christian,1.0,4.0,4.0,6.0,9.0,4.0,65+,Low Density Rural,Rural,Rural,Very downscale,24202.0,1.10921716690063
1162450.0,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,4.0,2.0,Call 2,8.0,1.0,2.0,2.0,Postgraduate study,2.0,2.0,1.0,1.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,No,Yes,Poor,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,21.0,3.0,White,State questionnaire,White,1.0,1.0,1.0,1.0,South,Catholic,Catholic,2.0,1.0,3.0,1.0,Male,Non black male,White men,White male,Married men,White male,Suburbs,Suburbs, Virginia,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,1.0,1.0,Version 1,Catholic,2.0,3.0,4.0,5.0,7.0,4.0,17-64,Suburb,60s Suburbs,High-Growth Suburban Perimeter,Very upscale,22150.0,1.24623548984528
1162444.0,A few times a year,A few times a month/A few times a year,All others,Complete,3.0,2.0,Call 2,7.0,1.0,1.0,2.0,High school graduate,2.0,1.0,2.0,3.0,2.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",3.0,No,No,Good,Excellent/Good,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,49.0,1.0,White,State questionnaire,White,2.0,1.0,1.0,1.0,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,3.0,1.0,Male,Non black male,White men,White male,Non-married men,White male,Rural,Small Cities/Rural, Virginia,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,1.0,Version 1,Protestant/Other Christian,2.0,2.0,2.0,3.0,3.0,2.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,22747.0,0.737720191478729
1162438.0,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,1.0,Call 2,9.0,1.0,1.0,2.0,High school graduate,2.0,1.0,2.0,4.0,3.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,Yes,Poor,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,62.0,2.0,White,State questionnaire,White,4.0,2.0,2.0,1.0,South,None,None,5.0,1.0,1.0,2.0,Male,Non black male,White men,White male,Married men,White male,"Cities 10,000-50,000",Small Cities/Rural, Virginia,Election day exit poll,2.0,3.0,1.0,3.0,1.0,Barack Obama did,,,,,1.0,1.0,Version 1,None,2.0,4.0,4.0,6.0,8.0,4.0,65+,Low Density Rural,Rural,Rural,Very downscale,24202.0,1.08070468902588
1162433.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,1.0,Call 2,2.0,1.0,1.0,2.0,Some college or associate degree,2.0,2.0,1.0,2.0,1.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",2.0,No,No,Poor,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,77.0,1.0,White,State questionnaire,White,2.0,1.0,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Non-married women,White female,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,1.0,1.0,Version 1,Protestant/Other Christian,2.0,4.0,4.0,6.0,8.0,4.0,65+,High Density Urban,Urban,Urban Core,Downscale,23503.0,1.69814813137054
1162428.0,A few times a year,A few times a month/A few times a year,All others,Complete,1.0,1.0,Call 2,5.0,1.0,2.0,2.0,College graduate,2.0,1.0,2.0,3.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,No,Yes,Not so good,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,27.0,1.0,White,State questionnaire,White,2.0,1.0,2.0,1.0,South,Jewish,Jewish,3.0,1.0,3.0,1.0,Male,Non black male,White men,White male,Married men,White male,Suburbs,Suburbs, Virginia,Election day exit poll,2.0,3.0,1.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,1.0,1.0,Version 1,Jewish,2.0,4.0,4.0,6.0,8.0,4.0,65+,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,24121.0,0.607399046421051
1162427.0,Never,Never,Catholic/Do not attend weekly,Complete,3.0,2.0,Call 2,7.0,1.0,2.0,2.0,Postgraduate study,2.0,2.0,1.0,3.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,No,No,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,49.0,3.0,White,State questionnaire,White,1.0,1.0,1.0,1.0,South,Catholic,Catholic,2.0,1.0,3.0,1.0,Male,Non black male,White men,White male,Non-married men,White male,Rural,Small Cities/Rural, Virginia,Election day exit poll,1.0,1.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,1.0,Version 1,Catholic,2.0,4.0,4.0,6.0,8.0,4.0,65+,Extremely Low Density Rural,Rural,Rural,Downscale,22747.0,0.766739964485168
1162422.0,A few times a year,A few times a month/A few times a year,All others,Complete,3.0,2.0,Call 2,2.0,1.0,1.0,2.0,Some college or associate degree,2.0,2.0,1.0,2.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,No,No,Poor,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,77.0,3.0,White,State questionnaire,White,3.0,2.0,1.0,1.0,South,Something else,Something else,4.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Non-married women,White female,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,2.0,4.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,1.0,Version 1,Something else,2.0,4.0,4.0,6.0,8.0,4.0,65+,High Density Urban,Urban,Urban Core,Downscale,23503.0,1.69814813137054
1162420.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,Call 2,9.0,1.0,2.0,2.0,Postgraduate study,2.0,1.0,2.0,4.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,No,Yes,Poor,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,62.0,3.0,White,State questionnaire,White,2.0,1.0,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Male,Non black male,White men,White male,Married men,White male,"Cities 10,000-50,000",Small Cities/Rural, Virginia,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,2.0,1.0,Version 1,Protestant/Other Christian,2.0,4.0,4.0,6.0,9.0,4.0,65+,Low Density Rural,Rural,Rural,Very downscale,24202.0,1.08070468902588
1162412.0,Never,Never,All others,Complete,1.0,1.0,Call 2,5.0,1.0,2.0,2.0,Postgraduate study,2.0,2.0,1.0,3.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,No,Not so good,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,27.0,1.0,White,State questionnaire,White,2.0,1.0,1.0,1.0,South,None,None,5.0,1.0,3.0,1.0,Male,Non black male,White men,White male,Non-married men,White male,Suburbs,Suburbs, Virginia,Election day exit poll,2.0,5.0,2.0,2.0,2.0,Barack Obama did,No one does,No,No,No,1.0,1.0,Version 1,None,2.0,4.0,4.0,6.0,9.0,4.0,65+,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,24121.0,0.607399046421051
1162408.0,,,,Not complete,3.0,2.0,Call 2,4.0,,,2.0,,,,,3.0,,,,,,3.0,No,,Not so good,Not so good/Poor,,,,,,,12.0,3.0,White,State questionnaire,White,,,,,South,,,,,,,Female,Non black female,White women,White female,,White female,Suburbs,Suburbs, Virginia,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,,1.0,Version 1,,,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,23831.0,0.839610636234283
1162407.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,4.0,2.0,Call 2,2.0,1.0,1.0,2.0,Some college or associate degree,2.0,2.0,1.0,2.0,3.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,No,No,Poor,Not so good/Poor,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,77.0,3.0,White,State questionnaire,White,2.0,1.0,2.0,1.0,South,Catholic,Catholic,2.0,1.0,1.0,2.0,Male,Non black male,White men,White male,Non-married men,White male,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,1.0,2.0,1.0,3.0,1.0,Barack Obama did,"Yes, I do and someone else does",Yes,I am,Yes,1.0,1.0,Version 1,Catholic,2.0,3.0,3.0,5.0,6.0,3.0,17-64,High Density Urban,Urban,Urban Core,Downscale,23503.0,1.59187746047974
1162398.0,,,,Not complete,2.0,1.0,Call 2,2.0,,,2.0,,,,,2.0,,,,,,2.0,No,,Not so good,Not so good/Poor,,,,,,,77.0,4.0,White,State questionnaire,White,,,,,South,,,,,,,Female,Non black female,White women,White female,,White female,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,,1.0,Version 1,,,3.0,3.0,5.0,6.0,3.0,17-64,High Density Urban,Urban,Urban Core,Downscale,23503.0,1.63387620449066
1162397.0,,,,Not complete,9.0,9.0,Call 2,4.0,,,2.0,,,,,3.0,,,,,,9.0,,,Omit,Omit,,,,,,,12.0,9.0,White,State questionnaire,White,,,,,South,,,,,,,Male,Non black male,White men,White male,,White male,Suburbs,Suburbs, Virginia,Election day exit poll,9.0,9.0,9.0,9.0,9.0,Omit,,,,,,1.0,Version 1,,,1.0,1.0,2.0,2.0,1.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,23831.0,0.820889055728912
1162388.0,,,,Not complete,1.0,1.0,Call 2,11.0,,,2.0,,,,,1.0,,,,,,1.0,Yes,,Not so good,Not so good/Poor,,,,,,,48.0,1.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,,,,,South,,,,,,,Male,Non black male,Latino men,Non white male,,Non white,Suburbs,Suburbs, Virginia,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,"Yes, I do and someone else does",Yes,I am,Yes,,1.0,Version 1,,,3.0,3.0,4.0,5.0,11.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,20112.0,1.23666334152222
1162386.0,Never,Never,All others,Complete,2.0,1.0,Call 2,9.0,1.0,1.0,2.0,Some college or associate degree,2.0,1.0,2.0,4.0,3.0,2.0,Less than 100k,Less than 50k,"Under $15,000",1.0,No,No,Not so good,Not so good/Poor,Independent/Something else,Non black non Democrat,White Independents,Something else,Moderate,3.0,62.0,3.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,South,Something else,Something else,4.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Non-married women,White female,"Cities 10,000-50,000",Small Cities/Rural, Virginia,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,1.0,1.0,Version 1,Something else,2.0,3.0,3.0,4.0,5.0,3.0,17-64,Low Density Rural,Rural,Rural,Very downscale,24202.0,1.06723523139954
1162385.0,,,,Not complete,2.0,1.0,Call 2,4.0,,,2.0,,,,,3.0,,,,,,1.0,No,,Poor,Not so good/Poor,,,,,,,12.0,3.0,White,State questionnaire,White,,,,,South,,,,,,,Female,Non black female,White women,White female,,White female,Suburbs,Suburbs, Virginia,Election day exit poll,2.0,5.0,2.0,2.0,2.0,Barack Obama did,No one does,No,No,No,,1.0,Version 1,,,4.0,4.0,6.0,9.0,4.0,65+,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,23831.0,0.872638463973999
1162382.0,,,,Not complete,2.0,1.0,Call 2,2.0,,,2.0,,,,,2.0,,,,,,2.0,No,,Not so good,Not so good/Poor,,,,,,,77.0,3.0,White,State questionnaire,White,,,,,South,,,,,,,Male,Non black male,White men,White male,,White male,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,1.0,1.0,1.0,3.0,1.0,Barack Obama did,No one does,No,No,No,,1.0,Version 1,,,3.0,3.0,4.0,5.0,3.0,17-64,High Density Urban,Urban,Urban Core,Downscale,23503.0,1.59187746047974
1162378.0,Omit,Omit,Protestant/Do not attend weekly,Complete,9.0,9.0,Call 2,4.0,1.0,2.0,2.0,College graduate,2.0,2.0,1.0,3.0,3.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,Yes,Poor,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,,,12.0,3.0,White,State questionnaire,White,2.0,1.0,1.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Male,Non black male,White men,White male,Married men,White male,Suburbs,Suburbs, Virginia,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,1.0,1.0,Version 1,Protestant/Other Christian,2.0,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,23831.0,0.818028450012207
1163333.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,4.0,2.0,Call 2,10.0,1.0,2.0,2.0,Postgraduate study,2.0,2.0,1.0,1.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,No,No,Poor,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,16.0,4.0,White,State questionnaire,White,2.0,1.0,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Non-married women,White female,Suburbs,Suburbs, Virginia,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,"Yes, I do",Yes,I am,Yes,1.0,1.0,Version 1,Protestant/Other Christian,2.0,3.0,4.0,5.0,7.0,4.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,22066.0,1.07321059703827
1162375.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,Call 2,5.0,1.0,1.0,2.0,Some college or associate degree,2.0,2.0,1.0,3.0,3.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,No,Not so good,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,27.0,1.0,White,State questionnaire,White,3.0,2.0,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,4.0,2.0,Female,Non black female,White women,White female,Non-married women,White female,Suburbs,Suburbs, Virginia,Election day exit poll,1.0,1.0,1.0,3.0,1.0,Barack Obama did,"Yes, I do",Yes,I am,Yes,2.0,1.0,Version 1,Protestant/Other Christian,2.0,4.0,4.0,6.0,9.0,4.0,65+,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,24121.0,0.623424172401428
1162374.0,A few times a year,A few times a month/A few times a year,All others,Complete,4.0,2.0,Call 2,2.0,1.0,1.0,2.0,Some college or associate degree,2.0,2.0,1.0,2.0,2.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,No,No,Not so good,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,77.0,3.0,White,State questionnaire,White,2.0,1.0,2.0,1.0,South,Something else,Something else,4.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Non-married women,White female,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,2.0,5.0,2.0,2.0,2.0,Barack Obama did,No one does,No,No,No,1.0,1.0,Version 1,Something else,2.0,3.0,3.0,4.0,5.0,3.0,17-64,High Density Urban,Urban,Urban Core,Downscale,23503.0,1.63387620449066
1162373.0,Never,Never,All others,Complete,4.0,2.0,Call 2,9.0,2.0,1.0,2.0,Some college or associate degree,2.0,2.0,1.0,4.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,No,Good,Excellent/Good,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,62.0,4.0,White,State questionnaire,White,2.0,1.0,2.0,1.0,South,None,None,5.0,1.0,3.0,1.0,Male,Non black male,White men,White male,Non-married men,White male,"Cities 10,000-50,000",Small Cities/Rural, Virginia,Election day exit poll,1.0,2.0,1.0,3.0,1.0,Barack Obama did,No one does,No,No,No,2.0,1.0,Version 1,None,2.0,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,Rural,Rural,Very downscale,24202.0,1.03980195522308
1162368.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,Call 2,9.0,1.0,2.0,2.0,College graduate,2.0,2.0,1.0,4.0,1.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,No,Yes,Poor,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,50.0,1.0,White,State questionnaire,White,2.0,1.0,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Male,Non black male,White men,White male,Married men,White male,Suburbs,Suburbs, Virginia,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,"Yes, I do",Yes,I am,Yes,1.0,1.0,Version 1,Protestant/Other Christian,2.0,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Upscale,24019.0,1.13251113891602
1162362.0,A few times a year,A few times a month/A few times a year,All others,Complete,3.0,2.0,Call 2,5.0,1.0,2.0,2.0,Postgraduate study,2.0,2.0,1.0,3.0,1.0,2.0,100k or more,50k or more,"$150,000-$199,999",2.0,No,Yes,Good,Excellent/Good,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,27.0,3.0,White,State questionnaire,White,2.0,1.0,1.0,1.0,South,Jewish,Jewish,3.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs, Virginia,Election day exit poll,2.0,5.0,2.0,2.0,2.0,Barack Obama did,No one does,No,No,No,1.0,1.0,Version 1,Jewish,1.0,3.0,4.0,5.0,7.0,4.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,24121.0,0.623424172401428
1162360.0,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,1.0,Call 2,9.0,1.0,1.0,2.0,High school graduate,2.0,2.0,1.0,4.0,9.0,1.0,,,,9.0,,Yes,Not so good,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,50.0,9.0,White,State questionnaire,White,3.0,2.0,1.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs, Virginia,Election day exit poll,2.0,5.0,2.0,9.0,9.0,Omit,No one does,No,No,No,1.0,1.0,Version 1,Protestant/Other Christian,1.0,4.0,4.0,6.0,8.0,4.0,65+,Suburb,70s Suburbs,Urban Perimeter,Upscale,24019.0,1.20811545848846
