ID,ABORT2,ABORTION,AGE3,AGE60,AGE65,AGE9,AGEBLACK,AGEBYRACE,AGEISS,AGEISS2,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAKREP,BREAKREP2,BRNAGAIN,CALL,CDNUM,COLLEDUC,EDUC,FAVMCCN,FAVMCCN2,GEOCODE,HSEDUC,IMMPRIME,INC100K,INC50K,INCOME07,ISSIA08R,LATINO,MCCONSRV,NEC,NEC2,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,QLTNH08R,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN8,RELWHITE,RPRS08,SATHUCK,SATISREPTX,SATMCCN,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME3D,TIMEPR,TIMEWK,VERSION,VETVOTER,VTRPRS08,WHITEREL,WHTEVANG,WPROTBRN,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XOVER65,PRECINCT,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1228139.0,2.0,3.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,3.0,2.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,4.0,2.0,No,Call 3,1.0,2.0,Postgraduate study,1.0,1.0,1.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",2.0,No,3.0,Good,Excellent/Good,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,2.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,4.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Vermont,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,2.0,Catholic,All others,All others,3.0,3.0,4.0,5.0,3.0,17-64,24.0,Town,70s Suburbs,Urban Perimeter,Very upscale,5446.0,0.923776626586914
1228109.0,1.0,2.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,3.0,2.0,Never,Never,Protestant/Do not attend weekly,Complete,4.0,2.0,No,Call 3,1.0,1.0,Some college or associate degree,1.0,1.0,1.0,2.0,3.0,,,,3.0,No,3.0,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,2.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Vermont,Election day exit poll,2.0,4.0,2.0,Version 1,No,2.0,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,24.0,Town,70s Suburbs,Urban Perimeter,Very upscale,5446.0,0.923776626586914
1228077.0,1.0,2.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,3.0,2.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,3.0,2.0,No,Call 3,1.0,2.0,Postgraduate study,1.0,1.0,1.0,2.0,1.0,100k or more,50k or more,"$100,000-$149,999",2.0,,9.0,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,3.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Vermont,Election day exit poll,2.0,4.0,2.0,Version 1,No,2.0,Protestant/Other Christian,All others,All others,3.0,3.0,4.0,5.0,3.0,17-64,24.0,Town,70s Suburbs,Urban Perimeter,Very upscale,5446.0,0.923776626586914
1228041.0,1.0,1.0,18-29,18-29,18-24,18-24,Non black 18-29,White 18-29,1.0,1.0,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,1.0,Yes,Call 3,1.0,2.0,College graduate,1.0,1.0,1.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",4.0,No,2.0,Not so good,Not so good/Poor,18-64,,,,,Liberal,2.0,2.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,4.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Vermont,Election day exit poll,2.0,4.0,2.0,Version 1,Yes,2.0,Catholic,White Born-again/Evangelical Christians,All others,1.0,1.0,1.0,1.0,1.0,17-64,24.0,Town,70s Suburbs,Urban Perimeter,Very upscale,5446.0,1.10924398899078
1228188.0,2.0,4.0,60+,60+,50-64,60-64,Non black 60+,White 60+,3.0,2.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,Yes,Call 3,1.0,2.0,College graduate,2.0,1.0,1.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",4.0,No,2.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,2.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Vermont,Election day exit poll,2.0,4.0,2.0,Version 1,Yes,2.0,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,4.0,5.0,7.0,4.0,17-64,24.0,Town,70s Suburbs,Urban Perimeter,Very upscale,5446.0,1.08589100837708
1224657.0,1.0,1.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,3.0,2.0,Never,Never,All others,Complete,2.0,1.0,No,Call 2,1.0,1.0,High school graduate,1.0,1.0,1.0,1.0,1.0,Less than 100k,Less than 50k,"Under $15,000",2.0,No,3.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,3.0,White,State questionnaire,White,East,None,None,5.0,4.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Vermont,Election day exit poll,2.0,5.0,2.0,Version 1,No,2.0,None,All others,All others,2.0,2.0,4.0,4.0,2.0,17-64,24.0,Town,70s Suburbs,Urban Perimeter,Very upscale,5446.0,0.830454885959625
1224648.0,1.0,2.0,60+,60+,65+,65-74,Non black 60+,White 60+,3.0,2.0,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,1.0,No,Call 2,1.0,1.0,Some college or associate degree,2.0,1.0,1.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,No,2.0,Good,Excellent/Good,65+,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,3.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,4.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Vermont,Election day exit poll,2.0,4.0,2.0,Version 1,No,2.0,Catholic,All others,All others,4.0,4.0,6.0,8.0,4.0,65+,24.0,Town,70s Suburbs,Urban Perimeter,Very upscale,5446.0,0.976192235946655
1224639.0,2.0,3.0,30-59,45-59,40-49,45-49,,,2.0,1.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,3.0,2.0,,Call 2,1.0,1.0,Some college or associate degree,2.0,1.0,1.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,3.0,Good,Excellent/Good,18-64,Independent/Something else,,,Independent,Moderate,3.0,1.0,,State questionnaire,,East,Protestant/Other Non-Catholic Christian,Protestant,9.0,4.0,2.0,2.0,1.0,Male,,,,,Suburbs,Suburbs, Vermont,Election day exit poll,1.0,2.0,1.0,Version 1,Yes,2.0,Non-white,,All others,3.0,3.0,4.0,5.0,,17-64,24.0,Town,70s Suburbs,Urban Perimeter,Very upscale,5446.0,0.788796722888947
1224626.0,1.0,2.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,3.0,2.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,3.0,2.0,No,Call 2,1.0,2.0,College graduate,2.0,1.0,1.0,2.0,1.0,100k or more,50k or more,"$100,000-$149,999",3.0,No,3.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,3.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,4.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Vermont,Election day exit poll,2.0,4.0,2.0,Version 1,No,2.0,Catholic,All others,All others,2.0,2.0,4.0,4.0,2.0,17-64,24.0,Town,70s Suburbs,Urban Perimeter,Very upscale,5446.0,0.923776626586914
1222729.0,1.0,2.0,60+,60+,50-64,60-64,Non black 60+,White 60+,3.0,2.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,4.0,2.0,No,Call 1,1.0,2.0,College graduate,1.0,1.0,1.0,2.0,3.0,100k or more,50k or more,"$200,000 or more",3.0,No,3.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,2.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Vermont,Election day exit poll,2.0,5.0,2.0,Version 1,No,2.0,Protestant/Other Christian,All others,All others,3.0,4.0,5.0,7.0,4.0,17-64,24.0,Town,70s Suburbs,Urban Perimeter,Very upscale,5446.0,0.976192235946655
1224635.0,2.0,3.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,3.0,2.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,3.0,2.0,No,Call 2,1.0,2.0,Postgraduate study,2.0,1.0,1.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",4.0,No,2.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,2.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,4.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Vermont,Election day exit poll,2.0,4.0,2.0,Version 1,No,2.0,Catholic,All others,All others,2.0,2.0,3.0,3.0,2.0,17-64,24.0,Town,70s Suburbs,Urban Perimeter,Very upscale,5446.0,0.830454885959625
1229624.0,9.0,9.0,60+,60+,50-64,60-64,Non black 60+,White 60+,3.0,2.0,Never,Never,Protestant/Do not attend weekly,Complete,3.0,2.0,No,Call 3,1.0,1.0,Some college or associate degree,2.0,1.0,1.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,No,2.0,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,4.0,1.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,6.0,2.0,4.0,2.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Vermont,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,3.0,Protestant/Other Christian,All others,All others,3.0,4.0,5.0,7.0,4.0,17-64,24.0,Town,70s Suburbs,Urban Perimeter,Very upscale,5446.0,0.570641934871674
1229628.0,1.0,2.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,3.0,2.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,1.0,No,Call 3,1.0,2.0,College graduate,1.0,1.0,1.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,No,3.0,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,1.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,99.0,1.0,1.0,2.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Vermont,Election day exit poll,2.0,4.0,2.0,Version 1,No,9.0,Catholic,All others,All others,3.0,3.0,4.0,5.0,3.0,17-64,24.0,Town,70s Suburbs,Urban Perimeter,Very upscale,5446.0,0.352332353591919
1229630.0,2.0,4.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,2.0,1.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,9.0,9.0,Yes,Call 3,1.0,2.0,Postgraduate study,3.0,2.0,1.0,2.0,3.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,No,2.0,Good,Excellent/Good,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,4.0,2.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,4.0,2.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Vermont,Election day exit poll,2.0,5.0,2.0,Version 1,No,1.0,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,4.0,5.0,3.0,17-64,24.0,Town,70s Suburbs,Urban Perimeter,Very upscale,5446.0,0.768637657165527
1229618.0,2.0,3.0,18-29,18-29,18-24,18-24,Non black 18-29,White 18-29,3.0,2.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,Yes,Call 3,1.0,1.0,High school graduate,3.0,2.0,1.0,1.0,2.0,Less than 100k,Less than 50k,"Under $15,000",2.0,No,2.0,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,4.0,2.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Vermont,Election day exit poll,1.0,1.0,1.0,Version 1,No,2.0,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,1.0,1.0,1.0,1.0,1.0,17-64,24.0,Town,70s Suburbs,Urban Perimeter,Very upscale,5446.0,0.997186064720154
1222610.0,1.0,2.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,3.0,2.0,Never,Never,All others,Complete,4.0,2.0,No,Call 1,1.0,1.0,Some college or associate degree,4.0,2.0,1.0,2.0,1.0,100k or more,50k or more,"$100,000-$149,999",3.0,No,2.0,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Something else,Conservative,4.0,2.0,White,State questionnaire,White,East,None,None,5.0,6.0,2.0,4.0,2.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Vermont,Election day exit poll,2.0,5.0,2.0,Version 1,No,3.0,None,All others,All others,2.0,2.0,4.0,4.0,2.0,17-64,24.0,Town,70s Suburbs,Urban Perimeter,Very upscale,5446.0,0.485449880361557
1222748.0,1.0,2.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,3.0,2.0,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,3.0,2.0,No,Call 1,1.0,1.0,Some college or associate degree,3.0,2.0,1.0,2.0,1.0,100k or more,50k or more,"$150,000-$199,999",1.0,No,3.0,Poor,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,3.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,6.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Vermont,Election day exit poll,1.0,1.0,1.0,Version 1,Yes,3.0,Protestant/Other Christian,All others,All others,2.0,2.0,4.0,4.0,2.0,17-64,24.0,Town,70s Suburbs,Urban Perimeter,Very upscale,5446.0,0.436408787965775
1224584.0,1.0,1.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,3.0,2.0,Never,Never,All others,Complete,4.0,2.0,No,Call 2,1.0,2.0,College graduate,4.0,2.0,1.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,No,1.0,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,2.0,White,State questionnaire,White,East,None,None,5.0,6.0,2.0,4.0,2.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Vermont,Election day exit poll,2.0,5.0,2.0,Version 1,No,3.0,None,All others,All others,2.0,2.0,3.0,3.0,2.0,17-64,24.0,Town,70s Suburbs,Urban Perimeter,Very upscale,5446.0,0.485449880361557
1229613.0,2.0,3.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,3.0,2.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,3.0,2.0,No,Call 1,1.0,1.0,Some college or associate degree,4.0,2.0,1.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",4.0,No,2.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,9.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,99.0,2.0,4.0,2.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Vermont,Election day exit poll,2.0,4.0,2.0,Version 1,No,9.0,Protestant/Other Christian,All others,All others,2.0,2.0,3.0,3.0,2.0,17-64,24.0,Town,70s Suburbs,Urban Perimeter,Very upscale,5446.0,0.352332353591919
1229659.0,1.0,2.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,,,,,,Not complete,2.0,1.0,,Call 3,1.0,,,2.0,1.0,1.0,,,,,,3.0,No,,Poor,Not so good/Poor,18-64,,,,,,,9.0,White,State questionnaire,White,East,,,,0.0,,,,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Vermont,Election day exit poll,1.0,1.0,1.0,Version 1,No,0.0,,,,3.0,3.0,5.0,6.0,3.0,17-64,25.0,Town,70s Suburbs,Urban Perimeter,Very upscale,5446.0,0.428669631481171
1229667.0,2.0,3.0,60+,60+,65+,65-74,Non black 60+,White 60+,3.0,2.0,Never,Never,Protestant/Do not attend weekly,Complete,4.0,2.0,,Call 3,1.0,2.0,Postgraduate study,2.0,1.0,1.0,2.0,3.0,100k or more,50k or more,"$150,000-$199,999",1.0,No,2.0,Good,Excellent/Good,65+,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,2.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,2.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Vermont,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,1.0,Protestant/Other Christian,All others,,4.0,4.0,6.0,8.0,4.0,65+,25.0,Town,70s Suburbs,Urban Perimeter,Very upscale,5446.0,0.972028970718384
1224362.0,2.0,4.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,2.0,1.0,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,1.0,No,Call 2,1.0,2.0,Postgraduate study,2.0,1.0,1.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,No,3.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,2.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,2.0,2.0,4.0,2.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Vermont,Election day exit poll,1.0,2.0,1.0,Version 1,No,1.0,Catholic,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,25.0,Town,70s Suburbs,Urban Perimeter,Very upscale,5446.0,0.826913177967072
1229669.0,1.0,1.0,60+,60+,65+,65-74,Non black 60+,White 60+,3.0,2.0,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,1.0,No,Call 3,1.0,2.0,College graduate,2.0,1.0,1.0,2.0,3.0,100k or more,50k or more,"$200,000 or more",9.0,No,3.0,Poor,Not so good/Poor,65+,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,3.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Vermont,Election day exit poll,2.0,4.0,2.0,Version 1,No,2.0,Protestant/Other Christian,All others,All others,4.0,4.0,6.0,8.0,4.0,65+,25.0,Town,70s Suburbs,Urban Perimeter,Very upscale,5446.0,1.05020380020142
1229651.0,1.0,2.0,60+,60+,65+,75 or over,Non black 60+,White 60+,3.0,2.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,4.0,2.0,No,Call 3,1.0,2.0,College graduate,1.0,1.0,1.0,2.0,3.0,100k or more,50k or more,"$200,000 or more",4.0,No,3.0,Not so good,Not so good/Poor,65+,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,2.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Vermont,Election day exit poll,2.0,5.0,2.0,Version 1,No,2.0,Protestant/Other Christian,All others,All others,4.0,4.0,6.0,9.0,4.0,65+,25.0,Town,70s Suburbs,Urban Perimeter,Very upscale,5446.0,1.05020380020142
1229649.0,1.0,1.0,60+,60+,65+,65-74,Non black 60+,White 60+,3.0,2.0,A few times a year,A few times a month/A few times a year,All others,Complete,3.0,2.0,No,Call 3,1.0,1.0,Some college or associate degree,1.0,1.0,1.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",2.0,No,3.0,Good,Excellent/Good,65+,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,3.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Vermont,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,2.0,Protestant/Other Christian,All others,All others,4.0,4.0,6.0,8.0,4.0,65+,25.0,Town,70s Suburbs,Urban Perimeter,Very upscale,5446.0,1.1682196855545
1229647.0,1.0,1.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,2.0,1.0,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,3.0,2.0,No,Call 3,1.0,1.0,Some college or associate degree,1.0,1.0,1.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",2.0,No,3.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,1.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,4.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Vermont,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,2.0,Catholic,All others,All others,2.0,2.0,4.0,4.0,2.0,17-64,25.0,Town,70s Suburbs,Urban Perimeter,Very upscale,5446.0,0.99381422996521
1229645.0,1.0,1.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,3.0,2.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,4.0,2.0,No,Call 3,1.0,1.0,Some college or associate degree,1.0,1.0,1.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,No,3.0,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,3.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Vermont,Election day exit poll,2.0,4.0,2.0,Version 1,Yes,2.0,Protestant/Other Christian,All others,All others,3.0,3.0,4.0,5.0,3.0,17-64,25.0,Town,70s Suburbs,Urban Perimeter,Very upscale,5446.0,0.99381422996521
