ID,AGE3,AGE60,AGE65,AGE9,AGEBLACK,AGEBYRACE,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAKDEM,BREAKDM2,CALL,CDNUM,CLINVSMCCN,COLLEDUC,DPRS08,ECONCLIN,ECONDEM,ECONOBAM,EDUC,GENDISS,GENDISS2,GENDISS4,GEOCODE,GUNOWNER,HONESTCLIN,HONESTDEM,HONESTOBAM,HSEDUC,INC100K,INC50K,INCOME07,INTOUCH,INTOUCHCLIN,INTOUCHOBAM,ISSIA08D,LATINO,OBAMVSMCCN,OVER65,PADPRS08,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08D,QRACEAI,QTYPE,RACE,RACEISS,RACEISS2,RACEISS5,RECESS2,RECESSION,REGION,REGPADEM,REGPADEM1,REGPADEM2,REL5,RELIGN8,RELWHITE,SATCLIN,SATISDEM,SATOBAM,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME3D,TIMEPR,TIMEWK,UNFAIRSC,UNFRCLIN,UNFROBAM,UNION4,UNIONHH,UNIONMEM,UNIONVOT,VERSION,WHITEREL,WINNOM,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
3633942.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a month,A few times a month/A few times a year,All others,Complete,2.0,1.0,Call 2,6.0,1.0,2.0,2.0,1.0,1.0,2.0,College graduate,3.0,2.0,4.0,2.0,No,1.0,3.0,1.0,2.0,100k or more,50k or more,"$100,000-$149,999",3.0,1.0,Barack Obama is,2.0,No,1.0,18-64,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,122.0,3.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,East,2.0,1.0,1.0,Jewish,Jewish,3.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Pennsylvania,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,Version 1,Jewish,1.0,3.0,3.0,5.0,6.0,3.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Very upscale,19004.0,1.74644660949707
3633941.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,4.0,2.0,Call 2,19.0,1.0,1.0,2.0,1.0,3.0,1.0,Some college or associate degree,3.0,2.0,2.0,5.0,No,1.0,3.0,1.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,1.0,Barack Obama is,2.0,No,1.0,18-64,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,56.0,3.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,3.0,East,2.0,1.0,1.0,Catholic,Catholic,2.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Pennsylvania,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,Version 1,Catholic,2.0,3.0,3.0,4.0,5.0,3.0,17-64,Town,60s Suburbs,Urban Perimeter,Very upscale,17011.0,1.3646684885025
3633938.0,30-59,45-59,40-49,45-49,Black 45-59,Black 45-59,,,,Not complete,3.0,2.0,Call 2,15.0,,,2.0,,,,,,,,3.0,,,,,,,,,,,,1.0,No,,18-64,1.0,,,,,,,101.0,1.0,Black,State questionnaire,Black,,,,1.0,2.0,East,4.0,2.0,2.0,,,,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Non white,"Cities 50,000-500,000","Cities over 50,000",Pennsylvania,Election day exit poll,2.0,5.0,2.0,,,,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,,1.0,3.0,3.0,4.0,5.0,7.0,17-64,Suburb,Urban,Urban Core,Very upscale,18104.0,0.656591951847076
3633937.0,60+,60+,65+,65-74,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,1.0,Call 2,14.0,1.0,2.0,2.0,1.0,1.0,2.0,Postgraduate study,3.0,2.0,4.0,4.0,No,1.0,3.0,1.0,2.0,,,,1.0,1.0,Barack Obama is not,2.0,No,1.0,65+,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,16.0,3.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,3.0,East,3.0,2.0,2.0,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000",Pennsylvania,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,Version 1,Protestant/Other Christian,1.0,4.0,4.0,6.0,8.0,4.0,65+,High Density Urban,Urban,Urban Core,Downscale,15211.0,1.0577906370163
3633936.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a month,A few times a month/A few times a year,All others,Complete,1.0,1.0,Call 2,3.0,1.0,1.0,2.0,1.0,3.0,1.0,Some college or associate degree,3.0,2.0,4.0,4.0,No,1.0,3.0,1.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,1.0,Barack Obama is not,1.0,No,1.0,18-64,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,78.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,3.0,East,2.0,1.0,1.0,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Pennsylvania,Election day exit poll,2.0,5.0,2.0,2.0,2.0,Barack Obama did,No one does,No,No,No,Version 1,Protestant/Other Christian,1.0,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Upscale,16511.0,0.650928020477295
3633935.0,18-29,18-29,18-24,18-24,Non black 18-29,White 18-29,Never,Never,All others,Complete,2.0,1.0,Call 2,19.0,1.0,1.0,2.0,1.0,3.0,1.0,High school graduate,3.0,2.0,2.0,5.0,No,1.0,1.0,2.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,1.0,Barack Obama is not,3.0,No,2.0,18-64,1.0,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,56.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,2.0,East,1.0,3.0,2.0,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,1.0,2.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Pennsylvania,Election day exit poll,2.0,5.0,2.0,2.0,2.0,Barack Obama did,No one does,No,No,No,Version 1,Protestant/Other Christian,1.0,1.0,1.0,1.0,1.0,1.0,17-64,Town,60s Suburbs,Urban Perimeter,Very upscale,17011.0,1.42809295654297
3633934.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,4.0,2.0,Call 2,10.0,1.0,1.0,2.0,1.0,3.0,1.0,Some college or associate degree,3.0,2.0,2.0,5.0,Yes,1.0,3.0,1.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",9.0,9.0,Omit,1.0,No,1.0,18-64,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Conservative,4.0,161.0,4.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,3.0,East,2.0,1.0,1.0,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,Pennsylvania,Election day exit poll,2.0,5.0,2.0,9.0,9.0,Omit,"Yes, I do",Yes,I am,Yes,Version 1,Protestant/Other Christian,1.0,3.0,3.0,4.0,5.0,3.0,17-64,Extremely Low Density Rural,Rural,Rural,Upscale,18812.0,0.923473834991455
3633933.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,,,,Not complete,4.0,2.0,Call 2,13.0,,,2.0,,,,,,,,2.0,,,,,,,,,,,,2.0,No,,18-64,1.0,,,,,,,128.0,1.0,White,State questionnaire,White,,,,1.0,2.0,East,2.0,1.0,1.0,,,,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Pennsylvania,Election day exit poll,2.0,3.0,1.0,,,,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,,2.0,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Very upscale,19002.0,1.52810037136078
3633932.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,Call 2,15.0,1.0,1.0,2.0,1.0,1.0,2.0,Did not complete high school,2.0,1.0,1.0,3.0,No,2.0,2.0,1.0,1.0,Less than 100k,Less than 50k,"Under $15,000",1.0,1.0,Barack Obama is not,2.0,No,1.0,18-64,1.0,Republican,Non black non Democrat,All Republicans,Republican,Liberal,1.0,135.0,2.0,White,State questionnaire,White,1.0,1.0,1.0,1.0,3.0,East,3.0,2.0,2.0,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Pennsylvania,Election day exit poll,1.0,2.0,1.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,Version 1,Protestant/Other Christian,1.0,2.0,2.0,4.0,4.0,2.0,17-64,Suburb,Urban,Urban Core,Upscale,18015.0,0.817388772964478
3633931.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,All others,Complete,3.0,2.0,Call 2,6.0,1.0,2.0,2.0,1.0,3.0,1.0,Postgraduate study,2.0,1.0,3.0,2.0,No,1.0,3.0,1.0,2.0,100k or more,50k or more,"$200,000 or more",3.0,1.0,Barack Obama is,1.0,No,1.0,18-64,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,122.0,4.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,3.0,East,2.0,1.0,1.0,Jewish,Jewish,3.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Pennsylvania,Election day exit poll,1.0,2.0,1.0,3.0,1.0,Barack Obama did,No one does,No,No,No,Version 1,Jewish,2.0,2.0,2.0,4.0,4.0,2.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Very upscale,19004.0,1.74644660949707
3633930.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,All others,Complete,3.0,2.0,Call 2,19.0,1.0,2.0,2.0,1.0,1.0,2.0,Postgraduate study,3.0,2.0,4.0,5.0,No,1.0,1.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,1.0,Barack Obama is not,1.0,No,3.0,18-64,1.0,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,56.0,3.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,2.0,East,4.0,2.0,2.0,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Pennsylvania,Election day exit poll,2.0,5.0,2.0,2.0,2.0,Barack Obama did,No one does,No,No,No,Version 1,Protestant/Other Christian,1.0,2.0,2.0,4.0,4.0,2.0,17-64,Town,60s Suburbs,Urban Perimeter,Very upscale,17011.0,1.12239050865173
3633929.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,Call 2,18.0,9.0,1.0,2.0,9.0,9.0,9.0,High school graduate,3.0,2.0,4.0,4.0,No,2.0,4.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",9.0,9.0,Omit,3.0,No,2.0,18-64,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,170.0,9.0,White,State questionnaire,White,9.0,9.0,9.0,2.0,1.0,East,2.0,1.0,1.0,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Pennsylvania,Election day exit poll,1.0,2.0,1.0,9.0,9.0,Omit,No one does,No,No,No,Version 1,Protestant/Other Christian,1.0,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,15632.0,0.581853687763214
3633927.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,Call 2,15.0,1.0,1.0,2.0,1.0,3.0,1.0,Some college or associate degree,3.0,2.0,4.0,3.0,No,1.0,1.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,1.0,Barack Obama is not,1.0,No,1.0,18-64,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,101.0,2.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,2.0,East,2.0,1.0,1.0,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000",Pennsylvania,Election day exit poll,2.0,5.0,2.0,2.0,2.0,Barack Obama did,"Yes, I do",Yes,I am,Yes,Version 1,Protestant/Other Christian,1.0,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,Urban,Urban Core,Very upscale,18104.0,0.646641492843628
3633925.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,1.0,Call 2,19.0,1.0,1.0,2.0,1.0,1.0,2.0,High school graduate,2.0,1.0,3.0,5.0,Yes,1.0,3.0,1.0,1.0,100k or more,50k or more,"$100,000-$149,999",3.0,1.0,Barack Obama is,1.0,No,3.0,18-64,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,56.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,3.0,East,2.0,1.0,1.0,Catholic,Catholic,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Pennsylvania,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,Catholic,1.0,3.0,3.0,4.0,5.0,3.0,17-64,Town,60s Suburbs,Urban Perimeter,Very upscale,17011.0,1.12239050865173
3633924.0,30-59,45-59,50-64,50-59,,,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,1.0,Call 2,10.0,1.0,1.0,2.0,1.0,3.0,1.0,Some college or associate degree,3.0,2.0,4.0,5.0,Yes,1.0,3.0,1.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,1.0,Barack Obama is,3.0,,2.0,18-64,1.0,Democrat,,,Democrat,Moderate,3.0,161.0,3.0,,State questionnaire,,1.0,1.0,9.0,2.0,1.0,East,2.0,1.0,1.0,Catholic,Catholic,,1.0,1.0,2.0,Female,,,,,Rural,Small Cities/Rural,Pennsylvania,Election day exit poll,2.0,4.0,2.0,3.0,1.0,Barack Obama did,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,Non-white,1.0,3.0,3.0,5.0,6.0,,17-64,Extremely Low Density Rural,Rural,Rural,Upscale,18812.0,0.6676105260849
3633921.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,Call 2,3.0,1.0,1.0,2.0,1.0,3.0,1.0,Some college or associate degree,3.0,2.0,4.0,4.0,No,1.0,3.0,1.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,1.0,Barack Obama is,3.0,No,1.0,18-64,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,78.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,2.0,East,2.0,1.0,1.0,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Pennsylvania,Election day exit poll,2.0,3.0,1.0,3.0,1.0,Barack Obama did,No one does,No,No,No,Version 1,Protestant/Other Christian,1.0,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Upscale,16511.0,0.650928020477295
3633920.0,60+,60+,65+,75 or over,Non black 60+,White 60+,Once a week,More than once a week/Once a week,All others,Complete,1.0,1.0,Call 2,15.0,1.0,2.0,2.0,1.0,3.0,1.0,Postgraduate study,2.0,1.0,3.0,3.0,No,2.0,4.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,1.0,Barack Obama is,1.0,No,2.0,65+,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,101.0,3.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,3.0,East,2.0,1.0,1.0,Jewish,Jewish,3.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000",Pennsylvania,Election day exit poll,2.0,3.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,Version 1,Jewish,2.0,4.0,4.0,6.0,9.0,4.0,65+,Suburb,Urban,Urban Core,Very upscale,18104.0,0.753242433071136
3633919.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,Never,Never,All others,Complete,3.0,2.0,Call 2,19.0,1.0,1.0,2.0,1.0,1.0,2.0,Some college or associate degree,3.0,2.0,4.0,5.0,No,1.0,1.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,1.0,Barack Obama is not,1.0,No,3.0,18-64,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,56.0,1.0,White,State questionnaire,White,2.0,1.0,1.0,2.0,1.0,East,1.0,3.0,2.0,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Pennsylvania,Election day exit poll,2.0,5.0,2.0,2.0,2.0,Barack Obama did,No one does,No,No,No,Version 1,Protestant/Other Christian,1.0,2.0,2.0,4.0,4.0,2.0,17-64,Town,60s Suburbs,Urban Perimeter,Very upscale,17011.0,1.12239050865173
3633917.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,,,,Not complete,9.0,9.0,Call 2,6.0,,,2.0,,,,,,,,2.0,,,,,,,,,,,,1.0,No,,18-64,1.0,,,,,,,122.0,3.0,White,State questionnaire,White,,,,2.0,1.0,East,2.0,1.0,1.0,,,,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Pennsylvania,Election day exit poll,2.0,5.0,2.0,,,,"Yes, I do",Yes,I am,Yes,Version 1,,1.0,3.0,3.0,5.0,6.0,3.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Very upscale,19004.0,1.74644660949707
3633915.0,60+,60+,65+,75 or over,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,1.0,Call 2,10.0,1.0,1.0,2.0,1.0,1.0,2.0,Some college or associate degree,2.0,1.0,1.0,5.0,No,1.0,3.0,1.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,1.0,Barack Obama is not,2.0,No,1.0,65+,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,161.0,3.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,3.0,East,2.0,1.0,1.0,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,Pennsylvania,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,Version 1,Protestant/Other Christian,2.0,4.0,4.0,6.0,9.0,4.0,65+,Extremely Low Density Rural,Rural,Rural,Upscale,18812.0,1.07571148872375
3633913.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,9.0,9.0,Call 2,18.0,2.0,1.0,2.0,1.0,1.0,2.0,Some college or associate degree,3.0,2.0,4.0,4.0,No,2.0,4.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",4.0,2.0,Barack Obama is not,1.0,No,2.0,18-64,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,170.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,2.0,East,2.0,1.0,1.0,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Pennsylvania,Election day exit poll,1.0,1.0,1.0,3.0,1.0,Barack Obama did,No one does,No,No,No,Version 1,Protestant/Other Christian,2.0,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,15632.0,0.581853687763214
3633912.0,60+,60+,65+,65-74,Non black 60+,White 60+,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,Call 2,15.0,1.0,1.0,2.0,1.0,1.0,2.0,High school graduate,3.0,2.0,4.0,3.0,No,1.0,1.0,2.0,1.0,,,,1.0,1.0,Barack Obama is not,2.0,No,9.0,65+,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,101.0,3.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,2.0,East,2.0,1.0,1.0,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000",Pennsylvania,Election day exit poll,2.0,5.0,2.0,2.0,2.0,Barack Obama did,No one does,No,No,No,Version 1,Protestant/Other Christian,1.0,4.0,4.0,6.0,8.0,4.0,65+,Suburb,Urban,Urban Core,Very upscale,18104.0,0.753242433071136
3633911.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,All others,Complete,1.0,1.0,Call 2,6.0,1.0,2.0,2.0,1.0,1.0,2.0,College graduate,3.0,2.0,4.0,2.0,No,1.0,3.0,1.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,1.0,Barack Obama is,1.0,No,1.0,18-64,1.0,,,,,Moderate,3.0,122.0,1.0,White,State questionnaire,White,1.0,1.0,1.0,1.0,3.0,East,2.0,1.0,1.0,Jewish,Jewish,3.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Pennsylvania,Election day exit poll,1.0,2.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,Version 1,Jewish,1.0,3.0,3.0,4.0,5.0,3.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Very upscale,19004.0,1.74644660949707
3633910.0,60+,60+,65+,65-74,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,1.0,Call 2,14.0,2.0,1.0,2.0,2.0,4.0,2.0,Some college or associate degree,3.0,2.0,2.0,4.0,No,2.0,4.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",4.0,2.0,Barack Obama is not,1.0,No,2.0,65+,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Conservative,5.0,16.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,2.0,East,2.0,1.0,1.0,Catholic,Catholic,2.0,2.0,4.0,2.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000",Pennsylvania,Election day exit poll,2.0,4.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,Version 1,Catholic,1.0,4.0,4.0,6.0,8.0,4.0,65+,High Density Urban,Urban,Urban Core,Downscale,15211.0,1.28612411022186
3633909.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,3.0,2.0,Call 2,10.0,1.0,2.0,2.0,1.0,1.0,2.0,Postgraduate study,2.0,1.0,3.0,5.0,No,1.0,3.0,1.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,1.0,Barack Obama is,1.0,No,2.0,18-64,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,161.0,3.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,2.0,East,2.0,1.0,1.0,Catholic,Catholic,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural,Pennsylvania,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,Version 1,Catholic,1.0,3.0,3.0,4.0,5.0,3.0,17-64,Extremely Low Density Rural,Rural,Rural,Upscale,18812.0,0.759523808956146
3633908.0,60+,60+,65+,75 or over,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,1.0,Call 2,3.0,1.0,1.0,2.0,1.0,1.0,2.0,Some college or associate degree,9.0,9.0,9.0,4.0,Yes,1.0,1.0,2.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,1.0,Barack Obama is not,1.0,No,9.0,65+,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,78.0,2.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,2.0,East,2.0,1.0,1.0,Catholic,Catholic,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Pennsylvania,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,"Yes, I do",Yes,I am,Yes,Version 1,Catholic,1.0,4.0,4.0,6.0,9.0,4.0,65+,Suburb,60s Suburbs,Urban Perimeter,Upscale,16511.0,0.758235573768616
3633907.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,1.0,Call 2,12.0,1.0,1.0,2.0,1.0,1.0,2.0,High school graduate,2.0,1.0,3.0,4.0,Yes,1.0,3.0,1.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,1.0,Barack Obama is not,3.0,No,1.0,18-64,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,83.0,3.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,2.0,East,2.0,1.0,1.0,Catholic,Catholic,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural,Pennsylvania,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,Catholic,1.0,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,Rural,Rural,Very downscale,15357.0,1.16134774684906
3633904.0,18-29,18-29,18-24,18-24,Non black 18-29,White 18-29,A few times a year,A few times a month/A few times a year,All others,Complete,1.0,1.0,Call 2,6.0,1.0,1.0,2.0,1.0,1.0,2.0,High school graduate,3.0,2.0,4.0,2.0,No,1.0,1.0,2.0,1.0,100k or more,50k or more,"$100,000-$149,999",2.0,2.0,Barack Obama is,1.0,No,1.0,18-64,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,122.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,3.0,East,2.0,1.0,1.0,Jewish,Jewish,3.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Pennsylvania,Election day exit poll,2.0,4.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,Version 1,Jewish,2.0,1.0,1.0,1.0,1.0,1.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Very upscale,19004.0,1.82761466503143
