ID,ABORT2,ABORTION,ATTEND,ATTEND2,ATTREL,BACKSIDE,BEATDEMVA,BREAKREP,BREAKRP2,BRNAGAIN,CALL,CDNUM,CHIEFREPLA,COLLEDUC,ECONREPLA,EDUC,GEOCODE,HSEDUC,IMMPRIME,INC100K,INC50K,INCOME07,IRAQWAR,IRAQWAR2,ISSIA08R,MCCONSRV,NEC,NEC2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08R,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN8,RELWHITE,RPRS08,SATISMCCN,SATMCCN2,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME3D,TIMEPR,TIMEWK,TLKRADIO,TLKRADI2,VARPRS08,VERSION,VETVOTER,WHITEREL,WHTEVANG,WPROTBRN,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1164450.0,2.0,4.0,More than once a week,More than once a week/Once a week,All others,Complete,1.0,4.0,2.0,Yes,Call 3,9.0,1.0,1.0,1.0,High school graduate,4.0,1.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",Strongly approve,Approve,4.0,3.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,62.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,4.0,2.0,Female,Non black female,White women,White female,White female,"Cities 10,000-50,000",Small Cities/Rural, Virginia,Election day exit poll,2.0,5.0,2.0,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,Rural,Rural,Very downscale,24202.0,0.633592426776886
1162325.0,2.0,4.0,More than once a week,More than once a week/Once a week,All others,Complete,2.0,3.0,2.0,Yes,Call 2,9.0,1.0,2.0,1.0,College graduate,4.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",Omit,Omit,9.0,3.0,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,41.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,1.0,1.0,Female,Non black female,White women,White female,White female,"Cities 10,000-50,000",Small Cities/Rural, Virginia,Election day exit poll,2.0,4.0,2.0,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,1.0,1.0,1.0,1.0,1.0,17-64,Town,Rural,Rural,Downscale,24073.0,0.799959361553192
1161416.0,2.0,3.0,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,4.0,1.0,1.0,Yes,Call 1,9.0,4.0,1.0,4.0,Some college or associate degree,4.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",Strongly approve,Approve,3.0,2.0,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,41.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,3.0,2.0,Female,Non black female,White women,White female,White female,"Cities 10,000-50,000",Small Cities/Rural, Virginia,Election day exit poll,1.0,1.0,1.0,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,3.0,3.0,2.0,17-64,Town,Rural,Rural,Downscale,24073.0,0.799959361553192
1161281.0,9.0,9.0,Once a week,More than once a week/Once a week,All others,Complete,1.0,4.0,2.0,,Call 1,4.0,1.0,1.0,1.0,Did not complete high school,2.0,1.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",Omit,Omit,9.0,9.0,Poor,Not so good/Poor,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,5.0,87.0,9.0,White,State questionnaire,White,South,None,None,5.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Virginia,Election day exit poll,2.0,5.0,2.0,4.0,2.0,1.0,Version 1,Yes,None,All others,All others,4.0,4.0,6.0,8.0,4.0,65+,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,23435.0,1.05849003791809
1161130.0,2.0,4.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,2.0,1.0,Yes,Call 1,5.0,1.0,1.0,1.0,Some college or associate degree,3.0,2.0,1.0,100k or more,50k or more,"$100,000-$149,999",Strongly approve,Approve,3.0,2.0,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,27.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,3.0,2.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Virginia,Election day exit poll,2.0,4.0,2.0,1.0,1.0,1.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,24121.0,0.884778797626495
1161129.0,2.0,3.0,Once a week,More than once a week/Once a week,All others,Complete,1.0,1.0,1.0,Yes,Call 1,7.0,2.0,1.0,1.0,High school graduate,3.0,1.0,2.0,Less than 100k,Less than 50k,"Under $15,000",Strongly disapprove,Disapprove,3.0,2.0,Poor,Not so good/Poor,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,4.0,8.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural, Virginia,Election day exit poll,2.0,3.0,1.0,1.0,1.0,1.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,4.0,5.0,3.0,17-64,Low Density Rural,Rural,Rural,Downscale,22546.0,0.898239254951477
1161127.0,2.0,4.0,More than once a week,More than once a week/Once a week,All others,Complete,1.0,3.0,2.0,Yes,Call 1,9.0,1.0,2.0,1.0,Postgraduate study,4.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",Strongly approve,Approve,9.0,2.0,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,62.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,3.0,2.0,Female,Non black female,White women,White female,White female,"Cities 10,000-50,000",Small Cities/Rural, Virginia,Election day exit poll,2.0,4.0,2.0,3.0,2.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,3.0,3.0,2.0,17-64,Low Density Rural,Rural,Rural,Very downscale,24202.0,0.633592426776886
1164407.0,2.0,4.0,More than once a week,More than once a week/Once a week,All others,Complete,1.0,1.0,1.0,Yes,Call 3,9.0,1.0,1.0,1.0,High school graduate,4.0,1.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",Somewhat approve,Approve,3.0,2.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,62.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,3.0,2.0,Female,Non black female,White women,White female,White female,"Cities 10,000-50,000",Small Cities/Rural, Virginia,Election day exit poll,2.0,4.0,2.0,2.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,Rural,Rural,Very downscale,24202.0,0.633592426776886
1162457.0,2.0,3.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,4.0,2.0,Yes,Call 2,9.0,1.0,1.0,1.0,Some college or associate degree,4.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",Strongly approve,Approve,1.0,2.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,50.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Virginia,Election day exit poll,2.0,5.0,2.0,2.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Upscale,24019.0,0.564580500125885
1161113.0,2.0,3.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,4.0,2.0,Yes,Call 1,5.0,2.0,2.0,9.0,College graduate,3.0,2.0,3.0,,,,Somewhat disapprove,Disapprove,2.0,3.0,Not so good,Not so good/Poor,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,4.0,27.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Virginia,Election day exit poll,2.0,5.0,2.0,2.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,4.0,5.0,3.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,24121.0,0.884778797626495
1161112.0,2.0,4.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,2.0,1.0,Yes,Call 1,2.0,1.0,1.0,1.0,High school graduate,2.0,1.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat approve,Approve,4.0,3.0,Good,Excellent/Good,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,5.0,77.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,2.0,5.0,2.0,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,4.0,5.0,7.0,4.0,17-64,High Density Urban,Urban,Urban Core,Downscale,23503.0,0.971096038818359
1162472.0,9.0,9.0,More than once a week,More than once a week/Once a week,All others,Complete,9.0,9.0,9.0,Yes,Call 2,9.0,1.0,2.0,1.0,College graduate,4.0,2.0,9.0,Less than 100k,Less than 50k,"$30,000-$49,999",Omit,Omit,9.0,9.0,Omit,Omit,Republican,Non black non Democrat,All Republicans,Republican,,,50.0,9.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,9.0,9.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Virginia,Election day exit poll,2.0,5.0,2.0,9.0,9.0,1.0,Version 1,,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,,,,,,,Suburb,70s Suburbs,Urban Perimeter,Upscale,24019.0,0.564580500125885
1161100.0,2.0,4.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,2.0,1.0,Yes,Call 1,5.0,1.0,2.0,1.0,Postgraduate study,3.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Strongly approve,Approve,1.0,3.0,Excellent,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,27.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Virginia,Election day exit poll,2.0,3.0,1.0,2.0,1.0,1.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,9.0,4.0,65+,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,24121.0,0.884778797626495
1161098.0,2.0,3.0,A few times a year,A few times a month/A few times a year,All others,Complete,1.0,4.0,2.0,No,Call 1,2.0,2.0,1.0,1.0,Some college or associate degree,2.0,2.0,3.0,Less than 100k,Less than 50k,"$15,000-$29,999",Strongly approve,Approve,2.0,2.0,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,77.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,2.0,3.0,1.0,1.0,1.0,1.0,Version 1,Yes,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,High Density Urban,Urban,Urban Core,Downscale,23503.0,0.971096038818359
1161097.0,2.0,4.0,More than once a week,More than once a week/Once a week,All others,Complete,1.0,1.0,1.0,Yes,Call 1,9.0,1.0,1.0,1.0,Did not complete high school,4.0,1.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Strongly approve,Approve,4.0,2.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,55.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,3.0,2.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Virginia,Election day exit poll,2.0,4.0,2.0,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,Extremely Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,24250.0,1.45352613925934
1161096.0,2.0,4.0,More than once a week,More than once a week/Once a week,All others,Complete,1.0,1.0,1.0,Yes,Call 1,9.0,1.0,1.0,1.0,Did not complete high school,4.0,1.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Strongly approve,Approve,4.0,2.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,55.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,3.0,2.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Virginia,Election day exit poll,2.0,4.0,2.0,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,Extremely Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,24250.0,1.45352613925934
1164382.0,1.0,1.0,Once a week,More than once a week/Once a week,All others,Complete,1.0,3.0,2.0,Yes,Call 3,9.0,1.0,1.0,1.0,High school graduate,4.0,1.0,3.0,Less than 100k,Less than 50k,"$15,000-$29,999",Strongly approve,Approve,4.0,3.0,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,62.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,1.0,1.0,Female,Non black female,White women,White female,White female,"Cities 10,000-50,000",Small Cities/Rural, Virginia,Election day exit poll,2.0,4.0,2.0,2.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,4.0,5.0,3.0,17-64,Low Density Rural,Rural,Rural,Very downscale,24202.0,0.633592426776886
1161088.0,2.0,3.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,2.0,1.0,Yes,Call 1,5.0,1.0,1.0,1.0,Some college or associate degree,3.0,2.0,1.0,100k or more,50k or more,"$100,000-$149,999",Strongly approve,Approve,4.0,2.0,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,27.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Virginia,Election day exit poll,2.0,4.0,2.0,1.0,1.0,1.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,8.0,4.0,65+,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,24121.0,0.884778797626495
1162318.0,2.0,4.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,3.0,2.0,Yes,Call 2,9.0,2.0,2.0,4.0,Postgraduate study,4.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",Strongly approve,Approve,3.0,2.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,41.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,1.0,1.0,Male,Non black male,White men,White male,White male,"Cities 10,000-50,000",Small Cities/Rural, Virginia,Election day exit poll,2.0,4.0,2.0,1.0,1.0,1.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,8.0,4.0,65+,Town,Rural,Rural,Downscale,24073.0,0.799959361553192
1164327.0,2.0,3.0,Never,Never,Protestant/Do not attend weekly,Complete,2.0,3.0,2.0,No,Call 3,9.0,2.0,2.0,4.0,Postgraduate study,4.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",Strongly approve,Approve,1.0,2.0,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,62.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,"Cities 10,000-50,000",Small Cities/Rural, Virginia,Election day exit poll,2.0,4.0,2.0,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,4.0,5.0,7.0,4.0,17-64,Low Density Rural,Rural,Rural,Very downscale,24202.0,0.633592426776886
1161080.0,1.0,2.0,More than once a week,More than once a week/Once a week,All others,Complete,1.0,1.0,1.0,Yes,Call 1,9.0,2.0,1.0,1.0,High school graduate,4.0,1.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",Somewhat approve,Approve,3.0,2.0,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,55.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Virginia,Election day exit poll,2.0,3.0,1.0,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,Extremely Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,24250.0,1.45352613925934
1161156.0,2.0,3.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,3.0,2.0,Yes,Call 1,9.0,2.0,2.0,1.0,Postgraduate study,4.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat approve,Approve,3.0,2.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,62.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,1.0,1.0,Female,Non black female,White women,White female,White female,"Cities 10,000-50,000",Small Cities/Rural, Virginia,Election day exit poll,2.0,5.0,2.0,3.0,2.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,8.0,4.0,65+,Low Density Rural,Rural,Rural,Very downscale,24202.0,0.633592426776886
1161072.0,2.0,3.0,,,,Not complete,2.0,3.0,2.0,,Call 1,5.0,,,,,3.0,,,,,,Somewhat approve,Approve,3.0,,Good,Excellent/Good,,,,,,,27.0,1.0,White,State questionnaire,White,South,,,,2.0,,,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Virginia,Election day exit poll,2.0,3.0,1.0,,,1.0,Version 1,No,,,,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,24121.0,0.884778797626495
1161071.0,1.0,2.0,A few times a month,A few times a month/A few times a year,All others,Complete,2.0,2.0,1.0,No,Call 1,3.0,2.0,1.0,2.0,Some college or associate degree,2.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",Strongly approve,Approve,3.0,3.0,Good,Excellent/Good,Independent/Something else,Non black non Democrat,White Independents,Something else,Liberal,2.0,72.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,1.0,1.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,1.0,2.0,1.0,2.0,1.0,1.0,Version 1,Yes,Protestant/Other Christian,All others,All others,3.0,3.0,4.0,5.0,3.0,17-64,High Density Urban,Urban,Urban Core,Very downscale,23663.0,1.15303766727448
