ID,ABORT2,ABORTION,AGE3,AGE60,AGE65,AGE9,ATTEND,ATTEND2,ATTREL,BACKSIDE,BEATDEM,BORNINSC,BREAKREP,BREAKRP2,BRNAGAIN,BUSHANG08,BUSHANG2,CALL,CDNUM,CHANGEREP,COLLEDUC,EDUC,GEOCODE,GETAHEAD,HSEDUC,IMMPRIME,INC100K,INC50K,INCOME07,ISSIA08R,ISSVQUAL,MOVETOSC,OVER65,PARTY,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08R,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN8,RELWHITE,RPRS08,SCRPRS08,SEX,SEXRACE,SEXWHITE,SHAREREL,SHARERL2,SIZEPLAC,SIZEPLC3,STANUM,TAXPREF,TELEPOLL,TIME3D,TIMEPR,TIMEWK,VERSION,VETVOTER,WHITEREL,WHTEVANG,WPROTBRN,XAGE,XAGE60,XAGE65,XAGE9,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
535777.0,2.0,4.0,18-29,18-29,25-29,25-29,Once a week,More than once a week/Once a week,All others,Complete,3.0,1.0,3.0,2.0,Yes,2.0,1.0,Call 2,3.0,2.0,2.0,Postgraduate study,1.0,2.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,My candidates position on the issues,1.0,18-64,Republican,Republican,Conservative,4.0,61.0,9.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,2.0,Male,White male,White male,1.0,1.0,"Cities 10,000-50,000",Small Cities/Rural,South Carolina,2.0,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,1.0,1.0,2.0,2.0,17-64,Town,Rural,Rural,Upscale,29649.0,0.938303887844086
535771.0,2.0,4.0,30-59,30-44,30-39,30-39,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,4.0,2.0,Yes,2.0,1.0,Call 2,2.0,2.0,2.0,Postgraduate study,2.0,2.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",2.0,My candidates position on the issues,3.0,18-64,Republican,Republican,Conservative,5.0,100.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,Female,White female,White female,2.0,1.0,Suburbs,Suburbs,South Carolina,2.0,Election day exit poll,2.0,3.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,3.0,3.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,29036.0,0.93758088350296
538097.0,2.0,4.0,18-29,18-29,18-24,18-24,More than once a week,More than once a week/Once a week,All others,Complete,3.0,1.0,2.0,1.0,Yes,2.0,1.0,Call 3,3.0,2.0,1.0,High school graduate,1.0,2.0,1.0,1.0,100k or more,50k or more,"$100,000-$149,999",3.0,My candidates leadership/personal qualities,1.0,18-64,Republican,Republican,Moderate,3.0,89.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,2.0,Male,White male,White male,1.0,1.0,Suburbs,Suburbs,South Carolina,1.0,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,1.0,1.0,1.0,1.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,29642.0,1.44354438781738
538096.0,2.0,4.0,30-59,45-59,50-64,50-59,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,1.0,1.0,Yes,2.0,1.0,Call 3,3.0,2.0,1.0,Some college or associate degree,1.0,2.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,My candidates position on the issues,1.0,18-64,Republican,Republican,Conservative,5.0,89.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,Female,White female,White female,1.0,1.0,Suburbs,Suburbs,South Carolina,9.0,Election day exit poll,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,29642.0,1.29261231422424
538095.0,2.0,4.0,30-59,30-44,30-39,30-39,A few times a month,A few times a month/A few times a year,All others,Complete,5.0,2.0,1.0,1.0,Yes,3.0,2.0,Call 3,3.0,2.0,1.0,Some college or associate degree,1.0,2.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,My candidates position on the issues,3.0,18-64,Republican,Republican,Conservative,5.0,89.0,2.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,2.0,2.0,Female,Non white female,Non white,1.0,1.0,Suburbs,Suburbs,South Carolina,2.0,Election day exit poll,1.0,2.0,1.0,Version 1,No,Non-white,All others,All others,2.0,2.0,3.0,3.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,29642.0,1.29261231422424
538094.0,2.0,4.0,30-59,30-44,30-39,30-39,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,1.0,1.0,1.0,Yes,2.0,1.0,Call 3,3.0,4.0,2.0,College graduate,1.0,3.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,My candidates leadership/personal qualities,1.0,18-64,Republican,Republican,Moderate,3.0,89.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,Female,White female,White female,1.0,1.0,Suburbs,Suburbs,South Carolina,1.0,Election day exit poll,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,3.0,3.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,29642.0,1.29261231422424
538093.0,2.0,3.0,30-59,30-44,30-39,30-39,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,3.0,2.0,Yes,2.0,1.0,Call 3,3.0,3.0,2.0,College graduate,1.0,2.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,My candidates leadership/personal qualities,1.0,18-64,Republican,Republican,Moderate,3.0,89.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,Male,White male,White male,1.0,1.0,Suburbs,Suburbs,South Carolina,1.0,Election day exit poll,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,3.0,3.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,29642.0,1.26199424266815
538086.0,,,,,,,,,,Not complete,,1.0,3.0,2.0,,1.0,1.0,Call 3,1.0,,,,3.0,,,,,,,9.0,My candidates position on the issues,1.0,,,,,,62.0,2.0,White,State questionnaire,White,South,,,,2.0,2.0,Female,White female,White female,1.0,1.0,Suburbs,Suburbs,South Carolina,,Election day exit poll,1.0,1.0,1.0,Version 1,No,,,,,,,,,Town,80s Suburbs,Urban Perimeter,Upscale,29575.0,1.25186395645142
538082.0,1.0,1.0,30-59,45-59,40-49,45-49,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,2.0,2.0,1.0,No,4.0,2.0,Call 3,2.0,2.0,2.0,Postgraduate study,2.0,1.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",2.0,My candidates leadership/personal qualities,3.0,18-64,Republican,Republican,Moderate,3.0,99.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,Female,White female,White female,2.0,1.0,Suburbs,Suburbs,South Carolina,2.0,Election day exit poll,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,4.0,5.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Very upscale,29210.0,0.738095581531525
538081.0,2.0,3.0,30-59,30-44,30-39,30-39,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,3.0,1.0,2.0,1.0,Yes,1.0,1.0,Call 3,1.0,5.0,2.0,College graduate,4.0,2.0,2.0,1.0,100k or more,50k or more,"$200,000 or more",3.0,My candidates leadership/personal qualities,1.0,18-64,Republican,Republican,Conservative,4.0,44.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,Male,White male,White male,2.0,1.0,Suburbs,Suburbs,South Carolina,2.0,Election day exit poll,2.0,3.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,3.0,3.0,17-64,Town,80s Suburbs,High-Growth Suburban Perimeter,Upscale,29576.0,1.28471159934998
538079.0,2.0,3.0,30-59,45-59,40-49,45-49,More than once a week,More than once a week/Once a week,All others,Complete,2.0,2.0,2.0,1.0,Yes,2.0,1.0,Call 3,3.0,2.0,2.0,College graduate,1.0,2.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,My candidates leadership/personal qualities,2.0,18-64,Republican,Republican,Conservative,5.0,6.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,2.0,Female,White female,White female,1.0,1.0,"Cities 10,000-50,000",Small Cities/Rural,South Carolina,2.0,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,4.0,5.0,17-64,Town,Rural,Rural,Very upscale,29621.0,1.00823760032654
538073.0,2.0,4.0,60+,60+,65+,65-74,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,3.0,2.0,2.0,1.0,No,3.0,2.0,Call 3,4.0,2.0,2.0,Postgraduate study,1.0,1.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",9.0,My candidates position on the issues,4.0,65+,Independent/Something else,Independent,Conservative,4.0,53.0,2.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,2.0,2.0,Male,White male,White male,3.0,2.0,Suburbs,Suburbs,South Carolina,2.0,Election day exit poll,1.0,2.0,1.0,Version 1,Yes,Catholic,All others,All others,4.0,4.0,6.0,8.0,65+,Suburb,80s Suburbs,Urban Perimeter,Very upscale,29615.0,1.05237793922424
538066.0,2.0,3.0,30-59,45-59,50-64,50-59,Once a week,More than once a week/Once a week,All others,Complete,2.0,2.0,4.0,2.0,Yes,3.0,2.0,Call 3,1.0,2.0,1.0,Some college or associate degree,4.0,2.0,2.0,3.0,,,,1.0,My candidates leadership/personal qualities,3.0,18-64,Republican,Republican,Conservative,5.0,44.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,2.0,Male,White male,White male,1.0,1.0,Suburbs,Suburbs,South Carolina,2.0,Election day exit poll,2.0,3.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,17-64,Town,80s Suburbs,High-Growth Suburban Perimeter,Upscale,29576.0,1.28471159934998
538063.0,2.0,3.0,30-59,45-59,50-64,50-59,More than once a week,More than once a week/Once a week,All others,Complete,2.0,1.0,1.0,1.0,No,2.0,1.0,Call 3,2.0,2.0,1.0,High school graduate,1.0,3.0,1.0,3.0,,,,9.0,My candidates leadership/personal qualities,1.0,18-64,Independent/Something else,Independent,Conservative,5.0,103.0,4.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,2.0,Female,White female,White female,9.0,9.0,Suburbs,Suburbs,South Carolina,1.0,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,29070.0,1.00823760032654
538060.0,2.0,4.0,60+,60+,65+,65-74,More than once a week,More than once a week/Once a week,All others,Complete,2.0,2.0,2.0,1.0,Yes,2.0,1.0,Call 3,1.0,2.0,2.0,College graduate,3.0,2.0,2.0,3.0,Less than 100k,Less than 50k,"$15,000-$29,999",9.0,My candidates position on the issues,3.0,65+,Republican,Republican,Conservative,5.0,62.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,2.0,Female,White female,White female,2.0,1.0,Suburbs,Suburbs,South Carolina,2.0,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,8.0,65+,Town,80s Suburbs,Urban Perimeter,Upscale,29575.0,1.25186395645142
538053.0,2.0,4.0,60+,60+,65+,65-74,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,5.0,2.0,3.0,2.0,Yes,4.0,2.0,Call 3,4.0,4.0,2.0,College graduate,1.0,2.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",9.0,My candidates leadership/personal qualities,4.0,65+,Republican,Republican,Conservative,5.0,53.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,Female,White female,White female,1.0,1.0,Suburbs,Suburbs,South Carolina,2.0,Election day exit poll,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,8.0,65+,Suburb,80s Suburbs,Urban Perimeter,Very upscale,29615.0,1.07791030406952
538051.0,2.0,4.0,18-29,18-29,25-29,25-29,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,3.0,2.0,Yes,2.0,1.0,Call 3,4.0,3.0,2.0,Postgraduate study,1.0,2.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,My candidates leadership/personal qualities,2.0,18-64,Republican,Republican,Conservative,5.0,111.0,9.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,Female,White female,White female,1.0,1.0,Suburbs,Suburbs,South Carolina,1.0,Election day exit poll,1.0,1.0,1.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,1.0,1.0,2.0,2.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,29369.0,1.06785404682159
538038.0,2.0,4.0,30-59,30-44,40-49,40-44,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,2.0,3.0,2.0,Yes,2.0,1.0,Call 3,4.0,2.0,1.0,High school graduate,1.0,2.0,1.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,My candidates position on the issues,4.0,18-64,Republican,Republican,Conservative,5.0,58.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,Female,White female,White female,1.0,1.0,Suburbs,Suburbs,South Carolina,1.0,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,4.0,4.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,29673.0,1.22955811023712
538034.0,2.0,3.0,18-29,18-29,18-24,18-24,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,2.0,1.0,Yes,2.0,1.0,Call 3,4.0,2.0,2.0,Postgraduate study,1.0,2.0,2.0,1.0,100k or more,50k or more,"$100,000-$149,999",3.0,My candidates position on the issues,1.0,18-64,Republican,Republican,Moderate,3.0,111.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,Female,White female,White female,1.0,1.0,Suburbs,Suburbs,South Carolina,2.0,Election day exit poll,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,1.0,1.0,1.0,1.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,29369.0,1.06785404682159
538033.0,2.0,3.0,60+,60+,50-64,60-64,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,6.0,2.0,3.0,2.0,Yes,2.0,1.0,Call 3,5.0,2.0,1.0,Some college or associate degree,2.0,2.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,My candidates position on the issues,4.0,18-64,Republican,Republican,Conservative,4.0,69.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,Female,White female,White female,2.0,1.0,Rural,Small Cities/Rural,South Carolina,2.0,Election day exit poll,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,4.0,5.0,7.0,17-64,Low Density Rural,Rural,Rural,Upscale,29078.0,0.704038202762604
535696.0,2.0,4.0,30-59,45-59,40-49,45-49,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,2.0,3.0,2.0,,2.0,1.0,Call 2,4.0,2.0,1.0,Some college or associate degree,1.0,2.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,My candidates position on the issues,2.0,18-64,Republican,Republican,Conservative,5.0,105.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,Male,White male,White male,2.0,1.0,Suburbs,Suburbs,South Carolina,1.0,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,All others,,3.0,3.0,4.0,5.0,17-64,Town,70s Suburbs,Urban Perimeter,Upscale,29316.0,1.49144768714905
538027.0,2.0,3.0,60+,60+,50-64,60-64,More than once a week,More than once a week/Once a week,All others,Complete,2.0,1.0,3.0,2.0,Yes,2.0,1.0,Call 3,2.0,6.0,1.0,High school graduate,1.0,2.0,1.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,My candidates position on the issues,1.0,18-64,Republican,Republican,Conservative,4.0,103.0,4.0,White,State questionnaire,White,South,Something else,Something else,4.0,2.0,2.0,Male,White male,White male,1.0,1.0,Suburbs,Suburbs,South Carolina,2.0,Election day exit poll,1.0,2.0,1.0,Version 1,Yes,Something else,White Born-again/Evangelical Christians,All others,3.0,4.0,5.0,7.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,29070.0,1.17866325378418
538026.0,2.0,4.0,30-59,30-44,30-39,30-39,Once a week,More than once a week/Once a week,All others,Complete,2.0,2.0,3.0,2.0,No,3.0,2.0,Call 3,6.0,2.0,2.0,College graduate,4.0,2.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,My candidates position on the issues,2.0,18-64,Republican,Republican,Conservative,4.0,22.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,2.0,Male,White male,White male,2.0,1.0,"Cities 50,000-500,000","Cities over 50,000",South Carolina,2.0,Election day exit poll,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,All others,All others,2.0,2.0,3.0,3.0,17-64,Suburb,Urban,Urban Core,Very downscale,29405.0,1.25616240501404
538025.0,2.0,4.0,30-59,30-44,30-39,30-39,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,4.0,2.0,Yes,1.0,1.0,Call 3,4.0,2.0,2.0,College graduate,1.0,1.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,My candidates position on the issues,1.0,18-64,Republican,Republican,Moderate,3.0,109.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,Female,White female,White female,1.0,1.0,"Cities 10,000-50,000",Small Cities/Rural,South Carolina,1.0,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,3.0,3.0,17-64,Suburb,Rural,Rural,Very upscale,29307.0,1.16910874843597
535684.0,2.0,4.0,30-59,45-59,50-64,50-59,Once a week,More than once a week/Once a week,All others,Complete,2.0,1.0,1.0,1.0,Yes,2.0,1.0,Call 2,4.0,2.0,1.0,High school graduate,1.0,2.0,1.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,Omit,1.0,18-64,Republican,Republican,Conservative,5.0,105.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,2.0,Male,White male,White male,1.0,1.0,Suburbs,Suburbs,South Carolina,9.0,Election day exit poll,1.0,1.0,1.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,17-64,Town,70s Suburbs,Urban Perimeter,Upscale,29316.0,1.49144768714905
535676.0,2.0,4.0,30-59,30-44,40-49,40-44,More than once a week,More than once a week/Once a week,All others,Complete,2.0,1.0,1.0,1.0,Yes,2.0,1.0,Call 2,4.0,2.0,2.0,College graduate,1.0,2.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",9.0,My candidates leadership/personal qualities,1.0,18-64,Republican,Republican,Conservative,4.0,105.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,2.0,Female,White female,White female,1.0,1.0,Suburbs,Suburbs,South Carolina,9.0,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,4.0,4.0,17-64,Town,70s Suburbs,Urban Perimeter,Upscale,29316.0,1.52763271331787
538002.0,2.0,3.0,30-59,30-44,40-49,40-44,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,3.0,2.0,Yes,2.0,1.0,Call 3,3.0,2.0,2.0,College graduate,1.0,2.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",4.0,My candidates position on the issues,4.0,18-64,Republican,Republican,Conservative,4.0,84.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,Male,White male,White male,1.0,1.0,Rural,Small Cities/Rural,South Carolina,2.0,Election day exit poll,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,4.0,4.0,17-64,Low Density Rural,Rural,Rural,Downscale,29696.0,0.86346971988678
