ID,ABORT2,ABORTION,AGE3,AGE60,AGE65,AGE9,AGEBLACK,AGEBYRACE,ATTEND,ATTEND2,ATTREL,BACKSIDE,BEATDEMOH,BRNAGAIN,CALL,CDNUM,COLLEDUC,EDUC,GEOCODE,HSEDUC,IMMPRIME,INC100K,INC50K,INCOME07,ISSIA08R,MCCONSRV,NEC,NEC2,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08R,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN8,RELWHITE,RPRS08,SATISHUCK,SATHUCK2,SATISMCCN,SATMCCN2,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME3D,TIMEPR,TIMEWK,TLKRADIO,TLKRADI2,USRELR,VERSION,VETVOTER,WHITEREL,WHTEVANG,WIRPRS08,WPROTBRN,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1199429.0,2.0,4.0,30-59,45-59,40-49,45-49,Black 45-59,Black 45-59,More than once a week,More than once a week/Once a week,All others,Complete,2.0,Yes,Call 2,4.0,1.0,High school graduate,1.0,1.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",4.0,3.0,Not so good,Not so good/Poor,18-64,Republican,Black non Democrat,All Republicans,Republican,Conservative,5.0,47.0,2.0,Black,State questionnaire,Black,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,9.0,2.0,1.0,1.0,2.0,1.0,Male,Black male,Black men,Non white male,Non white,"Cities 50,000-500,000","Cities over 50,000",Wisconsin,Election day exit poll,2.0,5.0,2.0,2.0,1.0,1.0,Version 1,No,Non-white,All others,1.0,All others,3.0,3.0,4.0,5.0,7.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,53220.0,1.25741827487946
1199331.0,2.0,4.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,No,Call 1,1.0,2.0,College graduate,3.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,3.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,31.0,2.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,2.0,1.0,1.0,2.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Wisconsin,Election day exit poll,2.0,5.0,2.0,3.0,2.0,1.0,Version 1,No,Catholic,All others,1.0,All others,2.0,2.0,4.0,4.0,2.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Very downscale,53140.0,0.893101513385773
1199210.0,2.0,4.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,Yes,Call 1,8.0,1.0,Some college or associate degree,4.0,2.0,1.0,100k or more,50k or more,"$100,000-$149,999",2.0,2.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,2.0,2.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,2.0,1.0,1.0,2.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Wisconsin,Election day exit poll,2.0,5.0,2.0,1.0,1.0,2.0,Version 1,No,Catholic,White Born-again/Evangelical Christians,1.0,All others,3.0,3.0,5.0,6.0,3.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,54301.0,0.984476089477539
1199186.0,2.0,4.0,60+,60+,65+,65-74,Non black 60+,White 60+,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,Yes,Call 1,8.0,1.0,High school graduate,4.0,1.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",9.0,2.0,Omit,Omit,65+,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,4.0,2.0,2.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,2.0,1.0,1.0,2.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Wisconsin,Election day exit poll,2.0,4.0,2.0,2.0,1.0,1.0,Version 1,No,Catholic,White Born-again/Evangelical Christians,1.0,All others,4.0,4.0,6.0,8.0,4.0,65+,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,54301.0,0.979673504829407
1199168.0,2.0,3.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,No,Call 1,8.0,2.0,Postgraduate study,4.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,2.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,2.0,2.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,2.0,2.0,1.0,2.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Wisconsin,Election day exit poll,1.0,1.0,1.0,2.0,1.0,2.0,Version 1,No,Catholic,All others,1.0,All others,2.0,2.0,4.0,4.0,2.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,54301.0,0.984476089477539
1199154.0,1.0,2.0,18-29,18-29,25-29,25-29,Non black 18-29,White 18-29,Never,Never,Catholic/Do not attend weekly,Complete,2.0,No,Call 1,8.0,1.0,High school graduate,4.0,1.0,3.0,Less than 100k,Less than 50k,"Under $15,000",2.0,3.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,2.0,3.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,4.0,4.0,2.0,1.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Wisconsin,Election day exit poll,1.0,2.0,1.0,4.0,2.0,2.0,Version 1,No,Catholic,All others,2.0,All others,1.0,1.0,2.0,2.0,1.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,54301.0,1.09012293815613
1199145.0,2.0,4.0,60+,60+,65+,65-74,Non black 60+,White 60+,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,Yes,Call 1,8.0,1.0,High school graduate,4.0,1.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,3.0,Good,Excellent/Good,65+,Republican,Non black non Democrat,All Republicans,Republican,Liberal,1.0,2.0,3.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,4.0,4.0,2.0,1.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Wisconsin,Election day exit poll,2.0,4.0,2.0,4.0,2.0,2.0,Version 1,No,Catholic,White Born-again/Evangelical Christians,2.0,All others,4.0,4.0,6.0,8.0,4.0,65+,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,54301.0,1.08676624298096
1199137.0,2.0,3.0,60+,60+,50-64,60-64,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,No,Call 1,8.0,1.0,Some college or associate degree,4.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,3.0,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,2.0,2.0,2.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,4.0,2.0,1.0,2.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Wisconsin,Election day exit poll,2.0,4.0,2.0,2.0,1.0,2.0,Version 1,Yes,Catholic,All others,2.0,All others,3.0,4.0,5.0,7.0,4.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,54301.0,1.16734898090363
1198963.0,1.0,1.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,No,Call 1,4.0,2.0,College graduate,1.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",4.0,2.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,47.0,3.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,4.0,3.0,2.0,3.0,2.0,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000",Wisconsin,Election day exit poll,1.0,1.0,1.0,1.0,1.0,2.0,Version 1,No,Catholic,All others,2.0,All others,2.0,2.0,3.0,3.0,2.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,53220.0,1.09557259082794
1198957.0,2.0,3.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,,Call 1,4.0,1.0,Some college or associate degree,1.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",4.0,3.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,47.0,2.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,4.0,2.0,1.0,1.0,1.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000",Wisconsin,Election day exit poll,2.0,4.0,2.0,2.0,1.0,9.0,Version 1,Yes,Catholic,All others,2.0,All others,3.0,3.0,4.0,5.0,3.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,53220.0,1.17680835723877
1198949.0,2.0,4.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,,,,Not complete,2.0,,Call 1,4.0,,,1.0,,,,,,4.0,3.0,Not so good,Not so good/Poor,18-64,,,,,,,47.0,2.0,White,State questionnaire,White,Midwest,,,,4.0,,,,,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000",Wisconsin,Election day exit poll,2.0,5.0,2.0,3.0,2.0,,Version 1,Yes,,,2.0,,3.0,3.0,5.0,6.0,3.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,53220.0,1.17680835723877
1198941.0,2.0,3.0,30-59,45-59,40-49,45-49,Black 45-59,Black 45-59,More than once a week,More than once a week/Once a week,All others,Complete,2.0,Yes,Call 1,4.0,2.0,Postgraduate study,1.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,2.0,Not so good,Not so good/Poor,18-64,Independent/Something else,Black non Democrat,Black Indpendents,Independent,Conservative,4.0,47.0,1.0,Black,State questionnaire,Black,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,9.0,4.0,2.0,1.0,1.0,1.0,Female,Black female,Black women,Non white female,Non white,"Cities 50,000-500,000","Cities over 50,000",Wisconsin,Election day exit poll,1.0,1.0,1.0,4.0,2.0,2.0,Version 1,No,Non-white,All others,2.0,All others,3.0,3.0,4.0,5.0,7.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,53220.0,0.832142949104309
1198932.0,2.0,3.0,60+,60+,65+,75 or over,Non black 60+,White 60+,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,No,Call 1,4.0,1.0,High school graduate,1.0,1.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",2.0,3.0,Good,Excellent/Good,65+,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,47.0,4.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,4.0,2.0,1.0,1.0,1.0,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000",Wisconsin,Election day exit poll,2.0,4.0,2.0,2.0,1.0,2.0,Version 1,,Catholic,All others,2.0,All others,4.0,4.0,6.0,9.0,4.0,65+,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,53220.0,1.17106759548187
1198927.0,9.0,9.0,60+,60+,65+,65-74,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,,Call 1,4.0,1.0,Some college or associate degree,1.0,2.0,3.0,Less than 100k,Less than 50k,"$15,000-$29,999",4.0,3.0,Good,Excellent/Good,65+,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,47.0,2.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,4.0,2.0,1.0,2.0,1.0,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000",Wisconsin,Election day exit poll,2.0,5.0,2.0,3.0,2.0,2.0,Version 1,No,Catholic,All others,2.0,All others,4.0,4.0,6.0,8.0,4.0,65+,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,53220.0,1.17106759548187
1198871.0,2.0,4.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,,Call 1,1.0,2.0,College graduate,3.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",4.0,2.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,33.0,3.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,4.0,2.0,1.0,1.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Wisconsin,Election day exit poll,2.0,4.0,2.0,4.0,2.0,9.0,Version 1,No,Catholic,All others,2.0,All others,3.0,3.0,5.0,6.0,3.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Very downscale,53140.0,1.28186678886414
1198863.0,2.0,3.0,18-29,18-29,25-29,25-29,Non black 18-29,White 18-29,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,No,Call 1,1.0,1.0,High school graduate,3.0,1.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",2.0,3.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,33.0,2.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,4.0,3.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Wisconsin,Election day exit poll,1.0,2.0,1.0,2.0,1.0,2.0,Version 1,No,Catholic,All others,2.0,All others,1.0,1.0,2.0,2.0,1.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Very downscale,53140.0,1.19122529029846
1198857.0,2.0,4.0,60+,60+,65+,65-74,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,No,Call 1,1.0,2.0,College graduate,3.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",4.0,2.0,Excellent,Excellent/Good,65+,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,33.0,3.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,4.0,2.0,1.0,1.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Wisconsin,Election day exit poll,2.0,5.0,2.0,2.0,1.0,2.0,Version 1,Yes,Catholic,All others,2.0,All others,4.0,4.0,6.0,8.0,4.0,65+,High Density Urban,60s Suburbs,Urban Perimeter,Very downscale,53140.0,1.37019908428192
1198851.0,2.0,3.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,Yes,Call 1,1.0,1.0,Some college or associate degree,3.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,3.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,33.0,4.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,4.0,2.0,1.0,1.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Wisconsin,Election day exit poll,2.0,5.0,2.0,2.0,1.0,2.0,Version 1,No,Catholic,White Born-again/Evangelical Christians,2.0,All others,3.0,3.0,4.0,5.0,3.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Very downscale,53140.0,1.28186678886414
1198841.0,2.0,4.0,60+,60+,50-64,60-64,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,No,Call 1,1.0,1.0,Some college or associate degree,3.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,3.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,33.0,3.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,3.0,2.0,1.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Wisconsin,Election day exit poll,2.0,4.0,2.0,1.0,1.0,2.0,Version 1,No,Protestant/Other Christian,All others,2.0,All others,3.0,4.0,5.0,7.0,4.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Very downscale,53140.0,1.27561354637146
1200888.0,2.0,3.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,No,Call 3,8.0,2.0,Postgraduate study,4.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,3.0,Poor,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,2.0,3.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,4.0,2.0,1.0,1.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Wisconsin,Election day exit poll,2.0,5.0,2.0,1.0,1.0,2.0,Version 1,No,Catholic,All others,2.0,All others,2.0,2.0,4.0,4.0,2.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,54301.0,1.01670598983765
1200881.0,2.0,3.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,A few times a month,A few times a month/A few times a year,All others,Complete,2.0,Yes,Call 3,8.0,2.0,Postgraduate study,4.0,2.0,1.0,100k or more,50k or more,"$200,000 or more",2.0,3.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,2.0,3.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,4.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Wisconsin,Election day exit poll,2.0,4.0,2.0,1.0,1.0,2.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,2.0,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,4.0,4.0,2.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,54301.0,1.09209382534027
1200855.0,2.0,3.0,60+,60+,50-64,60-64,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,No,Call 3,8.0,1.0,Some college or associate degree,4.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,9.0,Poor,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,2.0,3.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,4.0,4.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Wisconsin,Election day exit poll,2.0,3.0,1.0,2.0,1.0,2.0,Version 1,No,Catholic,All others,2.0,All others,3.0,4.0,5.0,7.0,4.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,54301.0,1.08676624298096
1200816.0,2.0,3.0,60+,60+,65+,65-74,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,No,Call 3,8.0,2.0,Postgraduate study,4.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",4.0,1.0,Good,Excellent/Good,65+,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,2.0,4.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,4.0,3.0,2.0,1.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Wisconsin,Election day exit poll,2.0,4.0,2.0,4.0,2.0,2.0,Version 1,No,Catholic,All others,2.0,All others,4.0,4.0,6.0,8.0,4.0,65+,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,54301.0,1.08676624298096
1200805.0,2.0,3.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,No,Call 3,8.0,2.0,Postgraduate study,4.0,2.0,2.0,100k or more,50k or more,"$200,000 or more",4.0,3.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,2.0,2.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,4.0,2.0,1.0,1.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Wisconsin,Election day exit poll,2.0,5.0,2.0,3.0,2.0,2.0,Version 1,No,Catholic,All others,2.0,All others,3.0,3.0,5.0,6.0,3.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,54301.0,1.01670598983765
1200685.0,2.0,3.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,No,Call 3,1.0,2.0,College graduate,3.0,2.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",2.0,2.0,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Something else,Moderate,3.0,31.0,2.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,4.0,2.0,1.0,2.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Wisconsin,Election day exit poll,1.0,1.0,1.0,2.0,1.0,2.0,Version 1,No,Catholic,All others,2.0,All others,2.0,2.0,4.0,4.0,2.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Very downscale,53140.0,0.817190110683441
1200673.0,1.0,1.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,No,Call 3,1.0,1.0,Some college or associate degree,3.0,2.0,1.0,100k or more,50k or more,"$100,000-$149,999",4.0,3.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,31.0,3.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,3.0,2.0,1.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Wisconsin,Election day exit poll,2.0,4.0,2.0,3.0,2.0,2.0,Version 1,No,Protestant/Other Christian,All others,2.0,All others,3.0,3.0,5.0,6.0,3.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Very downscale,53140.0,0.760779023170471
1200662.0,2.0,3.0,18-29,18-29,18-24,18-24,Non black 18-29,White 18-29,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,No,Call 3,1.0,1.0,Did not complete high school,3.0,1.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,3.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,31.0,3.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,4.0,2.0,1.0,1.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Wisconsin,Election day exit poll,2.0,4.0,2.0,3.0,2.0,2.0,Version 1,No,Catholic,All others,2.0,All others,1.0,1.0,1.0,1.0,1.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Very downscale,53140.0,0.759406089782715
