ID,AGE3,AGE60,AGE65,AGE9,AGEBLACK,AGEBYRACE,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAKDEM,BREAKDM2,CALL,CDNUM,CHIEFDST,COLLEDUC,DPRS08,DPRS08ST,EDUC,FAVPAT,FAVPAT2,GENDISS,GENDISS2,GEOCODE,GETAHEAD,HSEDUC,INC100K,INC50K,INCOME07,ISSIA08D,LATINO,MADPRS08,MARRIED,NEC,NEC2,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08D,QRACEAI,QTYPE,RACE,RACEISS,RACEISS2,REGION,REL5,RELIGN8,RELWHITE,SATCLIN,SATISDEM,SATOBAM,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWED,SEXWHITE,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME3D,TIMEPR,TIMEWK,UNFAIRSC,UNFRCLIN,UNFROBAM,UNION4,UNIONHH,UNIONMEM,UNIONVOT,UNITEST,VERSION,WHITEREL,WOMENWED,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1123997.0,60+,60+,50-64,60-64,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,1.0,Call 3,1.0,1.0,2.0,2.0,1.0,Postgraduate study,2.0,1.0,3.0,2.0,5.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,No,1.0,No,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,47.0,1.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Non-married women,White female,Suburbs,Suburbs,Massachusetts,Election day exit poll,1.0,2.0,1.0,3.0,1.0,Barack Obama did,No one does,No,No,No,1.0,Version 1,Catholic,2.0,3.0,4.0,5.0,7.0,4.0,17-64,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,1050.0,0.997397005558014
1114805.0,60+,60+,65+,65-74,Non black 60+,White 60+,Never,Never,Catholic/Do not attend weekly,Complete,4.0,2.0,Call 2,10.0,1.0,2.0,2.0,1.0,College graduate,3.0,2.0,3.0,2.0,3.0,2.0,2.0,,,,2.0,No,1.0,No,Not so good,Not so good/Poor,65+,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,80.0,3.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Non-married women,White female,Suburbs,Suburbs,Massachusetts,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Catholic,2.0,4.0,4.0,6.0,8.0,4.0,65+,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,2066.0,1.14978897571564
1126327.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,1.0,Call 3,8.0,1.0,1.0,2.0,1.0,Some college or associate degree,2.0,1.0,2.0,1.0,1.0,3.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,1.0,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,14.0,1.0,White,State questionnaire,White,2.0,1.0,East,Catholic,Catholic,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,"Cities over 500,000","Cities over 50,000",Massachusetts,Election day exit poll,2.0,4.0,2.0,4.0,2.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,1.0,Version 1,Catholic,1.0,2.0,2.0,4.0,4.0,2.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very downscale,2124.0,1.58603000640869
1126318.0,30-59,45-59,50-64,50-59,Non black 45-59,Latino 45-59,A few times a month,A few times a month/A few times a year,All others,Complete,1.0,1.0,Call 3,6.0,2.0,1.0,2.0,1.0,Did not complete high school,1.0,1.0,1.0,1.0,1.0,3.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,No,1.0,No,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,Latino Independents,Independent,Conservative,4.0,56.0,2.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,3.0,2.0,East,Something else,Muslim,9.0,1.0,3.0,1.0,Male,Non black male,Latino men,Non white male,Non-married men,Non white,Suburbs,Suburbs,Massachusetts,Election day exit poll,1.0,1.0,1.0,4.0,2.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,1.0,Version 1,Non-white,2.0,3.0,3.0,5.0,6.0,11.0,17-64,Extremely High Density Urban,99.0,High-Growth Suburban Perimeter,Very downscale,1901.0,2.86058664321899
1114652.0,60+,60+,50-64,60-64,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,3.0,2.0,Call 2,10.0,1.0,1.0,2.0,1.0,Some college or associate degree,3.0,2.0,3.0,2.0,3.0,3.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,No,1.0,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,80.0,1.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,Massachusetts,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,1.0,Version 1,Catholic,1.0,3.0,4.0,5.0,7.0,4.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,2066.0,1.14978897571564
1126103.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,3.0,2.0,Call 3,2.0,1.0,2.0,2.0,1.0,Postgraduate study,2.0,1.0,3.0,2.0,4.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",2.0,No,1.0,Yes,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,6.0,3.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,Massachusetts,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,"Yes, I do",Yes,I am,Yes,1.0,Version 1,Catholic,1.0,2.0,2.0,4.0,4.0,2.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,2019.0,1.41405999660492
1107643.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,All others,Complete,4.0,2.0,Call 1,5.0,1.0,2.0,2.0,1.0,College graduate,1.0,1.0,2.0,1.0,4.0,3.0,2.0,100k or more,50k or more,"$100,000-$149,999",3.0,No,1.0,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,29.0,2.0,White,State questionnaire,White,3.0,2.0,East,Something else,Something else,4.0,9.0,9.0,9.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,Massachusetts,Election day exit poll,1.0,2.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Something else,1.0,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,1742.0,1.09896051883698
1105733.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,3.0,2.0,Call 1,1.0,1.0,1.0,2.0,1.0,High school graduate,2.0,1.0,3.0,2.0,4.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,No,1.0,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,51.0,2.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,Massachusetts,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,"Yes, someone else does",Yes,"Member in household, but not voter",No,1.0,Version 1,Catholic,1.0,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,1453.0,1.07064545154572
1126303.0,18-29,18-29,18-24,18-24,,,More than once a week,More than once a week/Once a week,All others,Complete,4.0,2.0,Call 3,2.0,1.0,1.0,2.0,1.0,Some college or associate degree,2.0,1.0,3.0,2.0,4.0,2.0,2.0,100k or more,50k or more,"$150,000-$199,999",2.0,No,1.0,No,Not so good,Not so good/Poor,18-64,Independent/Something else,,,Independent,Moderate,3.0,6.0,2.0,,State questionnaire,,3.0,2.0,East,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,1.0,2.0,Female,,,,Non-married women,,Suburbs,Suburbs,Massachusetts,Election day exit poll,1.0,1.0,1.0,2.0,2.0,Barack Obama did,No one does,No,No,No,1.0,Version 1,Non-white,2.0,1.0,1.0,1.0,1.0,,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,2019.0,1.66248261928558
1114635.0,18-29,18-29,25-29,25-29,Non black 18-29,White 18-29,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,1.0,Call 2,4.0,3.0,2.0,2.0,1.0,Postgraduate study,2.0,1.0,2.0,1.0,1.0,3.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,1.0,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,23.0,1.0,White,State questionnaire,White,2.0,1.0,East,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Non-married women,White female,Suburbs,Suburbs,Massachusetts,Election day exit poll,1.0,2.0,1.0,4.0,2.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,1.0,Version 1,Protestant/Other Christian,2.0,1.0,1.0,2.0,2.0,1.0,17-64,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very upscale,2445.0,1.20605683326721
1107987.0,30-59,45-59,50-64,50-59,,,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,4.0,2.0,Call 1,9.0,1.0,2.0,2.0,1.0,Postgraduate study,2.0,1.0,3.0,2.0,1.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,1.0,No,Poor,Not so good/Poor,18-64,Democrat,,,Democrat,Liberal,2.0,11.0,3.0,,State questionnaire,,3.0,2.0,East,Catholic,Catholic,9.0,1.0,3.0,1.0,,,,,,,"Cities over 500,000","Cities over 50,000",Massachusetts,Election day exit poll,2.0,5.0,2.0,9.0,9.0,Omit,No one does,No,No,No,1.0,Version 1,Non-white,2.0,3.0,3.0,5.0,6.0,,17-64,High Density Urban,Urban,Urban Core,Very downscale,2127.0,0.859907448291779
1114772.0,18-29,18-29,18-24,18-24,Non black 18-29,White 18-29,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,Call 2,4.0,1.0,2.0,2.0,1.0,College graduate,3.0,2.0,3.0,2.0,4.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,No,1.0,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,60.0,1.0,White,State questionnaire,White,3.0,2.0,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Male,Non black male,White men,White male,Non-married men,White male,Suburbs,Suburbs,Massachusetts,Election day exit poll,2.0,3.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Protestant/Other Christian,2.0,1.0,1.0,1.0,1.0,1.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,2048.0,1.56758105754852
1123960.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,3.0,2.0,Call 3,10.0,1.0,2.0,2.0,1.0,Postgraduate study,2.0,1.0,2.0,1.0,3.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",2.0,No,1.0,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,80.0,3.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,Massachusetts,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Catholic,1.0,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,2066.0,0.933925211429596
1114764.0,60+,60+,65+,65-74,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,1.0,Call 2,3.0,1.0,2.0,2.0,1.0,College graduate,3.0,2.0,2.0,1.0,4.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,No,1.0,No,Good,Excellent/Good,65+,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,4.0,3.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Non-married women,White female,Suburbs,Suburbs,Massachusetts,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Catholic,2.0,4.0,4.0,6.0,8.0,4.0,65+,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,2703.0,1.30678188800812
1107620.0,60+,60+,65+,65-74,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,All others,Complete,1.0,1.0,Call 1,4.0,1.0,1.0,2.0,1.0,Some college or associate degree,2.0,1.0,2.0,1.0,4.0,3.0,2.0,Less than 100k,Less than 50k,"Under $15,000",1.0,No,1.0,Yes,Not so good,Not so good/Poor,65+,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,60.0,2.0,White,State questionnaire,White,3.0,2.0,East,Something else,Something else,4.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,Massachusetts,Election day exit poll,2.0,4.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Something else,1.0,4.0,4.0,6.0,8.0,4.0,65+,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,2048.0,1.22561120986938
1126283.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,1.0,Call 3,8.0,1.0,2.0,2.0,1.0,College graduate,3.0,2.0,3.0,2.0,1.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,No,1.0,No,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,14.0,2.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,1.0,3.0,1.0,Male,Non black male,White men,White male,Non-married men,White male,"Cities over 500,000","Cities over 50,000",Massachusetts,Election day exit poll,1.0,1.0,1.0,3.0,1.0,Barack Obama did,No one does,No,No,No,1.0,Version 1,Catholic,2.0,3.0,3.0,5.0,6.0,3.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very downscale,2124.0,1.91198766231537
1114891.0,60+,60+,50-64,60-64,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,All others,Complete,4.0,2.0,Call 2,4.0,2.0,2.0,2.0,1.0,College graduate,3.0,2.0,3.0,2.0,1.0,2.0,2.0,,,,1.0,No,1.0,No,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,23.0,4.0,White,State questionnaire,White,3.0,2.0,East,Jewish,Jewish,3.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Non-married women,White female,Suburbs,Suburbs,Massachusetts,Election day exit poll,1.0,1.0,1.0,3.0,1.0,Barack Obama did,No one does,No,No,No,2.0,Version 1,Jewish,2.0,3.0,4.0,5.0,7.0,4.0,17-64,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very upscale,2445.0,1.13674795627594
1114600.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,1.0,Call 2,2.0,1.0,2.0,2.0,1.0,Postgraduate study,2.0,1.0,2.0,1.0,5.0,3.0,2.0,100k or more,50k or more,"$100,000-$149,999",3.0,No,1.0,No,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,1.0,52.0,3.0,White,State questionnaire,White,3.0,2.0,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Non-married women,White female,Suburbs,Suburbs,Massachusetts,Election day exit poll,2.0,3.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Protestant/Other Christian,2.0,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Very upscale,1106.0,0.914357244968414
1126053.0,18-29,18-29,18-24,18-24,Non black 18-29,White 18-29,Never,Never,All others,Complete,3.0,2.0,Call 3,1.0,1.0,2.0,2.0,1.0,College graduate,2.0,1.0,3.0,2.0,5.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,No,1.0,No,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,2.0,89.0,1.0,White,State questionnaire,White,3.0,2.0,East,None,None,5.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Non-married women,White female,Suburbs,Suburbs,Massachusetts,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,"Yes, I do",Yes,I am,Yes,1.0,Version 1,None,2.0,1.0,1.0,1.0,1.0,1.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Downscale,1085.0,1.33819460868835
1114598.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,4.0,2.0,Call 2,10.0,1.0,2.0,2.0,1.0,Postgraduate study,3.0,2.0,3.0,2.0,1.0,1.0,2.0,100k or more,50k or more,"$100,000-$149,999",2.0,No,1.0,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,77.0,4.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,1.0,1.0,2.0,Male,Non black male,White men,White male,Married men,White male,"Cities 50,000-500,000","Cities over 50,000",Massachusetts,Election day exit poll,2.0,4.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Catholic,2.0,3.0,3.0,5.0,6.0,3.0,17-64,High Density Urban,Urban,Urban Core,Downscale,2169.0,1.14339697360992
1107597.0,60+,60+,50-64,60-64,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,3.0,2.0,Call 1,4.0,1.0,1.0,2.0,1.0,Some college or associate degree,2.0,1.0,3.0,2.0,2.0,3.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,No,1.0,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,84.0,3.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,1.0,1.0,2.0,Male,Non black male,White men,White male,Married men,White male,Suburbs,Suburbs,Massachusetts,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,1.0,Version 1,Catholic,2.0,3.0,4.0,5.0,7.0,4.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,2777.0,1.27634036540985
1126256.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,Never,Never,Catholic/Do not attend weekly,Complete,3.0,2.0,Call 3,6.0,1.0,2.0,2.0,1.0,College graduate,2.0,1.0,3.0,2.0,1.0,3.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,1.0,No,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,56.0,1.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Non-married women,White female,Suburbs,Suburbs,Massachusetts,Election day exit poll,1.0,1.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Catholic,2.0,3.0,3.0,4.0,5.0,3.0,17-64,Extremely High Density Urban,99.0,High-Growth Suburban Perimeter,Very downscale,1901.0,2.37291073799133
1126244.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,4.0,2.0,Call 3,8.0,1.0,1.0,2.0,1.0,Some college or associate degree,2.0,1.0,3.0,2.0,1.0,3.0,2.0,Less than 100k,Less than 50k,"Under $15,000",1.0,No,1.0,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,14.0,2.0,White,State questionnaire,White,2.0,1.0,East,Catholic,Catholic,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Non-married women,White female,"Cities over 500,000","Cities over 50,000",Massachusetts,Election day exit poll,2.0,4.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,1.0,Version 1,Catholic,2.0,2.0,2.0,3.0,3.0,2.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very downscale,2124.0,1.58603000640869
1107579.0,30-59,45-59,40-49,45-49,Non black 45-59,All other,Omit,Omit,Omit,Complete,4.0,2.0,Call 1,8.0,1.0,2.0,2.0,1.0,Postgraduate study,4.0,2.0,3.0,2.0,1.0,2.0,2.0,,,,1.0,No,1.0,,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,All other,Independent,Liberal,2.0,18.0,3.0,Asian,State questionnaire,Asian,3.0,2.0,East,,,9.0,1.0,1.0,2.0,Female,Non black female,All other races,Non white female,,Non white,"Cities over 500,000","Cities over 50,000",Massachusetts,Election day exit poll,2.0,3.0,1.0,2.0,2.0,Barack Obama did,No one does,No,No,No,9.0,Version 1,Non-white,2.0,3.0,3.0,4.0,5.0,13.0,17-64,Extremely High Density Urban,Urban,Urban Core,Upscale,2135.0,0.904775023460388
1114573.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,1.0,Call 2,9.0,1.0,2.0,2.0,1.0,College graduate,2.0,1.0,3.0,2.0,1.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",3.0,No,1.0,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,11.0,3.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Non-married women,White female,"Cities over 500,000","Cities over 50,000",Massachusetts,Election day exit poll,1.0,2.0,1.0,3.0,1.0,Barack Obama did,No one does,No,No,No,1.0,Version 1,Catholic,2.0,3.0,3.0,5.0,6.0,3.0,17-64,High Density Urban,Urban,Urban Core,Very downscale,2127.0,0.894346058368683
1107573.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,3.0,2.0,Call 1,3.0,3.0,1.0,2.0,1.0,Some college or associate degree,2.0,1.0,3.0,2.0,4.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,No,1.0,Yes,Good,Excellent/Good,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,4.0,1.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,Massachusetts,Election day exit poll,2.0,4.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Catholic,1.0,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,2703.0,1.06144392490387
1108264.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Never,Never,All others,Complete,1.0,1.0,Call 1,8.0,1.0,1.0,2.0,1.0,High school graduate,2.0,1.0,2.0,1.0,1.0,1.0,1.0,100k or more,50k or more,"$200,000 or more",2.0,No,1.0,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,25.0,3.0,White,State questionnaire,White,2.0,1.0,East,None,None,5.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,"Cities 50,000-500,000","Cities over 50,000",Massachusetts,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,1.0,Version 1,None,1.0,3.0,3.0,5.0,6.0,3.0,17-64,Extremely High Density Urban,Urban,Urban Core,Upscale,2139.0,0.948240995407104
