ID,AGE3,AGE60,AGE65,AGE9,ATTEND,ATTEND2,ATTREL,BACKSIDE,BCLIN3RD,BEATREP,BREAKDEM,BREAKDM2,BUSHANG08,BUSHANG2,CALL,CDNUM,CHIEFDEM,CHILD,COLLEDUC,DESCRIBPR,DPRS08,ECONWORR,ECOWORR2,EDUC,FAVBILL,FAVBILL2,FAVEDW,FAVEDW2,FAVHCLIN,FAVHCLN2,FAVOBAM,FAVOBAM2,FTEVER,FTPRIM,FTVOTEP,GEOCODE,GETAHEAD,GLOBWARM,HEALTHDEM,HONEST08,HSEDUC,INC100K,INC50K,INCOME07,IRAQKEEP,ISSIA08D,ISSVQUAL,LEADERD,MARCHILD,MARRIED,MARRIEDMOM,MOMS,NEC,NEC2,OVER65,PARENTS,PARTY,PARTYID,PHIL3,PHIL5,PRECINCT,PRSNH08D,QLTNH08D,QRACEAI,QTYPE,RACE,REGION,REGNHDEM,REL5,RELIGN8,RELWHITE,SEX,SEXRACE,SEXWED,SEXWHITE,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TERRWORR,TERWORR2,TIME3D,TIMEPR,TIMEWK,TOOSOON,UNFAIRDEM,UNION4,UNIONHH,UNIONMEM,UNIONVOT,UNITE,VERSION,WHITEREL,WOMENWED,WORK,WRKWOMEN,XAGE,XAGE60,XAGE65,XAGE9,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
470484.0,60+,60+,50-64,60-64,,,,Complete,1.0,,,,,,Call 3,2.0,,,2.0,2.0,9.0,2.0,1.0,College graduate,,,,,,,,,,,,3.0,2.0,2.0,1.0,,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,1.0,My candidates leadership/personal qualities,,,,,,Good,Excellent/Good,18-64,,Republican,Republican,Liberal,2.0,42.0,8.0,2.0,White,State questionnaire,White,East,1.0,,,,Male,White male,,White male,Suburbs,Suburbs,New Hampshire,Election day exit poll,Somewhat worried,Worried,1.0,2.0,1.0,2.0,9.0,No one does,No,No,No,,Version 2,,,Yes,All others,3.0,4.0,5.0,7.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,3049.0,1.21391952037811
470209.0,30-59,45-59,50-64,50-59,,,,Complete,1.0,,,,,,Call 3,1.0,,,2.0,2.0,9.0,4.0,2.0,College graduate,,,,,,,,,,,,3.0,1.0,2.0,1.0,,2.0,100k or more,50k or more,"$200,000 or more",1.0,2.0,My candidates position on the issues,,,,,,Good,Excellent/Good,18-64,,Independent/Something else,Something else,Moderate,3.0,23.0,8.0,3.0,White,State questionnaire,White,East,1.0,,,,Male,White male,,White male,Suburbs,Suburbs,New Hampshire,Election day exit poll,Not too worried,Not worried,1.0,1.0,1.0,1.0,2.0,No one does,No,No,No,,Version 2,,,Yes,All others,3.0,3.0,5.0,6.0,17-64,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,3037.0,0.834336340427399
469314.0,30-59,45-59,50-64,50-59,,,,Complete,1.0,,,,,,Call 2,1.0,,,1.0,2.0,9.0,1.0,1.0,High school graduate,,,,,,,,,,,,3.0,2.0,1.0,1.0,,1.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,1.0,My candidates leadership/personal qualities,,,,,,Not so good,Not so good/Poor,18-64,,Independent/Something else,Independent,Moderate,3.0,29.0,8.0,3.0,White,State questionnaire,White,East,1.0,,,,Female,White female,,White female,Suburbs,Suburbs,New Hampshire,Election day exit poll,Somewhat worried,Worried,1.0,1.0,1.0,1.0,9.0,No one does,No,No,No,,Version 2,,,Yes,Working women,3.0,3.0,5.0,6.0,17-64,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,3835.0,0.781632900238037
469306.0,30-59,45-59,50-64,50-59,,,,Complete,1.0,,,,,,Call 2,2.0,,,2.0,2.0,9.0,2.0,1.0,Postgraduate study,,,,,,,,,,,,2.0,2.0,1.0,2.0,,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,2.0,My candidates leadership/personal qualities,,,,,,Not so good,Not so good/Poor,18-64,,Democrat,Democrat,Liberal,2.0,51.0,8.0,3.0,White,State questionnaire,White,East,2.0,,,,Male,White male,,White male,"Cities 10,000-50,000",Small Cities/Rural,New Hampshire,Election day exit poll,Not too worried,Not worried,2.0,3.0,1.0,2.0,9.0,No one does,No,No,No,,Version 2,,,Yes,All others,3.0,3.0,5.0,6.0,17-64,Town,Rural,Rural,Downscale,3766.0,1.55435597896576
469008.0,30-59,30-44,40-49,40-44,,,,Complete,2.0,,,,,,Call 2,2.0,,,2.0,2.0,9.0,1.0,1.0,Postgraduate study,,,,,,,,,,,,4.0,1.0,1.0,2.0,,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,2.0,My candidates leadership/personal qualities,,,,,,Poor,Not so good/Poor,18-64,,Democrat,Democrat,Moderate,3.0,85.0,8.0,3.0,White,State questionnaire,White,East,2.0,,,,Male,White male,,White male,Rural,Small Cities/Rural,New Hampshire,Election day exit poll,Somewhat worried,Worried,1.0,1.0,1.0,1.0,2.0,"Yes, someone else does",Yes,"Member in household, but not voter",No,,Version 2,,,Yes,All others,2.0,2.0,4.0,4.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,3582.0,0.667512893676758
471233.0,,,,,,,,Not complete,,,,,,,Call 3,1.0,,,,1.0,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,9.0,9.0,Omit,,,,,,Omit,Omit,,,,,,,67.0,2.0,9.0,White,State questionnaire,White,East,,,,,Male,White male,,White male,Suburbs,Suburbs,New Hampshire,Election day exit poll,,,2.0,3.0,1.0,,,,,,,,Version 2,,,,,,,,,,Suburb,80s Suburbs,Low-Growth Suburban Perimeter,Very upscale,3054.0,1.89772999286652
470991.0,30-59,30-44,40-49,40-44,,,,Not complete,,,,,,,Call 3,2.0,,,,1.0,2.0,,,,,,,,,,,,,,,2.0,,,,,,,,,2.0,9.0,My candidates position on the issues,,,,,,Poor,Not so good/Poor,18-64,,,,,,51.0,2.0,9.0,White,State questionnaire,White,East,1.0,,,,Female,White female,,White female,"Cities 10,000-50,000",Small Cities/Rural,New Hampshire,Election day exit poll,,,2.0,5.0,2.0,,,No one does,No,No,No,,Version 2,,,,,2.0,2.0,4.0,4.0,17-64,Town,Rural,Rural,Downscale,3766.0,1.01711559295654
470780.0,30-59,45-59,50-64,50-59,,,,Not complete,,,,,,,Call 3,2.0,,,,1.0,2.0,,,,,,,,,,,,,,,3.0,,,,,,,,,1.0,1.0,My candidates position on the issues,,,,,,Poor,Not so good/Poor,18-64,,,,,,119.0,2.0,1.0,White,State questionnaire,White,East,2.0,,,,Female,White female,,White female,Suburbs,Suburbs,New Hampshire,Election day exit poll,,,2.0,5.0,2.0,,,No one does,No,No,No,,Version 2,,,,,3.0,3.0,5.0,6.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,3087.0,0.67538195848465
470769.0,30-59,45-59,50-64,50-59,,,,Not complete,,,,,,,Call 3,1.0,,,,1.0,2.0,,,,,,,,,,,,,,,3.0,,,,,,,,,2.0,2.0,My candidates position on the issues,,,,,,Poor,Not so good/Poor,18-64,,,,,,56.0,2.0,1.0,Black,State questionnaire,Black,East,2.0,,,,Male,Non white male,,Non white,Suburbs,Suburbs,New Hampshire,Election day exit poll,,,1.0,2.0,1.0,,,No one does,No,No,No,,Version 2,,,,,3.0,3.0,5.0,6.0,17-64,Suburb,80s Suburbs,Low-Growth Suburban Perimeter,Very upscale,3053.0,1.06263065338135
470756.0,30-59,45-59,40-49,45-49,,,,Not complete,,,,,,,Call 3,1.0,,,,1.0,2.0,,,,,,,,,,,,,,,3.0,,,,,,,,,1.0,1.0,My candidates leadership/personal qualities,,,,,,Not so good,Not so good/Poor,18-64,,,,,,56.0,2.0,3.0,White,State questionnaire,White,East,2.0,,,,Male,White male,,White male,Suburbs,Suburbs,New Hampshire,Election day exit poll,,,1.0,1.0,1.0,,,No one does,No,No,No,,Version 2,,,,,3.0,3.0,4.0,5.0,17-64,Suburb,80s Suburbs,Low-Growth Suburban Perimeter,Very upscale,3053.0,1.36364006996155
470308.0,30-59,45-59,50-64,50-59,,,,Not complete,,,,,,,Call 3,2.0,,,,1.0,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,2.0,1.0,My candidates position on the issues,,,,,,Poor,Not so good/Poor,18-64,,,,,,103.0,2.0,1.0,White,State questionnaire,White,East,1.0,,,,Female,White female,,White female,Suburbs,Suburbs,New Hampshire,Election day exit poll,,,2.0,4.0,2.0,,,"Yes, I do",Yes,I am,Yes,,Version 2,,,,,3.0,3.0,5.0,6.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,3079.0,1.74930953979492
470263.0,60+,60+,50-64,60-64,,,,Not complete,,,,,,,Call 3,1.0,,,,1.0,2.0,,,,,,,,,,,,,,,3.0,,,,,,,,,2.0,1.0,My candidates leadership/personal qualities,,,,,,Not so good,Not so good/Poor,18-64,,,,,,23.0,2.0,3.0,White,State questionnaire,White,East,1.0,,,,Female,White female,,White female,Suburbs,Suburbs,New Hampshire,Election day exit poll,,,2.0,5.0,2.0,,,No one does,No,No,No,,Version 2,,,,,3.0,4.0,5.0,7.0,17-64,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,3037.0,0.807237148284912
469661.0,30-59,45-59,50-64,50-59,,,,Not complete,,,,,,,Call 2,1.0,,,,1.0,2.0,,,,,,,,,,,,,,,3.0,,,,,,,,,1.0,3.0,My candidates position on the issues,,,,,,Poor,Not so good/Poor,18-64,,,,,,36.0,2.0,9.0,White,State questionnaire,White,East,1.0,,,,Female,White female,,White female,Suburbs,Suburbs,New Hampshire,Election day exit poll,,,2.0,5.0,2.0,,,No one does,No,No,No,,Version 2,,,,,3.0,3.0,5.0,6.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,3841.0,0.739895045757294
469042.0,30-59,45-59,50-64,50-59,,,,Not complete,,,,,,,Call 2,1.0,,,,1.0,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,3.0,My candidates leadership/personal qualities,,,,,,Excellent,Excellent/Good,18-64,,,,,,60.0,2.0,2.0,White,State questionnaire,White,East,2.0,,,,Female,White female,,White female,"Cities 50,000-500,000","Cities over 50,000",New Hampshire,Election day exit poll,,,2.0,5.0,2.0,,,,,,,,Version 2,,,,,3.0,3.0,5.0,6.0,17-64,Suburb,Urban,Urban Core,Very downscale,3102.0,0.859282732009888
469022.0,30-59,30-44,30-39,30-39,,,,Not complete,,,,,,,Call 2,1.0,,,,1.0,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,2.0,1.0,My candidates position on the issues,,,,,,Good,Excellent/Good,18-64,,,,,,60.0,2.0,2.0,White,State questionnaire,White,East,2.0,,,,Female,White female,,White female,"Cities 50,000-500,000","Cities over 50,000",New Hampshire,Election day exit poll,,,2.0,3.0,1.0,,,No one does,No,No,No,,Version 2,,,,,2.0,2.0,3.0,3.0,17-64,Suburb,Urban,Urban Core,Very downscale,3102.0,0.859282732009888
468693.0,60+,60+,65+,65-74,,,,Not complete,,,,,,,Call 1,1.0,,,,1.0,2.0,,,,,,,,,,,,,,,3.0,,,,,,,,,1.0,1.0,Omit,,,,,,Poor,Not so good/Poor,65+,,,,,,36.0,2.0,1.0,White,State questionnaire,White,East,2.0,,,,Female,White female,,White female,Suburbs,Suburbs,New Hampshire,Election day exit poll,,,2.0,5.0,2.0,,,No one does,No,No,No,,Version 2,,,,,4.0,4.0,6.0,8.0,65+,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,3841.0,0.894431293010712
468637.0,60+,60+,65+,65-74,,,,Not complete,,,,,,,Call 1,2.0,,,,1.0,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,2.0,9.0,My candidates leadership/personal qualities,,,,,,Not so good,Not so good/Poor,65+,,,,,,45.0,2.0,1.0,White,State questionnaire,White,East,2.0,,,,Female,White female,,White female,Suburbs,Suburbs,New Hampshire,Election day exit poll,,,1.0,2.0,1.0,,,No one does,No,No,No,,Version 2,,,,,4.0,4.0,6.0,8.0,65+,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,3051.0,1.5928213596344
468398.0,30-59,45-59,50-64,50-59,,,,Not complete,,,,,,,Call 1,2.0,,,,1.0,2.0,,,,,,,,,,,,,,,3.0,,,,,,,,,2.0,1.0,My candidates position on the issues,,,,,,Not so good,Not so good/Poor,18-64,,,,,,3.0,2.0,1.0,White,State questionnaire,White,East,2.0,,,,Male,White male,,White male,Suburbs,Suburbs,New Hampshire,Election day exit poll,,,2.0,4.0,2.0,,,No one does,No,No,No,,Version 2,,,,,3.0,3.0,5.0,6.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,3031.0,0.151817545294762
468379.0,18-29,18-29,25-29,25-29,,,,Not complete,,,,,,,Call 1,2.0,,,,1.0,2.0,,,,,,,,,,,,,,,3.0,,,,,,,,,1.0,3.0,My candidates leadership/personal qualities,,,,,,Not so good,Not so good/Poor,18-64,,,,,,42.0,2.0,2.0,White,State questionnaire,White,East,2.0,,,,Male,White male,,White male,Suburbs,Suburbs,New Hampshire,Election day exit poll,,,2.0,5.0,2.0,,,"Yes, someone else does",Yes,"Member in household, but not voter",No,,Version 2,,,,,1.0,1.0,2.0,2.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,3049.0,0.987725734710693
468307.0,30-59,45-59,50-64,50-59,,,,Not complete,,,,,,,Call 1,1.0,,,,1.0,2.0,,,,,,,,,,,,,,,3.0,,,,,,,,,2.0,3.0,My candidates leadership/personal qualities,,,,,,Not so good,Not so good/Poor,18-64,,,,,,56.0,2.0,4.0,White,State questionnaire,White,East,2.0,,,,Male,White male,,White male,Suburbs,Suburbs,New Hampshire,Election day exit poll,,,2.0,5.0,2.0,,,No one does,No,No,No,,Version 2,,,,,3.0,3.0,5.0,6.0,17-64,Suburb,80s Suburbs,Low-Growth Suburban Perimeter,Very upscale,3053.0,1.36364006996155
468219.0,30-59,45-59,40-49,45-49,,,,Not complete,,,,,,,Call 1,1.0,,,,1.0,2.0,,,,,,,,,,,,,,,3.0,,,,,,,,,2.0,1.0,My candidates position on the issues,,,,,,Not so good,Not so good/Poor,18-64,,,,,,6.0,2.0,3.0,White,State questionnaire,White,East,2.0,,,,Female,White female,,White female,Suburbs,Suburbs,New Hampshire,Election day exit poll,,,1.0,2.0,1.0,,,No one does,No,No,No,,Version 2,,,,,3.0,3.0,4.0,5.0,17-64,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,3825.0,0.831585884094238
467837.0,60+,60+,65+,75 or over,,,,Not complete,,,,,,,Call 1,1.0,,,,1.0,2.0,,,,,,,,,,,,,,,3.0,,,,,,,,,1.0,3.0,My candidates leadership/personal qualities,,,,,,Good,Excellent/Good,65+,,,,,,105.0,2.0,1.0,White,State questionnaire,White,East,2.0,,,,Female,White female,,White female,Suburbs,Suburbs,New Hampshire,Election day exit poll,,,2.0,5.0,2.0,,,No one does,No,No,No,,Version 2,,,,,4.0,4.0,6.0,9.0,65+,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very downscale,3874.0,1.04203951358795
467803.0,60+,60+,65+,75 or over,,,,Not complete,,,,,,,Call 1,1.0,,,,1.0,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,My candidates leadership/personal qualities,,,,,,Poor,Not so good/Poor,65+,,,,,,60.0,2.0,4.0,White,State questionnaire,White,East,2.0,,,,Female,White female,,White female,"Cities 50,000-500,000","Cities over 50,000",New Hampshire,Election day exit poll,,,1.0,1.0,1.0,,,,,,,,Version 2,,,,,4.0,4.0,6.0,9.0,65+,Suburb,Urban,Urban Core,Very downscale,3102.0,1.03875458240509
467790.0,30-59,45-59,40-49,45-49,,,,Not complete,,,,,,,Call 1,1.0,,,,1.0,2.0,,,,,,,,,,,,,,,3.0,,,,,,,,,1.0,2.0,My candidates position on the issues,,,,,,Not so good,Not so good/Poor,18-64,,,,,,23.0,2.0,3.0,White,State questionnaire,White,East,2.0,,,,Female,White female,,White female,Suburbs,Suburbs,New Hampshire,Election day exit poll,,,2.0,5.0,2.0,,,No one does,No,No,No,,Version 2,,,,,3.0,3.0,4.0,5.0,17-64,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,3037.0,0.667765974998474
467756.0,30-59,45-59,50-64,50-59,,,,Not complete,,,,,,,Call 1,1.0,,,,1.0,2.0,,,,,,,,,,,,,,,3.0,,,,,,,,,1.0,3.0,My candidates position on the issues,,,,,,Not so good,Not so good/Poor,18-64,,,,,,29.0,2.0,1.0,White,State questionnaire,White,East,2.0,,,,Male,White male,,White male,Suburbs,Suburbs,New Hampshire,Election day exit poll,,,1.0,1.0,1.0,,,"Yes, I do",Yes,I am,Yes,,Version 2,,,,,3.0,3.0,5.0,6.0,17-64,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,3835.0,0.679427444934845
470978.0,30-59,45-59,50-64,50-59,,,,Not complete,,,,,,,Call 3,1.0,,,,1.0,4.0,,,,,,,,,,,,,,,1.0,,,,,,,,,3.0,1.0,My candidates leadership/personal qualities,,,,,,Excellent,Excellent/Good,18-64,,,,,,83.0,4.0,1.0,White,State questionnaire,White,East,1.0,,,,Male,White male,,White male,Suburbs,Suburbs,New Hampshire,Election day exit poll,,,1.0,2.0,1.0,,,"Yes, I do",Yes,I am,Yes,,Version 2,,,,,3.0,3.0,5.0,6.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,3857.0,1.29887652397156
470012.0,60+,60+,50-64,60-64,,,,Not complete,,,,,,,Call 2,2.0,,,,1.0,4.0,,,,,,,,,,,,,,,3.0,,,,,,,,,3.0,1.0,My candidates leadership/personal qualities,,,,,,Not so good,Not so good/Poor,18-64,,,,,,4.0,4.0,1.0,White,State questionnaire,White,East,2.0,,,,Female,White female,,White female,Suburbs,Suburbs,New Hampshire,Election day exit poll,,,2.0,5.0,2.0,,,No one does,No,No,No,,Version 2,,,,,3.0,4.0,5.0,7.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,3811.0,1.08504295349121
469781.0,60+,60+,65+,75 or over,,,,Not complete,,,,,,,Call 2,1.0,,,,1.0,4.0,,,,,,,,,,,,,,,3.0,,,,,,,,,2.0,1.0,My candidates position on the issues,,,,,,Not so good,Not so good/Poor,65+,,,,,,104.0,4.0,2.0,White,State questionnaire,White,East,2.0,,,,Male,White male,,White male,Suburbs,Suburbs,New Hampshire,Election day exit poll,,,2.0,4.0,2.0,,,No one does,No,No,No,,Version 2,,,,,4.0,4.0,6.0,9.0,65+,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,3873.0,1.26037335395813
469559.0,60+,60+,50-64,60-64,,,,Not complete,,,,,,,Call 2,2.0,,,,1.0,4.0,,,,,,,,,,,,,,,3.0,,,,,,,,,1.0,3.0,My candidates position on the issues,,,,,,Not so good,Not so good/Poor,18-64,,,,,,3.0,4.0,3.0,White,State questionnaire,White,East,2.0,,,,Female,White female,,White female,Suburbs,Suburbs,New Hampshire,Election day exit poll,,,1.0,1.0,1.0,,,No one does,No,No,No,,Version 2,,,,,3.0,4.0,5.0,7.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,3031.0,0.197269603610039
467882.0,60+,60+,65+,65-74,,,,Not complete,,,,,,,Call 1,2.0,,,,1.0,4.0,,,,,,,,,,,,,,,2.0,,,,,,,,,1.0,2.0,My candidates position on the issues,,,,,,Poor,Not so good/Poor,65+,,,,,,19.0,4.0,2.0,White,State questionnaire,White,East,1.0,,,,Male,White male,,White male,"Cities 10,000-50,000",Small Cities/Rural,New Hampshire,Election day exit poll,,,2.0,5.0,2.0,,,"Yes, I do",Yes,I am,Yes,,Version 2,,,,,4.0,4.0,6.0,8.0,65+,Suburb,Rural,Rural,Downscale,3303.0,1.06518530845642
467828.0,60+,60+,50-64,60-64,,,,Not complete,,,,,,,Call 1,1.0,,,,1.0,4.0,,,,,,,,,,,,,,,1.0,,,,,,,,,2.0,3.0,My candidates position on the issues,,,,,,Not so good,Not so good/Poor,18-64,,,,,,59.0,4.0,1.0,White,State questionnaire,White,East,2.0,,,,Female,White female,,White female,"Cities 50,000-500,000","Cities over 50,000",New Hampshire,Election day exit poll,,,2.0,5.0,2.0,,,No one does,No,No,No,,Version 2,,,,,3.0,4.0,5.0,7.0,17-64,High Density Urban,Urban,Urban Core,Upscale,3104.0,0.949830234050751
470666.0,18-29,18-29,18-24,18-24,,,,Not complete,,,,,,,Call 3,2.0,,,,1.0,8.0,,,,,,,,,,,,,,,4.0,,,,,,,,,2.0,1.0,My candidates position on the issues,,,,,,Poor,Not so good/Poor,18-64,,,,,,55.0,7.0,1.0,White,State questionnaire,White,East,2.0,,,,Male,White male,,White male,Rural,Small Cities/Rural,New Hampshire,Election day exit poll,,,1.0,2.0,1.0,,,No one does,No,No,No,,Version 2,,,,,1.0,1.0,1.0,1.0,17-64,Low Density Rural,Rural,Rural,Very downscale,3561.0,0.89189749956131
469770.0,18-29,18-29,18-24,18-24,,,,Not complete,,,,,,,Call 2,2.0,,,,1.0,8.0,,,,,,,,,,,,,,,1.0,,,,,,,,,2.0,3.0,My candidates position on the issues,,,,,,Not so good,Not so good/Poor,18-64,,,,,,87.0,7.0,1.0,White,State questionnaire,White,East,1.0,,,,Male,White male,,White male,Suburbs,Suburbs,New Hampshire,Election day exit poll,,,2.0,5.0,2.0,,,No one does,No,No,No,,Version 2,,,,,1.0,1.0,1.0,1.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,3076.0,0.724385261535645
468850.0,60+,60+,65+,65-74,,,,Not complete,,,,,,,Call 1,1.0,,,,1.0,8.0,,,,,,,,,,,,,,,1.0,,,,,,,,,2.0,2.0,My candidates position on the issues,,,,,,Good,Excellent/Good,65+,,,,,,67.0,7.0,1.0,White,State questionnaire,White,East,2.0,,,,Male,White male,,White male,Suburbs,Suburbs,New Hampshire,Election day exit poll,,,2.0,4.0,2.0,,,No one does,No,No,No,,Version 2,,,,,4.0,4.0,6.0,8.0,65+,Suburb,80s Suburbs,Low-Growth Suburban Perimeter,Very upscale,3054.0,1.80064606666565
468579.0,60+,60+,65+,65-74,,,,Not complete,,,,,,,Call 1,1.0,,,,1.0,8.0,,,,,,,,,,,,,,,3.0,,,,,,,,,2.0,2.0,My candidates position on the issues,,,,,,Good,Excellent/Good,65+,,,,,,36.0,7.0,1.0,White,State questionnaire,White,East,1.0,,,,Male,White male,,White male,Suburbs,Suburbs,New Hampshire,Election day exit poll,,,1.0,2.0,1.0,,,No one does,No,No,No,,Version 2,,,,,4.0,4.0,6.0,8.0,65+,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,3841.0,1.02701926231384
468296.0,30-59,45-59,50-64,50-59,,,,Not complete,,,,,,,Call 1,2.0,,,,1.0,8.0,,,,,,,,,,,,,,,2.0,,,,,,,,,1.0,3.0,My candidates position on the issues,,,,,,Poor,Not so good/Poor,18-64,,,,,,114.0,7.0,1.0,White,State questionnaire,White,East,2.0,,,,Female,White female,,White female,Rural,Small Cities/Rural,New Hampshire,Election day exit poll,,,2.0,5.0,2.0,,,No one does,No,No,No,,Version 2,,,,,3.0,3.0,5.0,6.0,17-64,Low Density Rural,Rural,Rural,Very downscale,3773.0,0.833453595638275
468182.0,30-59,45-59,50-64,50-59,,,,Not complete,,,,,,,Call 1,2.0,,,,1.0,8.0,,,,,,,,,,,,,,,2.0,,,,,,,,,2.0,3.0,My candidates leadership/personal qualities,,,,,,Not so good,Not so good/Poor,18-64,,,,,,20.0,7.0,1.0,White,State questionnaire,White,East,1.0,,,,Male,White male,,White male,"Cities 10,000-50,000",Small Cities/Rural,New Hampshire,Election day exit poll,,,2.0,5.0,2.0,,,No one does,No,No,No,,Version 2,,,,,3.0,3.0,5.0,6.0,17-64,Suburb,Rural,Rural,Downscale,3301.0,0.948309540748596
467732.0,60+,60+,65+,65-74,,,,Not complete,,,,,,,Call 1,1.0,,,,1.0,8.0,,,,,,,,,,,,,,,3.0,,,,,,,,,1.0,2.0,My candidates position on the issues,,,,,,Not so good,Not so good/Poor,65+,,,,,,29.0,7.0,4.0,Other,State questionnaire,Other,East,2.0,,,,Female,Non white female,,Non white,Suburbs,Suburbs,New Hampshire,Election day exit poll,,,2.0,4.0,2.0,,,No one does,No,No,No,,Version 2,,,,,4.0,4.0,6.0,8.0,65+,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,3835.0,0.868349194526672
470216.0,30-59,45-59,40-49,45-49,,,,Not complete,,,,,,,Call 3,1.0,,,,1.0,9.0,,,,,,,,,,,,,,,3.0,,,,,,,,,3.0,1.0,My candidates leadership/personal qualities,,,,,,Good,Excellent/Good,18-64,,,,,,29.0,8.0,3.0,White,State questionnaire,White,East,1.0,,,,Male,White male,,White male,Suburbs,Suburbs,New Hampshire,Election day exit poll,,,2.0,5.0,2.0,,,No one does,No,No,No,,Version 2,,,,,3.0,3.0,4.0,5.0,17-64,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,3835.0,0.814575612545013
469062.0,60+,60+,65+,65-74,,,,Not complete,,,,,,,Call 2,1.0,,,,1.0,9.0,,,,,,,,,,,,,,,1.0,,,,,,,,,2.0,1.0,My candidates leadership/personal qualities,,,,,,Not so good,Not so good/Poor,65+,,,,,,60.0,8.0,3.0,White,State questionnaire,White,East,2.0,,,,Female,White female,,White female,"Cities 50,000-500,000","Cities over 50,000",New Hampshire,Election day exit poll,,,1.0,2.0,1.0,,,No one does,No,No,No,,Version 2,,,,,4.0,4.0,6.0,8.0,65+,Suburb,Urban,Urban Core,Very downscale,3102.0,0.897617518901825
471205.0,30-59,45-59,40-49,45-49,,,,Complete,2.0,,,,,,Call 3,2.0,,,1.0,1.0,2.0,1.0,1.0,High school graduate,,,,,,,,,,,,3.0,3.0,1.0,1.0,,1.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,3.0,My candidates position on the issues,,,,,,Not so good,Not so good/Poor,18-64,,Independent/Something else,Independent,Moderate,3.0,108.0,2.0,1.0,White,State questionnaire,White,East,1.0,,,,Male,White male,,White male,Rural,Small Cities/Rural,New Hampshire,Election day exit poll,Not too worried,Not worried,1.0,1.0,1.0,2.0,9.0,No one does,No,No,No,,Version 2,,,Yes,All others,3.0,3.0,4.0,5.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,3464.0,0.853883445262909
471204.0,60+,60+,50-64,60-64,,,,Complete,1.0,,,,,,Call 3,2.0,,,2.0,1.0,2.0,2.0,1.0,Postgraduate study,,,,,,,,,,,,3.0,1.0,1.0,1.0,,2.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,3.0,My candidates position on the issues,,,,,,Good,Excellent/Good,18-64,,Independent/Something else,Independent,Liberal,2.0,108.0,2.0,3.0,White,State questionnaire,White,East,1.0,,,,Female,White female,,White female,Rural,Small Cities/Rural,New Hampshire,Election day exit poll,Somewhat worried,Worried,2.0,4.0,2.0,1.0,9.0,"Yes, I do",Yes,I am,Yes,,Version 2,,,Yes,Working women,3.0,4.0,5.0,7.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,3464.0,0.990482687950134
