ID,AGE3,AGE60,AGE65,AGE9,AGEBLACK,AGEBYRACE,ATTEND,ATTEND2,ATTREL,BACKSIDE,BEATREP2,BREAKDEM,BREAKDM2,CALL,CDNUM,CHIEFDEM2,CLRCLIN,CLROBAM,CLRPLAN,COLLEDUC,DPRS08,EDUC,FINWORRY,FINWRRY2,GENDISS,GENDISS2,GEOCODE,HSEDUC,INC100K,INC50K,INCOME07,INSPIRSC,INSPIRSO,INSPIRES,ISSIA08D,LATINO,NEC,NEC2,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08D,QRACEAI,QTYPE,RACE,RACEISS,RACEISS2,REGION,REL5,RELIGN8,RELWHITE,RIDPRS08,SATCLIN,SATISDEM,SATOBAM,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SIZEPLAC,SIZEPLC3,STANUM,SUPERDEL,TELEPOLL,TIME3D,TIMEPR,TIMEWK,TRADE,UNFAIRSC,UNFRCLIN,UNFROBAM,UNION4,UNIONHH,UNIONMEM,UNIONVOT,VERSION,WHITEREL,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XBEATREP,XCHIEFDEM,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1223254.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,,,,Not complete,1.0,2.0,1.0,Call 1,2.0,,1.0,2.0,1.0,,2.0,,2.0,1.0,,,2.0,,,,,,,,1.0,No,Not so good,Not so good/Poor,18-64,,,,,,,10.0,3.0,White,State questionnaire,White,,,East,,,,2.0,,,,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000",Rhode Island,,Election day exit poll,2.0,5.0,2.0,,4.0,2.0,Barack Obama did not,,,,,Version 1,,3.0,3.0,5.0,6.0,3.0,1.0,,17-64,High Density Urban,Urban,Urban Core,Downscale,2920.0,0.729143559932709
1223248.0,30-59,30-44,30-39,30-39,Black 30-44,Black 30-44,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,9.0,9.0,Call 1,2.0,1.0,2.0,1.0,2.0,1.0,2.0,Some college or associate degree,2.0,1.0,3.0,2.0,2.0,2.0,,,,1.0,1.0,3.0,3.0,No,Poor,Not so good/Poor,18-64,Independent/Something else,Black non Democrat,Black Indpendents,Independent,Liberal,2.0,23.0,2.0,Black,State questionnaire,Black,3.0,2.0,East,Catholic,Catholic,9.0,2.0,1.0,1.0,2.0,Male,Black male,Black men,Non white male,Non white,Suburbs,Suburbs,Rhode Island,2.0,Election day exit poll,1.0,1.0,1.0,3.0,1.0,1.0,Barack Obama did not,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,Non-white,2.0,2.0,3.0,3.0,6.0,1.0,1.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Downscale,2919.0,1.09045398235321
1223247.0,60+,60+,50-64,60-64,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,3.0,2.0,Call 1,2.0,1.0,2.0,2.0,4.0,2.0,2.0,Postgraduate study,3.0,2.0,3.0,2.0,2.0,2.0,100k or more,50k or more,"$200,000 or more",2.0,2.0,4.0,1.0,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Conservative,4.0,58.0,3.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,2.0,2.0,4.0,2.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000",Rhode Island,2.0,Election day exit poll,1.0,1.0,1.0,1.0,3.0,1.0,Barack Obama did,No one does,No,No,No,Version 1,Catholic,3.0,4.0,5.0,7.0,4.0,1.0,1.0,17-64,Suburb,Urban,Urban Core,Upscale,2889.0,1.50290048122406
1223239.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,3.0,2.0,Call 1,2.0,1.0,1.0,1.0,3.0,1.0,2.0,Some college or associate degree,1.0,1.0,1.0,1.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,2.0,1.0,1.0,No,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,2.0,24.0,3.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,2.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Rhode Island,1.0,Election day exit poll,2.0,5.0,2.0,2.0,3.0,1.0,Barack Obama did,"Yes, I do",Yes,I am,Yes,Version 1,Catholic,3.0,3.0,5.0,6.0,3.0,1.0,1.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Downscale,2919.0,0.863659799098969
1223233.0,60+,60+,65+,75 or over,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,2.0,1.0,Call 1,2.0,9.0,1.0,1.0,3.0,1.0,2.0,High school graduate,1.0,1.0,3.0,2.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,1.0,3.0,3.0,No,Poor,Not so good/Poor,65+,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,57.0,2.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,2.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000",Rhode Island,2.0,Election day exit poll,2.0,5.0,2.0,2.0,4.0,2.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,Version 1,Catholic,4.0,4.0,6.0,9.0,4.0,1.0,9.0,65+,Suburb,Urban,Urban Core,Upscale,2889.0,0.898212075233459
1223226.0,60+,60+,65+,65-74,Non black 60+,White 60+,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,2.0,1.0,Call 1,2.0,1.0,1.0,2.0,1.0,1.0,2.0,High school graduate,2.0,1.0,3.0,2.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,2.0,1.0,1.0,No,Not so good,Not so good/Poor,65+,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,10.0,2.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000",Rhode Island,1.0,Election day exit poll,2.0,3.0,1.0,3.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,Version 1,Catholic,4.0,4.0,6.0,8.0,4.0,1.0,1.0,65+,High Density Urban,Urban,Urban Core,Downscale,2920.0,0.82246345281601
1223221.0,60+,60+,65+,65-74,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,1.0,1.0,Call 1,2.0,1.0,1.0,2.0,1.0,1.0,2.0,High school graduate,1.0,1.0,3.0,2.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,2.0,1.0,1.0,,Poor,Not so good/Poor,65+,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,24.0,3.0,White,State questionnaire,White,2.0,1.0,East,Catholic,Catholic,2.0,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Rhode Island,9.0,Election day exit poll,2.0,5.0,2.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,Version 1,Catholic,4.0,4.0,6.0,8.0,4.0,1.0,1.0,65+,Suburb,60s Suburbs,Urban Perimeter,Downscale,2919.0,0.821454703807831
1223217.0,30-59,30-44,40-49,40-44,Non black 30-44,All other,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,1.0,1.0,Call 1,2.0,1.0,1.0,1.0,3.0,2.0,2.0,Postgraduate study,2.0,1.0,3.0,2.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,1.0,3.0,2.0,No,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,All other,Democrat,Moderate,3.0,57.0,3.0,Other,State questionnaire,Other,3.0,2.0,East,Protestant/Other Non-Catholic Christian,Protestant,9.0,2.0,1.0,3.0,1.0,Male,Non black male,All other races,Non white male,Non white,"Cities 50,000-500,000","Cities over 50,000",Rhode Island,2.0,Election day exit poll,1.0,1.0,1.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,Version 1,Non-white,2.0,2.0,4.0,4.0,13.0,1.0,1.0,17-64,Suburb,Urban,Urban Core,Upscale,2889.0,0.796297430992126
1229107.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,Never,Never,All others,Complete,1.0,9.0,9.0,Call 3,2.0,1.0,1.0,1.0,3.0,2.0,2.0,College graduate,2.0,1.0,3.0,2.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,1.0,3.0,1.0,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,24.0,1.0,White,State questionnaire,White,3.0,2.0,East,Jewish,Jewish,3.0,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Rhode Island,1.0,Election day exit poll,2.0,4.0,2.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,Version 1,Jewish,2.0,2.0,3.0,3.0,2.0,1.0,1.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Downscale,2919.0,0.728249251842499
1223205.0,60+,60+,65+,75 or over,,,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,1.0,1.0,Call 1,2.0,1.0,1.0,2.0,1.0,1.0,2.0,Some college or associate degree,1.0,1.0,2.0,1.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,2.0,1.0,2.0,No,Poor,Not so good/Poor,65+,Democrat,,,Democrat,Liberal,1.0,58.0,3.0,,State questionnaire,,1.0,1.0,East,Catholic,Catholic,9.0,2.0,1.0,1.0,2.0,Male,,,,,"Cities 50,000-500,000","Cities over 50,000",Rhode Island,1.0,Election day exit poll,2.0,4.0,2.0,1.0,3.0,1.0,Barack Obama did,"Yes, I do",Yes,I am,Yes,Version 1,Non-white,4.0,4.0,6.0,9.0,,1.0,1.0,65+,Suburb,Urban,Urban Core,Upscale,2889.0,1.34831118583679
1223203.0,60+,60+,50-64,60-64,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,3.0,2.0,Call 1,2.0,1.0,1.0,2.0,1.0,1.0,2.0,High school graduate,1.0,1.0,3.0,2.0,2.0,1.0,,,,1.0,2.0,1.0,3.0,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,57.0,3.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,2.0,1.0,1.0,2.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000",Rhode Island,9.0,Election day exit poll,2.0,5.0,2.0,2.0,2.0,2.0,Barack Obama did,No one does,No,No,No,Version 1,Catholic,3.0,4.0,5.0,7.0,4.0,1.0,1.0,17-64,Suburb,Urban,Urban Core,Upscale,2889.0,0.898212075233459
1229102.0,18-29,18-29,25-29,25-29,Non black 18-29,White 18-29,Never,Never,All others,Complete,1.0,2.0,1.0,Call 3,1.0,1.0,1.0,1.0,3.0,2.0,2.0,College graduate,1.0,1.0,3.0,2.0,1.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,1.0,3.0,1.0,No,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,45.0,4.0,White,State questionnaire,White,3.0,2.0,East,None,None,5.0,2.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000",Rhode Island,2.0,Election day exit poll,1.0,1.0,1.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,Version 1,None,1.0,1.0,2.0,2.0,1.0,1.0,1.0,17-64,Extremely High Density Urban,Urban,Urban Core,Upscale,2906.0,1.6377466917038
1229096.0,18-29,18-29,18-24,18-24,Non black 18-29,Latino 18-29,More than once a week,More than once a week/Once a week,All others,Complete,1.0,1.0,1.0,Call 3,2.0,1.0,1.0,1.0,3.0,1.0,2.0,High school graduate,3.0,2.0,2.0,1.0,1.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,2.0,1.0,3.0,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,Latino Democrats,Democrat,Conservative,4.0,51.0,3.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,1.0,1.0,East,Something else,Something else,9.0,2.0,1.0,1.0,2.0,Female,Non black female,Latino women,Non white female,Non white,"Cities 50,000-500,000","Cities over 50,000",Rhode Island,1.0,Election day exit poll,1.0,1.0,1.0,1.0,3.0,1.0,Barack Obama did,No one does,No,No,No,Version 1,Non-white,1.0,1.0,1.0,1.0,9.0,1.0,1.0,17-64,High Density Urban,Urban,Urban Core,Downscale,2905.0,1.89291286468506
1229091.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,Never,Never,Catholic/Do not attend weekly,Complete,1.0,1.0,1.0,Call 3,2.0,1.0,1.0,1.0,3.0,1.0,2.0,Some college or associate degree,2.0,1.0,3.0,2.0,3.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,1.0,3.0,1.0,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,32.0,3.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Rhode Island,2.0,Election day exit poll,2.0,5.0,2.0,2.0,9.0,9.0,Omit,"Yes, I do",Yes,I am,Yes,Version 1,Catholic,2.0,2.0,4.0,4.0,2.0,1.0,1.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,2852.0,0.90711510181427
1223189.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,2.0,1.0,Call 1,2.0,1.0,1.0,2.0,1.0,1.0,2.0,High school graduate,1.0,1.0,3.0,2.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,2.0,1.0,1.0,No,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,23.0,3.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Rhode Island,2.0,Election day exit poll,2.0,5.0,2.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,Version 1,Catholic,3.0,3.0,5.0,6.0,3.0,1.0,1.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Downscale,2919.0,0.980906903743744
1223181.0,60+,60+,65+,75 or over,Non black 60+,White 60+,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,1.0,1.0,Call 1,2.0,1.0,1.0,2.0,1.0,1.0,2.0,Some college or associate degree,2.0,1.0,3.0,2.0,2.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,2.0,1.0,1.0,No,Poor,Not so good/Poor,65+,Democrat,Non black Democrat,White Democrats,Democrat,Conservative,4.0,24.0,1.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Rhode Island,2.0,Election day exit poll,2.0,5.0,2.0,2.0,2.0,2.0,Barack Obama did,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,Catholic,4.0,4.0,6.0,9.0,4.0,1.0,1.0,65+,Suburb,60s Suburbs,Urban Perimeter,Downscale,2919.0,0.821454703807831
1223179.0,60+,60+,65+,75 or over,,,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,1.0,1.0,Call 1,2.0,1.0,1.0,2.0,1.0,1.0,2.0,Some college or associate degree,1.0,1.0,2.0,1.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,2.0,1.0,2.0,No,Poor,Not so good/Poor,65+,Democrat,,,Democrat,Liberal,1.0,58.0,3.0,,State questionnaire,,1.0,1.0,East,Catholic,Catholic,9.0,2.0,1.0,1.0,2.0,Male,,,,,"Cities 50,000-500,000","Cities over 50,000",Rhode Island,1.0,Election day exit poll,2.0,4.0,2.0,1.0,3.0,1.0,Barack Obama did,"Yes, I do",Yes,I am,Yes,Version 1,Non-white,4.0,4.0,6.0,9.0,,1.0,1.0,65+,Suburb,Urban,Urban Core,Upscale,2889.0,1.34831118583679
1223171.0,60+,60+,65+,65-74,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,1.0,1.0,Call 1,2.0,1.0,1.0,2.0,1.0,1.0,2.0,High school graduate,2.0,1.0,3.0,2.0,2.0,1.0,100k or more,50k or more,"$100,000-$149,999",1.0,2.0,1.0,1.0,No,Not so good,Not so good/Poor,65+,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,23.0,1.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,2.0,1.0,3.0,1.0,,,,,Non white,Suburbs,Suburbs,Rhode Island,1.0,Election day exit poll,2.0,5.0,2.0,3.0,4.0,2.0,Barack Obama did not,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,Catholic,4.0,4.0,6.0,8.0,4.0,1.0,1.0,65+,Suburb,60s Suburbs,Urban Perimeter,Downscale,2919.0,1.1843733787536599
1223166.0,60+,60+,65+,75 or over,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,1.0,1.0,Call 1,2.0,9.0,1.0,2.0,1.0,1.0,2.0,Did not complete high school,1.0,1.0,1.0,1.0,2.0,1.0,,,,1.0,2.0,1.0,9.0,No,Omit,Omit,65+,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,58.0,3.0,White,State questionnaire,White,2.0,1.0,East,Catholic,Catholic,2.0,2.0,1.0,1.0,2.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000",Rhode Island,1.0,Election day exit poll,2.0,5.0,2.0,1.0,9.0,9.0,Omit,"Yes, I do",Yes,I am,Yes,Version 1,Catholic,4.0,4.0,6.0,9.0,4.0,1.0,9.0,65+,Suburb,Urban,Urban Core,Upscale,2889.0,1.50290048122406
1229055.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,3.0,2.0,Call 3,2.0,1.0,2.0,2.0,4.0,2.0,2.0,Postgraduate study,1.0,1.0,3.0,2.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,2.0,4.0,1.0,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,24.0,3.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,2.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Rhode Island,2.0,Election day exit poll,1.0,1.0,1.0,2.0,4.0,2.0,Barack Obama did not,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,Catholic,3.0,3.0,5.0,6.0,3.0,1.0,1.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Downscale,2919.0,0.863659799098969
1223147.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,Never,Never,Protestant/Do not attend weekly,Complete,1.0,3.0,2.0,Call 1,2.0,1.0,1.0,1.0,3.0,2.0,2.0,College graduate,3.0,2.0,3.0,2.0,2.0,2.0,100k or more,50k or more,"$200,000 or more",2.0,1.0,2.0,1.0,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,58.0,3.0,White,State questionnaire,White,3.0,2.0,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000",Rhode Island,1.0,Election day exit poll,2.0,3.0,1.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,Version 1,Protestant/Other Christian,3.0,3.0,4.0,5.0,3.0,1.0,1.0,17-64,Suburb,Urban,Urban Core,Upscale,2889.0,1.33237552642822
1223143.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Never,Never,All others,Complete,1.0,9.0,9.0,Call 1,2.0,1.0,1.0,2.0,1.0,2.0,2.0,College graduate,2.0,1.0,3.0,2.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,2.0,1.0,3.0,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,23.0,2.0,White,State questionnaire,White,2.0,1.0,East,None,None,5.0,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Rhode Island,2.0,Election day exit poll,2.0,5.0,2.0,1.0,2.0,2.0,Barack Obama did,"Yes, I do",Yes,I am,Yes,Version 1,None,3.0,3.0,5.0,6.0,3.0,1.0,1.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Downscale,2919.0,0.980906903743744
1223142.0,60+,60+,65+,65-74,Non black 60+,White 60+,,,,Not complete,1.0,1.0,1.0,Call 1,2.0,,1.0,2.0,1.0,,2.0,,2.0,1.0,,,2.0,,,,,,,,1.0,No,Poor,Not so good/Poor,65+,,,,,,,10.0,3.0,White,State questionnaire,White,,,East,,,,2.0,,,,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000",Rhode Island,,Election day exit poll,2.0,5.0,2.0,,9.0,9.0,Omit,,,,,Version 1,,4.0,4.0,6.0,8.0,4.0,1.0,,65+,High Density Urban,Urban,Urban Core,Downscale,2920.0,0.97539222240448
1229041.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,1.0,1.0,Call 3,2.0,1.0,1.0,1.0,3.0,1.0,2.0,High school graduate,1.0,1.0,3.0,2.0,2.0,1.0,Less than 100k,Less than 50k,"Under $15,000",1.0,1.0,3.0,1.0,No,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,57.0,3.0,White,State questionnaire,White,1.0,1.0,East,Catholic,Catholic,2.0,2.0,1.0,1.0,2.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000",Rhode Island,2.0,Election day exit poll,2.0,5.0,2.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,Version 1,Catholic,2.0,2.0,3.0,3.0,2.0,1.0,1.0,17-64,Suburb,Urban,Urban Core,Upscale,2889.0,0.796297430992126
1223128.0,60+,60+,65+,75 or over,Black 60+,Black 60+,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,1.0,1.0,Call 1,2.0,1.0,1.0,2.0,1.0,1.0,2.0,Did not complete high school,1.0,1.0,2.0,1.0,2.0,1.0,,,,1.0,2.0,1.0,3.0,No,Not so good,Not so good/Poor,65+,Democrat,Black Democrat,Black Democrats,Democrat,Conservative,4.0,23.0,3.0,Black,State questionnaire,Black,9.0,9.0,East,Catholic,Catholic,9.0,2.0,1.0,1.0,2.0,Female,Black female,Black women,Non white female,Non white,Suburbs,Suburbs,Rhode Island,1.0,Election day exit poll,2.0,5.0,2.0,9.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,Version 1,Non-white,4.0,4.0,6.0,9.0,8.0,1.0,1.0,65+,Suburb,60s Suburbs,Urban Perimeter,Downscale,2919.0,1.03716588020325
1229028.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,,,,Not complete,1.0,2.0,1.0,Call 3,2.0,,1.0,2.0,1.0,,2.0,,2.0,1.0,,,2.0,,,,,,,,2.0,No,Not so good,Not so good/Poor,18-64,,,,,,,57.0,1.0,White,State questionnaire,White,,,East,,,,2.0,,,,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000",Rhode Island,,Election day exit poll,2.0,5.0,2.0,,3.0,1.0,Barack Obama did,,,,,Version 1,,3.0,3.0,4.0,5.0,3.0,1.0,,17-64,Suburb,Urban,Urban Core,Upscale,2889.0,0.671448409557343
1223125.0,60+,60+,65+,75 or over,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,2.0,1.0,Call 1,1.0,1.0,1.0,2.0,1.0,1.0,2.0,High school graduate,4.0,2.0,2.0,1.0,3.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,1.0,3.0,2.0,No,Poor,Not so good/Poor,65+,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,28.0,3.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,2.0,1.0,1.0,2.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,Rhode Island,1.0,Election day exit poll,2.0,5.0,2.0,3.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,Version 1,Catholic,4.0,4.0,6.0,9.0,4.0,1.0,1.0,65+,Suburb,Rural,Rural,Very upscale,2842.0,1.40501236915588
1223121.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,Once a week,More than once a week/Once a week,All others,Complete,1.0,2.0,1.0,Call 1,2.0,1.0,1.0,2.0,1.0,1.0,2.0,Some college or associate degree,1.0,1.0,1.0,1.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,2.0,1.0,3.0,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,58.0,1.0,White,State questionnaire,White,1.0,1.0,East,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000",Rhode Island,1.0,Election day exit poll,2.0,5.0,2.0,1.0,4.0,2.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,Version 1,Protestant/Other Christian,2.0,2.0,3.0,3.0,2.0,1.0,1.0,17-64,Suburb,Urban,Urban Core,Upscale,2889.0,1.12347650527954
1223120.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,1.0,1.0,Call 1,2.0,1.0,1.0,1.0,3.0,1.0,2.0,Some college or associate degree,2.0,1.0,3.0,2.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,2.0,1.0,2.0,No,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,57.0,2.0,White,State questionnaire,White,3.0,2.0,East,Catholic,Catholic,2.0,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000",Rhode Island,2.0,Election day exit poll,2.0,5.0,2.0,3.0,3.0,1.0,Barack Obama did,"Yes, I do",Yes,I am,Yes,Version 1,Catholic,3.0,3.0,4.0,5.0,3.0,1.0,1.0,17-64,Suburb,Urban,Urban Core,Upscale,2889.0,0.671448409557343
