ID,ABORT2,ABORTION,ATTEND,ATTEND2,ATTREL,AZRPRS08,BACKSIDE,BREAKREP,BREAKRP2,BRNAGAIN,BUSHANG08,BUSHANG2,CALL,CDNUM,CHIEFREPAL,COLLEDUC,ECONREP,EDUC,GEOCODE,HSEDUC,IMMPRIME,INC100K,INC50K,INCOME07,IRAQWAR,IRAQWAR2,ISSIA08R,ISSVQUAL,LATINO,LATINOS,MOVETOAZ,NEC,NEC2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08R,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN8,RELWHITE,RPRS08,RPRS08ST,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TELEPOLL,TIME3D,TIME3DAB,TIMEPR,TIMEPRAB,TIMEWK,TIMEWKAB,VERSION,VETVOTER,WHITEREL,WHTEVANG,WPROTBRN,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1101983.0,1.0,1.0,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,3.0,Complete,,,Yes,2.0,1.0,,1.0,3.0,1.0,3.0,Some college or associate degree,3.0,2.0,3.0,100k or more,50k or more,"$200,000 or more",Strongly approve,Approve,2.0,My candidates position on the issues,No,No,4.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,,2.0,White,State questionnaire,White,West,Catholic,Catholic,2.0,4.0,3.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural,English,Arizona,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,Version 1,No,Catholic,White Born-again/Evangelical Christians,All others,3.0,3.0,5.0,6.0,3.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,86322.0,0.661414086818695
1102144.0,1.0,2.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,3.0,Complete,,,Yes,3.0,2.0,,1.0,3.0,1.0,1.0,Some college or associate degree,3.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",Somewhat approve,Approve,4.0,My candidates leadership/personal qualities,No,No,4.0,Poor,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,3.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,English,Arizona,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,9.0,4.0,65+,Low Density Rural,Rural,Rural,Downscale,86326.0,1.76307272911072
1102167.0,2.0,3.0,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,3.0,Complete,,,Yes,2.0,1.0,,1.0,3.0,2.0,3.0,Postgraduate study,3.0,2.0,9.0,Less than 100k,Less than 50k,"$30,000-$49,999",Strongly approve,Approve,3.0,My candidates leadership/personal qualities,No,No,4.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,,3.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,4.0,3.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,English,Arizona,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,4.0,4.0,2.0,17-64,Extremely Low Density Rural,80s Suburbs,Low-Growth Suburban Perimeter,Upscale,86040.0,1.76307272911072
1102044.0,1.0,1.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,3.0,Complete,,,No,3.0,2.0,,1.0,3.0,1.0,3.0,Some college or associate degree,3.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",Somewhat disapprove,Disapprove,9.0,My candidates leadership/personal qualities,No,No,4.0,Not so good,Not so good/Poor,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,3.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,English,Arizona,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,Version 1,No,Protestant/Other Christian,All others,All others,4.0,4.0,6.0,8.0,4.0,65+,Extremely Low Density Rural,80s Suburbs,Low-Growth Suburban Perimeter,Very downscale,85544.0,0.661414086818695
1102311.0,2.0,4.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,3.0,Complete,,,Yes,2.0,1.0,,1.0,3.0,1.0,3.0,Some college or associate degree,3.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat approve,Approve,3.0,My candidates leadership/personal qualities,No,No,4.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,3.0,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000",English,Arizona,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,Extremely Low Density Rural,Urban,Urban Core,Very upscale,86004.0,1.32282817363739
1102115.0,2.0,3.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,3.0,Complete,,,Yes,4.0,2.0,,1.0,3.0,1.0,3.0,Did not complete high school,3.0,1.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",Strongly disapprove,Disapprove,1.0,My candidates leadership/personal qualities,No,No,4.0,Poor,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,3.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English,Arizona,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,9.0,4.0,65+,Extremely Low Density Rural,Urban,Urban Core,Very upscale,86004.0,0.881536364555359
1102010.0,1.0,1.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,3.0,Complete,,,No,2.0,1.0,,1.0,3.0,2.0,3.0,Postgraduate study,3.0,2.0,1.0,100k or more,50k or more,"$100,000-$149,999",Strongly approve,Approve,1.0,My candidates position on the issues,No,No,3.0,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,3.0,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000",English,Arizona,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,Version 1,No,Protestant/Other Christian,All others,All others,4.0,4.0,6.0,8.0,4.0,65+,Extremely Low Density Rural,Urban,Urban Core,Upscale,86001.0,0.661414086818695
1102267.0,1.0,2.0,Never,Never,Protestant/Do not attend weekly,3.0,Complete,,,Yes,3.0,2.0,,8.0,3.0,2.0,1.0,College graduate,2.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",Somewhat disapprove,Disapprove,9.0,My candidates leadership/personal qualities,No,No,4.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,3.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,English,Arizona,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,3.0,3.0,2.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,85743.0,0.698402225971222
1102078.0,2.0,3.0,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,3.0,Complete,,,No,2.0,1.0,,8.0,1.0,2.0,5.0,College graduate,2.0,2.0,2.0,,,,Strongly approve,Approve,1.0,My candidates leadership/personal qualities,No,No,4.0,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,3.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,English,Arizona,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,4.0,5.0,3.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,85743.0,0.747089743614197
1102053.0,1.0,1.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,3.0,Complete,,,No,2.0,1.0,,8.0,3.0,1.0,1.0,Some college or associate degree,2.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",Somewhat approve,Approve,1.0,My candidates leadership/personal qualities,No,No,4.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,,3.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,3.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,English,Arizona,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,Version 1,Yes,Protestant/Other Christian,All others,All others,3.0,4.0,5.0,7.0,4.0,17-64,Extremely Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,85629.0,0.698402225971222
1101993.0,1.0,1.0,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,3.0,Complete,,,No,3.0,2.0,,8.0,3.0,2.0,3.0,Postgraduate study,2.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",Somewhat disapprove,Disapprove,2.0,My candidates position on the issues,Yes,Yes,2.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,,1.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,West,Catholic,Catholic,9.0,4.0,3.0,Female,Non black female,Latino women,Non white female,Non white,Suburbs,Suburbs,English,Arizona,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,Version 1,No,Non-white,All others,All others,2.0,2.0,3.0,3.0,10.0,17-64,Extremely Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,85629.0,1.10288858413696
1102242.0,2.0,3.0,Once a week,More than once a week/Once a week,All others,3.0,Complete,,,Yes,2.0,1.0,,8.0,3.0,1.0,3.0,High school graduate,2.0,1.0,3.0,Less than 100k,Less than 50k,"$15,000-$29,999",Somewhat approve,Approve,9.0,My candidates position on the issues,No,No,4.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,3.0,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000",English,Arizona,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,8.0,4.0,65+,Low Density Rural,Urban,Urban Core,Very upscale,85747.0,0.698402225971222
1102238.0,1.0,2.0,Never,Never,All others,3.0,Complete,,,No,2.0,1.0,,8.0,3.0,1.0,3.0,Some college or associate degree,2.0,2.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",Strongly approve,Approve,4.0,My candidates leadership/personal qualities,No,No,4.0,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,3.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English,Arizona,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,High Density Urban,Urban,Urban Core,Upscale,85710.0,0.186772435903549
1102158.0,1.0,2.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,3.0,Complete,,,,3.0,2.0,,8.0,3.0,1.0,3.0,High school graduate,2.0,1.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",Somewhat disapprove,Disapprove,9.0,My candidates position on the issues,No,No,4.0,Poor,Not so good/Poor,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,5.0,,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,3.0,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000",English,Arizona,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,Version 1,No,Protestant/Other Christian,All others,,4.0,4.0,6.0,8.0,4.0,65+,High Density Urban,Urban,Urban Core,Upscale,85710.0,0.698402225971222
1101987.0,1.0,1.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,3.0,Complete,,,No,2.0,1.0,,8.0,3.0,2.0,5.0,College graduate,2.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",Somewhat approve,Approve,3.0,My candidates position on the issues,No,No,4.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,,4.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,3.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English,Arizona,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,Version 1,No,Protestant/Other Christian,All others,All others,2.0,2.0,3.0,3.0,2.0,17-64,Low Density Rural,Urban,Urban Core,Very upscale,85747.0,0.747089743614197
1102282.0,2.0,3.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,3.0,Complete,,,No,2.0,1.0,,8.0,3.0,2.0,3.0,College graduate,2.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",Somewhat approve,Approve,2.0,My candidates leadership/personal qualities,No,No,4.0,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Liberal,1.0,,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,3.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English,Arizona,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,Version 1,Yes,Protestant/Other Christian,All others,All others,3.0,4.0,5.0,7.0,4.0,17-64,High Density Urban,Urban,Urban Core,Downscale,85716.0,1.12063467502594
1102308.0,1.0,2.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,3.0,Complete,,,Yes,2.0,1.0,,7.0,3.0,1.0,3.0,High school graduate,2.0,1.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",Strongly approve,Approve,1.0,My candidates position on the issues,No,No,4.0,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,,4.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,3.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,English,Arizona,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,4.0,5.0,7.0,4.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Downscale,85746.0,0.349201112985611
1102065.0,1.0,1.0,Never,Never,Protestant/Do not attend weekly,3.0,Complete,,,No,3.0,2.0,,7.0,3.0,1.0,3.0,High school graduate,2.0,1.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",Somewhat disapprove,Disapprove,2.0,My candidates position on the issues,No,No,4.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Liberal,2.0,,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,3.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,English,Arizona,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,Version 1,No,Protestant/Other Christian,All others,All others,4.0,4.0,6.0,8.0,4.0,65+,Suburb,80s Suburbs,Urban Perimeter,Downscale,85746.0,0.349201112985611
1102254.0,2.0,4.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,3.0,Complete,,,Yes,2.0,1.0,,7.0,3.0,1.0,3.0,Some college or associate degree,2.0,2.0,1.0,Less than 100k,Less than 50k,"Under $15,000",Strongly approve,Approve,4.0,My candidates leadership/personal qualities,Yes,Yes,4.0,Poor,Not so good/Poor,Democrat,Non black Democrat,Latino Democrats,Democrat,Conservative,5.0,,1.0,American Indian,State questionnaire,Hispanic/Latino,West,Protestant/Other Non-Catholic Christian,Protestant,9.0,4.0,3.0,Male,Non black male,Latino men,Non white male,Non white,"Cities 50,000-500,000","Cities over 50,000",English,Arizona,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,Version 1,Yes,Non-white,All others,All others,3.0,3.0,5.0,6.0,11.0,17-64,Suburb,Urban,Urban Core,Very downscale,85713.0,0.366436511278152
1102277.0,2.0,3.0,Never,Never,Protestant/Do not attend weekly,3.0,Complete,,,,4.0,2.0,,6.0,3.0,1.0,3.0,Some college or associate degree,2.0,2.0,3.0,,,,Somewhat disapprove,Disapprove,3.0,My candidates position on the issues,No,No,4.0,Poor,Not so good/Poor,Independent/Something else,Non black non Democrat,White Independents,Something else,Conservative,4.0,,4.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,3.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,English,Arizona,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,Version 1,Yes,Protestant/Other Christian,All others,,4.0,4.0,6.0,9.0,4.0,65+,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,85242.0,0.373544871807098
1102260.0,9.0,9.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,3.0,Complete,,,Yes,1.0,1.0,,6.0,2.0,1.0,1.0,Some college or associate degree,2.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Strongly approve,Approve,4.0,My candidates leadership/personal qualities,No,No,3.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,3.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,English,Arizona,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,8.0,4.0,65+,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,85242.0,1.04760336875916
1102208.0,2.0,3.0,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,3.0,Complete,,,Yes,2.0,1.0,,6.0,3.0,1.0,3.0,Some college or associate degree,2.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",Somewhat approve,Approve,3.0,My candidates position on the issues,No,No,4.0,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,3.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,English,Arizona,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very downscale,85220.0,0.373544871807098
1101975.0,1.0,2.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,3.0,Complete,,,No,2.0,1.0,,6.0,3.0,1.0,3.0,High school graduate,2.0,1.0,3.0,,,,Strongly approve,Approve,3.0,My candidates leadership/personal qualities,No,No,4.0,Poor,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Liberal,1.0,,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,3.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,English,Arizona,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,Version 1,Yes,Protestant/Other Christian,All others,All others,4.0,4.0,6.0,8.0,4.0,65+,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very downscale,85220.0,0.747089743614197
1102130.0,2.0,4.0,More than once a week,More than once a week/Once a week,All others,3.0,Complete,,,Yes,2.0,1.0,,1.0,3.0,2.0,3.0,Postgraduate study,2.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",Somewhat disapprove,Disapprove,3.0,My candidates leadership/personal qualities,No,No,1.0,Not so good,Not so good/Poor,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,4.0,,1.0,White,State questionnaire,White,West,Something else,Something else,4.0,4.0,3.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,English,Arizona,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,Version 1,No,Something else,White Born-again/Evangelical Christians,All others,3.0,3.0,5.0,6.0,3.0,17-64,Extremely Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very downscale,85232.0,0.747089743614197
