ID,@2NDIAD08,AGE3,BACKSIDE,BREAKCAU,CALL,CDNUM,DPRS08,GEOCODE,IADPRS08,IAPARTYID,INC100K,INC50K08,INCOME08,ISSIA08D,MARRIED,PHIL3,PHIL4,PRECINCT,PREVCAUC,QLTIA08D,QRACE3,QTYPE,REGION,SEX,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIMECAU,UNION2,VERSION,WOMENWED,XAGE,XAGE6,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
437089.0,3.0,30-59,Complete,4.0,Call 2,3.0,2.0,1.0,2.0,3.0,100k or more,2.0,6.0,3.0,Yes,Conservative,4.0,76.0,2.0,3.0,,State questionnaire,Midwest,Female,Married women,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,5.0,1.0,Version 1,1.0,2.0,3.0,Suburb,Urban,Urban Core,Downscale,50315.0,0.481949746608734
437077.0,2.0,60+,Complete,2.0,Call 1,5.0,2.0,3.0,2.0,3.0,Less than 100k,1.0,2.0,1.0,No,Moderate,3.0,117.0,2.0,4.0,1.0,State questionnaire,Midwest,Male,Non-married men,Suburbs,Suburbs, Iowa,Election day exit poll,5.0,1.0,Version 1,2.0,4.0,6.0,Extremely Low Density Rural,60s Suburbs,High-Growth Suburban Perimeter,Downscale,51039.0,2.56435465812683
437068.0,6.0,60+,Complete,3.0,Call 1,2.0,2.0,2.0,2.0,3.0,100k or more,2.0,6.0,1.0,Yes,Moderate,3.0,42.0,1.0,3.0,1.0,State questionnaire,Midwest,,,Suburbs,Suburbs, Iowa,Election day exit poll,5.0,2.0,Version 1,2.0,4.0,6.0,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,52333.0,1.93128526210785
437048.0,2.0,30-59,Complete,1.0,Call 1,2.0,2.0,2.0,2.0,3.0,Less than 100k,1.0,3.0,3.0,No,Moderate,3.0,42.0,2.0,1.0,1.0,State questionnaire,Midwest,Female,Non-married women,Suburbs,Suburbs, Iowa,Election day exit poll,4.0,1.0,Version 1,2.0,2.0,3.0,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,52333.0,2.88986921310425
436983.0,5.0,30-59,Complete,1.0,Call 3,2.0,2.0,2.0,2.0,3.0,Less than 100k,2.0,5.0,1.0,Yes,Liberal,2.0,53.0,1.0,4.0,1.0,State questionnaire,Midwest,Female,Married women,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,5.0,2.0,Version 1,1.0,3.0,4.0,Suburb,Urban,Urban Core,Upscale,52404.0,1.14589810371399
436721.0,2.0,60+,Complete,2.0,Call 1,4.0,2.0,1.0,2.0,3.0,Less than 100k,1.0,3.0,1.0,Yes,Moderate,3.0,101.0,2.0,3.0,1.0,State questionnaire,Midwest,Female,Married women,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,5.0,2.0,Version 1,1.0,3.0,5.0,Suburb,Urban,Urban Core,Very upscale,50011.0,3.01503014564514
436670.0,2.0,60+,Complete,2.0,Call 1,3.0,2.0,1.0,2.0,3.0,Less than 100k,2.0,5.0,2.0,No,Liberal,2.0,80.0,1.0,3.0,,State questionnaire,Midwest,,,Suburbs,Suburbs, Iowa,Election day exit poll,5.0,2.0,Version 1,2.0,3.0,5.0,Suburb,70s Suburbs,Urban Perimeter,Very upscale,50322.0,0.294832408428192
436650.0,3.0,18-29,Complete,4.0,Call 1,3.0,2.0,1.0,2.0,3.0,Less than 100k,2.0,4.0,3.0,No,Moderate,3.0,70.0,1.0,4.0,1.0,State questionnaire,Midwest,Female,Non-married women,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,5.0,1.0,Version 1,2.0,1.0,2.0,High Density Urban,Urban,Urban Core,Very upscale,50310.0,1.11723399162292
436641.0,3.0,18-29,Complete,2.0,Call 2,4.0,2.0,1.0,2.0,3.0,Less than 100k,2.0,5.0,1.0,Yes,Liberal,1.0,12.0,2.0,1.0,1.0,State questionnaire,Midwest,Female,Married women,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,4.0,2.0,Version 1,1.0,1.0,1.0,Low Density Rural,Rural,Rural,Upscale,50036.0,0.47717672586441
436602.0,2.0,30-59,Complete,1.0,Call 2,4.0,2.0,1.0,2.0,3.0,Less than 100k,1.0,1.0,3.0,No,Moderate,3.0,12.0,2.0,3.0,1.0,State questionnaire,Midwest,Male,Non-married men,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,5.0,2.0,Version 1,2.0,3.0,4.0,Low Density Rural,Rural,Rural,Upscale,50036.0,0.572576880455017
436557.0,2.0,60+,Complete,4.0,Call 1,3.0,2.0,2.0,2.0,3.0,Less than 100k,1.0,2.0,2.0,Yes,Moderate,3.0,36.0,2.0,2.0,1.0,State questionnaire,Midwest,Male,Married men,Rural,Small Cities/Rural, Iowa,Election day exit poll,3.0,2.0,Version 1,2.0,4.0,6.0,Extremely Low Density Rural,Rural,Rural,Upscale,50638.0,1.43318152427673
436533.0,2.0,30-59,Complete,1.0,Call 1,1.0,2.0,2.0,2.0,3.0,100k or more,2.0,6.0,3.0,Yes,Liberal,2.0,96.0,1.0,1.0,,State questionnaire,Midwest,Female,Married women,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,5.0,2.0,Version 1,1.0,3.0,4.0,Suburb,Urban,Urban Core,Upscale,52806.0,0.339512228965759
436527.0,2.0,30-59,Complete,2.0,Call 1,5.0,2.0,3.0,2.0,3.0,Less than 100k,2.0,4.0,2.0,Yes,Moderate,3.0,66.0,2.0,1.0,1.0,State questionnaire,Midwest,Male,Married men,Rural,Small Cities/Rural, Iowa,Election day exit poll,4.0,2.0,Version 1,2.0,2.0,3.0,Extremely Low Density Rural,Rural,Rural,Downscale,51050.0,0.766871213912964
436526.0,2.0,60+,Complete,1.0,Call 1,1.0,2.0,2.0,2.0,3.0,Less than 100k,1.0,3.0,1.0,Yes,Moderate,3.0,24.0,1.0,3.0,1.0,State questionnaire,Midwest,Female,Married women,Rural,Small Cities/Rural, Iowa,Election day exit poll,5.0,2.0,Version 1,1.0,4.0,6.0,Extremely Low Density Rural,Rural,Rural,Very downscale,52159.0,0.791960537433624
436504.0,2.0,30-59,Complete,2.0,Call 1,3.0,2.0,1.0,2.0,3.0,Less than 100k,2.0,4.0,2.0,No,Moderate,3.0,81.0,2.0,2.0,1.0,State questionnaire,Midwest,Male,Non-married men,Suburbs,Suburbs, Iowa,Election day exit poll,2.0,1.0,Version 1,2.0,2.0,3.0,Suburb,70s Suburbs,Urban Perimeter,Very upscale,50265.0,2.11492228507996
436482.0,3.0,60+,Complete,3.0,Call 2,3.0,2.0,1.0,2.0,3.0,Less than 100k,1.0,2.0,2.0,Yes,Moderate,3.0,73.0,1.0,2.0,1.0,State questionnaire,Midwest,Female,Married women,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,1.0,2.0,Version 1,1.0,4.0,6.0,High Density Urban,Urban,Urban Core,Upscale,50311.0,0.960080504417419
436400.0,5.0,60+,Complete,1.0,Call 1,1.0,2.0,2.0,2.0,3.0,,,,2.0,Yes,Moderate,3.0,46.0,2.0,1.0,1.0,State questionnaire,Midwest,Female,Married women,Rural,Small Cities/Rural, Iowa,Election day exit poll,5.0,2.0,Version 1,1.0,4.0,6.0,Extremely Low Density Rural,Rural,Rural,Downscale,52310.0,1.04881262779236
436387.0,1.0,18-29,Complete,2.0,Call 1,3.0,2.0,1.0,2.0,3.0,Less than 100k,2.0,5.0,2.0,Yes,Conservative,4.0,71.0,2.0,4.0,1.0,State questionnaire,Midwest,Male,Married men,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,5.0,2.0,Version 1,2.0,1.0,2.0,High Density Urban,Urban,Urban Core,Very upscale,50310.0,1.49463224411011
436316.0,3.0,60+,Complete,1.0,Call 1,3.0,2.0,1.0,2.0,3.0,Less than 100k,2.0,4.0,2.0,Yes,Liberal,2.0,71.0,2.0,1.0,1.0,State questionnaire,Midwest,Male,Married men,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,3.0,2.0,Version 1,2.0,4.0,6.0,High Density Urban,Urban,Urban Core,Very upscale,50310.0,1.46708452701569
436288.0,4.0,30-59,Complete,2.0,Call 1,2.0,2.0,2.0,2.0,3.0,Less than 100k,1.0,1.0,3.0,No,Moderate,3.0,108.0,1.0,3.0,1.0,State questionnaire,Midwest,Male,Non-married men,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,5.0,2.0,Version 1,2.0,3.0,4.0,Low Density Rural,Rural,Rural,Very downscale,52501.0,0.984496295452118
439974.0,3.0,30-59,Complete,1.0,Call 3,1.0,2.0,2.0,2.0,3.0,Less than 100k,2.0,4.0,1.0,Yes,Liberal,2.0,96.0,2.0,3.0,1.0,State questionnaire,Midwest,Female,Married women,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,4.0,2.0,Version 1,1.0,3.0,4.0,Suburb,Urban,Urban Core,Upscale,52806.0,0.410017490386963
439787.0,5.0,30-59,Complete,2.0,Call 3,4.0,2.0,1.0,2.0,3.0,Less than 100k,2.0,5.0,1.0,No,Liberal,2.0,103.0,2.0,1.0,1.0,State questionnaire,Midwest,Female,Non-married women,Rural,Small Cities/Rural, Iowa,Election day exit poll,4.0,1.0,Version 1,2.0,2.0,3.0,Low Density Rural,Rural,Rural,Very upscale,50244.0,0.460133671760559
439704.0,2.0,60+,Complete,1.0,Call 3,1.0,2.0,2.0,2.0,3.0,Less than 100k,2.0,4.0,2.0,Yes,Moderate,3.0,10.0,1.0,4.0,1.0,State questionnaire,Midwest,Male,Married men,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,1.0,2.0,Version 1,2.0,4.0,6.0,Suburb,Urban,Urban Core,Downscale,50702.0,0.539550721645355
439696.0,4.0,60+,Complete,1.0,Call 3,2.0,2.0,2.0,2.0,3.0,Less than 100k,2.0,5.0,1.0,Yes,Liberal,2.0,108.0,1.0,1.0,1.0,State questionnaire,Midwest,Female,Married women,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,4.0,2.0,Version 1,1.0,4.0,6.0,Low Density Rural,Rural,Rural,Very downscale,52501.0,0.805341958999634
439644.0,2.0,60+,Complete,1.0,Call 3,2.0,2.0,2.0,2.0,3.0,Less than 100k,1.0,3.0,2.0,No,Liberal,2.0,50.0,1.0,1.0,1.0,State questionnaire,Midwest,Female,Non-married women,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,4.0,1.0,Version 1,2.0,3.0,5.0,Suburb,Urban,Urban Core,Upscale,52404.0,0.625904321670532
439626.0,2.0,30-59,Complete,1.0,Call 3,4.0,2.0,1.0,2.0,3.0,Less than 100k,2.0,5.0,1.0,Yes,Liberal,2.0,110.0,2.0,3.0,1.0,State questionnaire,Midwest,Female,Married women,Suburbs,Suburbs, Iowa,Election day exit poll,5.0,2.0,Version 1,1.0,2.0,3.0,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,50160.0,0.759456396102905
439614.0,2.0,18-29,Complete,1.0,Call 3,1.0,2.0,2.0,2.0,3.0,Less than 100k,1.0,1.0,3.0,No,Moderate,3.0,10.0,2.0,1.0,1.0,State questionnaire,Midwest,Female,Non-married women,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,5.0,2.0,Version 1,2.0,1.0,1.0,Suburb,Urban,Urban Core,Downscale,50702.0,0.465114504098892
439501.0,4.0,30-59,Complete,2.0,Call 3,1.0,2.0,2.0,2.0,3.0,Less than 100k,2.0,5.0,1.0,Yes,Moderate,3.0,96.0,2.0,9.0,1.0,State questionnaire,Midwest,Female,Married women,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,4.0,2.0,Version 1,1.0,2.0,3.0,Suburb,Urban,Urban Core,Upscale,52806.0,0.410017490386963
439455.0,3.0,18-29,Complete,1.0,Call 3,3.0,2.0,1.0,2.0,3.0,Less than 100k,2.0,5.0,3.0,No,Liberal,1.0,80.0,1.0,3.0,1.0,State questionnaire,Midwest,Female,Non-married women,Suburbs,Suburbs, Iowa,Election day exit poll,3.0,2.0,Version 1,2.0,1.0,2.0,Suburb,70s Suburbs,Urban Perimeter,Very upscale,50322.0,0.524748206138611
439408.0,2.0,60+,Complete,2.0,Call 3,3.0,2.0,1.0,2.0,3.0,Less than 100k,1.0,3.0,2.0,Yes,Moderate,3.0,80.0,1.0,3.0,1.0,State questionnaire,Midwest,Female,Married women,Suburbs,Suburbs, Iowa,Election day exit poll,5.0,2.0,Version 1,1.0,4.0,6.0,Suburb,70s Suburbs,Urban Perimeter,Very upscale,50322.0,0.515076577663422
439389.0,6.0,30-59,Complete,3.0,Call 3,3.0,2.0,1.0,2.0,3.0,100k or more,2.0,6.0,3.0,Yes,Moderate,3.0,80.0,2.0,3.0,1.0,State questionnaire,Midwest,Male,Married men,Suburbs,Suburbs, Iowa,Election day exit poll,4.0,2.0,Version 1,2.0,3.0,4.0,Suburb,70s Suburbs,Urban Perimeter,Very upscale,50322.0,0.629659175872803
439370.0,5.0,60+,Complete,1.0,Call 3,5.0,2.0,3.0,2.0,3.0,Less than 100k,1.0,3.0,2.0,No,Moderate,3.0,66.0,2.0,3.0,1.0,State questionnaire,Midwest,Female,Non-married women,Rural,Small Cities/Rural, Iowa,Election day exit poll,5.0,2.0,Version 1,2.0,4.0,6.0,Extremely Low Density Rural,Rural,Rural,Downscale,51050.0,0.6273193359375
439341.0,9.0,,Complete,1.0,Call 3,5.0,2.0,3.0,2.0,3.0,Less than 100k,1.0,3.0,2.0,No,Moderate,3.0,66.0,2.0,3.0,1.0,State questionnaire,Midwest,Female,Non-married women,Rural,Small Cities/Rural, Iowa,Election day exit poll,9.0,2.0,Version 1,2.0,,,Extremely Low Density Rural,Rural,Rural,Downscale,51050.0,0.608738660812378
439259.0,3.0,30-59,Complete,4.0,Call 3,5.0,2.0,3.0,2.0,3.0,100k or more,2.0,6.0,3.0,No,Liberal,2.0,17.0,2.0,4.0,1.0,State questionnaire,Midwest,Female,Non-married women,Rural,Small Cities/Rural, Iowa,Election day exit poll,5.0,2.0,Version 1,2.0,2.0,3.0,Low Density Rural,Rural,Rural,Upscale,51401.0,0.724123239517212
439237.0,3.0,30-59,Complete,1.0,Call 3,5.0,2.0,3.0,2.0,3.0,Less than 100k,2.0,4.0,1.0,No,Moderate,3.0,17.0,2.0,1.0,1.0,State questionnaire,Midwest,Male,Non-married men,Rural,Small Cities/Rural, Iowa,Election day exit poll,4.0,2.0,Version 1,2.0,2.0,3.0,Low Density Rural,Rural,Rural,Upscale,51401.0,0.855783820152283
439191.0,5.0,30-59,Complete,2.0,Call 3,5.0,2.0,3.0,2.0,3.0,100k or more,2.0,6.0,1.0,Yes,Liberal,2.0,17.0,1.0,1.0,1.0,State questionnaire,Midwest,Male,Married men,Rural,Small Cities/Rural, Iowa,Election day exit poll,3.0,2.0,Version 1,2.0,2.0,3.0,Low Density Rural,Rural,Rural,Upscale,51401.0,0.855783820152283
439181.0,1.0,30-59,Complete,1.0,Call 3,4.0,2.0,1.0,2.0,3.0,Less than 100k,2.0,5.0,9.0,Yes,Moderate,3.0,100.0,2.0,2.0,3.0,State questionnaire,Midwest,Female,Married women,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,5.0,2.0,Version 1,1.0,2.0,3.0,Suburb,Urban,Urban Core,Very upscale,50011.0,0.846623182296753
439176.0,3.0,30-59,Complete,1.0,Call 3,3.0,2.0,1.0,2.0,3.0,Less than 100k,2.0,5.0,1.0,Yes,Liberal,2.0,80.0,1.0,2.0,1.0,State questionnaire,Midwest,Male,Married men,Suburbs,Suburbs, Iowa,Election day exit poll,1.0,2.0,Version 1,2.0,3.0,4.0,Suburb,70s Suburbs,Urban Perimeter,Very upscale,50322.0,0.629659175872803
439170.0,2.0,30-59,Complete,3.0,Call 3,4.0,2.0,2.0,2.0,3.0,100k or more,2.0,6.0,3.0,Yes,Moderate,3.0,34.0,2.0,2.0,1.0,State questionnaire,Midwest,Female,Married women,Rural,Small Cities/Rural, Iowa,Election day exit poll,5.0,1.0,Version 1,1.0,3.0,4.0,Extremely Low Density Rural,Rural,Rural,Downscale,50435.0,0.501755118370056
439108.0,3.0,30-59,Complete,2.0,Call 3,3.0,2.0,2.0,2.0,3.0,Less than 100k,2.0,4.0,3.0,Yes,Liberal,2.0,39.0,1.0,1.0,1.0,State questionnaire,Midwest,Male,Married men,Rural,Small Cities/Rural, Iowa,Election day exit poll,5.0,2.0,Version 1,2.0,3.0,4.0,Extremely Low Density Rural,Rural,Rural,Upscale,52307.0,1.13167572021484
439069.0,2.0,30-59,Complete,2.0,Call 3,5.0,2.0,3.0,2.0,3.0,100k or more,2.0,6.0,3.0,Yes,Moderate,3.0,66.0,2.0,3.0,1.0,State questionnaire,Midwest,Female,Married women,Rural,Small Cities/Rural, Iowa,Election day exit poll,4.0,2.0,Version 1,1.0,2.0,3.0,Extremely Low Density Rural,Rural,Rural,Downscale,51050.0,0.648889660835266
439021.0,3.0,30-59,Complete,2.0,Call 3,5.0,2.0,3.0,2.0,3.0,Less than 100k,1.0,3.0,1.0,No,Liberal,2.0,17.0,2.0,3.0,1.0,State questionnaire,Midwest,Male,Non-married men,Rural,Small Cities/Rural, Iowa,Election day exit poll,5.0,2.0,Version 1,2.0,2.0,3.0,Low Density Rural,Rural,Rural,Upscale,51401.0,0.855783820152283
439014.0,3.0,30-59,Complete,2.0,Call 3,5.0,2.0,3.0,2.0,3.0,Less than 100k,1.0,3.0,1.0,Yes,Liberal,2.0,66.0,2.0,1.0,1.0,State questionnaire,Midwest,Female,Married women,Rural,Small Cities/Rural, Iowa,Election day exit poll,1.0,2.0,Version 1,1.0,2.0,3.0,Extremely Low Density Rural,Rural,Rural,Downscale,51050.0,0.648889660835266
439010.0,3.0,18-29,Complete,2.0,Call 3,4.0,2.0,1.0,2.0,3.0,Less than 100k,1.0,1.0,2.0,No,Moderate,3.0,12.0,2.0,2.0,1.0,State questionnaire,Midwest,Female,Non-married women,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,5.0,2.0,Version 1,2.0,1.0,2.0,Low Density Rural,Rural,Rural,Upscale,50036.0,0.47717672586441
438990.0,2.0,30-59,Complete,1.0,Call 3,4.0,2.0,1.0,2.0,3.0,100k or more,2.0,6.0,2.0,Yes,Moderate,3.0,12.0,2.0,2.0,1.0,State questionnaire,Midwest,Female,Married women,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,5.0,2.0,Version 1,1.0,3.0,4.0,Low Density Rural,Rural,Rural,Upscale,50036.0,0.484487116336823
438973.0,2.0,30-59,Complete,1.0,Call 3,1.0,2.0,2.0,2.0,3.0,Less than 100k,2.0,4.0,3.0,No,Moderate,3.0,96.0,2.0,2.0,1.0,State questionnaire,Midwest,Female,Non-married women,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,1.0,2.0,Version 1,2.0,3.0,4.0,Suburb,Urban,Urban Core,Upscale,52806.0,0.410017490386963
438743.0,6.0,60+,Complete,1.0,Call 3,2.0,2.0,2.0,2.0,3.0,Less than 100k,2.0,5.0,1.0,Yes,Moderate,3.0,45.0,2.0,3.0,3.0,State questionnaire,Midwest,Female,Married women,Suburbs,Suburbs, Iowa,Election day exit poll,5.0,2.0,Version 1,1.0,4.0,6.0,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,52338.0,0.313726156949997
438707.0,3.0,60+,Complete,1.0,Call 3,3.0,2.0,2.0,2.0,3.0,Less than 100k,1.0,1.0,2.0,Yes,Liberal,2.0,39.0,2.0,4.0,,State questionnaire,Midwest,Male,Married men,Rural,Small Cities/Rural, Iowa,Election day exit poll,4.0,2.0,Version 1,2.0,3.0,5.0,Extremely Low Density Rural,Rural,Rural,Upscale,52307.0,0.90592622756958
438667.0,5.0,30-59,Complete,2.0,Call 3,4.0,2.0,2.0,2.0,3.0,100k or more,2.0,6.0,2.0,Yes,Moderate,3.0,34.0,2.0,3.0,1.0,State questionnaire,Midwest,Male,Married men,Rural,Small Cities/Rural, Iowa,Election day exit poll,4.0,2.0,Version 1,2.0,3.0,4.0,Extremely Low Density Rural,Rural,Rural,Downscale,50435.0,0.592984557151794
438631.0,3.0,30-59,Complete,2.0,Call 3,3.0,2.0,1.0,2.0,3.0,Less than 100k,2.0,4.0,3.0,Yes,Moderate,3.0,76.0,2.0,1.0,1.0,State questionnaire,Midwest,Female,Married women,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,1.0,2.0,Version 1,1.0,3.0,4.0,Suburb,Urban,Urban Core,Downscale,50315.0,0.582034468650818
438581.0,5.0,60+,Complete,2.0,Call 3,3.0,2.0,1.0,2.0,3.0,Less than 100k,1.0,3.0,3.0,Yes,Liberal,2.0,76.0,1.0,1.0,1.0,State questionnaire,Midwest,Female,Married women,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,5.0,1.0,Version 1,1.0,3.0,5.0,Suburb,Urban,Urban Core,Downscale,50315.0,0.562686562538147
438550.0,2.0,60+,Complete,1.0,Call 3,2.0,2.0,2.0,2.0,3.0,Less than 100k,1.0,2.0,2.0,Yes,Moderate,3.0,108.0,2.0,3.0,1.0,State questionnaire,Midwest,Female,Married women,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,4.0,2.0,Version 1,1.0,4.0,6.0,Low Density Rural,Rural,Rural,Very downscale,52501.0,0.805341958999634
438514.0,2.0,60+,Complete,1.0,Call 3,2.0,2.0,2.0,2.0,3.0,Less than 100k,1.0,2.0,2.0,Yes,Moderate,3.0,108.0,2.0,4.0,1.0,State questionnaire,Midwest,Male,Married men,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,3.0,2.0,Version 1,2.0,4.0,6.0,Low Density Rural,Rural,Rural,Very downscale,52501.0,0.951769769191742
438387.0,3.0,18-29,Complete,2.0,Call 3,1.0,2.0,2.0,2.0,3.0,100k or more,2.0,6.0,3.0,No,Moderate,3.0,6.0,2.0,1.0,1.0,State questionnaire,Midwest,Female,Non-married women,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,3.0,1.0,Version 1,2.0,1.0,2.0,Suburb,Rural,Rural,Very upscale,50613.0,0.841164529323578
438370.0,3.0,30-59,Complete,1.0,Call 3,1.0,2.0,2.0,2.0,3.0,Less than 100k,2.0,5.0,2.0,Yes,Moderate,3.0,24.0,2.0,3.0,1.0,State questionnaire,Midwest,Female,Married women,Rural,Small Cities/Rural, Iowa,Election day exit poll,5.0,2.0,Version 1,1.0,2.0,3.0,Extremely Low Density Rural,Rural,Rural,Very downscale,52159.0,0.819192051887512
438334.0,2.0,30-59,Complete,2.0,Call 3,4.0,2.0,2.0,2.0,3.0,Less than 100k,1.0,1.0,1.0,No,Moderate,3.0,34.0,2.0,3.0,1.0,State questionnaire,Midwest,Female,Non-married women,Rural,Small Cities/Rural, Iowa,Election day exit poll,4.0,2.0,Version 1,2.0,3.0,4.0,Extremely Low Density Rural,Rural,Rural,Downscale,50435.0,0.501755118370056
438255.0,3.0,30-59,Complete,2.0,Call 3,1.0,2.0,2.0,2.0,3.0,Less than 100k,2.0,4.0,3.0,Yes,Moderate,3.0,96.0,2.0,3.0,1.0,State questionnaire,Midwest,Female,Married women,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,2.0,2.0,Version 1,1.0,2.0,3.0,Suburb,Urban,Urban Core,Upscale,52806.0,0.410017490386963
437996.0,5.0,30-59,Complete,9.0,Call 3,2.0,2.0,2.0,2.0,3.0,Less than 100k,2.0,4.0,1.0,Yes,Liberal,2.0,42.0,2.0,3.0,1.0,State questionnaire,Midwest,Male,Married men,Suburbs,Suburbs, Iowa,Election day exit poll,1.0,1.0,Version 1,2.0,3.0,4.0,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,52333.0,3.41530704498291
437925.0,3.0,60+,Complete,3.0,Call 3,4.0,2.0,2.0,2.0,3.0,Less than 100k,2.0,4.0,2.0,Yes,Moderate,3.0,34.0,2.0,3.0,1.0,State questionnaire,Midwest,Male,Married men,Rural,Small Cities/Rural, Iowa,Election day exit poll,4.0,2.0,Version 1,2.0,4.0,6.0,Extremely Low Density Rural,Rural,Rural,Downscale,50435.0,0.57327264547348
437908.0,3.0,60+,Complete,3.0,Call 3,4.0,2.0,2.0,2.0,3.0,Less than 100k,2.0,4.0,3.0,Yes,Liberal,2.0,34.0,2.0,3.0,1.0,State questionnaire,Midwest,Female,Married women,Rural,Small Cities/Rural, Iowa,Election day exit poll,5.0,2.0,Version 1,1.0,4.0,6.0,Extremely Low Density Rural,Rural,Rural,Downscale,50435.0,0.485075831413269
437839.0,2.0,60+,Complete,2.0,Call 3,1.0,2.0,2.0,2.0,3.0,Less than 100k,1.0,2.0,1.0,No,Moderate,3.0,24.0,2.0,3.0,1.0,State questionnaire,Midwest,Female,Non-married women,Rural,Small Cities/Rural, Iowa,Election day exit poll,5.0,2.0,Version 1,2.0,4.0,6.0,Extremely Low Density Rural,Rural,Rural,Very downscale,52159.0,0.791960537433624
437706.0,3.0,30-59,Complete,2.0,Call 3,1.0,2.0,2.0,2.0,3.0,Less than 100k,1.0,2.0,1.0,No,Liberal,2.0,24.0,2.0,1.0,1.0,State questionnaire,Midwest,Female,Non-married women,Rural,Small Cities/Rural, Iowa,Election day exit poll,4.0,2.0,Version 1,2.0,3.0,4.0,Extremely Low Density Rural,Rural,Rural,Very downscale,52159.0,0.819192051887512
437680.0,4.0,30-59,Complete,1.0,Call 3,3.0,2.0,2.0,2.0,3.0,Less than 100k,2.0,4.0,1.0,Yes,Moderate,3.0,36.0,2.0,1.0,1.0,State questionnaire,Midwest,Female,Married women,Rural,Small Cities/Rural, Iowa,Election day exit poll,2.0,1.0,Version 1,1.0,2.0,3.0,Extremely Low Density Rural,Rural,Rural,Upscale,50638.0,1.25438785552979
437588.0,5.0,30-59,Complete,1.0,Call 3,2.0,2.0,2.0,2.0,3.0,Less than 100k,2.0,5.0,3.0,Yes,Liberal,2.0,44.0,2.0,3.0,1.0,State questionnaire,Midwest,Female,Married women,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,3.0,2.0,Version 1,1.0,2.0,3.0,Suburb,Urban,Urban Core,Very upscale,52245.0,3.49235701560974
437562.0,1.0,60+,Complete,1.0,Call 3,4.0,2.0,1.0,2.0,3.0,,,,3.0,No,Conservative,4.0,12.0,2.0,1.0,1.0,State questionnaire,Midwest,Female,Non-married women,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,4.0,2.0,Version 1,2.0,4.0,6.0,Low Density Rural,Rural,Rural,Upscale,50036.0,0.468381851911545
437511.0,3.0,30-59,Complete,1.0,Call 2,2.0,2.0,2.0,2.0,3.0,100k or more,2.0,6.0,2.0,Yes,Liberal,2.0,42.0,2.0,1.0,1.0,State questionnaire,Midwest,Male,Married men,Suburbs,Suburbs, Iowa,Election day exit poll,5.0,2.0,Version 1,2.0,3.0,4.0,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,52333.0,3.41530704498291
436494.0,2.0,60+,Complete,1.0,Call 2,4.0,2.0,3.0,2.0,4.0,Less than 100k,1.0,3.0,3.0,Yes,Moderate,3.0,22.0,2.0,1.0,1.0,State questionnaire,Midwest,Male,Married men,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,3.0,2.0,Version 1,2.0,4.0,6.0,Town,Rural,Rural,Upscale,50401.0,2.13382935523987
