ID,ABORT2,ABORTION,ATTEND,ATTEND2,ATTREL,BACKSIDE,BRNAGAIN,CALL,CDNUM,COLLEDUC,EDUC,FAVHUCK,FAVHUCK2,FAVMCCN,FAVMCCN2,GEOCODE,HSEDUC,IMMPRIME,INC100K,INC50K,INCOME07,ISSIA08R,MCCONSRV,MSRPRS08,NEC,NEC2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08R,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN8,RELWHITE,RPRS08,SATMCCNNOM,STMCNNM2,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME3D,TIMEPR,TIMEWK,TLKRADIO,TLKRADI2,VERSION,VETVOTER,WHITEREL,WHTEVANG,WPROTBRN,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1250148.0,2.0,4.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,Yes,Call 1,4.0,1.0,High school graduate,1.0,1.0,2.0,1.0,2.0,1.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,2.0,1.0,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,11.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Mississippi,Election day exit poll,2.0,5.0,2.0,3.0,2.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,4.0,5.0,7.0,4.0,17-64,Low Density Rural,Rural,Rural,5.0,39465.0,1.20731234550476
1250122.0,9.0,9.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,Yes,Call 1,1.0,2.0,Postgraduate study,1.0,1.0,2.0,1.0,3.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",4.0,2.0,1.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,31.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,3.0,2.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural, Mississippi,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,4.0,5.0,3.0,17-64,Low Density Rural,Rural,Rural,5.0,38843.0,0.60087525844574
1250118.0,2.0,4.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,Yes,Call 1,1.0,1.0,High school graduate,1.0,1.0,2.0,1.0,3.0,1.0,9.0,,,,4.0,9.0,1.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,31.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,9.0,9.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural, Mississippi,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,8.0,4.0,65+,Low Density Rural,Rural,Rural,5.0,38843.0,0.742689788341522
1250113.0,1.0,2.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,No,Call 1,3.0,2.0,Postgraduate study,2.0,1.0,3.0,2.0,3.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,2.0,1.0,Not so good,Not so good/Poor,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,4.0,58.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,4.0,2.0,Male,Non black male,White men,White male,White male,"Cities 10,000-50,000",Small Cities/Rural, Mississippi,Election day exit poll,2.0,4.0,2.0,2.0,1.0,Version 1,No,Protestant/Other Christian,All others,All others,2.0,2.0,3.0,3.0,2.0,17-64,Low Density Rural,Rural,Rural,5.0,39759.0,0.16946841776371
1250092.0,2.0,3.0,A few times a year,A few times a month/A few times a year,All others,Complete,,Call 1,1.0,1.0,Some college or associate degree,1.0,1.0,2.0,1.0,3.0,2.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",3.0,3.0,1.0,Not so good,Not so good/Poor,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,4.0,6.0,2.0,White,State questionnaire,White,South,,,9.0,2.0,3.0,2.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Mississippi,Election day exit poll,2.0,5.0,2.0,2.0,1.0,Version 1,No,,All others,,2.0,2.0,4.0,4.0,2.0,17-64,Low Density Rural,Rural,Rural,5.0,38651.0,1.09145104885101
1250084.0,1.0,1.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,Yes,Call 1,1.0,2.0,Postgraduate study,1.0,1.0,9.0,9.0,3.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,9.0,1.0,Not so good,Not so good/Poor,Republican,,,Republican,Conservative,5.0,6.0,3.0,,State questionnaire,,South,Protestant/Other Non-Catholic Christian,Protestant,9.0,2.0,9.0,9.0,Male,,,,,Suburbs,Suburbs, Mississippi,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Version 1,Yes,Non-white,All others,All others,4.0,4.0,6.0,9.0,,65+,Low Density Rural,Rural,Rural,5.0,38651.0,1.36029851436615
1250076.0,2.0,4.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,Yes,Call 1,1.0,2.0,College graduate,1.0,1.0,3.0,2.0,3.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,2.0,1.0,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,6.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,4.0,2.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Mississippi,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,4.0,4.0,2.0,17-64,Low Density Rural,Rural,Rural,5.0,38651.0,0.957620739936829
1250063.0,2.0,3.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,No,Call 1,1.0,1.0,High school graduate,1.0,1.0,2.0,1.0,3.0,1.0,3.0,100k or more,50k or more,"$150,000-$199,999",4.0,2.0,1.0,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,6.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,3.0,2.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Mississippi,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Version 1,Yes,Protestant/Other Christian,All others,All others,3.0,4.0,5.0,7.0,4.0,17-64,Low Density Rural,Rural,Rural,5.0,38651.0,1.53758144378662
1251115.0,1.0,2.0,Never,Never,Protestant/Do not attend weekly,Complete,No,Call 3,4.0,2.0,Postgraduate study,1.0,1.0,4.0,2.0,2.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",1.0,9.0,1.0,Not so good,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,37.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,4.0,2.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Mississippi,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,Rural,Rural,5.0,39565.0,1.36878383159637
1251089.0,2.0,4.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,No,Call 3,4.0,1.0,High school graduate,1.0,1.0,1.0,1.0,2.0,1.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,3.0,1.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,37.0,1.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,2.0,1.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Mississippi,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Version 1,Yes,Catholic,All others,All others,2.0,2.0,4.0,4.0,2.0,17-64,Low Density Rural,Rural,Rural,5.0,39565.0,1.56007552146912
1249971.0,2.0,3.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,Yes,Call 1,1.0,2.0,Postgraduate study,1.0,1.0,2.0,1.0,3.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",4.0,3.0,1.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,42.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,"Cities 10,000-50,000",Small Cities/Rural, Mississippi,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,4.0,4.0,2.0,17-64,Low Density Rural,Rural,Rural,5.0,38655.0,0.814435601234436
1251073.0,2.0,4.0,More than once a week,More than once a week/Once a week,All others,Complete,Yes,Call 3,4.0,1.0,Some college or associate degree,1.0,1.0,4.0,2.0,2.0,2.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",3.0,9.0,1.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,37.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,4.0,2.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Mississippi,Election day exit poll,2.0,5.0,2.0,2.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,4.0,5.0,3.0,17-64,Low Density Rural,Rural,Rural,5.0,39565.0,1.56007552146912
1251080.0,2.0,4.0,Once a week,More than once a week/Once a week,All others,Complete,Yes,Call 3,4.0,2.0,Postgraduate study,1.0,1.0,2.0,1.0,2.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",4.0,2.0,1.0,Poor,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,37.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Mississippi,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,Rural,Rural,5.0,39565.0,1.36878383159637
1250011.0,1.0,2.0,Once a week,More than once a week/Once a week,All others,Complete,No,Call 1,1.0,2.0,College graduate,1.0,1.0,3.0,2.0,3.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,2.0,1.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,42.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,3.0,2.0,Male,Non black male,White men,White male,White male,"Cities 10,000-50,000",Small Cities/Rural, Mississippi,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Version 1,No,Protestant/Other Christian,All others,All others,2.0,2.0,3.0,3.0,2.0,17-64,Low Density Rural,Rural,Rural,5.0,38655.0,0.814435601234436
1250906.0,2.0,4.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,Yes,Call 2,1.0,2.0,Postgraduate study,2.0,1.0,2.0,1.0,3.0,2.0,3.0,100k or more,50k or more,"$150,000-$199,999",4.0,2.0,1.0,Good,Excellent/Good,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,5.0,31.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural, Mississippi,Election day exit poll,1.0,1.0,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,3.0,3.0,2.0,17-64,Low Density Rural,Rural,Rural,5.0,38843.0,0.60087525844574
1250905.0,2.0,4.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,Yes,Call 2,1.0,2.0,Postgraduate study,2.0,1.0,2.0,1.0,3.0,2.0,3.0,100k or more,50k or more,"$150,000-$199,999",4.0,2.0,1.0,Good,Excellent/Good,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,5.0,31.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural, Mississippi,Election day exit poll,1.0,1.0,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,3.0,3.0,2.0,17-64,Low Density Rural,Rural,Rural,5.0,38843.0,0.60087525844574
1250883.0,2.0,4.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,Yes,Call 2,1.0,2.0,Postgraduate study,1.0,1.0,2.0,1.0,3.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,2.0,1.0,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,31.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural, Mississippi,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,Rural,Rural,5.0,38843.0,0.527197778224945
1250877.0,2.0,4.0,More than once a week,More than once a week/Once a week,All others,Complete,Yes,Call 2,1.0,1.0,Some college or associate degree,1.0,1.0,3.0,2.0,3.0,2.0,3.0,Less than 100k,Less than 50k,"Under $15,000",1.0,2.0,1.0,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,31.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,3.0,2.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural, Mississippi,Election day exit poll,2.0,5.0,2.0,2.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,1.0,1.0,1.0,1.0,1.0,17-64,Low Density Rural,Rural,Rural,5.0,38843.0,0.55998283624649
1249997.0,2.0,4.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,Yes,Call 1,3.0,2.0,College graduate,1.0,1.0,2.0,1.0,2.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,2.0,1.0,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,45.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,1.0,1.0,Female,Non black female,White women,White female,White female,"Cities 10,000-50,000",Small Cities/Rural, Mississippi,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,4.0,4.0,2.0,17-64,Low Density Rural,Rural,Rural,5.0,39305.0,2.12742948532104
1250841.0,1.0,2.0,Once a week,More than once a week/Once a week,All others,Complete,Yes,Call 2,2.0,1.0,Some college or associate degree,2.0,1.0,4.0,2.0,1.0,2.0,3.0,Less than 100k,Less than 50k,"Under $15,000",2.0,3.0,1.0,Poor,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,50.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,"Cities 10,000-50,000",Small Cities/Rural, Mississippi,Election day exit poll,1.0,1.0,1.0,4.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,4.0,4.0,2.0,17-64,Low Density Rural,Rural,Rural,5.0,38930.0,1.1835685968399
1249715.0,2.0,4.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,Yes,Call 1,2.0,1.0,Some college or associate degree,1.0,1.0,2.0,1.0,1.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,2.0,1.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,50.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,3.0,2.0,Female,Non black female,White women,White female,White female,"Cities 10,000-50,000",Small Cities/Rural, Mississippi,Election day exit poll,2.0,5.0,2.0,2.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,3.0,3.0,2.0,17-64,Low Density Rural,Rural,Rural,5.0,38930.0,1.1835685968399
1249697.0,2.0,4.0,More than once a week,More than once a week/Once a week,All others,Complete,Yes,Call 1,1.0,2.0,Postgraduate study,1.0,1.0,2.0,1.0,3.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",4.0,2.0,2.0,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,32.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,2.0,1.0,Male,Non black male,White men,White male,White male,"Cities 10,000-50,000",Small Cities/Rural, Mississippi,Election day exit poll,2.0,4.0,2.0,2.0,1.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,4.0,5.0,7.0,4.0,17-64,Low Density Rural,Rural,Rural,5.0,38655.0,0.999894559383392
1250799.0,1.0,2.0,A few times a year,A few times a month/A few times a year,All others,Complete,Yes,Call 2,4.0,1.0,High school graduate,1.0,1.0,2.0,1.0,2.0,1.0,1.0,Less than 100k,Less than 50k,"Under $15,000",3.0,3.0,2.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,16.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,2.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Mississippi,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,4.0,5.0,3.0,17-64,Low Density Rural,Rural,Rural,5.0,39556.0,1.33990979194641
1250798.0,1.0,2.0,A few times a year,A few times a month/A few times a year,All others,Complete,Yes,Call 2,4.0,1.0,High school graduate,1.0,1.0,2.0,1.0,2.0,1.0,1.0,Less than 100k,Less than 50k,"Under $15,000",3.0,3.0,2.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,16.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,2.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Mississippi,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,4.0,5.0,3.0,17-64,Low Density Rural,Rural,Rural,5.0,39556.0,1.33990979194641
1250796.0,2.0,3.0,Omit,Omit,All others,Complete,No,Call 2,3.0,2.0,College graduate,2.0,1.0,2.0,1.0,2.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,3.0,2.0,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,45.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,2.0,1.0,Female,Non black female,White women,White female,White female,"Cities 10,000-50,000",Small Cities/Rural, Mississippi,Election day exit poll,2.0,5.0,2.0,3.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,2.0,2.0,4.0,4.0,2.0,17-64,Low Density Rural,Rural,Rural,5.0,39305.0,1.52411997318268
1250794.0,2.0,3.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,Yes,Call 2,1.0,1.0,Some college or associate degree,1.0,1.0,2.0,1.0,3.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",2.0,2.0,2.0,Poor,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,6.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,3.0,2.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Mississippi,Election day exit poll,1.0,2.0,1.0,3.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,4.0,5.0,3.0,17-64,Low Density Rural,Rural,Rural,5.0,38651.0,0.796906352043152
