ID,ABORT2,ABORTION,ATTEND,ATTEND2,ATTREL,BACKSIDE,BEATDEMVA,BREAKREP,BREAKRP2,BRNAGAIN,CALL,CDNUM,CHIEFREPLA,COLLEDUC,ECONREPLA,EDUC,GEOCODE,HSEDUC,IMMPRIME,INC100K,INC50K,INCOME07,IRAQWAR,IRAQWAR2,ISSIA08R,MCCONSRV,MDRPRS08,NEC,NEC2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08R,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN8,RELWHITE,RPRS08,SATISMCCN,SATMCCN2,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME3D,TIMEPR,TIMEWK,TLKRADIO,TLKRADI2,VERSION,VETVOTER,WHITEREL,WHTEVANG,WPROTBRN,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1161910.0,1.0,2.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,3.0,2.0,No,Call 1,1.0,2.0,1.0,4.0,Some college or associate degree,2.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",Strongly approve,Approve,2.0,2.0,1.0,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,14.0,2.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Maryland,Election day exit poll,1.0,2.0,1.0,1.0,1.0,Version 1,Yes,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,21012.0,1.01883459091187
1161854.0,2.0,4.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,2.0,1.0,Yes,Call 1,3.0,2.0,1.0,4.0,Some college or associate degree,2.0,2.0,3.0,Less than 100k,Less than 50k,"$15,000-$29,999",Somewhat disapprove,Disapprove,9.0,2.0,1.0,Not so good,Not so good/Poor,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,4.0,7.0,1.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Maryland,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,21144.0,0.693044722080231
1161845.0,1.0,2.0,Never,Never,All others,Complete,2.0,4.0,2.0,No,Call 1,1.0,9.0,2.0,9.0,College graduate,2.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat disapprove,Disapprove,3.0,9.0,1.0,Not so good,Not so good/Poor,Independent/Something else,Non black non Democrat,White Independents,Something else,Conservative,4.0,10.0,1.0,White,State questionnaire,White,East,None,None,5.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Maryland,Election day exit poll,2.0,3.0,1.0,4.0,2.0,Version 1,No,None,All others,All others,1.0,1.0,2.0,2.0,1.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,21122.0,1.22407972812653
1161830.0,2.0,3.0,Never,Never,Protestant/Do not attend weekly,Complete,1.0,4.0,2.0,Yes,Call 1,3.0,2.0,2.0,1.0,College graduate,2.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",Somewhat approve,Approve,9.0,2.0,1.0,Not so good,Not so good/Poor,Independent/Something else,Non black non Democrat,White Independents,Something else,Conservative,4.0,7.0,2.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,3.0,2.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Maryland,Election day exit poll,1.0,1.0,1.0,1.0,1.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,4.0,5.0,7.0,4.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,21144.0,0.693044722080231
1161828.0,1.0,2.0,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,2.0,1.0,No,Call 1,1.0,2.0,2.0,1.0,College graduate,4.0,2.0,9.0,100k or more,50k or more,"$100,000-$149,999",Somewhat disapprove,Disapprove,3.0,2.0,1.0,Poor,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,110.0,3.0,Asian,State questionnaire,Asian,East,Protestant/Other Non-Catholic Christian,Protestant,9.0,2.0,2.0,1.0,Male,Non black male,All other races,Non white male,Non white,Rural,Small Cities/Rural, Maryland,Election day exit poll,2.0,4.0,2.0,4.0,2.0,Version 1,No,Non-white,All others,All others,3.0,3.0,4.0,5.0,13.0,17-64,Low Density Rural,Rural,Rural,Downscale,21625.0,1.06774568557739
1161820.0,2.0,3.0,Once a week,More than once a week/Once a week,All others,Complete,2.0,9.0,9.0,Yes,Call 1,6.0,1.0,2.0,1.0,College graduate,4.0,2.0,1.0,100k or more,50k or more,"$100,000-$149,999",Somewhat approve,Approve,9.0,1.0,1.0,Good,Excellent/Good,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,46.0,9.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,3.0,2.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Maryland,Election day exit poll,2.0,4.0,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,4.0,4.0,2.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,21771.0,0.999117016792297
1162967.0,2.0,4.0,More than once a week,More than once a week/Once a week,All others,Complete,1.0,3.0,2.0,Yes,Call 2,3.0,1.0,2.0,1.0,Postgraduate study,2.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",Somewhat approve,Approve,4.0,2.0,1.0,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,64.0,2.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,3.0,2.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Maryland,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,21075.0,0.794193148612976
1163038.0,2.0,4.0,,,,Not complete,1.0,3.0,2.0,,Call 2,3.0,,,,,2.0,,,,,,Somewhat disapprove,Disapprove,3.0,,1.0,Not so good,Not so good/Poor,,,,,,,64.0,2.0,White,State questionnaire,White,East,,,,2.0,,,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Maryland,Election day exit poll,2.0,4.0,2.0,,,Version 1,Yes,,,,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,21075.0,0.794193148612976
1161703.0,2.0,3.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,3.0,2.0,Yes,Call 1,3.0,4.0,2.0,4.0,Postgraduate study,2.0,2.0,3.0,100k or more,50k or more,"$200,000 or more",Strongly disapprove,Disapprove,3.0,2.0,1.0,Not so good,Not so good/Poor,Republican,Black non Democrat,All Republicans,Republican,Conservative,5.0,66.0,2.0,Black,State questionnaire,Black,East,Protestant/Other Non-Catholic Christian,Protestant,9.0,2.0,3.0,2.0,Male,Black male,Black men,Non white male,Non white,Suburbs,Suburbs, Maryland,Election day exit poll,1.0,2.0,1.0,1.0,1.0,Version 1,No,Non-white,All others,All others,2.0,2.0,4.0,4.0,6.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,21075.0,0.788493931293488
1161698.0,2.0,4.0,More than once a week,More than once a week/Once a week,All others,Complete,2.0,1.0,1.0,Yes,Call 1,2.0,1.0,1.0,1.0,High school graduate,2.0,1.0,3.0,100k or more,50k or more,"$100,000-$149,999",Somewhat approve,Approve,3.0,3.0,1.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,11.0,1.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Maryland,Election day exit poll,2.0,4.0,2.0,2.0,1.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,21122.0,0.761941373348236
1161685.0,2.0,4.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,2.0,1.0,Yes,Call 1,8.0,1.0,1.0,1.0,High school graduate,3.0,1.0,3.0,,,,Strongly approve,Approve,1.0,2.0,1.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,83.0,2.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,4.0,2.0,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000", Maryland,Election day exit poll,2.0,4.0,2.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,High Density Urban,Urban,Urban Core,Very upscale,20814.0,0.593870937824249
1161683.0,2.0,4.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,4.0,2.0,Yes,Call 1,2.0,1.0,2.0,4.0,College graduate,2.0,2.0,2.0,100k or more,50k or more,"$150,000-$199,999",Somewhat disapprove,Disapprove,2.0,2.0,1.0,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,11.0,2.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,3.0,2.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Maryland,Election day exit poll,1.0,1.0,1.0,2.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,21122.0,0.761941373348236
1161664.0,2.0,3.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,3.0,2.0,No,Call 1,2.0,2.0,1.0,4.0,Some college or associate degree,2.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",Strongly disapprove,Disapprove,3.0,3.0,1.0,Not so good,Not so good/Poor,Republican,,,Republican,Conservative,4.0,11.0,2.0,,State questionnaire,,East,Catholic,Catholic,9.0,2.0,2.0,1.0,Female,,,,,Suburbs,Suburbs, Maryland,Election day exit poll,1.0,2.0,1.0,2.0,1.0,Version 1,No,Non-white,All others,All others,4.0,4.0,6.0,8.0,,65+,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,21122.0,0.761941373348236
1161658.0,1.0,1.0,Once a week,More than once a week/Once a week,All others,Complete,1.0,1.0,1.0,Yes,Call 1,5.0,1.0,2.0,1.0,College graduate,3.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",Somewhat approve,Approve,3.0,2.0,1.0,Poor,Not so good/Poor,Republican,Black non Democrat,All Republicans,Republican,Conservative,4.0,102.0,2.0,Black,State questionnaire,Black,East,Protestant/Other Non-Catholic Christian,Other Christian,9.0,2.0,4.0,2.0,Male,Black male,Black men,Non white male,Non white,Suburbs,Suburbs, Maryland,Election day exit poll,2.0,4.0,2.0,1.0,1.0,Version 1,Yes,Non-white,All others,All others,3.0,3.0,5.0,6.0,7.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Upscale,20735.0,0.183560103178024
1161712.0,1.0,1.0,Never,Never,All others,Complete,2.0,3.0,2.0,No,Call 1,2.0,2.0,1.0,4.0,High school graduate,2.0,1.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",Somewhat approve,Approve,3.0,2.0,1.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,11.0,1.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Maryland,Election day exit poll,1.0,2.0,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,21122.0,0.761941373348236
1161648.0,2.0,3.0,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,3.0,2.0,Yes,Call 1,5.0,2.0,2.0,1.0,Postgraduate study,3.0,2.0,2.0,,,,Somewhat disapprove,Disapprove,3.0,3.0,1.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,97.0,2.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Maryland,Election day exit poll,2.0,5.0,2.0,3.0,2.0,Version 1,Yes,Catholic,White Born-again/Evangelical Christians,All others,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Upscale,20744.0,0.649550259113312
1161643.0,2.0,4.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,2.0,1.0,Yes,Call 1,8.0,1.0,2.0,1.0,College graduate,3.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",Strongly approve,Approve,3.0,2.0,1.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,83.0,2.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,4.0,2.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000", Maryland,Election day exit poll,2.0,4.0,2.0,1.0,1.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,3.0,3.0,2.0,17-64,High Density Urban,Urban,Urban Core,Very upscale,20814.0,0.593870937824249
1161689.0,2.0,3.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,4.0,2.0,Yes,Call 1,3.0,1.0,1.0,1.0,Some college or associate degree,2.0,2.0,3.0,100k or more,50k or more,"$200,000 or more",Somewhat approve,Approve,3.0,2.0,1.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,66.0,2.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,3.0,2.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Maryland,Election day exit poll,2.0,4.0,2.0,2.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,21075.0,0.788493931293488
1161604.0,2.0,3.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,2.0,1.0,Yes,Call 1,2.0,1.0,1.0,1.0,High school graduate,2.0,1.0,1.0,100k or more,50k or more,"$150,000-$199,999",Strongly approve,Approve,1.0,9.0,1.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,11.0,4.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Maryland,Election day exit poll,2.0,5.0,2.0,3.0,2.0,Version 1,No,Catholic,White Born-again/Evangelical Christians,All others,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,21122.0,0.761941373348236
1161588.0,2.0,4.0,More than once a week,More than once a week/Once a week,All others,Complete,1.0,1.0,1.0,Yes,Call 1,2.0,1.0,1.0,1.0,High school graduate,2.0,1.0,3.0,100k or more,50k or more,"$100,000-$149,999",Strongly approve,Approve,3.0,3.0,1.0,Poor,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,11.0,2.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,1.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Maryland,Election day exit poll,2.0,3.0,1.0,2.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,21122.0,0.761941373348236
1161570.0,2.0,4.0,More than once a week,More than once a week/Once a week,All others,Complete,9.0,1.0,1.0,Yes,Call 1,2.0,9.0,2.0,9.0,College graduate,2.0,2.0,3.0,,,,Strongly disapprove,Disapprove,9.0,2.0,1.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,11.0,2.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Maryland,Election day exit poll,2.0,5.0,2.0,3.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,21122.0,0.761941373348236
1161525.0,2.0,4.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,1.0,Yes,Call 1,8.0,1.0,1.0,1.0,Some college or associate degree,3.0,2.0,3.0,,,,Strongly approve,Approve,3.0,2.0,1.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,83.0,2.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,4.0,2.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000", Maryland,Election day exit poll,2.0,4.0,2.0,1.0,1.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,4.0,4.0,2.0,17-64,High Density Urban,Urban,Urban Core,Very upscale,20814.0,0.593870937824249
1164817.0,2.0,3.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,3.0,2.0,Yes,Call 3,6.0,1.0,1.0,1.0,Some college or associate degree,4.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",Somewhat disapprove,Disapprove,3.0,3.0,1.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,46.0,2.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Maryland,Election day exit poll,2.0,5.0,2.0,3.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,1.0,1.0,1.0,1.0,1.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,21771.0,0.999117016792297
1164816.0,2.0,3.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,3.0,2.0,Yes,Call 3,6.0,1.0,1.0,1.0,Some college or associate degree,4.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",Somewhat disapprove,Disapprove,3.0,3.0,1.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,46.0,2.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Maryland,Election day exit poll,2.0,5.0,2.0,3.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,1.0,1.0,1.0,1.0,1.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,21771.0,0.999117016792297
1164815.0,1.0,1.0,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,9.0,9.0,No,Call 3,6.0,2.0,2.0,3.0,College graduate,4.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Strongly approve,Approve,3.0,2.0,1.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,46.0,2.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Maryland,Election day exit poll,2.0,3.0,1.0,2.0,1.0,Version 1,No,Protestant/Other Christian,All others,All others,1.0,1.0,2.0,2.0,1.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,21771.0,0.999117016792297
