ID,WEIGHT,PRSPA24,SENPA24,ABORT2,ABORTION,AGE,AGE3,AGE4,AGE10,AGE45,AGE60,AGE65,AGEBLACK,AGEBYGENDER,AGEBYRACE,AGEBYRACE08,AGESEX45,BACKSIDE,BIDENPRES2,BIDENPRES4,CALL,CDNUM,CHALLENGEELECTION,CHILD12,CONTROLSEN,DEMOCRACYSECURE,DEMOCRACYSECURE2,EARLYVELECTION,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,EXTREMEHARRIS,EXTREMEPRES24,EXTREMETRUMP,FAIRELECTION,FAIRELECTION2,FAVHARRIS,FAVPRES24,FAVTRUMP,FINSIT,FORCAND24,FRACKING24,GENDERBYSOP,GEOCODE,ISSUE24,LATINO,NEC,NEC2,NEWVOTER,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QLT24,QRACE3,QRACEAI,QTYPE,RACE,RACE2,RACE2B,RACEAI,REGION,SEX,SEXBYRACE,SHAPIRO2,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TELEPOLL,TIME16,TIME16MONTH,TIME16WEEK,TRACKANGR,TRACKANGR2,UNIONHH12,VERSION,VOTE2020,VOTEMETHOD,ZIPCODE
27178.0,2.423462074,Kamala Harris,Bob Casey,,,65+,60+,65+,65-74,45+,60+,65+,Non-Black 60+,Men 65+,White 60+,White 65+,Men 45+,Complete,,,Call 1,17.0,,No,,Somewhat secure,Very secure or Somewhat secure,Election day,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,,Favorable,Only Harris,Unfavorable,Better today,Against their opponent,Favor,Urban men,5.0,Abortion,No,,,,65+,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Liberal,16.0,Moderate/Liberal Republicans,Liberal Independents,Cares about people like me,White,White,State questionnaire,White,Non-black,White,White,East,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",Pennsylvania,Other,Election day exit poll,,,,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",No,Version 1,Joe Biden,Election day,15237.0
27188.0,0.906735052,Kamala Harris,Bob Casey,,,45-65,30-59,50-64,50-59,45+,45-59,50-64,Black 45-59,Men 45-64,Black 45-59,Black 45-64,Men 45+,Not complete,,,Call 1,5.0,,No,,,,Election day,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,,,,Against their opponent,Favor,Suburban men,2.0,,No,,,,18-64,Men without children,,,,,,,,48.0,,,,Black,Black,State questionnaire,Black,Black,Non-white,Black,East,Male,Black men,,Suburbs,Suburbs,Pennsylvania,Other,Election day exit poll,,,,,,,Version 1,,Election day,19023.0
27195.0,0.86486645,Kamala Harris,Bob Casey,,,30-44,30-59,35-49,35-39,18-44,30-44,30-39,Non-Black 30-44,Men 30-44,White 30-44,White 30-44,Men 18-44,Not complete,,,Call 1,9.0,,,,,,Election day,,,,,,,,,,,,,,,,,Rural men,4.0,,No,,,,18-64,,,,,,,,,100.0,,,,White,White,National questionnaire,White,Non-black,White,White,East,Male,White men,,Rural,Small Cities/Rural,Pennsylvania,Other,Election day exit poll,,,,,,,Version 3,,Election day,17857.0
27202.0,0.802465523,Donald Trump,Bernie Moreno,,,65+,60+,65+,75 or older,45+,60+,65+,Non-Black 60+,Women 65+,White 60+,White 65+,Women 45+,Complete,,,Call 1,13.0,,No,,Somewhat threatened,Somewhat threatened or Very threatened,Election day,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,Unfavorable,Only Trump,Favorable,Worse today,For your candidate,Omit,Rural women,4.0,The state of democracy,No,,,,65+,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Moderate,60.0,Conservative Republicans,Mod./Liberal Republicans,Can bring needed change,White,White,State questionnaire,White,Non-black,White,White,East,Female,White women,,"Cities 10,000-50,000",Small Cities/Rural,Pennsylvania,Other,Election day exit poll,,,,Angry,"Dissatisfied, but not angry or Angry",No,Version 1,Donald Trump,Election day,17201.0
27217.0,1.114418144,Kamala Harris,Bob Casey,Legal,Legal in all cases,30-44,30-59,35-49,35-39,18-44,30-44,30-39,Non-Black 30-44,Women 30-44,White 30-44,White 30-44,Women 18-44,Complete,Strongly or somewhat disapprove,Somewhat disapprove,Call 1,16.0,,,,,,Election day,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,,,,,,Urban women,5.0,,No,Good,Excellent or good,No,18-64,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,59.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,White,White,National questionnaire,White,Non-black,White,White,East,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",Pennsylvania,Other,Election day exit poll,,,,,,,Version 2,Joe Biden,Election day,16509.0
27226.0,0.906735052,Kamala Harris,Bob Casey,,,45-65,30-59,50-64,50-59,45+,45-59,50-64,Black 45-59,Men 45-64,Black 45-59,Black 45-64,Men 45+,Complete,,,Call 1,5.0,,No,,Omit,Omit,Election day,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,,Favorable,Only Harris,Unfavorable,Omit,Omit,Favor,Suburban men,2.0,Abortion,No,,,,18-64,Men without children,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Moderate,48.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Cares about people like me,Black,Black,State questionnaire,Black,Black,Non-white,Black,East,Male,Black men,,Suburbs,Suburbs,Pennsylvania,Other,Election day exit poll,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Yes,Version 1,Joe Biden,Election day,19023.0
27230.0,0.946447478,Kamala Harris,Bob Casey,,,65+,60+,65+,65-74,45+,60+,65+,Non-Black 60+,Women 65+,White 60+,White 65+,Women 45+,Complete,,,Call 1,9.0,,,,,,Election day,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,,,,,,,,Rural women,3.0,,No,,,,65+,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Moderate,114.0,Conservative Republicans,Mod./Liberal Republicans,,White,White,National questionnaire,White,Non-black,White,White,East,Female,White women,,Rural,Small Cities/Rural,Pennsylvania,Other,Election day exit poll,,,,,,,Version 3,Joe Biden,Election day,17970.0
27235.0,0.690555051,Kamala Harris,Bob Casey,,,45-65,30-59,50-64,60-64,45+,45-59,50-64,Non-Black 45-59,Women 45-64,White 45-59,White 45-64,Women 45+,Complete,,,Call 1,11.0,,No,,,,Election day,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,,,,,,,,Suburban women,4.0,,No,,,,18-64,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Moderate,72.0,Moderate/Liberal Republicans,Moderate Independents,,White,White,National questionnaire,White,Non-black,White,White,East,Female,White women,,Suburbs,Suburbs,Pennsylvania,White suburban women,Election day exit poll,,,,,,,Version 3,Joe Biden,Election day,17551.0
27246.0,2.188661489,Donald Trump,Bernie Moreno,,,45-65,30-59,50-64,50-59,45+,45-59,50-64,Non-Black 45-59,Women 45-64,White 45-59,White 45-64,Women 45+,Complete,,,Call 1,6.0,,No,,,,Election day,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,,,,,,Suburban women,2.0,,No,,,,18-64,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,40.0,Independent/Something else,Conservative Republicans,,White,White,National questionnaire,White,Non-black,White,White,East,Female,White women,,Suburbs,Suburbs,Pennsylvania,White suburban women,Election day exit poll,,,,,,,Version 3,Donald Trump,Election day,19341.0
27256.0,0.809732512,Kamala Harris,Bob Casey,,,65+,60+,65+,65-74,45+,60+,65+,Non-Black 60+,Men 65+,White 60+,White 65+,Men 45+,Complete,,,Call 1,9.0,,,,Somewhat threatened,Somewhat threatened or Very threatened,Election day,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,,Favorable,Only Harris,Unfavorable,,For your candidate,,Rural men,4.0,The state of democracy,No,,,,65+,,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Moderate,100.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Cares about people like me,White,White,National questionnaire,White,Non-black,White,White,East,Male,White men,,Rural,Small Cities/Rural,Pennsylvania,Other,Election day exit poll,,,,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",,Version 1,Joe Biden,Election day,17857.0
27257.0,1.020208501,Kamala Harris,Bob Casey,,,30-44,30-59,18-34,30-34,18-44,30-44,30-39,Non-Black 30-44,Women 30-44,White 30-44,White 30-44,Women 18-44,Complete,,,Call 1,7.0,,No,,Somewhat secure,Very secure or Somewhat secure,Election day,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,Favorable,Only Harris,Unfavorable,Better today,For your candidate,Oppose,Rural women,3.0,The state of democracy,No,,,,18-64,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Liberal,96.0,Moderate/Liberal Republicans,Liberal Independents,Has good judgment,White,White,State questionnaire,White,Non-black,White,White,East,Female,White women,,"Cities 10,000-50,000",Small Cities/Rural,Pennsylvania,Other,Election day exit poll,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",No,Version 1,Joe Biden,Election day,18040.0
27265.0,0.368480956,Kamala Harris,Bob Casey,,,18-29,18-29,18-34,25-29,18-44,18-29,25-29,Black 18-29,Women 18-29,Black 18-29,Black 18-29,Women 18-44,Complete,,,Call 1,5.0,,No,,Somewhat threatened,Somewhat threatened or Very threatened,Election day,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,Favorable,Only Harris,Unfavorable,Worse today,For your candidate,Favor,Suburban women,2.0,Omit,No,,,,18-64,Women without children,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Liberal,48.0,Liberal Democrats,Liberal Democrats,Cares about people like me,Black,Black,State questionnaire,Black,Black,Non-white,Black,East,Female,Black women,,Suburbs,Suburbs,Pennsylvania,Other,Election day exit poll,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",No,Version 1,Joe Biden,Election day,19023.0
27284.0,0.939809307,Kamala Harris,Bob Casey,,,45-65,30-59,50-64,60-64,45+,45-59,50-64,Non-Black 45-59,Women 45-64,White 45-59,White 45-64,Women 45+,Complete,,,Call 1,14.0,,No,,Somewhat threatened,Somewhat threatened or Very threatened,Election day,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,,Favorable,Only Harris,Unfavorable,About the same,For your candidate,Oppose,Suburban women,5.0,The state of democracy,No,,,,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Conservative,123.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Has good judgment,White,White,State questionnaire,White,Non-black,White,White,East,Female,White women,,Suburbs,Suburbs,Pennsylvania,White suburban women,Election day exit poll,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",No,Version 1,Joe Biden,Election day,15021.0
27285.0,2.729858376,Kamala Harris,Bob Casey,,,45-65,30-59,50-64,50-59,45+,45-59,50-64,,Men 45-64,,,Men 45+,Complete,,,Call 1,17.0,,No,,Somewhat threatened,Somewhat threatened or Very threatened,Election day,Bachelor's degree (BA or BS),College graduate,More than high school graduate,,,,,,,,Favorable,Only Harris,Unfavorable,Better today,For your candidate,Favor,Urban men,5.0,Foreign policy,No,,,,18-64,Men without children,Democrat,,,Democratic men,Democrat,,Moderate,16.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Has the ability to lead,,,State questionnaire,,,,,East,Male,,,"Cities 50,000-500,000","Cities over 50,000",Pennsylvania,Other,Election day exit poll,,,,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",,Version 1,Joe Biden,Election day,15237.0
27286.0,1.021890391,Kamala Harris,Bob Casey,,,45-65,30-59,35-49,45-49,45+,45-59,40-49,Non-Black 45-59,Women 45-64,White 45-59,White 45-64,Women 45+,Complete,,,Call 1,2.0,,No,,Very threatened,Somewhat threatened or Very threatened,Election day,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,Favorable,Only Harris,Unfavorable,About the same,Omit,Oppose,Urban women,1.0,Omit,No,,,,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Liberal,104.0,Liberal Democrats,Liberal Democrats,Has good judgment,White,White,State questionnaire,White,Non-black,White,White,East,Female,White women,,"Cities over 500,000","Cities over 50,000",Pennsylvania,Other,Election day exit poll,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Yes,Version 1,Joe Biden,Election day,19124.0
27296.0,1.174272699,Donald Trump,Bernie Moreno,Illegal,Illegal in most cases,45-65,30-59,35-49,45-49,45+,45-59,40-49,Non-Black 45-59,Women 45-64,White 45-59,White 45-64,Women 45+,Complete,Strongly or somewhat disapprove,Somewhat disapprove,Call 1,9.0,,,,,,Election day,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,,,,,,Rural women,3.0,,No,Not so good,Not so good or poor,No,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,114.0,Independent/Something else,Conservative Republicans,,White,White,National questionnaire,White,Non-black,White,White,East,Female,White women,,Rural,Small Cities/Rural,Pennsylvania,Other,Election day exit poll,,,,,,,Version 2,Donald Trump,Election day,17970.0
27308.0,0.172818084,,Other,,,65+,60+,65+,75 or older,45+,60+,65+,Non-Black 60+,Women 65+,White 60+,White 65+,Women 45+,Complete,,,Call 1,11.0,,No,,,,Election day,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,,,,,,Suburban women,4.0,,No,,,,65+,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Moderate,132.0,Conservative Republicans,Mod./Liberal Republicans,,White,White,National questionnaire,White,Non-black,White,White,East,Female,White women,,Suburbs,Suburbs,Pennsylvania,White suburban women,Election day exit poll,,,,,,,Version 3,Other,Election day,17349.0
27318.0,0.766263949,Kamala Harris,Bob Casey,,,65+,60+,65+,65-74,45+,60+,65+,Non-Black 60+,Men 65+,White 60+,White 65+,Men 45+,Complete,,,Call 1,11.0,,No,,,,Election day,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,,,,,,,Suburban men,4.0,,No,,,,65+,Men without children,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Liberal,72.0,Liberal Democrats,Liberal Democrats,,White,White,National questionnaire,White,Non-black,White,White,East,Male,White men,,Suburbs,Suburbs,Pennsylvania,White suburban men,Election day exit poll,,,,,,,Version 3,Joe Biden,Election day,17551.0
27320.0,2.309705592,Donald Trump,Bernie Moreno,,,30-44,30-59,35-49,35-39,18-44,30-44,30-39,Non-Black 30-44,Women 30-44,White 30-44,White 30-44,Women 18-44,Complete,,,Call 1,6.0,,,,Very threatened,Somewhat threatened or Very threatened,Election day,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,Unfavorable,Only Trump,Favorable,,For your candidate,,Suburban women,2.0,The state of democracy,No,,,,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,40.0,Independent/Something else,Conservative Republicans,Can bring needed change,White,White,National questionnaire,White,Non-black,White,White,East,Female,White women,,Suburbs,Suburbs,Pennsylvania,White suburban women,Election day exit poll,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",,Version 1,Donald Trump,Election day,19341.0
27330.0,0.646832308,Donald Trump,Bernie Moreno,,,65+,60+,65+,65-74,45+,60+,65+,Non-Black 60+,Men 65+,White 60+,White 65+,Men 45+,Complete,,,Call 1,8.0,,No,,Somewhat secure,Very secure or Somewhat secure,Election day,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,Unfavorable,Neither,Unfavorable,Worse today,For your candidate,Favor,Suburban men,3.0,Immigration,No,,,,65+,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Conservative,78.0,Moderate/Liberal Republicans,Conservative Independents,Can bring needed change,White,White,State questionnaire,White,Non-black,White,White,East,Male,White men,,Suburbs,Suburbs,Pennsylvania,White suburban men,Election day exit poll,,,,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",No,Version 1,Donald Trump,Election day,18704.0
27331.0,1.437417559,Kamala Harris,Bob Casey,,,45-65,30-59,50-64,50-59,45+,45-59,50-64,Non-Black 45-59,Men 45-64,White 45-59,White 45-64,Men 45+,Complete,,,Call 1,14.0,,No,,Somewhat secure,Very secure or Somewhat secure,Election day,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,Favorable,Only Harris,Unfavorable,About the same,Against their opponent,Favor,Suburban men,5.0,The state of democracy,No,,,,18-64,Men without children,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Moderate,123.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Cares about people like me,White,White,State questionnaire,White,Non-black,White,White,East,Male,White men,,Suburbs,Suburbs,Pennsylvania,White suburban men,Election day exit poll,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",No,Version 1,Joe Biden,Election day,15021.0
