ID,WEIGHT,PRSFL24,SENFL24,FLAMD4,ABORT2,ABORTION,AGE,AGE3,AGE4,AGE10,AGE45,AGE60,AGE65,AGEBLACK,AGEBYGENDER,AGEBYRACE,AGEBYRACE08,AGESEX45,BACKSIDE,BIDENPRES2,BIDENPRES4,CALL,CDNUM,CONTROLSEN,CUBAN,CUBANPR4,DEMOCRACYSECURE,DEMOCRACYSECURE2,EARLYVELECTION,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,EXTREMEHARRIS,EXTREMEPRES24,EXTREMETRUMP,FAIRELECTION,FAIRELECTION2,FAVHARRIS,FAVPRES24,FAVTRUMP,FINSIT,FORCAND24,GENDERBYSOP,GEOCODE,HURRICANEAID,ISSUE24,LATINO,NEC,NEC2,NEWVOTER,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,PUERTORICAN,QLT24,QRACE3,QRACEAI,QTYPE,RACE,RACE2,RACE2B,RACEAI,REGION,SEX,SEXBYRACE,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,SUBURBWHITE,TELEPOLL,TIME16,TIME16MONTH,TIME16WEEK,TRACKANGR,TRACKANGR2,VERSION,VOTE2020,VOTEMETHOD
12167.0,1.631020404,Kamala Harris,Debbie Mucarsel-Powell,Yes,,,45-65,30-59,50-64,60-64,45+,45-59,50-64,Non-Black 45-59,Women 45-64,White 45-59,White 45-64,Women 45+,Complete,,,,21.0,,No,No,Very threatened,Somewhat threatened or Very threatened,Absentee or early in-person,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,Favorable,Only Harris,Unfavorable,Better today,Against their opponent,Suburban women,2.0,Yes,The state of democracy,No,,,,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Moderate,,Conservative Republicans,Mod./Liberal Republicans,No,Cares about people like me,White,White,State questionnaire,White,Non-black,White,White,South,Female,White women,Suburbs,Suburbs,English,Florida,White suburban women,Telephone survey,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Version 1,Joe Biden,By mail
12168.0,1.173857553,Donald Trump,Rick Scott,No,,,65+,60+,65+,65-74,45+,60+,65+,Non-Black 60+,Men 65+,White 60+,White 65+,Men 45+,Complete,,,,21.0,,No,No,Somewhat secure,Very secure or Somewhat secure,Absentee or early in-person,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,Unfavorable,Only Trump,Favorable,Worse today,For your candidate,Suburban men,2.0,No,The economy,No,,,,65+,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Moderate,,Conservative Republicans,Mod./Liberal Republicans,No,Can bring needed change,White,White,State questionnaire,White,Non-black,White,White,South,Male,White men,Suburbs,Suburbs,English,Florida,White suburban men,Telephone survey,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Version 1,Donald Trump,By mail
12169.0,0.963904617,Donald Trump,Rick Scott,No,,,65+,60+,65+,75 or older,45+,60+,65+,Non-Black 60+,Men 65+,White 60+,White 65+,Men 45+,Complete,,,,13.0,,No,No,Very threatened,Somewhat threatened or Very threatened,Absentee or early in-person,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,Unfavorable,Only Trump,Favorable,Worse today,For your candidate,Suburban men,3.0,Yes,The economy,No,,,,65+,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,,Independent/Something else,Conservative Republicans,No,Has the ability to lead,White,White,State questionnaire,White,Non-black,White,White,South,Male,White men,Suburbs,Suburbs,English,Florida,White suburban men,Telephone survey,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Version 1,Donald Trump,By mail
12170.0,0.657694485,Donald Trump,Rick Scott,No,,,65+,60+,65+,75 or older,45+,60+,65+,Non-Black 60+,Men 65+,White 60+,White 65+,Men 45+,Complete,,,,7.0,,No,No,Somewhat threatened,Somewhat threatened or Very threatened,Absentee or early in-person,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,Unfavorable,Only Trump,Favorable,About the same,For your candidate,Suburban men,2.0,Yes,The economy,No,,,,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Conservative,,Moderate/Liberal Republicans,Conservative Independents,No,Has the ability to lead,White,White,State questionnaire,White,Non-black,White,White,South,Male,White men,Suburbs,Suburbs,English,Florida,White suburban men,Telephone survey,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Version 1,Donald Trump,By mail
12171.0,0.666226572,Other,Rick Scott,Yes,,,65+,60+,65+,65-74,45+,60+,65+,Non-Black 60+,Women 65+,White 60+,White 65+,Women 45+,Complete,,,,2.0,,No,No,Somewhat threatened,Somewhat threatened or Very threatened,Absentee or early in-person,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,,Unfavorable,Neither,Unfavorable,Worse today,Against their opponent,Rural women,1.0,No,The economy,No,,,,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,No,Has the ability to lead,White,White,State questionnaire,White,Non-black,White,White,South,Female,White women,Rural,Small Cities/Rural,English,Florida,Other,Telephone survey,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Version 1,Other,Early in-person
12172.0,6.078789531,Donald Trump,Rick Scott,Yes,,,65+,60+,65+,75 or older,45+,60+,65+,Non-Black 60+,Women 65+,White 60+,White 65+,Women 45+,Complete,,,,2.0,,No,No,Somewhat threatened,Somewhat threatened or Very threatened,Absentee or early in-person,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,,Unfavorable,Only Trump,Favorable,Better today,For your candidate,Rural women,1.0,No,Immigration,No,,,,65+,,,,,,,Conservative,,,,No,Cares about people like me,White,White,State questionnaire,White,Non-black,White,White,South,Female,White women,Rural,Small Cities/Rural,English,Florida,Other,Telephone survey,,,,Angry,"Dissatisfied, but not angry or Angry",Version 1,Donald Trump,Early in-person
12173.0,2.084524863,Donald Trump,Rick Scott,No,,,45-65,30-59,50-64,60-64,45+,45-59,50-64,Non-Black 45-59,Men 45-64,All others,All others,Men 45+,Complete,,,,27.0,,No,No,Somewhat secure,Very secure or Somewhat secure,Absentee or early in-person,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,,Unfavorable,Only Trump,Favorable,Worse today,For your candidate,Urban men,5.0,No,The economy,No,,,,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,All others,Conservative,,Independent/Something else,Conservative Republicans,No,Has the ability to lead,Other,Asian,State questionnaire,Asian,Non-black,Non-white,Asian,South,Male,All other races,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Other,Telephone survey,,,,Angry,"Dissatisfied, but not angry or Angry",Version 1,Donald Trump,By mail
12174.0,1.092950304,Kamala Harris,Debbie Mucarsel-Powell,Yes,,,65+,60+,65+,65-74,45+,60+,65+,Non-Black 60+,Women 65+,White 60+,White 65+,Women 45+,Complete,,,,6.0,,No,No,Very threatened,Somewhat threatened or Very threatened,Absentee or early in-person,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,Favorable,Only Harris,Unfavorable,Better today,Against their opponent,Suburban women,1.0,No,The state of democracy,No,,,,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,No,Cares about people like me,White,White,State questionnaire,White,Non-black,White,White,South,Female,White women,Suburbs,Suburbs,English,Florida,White suburban women,Telephone survey,,,,Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Version 1,Joe Biden,Early in-person
12175.0,1.73265531,Donald Trump,Rick Scott,No,,,45-65,30-59,50-64,50-59,45+,45-59,50-64,Non-Black 45-59,Men 45-64,Latino 45-59,Latino 45-64,Men 45+,Complete,,,,1.0,,Yes,"Yes, Cuban",Very threatened,Somewhat threatened or Very threatened,Absentee or early in-person,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,Unfavorable,Only Trump,Favorable,Worse today,For your candidate,Suburban men,1.0,No,The economy,Yes,,,,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,All others,Conservative,,Independent/Something else,Conservative Republicans,No,Has the ability to lead,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-black,Non-white,Hispanic/Latino,South,Male,Latino men,Suburbs,Suburbs,English,Florida,Other,Telephone survey,,,,Angry,"Dissatisfied, but not angry or Angry",Version 1,Donald Trump,Early in-person
12176.0,1.048522891,Donald Trump,Rick Scott,No,,,45-65,30-59,50-64,50-59,45+,45-59,50-64,Non-Black 45-59,Men 45-64,Latino 45-59,Latino 45-64,Men 45+,Complete,,,,27.0,,No,"Yes, other Hispanic",Very threatened,Somewhat threatened or Very threatened,Absentee or early in-person,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,Unfavorable,Only Trump,Favorable,Worse today,For your candidate,Urban men,5.0,No,The state of democracy,Yes,,,,18-64,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,Independent,All others,Moderate,,Moderate/Liberal Republicans,Moderate Independents,No,Has the ability to lead,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-black,Non-white,Hispanic/Latino,South,Male,Latino men,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Other,Telephone survey,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Version 1,Donald Trump,Early in-person
12177.0,1.058486153,Donald Trump,Rick Scott,No,,,65+,60+,65+,65-74,45+,60+,65+,Non-Black 60+,Men 65+,Latino 60+,Latino 65+,Men 45+,Complete,,,,24.0,,Yes,"Yes, Cuban",Somewhat threatened,Somewhat threatened or Very threatened,Absentee or early in-person,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,Unfavorable,Only Trump,Favorable,Worse today,For your candidate,Suburban men,5.0,Yes,The economy,Yes,,,,65+,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,All others,Moderate,,Conservative Republicans,Mod./Liberal Republicans,No,Can bring needed change,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-black,Non-white,Hispanic/Latino,South,Male,Latino men,Suburbs,Suburbs,English,Florida,Other,Telephone survey,,,,Angry,"Dissatisfied, but not angry or Angry",Version 1,Donald Trump,Early in-person
12178.0,1.595623409,Donald Trump,Rick Scott,No,,,45-65,30-59,50-64,60-64,45+,45-59,50-64,Non-Black 45-59,Women 45-64,White 45-59,White 45-64,Women 45+,Complete,,,,23.0,,No,No,Very threatened,Somewhat threatened or Very threatened,Absentee or early in-person,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,Unfavorable,Only Trump,Favorable,Worse today,For your candidate,Suburban women,5.0,No,The state of democracy,No,,,,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,No,Can bring needed change,White,White,State questionnaire,White,Non-black,White,White,South,Female,White women,Suburbs,Suburbs,English,Florida,White suburban women,Telephone survey,,,,Angry,"Dissatisfied, but not angry or Angry",Version 1,Donald Trump,Early in-person
12179.0,2.066529029,Kamala Harris,Debbie Mucarsel-Powell,Yes,,,45-65,30-59,50-64,50-59,45+,45-59,50-64,Non-Black 45-59,Women 45-64,Latino 45-59,Latino 45-64,Women 45+,Complete,,,,26.0,,No,"Yes, other Hispanic",Somewhat threatened,Somewhat threatened or Very threatened,Absentee or early in-person,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,Favorable,Only Harris,Unfavorable,Worse today,For your candidate,Suburban women,5.0,No,The economy,Yes,,,,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,No,Has good judgment,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-black,Non-white,Hispanic/Latino,South,Female,Latino women,Suburbs,Suburbs,English,Florida,Other,Telephone survey,,,,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Version 1,Joe Biden,Early in-person
12180.0,4.903010139,Donald Trump,Rick Scott,No,,,65+,60+,65+,65-74,45+,60+,65+,Non-Black 60+,Women 65+,Latino 60+,Latino 65+,Women 45+,Complete,,,,15.0,,No,"Yes, Puerto Rican",Somewhat secure,Very secure or Somewhat secure,Absentee or early in-person,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,,Unfavorable,Only Trump,Favorable,Worse today,For your candidate,Suburban women,3.0,No,Immigration,Yes,,,,65+,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,All others,Conservative,,Independent/Something else,Conservative Republicans,Yes,Can bring needed change,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-black,Non-white,Hispanic/Latino,South,Female,Latino women,Suburbs,Suburbs,English,Florida,Other,Telephone survey,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Version 1,Donald Trump,Early in-person
12181.0,0.770713243,Donald Trump,Rick Scott,No,,,65+,60+,65+,75 or older,45+,60+,65+,Non-Black 60+,Men 65+,Latino 60+,Latino 65+,Men 45+,Complete,,,,14.0,,Yes,"Yes, Cuban",Very threatened,Somewhat threatened or Very threatened,Absentee or early in-person,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,Unfavorable,Only Trump,Favorable,Worse today,For your candidate,Urban men,3.0,No,Immigration,Yes,,,,65+,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,All others,Conservative,,Independent/Something else,Conservative Republicans,No,Can bring needed change,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-black,Non-white,Hispanic/Latino,South,Male,Latino men,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Other,Telephone survey,,,,Angry,"Dissatisfied, but not angry or Angry",Version 1,Donald Trump,By mail
12182.0,0.892284754,Kamala Harris,Debbie Mucarsel-Powell,Yes,,,65+,60+,65+,65-74,45+,60+,65+,Non-Black 60+,Men 65+,White 60+,White 65+,Men 45+,Complete,,,,14.0,,No,No,Very threatened,Somewhat threatened or Very threatened,Absentee or early in-person,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,,Favorable,Only Harris,Unfavorable,About the same,For your candidate,Suburban men,3.0,Yes,The state of democracy,No,,,,65+,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,No,Can bring needed change,White,White,State questionnaire,White,Non-black,White,White,South,Male,White men,Suburbs,Suburbs,English,Florida,White suburban men,Telephone survey,,,,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Version 1,Joe Biden,Early in-person
12183.0,0.892284754,Kamala Harris,Debbie Mucarsel-Powell,Yes,,,65+,60+,65+,65-74,45+,60+,65+,Non-Black 60+,Men 65+,White 60+,White 65+,Men 45+,Complete,,,,14.0,,No,No,Somewhat threatened,Somewhat threatened or Very threatened,Absentee or early in-person,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,Favorable,Only Harris,Unfavorable,About the same,For your candidate,Urban men,3.0,Yes,The state of democracy,No,,,,65+,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,No,Has good judgment,White,White,State questionnaire,White,Non-black,White,White,South,Male,White men,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Other,Telephone survey,,,,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Version 1,Joe Biden,Early in-person
