ID,WEIGHT,PRSNV24,SENNV24,NVQUEST6,ABORT2,ABORTION,AGE,AGE3,AGE4,AGE10,AGE45,AGE60,AGE65,AGEBLACK,AGEBYGENDER,AGEBYRACE,AGEBYRACE08,AGESEX45,BACKSIDE,BIDENPRES2,BIDENPRES4,CALL,CDNUM,CHILD12,CONTROLSEN,DEMOCRACYSECURE,DEMOCRACYSECURE2,EARLYVELECTION,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAIRELECTION,FAIRELECTION2,FAVHARRIS,FAVPRES24,FAVTRUMP,FINSIT,FORCAND24,GENDERBYSOP,GEOCODE,IMMDEP24,ISSUE24,LATINO,MARCHILD,MARRIED,NEC,NEC2,NEWVOTER,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QLT24,QRACE3,QRACEAI,QTYPE,RACE,RACE2,RACE2B,RACEAI,REGION,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,SUBURBWHITE,TELEPOLL,TIME16,TIME16MONTH,TIME16WEEK,TRACKANGR,TRACKANGR2,UNIONHH12,VERSION,VOTE2020,VOTEMETHOD,ZIPCODE
3555.0,0.558675843,Kamala Harris,Jacky Rosen,Yes,Legal,Legal in most cases,45-65,30-59,50-64,50-59,45+,45-59,50-64,Non-Black 45-59,Men 45-64,White 45-59,White 45-64,Men 45+,Complete,Strongly or somewhat approve,Somewhat approve,,,No,The Democratic Party,,,Absentee or early in-person,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Very confident,Very confident or Somewhat confident,,,,,,Urban men,2.0,Offered a chance to apply for legal status,,No,All others,No,Excellent,Excellent or good,No,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Liberal,,Moderate/Liberal Republicans,Liberal Independents,,White,White,State questionnaire,White,Non-black,White,White,West,Male,White men,Non married men,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,Before that,Before that,Before that,,,,Version 2,Joe Biden,Early in-person,89119.0
3556.0,0.501630257,Kamala Harris,Jacky Rosen,No,Illegal,Illegal in all cases,65+,60+,65+,65-74,45+,60+,65+,Black 60+,Men 65+,Black 60+,Black 65+,Men 45+,Complete,Strongly or somewhat approve,Somewhat approve,,,No,The Democratic Party,,,Absentee or early in-person,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,Very confident,Very confident or Somewhat confident,,,,,,Urban men,2.0,Deported to the countries they came from,,No,All others,No,Not so good,Not so good or poor,No,65+,Men without children,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Liberal,,Liberal Democrats,Liberal Democrats,,Black,Black,State questionnaire,Black,Black,Non-white,Black,West,Male,Black men,Non married men,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,Before that,Before that,Before that,,,,Version 2,Joe Biden,Early in-person,89119.0
3557.0,0.467549806,Kamala Harris,Jacky Rosen,Yes,Legal,Legal in all cases,65+,60+,65+,65-74,45+,60+,65+,Non-Black 60+,Women 65+,White 60+,White 65+,Women 45+,Complete,Strongly or somewhat approve,Somewhat approve,,,No,The Democratic Party,,,Absentee or early in-person,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Very confident,Very confident or Somewhat confident,,,,,,Suburban women,2.0,Offered a chance to apply for legal status,,No,All others,Yes,Good,Excellent or good,No,65+,Women without children,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,White,White,State questionnaire,White,Non-black,White,White,West,Female,White women,Married women,Suburbs,Suburbs,English,Nevada,White suburban women,Telephone survey,Before that,Before that,Before that,,,,Version 2,Joe Biden,Early in-person,89031.0
3558.0,0.611397307,Kamala Harris,Jacky Rosen,Yes,Legal,Legal in all cases,45-65,30-59,35-49,45-49,45+,45-59,40-49,Black 45-59,Women 45-64,Black 45-59,Black 45-64,Women 45+,Complete,Strongly or somewhat approve,Strongly approve,,,No,The Democratic Party,,,Absentee or early in-person,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,Very confident,Very confident or Somewhat confident,,,,,,Suburban women,2.0,Offered a chance to apply for legal status,,No,All others,Yes,Not so good,Not so good or poor,No,18-64,Women without children,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Conservative,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Black,Black,State questionnaire,Black,Black,Non-white,Black,West,Female,Black women,Married women,Suburbs,Suburbs,English,Nevada,Other,Telephone survey,Before that,Before that,Before that,,,,Version 2,Joe Biden,Early in-person,89031.0
3559.0,0.405678931,Kamala Harris,Jacky Rosen,Yes,Legal,Legal in all cases,18-29,18-29,18-34,25-29,18-44,18-29,25-29,Black 18-29,Men 18-29,Black 18-29,Black 18-29,Men 18-44,Complete,Strongly or somewhat approve,Strongly approve,,,No,The Democratic Party,,,Absentee or early in-person,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Very confident,Very confident or Somewhat confident,,,,,,Urban men,2.0,Offered a chance to apply for legal status,,No,All others,No,Good,Excellent or good,Yes,18-64,Men without children,Independent/Something else,Black non-Democrat,Black Independent,Independent men,Independent,All others,Moderate,,Moderate/Liberal Republicans,Moderate Independents,,Black,Black,State questionnaire,Black,Black,Non-white,Black,West,Male,Black men,Non married men,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,Before that,Before that,Before that,,,,Version 2,Joe Biden,Early in-person,89119.0
3560.0,0.353252779,Kamala Harris,Jacky Rosen,Yes,Legal,Legal in all cases,65+,60+,65+,65-74,45+,60+,65+,Non-Black 60+,Women 65+,All others,All others,Women 45+,Complete,Strongly or somewhat approve,Strongly approve,,,No,The Democratic Party,,,Absentee or early in-person,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Somewhat confident,Very confident or Somewhat confident,,,,,,Urban women,2.0,Offered a chance to apply for legal status,,No,All others,No,Not so good,Not so good or poor,No,65+,Women without children,Democrat,Non-black Democrat,All Other,Democratic women,Democrat,Non-White Democrats,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Other,Other,State questionnaire,Other,Non-black,Non-white,Other,West,Female,All other races,Non married women,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,Before that,Before that,Before that,,,,Version 2,Donald Trump,Early in-person,89119.0
3561.0,0.525721199,Kamala Harris,Jacky Rosen,Yes,Legal,Legal in all cases,45-65,30-59,50-64,60-64,45+,45-59,50-64,Non-Black 45-59,Women 45-64,White 45-59,White 45-64,Women 45+,Complete,Strongly or somewhat approve,Strongly approve,,,No,The Democratic Party,,,Absentee or early in-person,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Very confident,Very confident or Somewhat confident,,,,,,Urban women,2.0,Offered a chance to apply for legal status,,No,All others,Yes,Good,Excellent or good,No,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,,White,White,State questionnaire,White,Non-black,White,White,West,Female,White women,Married women,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,Before that,Before that,Before that,,,,Version 2,Joe Biden,Early in-person,89119.0
3562.0,0.628293489,Kamala Harris,Jacky Rosen,Yes,Legal,Legal in most cases,45-65,30-59,50-64,50-59,45+,45-59,50-64,Non-Black 45-59,Men 45-64,White 45-59,White 45-64,Men 45+,Complete,Strongly or somewhat approve,Somewhat approve,,,No,The Democratic Party,,,Absentee or early in-person,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,Very confident,Very confident or Somewhat confident,,,,,,Urban men,2.0,Offered a chance to apply for legal status,,No,All others,No,Not so good,Not so good or poor,No,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,,White,White,State questionnaire,White,Non-black,White,White,West,Male,White men,Non married men,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,Before that,Before that,Before that,,,,Version 2,Joe Biden,Early in-person,89119.0
3563.0,0.746511502,Kamala Harris,Jacky Rosen,Yes,Legal,Legal in all cases,18-29,18-29,18-34,25-29,18-44,18-29,25-29,Non-Black 18-29,Men 18-29,All others,All others,Men 18-44,Complete,Strongly or somewhat disapprove,Somewhat disapprove,,,No,The Democratic Party,,,Absentee or early in-person,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,Somewhat confident,Very confident or Somewhat confident,,,,,,Urban men,2.0,Offered a chance to apply for legal status,,No,All others,No,Not so good,Not so good or poor,No,18-64,Men without children,Democrat,Non-black Democrat,All Other,Democratic men,Democrat,Non-White Democrats,Liberal,,Liberal Democrats,Liberal Democrats,,Other,Asian,State questionnaire,Asian,Non-black,Non-white,Asian,West,Male,All other races,Non married men,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,Before that,Before that,Before that,,,,Version 2,Joe Biden,Early in-person,89119.0
3564.0,0.479395149,Kamala Harris,Jacky Rosen,Yes,Legal,Legal in all cases,30-44,30-59,35-49,40-44,18-44,30-44,40-49,Black 30-44,Women 30-44,Black 30-44,Black 30-44,Women 18-44,Complete,Strongly or somewhat approve,Strongly approve,,,No,The Democratic Party,,,Absentee or early in-person,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Very confident,Very confident or Somewhat confident,,,,,,Suburban women,2.0,Offered a chance to apply for legal status,,No,All others,Yes,Good,Excellent or good,No,18-64,Women without children,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Liberal,,Liberal Democrats,Liberal Democrats,,Black,Black,State questionnaire,Black,Black,Non-white,Black,West,Female,Black women,Married women,Suburbs,Suburbs,English,Nevada,Other,Telephone survey,Before that,Before that,Before that,,,,Version 2,Joe Biden,Early in-person,89031.0
3565.0,0.513804172,Kamala Harris,Jacky Rosen,Yes,Legal,Legal in most cases,65+,60+,65+,65-74,45+,60+,65+,Black 60+,Men 65+,Black 60+,Black 65+,Men 45+,Complete,Strongly or somewhat approve,Somewhat approve,,,No,The Democratic Party,,,Absentee or early in-person,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,Very confident,Very confident or Somewhat confident,,,,,,Urban men,2.0,Offered a chance to apply for legal status,,No,All others,No,Good,Excellent or good,No,65+,Men without children,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Liberal,,Liberal Democrats,Liberal Democrats,,Black,Black,State questionnaire,Black,Black,Non-white,Black,West,Male,Black men,Non married men,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,Before that,Before that,Before that,,,,Version 2,Joe Biden,Early in-person,89119.0
3566.0,0.707719408,Kamala Harris,Jacky Rosen,Yes,Legal,Legal in all cases,30-44,30-59,35-49,40-44,18-44,30-44,40-49,Non-Black 30-44,Men 30-44,White 30-44,White 30-44,Men 18-44,Complete,Strongly or somewhat approve,Strongly approve,,,No,The Democratic Party,,,Absentee or early in-person,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Very confident,Very confident or Somewhat confident,,,,,,Urban men,2.0,Offered a chance to apply for legal status,,No,All others,Yes,Excellent,Excellent or good,No,18-64,Men without children,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,White,White,State questionnaire,White,Non-black,White,White,West,Male,White men,Married men,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,Before that,Before that,Before that,,,,Version 2,Joe Biden,Early in-person,89119.0
3567.0,0.467549806,Kamala Harris,Jacky Rosen,Yes,Legal,Legal in all cases,65+,60+,65+,65-74,45+,60+,65+,Non-Black 60+,Women 65+,White 60+,White 65+,Women 45+,Complete,Strongly or somewhat approve,Strongly approve,,,No,The Democratic Party,,,Absentee or early in-person,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Very confident,Very confident or Somewhat confident,,,,,,Urban women,2.0,Offered a chance to apply for legal status,,No,All others,Yes,Good,Excellent or good,No,65+,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,,White,White,State questionnaire,White,Non-black,White,White,West,Female,White women,Married women,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Telephone survey,Before that,Before that,Before that,,,,Version 2,Joe Biden,Early in-person,89119.0
3568.0,0.64133727,Kamala Harris,Jacky Rosen,Yes,Legal,Legal in all cases,30-44,30-59,18-34,30-34,18-44,30-44,30-39,Non-Black 30-44,Women 30-44,Latino 30-44,Latino 30-44,Women 18-44,Complete,Strongly or somewhat approve,Somewhat approve,,,No,The Democratic Party,,,Absentee or early in-person,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,Somewhat confident,Very confident or Somewhat confident,,,,,,Suburban women,2.0,Offered a chance to apply for legal status,,Yes,All others,No,Good,Excellent or good,No,18-64,Women without children,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Non-White Democrats,Liberal,,Liberal Democrats,Liberal Democrats,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-black,Non-white,Hispanic/Latino,West,Female,Latino women,Non married women,Suburbs,Suburbs,English,Nevada,Other,Telephone survey,Before that,Before that,Before that,,,,Version 2,Joe Biden,Early in-person,89031.0
3569.0,0.596911003,Kamala Harris,Jacky Rosen,No,Legal,Legal in most cases,45-65,30-59,35-49,45-49,45+,45-59,40-49,Black 45-59,Women 45-64,Black 45-59,Black 45-64,Women 45+,Complete,Strongly or somewhat approve,Strongly approve,,,Yes,The Democratic Party,,,Absentee or early in-person,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,Very confident,Very confident or Somewhat confident,,,,,,Suburban women,2.0,Offered a chance to apply for legal status,,No,All others,No,Not so good,Not so good or poor,No,18-64,Women with children,Independent/Something else,Black non-Democrat,Black Independent,Independent women,Independent,All others,Moderate,,Moderate/Liberal Republicans,Moderate Independents,,Black,Black,State questionnaire,Black,Black,Non-white,Black,West,Female,Black women,Non married women,Suburbs,Suburbs,English,Nevada,Other,Telephone survey,Before that,Before that,Before that,,,,Version 2,Joe Biden,Early in-person,89032.0
3570.0,0.483496415,Kamala Harris,Jacky Rosen,Yes,Omit,Omit,65+,60+,65+,65-74,45+,60+,65+,Black 60+,Women 65+,Black 60+,Black 65+,Women 45+,Complete,Strongly or somewhat approve,Strongly approve,,,No,The Democratic Party,,,Absentee or early in-person,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,Somewhat confident,Very confident or Somewhat confident,,,,,,Suburban women,2.0,Offered a chance to apply for legal status,,No,All others,No,Not so good,Not so good or poor,No,65+,Women without children,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Conservative,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Black,Black,State questionnaire,Black,Black,Non-white,Black,West,Female,Black women,Non married women,Suburbs,Suburbs,English,Nevada,Other,Telephone survey,Before that,Before that,Before that,,,,Version 2,Joe Biden,Early in-person,89032.0
