ID,WEIGHT,PRSOH24,SENOH24,ABORT2,ABORTION,AGE,AGE3,AGE4,AGE10,AGE45,AGE60,AGE65,AGEBLACK,AGEBYGENDER,AGEBYRACE,AGEBYRACE08,AGESEX45,BACKSIDE,BIDENPRES2,BIDENPRES4,BRNAGAIN,CALL,CDNUM,CHILD12,CONTROLSEN,DEMOCRACYSECURE,DEMOCRACYSECURE2,DEWINE24,EARLYVELECTION,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAIRELECTION,FAIRELECTION2,FAVHARRIS,FAVPRES24,FAVTRUMP,FAVVANCE,FAVVP24,FAVWALZ,FINSIT,FORCAND24,GENDERBYSOP,GEOCODE,IMMBETTER,INC100K,INC50K,INCOME3,INCOME24,INCWHITE,ISSUE24,LATINO,NEC,NEC2,NEWVOTER,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QLT24,QRACE3,QRACEAI,QTYPE,RACE,RACE2,RACE2B,RACEAI,REGION,SEX,SEXBYRACE,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TELEPOLL,TIME16,TIME16MONTH,TIME16WEEK,TRACKANGR,TRACKANGR2,UNIONHH12,VERSION,VOTE2020,VOTEMETHOD,WHNCLINC,WHTEVANG
5775.0,1.55157921,Kamala Harris,Sherrod Brown,Legal,Legal in most cases,45-65,30-59,50-64,60-64,45+,45-59,50-64,Non-Black 45-59,Women 45-64,White 45-59,White 45-64,Women 45+,Complete,Strongly or somewhat approve,Somewhat approve,No,,,,The Democratic Party,,,Approve,Absentee or early in-person,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Very confident,Very confident or Somewhat confident,,,,Unfavorable,Only Walz,Favorable,,,Suburban women,4.0,Help the country,,,,,,,No,Good,Excellent or good,No,18-64,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,White,White,State questionnaire,White,Non-black,White,White,Midwest,Female,White women,Suburbs,Suburbs,Ohio,White suburban women,Telephone survey,Before that,Before that,Before that,,,,Version 2,Joe Biden,Early in-person,,All others
5776.0,0.216890767,Kamala Harris,Sherrod Brown,Legal,Legal in most cases,18-29,18-29,18-34,25-29,18-44,18-29,25-29,Non-Black 18-29,Men 18-29,White 18-29,White 18-29,Men 18-44,Complete,Strongly or somewhat approve,Somewhat approve,No,,,,The Democratic Party,,,Approve,Absentee or early in-person,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,Very confident,Very confident or Somewhat confident,,,,Unfavorable,Only Walz,Favorable,,,Rural men,3.0,Help the country,,,,,,,No,Not so good,Not so good or poor,No,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Something else,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,,White,White,State questionnaire,White,Non-black,White,White,Midwest,Male,White men,Rural,Small Cities/Rural,Ohio,Other,Telephone survey,Before that,Before that,Before that,,,,Version 2,Joe Biden,Early in-person,,All others
5777.0,0.250773808,Donald Trump,Bernie Moreno,Illegal,Illegal in all cases,45-65,30-59,50-64,50-59,45+,45-59,50-64,Non-Black 45-59,Women 45-64,White 45-59,White 45-64,Women 45+,Complete,Strongly or somewhat disapprove,Strongly disapprove,Yes,,,,The Republican Party,,,Disapprove,Absentee or early in-person,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,Somewhat confident,Very confident or Somewhat confident,,,,Favorable,Only Vance,Unfavorable,,,Urban women,3.0,Hurt the country,,,,,,,No,Poor,Not so good or poor,No,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,,Independent/Something else,Conservative Republicans,,White,White,State questionnaire,White,Non-black,White,White,Midwest,Female,White women,"Cities 50,000-500,000","Cities over 50,000",Ohio,Other,Telephone survey,Before that,Before that,Before that,,,,Version 2,Donald Trump,Early in-person,,White Born-again/Evangelical Christians
5778.0,0.268658369,Donald Trump,Bernie Moreno,Legal,Legal in most cases,65+,60+,65+,65-74,45+,60+,65+,Non-Black 60+,Women 65+,White 60+,White 65+,Women 45+,Complete,Strongly or somewhat disapprove,Strongly disapprove,Yes,,,,The Republican Party,,,Approve,Absentee or early in-person,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,Very confident,Very confident or Somewhat confident,,,,Favorable,Only Vance,Unfavorable,,,Rural women,3.0,Hurt the country,,,,,,,No,Not so good,Not so good or poor,No,65+,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Conservative,,Moderate/Liberal Republicans,Conservative Independents,,White,White,State questionnaire,White,Non-black,White,White,Midwest,Female,White women,Rural,Small Cities/Rural,Ohio,Other,Telephone survey,Before that,Before that,Before that,,,,Version 2,Donald Trump,Early in-person,,White Born-again/Evangelical Christians
5779.0,0.208894899,Donald Trump,Bernie Moreno,Illegal,Illegal in most cases,65+,60+,65+,65-74,45+,60+,65+,Non-Black 60+,Men 65+,White 60+,White 65+,Men 45+,Complete,Strongly or somewhat disapprove,Strongly disapprove,No,,,,The Republican Party,,,Approve,Absentee or early in-person,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Very confident,Very confident or Somewhat confident,,,,Favorable,Only Vance,Unfavorable,,,Rural men,3.0,Hurt the country,,,,,,,No,Good,Excellent or good,No,65+,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Conservative,,Moderate/Liberal Republicans,Conservative Independents,,White,White,State questionnaire,White,Non-black,White,White,Midwest,Male,White men,Rural,Small Cities/Rural,Ohio,Other,Telephone survey,Before that,Before that,Before that,,,,Version 2,Donald Trump,Early in-person,,All others
5780.0,0.208371744,Kamala Harris,Sherrod Brown,Legal,Legal in most cases,65+,60+,65+,75 or older,45+,60+,65+,Non-Black 60+,Women 65+,White 60+,White 65+,Women 45+,Complete,Strongly or somewhat approve,Somewhat approve,No,,,,The Democratic Party,,,Approve,Absentee or early in-person,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Very confident,Very confident or Somewhat confident,,,,Unfavorable,Only Walz,Favorable,,,Rural women,3.0,Help the country,,,,,,,No,Good,Excellent or good,No,65+,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,White,White,State questionnaire,White,Non-black,White,White,Midwest,Female,White women,Rural,Small Cities/Rural,Ohio,Other,Telephone survey,In September,Before that,Before that,,,,Version 2,Joe Biden,Early in-person,,All others
5781.0,0.26541299,Kamala Harris,Sherrod Brown,Legal,Legal in all cases,45-65,30-59,50-64,50-59,45+,45-59,50-64,Non-Black 45-59,Women 45-64,White 45-59,White 45-64,Women 45+,Complete,Strongly or somewhat approve,Strongly approve,No,,,,The Democratic Party,,,Approve,Absentee or early in-person,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Very confident,Very confident or Somewhat confident,,,,Unfavorable,Only Walz,Favorable,,,Urban women,3.0,Help the country,,,,,,,No,Good,Excellent or good,No,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,,White,White,State questionnaire,White,Non-black,White,White,Midwest,Female,White women,"Cities 50,000-500,000","Cities over 50,000",Ohio,Other,Telephone survey,Before that,Before that,Before that,,,,Version 2,Joe Biden,Early in-person,,All others
5782.0,0.20637146,Kamala Harris,Sherrod Brown,Legal,Legal in all cases,45-65,30-59,35-49,45-49,45+,45-59,40-49,Non-Black 45-59,Men 45-64,White 45-59,White 45-64,Men 45+,Complete,Strongly or somewhat approve,Somewhat approve,No,,,,The Democratic Party,,,Disapprove,Absentee or early in-person,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Somewhat confident,Very confident or Somewhat confident,,,,Unfavorable,Only Walz,Favorable,,,Urban men,3.0,Help the country,,,,,,,No,Good,Excellent or good,No,18-64,,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,,White,White,State questionnaire,White,Non-black,White,White,Midwest,Male,White men,"Cities 50,000-500,000","Cities over 50,000",Ohio,Other,Telephone survey,Before that,Before that,Before that,,,,Version 2,Joe Biden,Early in-person,,All others
5783.0,0.221089364,Kamala Harris,Sherrod Brown,Legal,Legal in all cases,65+,60+,65+,65-74,45+,60+,65+,Non-Black 60+,Men 65+,White 60+,White 65+,Men 45+,Complete,Strongly or somewhat approve,Strongly approve,No,,,,The Democratic Party,,,Approve,Absentee or early in-person,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Very confident,Very confident or Somewhat confident,,,,Unfavorable,Only Walz,Favorable,,,Urban men,3.0,Help the country,,,,,,,No,Excellent,Excellent or good,No,65+,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,,White,White,State questionnaire,White,Non-black,White,White,Midwest,Male,White men,"Cities 50,000-500,000","Cities over 50,000",Ohio,Other,Telephone survey,Before that,Before that,Before that,,,,Version 2,Joe Biden,Early in-person,,All others
5784.0,0.024229469,,Bernie Moreno,Omit,Omit,65+,60+,65+,65-74,45+,60+,65+,Non-Black 60+,Women 65+,White 60+,White 65+,Women 45+,Complete,Strongly or somewhat disapprove,Strongly disapprove,Yes,,,,The Republican Party,,,Disapprove,Absentee or early in-person,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,Not very confident,Not very confident or Not at all confident,,,,Favorable,Only Vance,Unfavorable,,,Rural women,3.0,Hurt the country,,,,,,,No,Poor,Not so good or poor,No,65+,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,,Independent/Something else,Conservative Republicans,,White,White,State questionnaire,White,Non-black,White,White,Midwest,Female,White women,Rural,Small Cities/Rural,Ohio,Other,Telephone survey,Before that,Before that,Before that,,,,Version 2,Other,Early in-person,,White Born-again/Evangelical Christians
5785.0,0.230931545,Kamala Harris,Sherrod Brown,Legal,Legal in all cases,45-65,30-59,50-64,60-64,45+,45-59,50-64,Non-Black 45-59,Men 45-64,White 45-59,White 45-64,Men 45+,Complete,Strongly or somewhat approve,Strongly approve,No,,,,The Democratic Party,,,Approve,Absentee or early in-person,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Very confident,Very confident or Somewhat confident,,,,Unfavorable,Only Walz,Favorable,,,Rural men,3.0,Help the country,,,,,,,No,Good,Excellent or good,No,18-64,,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,White,White,State questionnaire,White,Non-black,White,White,Midwest,Male,White men,Rural,Small Cities/Rural,Ohio,Other,Telephone survey,Before that,Before that,Before that,,,,Version 2,Joe Biden,Early in-person,,All others
5786.0,0.296999538,Kamala Harris,Sherrod Brown,Legal,Legal in all cases,45-65,30-59,50-64,60-64,45+,45-59,50-64,Non-Black 45-59,Women 45-64,White 45-59,White 45-64,Women 45+,Complete,Strongly or somewhat approve,Strongly approve,No,,,,Omit,,,Disapprove,Absentee or early in-person,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,Somewhat confident,Very confident or Somewhat confident,,,,Unfavorable,Only Walz,Favorable,,,Rural women,3.0,Help the country,,,,,,,No,Good,Excellent or good,No,18-64,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,White,White,State questionnaire,White,Non-black,White,White,Midwest,Female,White women,Rural,Small Cities/Rural,Ohio,Other,Telephone survey,Before that,Before that,Before that,,,,Version 2,Joe Biden,Early in-person,,All others
5787.0,0.285055449,Donald Trump,Bernie Moreno,Legal,Legal in most cases,65+,60+,65+,65-74,45+,60+,65+,Non-Black 60+,Men 65+,White 60+,White 65+,Men 45+,Complete,Strongly or somewhat disapprove,Strongly disapprove,No,,,,The Republican Party,,,Disapprove,Absentee or early in-person,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,Somewhat confident,Very confident or Somewhat confident,,,,Favorable,Only Vance,Unfavorable,,,Urban men,3.0,Hurt the country,,,,,,,No,Not so good,Not so good or poor,No,65+,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,,Independent/Something else,Conservative Republicans,,White,White,State questionnaire,White,Non-black,White,White,Midwest,Male,White men,"Cities 50,000-500,000","Cities over 50,000",Ohio,Other,Telephone survey,Before that,Before that,Before that,,,,Version 2,Donald Trump,Early in-person,,All others
5788.0,0.284341575,Kamala Harris,Sherrod Brown,Legal,Legal in all cases,65+,60+,65+,65-74,45+,60+,65+,Non-Black 60+,Women 65+,White 60+,White 65+,Women 45+,Complete,Strongly or somewhat approve,Strongly approve,Yes,,,,The Democratic Party,,,Approve,Absentee or early in-person,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,Very confident,Very confident or Somewhat confident,,,,Unfavorable,Only Walz,Favorable,,,Rural women,3.0,Help the country,,,,,,,No,Not so good,Not so good or poor,No,65+,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,White,White,State questionnaire,White,Non-black,White,White,Midwest,Female,White women,Rural,Small Cities/Rural,Ohio,Other,Telephone survey,In September,Before that,Before that,,,,Version 2,Joe Biden,Early in-person,,White Born-again/Evangelical Christians
5789.0,0.183772552,Donald Trump,Bernie Moreno,Illegal,Illegal in most cases,45-65,30-59,50-64,50-59,45+,45-59,50-64,Non-Black 45-59,Women 45-64,White 45-59,White 45-64,Women 45+,Complete,Strongly or somewhat disapprove,Strongly disapprove,No,,,,The Republican Party,,,Disapprove,Absentee or early in-person,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Very confident,Very confident or Somewhat confident,,,,Favorable,Only Vance,Unfavorable,,,Rural women,3.0,Hurt the country,,,,,,,No,Not so good,Not so good or poor,No,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,,Independent/Something else,Conservative Republicans,,White,White,State questionnaire,White,Non-black,White,White,Midwest,Female,White women,Rural,Small Cities/Rural,Ohio,Other,Telephone survey,Before that,Before that,Before that,,,,Version 2,Donald Trump,Early in-person,,All others
5790.0,0.26541299,Kamala Harris,Sherrod Brown,Legal,Legal in most cases,45-65,30-59,50-64,50-59,45+,45-59,50-64,Non-Black 45-59,Women 45-64,White 45-59,White 45-64,Women 45+,Complete,Strongly or somewhat approve,Somewhat approve,No,,,,The Democratic Party,,,Approve,Absentee or early in-person,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Somewhat confident,Very confident or Somewhat confident,,,,Unfavorable,Only Walz,Favorable,,,Urban women,3.0,Help the country,,,,,,,No,Not so good,Not so good or poor,No,18-64,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,White,White,State questionnaire,White,Non-black,White,White,Midwest,Female,White women,"Cities 50,000-500,000","Cities over 50,000",Ohio,Other,Telephone survey,Before that,Before that,Before that,,,,Version 2,Joe Biden,Early in-person,,All others
