State ID Number,Precint Number,Sequence Number Within Precinct,Call Number,Age,Race,Sex,Senator Vote,Governor Vote,Clinton Approval,Congress Approval,Reason for Cong Vote,Religious Right,State economy condition,Cong impeach Clin?,Should Clin resign?,Cong censure Clin?,Financial Situation,1996 vote,Party ID,Education,Religion,Income,Ideology,Age (65 and over),State or national poll,Backside,Geocode,Age (4 categories),Age (ABC categories),Party ID,Age (6 categories),Weight 3 implied dec,Senate issues,Governor issues,Future of state economy,Clinton as person,Union memeber in HH
36.0,39.0,5.0,First call,50-59,White,Female,Boyle,Fisher,Approve,Disapprove,Support Clinton,No,Good,No,No,No,Same,Clinton,Democrat,,Catholic,100K or more,Liberal,18 to 64,State,Complete,Central,45 to 59,50 to 59,Democrat,50 to 64,0.86,,,Better,Favorable,No
36.0,39.0,6.0,First call,30-39,White,Male,Voinovich,Fisher,Disapprove,Disapprove,Neither,No,Excellent,Yes,Yes,Yes,Better,Dole,Independent,College grad,Protestant,75 to 100K,Moderate,18 to 64,State,Complete,Central,30 to 44,30 to 39,Independent/Other,30 to 39,0.867,Economy/jobs,Health care,Same,Unfavorable,No
36.0,39.0,7.0,First call,50-59,White,Male,Boyle,Fisher,Approve,Disapprove,Neither,No,Good,No,Yes,No,Better,Clinton,Democrat,Postgrad,Catholic,100K or more,Moderate,18 to 64,State,Complete,Central,45 to 59,50 to 59,Democrat,50 to 64,0.843,Education,Education,Worse,Unfavorable,No
36.0,39.0,8.0,First call,40-44,White,Female,Voinovich,Taft,Approve,Disapprove,Neither,No,Good,No,Yes,Yes,Better,Dole,Republican,Postgrad,Other Christian,50 to 75K,Conservative,18 to 64,State,Complete,Central,30 to 44,40 to 49,Republican,40 to 49,0.829,Education,Education,Same,Unfavorable,No
36.0,39.0,9.0,First call,30-39,White,Female,Voinovich,Taft,Approve,Disapprove,Neither,No,Good,No,No,Yes,Better,Clinton,Independent,Some college,Other Christian,75 to 100K,Moderate,18 to 64,State,Complete,Central,30 to 44,30 to 39,Independent/Other,30 to 39,0.829,Taxes,Education,Better,Favorable,No
36.0,39.0,10.0,First call,30-39,,Female,Boyle,Fisher,Approve,,Support Clinton,No,Good,No,No,No,Better,Clinton,Democrat,Some college,Other Christian,15 to 30K,Liberal,18 to 64,State,Complete,Central,30 to 44,30 to 39,Democrat,30 to 39,0.86,Education,Education,Same,Favorable,No
36.0,39.0,11.0,Second call,40-44,White,Female,Boyle,Taft,Approve,Approve,Neither,No,Good,No,No,Yes,Better,Clinton,Democrat,Postgrad,Protestant,30 to 50K,Liberal,18 to 64,State,Complete,Central,30 to 44,40 to 49,Democrat,40 to 49,0.806,Education,,Better,,No
36.0,39.0,12.0,Second call,30-39,White,Male,Voinovich,Taft,Disapprove,Approve,Neither,No,Good,Yes,Yes,,Same,Dole,Republican,Postgrad,Catholic,30 to 50K,Moderate,18 to 64,State,Complete,Central,30 to 44,30 to 39,Republican,30 to 39,0.8140000000000001,Taxes,Crime/drugs,Same,Unfavorable,No
36.0,39.0,13.0,Second call,40-44,White,Female,Boyle,Taft,Approve,Approve,Neither,No,Good,No,No,Yes,Better,Clinton,Democrat,Postgrad,Protestant,75 to 100K,Liberal,18 to 64,State,Complete,Central,30 to 44,40 to 49,Democrat,40 to 49,0.806,Education,,Better,,No
36.0,39.0,14.0,Second call,40-44,White,Female,Boyle,Taft,Approve,Approve,Neither,No,Good,No,No,Yes,Better,Clinton,Democrat,Postgrad,Protestant,30 to 50K,Liberal,18 to 64,State,Complete,Central,30 to 44,40 to 49,Democrat,40 to 49,0.806,Education,,Better,,No
36.0,39.0,15.0,Second call,30-39,White,Male,Boyle,Fisher,Approve,Approve,Neither,No,Good,No,No,No,Same,Clinton,Democrat,College grad,Catholic,30 to 50K,Liberal,18 to 64,State,Complete,Central,30 to 44,30 to 39,Democrat,30 to 39,0.843,Education,Education,Same,Favorable,No
36.0,39.0,16.0,Second call,30-39,White,Female,Boyle,Fisher,Approve,Disapprove,Support Clinton,No,Good,No,No,No,Same,Clinton,Democrat,Postgrad,Other Christian,15 to 30K,Liberal,18 to 64,State,Complete,Central,30 to 44,30 to 39,Democrat,30 to 39,0.86,Education,Environment,Same,Favorable,No
36.0,39.0,17.0,Second call,45-49,White,Female,Boyle,Fisher,Approve,Disapprove,Neither,No,Good,No,No,No,Same,Clinton,Independent,Some college,Protestant,30 to 50K,Moderate,18 to 64,State,Complete,Central,45 to 59,40 to 49,Independent/Other,40 to 49,0.86,Education,Health care,Same,Favorable,No
36.0,39.0,18.0,Second call,50-59,White,Female,Boyle,Other,Disapprove,Disapprove,Neither,No,Good,No,No,No,Same,Clinton,Independent,Postgrad,Protestant,75 to 100K,Liberal,18 to 64,State,Complete,Central,45 to 59,50 to 59,Independent/Other,50 to 64,1.182,Education,Environment,Same,Unfavorable,No
36.0,39.0,19.0,Second call,25-29,White,Male,Voinovich,Fisher,Approve,Disapprove,Neither,No,Good,No,No,Yes,Better,Clinton,Democrat,College grad,None,15 to 30K,Moderate,18 to 64,State,Complete,Central,18 to 29,25 to 29,Democrat,25 to 29,0.979,,,Same,Favorable,No
36.0,39.0,20.0,Second call,40-44,White,Male,Boyle,Fisher,Approve,Disapprove,Support Clinton,No,Good,No,No,No,Worse,Clinton,Independent,Some college,None,50 to 75K,Conservative,18 to 64,State,Complete,Central,30 to 44,40 to 49,Independent/Other,40 to 49,0.843,Education,Education,Worse,Unfavorable,Yes
36.0,39.0,21.0,Third call,30-39,Black,Female,Boyle,Fisher,Approve,Disapprove,Neither,No,Good,No,No,No,Better,Clinton,Independent,Some college,Something else,75 to 100K,Liberal,18 to 64,State,Complete,Central,30 to 44,30 to 39,Independent/Other,30 to 39,0.594,Education,Economy/jobs,Better,Favorable,Yes
36.0,39.0,22.0,Third call,30-39,White,Female,Boyle,Fisher,Approve,Disapprove,Neither,No,Good,No,No,Yes,Better,Clinton,Independent,College grad,Something else,Under 15K,Liberal,18 to 64,State,Complete,Central,30 to 44,30 to 39,Independent/Other,30 to 39,0.86,Education,Health care,Same,,No
36.0,39.0,23.0,Third call,65 and over,White,Female,Voinovich,,Disapprove,Approve,Oppose Clinton,,Good,Yes,Yes,Yes,Same,,Republican,HS grad,Protestant,15 to 30K,Moderate,65 and over,State,Complete,Central,60 and over,60 and over,Republican,65 and over,1.076,Social Security,Health care,Same,Unfavorable,Yes
36.0,39.0,24.0,Third call,18-24,White,Male,Voinovich,Other,Disapprove,Approve,Neither,No,Good,No,No,Yes,Worse,Did not vote,Independent,Some college,Protestant,Under 15K,Moderate,18 to 64,State,Complete,Central,18 to 29,18 to 24,Independent/Other,18 to 24,1.3479999999999999,Economy/jobs,Education,Better,Unfavorable,No
36.0,39.0,25.0,Third call,45-49,White,Female,Voinovich,Taft,Disapprove,,Neither,No,Excellent,,Yes,Yes,Same,Dole,Something else,College grad,Catholic,30 to 50K,,18 to 64,State,Complete,Central,45 to 59,40 to 49,Independent/Other,40 to 49,0.829,Economy/jobs,Economy/jobs,Better,Unfavorable,No
36.0,39.0,26.0,Third call,45-49,White,Female,Voinovich,Fisher,Approve,Approve,Neither,No,Good,No,No,No,Same,Clinton,Democrat,College grad,Catholic,50 to 75K,Liberal,18 to 64,State,Complete,Central,45 to 59,40 to 49,Democrat,40 to 49,0.8820000000000001,Education,Health care,Same,Favorable,Yes
36.0,39.0,27.0,Third call,40-44,White,Male,Boyle,Fisher,Approve,Disapprove,Neither,No,Excellent,No,No,Yes,Better,Clinton,Democrat,College grad,Protestant,15 to 30K,Moderate,18 to 64,State,Complete,Central,30 to 44,40 to 49,Democrat,40 to 49,0.843,Economy/jobs,Health care,Same,Favorable,No
36.0,39.0,28.0,Third call,30-39,Black,Female,Boyle,Fisher,Approve,Disapprove,Neither,No,Good,No,No,No,Better,Clinton,Independent,Some college,Something else,75 to 100K,Liberal,18 to 64,State,Complete,Central,30 to 44,30 to 39,Independent/Other,30 to 39,0.594,Education,Economy/jobs,Better,Favorable,Yes
36.0,39.0,29.0,Third call,30-39,White,Female,Boyle,Fisher,Approve,Disapprove,Neither,No,Good,No,No,Yes,Better,Clinton,Independent,College grad,Something else,Under 15K,Liberal,18 to 64,State,Complete,Central,30 to 44,30 to 39,Independent/Other,30 to 39,0.86,Education,Health care,Same,,No
36.0,39.0,30.0,Third call,65 and over,White,Female,Voinovich,,Disapprove,Approve,Oppose Clinton,,Good,Yes,Yes,Yes,Same,,Republican,HS grad,Protestant,15 to 30K,Moderate,65 and over,State,Complete,Central,60 and over,60 and over,Republican,65 and over,1.076,Social Security,Health care,Same,Unfavorable,Yes
36.0,39.0,31.0,Third call,65 and over,White,Male,Voinovich,Taft,Approve,Approve,,,Good,Yes,No,Yes,Same,Dole,Republican,No HS,Protestant,15 to 30K,,65 and over,State,Complete,Central,60 and over,60 and over,Republican,65 and over,1.012,,,Better,Unfavorable,No
36.0,42.0,1.0,First call,25-29,Black,Female,Boyle,Fisher,Approve,Disapprove,Support Clinton,Yes,,No,No,No,Better,Clinton,Democrat,Some college,None,15 to 30K,Moderate,18 to 64,National,Complete,Central,18 to 29,25 to 29,Democrat,25 to 29,0.46499999999999997,,,,Favorable,No
36.0,42.0,2.0,First call,50-59,White,Female,Voinovich,Taft,Approve,Disapprove,Neither,No,,No,No,No,Same,Clinton,Democrat,College grad,Protestant,30 to 50K,Moderate,18 to 64,National,Complete,Central,45 to 59,50 to 59,Democrat,50 to 64,0.5660000000000001,,,,Favorable,No
36.0,42.0,3.0,First call,30-39,White,Male,Voinovich,Taft,Disapprove,Approve,Neither,No,,Yes,Yes,No,Better,Perot,Republican,College grad,Other Christian,30 to 50K,Conservative,18 to 64,National,Complete,Central,30 to 44,30 to 39,Republican,30 to 39,0.556,,,,Unfavorable,No
36.0,42.0,4.0,First call,30-39,White,Male,Boyle,Fisher,Approve,Disapprove,Neither,No,,No,No,Yes,Better,Dole,Independent,College grad,Protestant,30 to 50K,Moderate,18 to 64,National,Complete,Central,30 to 44,30 to 39,Independent/Other,30 to 39,0.577,,,,Favorable,No
36.0,42.0,5.0,First call,30-39,White,Male,Voinovich,Fisher,Approve,Disapprove,Support Clinton,No,,No,No,No,Better,Clinton,Democrat,College grad,Catholic,50 to 75K,Moderate,18 to 64,National,Complete,Central,30 to 44,30 to 39,Democrat,30 to 39,0.591,,,,Favorable,Yes
36.0,42.0,6.0,First call,65 and over,White,Male,Voinovich,Taft,Approve,,,,,,,,Better,,Republican,,,15 to 30K,Moderate,65 and over,National,Complete,Central,60 and over,60 and over,Republican,65 and over,0.696,,,,,
36.0,42.0,7.0,First call,50-59,White,Male,Voinovich,Taft,Disapprove,,,,,,,,Worse,,Republican,,,30 to 50K,Conservative,18 to 64,National,Complete,Central,45 to 59,50 to 59,Republican,50 to 64,0.556,,,,,
36.0,42.0,8.0,First call,25-29,White,Male,Voinovich,Taft,Disapprove,,,,,,,,Better,,Republican,,,50 to 75K,Moderate,18 to 64,National,Complete,Central,18 to 29,25 to 29,Republican,25 to 29,0.631,,,,,
36.0,42.0,9.0,First call,50-59,White,Female,Boyle,Fisher,Approve,,,,,,,,Better,,Independent,,,50 to 75K,Conservative,18 to 64,National,Complete,Central,45 to 59,50 to 59,Independent/Other,50 to 64,0.588,,,,,
36.0,42.0,10.0,First call,30-39,White,Male,Voinovich,Fisher,Approve,,,,,,,,Better,,Republican,,,50 to 75K,Moderate,18 to 64,National,Complete,Central,30 to 44,30 to 39,Republican,30 to 39,0.591,,,,,
36.0,42.0,11.0,First call,25-29,White,Female,Boyle,Fisher,Approve,,,,,,,,Better,,Democrat,,,30 to 50K,Liberal,18 to 64,National,Complete,Central,18 to 29,25 to 29,Democrat,25 to 29,0.6669999999999999,,,,,
36.0,42.0,12.0,Second call,65 and over,White,Female,Boyle,Fisher,Approve,Approve,Neither,No,,No,No,No,Same,Clinton,Democrat,HS grad,Catholic,15 to 30K,Moderate,65 and over,National,Complete,Central,60 and over,60 and over,Democrat,65 and over,0.7349999999999999,,,,Favorable,No
36.0,42.0,13.0,Second call,18-24,White,Female,Voinovich,Taft,Disapprove,Approve,Oppose Clinton,Yes,,Yes,Yes,No,Same,Dole,Republican,HS grad,Other Christian,15 to 30K,Conservative,18 to 64,National,Complete,Central,18 to 29,18 to 24,Republican,18 to 24,0.642,,,,Unfavorable,No
36.0,42.0,14.0,Second call,30-39,White,Male,Voinovich,Taft,Disapprove,Approve,Oppose Clinton,Yes,,Yes,Yes,No,Same,Dole,Republican,College grad,Other Christian,15 to 30K,Conservative,18 to 64,National,Complete,Central,30 to 44,30 to 39,Republican,30 to 39,0.556,,,,Unfavorable,No
36.0,42.0,15.0,Second call,50-59,White,Female,Boyle,Fisher,Approve,Disapprove,Support Clinton,No,,No,No,No,Worse,Clinton,Independent,Some college,Protestant,Under 15K,Moderate,18 to 64,National,Complete,Central,45 to 59,50 to 59,Independent/Other,50 to 64,0.588,,,,Favorable,No
36.0,42.0,16.0,Second call,18-24,White,Male,Boyle,Fisher,Approve,Disapprove,Support Clinton,Yes,,No,No,No,Same,Clinton,Democrat,College grad,Other Christian,30 to 50K,Moderate,18 to 64,National,Complete,Central,18 to 29,18 to 24,Democrat,18 to 24,0.6549999999999999,,,,Favorable,No
36.0,42.0,17.0,Second call,65 and over,Black,Female,Boyle,Fisher,Approve,,Support Clinton,No,,No,,No,Worse,Clinton,Democrat,,None,Under 15K,Moderate,65 and over,National,Complete,Central,60 and over,60 and over,Democrat,65 and over,0.508,,,,Favorable,No
36.0,42.0,18.0,Second call,65 and over,Black,Female,Boyle,Fisher,Approve,,Support Clinton,,,No,No,No,Same,Clinton,Independent,HS grad,Protestant,,Conservative,65 and over,National,Complete,Central,60 and over,60 and over,Independent/Other,65 and over,0.508,,,,Favorable,
36.0,42.0,19.0,Second call,60-64,White,Female,Boyle,Fisher,Approve,,Support Clinton,,,No,No,,,Clinton,,,Protestant,Under 15K,,18 to 64,National,Complete,Central,60 and over,60 and over,,50 to 64,0.7349999999999999,,,,Favorable,No
36.0,42.0,20.0,Second call,65 and over,White,Female,Boyle,Fisher,Approve,,,,,,,,Same,,Democrat,,,30 to 50K,Moderate,65 and over,National,Complete,Central,60 and over,60 and over,Democrat,65 and over,0.7349999999999999,,,,,
36.0,42.0,21.0,Second call,65 and over,White,Male,Voinovich,Taft,Disapprove,,,,,,,,Same,,Republican,,,30 to 50K,Moderate,65 and over,National,Complete,Central,60 and over,60 and over,Republican,65 and over,0.696,,,,,
36.0,42.0,22.0,Second call,65 and over,White,Male,Voinovich,Taft,Approve,,,,,,,,Same,,Democrat,,,15 to 30K,Conservative,65 and over,National,Complete,Central,60 and over,60 and over,Democrat,65 and over,0.696,,,,,
36.0,42.0,23.0,Second call,30-39,White,Female,Boyle,Fisher,Approve,,,,,,,,Better,,Democrat,,,50 to 75K,Liberal,18 to 64,National,Complete,Central,30 to 44,30 to 39,Democrat,30 to 39,0.588,,,,,
36.0,42.0,24.0,Second call,40-44,White,Female,Boyle,Fisher,Approve,,,,,,,,Same,,Democrat,,,50 to 75K,Moderate,18 to 64,National,Complete,Central,30 to 44,40 to 49,Democrat,40 to 49,0.588,,,,,
36.0,42.0,25.0,Second call,60-64,White,Female,Voinovich,Taft,Disapprove,,,,,,,,Worse,,Republican,,,15 to 30K,Conservative,18 to 64,National,Complete,Central,60 and over,60 and over,Republican,50 to 64,0.708,,,,,
36.0,42.0,26.0,Second call,65 and over,White,Female,Voinovich,Taft,,,,,,,,,Same,,Republican,,,Under 15K,Moderate,65 and over,National,Complete,Central,60 and over,60 and over,Republican,65 and over,0.708,,,,,
36.0,42.0,27.0,Third call,40-44,Black,Male,Boyle,Fisher,Approve,Disapprove,Support Clinton,No,,No,No,No,Same,Clinton,Independent,College grad,Protestant,30 to 50K,Moderate,18 to 64,National,Complete,Central,30 to 44,40 to 49,Independent/Other,40 to 49,0.402,,,,Favorable,Yes
36.0,42.0,28.0,Third call,45-49,White,Female,Voinovich,Taft,Disapprove,Approve,Neither,No,,Yes,Yes,,Same,Dole,Independent,Some college,Catholic,50 to 75K,Moderate,18 to 64,National,Complete,Central,45 to 59,40 to 49,Independent/Other,40 to 49,0.5660000000000001,,,,Unfavorable,No
36.0,42.0,29.0,Third call,40-44,White,Female,Voinovich,Taft,Disapprove,Approve,Neither,No,,No,Yes,No,Same,Dole,Republican,HS grad,Protestant,15 to 30K,Conservative,18 to 64,National,Complete,Central,30 to 44,40 to 49,Republican,40 to 49,0.5660000000000001,,,,Unfavorable,Yes
36.0,42.0,30.0,Third call,60-64,,Female,Boyle,Fisher,Disapprove,Disapprove,Oppose Clinton,No,,Yes,Yes,,Same,Dole,,HS grad,Protestant,30 to 50K,Moderate,18 to 64,National,Complete,Central,60 and over,60 and over,,50 to 64,0.7349999999999999,,,,Unfavorable,Yes
36.0,42.0,31.0,Third call,60-64,White,Female,Voinovich,Taft,Disapprove,Approve,Neither,No,,,Yes,Yes,Same,Dole,Republican,Postgrad,Protestant,75 to 100K,Moderate,18 to 64,National,Complete,Central,60 and over,60 and over,Republican,50 to 64,0.708,,,,Unfavorable,No
36.0,42.0,32.0,Third call,18-24,White,Female,Voinovich,Taft,Disapprove,Approve,Neither,No,,Yes,Yes,No,Better,Dole,Something else,Some college,Catholic,Under 15K,Conservative,18 to 64,National,Complete,Central,18 to 29,18 to 24,Independent/Other,18 to 24,0.642,,,,Unfavorable,No
36.0,42.0,33.0,Third call,25-29,White,Male,Boyle,Fisher,Approve,Disapprove,Neither,No,,No,No,No,Better,Other,Independent,Postgrad,Something else,30 to 50K,Liberal,18 to 64,National,Complete,Central,18 to 29,25 to 29,Independent/Other,25 to 29,0.6549999999999999,,,,Unfavorable,No
36.0,42.0,34.0,Third call,45-49,White,Female,Boyle,Taft,Approve,Approve,Support Clinton,No,,No,No,No,Same,Clinton,Democrat,HS grad,Protestant,50 to 75K,Moderate,18 to 64,National,Complete,Central,45 to 59,40 to 49,Democrat,40 to 49,0.552,,,,Favorable,Yes
36.0,42.0,35.0,Third call,50-59,White,Male,Boyle,Taft,Approve,,,,,,,,Better,,Democrat,,,50 to 75K,Moderate,18 to 64,National,Complete,Central,45 to 59,50 to 59,Democrat,50 to 64,0.5429999999999999,,,,,
36.0,42.0,36.0,Third call,50-59,Black,Male,Voinovich,Fisher,Approve,,,,,,,,Better,,Democrat,,,30 to 50K,Moderate,18 to 64,National,Complete,Central,45 to 59,50 to 59,Democrat,50 to 64,0.41100000000000003,,,,,
36.0,42.0,37.0,Third call,30-39,White,Female,Voinovich,Taft,Disapprove,,,,,,,,Worse,,Republican,,,Under 15K,Moderate,18 to 64,National,Complete,Central,30 to 44,30 to 39,Republican,30 to 39,0.5660000000000001,,,,,
36.0,42.0,38.0,Third call,45-49,White,Male,Voinovich,Taft,Disapprove,,,,,,,,Better,,Something else,,,50 to 75K,Conservative,18 to 64,National,Complete,Central,45 to 59,40 to 49,Independent/Other,40 to 49,0.556,,,,,
36.0,42.0,39.0,Third call,18-24,White,Female,Boyle,Fisher,Approve,,,,,,,,Same,,Democrat,,,15 to 30K,Liberal,18 to 64,National,Complete,Central,18 to 29,18 to 24,Democrat,18 to 24,0.6669999999999999,,,,,
36.0,42.0,40.0,Third call,50-59,White,Female,Boyle,Fisher,Approve,,,,,,,,Worse,,Democrat,,,15 to 30K,Liberal,18 to 64,National,Complete,Central,45 to 59,50 to 59,Democrat,50 to 64,0.588,,,,,
36.0,42.0,41.0,Third call,50-59,White,Male,Boyle,Fisher,Approve,,,,,,,,Better,,Democrat,,,30 to 50K,Liberal,18 to 64,National,Complete,Central,45 to 59,50 to 59,Democrat,50 to 64,0.577,,,,,
36.0,42.0,42.0,Third call,65 and over,White,,,Fisher,,,,,,,,,Same,,Democrat,,,,Liberal,65 and over,National,Complete,Central,60 and over,60 and over,Democrat,65 and over,0.7449999999999999,,,,,
36.0,42.0,43.0,Third call,45-49,White,Male,Voinovich,Taft,Disapprove,,,,,,,,Better,,Republican,,,15 to 30K,Conservative,18 to 64,National,Complete,Central,45 to 59,40 to 49,Republican,40 to 49,0.556,,,,,
36.0,42.0,44.0,Third call,60-64,White,Male,Voinovich,Taft,Approve,,,,,,,,Better,,Republican,,,15 to 30K,Moderate,18 to 64,National,Complete,Central,60 and over,60 and over,Republican,50 to 64,0.696,,,,,
36.0,45.0,1.0,First call,25-29,Black,Female,Voinovich,,Approve,Approve,Neither,No,Good,No,No,No,Better,Did not vote,,HS grad,None,30 to 50K,,18 to 64,State,Complete,Central,18 to 29,25 to 29,,25 to 29,1.117,Education,Education,Same,Favorable,No
36.0,45.0,2.0,First call,65 and over,White,Female,Boyle,Fisher,Approve,Disapprove,Neither,No,Good,No,No,Yes,Same,Clinton,Democrat,No HS,Catholic,15 to 30K,,65 and over,State,Complete,Central,60 and over,60 and over,Democrat,65 and over,1.767,,,Better,Unfavorable,Yes
36.0,45.0,3.0,First call,30-39,White,Male,Boyle,Fisher,Approve,Disapprove,Support Clinton,No,Poor,No,No,No,Better,Did not vote,Democrat,Some college,Something else,15 to 30K,Liberal,18 to 64,State,Complete,Central,30 to 44,30 to 39,Democrat,30 to 39,1.392,Economy/jobs,Health care,Better,Favorable,No
36.0,45.0,4.0,First call,40-44,White,Male,Boyle,Fisher,Approve,Disapprove,Support Clinton,No,Good,No,No,No,Same,Clinton,Democrat,Some college,Catholic,75 to 100K,Liberal,18 to 64,State,Complete,Central,30 to 44,40 to 49,Democrat,40 to 49,1.392,Clin/Lwnsky,Taxes,Same,Favorable,Yes
36.0,45.0,5.0,First call,40-44,White,Female,Boyle,Fisher,Approve,Disapprove,Support Clinton,No,Excellent,No,No,No,Better,Clinton,Democrat,HS grad,Something else,30 to 50K,Moderate,18 to 64,State,Complete,Central,30 to 44,40 to 49,Democrat,40 to 49,1.4180000000000001,Social Security,Health care,Better,Favorable,Yes
36.0,45.0,6.0,First call,40-44,White,Male,,Taft,Disapprove,Disapprove,Oppose Clinton,No,Good,Yes,Yes,Yes,Same,Perot,,HS grad,Catholic,30 to 50K,Liberal,18 to 64,State,Complete,Central,30 to 44,40 to 49,,40 to 49,1.325,Taxes,Taxes,Worse,Unfavorable,No
36.0,45.0,7.0,First call,50-59,White,Female,Boyle,Fisher,Approve,Approve,Support Clinton,,Good,No,Yes,,Better,Clinton,Democrat,HS grad,Catholic,,,18 to 64,State,Complete,Central,45 to 59,50 to 59,Democrat,50 to 64,1.4180000000000001,,,Better,Unfavorable,No
36.0,45.0,8.0,First call,50-59,White,Male,Boyle,Fisher,Approve,Disapprove,Neither,No,Good,No,Yes,Yes,Better,Dole,Democrat,HS grad,None,50 to 75K,Moderate,18 to 64,State,Complete,Central,45 to 59,50 to 59,Democrat,50 to 64,1.392,Education,Education,Better,Unfavorable,Yes
