State ID Number,Precint Number,Sequence Number Within Precinct,Call Number,Age,Race,Sex,Senator Vote,Governor Race,Hispanic descent,Clinton Approval,Congress Approval,Q-Race (without Hispanic adj),Reason for Cong Vote,Religious Right,Cong impeach Clin?,Should Clin resign?,Cong censure Clin?,Financial Situation,1996 vote,Education,Income,Ideology,Age (65 and over),Prop300: Bar Medical Use of Marijuana,State or national poll,Backside,Geocode,Age (4 categories),Age (ABC categories),Party ID,Age (6 categories),Weight 3 implied dec
3.0,20.0,1.0,First call,45-49,Other,Male,,Johnson,No,Approve,Disapprove,,Neither,,Yes,,Better,Clinton,Independent,Postgrad,100K or more,Moderate,18 to 64,,State,Complete,Maricopa County,45 to 59,40 to 49,Independent/Other,40 to 49,1.676
3.0,20.0,2.0,First call,30-39,White,Male,McCain,Hull,No,Disapprove,Disapprove,White,Oppose Clinton,Yes,Yes,No,Same,Dole,Republican,Postgrad,30 to 50K,Conservative,18 to 64,Yes,State,Complete,Maricopa County,30 to 44,30 to 39,Republican,30 to 39,1.487
3.0,20.0,3.0,First call,40-44,White,Male,McCain,Hull,No,Disapprove,Approve,White,Oppose Clinton,Yes,Yes,No,Same,Dole,Republican,HS grad,15 to 30K,Conservative,18 to 64,No,State,Complete,Maricopa County,30 to 44,40 to 49,Republican,40 to 49,1.476
3.0,20.0,4.0,First call,50-59,White,Female,McCain,Hull,No,Disapprove,Approve,White,Oppose Clinton,Yes,Yes,No,Same,Dole,Republican,Some college,30 to 50K,Conservative,18 to 64,Yes,State,Complete,Maricopa County,45 to 59,50 to 59,Republican,50 to 64,1.603
3.0,20.0,5.0,First call,50-59,White,Male,,Hull,No,Disapprove,Disapprove,White,Oppose Clinton,Yes,Yes,No,Better,Dole,Republican,Postgrad,75 to 100K,Conservative,18 to 64,No,State,Complete,Maricopa County,45 to 59,50 to 59,Republican,50 to 64,1.4849999999999999
3.0,20.0,6.0,First call,50-59,White,Male,McCain,Hull,No,Approve,Disapprove,White,,,,,,,,,,,18 to 64,Yes,State,Not complete,Maricopa County,45 to 59,50 to 59,,50 to 64,1.487
3.0,20.0,7.0,First call,40-44,White,Male,Ranger,Johnson,No,Approve,Disapprove,White,Support Clinton,No,No,No,Better,Clinton,Independent,College grad,30 to 50K,Moderate,18 to 64,,State,Complete,Maricopa County,30 to 44,40 to 49,Independent/Other,40 to 49,1.738
3.0,20.0,8.0,First call,25-29,White,Female,Ranger,Johnson,No,Approve,Disapprove,White,Neither,,,Yes,Worse,Perot,Democrat,Some college,Under 15K,Moderate,18 to 64,No,State,Complete,Maricopa County,18 to 29,25 to 29,Democrat,25 to 29,2.716
3.0,20.0,9.0,First call,50-59,White,Female,McCain,Hull,No,Approve,Disapprove,White,Neither,No,No,No,Worse,Clinton,Democrat,Postgrad,30 to 50K,Liberal,18 to 64,No,State,Complete,Maricopa County,45 to 59,50 to 59,Democrat,50 to 64,1.5939999999999999
3.0,20.0,10.0,First call,30-39,White,Male,McCain,Hull,No,Disapprove,Approve,White,Neither,No,Yes,No,Better,Dole,Republican,Postgrad,100K or more,Moderate,18 to 64,No,State,Complete,Maricopa County,30 to 44,30 to 39,Republican,30 to 39,1.476
3.0,20.0,11.0,First call,30-39,White,Female,Ranger,Johnson,No,Approve,Disapprove,White,Neither,No,No,No,Better,Clinton,Democrat,,50 to 75K,Moderate,18 to 64,No,State,Complete,Maricopa County,30 to 44,30 to 39,Democrat,30 to 39,1.87
3.0,20.0,12.0,First call,40-44,White,Male,Other,Hull,No,Disapprove,Approve,White,Oppose Clinton,Yes,Yes,Yes,Better,Clinton,Independent,Postgrad,100K or more,Moderate,18 to 64,No,State,Complete,Maricopa County,30 to 44,40 to 49,Independent/Other,40 to 49,1.37
3.0,20.0,13.0,First call,50-59,White,Male,Ranger,Johnson,,Approve,Disapprove,White,Support Clinton,No,No,No,Better,Clinton,Independent,Postgrad,100K or more,Moderate,18 to 64,No,State,Complete,Maricopa County,45 to 59,50 to 59,Independent/Other,50 to 64,1.734
3.0,20.0,14.0,First call,50-59,White,Male,Ranger,Hull,No,Approve,Approve,White,Neither,No,No,Yes,Same,Clinton,Democrat,Postgrad,75 to 100K,Liberal,18 to 64,No,State,Complete,Maricopa County,45 to 59,50 to 59,Democrat,50 to 64,1.539
3.0,20.0,15.0,First call,45-49,White,Male,McCain,Other,No,Disapprove,Disapprove,White,Oppose Clinton,Yes,Yes,No,Worse,Dole,Republican,Postgrad,30 to 50K,Conservative,18 to 64,No,State,Complete,Maricopa County,45 to 59,40 to 49,Republican,40 to 49,3.041
3.0,20.0,16.0,Second call,65 and over,White,Male,McCain,Hull,No,Disapprove,Approve,White,Oppose Clinton,No,Yes,Yes,Same,Dole,Republican,Postgrad,50 to 75K,Moderate,65 and over,Yes,State,Complete,Maricopa County,60 and over,65 and over,Republican,65 and over,1.512
3.0,20.0,17.0,Second call,25-29,White,Female,McCain,Hull,No,Disapprove,Approve,White,Neither,Yes,Yes,No,Better,Dole,Republican,HS grad,15 to 30K,Conservative,18 to 64,Yes,State,Complete,Maricopa County,18 to 29,25 to 29,Republican,25 to 29,2.328
3.0,20.0,18.0,Second call,65 and over,White,Male,McCain,Hull,No,Disapprove,Disapprove,White,Oppose Clinton,Yes,Yes,No,Same,Dole,Independent,Postgrad,50 to 75K,Moderate,65 and over,Yes,State,Complete,Maricopa County,60 and over,65 and over,Independent/Other,65 and over,1.512
3.0,20.0,19.0,Second call,65 and over,White,Male,McCain,Johnson,No,Approve,Disapprove,White,,No,No,No,Same,Clinton,,Postgrad,50 to 75K,Moderate,65 and over,Yes,State,Complete,Maricopa County,60 and over,65 and over,,65 and over,1.6989999999999998
3.0,20.0,20.0,Second call,40-44,White,Male,McCain,Hull,No,Disapprove,,White,Oppose Clinton,Yes,,,Worse,,Republican,Some college,,Conservative,18 to 64,Yes,State,Complete,Maricopa County,30 to 44,40 to 49,Republican,40 to 49,1.487
3.0,20.0,21.0,Second call,30-39,White,Female,Ranger,Hull,No,Approve,Disapprove,White,Neither,No,No,No,Better,Clinton,Democrat,Some college,50 to 75K,Liberal,18 to 64,No,State,Complete,Maricopa County,30 to 44,30 to 39,Democrat,30 to 39,1.6640000000000001
3.0,20.0,22.0,Second call,50-59,White,Female,Ranger,Johnson,No,Approve,Disapprove,White,Neither,No,No,No,Same,Clinton,Democrat,Some college,30 to 50K,Liberal,18 to 64,No,State,Complete,Maricopa County,45 to 59,50 to 59,Democrat,50 to 64,1.87
3.0,20.0,23.0,Second call,50-59,White,Male,Ranger,Johnson,No,Approve,Disapprove,White,Support Clinton,No,No,No,Better,Clinton,Democrat,Postgrad,75 to 100K,Liberal,18 to 64,Yes,State,Complete,Maricopa County,45 to 59,50 to 59,Democrat,50 to 64,1.744
3.0,20.0,24.0,Second call,65 and over,White,Male,McCain,Hull,No,Approve,Disapprove,White,Support Clinton,No,No,Yes,Same,Clinton,Democrat,College grad,,Conservative,65 and over,Yes,State,Complete,Maricopa County,60 and over,65 and over,Democrat,65 and over,1.512
3.0,20.0,25.0,Second call,30-39,White,Female,Ranger,Johnson,No,Approve,Disapprove,White,Support Clinton,No,No,Yes,Better,Clinton,Democrat,Postgrad,30 to 50K,Liberal,18 to 64,No,State,Complete,Maricopa County,30 to 44,30 to 39,Democrat,30 to 39,1.87
3.0,20.0,26.0,Second call,60-64,White,Female,McCain,Hull,No,Approve,Disapprove,White,Neither,No,No,Yes,Better,Clinton,Democrat,Postgrad,50 to 75K,Liberal,18 to 64,No,State,Complete,Maricopa County,60 and over,65 and over,Democrat,50 to 64,1.621
3.0,20.0,27.0,Third call,30-39,White,Male,Ranger,Johnson,No,Approve,Disapprove,White,Neither,No,No,No,Worse,Clinton,Democrat,Postgrad,,Moderate,18 to 64,Yes,State,Complete,Maricopa County,30 to 44,30 to 39,Democrat,30 to 39,1.744
3.0,20.0,28.0,Third call,65 and over,White,Male,McCain,Hull,No,Disapprove,Disapprove,White,Oppose Clinton,Yes,Yes,No,Worse,Dole,Democrat,College grad,30 to 50K,Conservative,65 and over,,State,Complete,Maricopa County,60 and over,65 and over,Democrat,65 and over,1.5070000000000001
3.0,20.0,29.0,Third call,45-49,White,Female,Ranger,Hull,No,Disapprove,Disapprove,White,Neither,No,Yes,Yes,Same,Dole,Independent,Postgrad,30 to 50K,Moderate,18 to 64,No,State,Complete,Maricopa County,45 to 59,40 to 49,Independent/Other,40 to 49,1.6640000000000001
3.0,20.0,30.0,Third call,50-59,White,Female,McCain,Hull,No,Approve,Approve,White,Neither,No,No,Yes,Better,Clinton,Independent,Some college,,Liberal,18 to 64,Yes,State,Complete,Maricopa County,45 to 59,50 to 59,Independent/Other,50 to 64,1.603
3.0,20.0,31.0,Third call,50-59,White,Male,McCain,Hull,No,Disapprove,Approve,White,Neither,No,Yes,Yes,Worse,Dole,Independent,Postgrad,75 to 100K,Moderate,18 to 64,No,State,Complete,Maricopa County,45 to 59,50 to 59,Independent/Other,50 to 64,1.476
3.0,20.0,32.0,Third call,45-49,White,Female,Ranger,Johnson,No,,Disapprove,White,Support Clinton,No,No,No,Worse,Clinton,Democrat,Some college,30 to 50K,Moderate,18 to 64,No,State,Complete,Maricopa County,45 to 59,40 to 49,Democrat,40 to 49,1.87
3.0,20.0,33.0,Third call,30-39,White,Male,Ranger,Hull,No,Approve,Disapprove,White,Neither,No,No,Yes,Better,Clinton,Democrat,Some college,30 to 50K,Moderate,18 to 64,No,State,Complete,Maricopa County,30 to 44,30 to 39,Democrat,30 to 39,1.539
3.0,20.0,34.0,Third call,45-49,White,Female,McCain,Hull,No,Approve,Disapprove,White,Neither,No,No,Yes,Better,Clinton,Independent,Postgrad,100K or more,Moderate,18 to 64,No,State,Complete,Maricopa County,45 to 59,40 to 49,Independent/Other,40 to 49,1.5939999999999999
3.0,20.0,35.0,Third call,40-44,White,Female,McCain,Hull,No,Disapprove,Approve,White,Oppose Clinton,Yes,Yes,No,Same,Dole,Independent,College grad,100K or more,Conservative,18 to 64,No,State,Complete,Maricopa County,30 to 44,40 to 49,Independent/Other,40 to 49,1.5939999999999999
3.0,20.0,36.0,Third call,50-59,White,Female,McCain,Hull,No,Disapprove,Disapprove,White,Neither,No,No,Yes,Better,Clinton,Democrat,Some college,50 to 75K,Moderate,18 to 64,No,State,Complete,Maricopa County,45 to 59,50 to 59,Democrat,50 to 64,1.5939999999999999
3.0,20.0,37.0,Third call,30-39,White,Female,McCain,Hull,No,Approve,Disapprove,White,Neither,No,No,No,Better,Clinton,Democrat,Some college,30 to 50K,Moderate,18 to 64,No,State,Complete,Maricopa County,30 to 44,30 to 39,Democrat,30 to 39,1.5939999999999999
3.0,20.0,38.0,Third call,45-49,White,Male,McCain,Hull,No,Disapprove,Disapprove,White,Neither,No,No,Yes,Worse,Dole,Republican,Postgrad,15 to 30K,Moderate,18 to 64,No,State,Complete,Maricopa County,45 to 59,40 to 49,Republican,40 to 49,1.476
3.0,20.0,39.0,Third call,45-49,Black,Male,Ranger,Johnson,No,Approve,Disapprove,Black,Support Clinton,No,No,Yes,Better,Clinton,Democrat,HS grad,75 to 100K,Moderate,18 to 64,No,State,Complete,Maricopa County,45 to 59,40 to 49,Democrat,40 to 49,1.852
3.0,20.0,40.0,Third call,50-59,White,Female,McCain,Johnson,No,Approve,Approve,White,Neither,No,No,Yes,Better,Clinton,Independent,College grad,30 to 50K,Moderate,18 to 64,No,State,Complete,Maricopa County,45 to 59,50 to 59,Independent/Other,50 to 64,1.7920000000000003
3.0,21.0,1.0,First call,30-39,Hispanic,Female,Ranger,Hull,Yes,Disapprove,Disapprove,,Neither,No,No,No,Better,Clinton,Democrat,Some college,15 to 30K,Liberal,18 to 64,Yes,State,Complete,Maricopa County,30 to 44,30 to 39,Democrat,30 to 39,1.108
3.0,21.0,2.0,First call,50-59,White,Female,McCain,Hull,No,Approve,Approve,White,Neither,No,No,No,Better,Dole,Republican,HS grad,50 to 75K,Moderate,18 to 64,No,State,Complete,Maricopa County,45 to 59,50 to 59,Republican,50 to 64,0.988
3.0,21.0,3.0,First call,30-39,White,Male,Other,Other,No,Disapprove,Approve,White,Oppose Clinton,Yes,Yes,No,Same,Other,Independent,HS grad,50 to 75K,Conservative,18 to 64,No,State,Complete,Maricopa County,30 to 44,30 to 39,Independent/Other,30 to 39,1.752
3.0,21.0,4.0,First call,60-64,Black,Female,Ranger,Johnson,No,Approve,Disapprove,Black,Neither,No,No,No,Same,Clinton,Democrat,Some college,30 to 50K,Moderate,18 to 64,Yes,State,Complete,Maricopa County,60 and over,65 and over,Democrat,50 to 64,1.267
3.0,21.0,5.0,First call,45-49,White,Male,McCain,Hull,No,Approve,Disapprove,White,Neither,No,No,Yes,Better,Clinton,Independent,College grad,50 to 75K,Liberal,18 to 64,Yes,State,Complete,Maricopa County,45 to 59,40 to 49,Independent/Other,40 to 49,0.923
3.0,21.0,6.0,First call,50-59,Black,Female,Ranger,Johnson,No,Approve,Disapprove,Black,Neither,No,No,No,Same,Clinton,Democrat,College grad,50 to 75K,Moderate,18 to 64,No,State,Complete,Maricopa County,45 to 59,50 to 59,Democrat,50 to 64,1.24
3.0,21.0,7.0,First call,65 and over,White,Male,McCain,Johnson,,Approve,Disapprove,White,Support Clinton,No,No,No,Better,Clinton,Democrat,Some college,30 to 50K,Moderate,65 and over,No,State,Complete,Maricopa County,60 and over,65 and over,Democrat,65 and over,1.047
3.0,21.0,8.0,First call,65 and over,White,Male,Ranger,Hull,No,Approve,Disapprove,White,Support Clinton,No,No,Yes,Same,Clinton,Democrat,No HS,Under 15K,Moderate,65 and over,Yes,State,Complete,Maricopa County,60 and over,65 and over,Democrat,65 and over,0.978
3.0,21.0,9.0,First call,60-64,White,Male,Ranger,Hull,No,Approve,Approve,White,Neither,No,No,Yes,Same,Dole,Republican,College grad,30 to 50K,Moderate,18 to 64,Yes,State,Complete,Maricopa County,60 and over,65 and over,Republican,50 to 64,0.978
3.0,21.0,10.0,First call,65 and over,White,Female,Ranger,Hull,No,Approve,Disapprove,White,Neither,No,No,No,Same,Clinton,Democrat,HS grad,,Moderate,65 and over,No,State,Complete,Maricopa County,60 and over,65 and over,Democrat,65 and over,1.048
3.0,21.0,11.0,First call,65 and over,White,Male,Ranger,Johnson,No,Approve,Disapprove,White,,,,,,,,,,,65 and over,No,State,Not complete,Maricopa County,60 and over,65 and over,,65 and over,1.093
3.0,21.0,12.0,First call,65 and over,White,Female,Ranger,Hull,No,Approve,,White,Support Clinton,No,No,Yes,Better,Clinton,Democrat,No HS,15 to 30K,Conservative,65 and over,No,State,Complete,Maricopa County,60 and over,65 and over,Democrat,65 and over,1.048
3.0,21.0,13.0,First call,65 and over,White,Male,Ranger,Hull,No,Disapprove,Approve,White,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Independent,Some college,30 to 50K,Conservative,65 and over,No,State,Complete,Maricopa County,60 and over,65 and over,Independent/Other,65 and over,0.971
3.0,21.0,14.0,First call,65 and over,White,Female,Ranger,Johnson,No,Disapprove,Disapprove,White,Neither,Yes,Yes,No,Same,Clinton,Democrat,HS grad,30 to 50K,Moderate,65 and over,No,State,Complete,Maricopa County,60 and over,65 and over,Democrat,65 and over,1.18
3.0,21.0,15.0,Second call,30-39,White,Female,McCain,Hull,No,Disapprove,Approve,White,Neither,Yes,Yes,Yes,Better,Dole,Republican,HS grad,30 to 50K,Moderate,18 to 64,Yes,State,Complete,Maricopa County,30 to 44,30 to 39,Republican,30 to 39,0.995
3.0,21.0,16.0,Second call,60-64,White,Male,McCain,Hull,No,Disapprove,,White,Neither,Yes,Yes,Yes,Same,Dole,Republican,Some college,15 to 30K,Moderate,18 to 64,Yes,State,Complete,Maricopa County,60 and over,65 and over,Republican,50 to 64,0.939
3.0,21.0,17.0,Second call,50-59,White,Female,McCain,Hull,No,Disapprove,Disapprove,White,,Yes,Yes,,Same,Dole,Republican,Some college,15 to 30K,Moderate,18 to 64,Yes,State,Complete,Maricopa County,45 to 59,50 to 59,Republican,50 to 64,0.995
3.0,21.0,18.0,Second call,50-59,Black,Male,McCain,Johnson,No,Approve,Disapprove,Black,Neither,No,No,No,Same,Clinton,Independent,College grad,50 to 75K,Moderate,18 to 64,No,State,Complete,Maricopa County,45 to 59,50 to 59,Independent/Other,50 to 64,1.101
3.0,21.0,19.0,Second call,65 and over,White,Male,McCain,Johnson,No,Approve,Disapprove,White,Neither,No,No,No,Same,Clinton,Republican,No HS,15 to 30K,Moderate,65 and over,No,State,Complete,Maricopa County,60 and over,65 and over,Republican,65 and over,1.047
3.0,21.0,20.0,Second call,50-59,White,Male,Ranger,Johnson,,Approve,Disapprove,White,Neither,No,No,No,Worse,Perot,Independent,HS grad,30 to 50K,Conservative,18 to 64,No,State,Complete,Maricopa County,45 to 59,50 to 59,Independent/Other,50 to 64,1.076
3.0,21.0,21.0,Second call,60-64,White,Female,McCain,Hull,No,Disapprove,Disapprove,White,Neither,Yes,No,No,Same,Dole,Republican,HS grad,15 to 30K,Conservative,18 to 64,,State,Complete,Maricopa County,60 and over,65 and over,Republican,50 to 64,1.007
3.0,21.0,22.0,Second call,65 and over,White,Male,McCain,Hull,,Approve,Disapprove,White,Neither,No,No,No,Same,Perot,Republican,Some college,,Moderate,65 and over,Yes,State,Complete,Maricopa County,60 and over,65 and over,Republican,65 and over,0.939
3.0,21.0,23.0,Second call,25-29,White,Female,Ranger,Other,No,Approve,Disapprove,White,Neither,No,No,No,Better,Clinton,Independent,HS grad,15 to 30K,Moderate,18 to 64,No,State,Complete,Maricopa County,18 to 29,25 to 29,Independent/Other,25 to 29,3.08
3.0,21.0,24.0,Second call,60-64,White,Female,McCain,Hull,No,Disapprove,Disapprove,White,Oppose Clinton,No,Yes,Yes,Worse,Dole,Democrat,No HS,15 to 30K,Moderate,18 to 64,Yes,State,Complete,Maricopa County,60 and over,65 and over,Democrat,50 to 64,1.011
3.0,21.0,25.0,Second call,65 and over,White,Male,McCain,Johnson,No,Approve,Approve,White,Neither,No,No,No,Worse,Clinton,Democrat,HS grad,15 to 30K,Conservative,65 and over,No,State,Complete,Maricopa County,60 and over,65 and over,Democrat,65 and over,1.047
3.0,21.0,26.0,Second call,65 and over,White,,Ranger,Johnson,No,Approve,Approve,White,Support Clinton,No,No,No,Same,Clinton,Democrat,No HS,30 to 50K,Conservative,65 and over,No,State,Complete,Maricopa County,60 and over,65 and over,Democrat,65 and over,1.093
3.0,21.0,27.0,Second call,65 and over,White,Male,McCain,Hull,No,Disapprove,Disapprove,White,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Republican,HS grad,15 to 30K,Conservative,65 and over,Yes,State,Complete,Maricopa County,60 and over,65 and over,Republican,65 and over,0.939
3.0,21.0,28.0,Second call,65 and over,White,Female,McCain,Hull,No,Disapprove,Approve,White,Neither,Yes,Yes,Yes,Same,Dole,Republican,Some college,15 to 30K,Conservative,65 and over,Yes,State,Complete,Maricopa County,60 and over,65 and over,Republican,65 and over,1.011
3.0,21.0,29.0,Second call,40-44,White,Female,Ranger,Johnson,No,Approve,Approve,White,Neither,No,No,No,Better,Clinton,Democrat,College grad,30 to 50K,Moderate,18 to 64,No,State,Complete,Maricopa County,30 to 44,40 to 49,Democrat,40 to 49,1.16
3.0,21.0,30.0,Second call,45-49,White,Male,McCain,Hull,No,Disapprove,Approve,White,Oppose Clinton,Yes,No,No,Same,Dole,Republican,Postgrad,30 to 50K,Conservative,18 to 64,No,State,Complete,Maricopa County,45 to 59,40 to 49,Republican,40 to 49,0.917
3.0,21.0,31.0,Second call,50-59,Hispanic,Female,Ranger,Johnson,Yes,Approve,Approve,,Neither,No,No,,Better,Clinton,Democrat,HS grad,Under 15K,Liberal,18 to 64,Yes,State,Complete,Maricopa County,45 to 59,50 to 59,Democrat,50 to 64,1.2469999999999999
3.0,21.0,32.0,Second call,65 and over,White,Female,McCain,Johnson,No,Approve,Approve,White,Neither,Yes,Yes,Yes,Same,Perot,Democrat,College grad,15 to 30K,Moderate,65 and over,No,State,Complete,Maricopa County,60 and over,65 and over,Democrat,65 and over,1.1320000000000001
3.0,21.0,33.0,Second call,50-59,White,Female,Other,Other,No,Disapprove,Disapprove,White,Oppose Clinton,Yes,Yes,Yes,Worse,Dole,Independent,Some college,50 to 75K,Conservative,18 to 64,No,State,Complete,Maricopa County,45 to 59,50 to 59,Independent/Other,50 to 64,1.8900000000000001
3.0,21.0,34.0,Second call,65 and over,White,Male,McCain,Hull,No,Disapprove,Approve,White,Neither,No,No,Yes,Same,Dole,Republican,HS grad,Under 15K,Moderate,65 and over,No,State,Complete,Maricopa County,60 and over,65 and over,Republican,65 and over,0.933
3.0,21.0,35.0,Third call,40-44,White,Male,McCain,Hull,No,Disapprove,Disapprove,White,Neither,Yes,Yes,No,Better,Perot,Republican,Some college,50 to 75K,Moderate,18 to 64,No,State,Complete,Maricopa County,30 to 44,40 to 49,Republican,40 to 49,0.917
3.0,21.0,36.0,Third call,30-39,White,Female,Ranger,Johnson,,,Disapprove,White,Neither,No,No,No,Better,Clinton,Democrat,HS grad,50 to 75K,Conservative,18 to 64,,State,Complete,Maricopa County,30 to 44,30 to 39,Democrat,30 to 39,1.163
3.0,21.0,37.0,Third call,40-44,Hispanic,Male,McCain,Johnson,Yes,Approve,Disapprove,,Oppose Clinton,No,No,No,Better,Did not vote,Democrat,No HS,15 to 30K,Conservative,18 to 64,No,State,Complete,Maricopa County,30 to 44,40 to 49,Democrat,40 to 49,1.101
3.0,21.0,38.0,Third call,40-44,Hispanic,Female,Ranger,Hull,Yes,Approve,Disapprove,,Support Clinton,No,No,No,Better,Clinton,Democrat,HS grad,30 to 50K,Moderate,18 to 64,Yes,State,Complete,Maricopa County,30 to 44,40 to 49,Democrat,40 to 49,1.108
3.0,21.0,39.0,Third call,18-24,Hispanic,Male,McCain,Johnson,Yes,Approve,Disapprove,Black,Neither,No,No,No,Better,Clinton,Democrat,Some college,50 to 75K,Moderate,18 to 64,No,State,Complete,Maricopa County,18 to 29,18 to 24,Democrat,18 to 24,1.599
3.0,21.0,40.0,Third call,25-29,Hispanic,Female,Ranger,Johnson,Yes,Approve,Approve,,Support Clinton,No,No,No,Same,Did not vote,Democrat,No HS,Under 15K,Liberal,18 to 64,No,State,Complete,Maricopa County,18 to 29,25 to 29,Democrat,25 to 29,1.8
