V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33
1.0,0.0,G,46.0,15.0,6.0,First call,1.0,30-39,White,Male,Leahy,Dean,Sanders,Approve,Disapprove,Support Clinton,No,No,Yes,Same,Republican,30 to 50K,Liberal,18 to 64,Favorable,State,Burl/Winooski,30 to 44,30 to 39,Republican,30 to 39,0.513
1.0,0.0,G,46.0,15.0,7.0,First call,1.0,30-39,White,Male,Tuttle,Dwyer,Candon,Approve,Approve,Neither,No,No,No,Same,Republican,Under 15K,Conservative,18 to 64,Favorable,State,Burl/Winooski,30 to 44,30 to 39,Republican,30 to 39,0.51
1.0,0.0,G,46.0,15.0,8.0,First call,1.0,65 and over,White,,Tuttle,Dwyer,Candon,Disapprove,Approve,Oppose Clinton,Yes,Yes,No,Same,Republican,30 to 50K,Conservative,65 and over,Favorable,State,Burl/Winooski,60 and over,60 and over,Republican,65 and over,0.623
1.0,0.0,G,46.0,15.0,9.0,First call,1.0,45-49,White,Male,Leahy,Dean,Sanders,Approve,Disapprove,Neither,No,No,No,Worse,Democrat,30 to 50K,Moderate,18 to 64,Favorable,State,Burl/Winooski,45 to 59,40 to 49,Democrat,40 to 49,0.513
1.0,0.0,G,46.0,15.0,10.0,First call,1.0,65 and over,White,Female,Leahy,Dwyer,Sanders,Approve,Approve,Support Clinton,No,No,No,Same,Democrat,,Moderate,65 and over,Favorable,State,Burl/Winooski,60 and over,60 and over,Democrat,65 and over,0.6629999999999999
1.0,0.0,G,46.0,15.0,11.0,First call,1.0,60-64,White,Female,Tuttle,Dwyer,Candon,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,Same,Republican,50 to 75K,Moderate,18 to 64,Unfavorable,State,Burl/Winooski,60 and over,60 and over,Republican,50 to 64,0.623
1.0,0.0,G,46.0,15.0,12.0,First call,1.0,45-49,White,Female,Leahy,Dean,Sanders,Approve,Disapprove,Neither,No,No,No,Better,Democrat,50 to 75K,Moderate,18 to 64,Favorable,State,Burl/Winooski,45 to 59,40 to 49,Democrat,40 to 49,0.48800000000000004
1.0,0.0,G,46.0,15.0,13.0,First call,1.0,45-49,White,Male,Leahy,Dwyer,Candon,Disapprove,Disapprove,Neither,Yes,Yes,Yes,Better,Republican,100K or more,Conservative,18 to 64,Unfavorable,State,Burl/Winooski,45 to 59,40 to 49,Republican,40 to 49,0.5609999999999999
1.0,0.0,G,46.0,15.0,14.0,First call,1.0,40-44,White,Female,Leahy,Dean,Sanders,Disapprove,Approve,Neither,Yes,Yes,No,Better,Something else,100K or more,Moderate,18 to 64,Favorable,State,Burl/Winooski,30 to 44,40 to 49,Independent/Other,40 to 49,0.48800000000000004
1.0,0.0,G,46.0,15.0,15.0,First call,1.0,50-59,White,Male,Leahy,Dwyer,Candon,Disapprove,Approve,Neither,No,Yes,Yes,Same,Republican,50 to 75K,Conservative,18 to 64,Unfavorable,State,Burl/Winooski,45 to 59,50 to 59,Republican,50 to 64,0.5609999999999999
1.0,0.0,G,46.0,15.0,16.0,First call,1.0,40-44,White,Female,Leahy,Dean,Sanders,Approve,Approve,Neither,No,No,No,Better,Democrat,50 to 75K,Conservative,18 to 64,Unfavorable,State,Burl/Winooski,30 to 44,40 to 49,Democrat,40 to 49,0.48800000000000004
1.0,0.0,G,46.0,15.0,17.0,First call,1.0,30-39,White,Female,Leahy,Dean,Sanders,Approve,Disapprove,Neither,No,No,No,Better,Something else,15 to 30K,Liberal,18 to 64,Favorable,State,Burl/Winooski,30 to 44,30 to 39,Independent/Other,30 to 39,0.48800000000000004
1.0,0.0,G,46.0,15.0,18.0,First call,1.0,30-39,White,Male,Leahy,Dean,Sanders,Approve,,Neither,No,No,,Same,Independent,15 to 30K,Liberal,18 to 64,Favorable,State,Burl/Winooski,30 to 44,30 to 39,Independent/Other,30 to 39,0.513
1.0,0.0,G,46.0,15.0,19.0,First call,1.0,40-44,White,Female,Leahy,Dean,Sanders,Approve,Disapprove,Support Clinton,No,No,Yes,Better,Democrat,100K or more,Moderate,18 to 64,Favorable,State,Burl/Winooski,30 to 44,40 to 49,Democrat,40 to 49,0.48800000000000004
1.0,0.0,G,46.0,15.0,20.0,First call,1.0,30-39,White,Female,Leahy,Dean,Sanders,Approve,Disapprove,Neither,No,No,No,Same,Democrat,75 to 100K,Liberal,18 to 64,Favorable,State,Burl/Winooski,30 to 44,30 to 39,Democrat,30 to 39,0.48800000000000004
1.0,0.0,G,46.0,15.0,21.0,First call,1.0,45-49,White,Male,Leahy,Dean,Candon,Approve,Approve,Neither,No,Yes,,Better,Democrat,50 to 75K,Moderate,18 to 64,Unfavorable,State,Burl/Winooski,45 to 59,40 to 49,Democrat,40 to 49,0.5289999999999999
1.0,0.0,G,46.0,15.0,22.0,First call,1.0,50-59,White,Female,Leahy,Dean,Sanders,Approve,Disapprove,Neither,No,No,Yes,Better,Independent,100K or more,Moderate,18 to 64,Favorable,State,Burl/Winooski,45 to 59,50 to 59,Independent/Other,50 to 64,0.48800000000000004
1.0,0.0,G,46.0,15.0,23.0,First call,1.0,50-59,White,Female,Tuttle,Dean,Sanders,Approve,Approve,Neither,No,No,No,Same,Independent,50 to 75K,Liberal,18 to 64,Favorable,State,Burl/Winooski,45 to 59,50 to 59,Independent/Other,50 to 64,0.44600000000000006
1.0,0.0,G,46.0,15.0,24.0,First call,1.0,45-49,White,Female,Leahy,Dean,Sanders,Approve,Disapprove,Support Clinton,No,No,No,Better,Democrat,100K or more,Moderate,18 to 64,Favorable,State,Burl/Winooski,45 to 59,40 to 49,Democrat,40 to 49,0.48800000000000004
1.0,0.0,G,46.0,15.0,25.0,Second call,1.0,40-44,White,Male,Tuttle,Dean,Sanders,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Better,Republican,15 to 30K,Conservative,18 to 64,Favorable,State,Burl/Winooski,30 to 44,40 to 49,Republican,40 to 49,0.466
1.0,0.0,G,46.0,15.0,26.0,Second call,1.0,65 and over,White,Female,Leahy,Dean,Candon,Approve,Disapprove,Neither,No,No,Yes,Worse,Democrat,30 to 50K,Conservative,65 and over,Unfavorable,State,Burl/Winooski,60 and over,60 and over,Democrat,65 and over,0.644
1.0,0.0,G,46.0,15.0,27.0,Second call,1.0,18-24,White,Female,Leahy,Dean,Candon,,,,,,,,,Under 15K,,18 to 64,,State,Burl/Winooski,18 to 29,18 to 24,,18 to 24,0.714
1.0,0.0,G,46.0,15.0,28.0,Second call,1.0,45-49,White,Female,Leahy,Dean,Sanders,Approve,Approve,Neither,No,No,No,Worse,Democrat,75 to 100K,Conservative,18 to 64,Favorable,State,Burl/Winooski,45 to 59,40 to 49,Democrat,40 to 49,0.48800000000000004
1.0,0.0,G,46.0,15.0,29.0,Second call,1.0,45-49,White,Male,Leahy,Dwyer,Sanders,Approve,Disapprove,Oppose Clinton,No,Yes,Yes,Same,Independent,75 to 100K,Conservative,18 to 64,Favorable,State,Burl/Winooski,45 to 59,40 to 49,Independent/Other,40 to 49,0.544
1.0,0.0,G,46.0,15.0,30.0,Second call,1.0,40-44,White,Male,,Dwyer,Candon,Disapprove,Approve,Oppose Clinton,Yes,Yes,No,Better,Republican,50 to 75K,Conservative,18 to 64,Unfavorable,State,Burl/Winooski,30 to 44,40 to 49,Republican,40 to 49,0.544
1.0,0.0,G,46.0,15.0,31.0,Second call,1.0,50-59,White,Male,Leahy,Dean,Sanders,Disapprove,Disapprove,Neither,No,Yes,Yes,Better,Independent,100K or more,Liberal,18 to 64,Favorable,State,Burl/Winooski,45 to 59,50 to 59,Independent/Other,50 to 64,0.513
1.0,0.0,G,46.0,15.0,32.0,Second call,1.0,40-44,White,Female,Leahy,Dwyer,Sanders,Approve,Disapprove,Neither,No,No,Yes,Worse,Democrat,50 to 75K,Moderate,18 to 64,Favorable,State,Burl/Winooski,30 to 44,40 to 49,Democrat,40 to 49,0.521
1.0,0.0,G,46.0,15.0,33.0,Second call,1.0,40-44,White,Male,Leahy,Dean,Sanders,Approve,Disapprove,Support Clinton,No,No,Yes,Better,Democrat,15 to 30K,Liberal,18 to 64,Unfavorable,State,Burl/Winooski,30 to 44,40 to 49,Democrat,40 to 49,0.513
1.0,0.0,G,46.0,15.0,34.0,Second call,1.0,45-49,White,Male,Tuttle,Dwyer,Candon,Disapprove,Disapprove,Neither,No,No,No,Better,Independent,75 to 100K,Moderate,18 to 64,Favorable,State,Burl/Winooski,45 to 59,40 to 49,Independent/Other,40 to 49,0.51
1.0,0.0,G,46.0,15.0,35.0,Second call,1.0,45-49,White,Female,Leahy,Dean,Sanders,Disapprove,Disapprove,Neither,Yes,Yes,Yes,Better,Democrat,75 to 100K,Liberal,18 to 64,Favorable,State,Burl/Winooski,45 to 59,40 to 49,Democrat,40 to 49,0.48800000000000004
1.0,0.0,G,46.0,15.0,36.0,Second call,1.0,60-64,White,Male,Tuttle,Dwyer,Sanders,Approve,Disapprove,Neither,No,No,No,Same,Independent,30 to 50K,Moderate,18 to 64,Favorable,State,Burl/Winooski,60 and over,60 and over,Independent/Other,50 to 64,0.633
1.0,0.0,G,46.0,15.0,37.0,Second call,1.0,50-59,White,Male,Tuttle,Dwyer,Candon,Disapprove,Approve,Neither,Yes,Yes,No,Same,Republican,50 to 75K,Conservative,18 to 64,Favorable,State,Burl/Winooski,45 to 59,50 to 59,Republican,50 to 64,0.51
1.0,0.0,G,46.0,15.0,38.0,Second call,1.0,60-64,White,Male,Tuttle,Dwyer,Candon,Disapprove,Approve,Oppose Clinton,Yes,Yes,No,Same,Republican,50 to 75K,Conservative,18 to 64,Unfavorable,State,Burl/Winooski,60 and over,60 and over,Republican,50 to 64,0.652
1.0,0.0,G,46.0,15.0,39.0,Second call,1.0,65 and over,White,Female,Leahy,Dean,Sanders,Approve,Disapprove,Neither,No,No,Yes,Same,,30 to 50K,,65 and over,Favorable,State,Burl/Winooski,60 and over,60 and over,,65 and over,0.625
1.0,0.0,G,46.0,15.0,40.0,Third call,1.0,30-39,White,Male,Leahy,Dean,Sanders,Approve,Disapprove,Neither,No,Yes,No,Better,Democrat,50 to 75K,Moderate,18 to 64,,State,Burl/Winooski,30 to 44,30 to 39,Democrat,30 to 39,0.513
1.0,0.0,G,46.0,15.0,41.0,Third call,1.0,30-39,White,Female,Leahy,Other,Sanders,Approve,Disapprove,Neither,No,No,Yes,Same,Independent,,Moderate,18 to 64,Unfavorable,State,Burl/Winooski,30 to 44,30 to 39,Independent/Other,30 to 39,0.777
1.0,0.0,G,46.0,15.0,42.0,Third call,1.0,50-59,White,Female,Leahy,Dean,Sanders,Approve,Approve,Oppose Clinton,No,No,Yes,Better,Democrat,15 to 30K,Moderate,18 to 64,Favorable,State,Burl/Winooski,45 to 59,50 to 59,Democrat,50 to 64,0.48800000000000004
1.0,0.0,G,46.0,15.0,43.0,Third call,1.0,45-49,White,Female,Leahy,Dwyer,Sanders,,Disapprove,Neither,No,Yes,No,Worse,Independent,100K or more,Moderate,18 to 64,Favorable,State,Burl/Winooski,45 to 59,40 to 49,Independent/Other,40 to 49,0.521
1.0,0.0,G,46.0,15.0,44.0,Third call,1.0,50-59,White,Female,Leahy,Dean,Sanders,Approve,Approve,Neither,No,No,No,Better,Democrat,75 to 100K,Moderate,18 to 64,Favorable,State,Burl/Winooski,45 to 59,50 to 59,Democrat,50 to 64,0.48800000000000004
1.0,0.0,G,46.0,15.0,45.0,Third call,1.0,50-59,White,Female,Leahy,Dwyer,Sanders,Approve,Disapprove,Neither,No,No,No,Better,Democrat,,Conservative,18 to 64,Favorable,State,Burl/Winooski,45 to 59,50 to 59,Democrat,50 to 64,0.521
1.0,0.0,G,46.0,15.0,46.0,Third call,1.0,45-49,White,Female,Leahy,Dean,Sanders,Approve,Disapprove,Neither,No,No,No,Same,Democrat,50 to 75K,Liberal,18 to 64,Favorable,State,Burl/Winooski,45 to 59,40 to 49,Democrat,40 to 49,0.48800000000000004
1.0,0.0,G,46.0,15.0,47.0,Third call,1.0,18-24,White,Male,Leahy,Dean,Sanders,Approve,Disapprove,Neither,No,No,No,Better,Independent,75 to 100K,Liberal,18 to 64,Favorable,State,Burl/Winooski,18 to 29,18 to 24,Independent/Other,18 to 24,0.7269999999999999
1.0,0.0,G,46.0,15.0,48.0,Third call,1.0,40-44,White,Female,Leahy,Dean,Sanders,Approve,Disapprove,Neither,No,No,Yes,Better,Democrat,,Moderate,18 to 64,Favorable,State,Burl/Winooski,30 to 44,40 to 49,Democrat,40 to 49,0.48800000000000004
1.0,0.0,G,46.0,15.0,49.0,Third call,1.0,50-59,White,Female,Tuttle,Dean,Sanders,Approve,Disapprove,Neither,No,No,Yes,Same,Independent,,Conservative,18 to 64,Favorable,State,Burl/Winooski,45 to 59,50 to 59,Independent/Other,50 to 64,0.44600000000000006
1.0,0.0,G,46.0,15.0,50.0,Third call,1.0,40-44,White,Female,Leahy,Dean,Sanders,Approve,Approve,Oppose Clinton,No,No,Yes,Same,Democrat,50 to 75K,Moderate,18 to 64,Favorable,State,Burl/Winooski,30 to 44,40 to 49,Democrat,40 to 49,0.48800000000000004
1.0,0.0,G,46.0,15.0,51.0,Third call,1.0,40-44,White,Male,Tuttle,Dwyer,Candon,Disapprove,Approve,Oppose Clinton,Yes,Yes,No,Same,Republican,50 to 75K,Conservative,18 to 64,Favorable,State,Burl/Winooski,30 to 44,40 to 49,Republican,40 to 49,0.51
1.0,0.0,G,46.0,15.0,52.0,Third call,1.0,50-59,White,Female,Leahy,Dwyer,Sanders,Approve,Disapprove,Neither,No,No,Yes,Better,Republican,50 to 75K,Moderate,18 to 64,Favorable,State,Burl/Winooski,45 to 59,50 to 59,Republican,50 to 64,0.521
1.0,0.0,G,46.0,15.0,53.0,Third call,1.0,45-49,White,Male,,Dwyer,Candon,Disapprove,Approve,Oppose Clinton,No,Yes,Yes,Same,Independent,,Conservative,18 to 64,Unfavorable,State,Burl/Winooski,45 to 59,40 to 49,Independent/Other,40 to 49,0.544
1.0,0.0,G,46.0,15.0,54.0,Third call,1.0,60-64,Asian,Male,Leahy,Dean,Sanders,Approve,Disapprove,Neither,No,No,No,Same,Independent,50 to 75K,Conservative,18 to 64,Favorable,State,Burl/Winooski,60 and over,60 and over,Independent/Other,50 to 64,0.654
1.0,0.0,G,46.0,15.0,55.0,Third call,1.0,30-39,White,Female,Leahy,Dean,,Approve,Disapprove,Neither,No,No,No,Worse,Democrat,,Moderate,18 to 64,,State,Burl/Winooski,30 to 44,30 to 39,Democrat,30 to 39,0.501
1.0,0.0,G,46.0,15.0,56.0,Third call,1.0,50-59,White,Male,Leahy,Dean,Sanders,Disapprove,Disapprove,Neither,No,Yes,Yes,Better,Republican,75 to 100K,Moderate,18 to 64,Unfavorable,State,Burl/Winooski,45 to 59,50 to 59,Republican,50 to 64,0.513
1.0,0.0,G,46.0,15.0,57.0,Third call,1.0,50-59,White,Female,Leahy,Dean,Sanders,Approve,Disapprove,Neither,No,No,No,Better,Democrat,,Liberal,18 to 64,Unfavorable,State,Burl/Winooski,45 to 59,50 to 59,Democrat,50 to 64,0.48800000000000004
1.0,0.0,G,46.0,15.0,58.0,Third call,1.0,40-44,White,Female,Leahy,Dwyer,Sanders,Approve,,Neither,No,No,No,Same,Democrat,50 to 75K,Liberal,18 to 64,Favorable,State,Burl/Winooski,30 to 44,40 to 49,Democrat,40 to 49,0.521
1.0,0.0,G,46.0,15.0,59.0,Third call,1.0,50-59,White,Male,Leahy,Dean,Sanders,Approve,Disapprove,Neither,No,No,Yes,Same,Democrat,30 to 50K,Liberal,18 to 64,Unfavorable,State,Burl/Winooski,45 to 59,50 to 59,Democrat,50 to 64,0.513
1.0,0.0,G,46.0,15.0,60.0,Third call,1.0,60-64,White,Female,Leahy,Dwyer,Candon,Disapprove,Approve,Neither,Yes,Yes,Yes,Same,Independent,30 to 50K,Conservative,18 to 64,Favorable,State,Burl/Winooski,60 and over,60 and over,Independent/Other,50 to 64,0.684
1.0,0.0,G,46.0,19.0,1.0,First call,1.0,65 and over,White,Male,Leahy,Dean,Sanders,Approve,Disapprove,Neither,No,No,Yes,Same,Independent,30 to 50K,Moderate,65 and over,Favorable,State,Burl/Winooski,60 and over,60 and over,Independent/Other,65 and over,1.183
1.0,0.0,G,46.0,19.0,2.0,First call,1.0,50-59,White,Male,Leahy,Dean,Sanders,Approve,Approve,Neither,No,No,No,Same,Independent,50 to 75K,Conservative,18 to 64,Unfavorable,State,Burl/Winooski,45 to 59,50 to 59,Independent/Other,50 to 64,0.928
1.0,0.0,G,46.0,19.0,3.0,First call,1.0,30-39,White,Female,,,Sanders,,,Neither,No,No,No,Same,Something else,15 to 30K,Moderate,18 to 64,Favorable,State,Burl/Winooski,30 to 44,30 to 39,Independent/Other,30 to 39,0.891
1.0,0.0,G,46.0,19.0,4.0,First call,1.0,45-49,White,Male,Leahy,Dwyer,Candon,Disapprove,Approve,Oppose Clinton,Yes,Yes,No,Better,Republican,50 to 75K,Conservative,18 to 64,Unfavorable,State,Burl/Winooski,45 to 59,40 to 49,Republican,40 to 49,1.013
1.0,0.0,G,46.0,19.0,5.0,First call,1.0,40-44,White,Female,Leahy,Dean,Sanders,Approve,,Neither,No,No,,Better,,50 to 75K,,18 to 64,Favorable,State,Burl/Winooski,30 to 44,40 to 49,,40 to 49,0.885
1.0,0.0,G,46.0,19.0,6.0,First call,1.0,50-59,Hispanic,Female,Leahy,Dean,Sanders,Approve,Disapprove,Neither,No,No,Yes,Same,Independent,50 to 75K,Moderate,18 to 64,Favorable,State,Burl/Winooski,45 to 59,50 to 59,Independent/Other,50 to 64,1.106
1.0,0.0,G,46.0,19.0,7.0,First call,1.0,30-39,White,Female,Leahy,Dean,Sanders,Approve,Disapprove,Neither,No,No,Yes,Better,Democrat,30 to 50K,Moderate,18 to 64,Favorable,State,Burl/Winooski,30 to 44,30 to 39,Democrat,30 to 39,0.885
1.0,0.0,G,46.0,19.0,8.0,First call,1.0,30-39,White,Male,Leahy,Dwyer,Candon,Approve,Approve,Support Clinton,No,No,Yes,Better,Republican,50 to 75K,Moderate,18 to 64,Favorable,State,Burl/Winooski,30 to 44,30 to 39,Republican,30 to 39,1.013
1.0,0.0,G,46.0,19.0,9.0,First call,1.0,30-39,White,Male,Leahy,Dean,Sanders,Approve,Approve,Support Clinton,No,No,No,Better,Democrat,50 to 75K,Moderate,18 to 64,Favorable,State,Burl/Winooski,30 to 44,30 to 39,Democrat,30 to 39,0.928
1.0,0.0,G,46.0,19.0,10.0,First call,1.0,40-44,White,Male,Tuttle,Dwyer,Candon,Disapprove,Approve,Oppose Clinton,Yes,Yes,No,Worse,Republican,50 to 75K,Conservative,18 to 64,Favorable,State,Burl/Winooski,30 to 44,40 to 49,Republican,40 to 49,0.924
1.0,0.0,G,46.0,19.0,11.0,First call,1.0,60-64,,Male,Leahy,Dwyer,Sanders,Approve,Disapprove,Neither,Yes,Yes,Yes,Same,Democrat,15 to 30K,Liberal,18 to 64,Favorable,State,Burl/Winooski,60 and over,60 and over,Democrat,50 to 64,1.258
1.0,0.0,G,46.0,19.0,12.0,First call,1.0,30-39,Black,Female,Tuttle,Dwyer,Candon,Disapprove,,Oppose Clinton,Yes,Yes,Yes,Better,Republican,30 to 50K,Conservative,18 to 64,Favorable,State,Burl/Winooski,30 to 44,30 to 39,Republican,30 to 39,1.104
1.0,0.0,G,46.0,19.0,13.0,First call,1.0,40-44,Black,Female,Leahy,Dean,Candon,Approve,Approve,Neither,No,No,No,Same,Independent,50 to 75K,Moderate,18 to 64,Unfavorable,State,Burl/Winooski,30 to 44,40 to 49,Independent/Other,40 to 49,1.14
1.0,0.0,G,46.0,19.0,14.0,First call,1.0,30-39,White,Female,Leahy,Dwyer,Candon,Disapprove,Approve,Oppose Clinton,Yes,Yes,No,Worse,Republican,30 to 50K,Moderate,18 to 64,Unfavorable,State,Burl/Winooski,30 to 44,30 to 39,Republican,30 to 39,0.969
1.0,0.0,G,46.0,19.0,15.0,First call,1.0,40-44,White,Female,Leahy,Dean,Candon,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,Same,Republican,50 to 75K,Conservative,18 to 64,Favorable,State,Burl/Winooski,30 to 44,40 to 49,Republican,40 to 49,0.911
1.0,0.0,G,46.0,19.0,16.0,First call,1.0,18-24,White,Male,Leahy,Dwyer,Candon,Disapprove,Disapprove,Neither,No,No,,Same,Republican,50 to 75K,Conservative,18 to 64,Unfavorable,State,Burl/Winooski,18 to 29,18 to 24,Republican,18 to 24,1.437
1.0,0.0,G,46.0,19.0,17.0,First call,1.0,50-59,White,Male,Leahy,Dean,Sanders,Approve,Disapprove,Support Clinton,No,No,No,Better,Independent,30 to 50K,Moderate,18 to 64,Favorable,State,Burl/Winooski,45 to 59,50 to 59,Independent/Other,50 to 64,0.928
1.0,0.0,G,46.0,19.0,18.0,First call,1.0,25-29,White,Male,Leahy,Dean,Sanders,Disapprove,Approve,Oppose Clinton,Yes,Yes,No,Better,Independent,50 to 75K,Moderate,18 to 64,Favorable,State,Burl/Winooski,18 to 29,25 to 29,Independent/Other,25 to 29,1.314
1.0,0.0,G,46.0,19.0,19.0,First call,1.0,40-44,Hispanic,Male,Leahy,Dean,Sanders,Approve,Disapprove,Neither,No,No,No,Same,Democrat,50 to 75K,Moderate,18 to 64,Favorable,State,Burl/Winooski,30 to 44,40 to 49,Democrat,40 to 49,1.159
1.0,0.0,G,46.0,19.0,20.0,First call,1.0,60-64,White,Male,Leahy,Dean,Sanders,Disapprove,Disapprove,Neither,No,Yes,Yes,Better,Independent,50 to 75K,Moderate,18 to 64,Favorable,State,Burl/Winooski,60 and over,60 and over,Independent/Other,50 to 64,1.183
1.0,0.0,G,46.0,19.0,21.0,First call,1.0,50-59,White,Female,Leahy,Dean,Sanders,Approve,Disapprove,Neither,No,No,Yes,Same,Independent,,Moderate,18 to 64,Favorable,State,Burl/Winooski,45 to 59,50 to 59,Independent/Other,50 to 64,0.885
1.0,0.0,G,46.0,19.0,22.0,First call,1.0,45-49,White,Female,Tuttle,Dwyer,Candon,Disapprove,Approve,Oppose Clinton,Yes,Yes,No,Better,Republican,50 to 75K,Conservative,18 to 64,Favorable,State,Burl/Winooski,45 to 59,40 to 49,Republican,40 to 49,0.881
1.0,0.0,G,46.0,19.0,23.0,First call,1.0,60-64,White,Male,Leahy,Dwyer,Sanders,Approve,Disapprove,Neither,No,No,No,Same,Independent,50 to 75K,Moderate,18 to 64,Favorable,State,Burl/Winooski,60 and over,60 and over,Independent/Other,50 to 64,1.258
1.0,0.0,G,46.0,19.0,24.0,First call,1.0,30-39,White,Male,Leahy,Dean,Sanders,Disapprove,Disapprove,Neither,No,Yes,Yes,Better,Independent,50 to 75K,Conservative,18 to 64,Favorable,State,Burl/Winooski,30 to 44,30 to 39,Independent/Other,30 to 39,0.928
1.0,0.0,G,46.0,19.0,25.0,Second call,1.0,30-39,White,Male,Leahy,Dean,Sanders,Approve,Disapprove,Support Clinton,No,No,No,Better,Democrat,75 to 100K,Liberal,18 to 64,Favorable,State,Burl/Winooski,30 to 44,30 to 39,Democrat,30 to 39,0.928
1.0,0.0,G,46.0,19.0,26.0,Second call,1.0,30-39,White,Female,Tuttle,Dwyer,Sanders,Disapprove,Approve,Neither,,Yes,Yes,Better,Democrat,100K or more,Conservative,18 to 64,Favorable,State,Burl/Winooski,30 to 44,30 to 39,Democrat,30 to 39,0.855
1.0,0.0,G,46.0,19.0,27.0,Second call,1.0,45-49,White,Female,Leahy,Dwyer,Candon,Disapprove,Disapprove,Oppose Clinton,No,Yes,Yes,Better,Independent,50 to 75K,Conservative,18 to 64,Unfavorable,State,Burl/Winooski,45 to 59,40 to 49,Independent/Other,40 to 49,0.969
1.0,0.0,G,46.0,19.0,28.0,Second call,1.0,30-39,White,Male,Leahy,Dean,Sanders,Approve,Approve,Neither,No,No,Yes,Better,Something else,50 to 75K,Liberal,18 to 64,Favorable,State,Burl/Winooski,30 to 44,30 to 39,Independent/Other,30 to 39,0.928
1.0,0.0,G,46.0,19.0,29.0,Second call,1.0,45-49,White,Male,Leahy,Dean,Sanders,Disapprove,Disapprove,Neither,Yes,Yes,No,Better,Independent,50 to 75K,Moderate,18 to 64,Favorable,State,Burl/Winooski,45 to 59,40 to 49,Independent/Other,40 to 49,0.928
1.0,0.0,G,46.0,19.0,30.0,Second call,1.0,40-44,White,Male,Leahy,Dean,Sanders,Approve,Approve,Support Clinton,No,No,No,Same,Democrat,50 to 75K,Moderate,18 to 64,Unfavorable,State,Burl/Winooski,30 to 44,40 to 49,Democrat,40 to 49,0.928
1.0,0.0,G,46.0,19.0,31.0,Second call,1.0,60-64,White,Male,Leahy,Dwyer,Sanders,Approve,Disapprove,Neither,No,Yes,Yes,Better,Independent,50 to 75K,Conservative,18 to 64,Unfavorable,State,Burl/Winooski,60 and over,60 and over,Independent/Other,50 to 64,1.258
1.0,0.0,G,46.0,19.0,32.0,Second call,1.0,50-59,White,Female,Leahy,Other,Sanders,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,Worse,Independent,30 to 50K,Conservative,18 to 64,Favorable,State,Burl/Winooski,45 to 59,50 to 59,Independent/Other,50 to 64,1.404
1.0,0.0,G,46.0,19.0,33.0,Second call,1.0,30-39,White,Female,Leahy,Dean,Sanders,Disapprove,Approve,Neither,No,No,Yes,Same,Republican,75 to 100K,Conservative,18 to 64,Favorable,State,Burl/Winooski,30 to 44,30 to 39,Republican,30 to 39,0.885
1.0,0.0,G,46.0,19.0,34.0,Third call,1.0,40-44,White,Male,,Dwyer,Candon,Disapprove,Approve,Oppose Clinton,Yes,Yes,No,Same,Republican,15 to 30K,Conservative,18 to 64,Unfavorable,State,Burl/Winooski,30 to 44,40 to 49,Republican,40 to 49,0.9840000000000001
1.0,0.0,G,46.0,20.0,1.0,First call,1.0,50-59,White,Female,Leahy,Dean,Sanders,Approve,Approve,Support Clinton,No,No,Yes,Better,Independent,30 to 50K,Conservative,18 to 64,Favorable,State,Green Mountains,45 to 59,50 to 59,Independent/Other,50 to 64,0.917
1.0,0.0,G,46.0,20.0,2.0,First call,1.0,45-49,White,Female,Leahy,Dean,Sanders,Approve,Disapprove,Neither,No,No,No,Worse,Democrat,50 to 75K,Liberal,18 to 64,Favorable,State,Green Mountains,45 to 59,40 to 49,Democrat,40 to 49,0.917
1.0,0.0,G,46.0,20.0,3.0,First call,1.0,30-39,White,Male,Leahy,Dwyer,Candon,Disapprove,Approve,Oppose Clinton,Yes,Yes,No,Better,Republican,100K or more,Conservative,18 to 64,Unfavorable,State,Green Mountains,30 to 44,30 to 39,Republican,30 to 39,1.092
