State ID Number,Precint Number,Sequence Number Within Precinct,Call Number,Age,Race,Sex,Senator Vote,Governor Race,Hispanic descent,Clinton Approval,Congress Approval,Q-Race (w/out Hispanic adj),Sen: Describe vote,Reason for Cong Vote,State economy condition,Prop5: Gambling,Cong impeach Clin?,Should Clin resign?,Cong censure Clin?,Financial Situation,1996 vote,Party ID,Education,Religion,Income,Ideology,Age (65 and over),State or national poll,Backside,Geocode,Age (4 categories),Age (ABC categories),Party ID,Age (6 categories),Weight (3 implied dec places),Senate issues,Governor issues,Future of state economy,Clinton as person,Union member in HH,Telephone survey,Reps on Clin/Lwnsky,Gay/Lesbian/Bisexual
5.0,52.0,13.0,First call,50-59,White,Male,Fong,Lungren,No,Disapprove,,White,,,,,,,,Same,,Independent,,,50 to 75K,Conservative,18 to 64,National,Complete,Central Valley/N,45 to 59,50 to 59,Independent/Other,50 to 64,1.409,,,,,,Exit poll,,No
5.0,52.0,14.0,Second call,65 and over,White,Female,Fong,Lungren,No,Disapprove,Disapprove,White,,Neither,,,Yes,Yes,Yes,Better,Dole,Independent,HS grad,Protestant,30 to 50K,Moderate,65 and over,National,Complete,Central Valley/N,60 and over,60 and over,Independent/Other,65 and over,1.908,,,,Unfavorable,No,Exit poll,Disapprove,
5.0,52.0,15.0,Second call,60-64,White,Female,Boxer,Davis,No,Approve,Approve,White,,Neither,,,No,No,Yes,Same,Clinton,Republican,Some college,Protestant,30 to 50K,Moderate,18 to 64,National,Complete,Central Valley/N,60 and over,60 and over,Republican,50 to 64,1.347,,,,Unfavorable,No,Exit poll,Disapprove,
5.0,52.0,16.0,Second call,60-64,White,Female,Fong,Lungren,No,Disapprove,Disapprove,White,,Oppose Clinton,,,No,Yes,Yes,Same,Dole,Republican,Some college,Catholic,75 to 100K,Conservative,18 to 64,National,Complete,Central Valley/N,60 and over,60 and over,Republican,50 to 64,1.908,,,,Unfavorable,No,Exit poll,Disapprove,
5.0,52.0,17.0,Second call,65 and over,White,Male,Fong,Lungren,No,Disapprove,Approve,White,,Oppose Clinton,,,Yes,Yes,No,Same,Dole,Republican,Postgrad,Protestant,50 to 75K,Conservative,65 and over,National,Complete,Central Valley/N,60 and over,60 and over,Republican,65 and over,1.814,,,,Unfavorable,No,Exit poll,Approve,
5.0,52.0,18.0,Second call,50-59,White,Female,Boxer,Davis,No,Approve,Disapprove,White,,Neither,,,No,No,No,Same,Dole,Republican,,Catholic,50 to 75K,Moderate,18 to 64,National,Complete,Central Valley/N,45 to 59,50 to 59,Republican,50 to 64,1.045,,,,Unfavorable,No,Exit poll,Disapprove,
5.0,52.0,19.0,Second call,50-59,White,Female,Boxer,Davis,No,Approve,Disapprove,White,,Support Clinton,,,No,No,Yes,Better,Clinton,Democrat,College grad,Catholic,30 to 50K,Liberal,18 to 64,National,Complete,Central Valley/N,45 to 59,50 to 59,Democrat,50 to 64,1.045,,,,Unfavorable,No,Exit poll,Disapprove,
5.0,52.0,20.0,Second call,50-59,White,Female,Boxer,Davis,No,Approve,Disapprove,White,,Support Clinton,,,No,No,No,Better,Clinton,Democrat,Some college,Jewish,50 to 75K,Liberal,18 to 64,National,Complete,Central Valley/N,45 to 59,50 to 59,Democrat,50 to 64,1.045,,,,Unfavorable,No,Exit poll,Disapprove,
5.0,52.0,21.0,Second call,65 and over,White,,Fong,Lungren,No,Disapprove,Approve,White,,Oppose Clinton,,,Yes,Yes,No,Worse,Dole,Republican,College grad,Protestant,15 to 30K,Conservative,65 and over,National,Complete,Central Valley/N,60 and over,60 and over,Republican,65 and over,1.908,,,,Unfavorable,No,Exit poll,Approve,
5.0,52.0,22.0,Second call,60-64,White,Female,Boxer,Davis,No,Approve,Approve,White,,Neither,,,No,No,Yes,Worse,Clinton,Republican,Some college,Protestant,15 to 30K,Moderate,18 to 64,National,Complete,Central Valley/N,60 and over,60 and over,Republican,50 to 64,1.347,,,,,No,Exit poll,Disapprove,
5.0,52.0,23.0,Second call,45-49,White,Female,Fong,Lungren,No,Disapprove,Approve,White,,Oppose Clinton,,,Yes,Yes,No,Same,Dole,Republican,Some college,Protestant,75 to 100K,Conservative,18 to 64,National,Complete,Central Valley/N,45 to 59,40 to 49,Republican,40 to 49,1.484,,,,Unfavorable,No,Exit poll,Approve,
5.0,52.0,24.0,Second call,65 and over,White,Male,Fong,Lungren,No,Approve,Disapprove,White,,Neither,,,No,No,Yes,Same,Dole,Republican,No HS,Something else,50 to 75K,Conservative,65 and over,National,Complete,Central Valley/N,60 and over,60 and over,Republican,65 and over,1.814,,,,Unfavorable,No,Exit poll,Disapprove,
5.0,52.0,25.0,Second call,65 and over,White,Female,Fong,Lungren,No,Disapprove,Disapprove,White,,Oppose Clinton,,,Yes,Yes,No,Same,Dole,Republican,College grad,Protestant,50 to 75K,Moderate,65 and over,National,Complete,Central Valley/N,60 and over,60 and over,Republican,65 and over,1.908,,,,Unfavorable,No,Exit poll,Approve,
5.0,52.0,26.0,Second call,45-49,White,Female,Boxer,Davis,No,Approve,Approve,White,,Neither,,,No,No,No,Better,Clinton,Democrat,College grad,Other Christian,75 to 100K,Liberal,18 to 64,National,Complete,Central Valley/N,45 to 59,40 to 49,Democrat,40 to 49,1.045,,,,Unfavorable,No,Exit poll,Disapprove,
5.0,52.0,27.0,Second call,50-59,White,Female,Fong,Lungren,No,Disapprove,Disapprove,White,,Oppose Clinton,,,Yes,Yes,Yes,Better,Dole,Republican,College grad,Catholic,50 to 75K,Moderate,18 to 64,National,Complete,Central Valley/N,45 to 59,50 to 59,Republican,50 to 64,1.484,,,,Unfavorable,No,Exit poll,Approve,
5.0,52.0,28.0,Second call,65 and over,White,Female,Fong,Davis,No,Approve,Disapprove,White,,Neither,,,No,No,Yes,Worse,Dole,Republican,Postgrad,Catholic,30 to 50K,Conservative,65 and over,National,Complete,Central Valley/N,60 and over,60 and over,Republican,65 and over,2.126,,,,Unfavorable,No,Exit poll,Disapprove,
5.0,52.0,29.0,Second call,65 and over,White,Female,Fong,Lungren,No,Disapprove,,White,,,,,,,,Same,,Republican,,,15 to 30K,Conservative,65 and over,National,Complete,Central Valley/N,60 and over,60 and over,Republican,65 and over,1.908,,,,,,Exit poll,,No
5.0,52.0,30.0,Second call,65 and over,White,Male,Fong,Lungren,No,Approve,,White,,,,,,,,Same,,Republican,,,50 to 75K,Conservative,65 and over,National,Complete,Central Valley/N,60 and over,60 and over,Republican,65 and over,1.814,,,,,,Exit poll,,No
5.0,52.0,31.0,Second call,65 and over,White,Male,Fong,Lungren,No,Disapprove,,White,,,,,,,,Same,,Republican,,,15 to 30K,Conservative,65 and over,National,Complete,Central Valley/N,60 and over,60 and over,Republican,65 and over,1.814,,,,,,Exit poll,,
5.0,52.0,32.0,Second call,65 and over,White,Male,Fong,Lungren,No,Disapprove,,White,,,,,,,,Same,,Republican,,,15 to 30K,Conservative,65 and over,National,Complete,Central Valley/N,60 and over,60 and over,Republican,65 and over,1.814,,,,,,Exit poll,,No
5.0,52.0,33.0,Second call,65 and over,White,Female,Boxer,Davis,No,Approve,,White,,,,,,,,Worse,,Democrat,,,,Moderate,65 and over,National,Complete,Central Valley/N,60 and over,60 and over,Democrat,65 and over,1.347,,,,,,Exit poll,,No
5.0,52.0,34.0,Second call,50-59,White,Female,Fong,Lungren,No,Disapprove,,White,,,,,,,,Same,,Republican,,,30 to 50K,Moderate,18 to 64,National,Complete,Central Valley/N,45 to 59,50 to 59,Republican,50 to 64,1.484,,,,,,Exit poll,,No
5.0,52.0,35.0,Second call,50-59,White,Female,Fong,Lungren,No,Disapprove,,White,,,,,,,,Same,,Republican,,,75 to 100K,Conservative,18 to 64,National,Complete,Central Valley/N,45 to 59,50 to 59,Republican,50 to 64,1.484,,,,,,Exit poll,,No
5.0,52.0,36.0,Second call,65 and over,White,Male,Boxer,Davis,No,Approve,,White,,,,,,,,Better,,Democrat,,,30 to 50K,Moderate,65 and over,National,Complete,Central Valley/N,60 and over,60 and over,Democrat,65 and over,1.28,,,,,,Exit poll,,No
5.0,52.0,37.0,Second call,65 and over,White,Male,Fong,Lungren,No,Disapprove,,White,,,,,,,,Same,,Democrat,,,,Moderate,65 and over,National,Complete,Central Valley/N,60 and over,60 and over,Democrat,65 and over,1.814,,,,,,Exit poll,,No
5.0,52.0,38.0,Second call,65 and over,White,Male,Fong,Lungren,,Disapprove,,White,,,,,,,,,,,,,,,65 and over,National,Not complete,Central Valley/N,60 and over,60 and over,,65 and over,1.814,,,,,,Exit poll,,
5.0,52.0,39.0,Second call,65 and over,White,Male,Fong,Lungren,No,Approve,,White,,,,,,,,Worse,,Republican,,,Under 15K,Conservative,65 and over,National,Complete,Central Valley/N,60 and over,60 and over,Republican,65 and over,1.814,,,,,,Exit poll,,No
5.0,52.0,40.0,Second call,65 and over,White,Male,Fong,Lungren,No,Disapprove,,White,,,,,,,,Better,,Independent,,,100K or more,Moderate,65 and over,National,Complete,Central Valley/N,60 and over,60 and over,Independent/Other,65 and over,1.814,,,,,,Exit poll,,No
5.0,52.0,41.0,Second call,50-59,White,Female,Fong,Lungren,No,Disapprove,,White,,,,,,,,Same,,Republican,,,50 to 75K,Moderate,18 to 64,National,Complete,Central Valley/N,45 to 59,50 to 59,Republican,50 to 64,1.484,,,,,,Exit poll,,No
5.0,52.0,42.0,Second call,65 and over,White,Male,Fong,Lungren,No,Disapprove,,White,,,,,,,,Same,,Republican,,,50 to 75K,Moderate,65 and over,National,Complete,Central Valley/N,60 and over,60 and over,Republican,65 and over,1.814,,,,,,Exit poll,,No
5.0,52.0,43.0,Second call,65 and over,White,Female,Fong,Lungren,No,Disapprove,,White,,,,,,,,Same,,Independent,,,,Conservative,65 and over,National,Complete,Central Valley/N,60 and over,60 and over,Independent/Other,65 and over,1.908,,,,,,Exit poll,,No
5.0,52.0,44.0,Third call,30-39,White,Male,Fong,Davis,No,Approve,Approve,White,,Neither,,,No,No,No,Better,Clinton,Republican,Some college,Other Christian,100K or more,Moderate,18 to 64,National,Complete,Central Valley/N,30 to 44,30 to 39,Republican,30 to 39,1.568,,,,Favorable,No,Exit poll,Disapprove,
5.0,52.0,45.0,Third call,65 and over,White,,Fong,Lungren,No,Disapprove,Disapprove,White,,Neither,,,No,Yes,,Same,Other,Republican,Some college,Protestant,,Moderate,65 and over,National,Complete,Central Valley/N,60 and over,60 and over,Republican,65 and over,1.814,,,,Unfavorable,No,Exit poll,Disapprove,
5.0,52.0,46.0,Third call,45-49,White,Male,Fong,Lungren,No,Disapprove,Approve,White,,Neither,,,Yes,Yes,Yes,Same,Dole,Republican,College grad,None,75 to 100K,Conservative,18 to 64,National,Complete,Central Valley/N,45 to 59,40 to 49,Republican,40 to 49,1.409,,,,Unfavorable,No,Exit poll,Approve,
5.0,52.0,47.0,Third call,45-49,Hispanic,Male,Boxer,Lungren,Yes,Disapprove,Approve,Hispanic,,Neither,,,Yes,Yes,,Better,Perot,Independent,Some college,Other Christian,30 to 50K,Conservative,18 to 64,National,Complete,Central Valley/N,45 to 59,40 to 49,Independent/Other,40 to 49,0.888,,,,Unfavorable,No,Exit poll,Disapprove,
5.0,52.0,48.0,Third call,45-49,White,Male,Fong,Lungren,No,Disapprove,Approve,White,,Oppose Clinton,,,Yes,Yes,Yes,Better,Dole,Republican,Postgrad,Protestant,100K or more,Conservative,18 to 64,National,Complete,Central Valley/N,45 to 59,40 to 49,Republican,40 to 49,1.409,,,,Unfavorable,No,Exit poll,Approve,
5.0,52.0,49.0,Third call,65 and over,White,Male,Fong,Lungren,No,Disapprove,Disapprove,White,,Oppose Clinton,,,No,No,Yes,Same,Dole,Republican,College grad,Protestant,50 to 75K,Moderate,65 and over,National,Complete,Central Valley/N,60 and over,60 and over,Republican,65 and over,1.814,,,,Unfavorable,No,Exit poll,Approve,
5.0,52.0,50.0,Third call,60-64,White,Male,Fong,Lungren,No,Disapprove,Disapprove,White,,Neither,,,No,No,Yes,Same,Dole,Republican,College grad,Protestant,30 to 50K,Conservative,18 to 64,National,Complete,Central Valley/N,60 and over,60 and over,Republican,50 to 64,1.814,,,,Unfavorable,No,Exit poll,Approve,
5.0,52.0,51.0,Third call,65 and over,White,Female,Boxer,Davis,No,Approve,,White,,,,,,,,Better,,Democrat,,,30 to 50K,Moderate,65 and over,National,Complete,Central Valley/N,60 and over,60 and over,Democrat,65 and over,1.347,,,,,,Exit poll,,No
5.0,52.0,52.0,Third call,65 and over,White,Male,Fong,Lungren,No,Disapprove,,White,,,,,,,,Same,,Republican,,,,Moderate,65 and over,National,Complete,Central Valley/N,60 and over,60 and over,Republican,65 and over,1.814,,,,,,Exit poll,,No
5.0,52.0,53.0,Third call,30-39,White,Female,Fong,Lungren,No,Approve,,White,,,,,,,,Better,,Republican,,,50 to 75K,Moderate,18 to 64,National,Complete,Central Valley/N,30 to 44,30 to 39,Republican,30 to 39,1.484,,,,,,Exit poll,,No
5.0,52.0,54.0,Third call,50-59,White,Male,Other,Lungren,No,Disapprove,,White,,,,,,,,Same,,Republican,,,30 to 50K,Conservative,18 to 64,National,Complete,Central Valley/N,45 to 59,50 to 59,Republican,50 to 64,1.6269999999999998,,,,,,Exit poll,,No
5.0,52.0,55.0,Third call,45-49,White,Female,Fong,Lungren,No,Disapprove,,White,,,,,,,,Same,,Republican,,,75 to 100K,Conservative,18 to 64,National,Complete,Central Valley/N,45 to 59,40 to 49,Republican,40 to 49,1.484,,,,,,Exit poll,,No
5.0,52.0,56.0,Third call,30-39,White,Female,Boxer,Davis,,Approve,,White,,,,,,,,,,,,,,,18 to 64,National,Not complete,Central Valley/N,30 to 44,30 to 39,,30 to 39,1.045,,,,,,Exit poll,,
5.0,52.0,57.0,Third call,50-59,White,Male,Boxer,Davis,No,Approve,,White,,,,,,,,Same,,Democrat,,,75 to 100K,Moderate,18 to 64,National,Complete,Central Valley/N,45 to 59,50 to 59,Democrat,50 to 64,0.995,,,,,,Exit poll,,No
5.0,52.0,58.0,Third call,60-64,White,Male,Boxer,Lungren,No,Approve,,White,,,,,,,,Better,,Republican,,,100K or more,Moderate,18 to 64,National,Complete,Central Valley/N,60 and over,60 and over,Republican,50 to 64,1.15,,,,,,Exit poll,,No
5.0,53.0,1.0,First call,30-39,Hispanic,Male,Boxer,Davis,Yes,Approve,Disapprove,Hispanic,For my candidate,Support Clinton,Good,Yes,No,No,Yes,Same,Clinton,Republican,Some college,Catholic,50 to 75K,Moderate,18 to 64,State,Complete,Southern CA,30 to 44,30 to 39,Republican,30 to 39,0.423,Clin/Lwnsky,Education,About the same,Favorable,No,Exit poll,Disapprove,No
5.0,53.0,2.0,First call,65 and over,Black,Male,Fong,Lungren,No,Disapprove,Approve,Black,For my candidate,Oppose Clinton,Not so good,No,Yes,Yes,No,Same,Dole,Republican,College grad,Catholic,30 to 50K,Conservative,65 and over,State,Complete,Southern CA,60 and over,60 and over,Republican,65 and over,0.52,Clin/Lwnsky,Crime/drugs,About the same,Unfavorable,No,Exit poll,Approve,No
5.0,53.0,3.0,First call,45-49,White,Male,Fong,Lungren,No,Disapprove,Disapprove,White,For my candidate,Neither,Not so good,No,Yes,Yes,No,Same,Dole,Independent,College grad,Other Christian,50 to 75K,Conservative,18 to 64,State,Complete,Southern CA,45 to 59,40 to 49,Independent/Other,40 to 49,0.58,Abortion,Crime/drugs,About the same,,No,Exit poll,Approve,No
5.0,53.0,4.0,First call,45-49,White,Female,Fong,Lungren,No,Disapprove,Approve,White,Against my candidate,Oppose Clinton,Not so good,No,Yes,Yes,Yes,Worse,Dole,Republican,Some college,Protestant,30 to 50K,Conservative,18 to 64,State,Complete,Southern CA,45 to 59,40 to 49,Republican,40 to 49,0.611,Abortion,Abortion,About the same,Unfavorable,No,Exit poll,Approve,No
5.0,53.0,5.0,First call,60-64,White,Male,Fong,Lungren,No,Approve,Approve,White,,Neither,Excellent,No,Yes,Yes,Yes,Same,Dole,Something else,HS grad,Something else,30 to 50K,Conservative,18 to 64,State,Complete,Southern CA,60 and over,60 and over,Independent/Other,50 to 64,0.616,Abortion,Abortion,About the same,Unfavorable,No,Exit poll,Approve,No
5.0,53.0,6.0,First call,30-39,Other,Male,Fong,Lungren,No,Disapprove,Approve,Other,For my candidate,Neither,Good,No,Yes,Yes,Yes,Better,Perot,Republican,Some college,Other Christian,75 to 100K,Conservative,18 to 64,State,Complete,Southern CA,30 to 44,30 to 39,Republican,30 to 39,0.58,Economy/jobs,Economy/jobs,Better,Unfavorable,No,Exit poll,Approve,No
5.0,53.0,7.0,First call,30-39,White,Male,Fong,Lungren,No,Disapprove,Approve,White,For my candidate,Neither,Good,No,Yes,Yes,No,Same,Dole,Republican,College grad,Other Christian,15 to 30K,Conservative,18 to 64,State,Complete,Southern CA,30 to 44,30 to 39,Republican,30 to 39,0.58,Abortion,Abortion,About the same,Unfavorable,No,Exit poll,Approve,No
5.0,53.0,8.0,First call,45-49,White,Male,Other,Lungren,No,Disapprove,Approve,White,Against my candidate,Oppose Clinton,Not so good,No,Yes,Yes,No,Same,Other,Republican,Postgrad,Protestant,30 to 50K,Conservative,18 to 64,State,Complete,Southern CA,45 to 59,40 to 49,Republican,40 to 49,0.786,Abortion,Abortion,Worse,Unfavorable,No,Exit poll,Approve,No
5.0,53.0,9.0,First call,65 and over,Hispanic,Male,Boxer,Davis,Yes,Approve,Disapprove,White,For my candidate,Support Clinton,Good,,No,No,No,Same,Clinton,Democrat,No HS,Catholic,Under 15K,Conservative,65 and over,State,Complete,Southern CA,60 and over,60 and over,Democrat,65 and over,0.461,Gun Control,Taxes,About the same,,,Exit poll,Disapprove,No
5.0,53.0,10.0,First call,30-39,White,Female,Boxer,Davis,No,Approve,Approve,White,For my candidate,Neither,Good,Yes,No,No,No,Better,Clinton,Independent,Some college,Protestant,30 to 50K,Moderate,18 to 64,State,Complete,Southern CA,30 to 44,30 to 39,Independent/Other,30 to 39,0.5269999999999999,Education,Economy/jobs,Worse,Favorable,No,Exit poll,Disapprove,No
5.0,53.0,11.0,First call,40-44,Black,Female,Boxer,Davis,,,,Black,,,,,,,,,,,,,,,18 to 64,State,Not complete,Southern CA,30 to 44,40 to 49,,40 to 49,0.457,Clin/Lwnsky,Education,,,No,Exit poll,Disapprove,
5.0,53.0,12.0,First call,60-64,White,Male,Boxer,Davis,,Approve,,White,For my candidate,Neither,Good,Yes,No,No,No,Same,Clinton,Democrat,No HS,Protestant,15 to 30K,,18 to 64,State,Complete,Southern CA,60 and over,60 and over,Democrat,50 to 64,0.53,Economy/jobs,Economy/jobs,Better,Favorable,Yes,Exit poll,Disapprove,No
5.0,53.0,13.0,Second call,30-39,White,Female,Boxer,Davis,No,Disapprove,Approve,White,,Neither,Poor,No,Yes,No,Yes,Same,Did not vote,Independent,HS grad,Other Christian,30 to 50K,Conservative,18 to 64,State,Complete,Southern CA,30 to 44,30 to 39,Independent/Other,30 to 39,0.573,Education,Education,About the same,Unfavorable,No,Exit poll,Approve,No
5.0,53.0,14.0,Third call,25-29,Black,Female,Boxer,Davis,No,Approve,Approve,Black,Against my candidate,Neither,Good,Yes,No,No,No,Better,Clinton,Republican,Postgrad,Other Christian,100K or more,Conservative,18 to 64,State,Complete,Southern CA,18 to 29,25 to 29,Republican,25 to 29,0.452,,Crime/drugs,About the same,Favorable,Yes,Exit poll,Disapprove,No
5.0,53.0,15.0,Third call,40-44,White,Female,Boxer,Davis,No,Approve,Disapprove,White,For my candidate,Support Clinton,Excellent,Yes,No,No,No,Better,Clinton,Republican,Some college,Catholic,30 to 50K,Moderate,18 to 64,State,Complete,Southern CA,30 to 44,40 to 49,Republican,40 to 49,0.5269999999999999,Abortion,Abortion,Better,Favorable,No,Exit poll,Disapprove,No
5.0,53.0,16.0,Third call,40-44,White,Female,Boxer,Davis,No,Approve,Disapprove,White,For my candidate,Support Clinton,Good,No,No,No,Yes,Better,Clinton,Democrat,Some college,Protestant,50 to 75K,Moderate,18 to 64,State,Complete,Southern CA,30 to 44,40 to 49,Democrat,40 to 49,0.573,,,Better,Unfavorable,No,Exit poll,Disapprove,No
5.0,53.0,17.0,Third call,45-49,White,Female,Fong,Lungren,No,Approve,Disapprove,White,Against my candidate,Neither,Good,Yes,No,No,No,Same,Clinton,Something else,Some college,Other Christian,30 to 50K,Liberal,18 to 64,State,Complete,Southern CA,45 to 59,40 to 49,Independent/Other,40 to 49,0.562,,,About the same,Favorable,No,Exit poll,Disapprove,No
5.0,53.0,18.0,Third call,60-64,Hispanic,Male,Boxer,Davis,Yes,Approve,Disapprove,Hispanic,For my candidate,Support Clinton,Not so good,Yes,No,No,No,Better,Clinton,Democrat,HS grad,Other Christian,30 to 50K,Conservative,18 to 64,State,Complete,Southern CA,60 and over,60 and over,Democrat,50 to 64,0.449,Social Security,Economy/jobs,About the same,Favorable,Yes,Exit poll,Disapprove,No
5.0,53.0,19.0,Third call,25-29,Black,Male,Boxer,Davis,No,Approve,Disapprove,Black,For my candidate,Support Clinton,Good,Yes,No,No,No,Same,Clinton,Democrat,College grad,Protestant,15 to 30K,Liberal,18 to 64,State,Complete,Southern CA,18 to 29,25 to 29,Democrat,25 to 29,0.42900000000000005,Education,Crime/drugs,Worse,Favorable,No,Exit poll,Disapprove,No
5.0,53.0,20.0,Third call,50-59,White,Male,Other,Other,No,Approve,Disapprove,White,For my candidate,Neither,Not so good,Yes,No,No,No,Same,Dole,Independent,Some college,Other Christian,30 to 50K,Liberal,18 to 64,State,Complete,Southern CA,45 to 59,50 to 59,Independent/Other,50 to 64,1.034,Taxes,Environment,Worse,Favorable,No,Exit poll,Disapprove,No
5.0,53.0,21.0,Third call,25-29,Hispanic,Female,Boxer,Davis,Yes,Disapprove,Disapprove,Hispanic,For my candidate,Neither,Not so good,Yes,Yes,Yes,Yes,Better,Clinton,Democrat,Some college,Catholic,50 to 75K,Moderate,18 to 64,State,Complete,Southern CA,18 to 29,25 to 29,Democrat,25 to 29,0.452,Gun Control,Economy/jobs,Better,Unfavorable,No,Exit poll,Disapprove,No
5.0,53.0,22.0,Third call,30-39,White,Male,Fong,Lungren,No,Disapprove,Disapprove,White,Against my candidate,Neither,Good,No,Yes,Yes,Yes,Better,Dole,Republican,HS grad,Other Christian,100K or more,Conservative,18 to 64,State,Complete,Southern CA,30 to 44,30 to 39,Republican,30 to 39,0.58,Gun Control,Gun Control,Worse,Unfavorable,No,Exit poll,Approve,No
