V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45
1.0,0.0,G,34.0,26.0,41.0,Third call,1.0,30-39,White,Male,Faircloth,,Disapprove,Approve,,Neither,,No,,Yes,Yes,No,Same,Dole,Republican,Some college,50 to 75K,Moderate,18 to 64,,National,Complete,Northeast,30 to 44,30 to 39,Republican,30 to 39,0.878,,,,Unfavorable,Before that,Approve
1.0,0.0,G,34.0,26.0,42.0,Third call,1.0,30-39,White,Male,Faircloth,,Disapprove,Approve,,Oppose Clinton,,Yes,,Yes,Yes,Yes,Better,Dole,Republican,Some college,50 to 75K,Conservative,18 to 64,,National,Complete,Northeast,30 to 44,30 to 39,Republican,30 to 39,0.878,,,,Unfavorable,Last month,Approve
1.0,0.0,G,34.0,26.0,43.0,Third call,1.0,50-59,Black,Male,Edwards,,Approve,Disapprove,,Neither,,No,,No,No,,Better,Clinton,Democrat,College grad,75 to 100K,Liberal,18 to 64,,National,Complete,Northeast,45 to 59,50 to 59,Democrat,50 to 64,0.648,,,,Unfavorable,Last month,Approve
1.0,0.0,G,34.0,26.0,44.0,Third call,1.0,30-39,Black,Female,Edwards,,Approve,,,Neither,,Yes,,No,No,,Worse,Clinton,Independent,College grad,30 to 50K,Conservative,18 to 64,,National,Complete,Northeast,30 to 44,30 to 39,Independent/Other,30 to 39,0.578,,,,Favorable,Before that,Disapprove
1.0,0.0,G,34.0,26.0,45.0,Third call,1.0,60-64,White,Female,Edwards,,Approve,Approve,,Neither,,Yes,,No,No,Yes,Better,Clinton,Democrat,Some college,15 to 30K,Moderate,18 to 64,,National,Complete,Northeast,60 and over,60 and over,Democrat,50 to 64,1.077,,,,Unfavorable,Last month,Disapprove
1.0,0.0,G,34.0,26.0,46.0,Third call,1.0,50-59,White,Male,Edwards,,Approve,Approve,,Neither,,No,,No,No,No,Same,Clinton,Democrat,Some college,75 to 100K,Conservative,18 to 64,,National,Complete,Northeast,45 to 59,50 to 59,Democrat,50 to 64,0.8380000000000001,,,,Favorable,Last 3 days,Approve
1.0,0.0,G,34.0,26.0,47.0,Third call,1.0,40-44,White,Female,Edwards,,Approve,Disapprove,,Neither,,No,,No,No,No,Better,Clinton,Independent,Postgrad,100K or more,Moderate,18 to 64,,National,Complete,Northeast,30 to 44,40 to 49,Independent/Other,40 to 49,0.7469999999999999,,,,Unfavorable,Before that,Disapprove
1.0,0.0,G,34.0,26.0,48.0,Third call,1.0,50-59,White,Female,Faircloth,,Disapprove,Approve,,Oppose Clinton,,No,,Yes,Yes,Yes,Same,Dole,Independent,Some college,50 to 75K,Moderate,18 to 64,,National,Complete,Northeast,45 to 59,50 to 59,Independent/Other,50 to 64,0.7820000000000001,,,,Unfavorable,Last 3 days,Approve
1.0,0.0,G,34.0,26.0,49.0,Third call,1.0,65 and over,White,Female,Other,,Approve,Disapprove,,Support Clinton,,No,,No,No,Yes,Same,Clinton,Independent,Some college,Under 15K,Liberal,65 and over,,National,Complete,Northeast,60 and over,60 and over,Independent/Other,65 and over,1.159,,,,Favorable,Last 3 days,Disapprove
1.0,0.0,G,34.0,26.0,50.0,Third call,1.0,30-39,White,Female,Faircloth,,Approve,,,,,,,,,,Worse,,Republican,,Under 15K,Moderate,18 to 64,,National,Complete,Northeast,30 to 44,30 to 39,Republican,30 to 39,0.7820000000000001,,,,,Last 3 days,
1.0,0.0,G,34.0,26.0,51.0,Third call,1.0,65 and over,White,Male,Edwards,,Approve,,,,,,,,,,Same,,Democrat,,50 to 75K,Moderate,65 and over,,National,Complete,Northeast,60 and over,60 and over,Democrat,65 and over,1.209,,,,,Last week,
1.0,0.0,G,34.0,26.0,52.0,Third call,1.0,18-24,White,Female,Faircloth,,Disapprove,,,,,,,,,,Same,,Republican,,15 to 30K,Conservative,18 to 64,,National,Complete,Northeast,18 to 29,18 to 24,Republican,18 to 24,0.8200000000000001,,,,,Before that,
1.0,0.0,G,34.0,26.0,53.0,Third call,1.0,50-59,White,Male,Faircloth,,Disapprove,,,,,,,,,,Same,,Republican,,30 to 50K,Conservative,18 to 64,,National,Complete,Northeast,45 to 59,50 to 59,Republican,50 to 64,0.878,,,,,Before that,
1.0,0.0,G,34.0,26.0,54.0,Third call,1.0,50-59,White,Female,Edwards,,Approve,,,,,,,,,,Better,,Democrat,,100K or more,Liberal,18 to 64,,National,Complete,Northeast,45 to 59,50 to 59,Democrat,50 to 64,0.7469999999999999,,,,,Before that,
1.0,0.0,G,34.0,26.0,55.0,Third call,1.0,30-39,White,Male,Edwards,,Approve,,,,,,,,,,Same,,Independent,,50 to 75K,Conservative,18 to 64,,National,Complete,Northeast,30 to 44,30 to 39,Independent/Other,30 to 39,0.8380000000000001,,,,,Before that,
1.0,0.0,G,34.0,26.0,56.0,Third call,1.0,50-59,White,Female,Faircloth,,Disapprove,,,,,,,,,,Same,,Democrat,,,Conservative,18 to 64,,National,Complete,Northeast,45 to 59,50 to 59,Democrat,50 to 64,0.7820000000000001,,,,,Before that,
1.0,0.0,G,34.0,26.0,57.0,Third call,1.0,30-39,White,Male,Faircloth,,Disapprove,,,,,,,,,,Better,,Republican,,50 to 75K,Conservative,18 to 64,,National,Complete,Northeast,30 to 44,30 to 39,Republican,30 to 39,0.878,,,,,Last 3 days,
1.0,0.0,G,34.0,26.0,58.0,Third call,1.0,60-64,White,Male,Faircloth,,Disapprove,,,,,,,,,,Worse,,Republican,,30 to 50K,Liberal,18 to 64,,National,Complete,Northeast,60 and over,60 and over,Republican,50 to 64,1.267,,,,,Before that,
1.0,0.0,G,34.0,26.0,59.0,Third call,1.0,40-44,White,Female,Faircloth,,Disapprove,,,,,,,,,,Worse,,Republican,,75 to 100K,Conservative,18 to 64,,National,Complete,Northeast,30 to 44,40 to 49,Republican,40 to 49,0.7820000000000001,,,,,Last week,
1.0,0.0,G,34.0,28.0,1.0,First call,1.0,65 and over,White,Male,Faircloth,Less,Disapprove,Approve,No,Oppose Clinton,Disapprove,Yes,No effect,Yes,Yes,,Same,Dole,Democrat,College grad,50 to 75K,Moderate,65 and over,,State,Complete,Northeast,60 and over,60 and over,Democrat,65 and over,1.5979999999999999,Social Security,Experience,About the same,Unfavorable,Before that,Approve
1.0,0.0,G,34.0,28.0,2.0,First call,1.0,30-39,Black,Female,Edwards,More,Approve,,Yes,Neither,Approve,No,No effect,No,No,,Better,Clinton,Democrat,Postgrad,50 to 75K,Moderate,18 to 64,,State,Complete,Northeast,30 to 44,30 to 39,Democrat,30 to 39,0.7289999999999999,Health care,Stands up,About the same,Favorable,Last month,Disapprove
1.0,0.0,G,34.0,28.0,3.0,First call,1.0,40-44,White,Male,Edwards,Less,Approve,Disapprove,Yes,Neither,Approve,No,No effect,No,No,Yes,Better,Clinton,Democrat,Postgrad,30 to 50K,Moderate,18 to 64,Not strict enough,State,Complete,Northeast,30 to 44,40 to 49,Democrat,40 to 49,1.058,Environment,My view,Better,Unfavorable,Before that,Disapprove
1.0,0.0,G,34.0,28.0,4.0,First call,1.0,50-59,White,Male,Edwards,More,Approve,Disapprove,Yes,Neither,Approve,No,No effect,No,No,Yes,Better,Clinton,Independent,College grad,100K or more,Moderate,18 to 64,Not strict enough,State,Complete,Northeast,45 to 59,50 to 59,Independent/Other,50 to 64,1.058,Environment,Cares,Worse,Favorable,Before that,Disapprove
1.0,0.0,G,34.0,28.0,5.0,First call,1.0,25-29,White,Female,Edwards,More,,,No,Support Clinton,,No,Think worse,No,Yes,No,Worse,Clinton,Democrat,College grad,15 to 30K,Moderate,18 to 64,Not strict enough,State,Complete,Northeast,18 to 29,25 to 29,Democrat,25 to 29,0.989,,My party,About the same,Unfavorable,Last 3 days,Approve
1.0,0.0,G,34.0,28.0,6.0,First call,1.0,30-39,Black,Female,Edwards,More,Approve,Disapprove,No,Neither,Approve,No,No effect,No,No,Yes,Better,Clinton,Democrat,College grad,30 to 50K,Moderate,18 to 64,About right,State,Complete,Northeast,30 to 44,30 to 39,Democrat,30 to 39,0.7289999999999999,Social Security,Cares,About the same,Favorable,Before that,Disapprove
1.0,0.0,G,34.0,28.0,7.0,First call,1.0,45-49,Black,Female,Edwards,,Approve,,No,Neither,,Yes,No effect,No,No,,Same,Clinton,Democrat,HS grad,Under 15K,Moderate,18 to 64,,State,Complete,Northeast,45 to 59,40 to 49,Democrat,40 to 49,0.7289999999999999,Environment,,,Favorable,Before that,Disapprove
1.0,0.0,G,34.0,28.0,8.0,First call,1.0,25-29,White,Female,Edwards,More,Approve,Disapprove,Yes,Neither,Approve,No,No effect,No,No,No,Same,Clinton,Democrat,Postgrad,50 to 75K,Moderate,18 to 64,Not strict enough,State,Complete,Northeast,18 to 29,25 to 29,Democrat,25 to 29,0.989,Environment,Stands up,About the same,,Before that,Disapprove
1.0,0.0,G,34.0,28.0,9.0,First call,1.0,30-39,Black,Female,Edwards,More,Approve,Approve,No,Neither,Approve,No,No effect,No,No,No,Better,Clinton,Democrat,College grad,15 to 30K,Moderate,18 to 64,Not strict enough,State,Complete,Northeast,30 to 44,30 to 39,Democrat,30 to 39,0.7289999999999999,Health care,Stands up,Better,Favorable,Last month,Disapprove
1.0,0.0,G,34.0,28.0,10.0,First call,1.0,30-39,White,Female,Edwards,More,Approve,Disapprove,Yes,Neither,Approve,No,No effect,No,No,Yes,Same,Clinton,Democrat,Postgrad,30 to 50K,Liberal,18 to 64,About right,State,Complete,Northeast,30 to 44,30 to 39,Democrat,30 to 39,0.943,Health care,My view,About the same,Favorable,Last month,Disapprove
1.0,0.0,G,34.0,28.0,11.0,First call,1.0,65 and over,White,Female,Faircloth,More,Disapprove,Approve,No,Neither,Approve,No,No effect,Yes,Yes,Yes,Same,Dole,Republican,Some college,,Moderate,65 and over,Not strict enough,State,Complete,Northeast,60 and over,60 and over,Republican,65 and over,1.425,Clin/Lwnsky,Stands up,About the same,Unfavorable,Before that,Approve
1.0,0.0,G,34.0,28.0,12.0,First call,1.0,30-39,White,Female,Edwards,Less,Disapprove,Approve,No,Neither,,Yes,No effect,Yes,Yes,No,Same,Dole,Independent,Postgrad,30 to 50K,Conservative,18 to 64,About right,State,Complete,Northeast,30 to 44,30 to 39,Independent/Other,30 to 39,0.943,Clin/Lwnsky,My view,Worse,Unfavorable,Last 3 days,Disapprove
1.0,0.0,G,34.0,28.0,13.0,First call,1.0,45-49,White,Female,Edwards,Less,Approve,Disapprove,No,Neither,Approve,No,No effect,No,No,No,Better,Clinton,Democrat,College grad,50 to 75K,Liberal,18 to 64,Not strict enough,State,Complete,Northeast,45 to 59,40 to 49,Democrat,40 to 49,0.943,,My view,About the same,Unfavorable,Before that,Disapprove
1.0,0.0,G,34.0,28.0,14.0,First call,1.0,40-44,White,Male,Edwards,More,Approve,Disapprove,No,Neither,Approve,No,No effect,No,No,No,Worse,Clinton,Democrat,Postgrad,50 to 75K,Liberal,18 to 64,Not strict enough,State,Complete,Northeast,30 to 44,40 to 49,Democrat,40 to 49,1.058,Health care,My party,About the same,,Before that,Disapprove
1.0,0.0,G,34.0,28.0,15.0,Second call,1.0,40-44,White,Female,Edwards,More,,Disapprove,No,Neither,Approve,No,No effect,No,No,No,Same,Clinton,Democrat,College grad,30 to 50K,Liberal,18 to 64,Not strict enough,State,Complete,Northeast,30 to 44,40 to 49,Democrat,40 to 49,0.943,Health care,My view,Better,Favorable,Before that,Disapprove
1.0,0.0,G,34.0,28.0,16.0,Second call,1.0,40-44,White,Female,Edwards,Less,Approve,Approve,Yes,Neither,Approve,No,No effect,No,No,No,Better,Clinton,Independent,Postgrad,50 to 75K,Moderate,18 to 64,About right,State,Complete,Northeast,30 to 44,40 to 49,Independent/Other,40 to 49,0.943,Health care,,Better,Favorable,Before that,Disapprove
1.0,0.0,G,34.0,28.0,17.0,Second call,1.0,40-44,White,Male,Faircloth,Less,Approve,Approve,No,Oppose Clinton,Approve,No,Think worse,Yes,Yes,No,Better,Dole,Something else,College grad,75 to 100K,Moderate,18 to 64,About right,State,Complete,Northeast,30 to 44,40 to 49,Independent/Other,40 to 49,1.107,Clin/Lwnsky,Stands up,About the same,Unfavorable,Before that,Approve
1.0,0.0,G,34.0,28.0,18.0,Second call,1.0,60-64,Black,,Edwards,,Approve,,No,Neither,Approve,No,No effect,No,No,No,Same,Clinton,Democrat,Some college,30 to 50K,,18 to 64,Not strict enough,State,Complete,Northeast,60 and over,60 and over,Democrat,50 to 64,1.052,Health care,My view,About the same,,Before that,Disapprove
1.0,0.0,G,34.0,28.0,19.0,Second call,1.0,30-39,White,Female,Edwards,Less,Disapprove,Disapprove,Yes,Neither,Approve,No,No effect,No,Yes,Yes,Better,Clinton,Democrat,Postgrad,100K or more,Liberal,18 to 64,Not strict enough,State,Complete,Northeast,30 to 44,30 to 39,Democrat,30 to 39,0.943,Health care,My view,Worse,Unfavorable,Before that,Disapprove
1.0,0.0,G,34.0,28.0,20.0,Second call,1.0,40-44,Black,Female,Edwards,More,Disapprove,Approve,No,Neither,Approve,No,No effect,No,Yes,Yes,Better,Did not vote,Democrat,College grad,30 to 50K,Moderate,18 to 64,About right,State,Complete,Northeast,30 to 44,40 to 49,Democrat,40 to 49,0.7289999999999999,Economy/jobs,Needed change,About the same,Favorable,Last 3 days,Disapprove
1.0,0.0,G,34.0,28.0,21.0,Second call,1.0,45-49,White,Male,Faircloth,Less,Approve,Approve,No,Oppose Clinton,Approve,Yes,Think worse,Yes,Yes,Yes,Better,Clinton,Independent,Postgrad,100K or more,Moderate,18 to 64,Not strict enough,State,Complete,Northeast,45 to 59,40 to 49,Independent/Other,40 to 49,1.107,Clin/Lwnsky,Stands up,Better,Unfavorable,Last 3 days,Approve
1.0,0.0,G,34.0,28.0,22.0,Second call,1.0,18-24,White,Female,Edwards,More,Approve,Disapprove,Yes,Support Clinton,Approve,No,Think worse,No,No,No,Worse,Clinton,Democrat,College grad,15 to 30K,Liberal,18 to 64,Not strict enough,State,Complete,Northeast,18 to 29,18 to 24,Democrat,18 to 24,0.989,Economy/jobs,My party,Worse,Favorable,Before that,Disapprove
1.0,0.0,G,34.0,28.0,23.0,Second call,1.0,30-39,Black,Female,Edwards,More,Approve,Approve,Yes,Neither,Approve,Yes,No effect,No,No,No,Better,Clinton,Democrat,College grad,30 to 50K,Moderate,18 to 64,About right,State,Complete,Northeast,30 to 44,30 to 39,Democrat,30 to 39,0.7289999999999999,Economy/jobs,My view,About the same,Favorable,Last month,Disapprove
1.0,0.0,G,34.0,28.0,24.0,Second call,1.0,30-39,White,Female,Edwards,More,Approve,Disapprove,Yes,Neither,Approve,No,No effect,No,No,Yes,Same,Clinton,Democrat,College grad,15 to 30K,Liberal,18 to 64,Not strict enough,State,Complete,Northeast,30 to 44,30 to 39,Democrat,30 to 39,0.943,Environment,Needed change,About the same,,Before that,Disapprove
1.0,0.0,G,34.0,28.0,25.0,Second call,1.0,45-49,Black,Male,Edwards,More,Approve,Disapprove,No,Neither,Approve,No,No effect,No,No,No,Better,Clinton,Democrat,College grad,50 to 75K,Moderate,18 to 64,Not strict enough,State,Complete,Northeast,45 to 59,40 to 49,Democrat,40 to 49,0.8180000000000001,Taxes,My party,Better,Favorable,Last 3 days,Disapprove
1.0,0.0,G,34.0,28.0,26.0,Second call,1.0,40-44,White,Male,Edwards,More,Approve,Disapprove,No,Neither,Approve,No,No effect,No,No,Yes,Better,Clinton,Democrat,Postgrad,75 to 100K,Moderate,18 to 64,Not strict enough,State,Complete,Northeast,30 to 44,40 to 49,Democrat,40 to 49,1.058,Health care,Cares,About the same,Favorable,Before that,Disapprove
1.0,0.0,G,34.0,28.0,27.0,Second call,1.0,50-59,White,Female,Faircloth,Less,Disapprove,Approve,No,Oppose Clinton,Disapprove,No,Think worse,Yes,Yes,No,Same,Dole,Republican,Postgrad,75 to 100K,Conservative,18 to 64,About right,State,Complete,Northeast,45 to 59,50 to 59,Republican,50 to 64,0.987,Clin/Lwnsky,Honest,Worse,Unfavorable,Before that,Approve
1.0,0.0,G,34.0,28.0,28.0,Second call,1.0,65 and over,White,Female,Faircloth,Less,Disapprove,Approve,No,Neither,,No,Think worse,No,Yes,Yes,Better,Dole,Independent,Postgrad,75 to 100K,Moderate,65 and over,About right,State,Complete,Northeast,60 and over,60 and over,Independent/Other,65 and over,1.425,,Honest,Better,Unfavorable,Before that,Approve
1.0,0.0,G,34.0,28.0,29.0,Second call,1.0,25-29,Black,Male,Faircloth,More,Approve,Approve,Yes,Oppose Clinton,Approve,Yes,No effect,No,No,Yes,Better,Did not vote,Republican,No HS,Under 15K,Conservative,18 to 64,Not strict enough,State,Complete,Northeast,18 to 29,25 to 29,Republican,25 to 29,0.898,Economy/jobs,Cares,Worse,Favorable,Before that,Approve
1.0,0.0,G,34.0,28.0,30.0,Third call,1.0,30-39,Black,Male,Edwards,More,Approve,Disapprove,No,Neither,Approve,No,No effect,No,No,No,Better,Clinton,Democrat,Some college,30 to 50K,Conservative,18 to 64,Not strict enough,State,Complete,Northeast,30 to 44,30 to 39,Democrat,30 to 39,0.8180000000000001,Economy/jobs,My party,Better,Favorable,Before that,Disapprove
1.0,0.0,G,34.0,28.0,31.0,Third call,1.0,25-29,White,Female,Edwards,More,Approve,Disapprove,No,Neither,Approve,No,No effect,No,No,Yes,Better,Clinton,Democrat,Postgrad,50 to 75K,Liberal,18 to 64,About right,State,Complete,Northeast,18 to 29,25 to 29,Democrat,25 to 29,0.989,Economy/jobs,Cares,Better,Favorable,Before that,Disapprove
1.0,0.0,G,34.0,28.0,32.0,Third call,1.0,30-39,White,Female,Edwards,Less,Approve,Approve,Yes,Neither,Approve,No,No effect,No,No,Yes,Better,Clinton,Democrat,Some college,Under 15K,Moderate,18 to 64,Not strict enough,State,Complete,Northeast,30 to 44,30 to 39,Democrat,30 to 39,0.943,Environment,Needed change,About the same,,Before that,Disapprove
1.0,0.0,G,34.0,28.0,33.0,Third call,1.0,40-44,White,Female,Edwards,More,Approve,Approve,No,Neither,Approve,No,No effect,No,No,Yes,Worse,Clinton,Democrat,College grad,15 to 30K,Liberal,18 to 64,Not strict enough,State,Complete,Northeast,30 to 44,40 to 49,Democrat,40 to 49,0.943,Environment,My view,About the same,Unfavorable,Before that,Disapprove
1.0,0.0,G,34.0,28.0,34.0,Third call,1.0,50-59,White,Female,Edwards,,Disapprove,Approve,No,Support Clinton,Approve,No,No effect,No,No,Yes,Better,Clinton,Democrat,Postgrad,30 to 50K,Liberal,18 to 64,Not strict enough,State,Complete,Northeast,45 to 59,50 to 59,Democrat,50 to 64,0.943,Environment,My view,About the same,Unfavorable,Last week,
1.0,0.0,G,34.0,28.0,35.0,Third call,1.0,50-59,White,Male,Faircloth,Less,Disapprove,Approve,No,Oppose Clinton,Disapprove,Yes,Think worse,Yes,Yes,Yes,Same,Dole,Republican,College grad,50 to 75K,Conservative,18 to 64,Too strict,State,Complete,Northeast,45 to 59,50 to 59,Republican,50 to 64,1.107,,Honest,About the same,Unfavorable,Last month,Approve
1.0,0.0,G,34.0,28.0,36.0,Third call,1.0,30-39,Black,Female,Edwards,More,Approve,Disapprove,No,Neither,Approve,No,No effect,No,No,No,Better,Clinton,Democrat,College grad,15 to 30K,Conservative,18 to 64,About right,State,Complete,Northeast,30 to 44,30 to 39,Democrat,30 to 39,0.7289999999999999,Health care,My party,About the same,Favorable,Last 3 days,Disapprove
1.0,0.0,G,34.0,28.0,37.0,Third call,1.0,50-59,Black,Female,Edwards,More,Approve,Disapprove,No,Neither,,,No effect,No,No,No,Better,Clinton,Democrat,College grad,15 to 30K,Conservative,18 to 64,,State,Complete,Northeast,45 to 59,50 to 59,Democrat,50 to 64,0.7289999999999999,,,Worse,Unfavorable,Last 3 days,Disapprove
1.0,0.0,G,34.0,28.0,38.0,Third call,1.0,30-39,Black,Female,Edwards,More,Approve,Disapprove,Yes,Support Clinton,Approve,No,No effect,No,No,No,Same,Clinton,Democrat,No HS,30 to 50K,Liberal,18 to 64,Not strict enough,State,Complete,Northeast,30 to 44,30 to 39,Democrat,30 to 39,0.7289999999999999,Health care,Needed change,About the same,Favorable,Before that,Disapprove
1.0,0.0,G,34.0,28.0,39.0,Third call,1.0,25-29,Asian,Male,Edwards,More,Disapprove,Disapprove,Yes,Neither,Approve,No,No effect,No,No,No,Same,Other,Independent,Postgrad,30 to 50K,Liberal,18 to 64,Not strict enough,State,Complete,Northeast,18 to 29,25 to 29,Independent/Other,25 to 29,1.11,Economy/jobs,Needed change,Worse,Unfavorable,Before that,Disapprove
1.0,0.0,G,34.0,28.0,40.0,Third call,1.0,30-39,White,Male,Edwards,Less,Approve,Disapprove,No,Oppose Clinton,Approve,No,Think better,No,No,No,Same,Clinton,Democrat,College grad,100K or more,Liberal,18 to 64,Not strict enough,State,Complete,Northeast,30 to 44,30 to 39,Democrat,30 to 39,1.058,Economy/jobs,Cares,Better,Favorable,Before that,Disapprove
1.0,0.0,G,34.0,28.0,41.0,Third call,1.0,45-49,White,Female,Edwards,More,Approve,Disapprove,No,Neither,Approve,No,Think worse,No,No,Yes,Better,Clinton,Democrat,College grad,30 to 50K,Liberal,18 to 64,Not strict enough,State,Complete,Northeast,45 to 59,40 to 49,Democrat,40 to 49,0.943,Economy/jobs,My view,About the same,Unfavorable,Before that,Disapprove
1.0,0.0,G,34.0,28.0,42.0,Third call,1.0,60-64,Black,Male,Edwards,Less,Approve,Disapprove,No,Neither,Approve,No,No effect,No,No,Yes,Same,Clinton,Democrat,Postgrad,75 to 100K,Moderate,18 to 64,Too strict,State,Complete,Northeast,60 and over,60 and over,Democrat,50 to 64,1.179,Social Security,Needed change,About the same,Favorable,Before that,Disapprove
1.0,0.0,G,34.0,28.0,43.0,Third call,1.0,25-29,White,Female,Edwards,More,Approve,Approve,No,Neither,Approve,No,No effect,No,Yes,Yes,Better,Clinton,Democrat,Postgrad,100K or more,Liberal,18 to 64,Not strict enough,State,Complete,Northeast,18 to 29,25 to 29,Democrat,25 to 29,0.989,Social Security,My view,Worse,Favorable,Last month,Approve
1.0,0.0,G,34.0,28.0,44.0,Third call,1.0,40-44,White,Male,Edwards,Less,Disapprove,Disapprove,No,Neither,Disapprove,No,No effect,No,No,Yes,Same,Dole,Independent,Some college,100K or more,Moderate,18 to 64,About right,State,Complete,Northeast,30 to 44,40 to 49,Independent/Other,40 to 49,1.058,Economy/jobs,My view,About the same,Unfavorable,Last month,Approve
1.0,0.0,G,34.0,28.0,45.0,Third call,1.0,45-49,White,Male,Edwards,More,Approve,Approve,No,Neither,Approve,No,No effect,No,No,No,Same,Clinton,Democrat,Postgrad,50 to 75K,Liberal,18 to 64,Not strict enough,State,Complete,Northeast,45 to 59,40 to 49,Democrat,40 to 49,1.058,Health care,My view,About the same,Unfavorable,Before that,Disapprove
1.0,0.0,G,34.0,28.0,46.0,Third call,1.0,30-39,White,Male,Edwards,More,Approve,Disapprove,No,Neither,Approve,Yes,No effect,No,No,No,Better,Clinton,Democrat,College grad,15 to 30K,Liberal,18 to 64,Not strict enough,State,Complete,Northeast,30 to 44,30 to 39,Democrat,30 to 39,1.058,Health care,My party,Better,Unfavorable,Before that,Disapprove
1.0,0.0,G,34.0,28.0,47.0,Third call,1.0,45-49,White,Female,Edwards,More,Approve,Approve,No,Support Clinton,Approve,No,No effect,Yes,No,No,Better,Clinton,Democrat,Some college,50 to 75K,Liberal,18 to 64,Not strict enough,State,Complete,Northeast,45 to 59,40 to 49,Democrat,40 to 49,0.943,Social Security,Needed change,Worse,Favorable,Before that,Disapprove
